Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
170	0.002441	0.010044	0.005559	0.004590	0.005772	0.002289	0.002401	0.098865	0.042092	0.027386	0.011077	0.011179	0.003628	0.529260	-79047.317
180	0.001809	0.008031	0.008724	0.003920	0.003138	0.010698	0.003281	0.093748	0.041632	0.024989	0.008859	0.008395	0.005364	0.604108	-78405.501
190	0.001399	0.012916	0.008459	0.002971	0.002249	0.004420	0.003016	0.099837	0.041474	0.024278	0.008392	0.009345	0.002467	0.735884	-78717.872
200	0.001282	0.007178	0.005443	0.002631	0.002232	0.003033	0.016105	0.089439	0.037474	0.018808	0.007506	0.007780	0.006937	0.662792	-78344.748
210	0.001377	0.006068	0.002900	0.002467	0.003175	0.004010	0.005035	0.086794	0.043522	0.028800	0.007549	0.008565	0.006138	0.665522	-78426.702
220	0.001699	0.005696	0.003077	0.001983	0.003700	0.002576	0.008070	0.081998	0.040855	0.027035	0.006906	0.006910	0.004243	0.574314	-78217.398
230	0.002867	0.005748	0.002587	0.002177	0.004136	0.002568	0.013394	0.094136	0.048999	0.042710	0.009074	0.009198	0.002272	0.781383	-79186.449
240	0.002272	0.005042	0.002120	0.003008	0.005077	0.006265	0.003908	0.074607	0.038248	0.033927	0.006884	0.007239	0.000282	0.690894	-78996.977
250	0.003188	0.008421	0.008405	0.004236	0.009295	0.005437	0.005137	0.094219	0.044729	0.026552	0.008323	0.009430	0.000367	0.690894	-78622.882
260	0.003021	0.005186	0.014604	0.006896	0.007899	0.005149	0.004201	0.087774	0.041915	0.016984	0.005027	0.008836	0.000344	0.639631	-78903.524
270	0.003314	0.004424	0.013226	0.013597	0.007824	0.001889	0.002771	0.093931	0.044689	0.022305	0.004359	0.008657	0.000278	0.203409	-78728.677
280	0.004015	0.003901	0.011226	0.002894	0.002390	0.005136	0.003168	0.094078	0.031511	0.019594	0.006552	0.007605	0.000244	0.517032	-78428.772
290	0.003724	0.003901	0.012317	0.001865	0.001385	0.002166	0.001411	0.098975	0.031511	0.019594	0.007823	0.007605	0.002340	0.599169	-78459.324
300	0.004635	0.004418	0.021940	0.004642	0.004451	0.004165	0.002892	0.090857	0.031529	0.025378	0.010939	0.007906	0.006319	0.584136	-78818.224
310	0.001953	0.005456	0.007140	0.003229	0.004740	0.010069	0.002639	0.067021	0.025277	0.018727	0.009571	0.005845	0.003450	0.597797	-78834.127
320	0.002403	0.008354	0.003292	0.007182	0.002098	0.003631	0.005183	0.094533	0.036530	0.024900	0.013687	0.020765	0.011696	0.591745	-79093.310
330	0.005832	0.005955	0.001994	0.002790	0.002283	0.008765	0.004866	0.090553	0.033787	0.023984	0.012659	0.017883	0.009766	0.829143	-78740.395
340	0.004978	0.003666	0.003053	0.002049	0.008884	0.006427	0.003453	0.062862	0.025369	0.016683	0.009799	0.010766	0.009038	0.583991	-79164.893
350	0.003331	0.004279	0.003271	0.003661	0.002799	0.005516	0.001547	0.089518	0.036151	0.017963	0.011818	0.013629	0.002500	0.776681	-78698.481
360	0.005980	0.003198	0.002397	0.003991	0.001190	0.003338	0.002262	0.074004	0.045889	0.022022	0.007958	0.005696	0.002076	0.776681	-78941.952
370	0.005124	0.006224	0.003262	0.005783	0.008420	0.007728	0.001862	0.090710	0.045422	0.034425	0.009298	0.006982	0.002948	0.542145	-78610.242
380	0.013828	0.005785	0.002598	0.004538	0.002976	0.002411	0.004227	0.076945	0.037033	0.023934	0.005989	0.016197	0.001725	0.514128	-78934.337
390	0.008038	0.007887	0.001826	0.009154	0.004102	0.001171	0.003858	0.086072	0.030414	0.022138	0.004523	0.004944	0.002414	0.514007	-78119.749
400	0.005138	0.005417	0.001352	0.003354	0.006932	0.006372	0.002516	0.080716	0.028521	0.025838	0.004242	0.004636	0.002167	0.483170	-78403.038
410	0.003839	0.003228	0.001017	0.000959	0.006416	0.003562	0.007184	0.073962	0.024145	0.021245	0.003584	0.003917	0.003219	0.671824	-78529.021
420	0.005492	0.002141	0.002827	0.001602	0.001847	0.001343	0.025562	0.100283	0.035398	0.024330	0.004430	0.008849	0.000592	0.668891	-78335.301
430	0.006763	0.006538	0.002867	0.001261	0.002037	0.007102	0.018188	0.099208	0.034953	0.024674	0.005846	0.008974	0.000693	0.755401	-78387.388
440	0.005190	0.011413	0.002403	0.001276	0.001904	0.001612	0.002112	0.097687	0.036169	0.021617	0.006577	0.015194	0.002230	0.581398	-78939.828
450	0.011132	0.010590	0.002752	0.002052	0.001741	0.004643	0.003247	0.098814	0.041426	0.024761	0.007533	0.011372	0.003587	0.640846	-78521.496
460	0.014489	0.003312	0.001453	0.002024	0.004526	0.002965	0.004675	0.076461	0.048456	0.028647	0.006854	0.009328	0.004213	0.210074	-79076.428
470	0.006498	0.002105	0.001734	0.001739	0.004819	0.002357	0.001475	0.083838	0.060344	0.037685	0.006948	0.014479	0.001218	0.494372	-78996.312
480	0.006005	0.003023	0.002672	0.001892	0.011173	0.002881	0.017393	0.096555	0.064309	0.036645	0.009118	0.014117	0.002302	0.754384	-78993.348
490	0.004692	0.003011	0.003424	0.001581	0.007599	0.002750	0.023186	0.099931	0.053979	0.029769	0.008251	0.009759	0.003248	0.763224	-78753.365
500	0.002698	0.002333	0.002443	0.000906	0.001755	0.002135	0.011690	0.078526	0.044351	0.021238	0.006902	0.014252	0.001737	0.928467	-78292.677
510	0.003582	0.002121	0.002266	0.003994	0.011216	0.004567	0.019141	0.080245	0.054637	0.031528	0.005596	0.005827	0.002586	0.804178	-78498.153
520	0.003582	0.002938	0.002266	0.002180	0.004050	0.005725	0.010307	0.080245	0.048216	0.031528	0.008913	0.008290	0.004797	0.936407	-78042.006
530	0.002252	0.003960	0.002091	0.002122	0.003411	0.005750	0.014760	0.095768	0.047109	0.033904	0.008676	0.024730	0.007346	0.785630	-78530.593
540	0.003158	0.005862	0.003251	0.001997	0.008546	0.004221	0.003945	0.102330	0.051974	0.031932	0.010521	0.012318	0.004062	0.589850	-78654.519
550	0.002145	0.014511	0.001680	0.002943	0.002563	0.002460	0.003888	0.076347	0.032832	0.026057	0.007589	0.013105	0.002666	0.694199	-78243.451
560	0.003439	0.009696	0.001489	0.004019	0.004610	0.002941	0.003951	0.079410	0.039231	0.034937	0.013834	0.012657	0.007005	0.564335	-78863.356
570	0.002820	0.005674	0.006072	0.001595	0.004082	0.006182	0.003867	0.085283	0.044485	0.027411	0.024326	0.018936	0.009159	0.819465	-78761.191
580	0.002201	0.002953	0.003621	0.005830	0.004250	0.004073	0.003450	0.078677	0.037158	0.022896	0.009239	0.014081	0.003577	0.819465	-78549.187
590	0.001673	0.002700	0.006974	0.004432	0.002844	0.002260	0.002570	0.083422	0.033984	0.020941	0.006782	0.013754	0.003461	0.976129	-79148.017
600	0.002478	0.002700	0.006970	0.002921	0.003884	0.002382	0.003174	0.074861	0.033984	0.020943	0.008499	0.013981	0.007129	0.858967	-78878.087
610	0.002689	0.004945	0.011533	0.003576	0.001388	0.001948	0.002485	0.085796	0.032303	0.025996	0.010779	0.021162	0.002073	0.918326	-79391.247
620	0.002679	0.007444	0.005564	0.008448	0.003815	0.002312	0.003049	0.088711	0.034529	0.030006	0.011562	0.013136	0.008748	0.588816	-78755.658
630	0.003029	0.006999	0.004777	0.009545	0.002804	0.009994	0.003382	0.076287	0.032868	0.029846	0.009959	0.011637	0.005374	0.751957	-78807.179
640	0.003375	0.002295	0.004109	0.003637	0.001814	0.009905	0.006298	0.077416	0.028649	0.025115	0.008523	0.012373	0.004306	0.793964	-78427.466
650	0.004533	0.003584	0.003209	0.004902	0.013559	0.001560	0.001914	0.089531	0.035082	0.030754	0.009677	0.009508	0.003588	0.479803	-78749.259
660	0.005443	0.003334	0.002986	0.001710	0.009771	0.008116	0.009026	0.094376	0.032640	0.028614	0.010597	0.008133	0.002301	0.572473	-78538.500
670	0.005055	0.003750	0.003517	0.002180	0.002371	0.003402	0.002697	0.095848	0.036708	0.030979	0.014451	0.009146	0.001764	0.541115	-78905.912
680	0.008323	0.004399	0.007199	0.004530	0.002527	0.002551	0.001246	0.111950	0.042786	0.033147	0.012590	0.009746	0.002113	0.718148	-78542.635
690	0.005711	0.003019	0.003217	0.003189	0.002898	0.006939	0.002540	0.076817	0.029359	0.023789	0.007515	0.014534	0.006459	0.797904	-78602.062
700	0.005471	0.001931	0.003453	0.004293	0.010071	0.010835	0.006001	0.094235	0.039524	0.031731	0.010117	0.019731	0.006151	0.942939	-78539.926
710	0.006336	0.001997	0.002916	0.004943	0.002546	0.005443	0.001336	0.099606	0.040877	0.035608	0.010076	0.029114	0.009302	0.835306	-78749.495
720	0.004070	0.001969	0.001821	0.003636	0.007133	0.002639	0.002259	0.079378	0.031164	0.026397	0.007412	0.012686	0.000438	0.809731	-78193.822
730	0.004112	0.001686	0.004884	0.004931	0.004003	0.000956	0.004773	0.096226	0.042264	0.032862	0.010051	0.022477	0.000594	0.713732	-78785.238
740	0.004600	0.001872	0.001986	0.003137	0.004549	0.002055	0.010007	0.070120	0.030757	0.023915	0.008305	0.004044	0.000582	0.860923	-78195.042
750	0.004311	0.002969	0.002690	0.009028	0.008440	0.003973	0.002298	0.103800	0.043613	0.033911	0.011331	0.005734	0.004673	0.761978	-79139.084
760	0.004465	0.001495	0.002395	0.004424	0.002228	0.003578	0.005815	0.089133	0.040072	0.031158	0.010411	0.005268	0.001806	0.942572	-78533.091
770	0.004574	0.002225	0.006846	0.002455	0.001726	0.012848	0.015007	0.099978	0.040214	0.019862	0.011305	0.013403	0.003014	0.934760	-78643.109
780	0.003527	0.001657	0.002653	0.001744	0.006288	0.002962	0.004927	0.088118	0.037440	0.021067	0.008880	0.002574	0.000989	0.908994	-78526.069
790	0.003871	0.002116	0.003974	0.003209	0.001824	0.009402	0.002712	0.103489	0.042892	0.019730	0.005411	0.015143	0.000569	0.947241	-78513.708
800	0.002081	0.001562	0.005487	0.002695	0.003088	0.010800	0.002193	0.102466	0.041228	0.017024	0.004786	0.016753	0.003452	0.887390	-78594.498
810	0.002578	0.001937	0.007690	0.002667	0.003543	0.004814	0.003608	0.108240	0.059219	0.016845	0.004736	0.016578	0.003344	0.828812	-78621.197
820	0.003389	0.003271	0.005761	0.002667	0.010841	0.004941	0.002149	0.092898	0.039828	0.016845	0.004736	0.005233	0.001801	0.886464	-78578.428
830	0.006077	0.002542	0.002815	0.002210	0.004026	0.001082	0.002558	0.094586	0.038009	0.017151	0.004822	0.013699	0.000886	0.854366	-78409.676
840	0.008123	0.003701	0.003334	0.001383	0.020742	0.004297	0.002325	0.100839	0.039264	0.020310	0.005709	0.008279	0.001804	0.299692	-78573.166
850	0.011850	0.003342	0.002288	0.000995	0.006529	0.003866	0.001192	0.077588	0.035462	0.019432	0.005157	0.014181	0.003984	0.491545	-78604.759
860	0.015722	0.003675	0.003798	0.001720	0.006046	0.005943	0.002119	0.086393	0.038987	0.023058	0.005669	0.012355	0.003575	0.509931	-78476.980
870	0.012801	0.002429	0.001474	0.001555	0.008909	0.002748	0.001620	0.094241	0.042896	0.031965	0.006337	0.012115	0.000968	0.696263	-78594.231
880	0.006351	0.002194	0.002844	0.002385	0.009070	0.002584	0.001176	0.091879	0.039270	0.023648	0.004754	0.010193	0.002456	0.840190	-78463.809
890	0.007535	0.002030	0.002380	0.002207	0.009388	0.002827	0.001160	0.100524	0.036338	0.023035	0.004399	0.009484	0.002598	0.623176	-78747.277
900	0.007533	0.001640	0.000943	0.002322	0.003409	0.003744	0.003184	0.086219	0.038229	0.030408	0.004628	0.022582	0.001899	0.717408	-78610.343
910	0.004710	0.003110	0.002763	0.002499	0.004943	0.004135	0.002551	0.087292	0.037687	0.020971	0.005290	0.014038	0.004633	0.717408	-78536.573
920	0.011457	0.002645	0.002519	0.001767	0.004238	0.004702	0.011871	0.097123	0.045556	0.022641	0.005712	0.009503	0.002850	0.707454	-79222.752
930	0.012733	0.001845	0.002536	0.004731	0.003191	0.010381	0.023645	0.090609	0.042117	0.020728	0.004872	0.018133	0.003273	0.468224	-78978.230
940	0.006994	0.002704	0.002121	0.001641	0.009604	0.004551	0.016563	0.085518	0.036748	0.020136	0.004430	0.017521	0.001182	0.392992	-78598.384
950	0.011522	0.004713	0.001284	0.002251	0.004333	0.003052	0.002542	0.078400	0.030181	0.021337	0.003609	0.009922	0.000906	0.447058	-78715.260
960	0.023300	0.003426	0.003632	0.004373	0.001062	0.002878	0.002904	0.072370	0.032428	0.022926	0.003877	0.010660	0.001796	0.491937	-78019.485
970	0.032554	0.002625	0.003921	0.002609	0.002442	0.004756	0.005991	0.073781	0.039672	0.021719	0.003953	0.007232	0.003028	0.571088	-78345.626
980	0.034355	0.002352	0.004417	0.002549	0.002660	0.006321	0.003120	0.080124	0.038759	0.019340	0.003862	0.008315	0.002761	0.706940	-78371.337
990	0.030156	0.001760	0.003547	0.002296	0.009346	0.005058	0.017566	0.062612	0.028999	0.014043	0.002889	0.003516	0.002028	0.693359	-79028.574
1000	0.049993	0.001868	0.002223	0.005574	0.004176	0.005445	0.002623	0.063794	0.035090	0.026759	0.003496	0.004254	0.001703	0.830041	-78429.647
1010	0.049025	0.002014	0.002698	0.003538	0.008034	0.019783	0.006912	0.068771	0.037827	0.022890	0.003769	0.003953	0.001032	0.636096	-78655.284
1020	0.052686	0.002699	0.003114	0.009643	0.003109	0.003608	0.001540	0.079365	0.044570	0.026416	0.004350	0.011919	0.001977	0.621256	-78895.079
1030	0.067373	0.004738	0.002681	0.004812	0.002803	0.001671	0.004843	0.063146	0.035424	0.022746	0.003745	0.007228	0.002179	0.459070	-78380.665
1040	0.040734	0.004202	0.002377	0.002686	0.003412	0.005751	0.001527	0.061140	0.031412	0.020169	0.003321	0.005889	0.001150	0.784559	-77948.731
1050	0.028733	0.004500	0.002546	0.001707	0.002019	0.007057	0.001807	0.068810	0.033644	0.021603	0.003557	0.015647	0.000482	0.677820	-78117.092
1060	0.022042	0.003132	0.001403	0.002291	0.007426	0.006735	0.003025	0.059345	0.035113	0.025949	0.004233	0.011658	0.000244	0.832626	-78950.358
1070	0.023862	0.003491	0.002265	0.002122	0.012884	0.003932	0.002437	0.066239	0.039579	0.025093	0.004306	0.004596	0.000272	0.742205	-78402.865
1080	0.013758	0.003928	0.003325	0.002335	0.006793	0.001834	0.002749	0.087423	0.060813	0.026093	0.007003	0.011048	0.000330	0.822454	-78766.316
1090	0.014259	0.006249	0.003020	0.002210	0.003628	0.003491	0.005581	0.075971	0.041707	0.023701	0.006112	0.022127	0.000328	0.714895	-78753.864
1100	0.011199	0.004735	0.001981	0.002734	0.006906	0.002654	0.002158	0.066960	0.039351	0.021524	0.007870	0.006580	0.000601	0.724196	-78702.292
1110	0.014822	0.009819	0.001524	0.002819	0.004726	0.001912	0.002773	0.075903	0.041266	0.027226	0.008452	0.005906	0.000917	0.636430	-78648.876
1120	0.015087	0.005331	0.002670	0.002879	0.002992	0.001660	0.004229	0.072941	0.044631	0.024528	0.009659	0.006528	0.000389	0.801547	-78103.182
1130	0.006833	0.005832	0.002382	0.003562	0.003022	0.005209	0.005826	0.071871	0.036493	0.021876	0.006307	0.004116	0.001091	0.777735	-78516.452
1140	0.008574	0.005015	0.001201	0.004128	0.002433	0.002706	0.009052	0.081190	0.040229	0.032150	0.005316	0.005669	0.004302	0.709102	-78267.861
1150	0.011011	0.006112	0.003730	0.004686	0.003163	0.001898	0.012178	0.117427	0.049035	0.039187	0.006480	0.006910	0.003765	0.580892	-78644.222
1160	0.016108	0.003054	0.003291	0.005397	0.001371	0.001738	0.003973	0.093482	0.050153	0.034907	0.005205	0.008533	0.002609	0.608468	-78798.460
1170	0.013725	0.003131	0.004627	0.006106	0.003764	0.007308	0.002859	0.088816	0.051409	0.027529	0.005335	0.004135	0.002766	0.730552	-78304.781
1180	0.006198	0.002696	0.007331	0.008610	0.001651	0.002009	0.002100	0.081869	0.044269	0.025664	0.004938	0.007641	0.003893	0.584878	-78729.623
1190	0.006224	0.001790	0.007951	0.006594	0.001437	0.003190	0.002774	0.082704	0.038515	0.028686	0.004296	0.006648	0.003296	0.584056	-78446.174
1200	0.003854	0.002204	0.021646	0.004600	0.001793	0.003397	0.003458	0.085327	0.040355	0.015835	0.005510	0.006122	0.003407	0.852345	-78541.315
1210	0.005712	0.002797	0.018412	0.003617	0.001514	0.005894	0.005196	0.095792	0.048942	0.023704	0.011736	0.006506	0.001689	0.814817	-78154.035
1220	0.002509	0.001686	0.008220	0.003483	0.002594	0.007950	0.004382	0.099536	0.040398	0.024788	0.008914	0.008387	0.002738	0.814817	-78468.819
1230	0.003421	0.002436	0.009385	0.002891	0.007248	0.006000	0.002748	0.103282	0.042612	0.028415	0.011253	0.010381	0.007274	0.764141	-78464.252
1240	0.002676	0.001850	0.009858	0.002457	0.002509	0.005071	0.004249	0.083557	0.034639	0.022704	0.008675	0.011270	0.004310	0.648290	-78387.939
1250	0.003341	0.001968	0.009657	0.002615	0.002402	0.003029	0.003060	0.083027	0.036858	0.024158	0.009231	0.012936	0.002004	0.641361	-78848.135
1260	0.004660	0.002071	0.018686	0.003549	0.006601	0.003938	0.009841	0.113377	0.044603	0.026973	0.011965	0.008972	0.002575	0.757083	-78360.562
1270	0.003923	0.001286	0.008655	0.002216	0.001732	0.006546	0.004171	0.085197	0.046602	0.023249	0.011826	0.003507	0.003401	0.757083	-78622.449
1280	0.007446	0.003114	0.006024	0.002624	0.003086	0.001514	0.002495	0.106078	0.038236	0.022810	0.014007	0.004153	0.002456	0.904938	-78586.892
1290	0.004391	0.001057	0.002408	0.003778	0.003806	0.001990	0.010563	0.092575	0.034125	0.028835	0.012180	0.004581	0.003242	0.789976	-79020.312
1300	0.005280	0.001359	0.007648	0.002397	0.002231	0.004233	0.003904	0.115029	0.046926	0.029294	0.011274	0.012424	0.006225	0.537519	-79133.991
1310	0.006392	0.001102	0.006145	0.002831	0.001965	0.004490	0.004165	0.073844	0.038058	0.023758	0.009899	0.008251	0.005243	0.697654	-78431.048
1320	0.014761	0.001486	0.004324	0.003527	0.006434	0.005549	0.001647	0.099103	0.051076	0.031885	0.013888	0.007718	0.002980	0.863423	-78822.385
1330	0.009971	0.001109	0.001771	0.001432	0.008440	0.001981	0.001869	0.075623	0.030495	0.027430	0.009216	0.011046	0.005402	0.682390	-79032.649
1340	0.011101	0.002224	0.004298	0.002272	0.002949	0.008233	0.003721	0.091865	0.035507	0.026718	0.010331	0.014991	0.006095	0.697554	-78978.928
1350	0.011459	0.001856	0.006224	0.003829	0.006049	0.005956	0.003387	0.097088	0.041519	0.020477	0.009617	0.015844	0.007552	0.773262	-79065.630
1360	0.009840	0.002889	0.008656	0.003957	0.004248	0.002525	0.004327	0.076537	0.028998	0.018529	0.007704	0.014486	0.002719	0.648647	-78551.399
1370	0.006087	0.002894	0.007827	0.002750	0.003238	0.008767	0.004886	0.106805	0.040526	0.029925	0.014626	0.025160	0.005934	0.520925	-79015.065
1380	0.006108	0.002599	0.006995	0.002659	0.002044	0.003407	0.003994	0.089686	0.036399	0.026877	0.014671	0.021278	0.008793	0.653689	-78661.255
1390	0.005151	0.001256	0.007086	0.003271	0.002072	0.004214	0.008653	0.076176	0.030833	0.019861	0.013247	0.013653	0.003022	0.674194	-78623.626
1400	0.005299	0.002200	0.005708	0.003395	0.003658	0.002387	0.019149	0.092622	0.035196	0.023509	0.015752	0.009678	0.001987	0.793707	-78467.633
1410	0.008303	0.001279	0.007135	0.012507	0.002478	0.002586	0.002124	0.081062	0.031534	0.019787	0.003880	0.014156	0.001233	0.690367	-78782.952
1420	0.009295	0.002337	0.020766	0.002554	0.006058	0.005248	0.002328	0.089554	0.032090	0.014922	0.010898	0.010206	0.001095	0.809038	-78534.325
1430	0.012409	0.001322	0.023603	0.005207	0.002034	0.002808	0.002480	0.094939	0.047776	0.013295	0.006306	0.009120	0.003872	0.720422	-78716.502
1440	0.008140	0.002044	0.021329	0.002888	0.001351	0.011240	0.001050	0.092035	0.037746	0.013164	0.009055	0.009151	0.008761	0.599368	-78418.869
1450	0.006271	0.002664	0.031362	0.005779	0.002523	0.004401	0.002023	0.094865	0.042795	0.015760	0.010322	0.012028	0.005340	0.550916	-78444.968
1460	0.007717	0.002293	0.016531	0.011127	0.003935	0.001505	0.001313	0.094865	0.050244	0.017603	0.007965	0.013969	0.002936	0.619042	-79053.046
1470	0.005055	0.002384	0.004882	0.004480	0.003945	0.014716	0.003687	0.083137	0.037535	0.019427	0.009984	0.004140	0.002746	0.461352	-78997.481
1480	0.004714	0.003104	0.004809	0.005496	0.003650	0.015800	0.003411	0.076536	0.031687	0.017841	0.006288	0.003829	0.003150	0.430802	-78265.635
1490	0.005217	0.002806	0.006438	0.003579	0.002305	0.007950	0.003800	0.081616	0.043425	0.021397	0.008467	0.007150	0.004920	0.746053	-78360.740
1500	0.003289	0.004047	0.006140	0.002454	0.005726	0.003051	0.002238	0.085923	0.038298	0.027071	0.011181	0.014326	0.002547	0.682535	-78822.902
1510	0.003941	0.004450	0.006751	0.002698	0.010376	0.009034	0.014184	0.090153	0.042110	0.029765	0.012294	0.011610	0.000498	0.784084	-78658.754
1520	0.007905	0.003501	0.019026	0.001900	0.006079	0.001002	0.002706	0.084049	0.044142	0.023957	0.012888	0.016953	0.000522	0.796872	-78622.668
1530	0.007428	0.003569	0.009089	0.001780	0.003281	0.002015	0.004245	0.089150	0.045006	0.029185	0.013140	0.019536	0.000689	0.861580	-78837.114
1540	0.004433	0.003515	0.010662	0.003320	0.004427	0.002861	0.002565	0.078573	0.044325	0.020691	0.003499	0.009969	0.000245	0.708343	-78407.085
1550	0.005035	0.003089	0.008954	0.002284	0.003632	0.004840	0.001942	0.085728	0.054121	0.028791	0.005982	0.014341	0.000365	0.903440	-78854.780
1560	0.002537	0.003022	0.011804	0.001430	0.002599	0.002459	0.002313	0.079510	0.037216	0.020978	0.004702	0.008882	0.000319	0.943324	-78627.629
1570	0.002984	0.003693	0.009883	0.003022	0.002637	0.008501	0.001473	0.094608	0.043517	0.028060	0.003290	0.018392	0.000183	0.822200	-79077.767
1580	0.002050	0.004153	0.005534	0.002704	0.002303	0.003650	0.001957	0.104865	0.048932	0.033853	0.004638	0.020212	0.000271	0.784666	-78425.545
1590	0.003605	0.005527	0.005013	0.002551	0.019154	0.003949	0.002412	0.094992	0.044324	0.030666	0.008302	0.007989	0.000234	0.851671	-79005.804
1600	0.005020	0.005534	0.008321	0.002650	0.004007	0.006218	0.003912	0.089550	0.045333	0.023710	0.007999	0.010679	0.000234	0.782788	-78162.080
1610	0.005531	0.004898	0.007450	0.002055	0.001543	0.001293	0.006175	0.073771	0.039428	0.020621	0.005935	0.006306	0.000203	0.939563	-78974.702
1620	0.003775	0.003302	0.003672	0.002529	0.002145	0.002844	0.004100	0.109481	0.042362	0.025976	0.003438	0.015146	0.000236	0.905901	-78692.585
1630	0.003226	0.002806	0.003120	0.001941	0.005597	0.002845	0.004710	0.092724	0.035999	0.022075	0.002922	0.009430	0.000323	0.849103	-78348.551
1640	0.003496	0.002427	0.005172	0.001411	0.005467	0.001683	0.004030	0.104282	0.044240	0.027791	0.003238	0.009628	0.003068	0.642488	-79002.574
1650	0.002890	0.002162	0.005307	0.001297	0.002522	0.001055	0.003920	0.097020	0.039402	0.024247	0.002884	0.016946	0.000493	0.572475	-78558.709
1660	0.003426	0.001876	0.005732	0.001431	0.004022	0.008507	0.002417	0.083334	0.042559	0.026190	0.006331	0.010125	0.000163	0.515341	-78505.098
1670	0.002753	0.002438	0.011133	0.001266	0.007235	0.012276	0.001866	0.103609	0.044232	0.028210	0.006856	0.007189	0.000931	0.631359	-78356.445
1680	0.002634	0.002057	0.024617	0.001642	0.003294	0.003078	0.002399	0.094875	0.045062	0.024327	0.006463	0.010619	0.005796	0.515550	-78170.581
1690	0.001321	0.002105	0.008743	0.003078	0.002577	0.010436	0.006499	0.097160	0.042047	0.033459	0.005380	0.020209	0.004154	0.669008	-78671.733
1700	0.001661	0.001308	0.014941	0.002443	0.002604	0.002520	0.002718	0.083940	0.040690	0.022482	0.006431	0.011094	0.005932	0.837683	-78749.135
1710	0.001783	0.001377	0.009514	0.002572	0.002723	0.005196	0.003465	0.087640	0.042837	0.026364	0.006770	0.023179	0.006054	0.760642	-79112.108
1720	0.002201	0.001348	0.006968	0.002291	0.007692	0.001975	0.005834	0.085104	0.045023	0.027709	0.007116	0.008861	0.007055	0.810115	-78429.135
1730	0.003008	0.002521	0.008681	0.005865	0.000817	0.006613	0.002709	0.107528	0.052638	0.023978	0.008842	0.020134	0.007858	0.540123	-79089.792
1740	0.001586	0.001825	0.008700	0.004186	0.002681	0.002971	0.002230	0.096762	0.039235	0.020862	0.005316	0.013256	0.004193	0.729426	-78362.281
1750	0.001957	0.002276	0.004716	0.004468	0.004513	0.001554	0.009530	0.095123	0.046860	0.032963	0.008991	0.020186	0.003851	0.845360	-78632.801
1760	0.002557	0.001788	0.002761	0.002416	0.007590	0.002162	0.002359	0.079778	0.048006	0.031974	0.012524	0.009755	0.004406	0.778498	-78833.593
