Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
520	0.002804	0.003292	0.005086	0.003559	0.018951	0.007541	0.005854	0.000251	-97078.780
530	0.004199	0.001992	0.003738	0.005723	0.028375	0.011291	0.007710	0.000376	-94782.605
540	0.005460	0.002282	0.016841	0.005079	0.033240	0.016758	0.004254	0.000512	-95204.791
550	0.004202	0.005262	0.014578	0.002435	0.048300	0.013381	0.004884	0.000586	-94133.397
560	0.002842	0.001871	0.004573	0.001423	0.020045	0.008381	0.003157	0.000294	-94409.553
570	0.004846	0.002319	0.003797	0.005110	0.044104	0.022746	0.016083	0.000696	-92965.968
580	0.003129	0.001656	0.003502	0.010164	0.031375	0.017102	0.008641	0.000575	-94819.930
590	0.005120	0.002529	0.003384	0.005720	0.028915	0.016242	0.006941	0.000575	-92586.888
600	0.009472	0.003960	0.006448	0.004741	0.033878	0.017750	0.007483	0.000664	-92920.699
610	0.007018	0.004299	0.002627	0.004907	0.024213	0.010194	0.005742	0.000451	-97251.830
620	0.006869	0.001559	0.002113	0.005460	0.015286	0.007233	0.004074	0.000320	-104244.904
630	0.004733	0.001532	0.004765	0.013357	0.027833	0.018010	0.007401	0.000582	-94943.595
640	0.005714	0.001780	0.005873	0.012187	0.034546	0.026471	0.012271	0.000765	-97897.936
650	0.005736	0.004358	0.002235	0.006430	0.028074	0.016606	0.012270	0.000568	-95873.555
660	0.004539	0.001936	0.002323	0.005008	0.015628	0.011117	0.004364	0.000316	-95113.201
670	0.014368	0.004686	0.001956	0.016063	0.036869	0.026570	0.020647	0.000746	-92912.364
680	0.015829	0.002278	0.001432	0.011719	0.024565	0.019167	0.015944	0.000497	-91456.123
690	0.017352	0.003508	0.003135	0.012945	0.042458	0.033128	0.021934	0.000859	-90065.439
700	0.017781	0.004187	0.009526	0.003317	0.047116	0.038217	0.010691	0.003286	-94291.990
710	0.009621	0.005202	0.002581	0.003392	0.021929	0.016015	0.005437	0.002040	-95220.900
720	0.004119	0.002319	0.002945	0.002584	0.015025	0.012016	0.003725	0.000878	-97603.788
730	0.003876	0.006574	0.003264	0.001783	0.020123	0.011937	0.004989	0.002284	-97515.746
740	0.004829	0.006031	0.003141	0.003644	0.030853	0.023698	0.007285	0.002382	-94532.960
750	0.002706	0.003840	0.001915	0.008081	0.018813	0.014015	0.004442	0.000639	-96384.945
760	0.004464	0.003790	0.001789	0.003179	0.024734	0.019005	0.007429	0.001942	-95232.733
770	0.006083	0.004543	0.002149	0.003294	0.023500	0.019689	0.010749	0.001874	-91718.764
780	0.016111	0.003614	0.007059	0.003375	0.076828	0.064369	0.047905	0.018553	-87830.836
790	0.014910	0.002475	0.003916	0.005086	0.058349	0.052537	0.041817	0.019810	-96526.663
800	0.005581	0.004140	0.004012	0.003982	0.035266	0.025942	0.018981	0.015897	-94207.859
810	0.004016	0.004590	0.004430	0.002305	0.023491	0.015310	0.009851	0.007711	-97894.702
820	0.004013	0.007754	0.003316	0.004997	0.022593	0.012328	0.009012	0.002985	-97101.431
830	0.007081	0.008622	0.005941	0.007633	0.028017	0.015572	0.012271	0.007192	-91964.677
840	0.002596	0.002953	0.006082	0.002112	0.011535	0.007985	0.003210	0.001644	-93792.658
850	0.001447	0.003125	0.005005	0.002051	0.008936	0.005195	0.002487	0.001237	-96947.343
860	0.003133	0.003319	0.010772	0.003465	0.026305	0.018541	0.009659	0.005380	-92074.517
870	0.003857	0.003376	0.007278	0.004741	0.021681	0.015623	0.009428	0.003785	-94444.945
880	0.002936	0.002563	0.004690	0.004049	0.016505	0.013312	0.008116	0.006091	-94044.529
890	0.004325	0.003499	0.004093	0.007098	0.018633	0.012963	0.007873	0.003478	-98334.704
900	0.004861	0.002639	0.005006	0.003766	0.031728	0.025756	0.013406	0.009630	-94978.835
910	0.003610	0.002042	0.002744	0.001684	0.014579	0.011691	0.005623	0.004875	-93871.649
920	0.004127	0.003581	0.004355	0.006663	0.017680	0.014730	0.010038	0.000851	-96603.592
930	0.005731	0.004184	0.002946	0.007591	0.021722	0.020566	0.013219	0.001045	-99880.377
940	0.003512	0.005876	0.004675	0.001328	0.018656	0.017171	0.008346	0.005693	-95343.972
950	0.003210	0.007109	0.006267	0.002704	0.017844	0.013470	0.008348	0.002557	-93682.581
960	0.004716	0.009941	0.005638	0.002155	0.017844	0.013470	0.008348	0.004721	-96199.169
970	0.004396	0.004234	0.004866	0.002487	0.011332	0.007545	0.005199	0.001336	-96153.637
980	0.002364	0.002736	0.004227	0.001724	0.009407	0.006263	0.002979	0.001734	-100909.437
990	0.005562	0.003165	0.004645	0.003519	0.017259	0.013652	0.005466	0.003689	-95573.715
1000	0.004745	0.002700	0.005504	0.005455	0.014724	0.011647	0.004626	0.002487	-95133.509
1010	0.005319	0.010725	0.004749	0.007693	0.024911	0.015151	0.010343	0.007545	-95786.488
1020	0.002560	0.008465	0.002048	0.001889	0.013566	0.008251	0.006256	0.004396	-99567.212
1030	0.002901	0.003862	0.002083	0.003281	0.015377	0.009400	0.007531	0.003251	-100798.690
1040	0.002492	0.008381	0.002212	0.005352	0.014513	0.009792	0.007761	0.005639	-97055.108
1050	0.003537	0.010569	0.002748	0.009839	0.020602	0.013901	0.010910	0.004828	-99693.747
1060	0.005870	0.005950	0.003447	0.006421	0.012842	0.007634	0.005976	0.003317	-99504.550
1070	0.001948	0.003417	0.003945	0.001615	0.008809	0.006229	0.003860	0.002943	-100399.819
1080	0.002302	0.002263	0.006130	0.001099	0.010410	0.008253	0.004562	0.004171	-99452.702
1090	0.002619	0.002454	0.006016	0.001510	0.011843	0.009389	0.005189	0.004804	-97368.419
1100	0.004342	0.008007	0.006943	0.014650	0.022029	0.017899	0.011607	0.001122	-93026.620
1110	0.001652	0.003607	0.003917	0.007396	0.012708	0.008190	0.004544	0.001131	-95985.507
1120	0.003019	0.007086	0.002658	0.009775	0.023222	0.013254	0.008304	0.002732	-93602.708
1130	0.003892	0.008039	0.004224	0.008458	0.027943	0.016776	0.008138	0.003447	-95509.476
1140	0.005654	0.005299	0.004404	0.004704	0.030752	0.023436	0.009759	0.006945	-98509.446
1150	0.002085	0.003447	0.002395	0.004594	0.013617	0.011394	0.004321	0.002279	-97476.843
1160	0.007389	0.008055	0.005675	0.004504	0.032262	0.031223	0.010239	0.007358	-90426.440
1170	0.006759	0.003146	0.003769	0.009991	0.023794	0.023028	0.007786	0.001023	-92772.262
1180	0.003176	0.003995	0.001306	0.005857	0.013024	0.012604	0.005306	0.000568	-95205.260
1190	0.006429	0.005428	0.002442	0.011823	0.020335	0.019471	0.006625	0.000887	-93236.164
1200	0.009122	0.003530	0.001929	0.014990	0.021930	0.020213	0.009551	0.000559	-95610.751
1210	0.006463	0.004250	0.001708	0.012163	0.019105	0.017570	0.008074	0.000483	-95368.474
1220	0.003321	0.007583	0.002023	0.006828	0.013534	0.011830	0.003410	0.000827	-96646.496
1230	0.006085	0.002900	0.002798	0.003023	0.018721	0.017083	0.004717	0.004087	-95193.912
1240	0.003801	0.003731	0.002205	0.002960	0.014733	0.011936	0.003717	0.000768	-98313.625
1250	0.003957	0.006379	0.004079	0.003948	0.027254	0.023715	0.006876	0.001206	-98964.447
1260	0.004467	0.003299	0.002378	0.002673	0.013062	0.011579	0.005354	0.000549	-98764.307
1270	0.004023	0.002202	0.003999	0.004129	0.021676	0.020210	0.006948	0.000911	-97795.808
1280	0.002582	0.002945	0.001959	0.006355	0.020632	0.018402	0.007567	0.000867	-96734.687
1290	0.002432	0.003536	0.001849	0.009616	0.013555	0.013040	0.005366	0.000570	-101349.159
1300	0.003387	0.004791	0.006262	0.011917	0.024495	0.023864	0.006644	0.001448	-98114.237
1310	0.002968	0.004206	0.002748	0.007524	0.016122	0.015706	0.004497	0.001039	-95067.856
1320	0.002767	0.007295	0.002803	0.004154	0.012371	0.012052	0.003331	0.002348	-100303.472
1330	0.004068	0.005084	0.003297	0.004672	0.014553	0.014178	0.003918	0.002296	-95302.645
1340	0.004278	0.002933	0.003253	0.006912	0.017323	0.016876	0.004127	0.002474	-97318.645
1350	0.007443	0.001043	0.002985	0.005244	0.012061	0.011579	0.002760	0.001192	-102825.725
1360	0.012309	0.002523	0.012864	0.005836	0.030634	0.029533	0.007010	0.004987	-95380.409
1370	0.006334	0.002559	0.011529	0.005344	0.030997	0.029882	0.007093	0.004772	-97405.129
1380	0.002641	0.002204	0.003934	0.002027	0.012923	0.012458	0.003400	0.001885	-93700.025
1390	0.006910	0.008445	0.006469	0.001267	0.033814	0.032580	0.009855	0.006776	-93138.366
1400	0.002259	0.004966	0.004273	0.002076	0.019815	0.018928	0.009444	0.002240	-92543.066
1410	0.003749	0.004576	0.005049	0.005843	0.032878	0.031539	0.027141	0.003050	-93072.497
1420	0.002528	0.001233	0.003862	0.004828	0.014742	0.014256	0.011141	0.001368	-98037.029
1430	0.005066	0.002299	0.006039	0.002345	0.017517	0.016473	0.013238	0.002607	-97192.235
1440	0.002805	0.002999	0.003591	0.002043	0.014634	0.012726	0.010966	0.002178	-93373.208
1450	0.005173	0.003437	0.005284	0.001188	0.020575	0.019390	0.016575	0.007405	-96875.486
1460	0.005431	0.004994	0.003415	0.002443	0.021213	0.019952	0.017372	0.005632	-94346.980
1470	0.003913	0.006353	0.003968	0.004523	0.018413	0.015849	0.012225	0.002292	-97090.450
1480	0.002156	0.008814	0.002916	0.002844	0.012349	0.009169	0.006953	0.002439	-96726.644
1490	0.002353	0.005972	0.002737	0.004005	0.013476	0.011632	0.007588	0.005205	-96946.721
1500	0.003083	0.006860	0.002584	0.001664	0.018821	0.017280	0.010454	0.006864	-94057.196
1510	0.004092	0.002550	0.003274	0.002776	0.019040	0.018052	0.009490	0.004435	-95402.795
1520	0.007141	0.003508	0.006185	0.004676	0.024925	0.023431	0.011342	0.005311	-91117.993
1530	0.007123	0.004255	0.005209	0.002189	0.025219	0.022399	0.014536	0.011617	-92875.136
1540	0.008954	0.005800	0.002252	0.001835	0.025953	0.019186	0.015894	0.007742	-95859.036
1550	0.004587	0.003383	0.001800	0.002597	0.016840	0.014641	0.007422	0.003315	-97306.235
1560	0.007843	0.006877	0.004257	0.002816	0.023278	0.020238	0.013330	0.005841	-97981.081
1570	0.006066	0.002251	0.001918	0.003621	0.021387	0.019953	0.017509	0.001525	-96163.273
1580	0.006194	0.011862	0.002337	0.005048	0.025259	0.023565	0.020151	0.001830	-93244.643
1590	0.003059	0.001979	0.001462	0.003714	0.014926	0.014444	0.011316	0.001251	-95580.763
1600	0.004570	0.002558	0.001487	0.002583	0.022448	0.021829	0.012562	0.001894	-94426.585
1610	0.003915	0.003364	0.001889	0.002441	0.025070	0.024379	0.009243	0.002357	-95804.318
1620	0.008022	0.004106	0.004906	0.002108	0.044098	0.041093	0.015885	0.008445	-95448.237
1630	0.007967	0.004320	0.005497	0.002257	0.049412	0.047846	0.017800	0.009900	-91616.130
1640	0.005700	0.002060	0.010208	0.001510	0.049322	0.048583	0.019135	0.014797	-95179.045
1650	0.004378	0.001944	0.009779	0.002944	0.056948	0.056095	0.022094	0.012673	-92249.671
1660	0.003226	0.003114	0.009711	0.006981	0.081578	0.080356	0.027354	0.018535	-91498.599
1670	0.002614	0.001373	0.008929	0.003167	0.045282	0.044604	0.014973	0.010531	-93723.470
1680	0.004357	0.001776	0.007502	0.002639	0.058685	0.057709	0.021063	0.013505	-91091.766
1690	0.005709	0.002247	0.002922	0.004155	0.037950	0.036786	0.013590	0.005399	-92663.715
1700	0.002310	0.001882	0.003376	0.001968	0.023282	0.022443	0.008369	0.004454	-95075.058
1710	0.004654	0.002530	0.005409	0.001779	0.031577	0.030616	0.006857	0.003083	-95097.352
1720	0.002574	0.002704	0.002028	0.002955	0.014717	0.013531	0.002975	0.000437	-101046.741
1730	0.004467	0.007949	0.003521	0.005603	0.025545	0.018055	0.005164	0.000759	-93416.565
1740	0.003744	0.002900	0.004237	0.007609	0.021412	0.017313	0.004328	0.000636	-94936.778
1750	0.006411	0.005518	0.005835	0.003270	0.043833	0.036337	0.018471	0.005810	-92027.596
1760	0.002199	0.002456	0.003242	0.001965	0.022656	0.019144	0.010652	0.006407	-97638.590
1770	0.004344	0.001772	0.002459	0.003939	0.032717	0.028976	0.017059	0.012340	-97643.076
1780	0.003616	0.002039	0.002603	0.008587	0.043097	0.037315	0.026177	0.014482	-92964.850
1790	0.007073	0.003439	0.003768	0.004921	0.059055	0.048764	0.035111	0.016625	-94340.986
1800	0.002189	0.001457	0.002888	0.004839	0.026222	0.023004	0.014162	0.003711	-98448.318
1810	0.002307	0.001969	0.004650	0.006187	0.027625	0.021996	0.012123	0.002989	-90583.329
1820	0.002580	0.003579	0.015063	0.008327	0.050222	0.039989	0.026718	0.012620	-95452.716
1830	0.001853	0.002780	0.005257	0.007664	0.029077	0.021195	0.018779	0.002365	-93822.713
1840	0.001872	0.001950	0.004692	0.010988	0.029374	0.020984	0.018309	0.002389	-94631.625
1850	0.002638	0.001950	0.008053	0.005359	0.029374	0.020984	0.019216	0.005116	-97354.305
1860	0.005900	0.003743	0.012798	0.005127	0.051959	0.036872	0.034602	0.011229	-90564.836
1870	0.003392	0.003323	0.005315	0.003984	0.034145	0.026268	0.024818	0.007513	-93148.422
1880	0.002163	0.003208	0.003468	0.002030	0.019147	0.017096	0.013674	0.005609	-95326.319
1890	0.002884	0.002916	0.006526	0.001551	0.025526	0.022811	0.015118	0.007421	-92466.430
1900	0.002913	0.003400	0.005934	0.002112	0.026462	0.021211	0.017896	0.003921	-98010.511
1910	0.002962	0.004950	0.006558	0.002760	0.051274	0.040180	0.035261	0.015631	-91194.062
1920	0.001797	0.006345	0.007945	0.003735	0.057197	0.043631	0.032217	0.021966	-93554.189
1930	0.001903	0.005585	0.009477	0.002794	0.059970	0.050552	0.035592	0.024710	-93181.643
1940	0.002307	0.004479	0.007046	0.003537	0.040850	0.032490	0.020581	0.007136	-92369.764
1950	0.001303	0.004133	0.003648	0.001386	0.027540	0.021479	0.011842	0.005238	-91794.249
1960	0.001844	0.009599	0.006250	0.003505	0.056370	0.048825	0.033889	0.014769	-93268.908
1970	0.001516	0.010303	0.002518	0.001667	0.034962	0.029719	0.025534	0.020384	-100016.945
1980	0.001350	0.006570	0.003640	0.002123	0.031129	0.028297	0.025165	0.016811	-96783.135
1990	0.002466	0.007445	0.004385	0.006085	0.052654	0.047863	0.036209	0.022922	-95890.740
2000	0.003398	0.004789	0.003959	0.002317	0.050568	0.048402	0.035561	0.022600	-92289.441
2010	0.001639	0.001953	0.003336	0.001862	0.030445	0.029326	0.021348	0.010047	-96762.487
2020	0.004112	0.002123	0.005762	0.002684	0.042420	0.039383	0.031957	0.020106	-95003.075
2030	0.002132	0.001874	0.005275	0.002064	0.025412	0.023593	0.016897	0.009383	-94541.764
2040	0.002826	0.002484	0.013642	0.004805	0.033687	0.031275	0.018470	0.002817	-93489.694
2050	0.002790	0.002846	0.002859	0.003690	0.025721	0.018027	0.011991	0.004218	-92100.236
2060	0.002626	0.002522	0.004568	0.005820	0.027138	0.016865	0.010844	0.002158	-92752.372
2070	0.002569	0.002055	0.005500	0.005035	0.040466	0.027524	0.020063	0.004596	-96449.655
2080	0.002297	0.001726	0.006864	0.007632	0.036045	0.027041	0.020554	0.002616	-91060.293
2090	0.002082	0.002244	0.003504	0.005944	0.023203	0.016235	0.012814	0.001684	-93244.348
2100	0.001867	0.004468	0.001847	0.003092	0.020808	0.012881	0.011569	0.006510	-93510.136
2110	0.003417	0.010815	0.004688	0.010903	0.053239	0.036253	0.033643	0.014912	-89262.937
2120	0.006021	0.006248	0.002592	0.006558	0.045123	0.028233	0.026852	0.012263	-94079.113
2130	0.007754	0.004168	0.002785	0.002078	0.051841	0.031530	0.030602	0.022964	-96707.148
2140	0.004035	0.001916	0.002996	0.003887	0.027596	0.017960	0.017450	0.010882	-91528.347
2150	0.006595	0.003393	0.005484	0.004745	0.048860	0.031799	0.030710	0.021162	-90544.060
2160	0.003342	0.004906	0.001563	0.002691	0.054313	0.031799	0.031293	0.023346	-90304.854
2170	0.002145	0.002918	0.002524	0.002402	0.031062	0.018801	0.018420	0.007406	-94837.659
2180	0.002743	0.005025	0.003990	0.005335	0.060836	0.032384	0.031312	0.015303	-91404.901
2190	0.002987	0.003400	0.006180	0.003057	0.040411	0.024929	0.024104	0.012883	-93002.083
2200	0.001221	0.001940	0.001725	0.002383	0.022995	0.013922	0.013469	0.008246	-97736.024
2210	0.003620	0.007398	0.002389	0.010960	0.057129	0.033783	0.032567	0.006044	-95812.223
2220	0.002683	0.005484	0.003750	0.004029	0.064666	0.033566	0.032358	0.002666	-94275.766
2230	0.003647	0.005028	0.004302	0.003511	0.068877	0.038949	0.037531	0.003066	-94151.590
2240	0.002295	0.002758	0.006756	0.001882	0.069969	0.038949	0.035907	0.003066	-92883.387
2250	0.001824	0.003031	0.007255	0.001198	0.070888	0.036539	0.033685	0.006603	-92197.135
2260	0.002226	0.003089	0.011379	0.001736	0.082960	0.048663	0.042428	0.006494	-94665.946
2270	0.002893	0.004170	0.010393	0.001481	0.112645	0.066655	0.054695	0.013673	-92799.207
2280	0.001452	0.002013	0.013843	0.003063	0.076355	0.039756	0.031469	0.002514	-97169.029
2290	0.002280	0.002179	0.017724	0.001754	0.077339	0.036871	0.030084	0.004043	-92186.254
2300	0.002797	0.001903	0.010943	0.002154	0.081640	0.040951	0.034197	0.006426	-91880.591
2310	0.003396	0.002962	0.020921	0.001641	0.096302	0.047759	0.039340	0.012041	-90959.599
2320	0.003511	0.003585	0.030477	0.002647	0.102774	0.057802	0.046086	0.010934	-88125.083
2330	0.003570	0.002328	0.014812	0.002791	0.083093	0.052859	0.045222	0.007665	-91278.814
2340	0.003602	0.002330	0.015959	0.002653	0.079772	0.050511	0.035570	0.014226	-91821.315
2350	0.002182	0.002522	0.003852	0.001798	0.043905	0.024497	0.020618	0.007594	-90292.973
2360	0.002437	0.004427	0.003000	0.002862	0.042810	0.023550	0.020148	0.005997	-89824.287
2370	0.002335	0.003210	0.003415	0.003712	0.025341	0.016027	0.009838	0.002730	-98812.535
2380	0.002362	0.003712	0.009675	0.003569	0.046458	0.030826	0.019636	0.007672	-91512.650
2390	0.001501	0.002396	0.003294	0.005844	0.023512	0.012598	0.008076	0.001171	-95520.932
2400	0.002916	0.003391	0.002426	0.002324	0.027104	0.011739	0.007332	0.003707	-90573.088
2410	0.004199	0.002500	0.002860	0.004317	0.025905	0.008615	0.004377	0.001278	-96548.452
2420	0.002312	0.001565	0.001896	0.003583	0.017587	0.007834	0.004530	0.002290	-96599.684
2430	0.007464	0.001820	0.008427	0.005710	0.051064	0.041626	0.015778	0.002816	-94538.405
2440	0.005831	0.003147	0.005368	0.005391	0.062886	0.041912	0.024544	0.004282	-93573.493
2450	0.005511	0.004377	0.012595	0.001640	0.069609	0.036213	0.024149	0.013708	-90103.258
2460	0.006181	0.002822	0.017452	0.002886	0.078110	0.035688	0.025636	0.007974	-96471.521
2470	0.003752	0.003939	0.004456	0.001365	0.042637	0.014553	0.011248	0.003246	-91663.439
2480	0.002890	0.004613	0.004041	0.001975	0.049486	0.021355	0.015965	0.003856	-91905.023
2490	0.004683	0.001819	0.004323	0.003042	0.065774	0.040260	0.031775	0.006067	-89819.533
2500	0.004630	0.003118	0.005156	0.003377	0.064632	0.031707	0.028611	0.008023	-91538.823
2510	0.002868	0.002008	0.005780	0.003237	0.060809	0.027048	0.022287	0.013641	-91868.032
2520	0.002377	0.005249	0.006772	0.002461	0.074768	0.038955	0.031982	0.023845	-92835.197
2530	0.002637	0.001896	0.004033	0.003842	0.064602	0.043030	0.030013	0.023698	-93176.016
2540	0.001924	0.009766	0.001797	0.006159	0.083904	0.041419	0.035201	0.018684	-95503.938
2550	0.002387	0.002512	0.002272	0.002063	0.072849	0.034656	0.026660	0.023141	-96922.946
2560	0.004656	0.003661	0.001674	0.002063	0.068000	0.040055	0.026660	0.023141	-93917.682
2570	0.004403	0.008174	0.002634	0.001520	0.070001	0.046889	0.028752	0.025542	-92448.425
2580	0.004652	0.003353	0.001864	0.000720	0.034589	0.021167	0.014454	0.013529	-92293.087
2590	0.006961	0.004188	0.003051	0.002242	0.058927	0.033621	0.022958	0.021683	-91168.270
2600	0.007589	0.002067	0.002610	0.002700	0.065107	0.042693	0.027647	0.026111	-91280.699
2610	0.003699	0.002444	0.002421	0.003578	0.057155	0.035064	0.024601	0.023369	-91436.187
2620	0.001689	0.001006	0.002275	0.002802	0.025604	0.013776	0.009769	0.008456	-96954.649
2630	0.005528	0.004582	0.005170	0.006051	0.082562	0.040994	0.026944	0.025575	-92755.387
2640	0.003232	0.004406	0.003193	0.002142	0.041137	0.025513	0.016638	0.015792	-93289.998
2650	0.002931	0.003622	0.002114	0.005446	0.030476	0.016572	0.011925	0.005769	-94787.512
2660	0.005591	0.002900	0.002219	0.004236	0.028116	0.023361	0.012009	0.007222	-92009.269
2670	0.004462	0.004856	0.002528	0.014810	0.031825	0.026443	0.013540	0.005095	-93933.912
2680	0.002015	0.003066	0.001410	0.004921	0.020041	0.014663	0.007797	0.005053	-96882.126
2690	0.002419	0.006249	0.001478	0.006888	0.027601	0.017643	0.011127	0.008595	-94042.340
2700	0.001562	0.005673	0.001577	0.004880	0.029453	0.020498	0.011874	0.006961	-96363.895
2710	0.003244	0.004118	0.001634	0.011413	0.055247	0.039124	0.024987	0.010947	-91690.566
2720	0.003226	0.005873	0.001668	0.007404	0.058464	0.047219	0.025652	0.014679	-93585.709
2730	0.002420	0.017355	0.002796	0.006375	0.063261	0.054189	0.022711	0.017782	-94018.406
2740	0.002048	0.013862	0.002026	0.003166	0.055650	0.047582	0.019858	0.017706	-91981.111
2750	0.002830	0.016250	0.001525	0.006400	0.076920	0.066892	0.028694	0.025958	-93535.314
2760	0.002081	0.010131	0.001061	0.012488	0.055118	0.048989	0.019972	0.017672	-95361.613
2770	0.002393	0.004739	0.001032	0.014826	0.053070	0.049887	0.019564	0.018055	-96854.462
2780	0.002468	0.002386	0.001262	0.009783	0.036468	0.035466	0.010565	0.005915	-92073.449
2790	0.004587	0.003694	0.001946	0.010261	0.060029	0.058379	0.017391	0.013192	-94716.566
2800	0.006275	0.001574	0.001974	0.012174	0.060870	0.059644	0.017634	0.016169	-93832.799
2810	0.003929	0.002292	0.001100	0.019083	0.037447	0.035677	0.011801	0.005856	-93725.603
2820	0.003619	0.002064	0.002224	0.013470	0.058573	0.056050	0.015797	0.015189	-91217.517
