Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
680	0.141081	0.056299	0.008692	0.001537	0.005226	0.005785	0.001895	0.044177	0.012270	0.008627	0.003188	0.002638	0.001434	0.730219	-75401.566
690	0.129888	0.042398	0.011335	0.004562	0.003277	0.003684	0.003245	0.038401	0.011764	0.008271	0.002322	0.002469	0.002278	0.410211	-75415.212
700	0.119994	0.043712	0.010657	0.003362	0.003309	0.003606	0.003104	0.040724	0.012475	0.009459	0.003131	0.002617	0.000855	0.616983	-75406.909
710	0.126577	0.049554	0.005443	0.004826	0.005044	0.006813	0.004083	0.044781	0.013112	0.010944	0.002470	0.002287	0.000499	0.597705	-75438.020
720	0.132241	0.046109	0.009526	0.005211	0.002471	0.002605	0.001693	0.042873	0.012555	0.010346	0.002366	0.003398	0.001338	0.648554	-75391.281
730	0.162302	0.047792	0.012252	0.004444	0.005895	0.002142	0.002934	0.047442	0.015058	0.010387	0.002956	0.002299	0.001996	0.569597	-75411.417
740	0.133005	0.062186	0.021989	0.004343	0.003362	0.002645	0.002253	0.046682	0.013974	0.008084	0.002494	0.003901	0.000520	0.714387	-75423.490
750	0.093825	0.037275	0.013816	0.006298	0.005415	0.003825	0.004857	0.045311	0.014243	0.010893	0.002247	0.002711	0.000374	0.565129	-75437.849
760	0.105285	0.044768	0.009211	0.006582	0.003974	0.006207	0.014259	0.052398	0.015980	0.012221	0.002700	0.003041	0.000085	0.354433	-75465.529
770	0.088641	0.037263	0.011036	0.004329	0.007157	0.001661	0.020027	0.057547	0.016361	0.011099	0.002764	0.003114	0.000087	0.456368	-75454.275
780	0.071554	0.033611	0.023148	0.002004	0.004607	0.003845	0.004550	0.048827	0.015233	0.007226	0.002616	0.000876	0.000165	0.506662	-75448.437
790	0.084483	0.028391	0.016785	0.002181	0.011976	0.002926	0.004693	0.054811	0.016577	0.010375	0.002847	0.000953	0.000232	0.549157	-75423.805
800	0.074412	0.034513	0.013527	0.001410	0.003711	0.001676	0.003382	0.052552	0.013359	0.008361	0.002790	0.001489	0.000262	0.502785	-75433.172
810	0.090399	0.041294	0.009326	0.001499	0.004475	0.002622	0.009053	0.055556	0.012032	0.009841	0.002402	0.002793	0.000624	0.348680	-75402.515
820	0.095598	0.056204	0.007598	0.001759	0.006333	0.004316	0.003229	0.061455	0.013362	0.012158	0.002571	0.002317	0.002306	0.517354	-75417.987
830	0.101437	0.060177	0.003898	0.001417	0.004943	0.002919	0.004666	0.057731	0.013322	0.012470	0.002854	0.002310	0.000977	0.523741	-75411.363
840	0.137639	0.070213	0.005426	0.001438	0.005074	0.004859	0.002528	0.051964	0.013675	0.011466	0.002729	0.002371	0.000721	0.490022	-75421.505
850	0.085744	0.038108	0.005334	0.001375	0.007980	0.004004	0.012591	0.054915	0.013080	0.010968	0.002611	0.002381	0.001423	0.574131	-75454.199
860	0.066688	0.040691	0.003658	0.001578	0.010091	0.013928	0.001915	0.059975	0.015273	0.013055	0.002995	0.002123	0.000539	0.622697	-75447.461
870	0.070064	0.075478	0.001727	0.001418	0.003428	0.009036	0.002570	0.055645	0.012166	0.011219	0.002586	0.002575	0.001867	0.604707	-75448.591
880	0.076360	0.058630	0.003005	0.001723	0.004746	0.001840	0.002551	0.071105	0.015049	0.013370	0.003143	0.003129	0.003087	0.319618	-75431.099
890	0.076953	0.031529	0.003619	0.002193	0.004388	0.002432	0.004856	0.057849	0.015345	0.014134	0.002201	0.002894	0.001057	0.618872	-75438.018
900	0.064085	0.060653	0.003962	0.001923	0.004140	0.002465	0.002200	0.051923	0.014753	0.012272	0.002280	0.002712	0.000896	0.649284	-75433.116
910	0.090245	0.057320	0.004181	0.002523	0.008639	0.008471	0.002315	0.054617	0.015053	0.012879	0.002398	0.002579	0.000702	0.335092	-75415.093
920	0.107252	0.064131	0.007329	0.002384	0.010579	0.001414	0.004354	0.050480	0.014650	0.010706	0.002835	0.001501	0.001331	0.500414	-75412.350
930	0.126148	0.047395	0.003176	0.007681	0.002333	0.001648	0.002848	0.048965	0.013490	0.012446	0.001124	0.001959	0.000306	0.485291	-75436.388
940	0.096201	0.050841	0.008049	0.010387	0.002454	0.001803	0.002996	0.051639	0.014190	0.011609	0.001172	0.002061	0.000565	0.422384	-75409.239
950	0.123468	0.053434	0.008131	0.008065	0.004340	0.003086	0.023275	0.052073	0.014401	0.011080	0.001119	0.001982	0.000301	0.653395	-75443.024
960	0.119231	0.060446	0.008048	0.005533	0.006571	0.001644	0.005403	0.044646	0.011261	0.009047	0.001167	0.001009	0.000247	0.652108	-75383.710
970	0.114833	0.046051	0.005064	0.003733	0.005924	0.003824	0.002199	0.042207	0.011663	0.009515	0.001215	0.001368	0.000902	0.600047	-75440.173
980	0.085326	0.037679	0.007362	0.004610	0.004480	0.004912	0.001293	0.044512	0.012002	0.008862	0.001250	0.001408	0.000546	0.571115	-75434.864
990	0.089253	0.037386	0.007959	0.002756	0.005427	0.005668	0.002306	0.050579	0.014272	0.009581	0.001352	0.001440	0.001069	0.449390	-75401.892
1000	0.101730	0.031767	0.012770	0.004383	0.004606	0.010778	0.003358	0.053123	0.014623	0.007641	0.001385	0.001476	0.001366	0.586648	-75401.966
1010	0.071554	0.043771	0.018710	0.004492	0.004720	0.002840	0.001611	0.059089	0.014985	0.007550	0.001419	0.001512	0.001150	0.347847	-75411.525
1020	0.114094	0.050168	0.030384	0.003874	0.011689	0.002467	0.002546	0.055248	0.017853	0.008374	0.002007	0.001677	0.000106	0.593064	-75442.185
1030	0.128028	0.038471	0.023559	0.003870	0.006982	0.001609	0.002894	0.046872	0.016062	0.008979	0.001634	0.001509	0.000284	0.528767	-75426.906
1040	0.146828	0.042931	0.017124	0.003553	0.006996	0.002329	0.025313	0.046464	0.015702	0.008523	0.002455	0.001325	0.000616	0.363250	-75407.516
1050	0.116784	0.046393	0.012765	0.007602	0.003475	0.001952	0.003113	0.051700	0.016708	0.012293	0.001530	0.001410	0.000832	0.690478	-75402.965
1060	0.132262	0.043792	0.030342	0.004750	0.002924	0.004319	0.003384	0.056082	0.018167	0.008917	0.001663	0.001534	0.000839	0.405298	-75435.356
1070	0.115157	0.036526	0.014314	0.007443	0.002334	0.002407	0.006841	0.045827	0.019139	0.010650	0.001639	0.001484	0.001074	0.820727	-75416.727
1080	0.118420	0.035969	0.011197	0.005281	0.005372	0.007957	0.005445	0.045750	0.018847	0.011876	0.001614	0.001461	0.000502	0.617899	-75417.408
1090	0.127315	0.027457	0.015986	0.004444	0.004701	0.002127	0.004394	0.041354	0.017036	0.011922	0.001533	0.001360	0.000523	0.370903	-75431.788
1100	0.106251	0.036503	0.012624	0.004310	0.004712	0.012219	0.004106	0.036582	0.017545	0.009207	0.002019	0.001083	0.001005	0.372637	-75440.349
1110	0.104808	0.038031	0.024883	0.004094	0.005529	0.005298	0.010858	0.043131	0.020686	0.008509	0.003209	0.001277	0.001110	0.611181	-75428.662
1120	0.090397	0.033144	0.033476	0.004464	0.004458	0.004203	0.003072	0.042940	0.018335	0.008197	0.002806	0.001380	0.000874	0.596070	-75413.978
1130	0.121499	0.026174	0.021706	0.008976	0.003877	0.003029	0.006105	0.042708	0.017592	0.008946	0.001751	0.001506	0.001446	0.477358	-75432.879
1140	0.103493	0.037153	0.021711	0.002338	0.004678	0.004000	0.002439	0.044129	0.017596	0.008948	0.002854	0.001307	0.000987	0.701987	-75421.154
1150	0.137222	0.041566	0.018986	0.002271	0.007286	0.004044	0.002823	0.042157	0.015687	0.010714	0.003032	0.001332	0.000705	0.353044	-75394.616
1160	0.133710	0.035033	0.028839	0.002535	0.005523	0.001618	0.002539	0.039825	0.014106	0.009236	0.002726	0.001197	0.000658	0.458784	-75412.343
1170	0.123036	0.050927	0.011478	0.003441	0.004581	0.006549	0.002694	0.041367	0.013058	0.009593	0.002219	0.001244	0.000222	0.412092	-75452.372
1180	0.103345	0.046915	0.014357	0.003606	0.004635	0.035022	0.002726	0.043202	0.013213	0.010251	0.002178	0.001258	0.000556	0.367845	-75408.553
1190	0.165691	0.027024	0.021819	0.003415	0.005591	0.043551	0.004029	0.045823	0.014485	0.008796	0.002477	0.001379	0.000689	0.591472	-75436.683
1200	0.143853	0.043226	0.015135	0.003451	0.006291	0.004003	0.002082	0.047646	0.017357	0.008888	0.002503	0.001394	0.000668	0.727306	-75397.211
1210	0.115429	0.051884	0.024493	0.003484	0.005921	0.002328	0.004121	0.049397	0.018694	0.008888	0.003091	0.001394	0.001149	0.611523	-75425.919
1220	0.117298	0.050917	0.020020	0.003006	0.005889	0.002419	0.011619	0.054173	0.019186	0.009122	0.002372	0.001867	0.001158	0.574968	-75431.413
1230	0.122403	0.032286	0.037766	0.001180	0.004711	0.002394	0.002313	0.041415	0.016293	0.006559	0.002670	0.003736	0.000845	0.441029	-75409.605
1240	0.101971	0.044388	0.015455	0.001128	0.006572	0.005612	0.002242	0.039609	0.015582	0.009124	0.002553	0.002448	0.000294	0.398766	-75439.556
1250	0.114890	0.038934	0.014378	0.001067	0.009453	0.005252	0.004254	0.038547	0.012275	0.008489	0.002347	0.001557	0.000457	0.259007	-75408.349
1260	0.119440	0.021735	0.029401	0.001060	0.005182	0.007706	0.002236	0.036161	0.013520	0.007963	0.002145	0.001833	0.001178	0.579249	-75422.359
1270	0.093799	0.036783	0.010388	0.001503	0.003881	0.004618	0.002303	0.039179	0.015815	0.010371	0.002107	0.002130	0.000370	0.479698	-75421.784
1280	0.108808	0.029443	0.009195	0.001039	0.003389	0.001269	0.002278	0.041490	0.020409	0.011223	0.002643	0.003878	0.001952	0.479698	-75400.246
1290	0.111893	0.027996	0.023231	0.000782	0.004216	0.004992	0.005650	0.040269	0.019974	0.007779	0.003071	0.003655	0.001086	0.496713	-75422.141
1300	0.125403	0.034895	0.028277	0.001338	0.008726	0.002494	0.006556	0.045138	0.020372	0.008719	0.002573	0.002508	0.000631	0.496929	-75452.003
1310	0.106475	0.036469	0.016367	0.001499	0.005484	0.002272	0.002826	0.045925	0.020984	0.012002	0.002882	0.003398	0.000358	0.495569	-75436.523
1320	0.115745	0.041282	0.017628	0.001797	0.007296	0.002817	0.002132	0.041572	0.021786	0.009622	0.002049	0.002197	0.000287	0.534393	-75429.381
1330	0.126631	0.033030	0.017360	0.001600	0.005274	0.003052	0.001605	0.037026	0.017789	0.009998	0.001825	0.002475	0.000210	0.650117	-75473.180
1340	0.135113	0.041663	0.014626	0.001798	0.003906	0.009680	0.001803	0.041597	0.017217	0.011149	0.002050	0.002699	0.000295	0.412881	-75450.593
1350	0.102794	0.040583	0.017317	0.005509	0.005631	0.007742	0.001138	0.041290	0.018826	0.011066	0.001079	0.002375	0.000399	0.640522	-75452.572
1360	0.104061	0.049124	0.013977	0.001813	0.005025	0.001342	0.008991	0.042443	0.015166	0.010883	0.003103	0.002375	0.000119	0.608270	-75414.100
1370	0.145099	0.049431	0.024300	0.001841	0.004767	0.003065	0.007387	0.047273	0.016461	0.008634	0.003284	0.002410	0.000045	0.491137	-75413.076
1380	0.113650	0.047607	0.014994	0.001688	0.003343	0.002569	0.003863	0.044550	0.018994	0.012028	0.003009	0.002369	0.000041	0.491137	-75401.272
1390	0.112644	0.040378	0.016341	0.001780	0.004626	0.005325	0.002987	0.045919	0.016607	0.009648	0.003007	0.002403	0.000656	0.488614	-75424.823
1400	0.097414	0.037861	0.023148	0.001874	0.006263	0.002112	0.010467	0.049232	0.019316	0.008477	0.003164	0.002805	0.002122	0.548154	-75393.123
1410	0.104899	0.070823	0.013216	0.001735	0.010100	0.002975	0.002470	0.053594	0.017051	0.012419	0.002915	0.002438	0.001142	0.382524	-75431.265
1420	0.081412	0.045795	0.012809	0.001682	0.005158	0.002270	0.001812	0.051014	0.019387	0.012036	0.002825	0.002515	0.001685	0.504144	-75449.827
1430	0.103428	0.059610	0.012032	0.002131	0.005468	0.006870	0.007214	0.055272	0.015841	0.009870	0.002864	0.002666	0.002222	0.499855	-75421.270
1440	0.077021	0.040936	0.007653	0.002026	0.004716	0.007698	0.005005	0.051758	0.015065	0.012684	0.002724	0.002702	0.002540	0.362162	-75449.951
1450	0.071461	0.033494	0.011749	0.002997	0.007399	0.001623	0.009825	0.055974	0.017891	0.012358	0.003019	0.004076	0.002357	0.483397	-75442.791
1460	0.071183	0.056440	0.013369	0.002587	0.006137	0.003141	0.002180	0.057062	0.018358	0.011846	0.003737	0.003547	0.001505	0.516619	-75420.215
1470	0.071177	0.041767	0.012155	0.002931	0.003415	0.007277	0.007337	0.053602	0.017261	0.010771	0.002917	0.003590	0.002413	0.491385	-75433.474
1480	0.112472	0.057596	0.010970	0.003017	0.003024	0.005231	0.004582	0.050005	0.015582	0.012054	0.003002	0.003890	0.002487	0.661712	-75406.421
1490	0.108602	0.032754	0.013036	0.001932	0.003841	0.003216	0.004345	0.048026	0.016577	0.011009	0.004028	0.003236	0.002436	0.554223	-75434.788
1500	0.106275	0.035575	0.010305	0.002306	0.008016	0.005084	0.002317	0.049462	0.015677	0.010759	0.003305	0.003898	0.002942	0.540882	-75420.461
1510	0.082896	0.025945	0.039390	0.001984	0.003751	0.010143	0.001116	0.047880	0.020560	0.007344	0.003526	0.004985	0.000303	0.341911	-75428.672
1520	0.118745	0.054162	0.018229	0.002104	0.005770	0.002586	0.002522	0.052777	0.017242	0.007787	0.003739	0.003176	0.003123	0.450653	-75399.257
1530	0.109951	0.041057	0.024637	0.002020	0.002715	0.013440	0.002446	0.053748	0.017521	0.007505	0.003285	0.003061	0.001887	0.532534	-75417.532
1540	0.070479	0.054168	0.018172	0.002833	0.002854	0.005802	0.002881	0.053062	0.015713	0.008036	0.002268	0.002258	0.001768	0.407677	-75449.985
1550	0.068460	0.062927	0.012390	0.002695	0.005076	0.002210	0.021867	0.051142	0.014948	0.010916	0.002158	0.002148	0.000820	0.460998	-75409.410
1560	0.067398	0.025590	0.010635	0.002587	0.004558	0.002094	0.002706	0.046217	0.015463	0.008306	0.002072	0.002062	0.001953	0.458505	-75457.330
1570	0.078540	0.033354	0.023918	0.002661	0.005290	0.001714	0.002957	0.050070	0.016752	0.008198	0.002436	0.002220	0.000364	0.498732	-75434.946
1580	0.099698	0.042517	0.015796	0.002928	0.002498	0.002502	0.006163	0.053344	0.020128	0.009021	0.002680	0.003404	0.000302	0.567154	-75410.339
1590	0.108539	0.070391	0.016242	0.003244	0.002629	0.001123	0.002526	0.050557	0.016671	0.008232	0.001836	0.003582	0.001766	0.403197	-75395.717
1600	0.109734	0.044881	0.009682	0.002134	0.002430	0.001754	0.003422	0.046528	0.012055	0.008975	0.004200	0.002660	0.001427	0.442233	-75441.651
1610	0.127099	0.041943	0.010461	0.004153	0.009474	0.004099	0.004349	0.051335	0.013025	0.009697	0.002908	0.002166	0.000761	0.538043	-75394.875
1620	0.069227	0.037268	0.012210	0.003847	0.003855	0.007175	0.007911	0.046967	0.012065	0.007685	0.002694	0.002007	0.001574	0.665811	-75449.833
1630	0.096010	0.038488	0.004147	0.003379	0.003689	0.003815	0.002746	0.046374	0.011810	0.010455	0.002578	0.001921	0.001859	0.565724	-75420.633
1640	0.096077	0.057907	0.012326	0.001662	0.003655	0.025317	0.002785	0.049088	0.011699	0.008046	0.003320	0.001903	0.000340	0.517601	-75450.159
1650	0.150146	0.044897	0.017027	0.002202	0.002777	0.013412	0.048816	0.051442	0.012958	0.007206	0.003677	0.001556	0.000449	0.587925	-75443.378
1660	0.096932	0.057356	0.008544	0.007679	0.005183	0.004350	0.003743	0.057535	0.013766	0.010563	0.002270	0.001313	0.000785	0.538525	-75437.229
1670	0.087602	0.040357	0.005490	0.004402	0.006758	0.012925	0.006205	0.052213	0.012939	0.009929	0.002079	0.001234	0.000928	0.592521	-75405.848
1680	0.090818	0.062273	0.006308	0.003296	0.003808	0.005919	0.004403	0.054602	0.012970	0.009953	0.002084	0.001237	0.000507	0.592037	-75413.176
1690	0.059302	0.059244	0.005439	0.002346	0.005049	0.006496	0.004403	0.056510	0.012970	0.009953	0.002649	0.001237	0.001107	0.634189	-75432.138
1700	0.084572	0.047847	0.008341	0.002619	0.007070	0.002360	0.003785	0.056892	0.014482	0.010199	0.002958	0.001584	0.001224	0.459139	-75456.417
1710	0.068825	0.052185	0.015263	0.002197	0.003254	0.016781	0.004243	0.046429	0.013113	0.008340	0.003424	0.001434	0.001200	0.731817	-75453.071
1720	0.096402	0.049245	0.005676	0.003691	0.008424	0.002242	0.001179	0.051216	0.014743	0.011143	0.002503	0.001451	0.000679	0.607172	-75423.219
1730	0.093689	0.037742	0.009932	0.003068	0.011800	0.004583	0.008287	0.051691	0.015147	0.010436	0.002572	0.001241	0.000660	0.620960	-75392.901
1740	0.104867	0.031977	0.017332	0.004668	0.005789	0.002210	0.002742	0.050684	0.015167	0.010449	0.003740	0.001847	0.001467	0.479803	-75415.349
1750	0.096930	0.046857	0.014836	0.008643	0.004485	0.001904	0.008234	0.055671	0.015417	0.010621	0.002859	0.001877	0.001338	0.557163	-75424.915
1760	0.096112	0.036948	0.022750	0.002799	0.002689	0.002888	0.002366	0.057495	0.017451	0.009815	0.002900	0.002794	0.001337	0.703517	-75448.837
