Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
31630	0.003110	0.005408	0.002280	0.001693	0.040028	0.024979	0.009034	0.000879	-92240.679
31640	0.001980	0.005354	0.001345	0.001809	0.029129	0.013974	0.006373	0.000338	-94899.008
31650	0.007207	0.009425	0.002650	0.003854	0.057797	0.035864	0.011871	0.000719	-96873.184
31660	0.007537	0.003038	0.002076	0.005502	0.040867	0.024836	0.009744	0.000523	-96649.259
31670	0.004779	0.001637	0.001534	0.002877	0.022195	0.017065	0.003686	0.000274	-97606.667
31680	0.007878	0.004709	0.007212	0.004946	0.076494	0.048794	0.014329	0.001396	-96000.527
31690	0.005464	0.002824	0.002760	0.002416	0.023789	0.014856	0.008251	0.000475	-100074.151
31700	0.004451	0.004674	0.003858	0.004795	0.036822	0.028375	0.011344	0.000799	-94112.931
31710	0.002815	0.008983	0.003011	0.003355	0.044778	0.024989	0.018375	0.000908	-98433.132
31720	0.003156	0.003998	0.004017	0.003441	0.038442	0.018579	0.005987	0.000739	-98953.043
31730	0.003395	0.001513	0.003468	0.002611	0.031211	0.023820	0.006199	0.000742	-96494.627
31740	0.005888	0.009174	0.003589	0.008774	0.081365	0.053700	0.025706	0.001782	-94097.067
31750	0.007867	0.003071	0.002789	0.004867	0.080153	0.065130	0.029211	0.001832	-95845.321
31760	0.005608	0.001591	0.002040	0.010944	0.058953	0.043410	0.021841	0.001495	-97801.027
31770	0.005482	0.001808	0.005513	0.005523	0.073954	0.062044	0.019658	0.001929	-96589.559
31780	0.004329	0.001775	0.008724	0.002790	0.074931	0.062798	0.016540	0.002415	-91893.776
31790	0.003504	0.002590	0.009496	0.006074	0.104873	0.087369	0.018611	0.006391	-91186.257
31800	0.001927	0.002204	0.004448	0.002656	0.078930	0.054714	0.016236	0.002657	-92548.333
31810	0.001826	0.001394	0.006690	0.003303	0.051059	0.036217	0.009575	0.001172	-93039.918
31820	0.002278	0.003720	0.007669	0.005515	0.062635	0.039846	0.006763	0.001057	-95504.107
31830	0.001532	0.002699	0.006132	0.006691	0.044336	0.031663	0.006648	0.000468	-96277.270
31840	0.002799	0.004725	0.004200	0.007880	0.080405	0.057500	0.017464	0.001559	-95465.115
31850	0.002187	0.007600	0.003661	0.002042	0.067360	0.048920	0.010976	0.005582	-92634.016
31860	0.002969	0.009523	0.002032	0.001418	0.064337	0.049099	0.013317	0.008397	-96088.733
31870	0.003002	0.011379	0.001914	0.005467	0.059597	0.056408	0.012539	0.002333	-92002.812
31880	0.004399	0.011619	0.002508	0.004437	0.090385	0.069518	0.019533	0.005160	-90210.555
31890	0.002134	0.003675	0.002096	0.002097	0.061701	0.039555	0.011357	0.004851	-90992.212
31900	0.003973	0.004252	0.002121	0.001430	0.042608	0.025538	0.005948	0.003610	-92469.145
31910	0.003708	0.003488	0.003522	0.001542	0.058434	0.048779	0.008253	0.004984	-96926.754
31920	0.006654	0.004146	0.003518	0.001900	0.075475	0.062006	0.018056	0.007176	-91632.160
31930	0.015539	0.002033	0.003375	0.002729	0.096732	0.090190	0.024441	0.005554	-90852.341
31940	0.006597	0.003704	0.001670	0.002891	0.059633	0.050542	0.017849	0.001963	-91402.642
31950	0.007577	0.005057	0.001252	0.002840	0.047700	0.037338	0.013368	0.001623	-96253.757
31960	0.004386	0.003077	0.001650	0.002945	0.035266	0.027742	0.007766	0.002038	-97909.698
31970	0.002986	0.006694	0.001634	0.003901	0.055341	0.031399	0.014648	0.005121	-97156.399
31980	0.003586	0.011298	0.002067	0.002480	0.046213	0.027465	0.012265	0.006978	-94587.102
31990	0.003621	0.004939	0.002360	0.001479	0.029775	0.020766	0.008185	0.005211	-95895.176
32000	0.003546	0.006518	0.001918	0.007313	0.040576	0.028862	0.016178	0.008856	-97146.288
32010	0.005013	0.005204	0.001103	0.008892	0.030364	0.025452	0.015387	0.005918	-94308.287
32020	0.004605	0.007438	0.002297	0.006607	0.034358	0.025933	0.011657	0.006285	-93066.815
32030	0.005526	0.003050	0.001884	0.007205	0.034358	0.030218	0.013310	0.007764	-93646.769
32040	0.003223	0.001982	0.001398	0.002561	0.024200	0.022286	0.009375	0.007569	-92238.178
32050	0.004612	0.002419	0.003071	0.004155	0.053172	0.051002	0.020599	0.017720	-91256.994
32060	0.002883	0.001982	0.004187	0.003129	0.043330	0.041431	0.016786	0.013596	-92433.251
32070	0.003969	0.004912	0.003811	0.002388	0.039434	0.036625	0.015277	0.010473	-94453.912
32080	0.003558	0.004606	0.003975	0.001726	0.047804	0.044399	0.017451	0.011188	-91651.470
32090	0.002614	0.015714	0.003339	0.002135	0.050134	0.038234	0.019654	0.010520	-93689.368
32100	0.001973	0.014812	0.002719	0.002605	0.035690	0.024485	0.017297	0.007027	-96852.619
32110	0.001325	0.005112	0.002938	0.006924	0.028271	0.024419	0.011353	0.001359	-97643.088
32120	0.002165	0.003121	0.005688	0.004404	0.033004	0.026878	0.007459	0.001870	-97691.151
32130	0.004123	0.003205	0.004663	0.003641	0.035594	0.029961	0.009452	0.002630	-97664.880
32140	0.002373	0.004026	0.003727	0.001533	0.020487	0.015827	0.003502	0.002070	-95419.244
32150	0.001862	0.003317	0.002207	0.009156	0.030533	0.019492	0.009320	0.000533	-96920.782
32160	0.003468	0.006620	0.006359	0.018686	0.047713	0.027916	0.008829	0.000862	-91224.053
32170	0.002351	0.005986	0.002497	0.002990	0.024979	0.014485	0.006676	0.001045	-96475.862
32180	0.002604	0.007414	0.002118	0.002217	0.021872	0.011823	0.006818	0.001729	-98147.340
32190	0.002883	0.010349	0.005301	0.003028	0.034631	0.019821	0.012511	0.002362	-94485.332
32200	0.002746	0.013214	0.007479	0.002468	0.046362	0.029774	0.010859	0.006333	-93442.253
32210	0.001506	0.006160	0.004076	0.001579	0.015607	0.014134	0.004252	0.001226	-94854.695
32220	0.003509	0.009225	0.003918	0.003196	0.027871	0.027174	0.013318	0.001524	-97836.985
32230	0.004855	0.026259	0.006068	0.003795	0.038560	0.031771	0.016461	0.002456	-93926.453
32240	0.001914	0.010442	0.003608	0.002289	0.015201	0.011650	0.007240	0.000633	-98830.374
32250	0.002773	0.003231	0.005240	0.004681	0.022025	0.017323	0.009711	0.000650	-96386.765
32260	0.002245	0.003432	0.004019	0.006752	0.028346	0.020100	0.014419	0.000603	-100464.726
32270	0.002391	0.004074	0.010051	0.002139	0.024368	0.014067	0.005866	0.001263	-94109.788
32280	0.001309	0.003281	0.003124	0.001109	0.011659	0.006698	0.002938	0.001545	-100887.847
32290	0.003789	0.012741	0.006333	0.005126	0.033744	0.015584	0.008503	0.002798	-96426.186
32300	0.007688	0.013458	0.005126	0.003425	0.040212	0.028473	0.016936	0.009582	-94035.155
32310	0.007536	0.003854	0.004474	0.004471	0.053340	0.042575	0.025082	0.012786	-89468.752
32320	0.001838	0.002971	0.002816	0.004179	0.024177	0.019367	0.010852	0.003868	-95384.395
32330	0.006343	0.004463	0.002092	0.009816	0.036297	0.025508	0.017202	0.011019	-94078.542
32340	0.002790	0.002446	0.002303	0.007283	0.018438	0.014654	0.006007	0.004552	-100430.290
32350	0.005667	0.007429	0.003401	0.011848	0.026277	0.018579	0.008871	0.006956	-95846.051
32360	0.007852	0.005264	0.002548	0.004281	0.016453	0.012978	0.005300	0.004692	-96780.958
32370	0.007978	0.007277	0.002633	0.007110	0.015313	0.011363	0.004877	0.004289	-98626.257
32380	0.005771	0.008561	0.003485	0.011886	0.025570	0.022644	0.008143	0.004766	-90001.039
32390	0.004536	0.003282	0.002746	0.008087	0.035257	0.026678	0.015716	0.006042	-94595.270
32400	0.007258	0.006806	0.010916	0.002197	0.052926	0.042162	0.019673	0.014838	-91967.273
32410	0.004808	0.009717	0.009295	0.004157	0.057644	0.042521	0.023136	0.009941	-93373.775
32420	0.001909	0.004608	0.003218	0.002027	0.025777	0.014820	0.011422	0.004082	-92748.472
32430	0.007824	0.004994	0.009515	0.010067	0.078932	0.061621	0.040966	0.010341	-91672.707
32440	0.003187	0.001871	0.003489	0.007640	0.055946	0.038288	0.032720	0.010569	-97281.382
32450	0.003003	0.003329	0.003688	0.009906	0.060357	0.040579	0.034016	0.006850	-92601.769
32460	0.001586	0.003726	0.002125	0.004904	0.039667	0.028932	0.026044	0.008200	-94264.757
32470	0.002637	0.002053	0.006514	0.006280	0.070899	0.063417	0.043536	0.014943	-93744.185
32480	0.002101	0.003797	0.004588	0.007432	0.055664	0.038961	0.026942	0.013959	-96258.610
32490	0.002668	0.004163	0.003791	0.004451	0.039571	0.018813	0.015122	0.006131	-97342.492
32500	0.001577	0.004630	0.001837	0.001982	0.047662	0.024037	0.018841	0.011654	-92504.349
32510	0.003016	0.004525	0.002522	0.003256	0.056614	0.036968	0.028279	0.009494	-95591.283
32520	0.004361	0.002935	0.002748	0.004800	0.068875	0.046977	0.039243	0.014027	-93495.378
32530	0.003775	0.002948	0.002473	0.003106	0.069434	0.049572	0.045092	0.009829	-91762.019
32540	0.001663	0.001948	0.001919	0.003698	0.041779	0.031246	0.023690	0.003768	-94549.868
32550	0.002819	0.005351	0.002416	0.002280	0.053055	0.033431	0.025675	0.007134	-93432.518
32560	0.005820	0.002645	0.002768	0.003359	0.075991	0.047576	0.043078	0.012447	-94400.048
32570	0.003011	0.001646	0.003675	0.003115	0.066100	0.047576	0.044584	0.013420	-92666.031
32580	0.003047	0.001998	0.004624	0.004004	0.088831	0.059856	0.056091	0.016527	-92913.305
32590	0.004003	0.001529	0.003524	0.002605	0.091449	0.060892	0.057610	0.024697	-93438.759
32600	0.003933	0.001824	0.006400	0.004505	0.108062	0.072631	0.068717	0.020319	-91735.759
32610	0.002477	0.001180	0.002156	0.002084	0.068505	0.047001	0.045027	0.018393	-93566.870
32620	0.004296	0.001084	0.002678	0.004493	0.057509	0.040570	0.039132	0.010891	-94823.193
32630	0.005806	0.001552	0.005978	0.003021	0.091229	0.058080	0.047237	0.024246	-94922.921
32640	0.004033	0.001987	0.007582	0.001653	0.058730	0.031281	0.023960	0.016884	-91192.205
32650	0.003204	0.001453	0.002776	0.003465	0.056615	0.036350	0.029824	0.014810	-90932.231
32660	0.002606	0.001201	0.002865	0.004506	0.039783	0.023159	0.019527	0.006475	-92094.181
32670	0.003713	0.004150	0.003788	0.002569	0.038850	0.021266	0.018200	0.007786	-96325.188
32680	0.005097	0.005501	0.003519	0.003326	0.039519	0.024525	0.020956	0.011062	-95386.025
32690	0.002812	0.004015	0.001091	0.001459	0.018904	0.014627	0.012239	0.004411	-98723.543
32700	0.008622	0.007116	0.003009	0.004288	0.048868	0.039976	0.030053	0.006406	-91800.331
32710	0.003575	0.003307	0.001372	0.001487	0.027510	0.020015	0.017487	0.009329	-95690.516
32720	0.006549	0.001247	0.003069	0.004921	0.026558	0.024451	0.016579	0.005897	-95065.589
32730	0.005037	0.001034	0.008013	0.003864	0.022019	0.020272	0.008615	0.004215	-96728.488
32740	0.002786	0.001308	0.003029	0.005842	0.020667	0.016528	0.011092	0.001812	-97183.135
32750	0.002544	0.007583	0.007322	0.007544	0.049521	0.043226	0.024203	0.007243	-90493.183
32760	0.001811	0.003796	0.002465	0.006026	0.035250	0.028917	0.023030	0.008704	-95444.084
32770	0.002356	0.004644	0.005083	0.011386	0.045850	0.037613	0.032676	0.015314	-90616.552
32780	0.001780	0.001707	0.003366	0.006700	0.030980	0.025245	0.021370	0.017497	-95342.679
32790	0.001908	0.003614	0.004282	0.009216	0.033201	0.027055	0.024400	0.021623	-94950.798
32800	0.003240	0.004131	0.009598	0.004471	0.037948	0.030923	0.026779	0.026295	-90687.211
32810	0.003298	0.003635	0.005300	0.003311	0.021129	0.016511	0.014298	0.011662	-95471.460
32820	0.004764	0.012874	0.003683	0.006429	0.035971	0.024377	0.022577	0.020141	-93452.787
32830	0.001283	0.003202	0.002118	0.003238	0.014303	0.008753	0.007763	0.006901	-94599.421
32840	0.001793	0.010973	0.003002	0.004582	0.019989	0.012233	0.010929	0.009835	-94390.052
32850	0.004163	0.016347	0.004867	0.005764	0.046402	0.028397	0.025495	0.022180	-93580.035
32860	0.002808	0.005262	0.003638	0.003029	0.021444	0.013106	0.012393	0.009353	-95888.745
32870	0.004002	0.004515	0.004820	0.002052	0.022456	0.016780	0.015693	0.013417	-92310.269
32880	0.006752	0.005323	0.003911	0.006804	0.034448	0.026309	0.024936	0.013225	-93306.454
32890	0.006044	0.004704	0.003411	0.003039	0.035538	0.028501	0.026246	0.020012	-95687.581
32900	0.003802	0.006131	0.003531	0.001975	0.033703	0.026957	0.023984	0.021576	-95276.261
32910	0.003346	0.004653	0.005383	0.002017	0.028583	0.023599	0.019147	0.016196	-95534.432
32920	0.007544	0.005605	0.006091	0.002984	0.046573	0.044329	0.033596	0.029059	-95574.916
32930	0.004280	0.004718	0.003339	0.004943	0.020468	0.019492	0.015785	0.009634	-96511.276
32940	0.003111	0.004205	0.002145	0.007502	0.014876	0.013504	0.012436	0.004337	-100671.456
32950	0.004948	0.004247	0.005177	0.004793	0.023664	0.021900	0.017793	0.012844	-96048.648
32960	0.004326	0.002210	0.003084	0.006078	0.015010	0.014461	0.010053	0.005964	-97853.861
32970	0.006255	0.003213	0.006290	0.014348	0.026371	0.025406	0.021841	0.007970	-98165.547
32980	0.002653	0.002211	0.004397	0.003271	0.012385	0.012055	0.010522	0.004920	-98878.327
32990	0.008543	0.002552	0.005073	0.016601	0.033085	0.032418	0.029359	0.006358	-96025.507
33000	0.006882	0.002616	0.010089	0.011209	0.033927	0.033243	0.030965	0.006519	-94354.979
33010	0.003634	0.001778	0.004924	0.002103	0.017916	0.017239	0.015307	0.004056	-97679.314
33020	0.002392	0.003977	0.003346	0.001188	0.020622	0.018031	0.016847	0.009445	-97089.973
33030	0.005151	0.003862	0.004541	0.001075	0.025016	0.022905	0.021530	0.013009	-92809.293
33040	0.003644	0.003833	0.003335	0.003973	0.032645	0.030455	0.029273	0.007417	-95923.442
33050	0.010146	0.004634	0.002536	0.006261	0.057304	0.053647	0.051385	0.007395	-96103.918
33060	0.011661	0.002472	0.003580	0.002818	0.061139	0.059366	0.055511	0.032168	-92520.196
33070	0.005316	0.001336	0.002625	0.001868	0.035205	0.034414	0.025664	0.016014	-95449.581
33080	0.005694	0.001845	0.003987	0.002219	0.049744	0.048512	0.037586	0.027167	-93905.524
33090	0.002352	0.001930	0.003187	0.002339	0.052363	0.050733	0.046493	0.028191	-96096.237
33100	0.001845	0.001294	0.002281	0.001851	0.038488	0.037406	0.036115	0.032114	-93439.044
33110	0.003254	0.003543	0.003988	0.003635	0.067897	0.065179	0.062474	0.050886	-94829.700
33120	0.001855	0.004597	0.003741	0.004691	0.034227	0.033040	0.030916	0.023232	-96845.188
33130	0.002166	0.003354	0.011428	0.009290	0.029451	0.029316	0.024449	0.012957	-100374.551
33140	0.001751	0.002545	0.001667	0.005296	0.023805	0.023613	0.022000	0.014991	-93799.184
33150	0.002288	0.002506	0.002000	0.007535	0.031114	0.030765	0.029578	0.023304	-95655.467
33160	0.005395	0.004943	0.004295	0.007401	0.055611	0.054986	0.050983	0.042882	-96706.159
33170	0.002429	0.007472	0.002464	0.004488	0.025038	0.024852	0.022346	0.020274	-93828.769
33180	0.002361	0.007186	0.001755	0.004340	0.024337	0.024156	0.021720	0.019417	-93902.069
33190	0.001700	0.001395	0.000827	0.003899	0.015289	0.015074	0.014378	0.012859	-96034.851
33200	0.001636	0.005200	0.002527	0.011884	0.024892	0.024089	0.022291	0.018897	-95236.858
33210	0.002038	0.008824	0.002533	0.027124	0.031346	0.029263	0.026373	0.015867	-92404.670
33220	0.004041	0.004223	0.005765	0.032606	0.037112	0.036358	0.030141	0.025700	-93165.106
33230	0.002316	0.001579	0.001911	0.013343	0.019121	0.018770	0.016052	0.013655	-96023.567
33240	0.003050	0.003001	0.002802	0.015926	0.016274	0.016082	0.012293	0.010963	-97249.286
33250	0.003497	0.003613	0.002886	0.019248	0.016763	0.016565	0.012662	0.010113	-95155.683
33260	0.002891	0.006328	0.004766	0.004919	0.013860	0.013696	0.009580	0.009137	-94644.422
33270	0.005349	0.002031	0.006205	0.004625	0.018042	0.017829	0.012471	0.011894	-96858.277
33280	0.005734	0.003538	0.006205	0.004218	0.018042	0.017829	0.012471	0.011894	-97530.591
33290	0.003963	0.001872	0.004836	0.003956	0.011365	0.011231	0.007856	0.007114	-98371.126
33300	0.002344	0.002438	0.007576	0.005292	0.008116	0.008020	0.003973	0.002221	-102211.567
33310	0.003299	0.002770	0.006051	0.010738	0.011422	0.011287	0.009025	0.001199	-96173.976
33320	0.006428	0.005405	0.004350	0.002628	0.011422	0.011287	0.008631	0.004932	-96684.248
33330	0.004338	0.008357	0.003915	0.005391	0.012979	0.012826	0.009417	0.002065	-97746.974
33340	0.003761	0.003320	0.004286	0.004241	0.007214	0.007129	0.005746	0.001201	-98985.063
33350	0.004511	0.002680	0.012774	0.001622	0.006923	0.006841	0.003986	0.002892	-103146.495
33360	0.010241	0.002377	0.019556	0.002761	0.013660	0.013499	0.007781	0.006612	-94840.995
33370	0.008991	0.001819	0.005267	0.001416	0.010451	0.010327	0.006653	0.005323	-97392.707
33380	0.014540	0.005288	0.010466	0.002671	0.020492	0.020250	0.013046	0.010849	-94212.205
33390	0.006318	0.003276	0.005155	0.006868	0.020307	0.020068	0.014253	0.010579	-95314.551
33400	0.004996	0.001176	0.003702	0.011465	0.012516	0.012369	0.008850	0.003608	-95183.794
33410	0.003137	0.002362	0.002006	0.002221	0.010265	0.010144	0.007258	0.005431	-95136.318
33420	0.008066	0.003153	0.003912	0.006362	0.022304	0.022041	0.013671	0.010163	-94714.819
33430	0.005942	0.002537	0.004594	0.006447	0.020949	0.020701	0.012706	0.005917	-95099.898
33440	0.003293	0.005184	0.001891	0.003685	0.011609	0.011472	0.007992	0.004296	-103817.611
33450	0.003852	0.002407	0.002528	0.002512	0.009739	0.009624	0.007859	0.003948	-95304.311
33460	0.004539	0.002822	0.005276	0.002169	0.012685	0.012536	0.010637	0.004424	-97636.554
33470	0.006171	0.007762	0.004008	0.003081	0.016939	0.016739	0.014292	0.005554	-93657.285
33480	0.004773	0.002489	0.005667	0.002326	0.018868	0.018646	0.014966	0.009128	-94822.645
33490	0.004712	0.002429	0.010652	0.002811	0.015257	0.015077	0.012423	0.004718	-93972.687
33500	0.003695	0.003404	0.003877	0.002856	0.012234	0.012089	0.010912	0.001208	-96801.693
33510	0.002955	0.001940	0.005859	0.002742	0.013910	0.013720	0.011955	0.001626	-98635.285
33520	0.003278	0.005216	0.010272	0.004613	0.012439	0.011377	0.010806	0.001117	-96606.363
33530	0.005261	0.002941	0.007344	0.002107	0.012020	0.011370	0.007800	0.002140	-92354.601
33540	0.005416	0.003732	0.023277	0.003794	0.010694	0.010006	0.003580	0.000934	-102835.624
33550	0.004436	0.003817	0.007296	0.002369	0.009326	0.007628	0.003578	0.002759	-100383.757
33560	0.002783	0.003284	0.003400	0.003219	0.009413	0.008406	0.005301	0.001263	-101297.564
33570	0.006289	0.019109	0.002150	0.005550	0.015149	0.012728	0.008531	0.003726	-95562.174
33580	0.005503	0.014544	0.002743	0.001943	0.015394	0.014284	0.007563	0.006854	-93079.083
33590	0.004726	0.008193	0.005485	0.001726	0.013110	0.012174	0.006441	0.005597	-97790.562
33600	0.005830	0.004918	0.003141	0.002289	0.008273	0.007252	0.004042	0.002498	-103330.637
33610	0.005048	0.002868	0.005918	0.004152	0.004905	0.004373	0.002439	0.000545	-105299.902
33620	0.011829	0.006934	0.030609	0.004908	0.011376	0.010177	0.003353	0.001400	-103095.300
33630	0.010471	0.003527	0.023958	0.003431	0.011051	0.010432	0.003257	0.002750	-97915.413
33640	0.006619	0.002448	0.009646	0.005848	0.007476	0.006933	0.004130	0.000450	-97267.720
33650	0.012707	0.003141	0.010233	0.014339	0.011681	0.010720	0.009378	0.000457	-96302.606
33660	0.015471	0.004202	0.003477	0.010207	0.010354	0.008573	0.007778	0.000404	-95589.791
33670	0.011185	0.004204	0.002561	0.010216	0.010119	0.008843	0.008022	0.000395	-102249.056
33680	0.015786	0.005683	0.002852	0.004431	0.007535	0.006796	0.004864	0.000294	-96571.738
33690	0.010064	0.005882	0.002399	0.004435	0.004637	0.004095	0.001541	0.000181	-97139.477
33700	0.016029	0.007790	0.006037	0.003726	0.007572	0.007510	0.002351	0.000428	-100414.325
33710	0.021600	0.001677	0.010526	0.003168	0.011753	0.011656	0.003649	0.000664	-96362.118
33720	0.018239	0.002930	0.009694	0.001724	0.012997	0.012890	0.007968	0.000750	-97386.444
33730	0.010289	0.002857	0.003428	0.002491	0.008812	0.008740	0.007643	0.000508	-95868.732
33740	0.011195	0.002860	0.004071	0.002296	0.011879	0.011718	0.010244	0.001002	-99138.353
33750	0.014739	0.005104	0.001957	0.003153	0.013741	0.013462	0.012167	0.000630	-95133.270
33760	0.012117	0.008380	0.001714	0.002837	0.012362	0.011922	0.011232	0.000566	-97320.050
33770	0.012853	0.002446	0.002376	0.007249	0.017743	0.017311	0.016652	0.000986	-96273.593
33780	0.007531	0.002280	0.001839	0.013086	0.013529	0.013125	0.012522	0.000693	-98258.370
33790	0.006804	0.003756	0.003767	0.005796	0.021533	0.020511	0.018679	0.002970	-97235.803
33800	0.004249	0.006196	0.005037	0.008570	0.016189	0.015049	0.013695	0.002170	-99138.045
33810	0.005478	0.008222	0.003821	0.011924	0.020874	0.018759	0.017483	0.002797	-93775.143
33820	0.004346	0.005411	0.002260	0.002226	0.012381	0.010822	0.010479	0.005266	-96868.731
33830	0.003876	0.004788	0.002829	0.004640	0.014445	0.012627	0.012226	0.002863	-95294.519
33840	0.006739	0.005207	0.002784	0.006395	0.018238	0.015942	0.015437	0.005307	-95764.888
33850	0.007889	0.002904	0.006114	0.004605	0.012919	0.011281	0.010659	0.001971	-94865.747
33860	0.012084	0.002055	0.004606	0.004310	0.026274	0.024833	0.021598	0.015049	-96080.762
33870	0.007686	0.001599	0.006205	0.003516	0.025655	0.024336	0.019452	0.011376	-99222.238
33880	0.005538	0.001533	0.009364	0.004635	0.025655	0.024336	0.020431	0.008630	-94220.688
33890	0.004499	0.002360	0.005741	0.003008	0.022822	0.021614	0.020409	0.013271	-94534.142
33900	0.002278	0.004924	0.004365	0.004058	0.028919	0.027304	0.026761	0.011961	-97134.106
33910	0.004574	0.003250	0.004182	0.003441	0.030838	0.029062	0.028096	0.015981	-93751.718
33920	0.004821	0.001499	0.001939	0.002535	0.024434	0.023044	0.022323	0.013617	-92056.351
33930	0.006279	0.000952	0.002812	0.004446	0.024434	0.023540	0.021920	0.012080	-98035.870
33940	0.015984	0.002299	0.002205	0.007160	0.043763	0.040894	0.039679	0.035050	-94436.928
33950	0.005851	0.002004	0.003492	0.010202	0.049296	0.046465	0.043878	0.040219	-94239.171
33960	0.002439	0.003121	0.003109	0.007607	0.054564	0.050924	0.047388	0.044962	-98659.845
33970	0.001319	0.002752	0.001682	0.002750	0.029516	0.028322	0.025635	0.024322	-90963.841
33980	0.003792	0.006055	0.003040	0.003823	0.075986	0.074175	0.067835	0.063524	-94696.353
33990	0.003280	0.001874	0.001869	0.003320	0.051168	0.049948	0.045715	0.039979	-95435.805
34000	0.004455	0.003083	0.002419	0.002260	0.071619	0.070070	0.064830	0.051072	-94494.171
34010	0.005670	0.004296	0.004738	0.003447	0.091149	0.089591	0.082700	0.054251	-93567.041
34020	0.002270	0.003321	0.003370	0.001335	0.039060	0.037143	0.034860	0.029362	-91447.099
34030	0.002270	0.003321	0.006407	0.001269	0.039060	0.037143	0.034919	0.030883	-92855.182
34040	0.003005	0.005270	0.002909	0.004169	0.051710	0.049172	0.048066	0.030007	-96737.021
34050	0.003622	0.004790	0.003555	0.007627	0.062335	0.060377	0.057671	0.036286	-95771.890
34060	0.002372	0.001806	0.003582	0.010615	0.041111	0.039851	0.036740	0.022917	-92690.703
34070	0.001364	0.002204	0.005017	0.003113	0.033386	0.031566	0.028417	0.019159	-96213.590
34080	0.001932	0.002984	0.011602	0.002739	0.043927	0.041428	0.035687	0.026477	-96390.015
34090	0.001360	0.003736	0.005469	0.002284	0.030210	0.028527	0.025061	0.016744	-91864.791
34100	0.001728	0.005283	0.010616	0.004174	0.038245	0.033016	0.029377	0.020200	-91180.421
34110	0.001986	0.006820	0.005973	0.004235	0.041272	0.035629	0.030394	0.023183	-92196.565
34120	0.001298	0.003250	0.003176	0.003500	0.030582	0.025990	0.020322	0.015876	-92697.176
34130	0.001561	0.008198	0.006591	0.016262	0.038939	0.029302	0.024483	0.014188	-94528.723
34140	0.002071	0.005013	0.005861	0.019035	0.047357	0.042626	0.034255	0.017024	-91180.225
34150	0.002084	0.009229	0.002608	0.015452	0.038697	0.034769	0.026958	0.017217	-97590.960
34160	0.002188	0.007777	0.003279	0.009283	0.034972	0.031835	0.025341	0.019019	-94179.547
34170	0.002652	0.007698	0.003376	0.003082	0.042390	0.038588	0.030320	0.023864	-91569.550
34180	0.003437	0.002457	0.001822	0.002723	0.049129	0.046513	0.038739	0.024924	-93704.087
34190	0.003185	0.002772	0.001448	0.005443	0.045523	0.042237	0.031601	0.017549	-94026.039
34200	0.006748	0.004545	0.009249	0.013567	0.069482	0.058165	0.041271	0.010486	-92547.014
34210	0.006858	0.002737	0.004020	0.004496	0.041537	0.035755	0.023711	0.013498	-93146.022
34220	0.004522	0.002999	0.003944	0.003141	0.041288	0.034491	0.020107	0.013052	-93628.431
34230	0.004723	0.002391	0.002331	0.002993	0.047996	0.039194	0.028431	0.017631	-95091.083
34240	0.004572	0.002247	0.004271	0.007215	0.052066	0.046796	0.028136	0.014514	-95401.347
34250	0.005306	0.001951	0.007760	0.003817	0.040369	0.034069	0.023205	0.019548	-95939.707
34260	0.003257	0.003144	0.002984	0.005845	0.027372	0.019117	0.015296	0.013255	-89642.425
34270	0.004533	0.003531	0.010086	0.004019	0.049484	0.043882	0.025943	0.024321	-95546.927
34280	0.003556	0.003685	0.003580	0.001310	0.024856	0.017571	0.013420	0.012528	-99316.345
34290	0.003016	0.002652	0.006181	0.003847	0.049632	0.038248	0.028301	0.024713	-99146.836
34300	0.001839	0.002448	0.003399	0.001373	0.020339	0.012249	0.008798	0.007403	-96717.186
34310	0.003767	0.001790	0.003879	0.002334	0.032982	0.022359	0.016055	0.012970	-92078.846
34320	0.009412	0.001708	0.002885	0.008160	0.041771	0.035546	0.016894	0.006485	-94116.626
34330	0.004404	0.002586	0.001750	0.003363	0.046502	0.043130	0.019809	0.015050	-90617.722
34340	0.005451	0.003566	0.002523	0.016630	0.067045	0.063711	0.028561	0.013167	-90831.721
34350	0.002237	0.002470	0.000932	0.002156	0.024744	0.023513	0.010980	0.009691	-94719.398
34360	0.005342	0.003696	0.001950	0.003407	0.038393	0.037119	0.016136	0.010916	-93252.396
34370	0.009863	0.004748	0.001770	0.003136	0.055495	0.054414	0.027951	0.018230	-93554.399
34380	0.007130	0.006727	0.001743	0.003965	0.045204	0.041632	0.022489	0.009308	-90954.475
34390	0.007275	0.019028	0.002791	0.012024	0.051165	0.047660	0.023124	0.002983	-91324.748
34400	0.007222	0.009963	0.002213	0.002542	0.050930	0.045402	0.025787	0.016153	-93306.507
34410	0.008383	0.003651	0.002579	0.003035	0.044743	0.043909	0.020314	0.010443	-95890.976
34420	0.005748	0.003678	0.004648	0.004414	0.063399	0.062421	0.024640	0.015106	-92888.330
34430	0.005264	0.014141	0.002598	0.010733	0.052474	0.052022	0.027895	0.009218	-92957.448
34440	0.001954	0.011238	0.003566	0.004277	0.031853	0.031486	0.010349	0.004242	-93186.699
34450	0.002008	0.008349	0.002967	0.004971	0.031830	0.031000	0.008024	0.003890	-93333.761
