Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
140	0.003897	0.009181	0.002033	0.001492	0.001903	0.004357	0.001686	0.008646	0.003964	0.003684	0.003501	0.001928	0.000066	0.357617	-102724.478
150	0.003474	0.005029	0.003783	0.001304	0.001801	0.002164	0.005848	0.007708	0.003534	0.003300	0.000591	0.001642	0.000370	0.043542	-109401.380
160	0.002993	0.004929	0.006397	0.003073	0.002490	0.009653	0.003308	0.006322	0.002867	0.002706	0.001558	0.000852	0.000736	0.048309	-114321.035
170	0.001261	0.005214	0.001887	0.009775	0.002250	0.004329	0.001780	0.005713	0.002591	0.002563	0.001141	0.000770	0.000206	0.260947	-107095.681
180	0.000976	0.004194	0.006222	0.008227	0.003888	0.009410	0.001814	0.004596	0.002084	0.001998	0.000662	0.000514	0.000221	0.294272	-109198.527
190	0.001590	0.008341	0.004756	0.006220	0.006623	0.004911	0.007409	0.007484	0.003394	0.003242	0.000979	0.002462	0.000873	0.708825	-107852.306
200	0.000749	0.003931	0.009401	0.002932	0.003004	0.003269	0.002468	0.003527	0.001600	0.001354	0.000461	0.001047	0.000276	0.503976	-112408.336
210	0.001594	0.008627	0.014210	0.006018	0.004535	0.004071	0.005251	0.007504	0.003391	0.003308	0.001183	0.002385	0.000717	0.512122	-105658.432
220	0.001939	0.006411	0.002383	0.005709	0.006311	0.004283	0.004666	0.006667	0.003192	0.003075	0.001874	0.002332	0.001591	0.697338	-105436.300
230	0.002780	0.009188	0.003180	0.002766	0.013869	0.002931	0.002539	0.009556	0.004574	0.004392	0.004195	0.002843	0.001680	0.895740	-108316.545
240	0.001547	0.005113	0.003050	0.004287	0.003537	0.004062	0.003083	0.005318	0.002546	0.002458	0.002344	0.000955	0.000777	0.957606	-108162.812
250	0.001500	0.003425	0.003001	0.003840	0.001247	0.002167	0.004817	0.003562	0.001705	0.001651	0.001251	0.000640	0.000363	0.872358	-110070.500
260	0.002152	0.003173	0.011293	0.012269	0.001954	0.005200	0.001603	0.005109	0.002446	0.002112	0.001499	0.001264	0.000654	0.805807	-108244.764
270	0.001974	0.002734	0.007901	0.003357	0.002056	0.003783	0.005282	0.005695	0.002726	0.002291	0.001230	0.002048	0.000448	0.707243	-110108.549
280	0.004279	0.003621	0.005189	0.017778	0.009177	0.003962	0.005141	0.008597	0.004116	0.003167	0.001543	0.002715	0.000111	0.620654	-106356.687
290	0.004279	0.002345	0.007546	0.002387	0.003727	0.002042	0.003258	0.008597	0.004272	0.003669	0.003586	0.001657	0.000111	0.468540	-103833.976
300	0.005142	0.002437	0.010956	0.003652	0.006030	0.003216	0.003030	0.010329	0.005133	0.004434	0.004355	0.000889	0.000241	0.775103	-102310.845
310	0.003501	0.002302	0.002315	0.022669	0.002875	0.004742	0.003944	0.007033	0.003450	0.003072	0.000284	0.000469	0.000173	0.439382	-102857.520
320	0.005888	0.006609	0.004756	0.004834	0.004333	0.002778	0.006698	0.016597	0.007982	0.007249	0.003978	0.002429	0.000183	0.418014	-102623.031
330	0.004032	0.003270	0.006002	0.007256	0.001875	0.003848	0.003509	0.008696	0.004246	0.003217	0.001217	0.001259	0.000096	0.507760	-106876.813
340	0.004850	0.001678	0.032778	0.006690	0.003117	0.002336	0.006189	0.010461	0.005107	0.003156	0.002476	0.000809	0.000736	0.443576	-101897.033
350	0.004405	0.002639	0.003183	0.007073	0.003971	0.006423	0.002000	0.009501	0.004512	0.003686	0.001424	0.000762	0.000140	0.812007	-105706.611
360	0.004571	0.003208	0.002359	0.005596	0.001873	0.004593	0.007312	0.009858	0.004554	0.003967	0.002480	0.003361	0.000145	0.494156	-102842.570
370	0.003903	0.001693	0.005635	0.003153	0.003131	0.004219	0.004832	0.008418	0.003955	0.003267	0.002777	0.003183	0.000124	0.581014	-102357.866
380	0.004959	0.002151	0.003398	0.010214	0.003900	0.003290	0.003318	0.010695	0.005024	0.004165	0.002867	0.004044	0.000806	0.303473	-101046.561
390	0.003209	0.001208	0.001826	0.006515	0.003224	0.002721	0.005971	0.006921	0.003253	0.002778	0.000715	0.000896	0.000223	0.232757	-100536.531
400	0.004849	0.001825	0.001973	0.003262	0.002112	0.003293	0.004214	0.010458	0.004915	0.003729	0.003003	0.002504	0.001336	0.088732	-107428.392
410	0.006949	0.003093	0.001381	0.003052	0.002447	0.001821	0.001925	0.013573	0.006019	0.005043	0.004291	0.003186	0.000998	0.201826	-103342.472
420	0.004900	0.001942	0.002616	0.002106	0.004104	0.003643	0.007287	0.009572	0.004245	0.003224	0.002729	0.002398	0.001773	0.779501	-105121.721
430	0.004547	0.002185	0.003786	0.003924	0.004248	0.006089	0.002134	0.015295	0.006783	0.005352	0.003285	0.003437	0.000940	0.884280	-109056.154
440	0.003684	0.003503	0.002329	0.002459	0.004276	0.003258	0.003416	0.012575	0.005793	0.004666	0.003091	0.002868	0.002759	0.702166	-103895.295
450	0.004019	0.003961	0.002400	0.002311	0.008647	0.004227	0.002565	0.013828	0.006549	0.005945	0.003214	0.002737	0.001512	0.831873	-108507.239
460	0.003537	0.002051	0.001954	0.001870	0.002631	0.005771	0.002639	0.012173	0.006137	0.005356	0.002878	0.002531	0.000950	0.997423	-104840.020
470	0.003995	0.002424	0.002751	0.003247	0.002308	0.009135	0.012706	0.013747	0.006931	0.005418	0.002606	0.002859	0.001541	0.997423	-102630.077
480	0.003092	0.003527	0.005074	0.001362	0.006031	0.001562	0.001624	0.020314	0.010242	0.008999	0.006599	0.007482	0.006163	0.891473	-103821.565
490	0.002616	0.002448	0.001926	0.001977	0.002655	0.004151	0.003583	0.015721	0.007926	0.007287	0.004038	0.006024	0.001378	0.817885	-100833.154
500	0.004063	0.006553	0.004902	0.008831	0.007832	0.004123	0.003605	0.032447	0.016769	0.015461	0.005988	0.004597	0.004164	0.610805	-99075.423
510	0.001655	0.002216	0.004442	0.002609	0.005377	0.001522	0.004977	0.013221	0.006833	0.006169	0.003432	0.004731	0.001568	0.681446	-103770.462
520	0.001970	0.003197	0.004939	0.002402	0.004914	0.007563	0.002295	0.014560	0.007418	0.005848	0.003377	0.004359	0.000929	0.632878	-98829.667
530	0.002478	0.004023	0.002804	0.003369	0.007626	0.005011	0.002384	0.018320	0.009334	0.007371	0.003990	0.007012	0.003271	0.736260	-104678.661
540	0.001933	0.003193	0.002860	0.002012	0.001559	0.001518	0.003066	0.014292	0.007281	0.006805	0.004678	0.005470	0.001775	0.769697	-100835.664
550	0.002923	0.003818	0.003358	0.002776	0.002851	0.003293	0.001122	0.017090	0.008707	0.008304	0.006306	0.007973	0.002655	0.810386	-100108.691
560	0.002158	0.002796	0.003178	0.002754	0.006722	0.001891	0.004542	0.013044	0.006645	0.006514	0.006406	0.006404	0.002725	0.613426	-102130.200
570	0.002096	0.002391	0.004719	0.002027	0.002504	0.001733	0.002955	0.010949	0.005578	0.005452	0.005377	0.004101	0.003204	0.863598	-104651.708
580	0.005671	0.003621	0.002709	0.005910	0.004250	0.002186	0.001268	0.020047	0.010213	0.010122	0.009360	0.009742	0.004801	0.870229	-110041.289
590	0.002042	0.001550	0.003437	0.002767	0.001411	0.003372	0.003767	0.007220	0.003678	0.003536	0.002753	0.003456	0.002725	0.893973	-107891.288
600	0.003284	0.002612	0.009526	0.021982	0.001967	0.003819	0.001693	0.010835	0.005520	0.005089	0.002352	0.004403	0.001711	0.785761	-104110.321
610	0.004170	0.003085	0.013934	0.001720	0.013049	0.007887	0.002938	0.010172	0.005182	0.003946	0.003433	0.003786	0.002689	0.880580	-104607.874
620	0.002027	0.002796	0.006557	0.003544	0.021639	0.005616	0.002563	0.007141	0.003442	0.002770	0.002071	0.002751	0.001962	0.910736	-108173.637
630	0.001510	0.002083	0.009882	0.004156	0.006379	0.002521	0.002268	0.005320	0.002565	0.002062	0.001230	0.002049	0.000438	0.962623	-108674.433
640	0.002417	0.001386	0.009073	0.003380	0.007410	0.016093	0.002795	0.008517	0.004467	0.002853	0.001364	0.001860	0.000047	0.888725	-104250.211
650	0.004572	0.002679	0.001619	0.004822	0.002572	0.001806	0.003914	0.017547	0.008990	0.008335	0.002469	0.007327	0.001493	0.507856	-101883.958
660	0.004000	0.003372	0.003047	0.010466	0.005974	0.007577	0.001853	0.026937	0.014024	0.012784	0.003790	0.011456	0.003049	0.714460	-103383.592
670	0.003592	0.001756	0.002155	0.003230	0.006589	0.003703	0.007473	0.018413	0.010316	0.009984	0.002335	0.005686	0.001454	0.896034	-107345.079
680	0.005402	0.004631	0.004873	0.003185	0.003994	0.004726	0.010773	0.027491	0.015402	0.014906	0.003513	0.011714	0.002071	0.612708	-101308.220
690	0.001532	0.001823	0.005622	0.001089	0.009146	0.002255	0.001627	0.011380	0.006380	0.005981	0.001460	0.001611	0.001058	0.419285	-106907.246
700	0.002408	0.001657	0.005089	0.003370	0.004150	0.003381	0.013542	0.011380	0.006241	0.006209	0.002039	0.001611	0.001148	0.341076	-107796.813
710	0.002749	0.001759	0.002331	0.006613	0.002452	0.014073	0.003448	0.012086	0.006628	0.006545	0.003184	0.004955	0.001521	0.245882	-107997.517
720	0.003279	0.002487	0.025420	0.011365	0.004314	0.008180	0.008658	0.011028	0.005592	0.003797	0.002626	0.003054	0.001957	0.013625	-105321.908
730	0.004525	0.002028	0.014868	0.004439	0.004253	0.003012	0.006419	0.015221	0.010315	0.007655	0.003053	0.003598	0.002738	0.013625	-102220.290
740	0.005939	0.002429	0.003875	0.002091	0.003230	0.004000	0.005203	0.019978	0.013538	0.012113	0.004089	0.005565	0.002585	0.083063	-103216.028
750	0.005094	0.002083	0.003288	0.002869	0.002529	0.002916	0.004111	0.017133	0.011611	0.010377	0.003507	0.005860	0.001021	0.163406	-101972.344
760	0.006409	0.002527	0.003064	0.003607	0.003292	0.002005	0.001854	0.017518	0.011623	0.011135	0.003586	0.005707	0.002001	0.412876	-110934.029
770	0.006409	0.003988	0.003196	0.002328	0.003098	0.004267	0.003680	0.017518	0.011470	0.011003	0.004220	0.007412	0.002727	0.196637	-108855.692
780	0.004121	0.002260	0.001705	0.001948	0.005599	0.002429	0.002882	0.011264	0.007375	0.007109	0.002714	0.003562	0.001398	0.024745	-101465.876
790	0.004221	0.003120	0.010239	0.003302	0.003634	0.002656	0.007479	0.011538	0.007554	0.007308	0.002779	0.004492	0.002562	0.140633	-101523.272
800	0.001765	0.002872	0.013201	0.001540	0.002041	0.010679	0.007490	0.007235	0.004427	0.003437	0.002329	0.002562	0.001336	0.042189	-104788.668
810	0.003178	0.002922	0.008414	0.005865	0.003783	0.003524	0.016772	0.010272	0.006543	0.005683	0.002764	0.002526	0.002302	0.027082	-109095.767
820	0.001118	0.002814	0.004672	0.004527	0.001995	0.003795	0.006416	0.005284	0.003172	0.002506	0.001210	0.001276	0.000571	0.433559	-110966.229
830	0.001368	0.002983	0.003397	0.004498	0.001941	0.017856	0.002617	0.006467	0.004319	0.002882	0.001388	0.002372	0.000401	0.315418	-112561.094
840	0.002466	0.003985	0.008517	0.006223	0.005748	0.003991	0.007301	0.011875	0.009913	0.005833	0.003816	0.003411	0.001475	0.009981	-106347.831
850	0.002266	0.003217	0.007466	0.007632	0.005867	0.005970	0.002732	0.011093	0.008830	0.006746	0.003559	0.003019	0.001228	0.221354	-104307.507
860	0.002717	0.008564	0.001676	0.004691	0.003301	0.003136	0.001537	0.010229	0.007194	0.007052	0.003989	0.003673	0.002739	0.068766	-105656.889
870	0.005877	0.008838	0.007717	0.005326	0.003140	0.002252	0.003763	0.016899	0.011885	0.011786	0.006815	0.008456	0.002736	0.459560	-99119.476
880	0.002042	0.003071	0.005014	0.005082	0.001656	0.003429	0.003529	0.005872	0.004129	0.004095	0.000550	0.003414	0.000187	0.094062	-108713.995
890	0.002595	0.002475	0.005906	0.004279	0.012929	0.004574	0.003956	0.007461	0.005324	0.004837	0.001617	0.001280	0.000120	0.182821	-106268.230
900	0.003921	0.002177	0.009819	0.003772	0.015354	0.008614	0.002910	0.011212	0.008647	0.006993	0.001362	0.005882	0.000919	0.522450	-106165.875
910	0.002695	0.001274	0.006068	0.004898	0.004617	0.001203	0.002288	0.007692	0.006128	0.004798	0.000934	0.004556	0.000805	0.721392	-113333.491
920	0.002417	0.002029	0.004483	0.005805	0.006621	0.005838	0.002251	0.006772	0.004813	0.003435	0.000822	0.002664	0.000466	0.692017	-112956.058
930	0.001928	0.002214	0.006759	0.003197	0.011390	0.007896	0.005400	0.007391	0.005253	0.004717	0.001280	0.004267	0.000575	0.856336	-110665.495
940	0.001493	0.001763	0.003853	0.003188	0.007238	0.003620	0.013552	0.005723	0.004068	0.003622	0.001268	0.002914	0.000184	0.624486	-110758.756
950	0.003716	0.004470	0.029031	0.011994	0.002882	0.002694	0.004038	0.011813	0.008380	0.006822	0.000930	0.005160	0.000290	0.869077	-107140.952
960	0.001888	0.003057	0.002981	0.002369	0.002148	0.007674	0.002768	0.005803	0.004190	0.003995	0.000457	0.003139	0.000323	0.509113	-110823.345
970	0.002558	0.002178	0.003325	0.002153	0.004656	0.003707	0.004850	0.005567	0.004014	0.003832	0.000438	0.000808	0.000310	0.943260	-105989.462
980	0.004133	0.003518	0.005893	0.001521	0.003457	0.007943	0.004391	0.008994	0.006485	0.006192	0.000708	0.003707	0.000693	0.860724	-105894.737
990	0.006953	0.003142	0.004546	0.003646	0.001893	0.004135	0.004443	0.009791	0.007142	0.006692	0.000771	0.005479	0.000370	0.846436	-104671.896
1000	0.005828	0.002634	0.004584	0.002426	0.004626	0.004568	0.006588	0.008206	0.005986	0.005671	0.000646	0.004796	0.000550	0.808634	-103101.950
1010	0.003810	0.003862	0.004834	0.002241	0.002788	0.003011	0.012096	0.007487	0.005349	0.004787	0.000589	0.001449	0.000153	0.625187	-106811.064
1020	0.005083	0.003142	0.005584	0.001594	0.002203	0.002347	0.006044	0.010021	0.008760	0.005507	0.000789	0.004162	0.000114	0.315038	-107534.648
1030	0.003540	0.003352	0.003254	0.001846	0.002384	0.003168	0.003348	0.006979	0.005498	0.003835	0.001249	0.000623	0.000034	0.505692	-103703.661
1040	0.001469	0.003572	0.002563	0.003177	0.003025	0.002263	0.002583	0.004302	0.002734	0.001835	0.000636	0.001488	0.000021	0.127452	-109845.519
1050	0.002800	0.004181	0.001506	0.004238	0.002573	0.001888	0.003487	0.008203	0.006149	0.004885	0.001021	0.001990	0.000142	0.301397	-103803.513
1060	0.002664	0.007645	0.002958	0.002383	0.001964	0.002222	0.004012	0.007802	0.006567	0.003708	0.002852	0.003217	0.000938	0.612894	-105363.076
1070	0.002499	0.002877	0.003096	0.001753	0.005906	0.005788	0.005404	0.007705	0.006862	0.003662	0.002396	0.003430	0.001381	0.659630	-104799.976
1080	0.003157	0.003383	0.003911	0.003291	0.005046	0.002674	0.002336	0.009732	0.008028	0.004625	0.003581	0.004551	0.002876	0.350321	-105642.580
1090	0.002343	0.002018	0.004416	0.006221	0.004207	0.001518	0.003424	0.007222	0.006533	0.003433	0.002412	0.003421	0.001455	0.190407	-107816.514
1100	0.002550	0.002319	0.003746	0.005137	0.003735	0.010132	0.005259	0.007636	0.006408	0.003654	0.002599	0.003450	0.001496	0.261267	-108427.708
1110	0.002502	0.002509	0.003054	0.003802	0.001748	0.004145	0.004175	0.005247	0.004195	0.002521	0.002263	0.002352	0.001193	0.229305	-107589.631
1120	0.002016	0.003339	0.002529	0.003210	0.006499	0.005422	0.008771	0.004229	0.002848	0.001930	0.001279	0.001073	0.000571	0.229305	-108453.763
1130	0.003080	0.003682	0.003518	0.009158	0.002377	0.003496	0.010792	0.006461	0.004818	0.003051	0.001885	0.001663	0.001440	0.229305	-105562.730
1140	0.003502	0.004597	0.002037	0.003746	0.002228	0.003879	0.002898	0.007345	0.005297	0.004256	0.003843	0.002251	0.001061	0.035140	-105533.331
1150	0.003502	0.003992	0.010286	0.008817	0.007973	0.002089	0.016942	0.007345	0.005467	0.003690	0.002249	0.002629	0.001337	0.360502	-101845.766
1160	0.002280	0.002108	0.007675	0.002230	0.004752	0.007474	0.002734	0.004589	0.003670	0.002393	0.002215	0.002295	0.000590	0.186438	-103939.886
1170	0.002538	0.006568	0.003613	0.001092	0.003370	0.003789	0.005848	0.005108	0.003547	0.002721	0.001810	0.002319	0.001615	0.012774	-104706.197
1180	0.003922	0.009040	0.009251	0.021200	0.002649	0.022811	0.002639	0.008196	0.006670	0.004367	0.000931	0.004216	0.000586	0.135676	-104686.230
1190	0.004070	0.009948	0.004010	0.002453	0.004677	0.004964	0.015219	0.008507	0.007597	0.004678	0.002158	0.004028	0.000949	0.452474	-105726.959
1200	0.002874	0.001825	0.005663	0.002175	0.004177	0.002982	0.002662	0.006008	0.005625	0.003313	0.001195	0.002608	0.000619	0.962588	-108933.123
1210	0.004616	0.004448	0.011727	0.003811	0.001411	0.002697	0.003482	0.009647	0.009484	0.007037	0.002220	0.004828	0.000972	0.817302	-100865.069
1220	0.003211	0.006773	0.004893	0.004084	0.002078	0.005245	0.003357	0.006711	0.006598	0.004562	0.001222	0.004516	0.000343	0.900690	-107972.332
1230	0.004422	0.002882	0.008130	0.001982	0.017850	0.002711	0.002172	0.009243	0.009087	0.006488	0.004478	0.003189	0.001277	0.721323	-105365.813
1240	0.002407	0.003347	0.003797	0.001765	0.002791	0.004543	0.002229	0.005030	0.004945	0.003226	0.001633	0.001410	0.001255	0.728320	-107040.100
1250	0.004165	0.004522	0.003783	0.002962	0.003702	0.001519	0.004929	0.008706	0.008481	0.007616	0.003304	0.007262	0.001034	0.913660	-113406.188
1260	0.002839	0.004691	0.003391	0.002975	0.019159	0.008883	0.002179	0.006388	0.006045	0.005662	0.002738	0.003798	0.002557	0.634406	-111139.301
1270	0.004763	0.005723	0.005774	0.003688	0.001493	0.007254	0.002196	0.009202	0.008889	0.007700	0.003333	0.007565	0.002519	0.466212	-107990.154
1280	0.002975	0.002908	0.003153	0.001994	0.001942	0.004901	0.002481	0.009890	0.009518	0.008403	0.003582	0.008131	0.000515	0.894424	-107610.190
1290	0.002953	0.002006	0.004764	0.002027	0.025290	0.004224	0.005278	0.010267	0.009963	0.008006	0.003746	0.005120	0.001806	0.902012	-106625.060
1300	0.002461	0.001876	0.003912	0.002858	0.002672	0.007648	0.003383	0.009341	0.009059	0.007805	0.002667	0.003570	0.002095	0.964687	-105236.614
1310	0.003701	0.002545	0.004195	0.002559	0.000968	0.002559	0.001664	0.013453	0.013112	0.010543	0.007107	0.007939	0.003793	0.828188	-102347.190
1320	0.003243	0.002614	0.003519	0.001810	0.004456	0.010263	0.003037	0.011787	0.011465	0.010160	0.007800	0.004675	0.001855	0.518214	-101166.230
1330	0.001893	0.004951	0.002608	0.003698	0.006936	0.006515	0.006703	0.007722	0.007272	0.007011	0.005068	0.005241	0.004978	0.607454	-100798.875
1340	0.001535	0.004318	0.006209	0.004815	0.005110	0.006009	0.003039	0.006263	0.005940	0.005353	0.003019	0.004525	0.001059	0.693282	-101690.408
1350	0.002398	0.009632	0.004904	0.004948	0.003199	0.002825	0.008334	0.009782	0.009487	0.008372	0.006845	0.007839	0.005991	0.706138	-106096.198
1360	0.002077	0.004334	0.001965	0.004397	0.003319	0.001816	0.003024	0.008473	0.008218	0.007521	0.005910	0.004608	0.002099	0.873148	-100196.336
1370	0.001740	0.001841	0.003164	0.003010	0.003917	0.003015	0.007125	0.008329	0.008230	0.007268	0.005296	0.004752	0.003946	0.464513	-103645.649
1380	0.002395	0.001995	0.007597	0.010360	0.004684	0.001717	0.001758	0.011461	0.011387	0.009355	0.004435	0.003755	0.003057	0.698364	-104007.083
1390	0.001057	0.008225	0.005328	0.003591	0.003129	0.003222	0.008666	0.009150	0.009090	0.007469	0.006965	0.006892	0.000929	0.801512	-101853.205
1400	0.001554	0.003225	0.008503	0.003832	0.003550	0.001947	0.006228	0.013449	0.013361	0.010663	0.009058	0.009074	0.000985	0.909369	-105806.178
1410	0.001136	0.001626	0.009323	0.002801	0.002738	0.002269	0.009258	0.009829	0.009765	0.007538	0.006620	0.005346	0.000779	0.911450	-102558.246
1420	0.001720	0.004232	0.014792	0.002519	0.003237	0.008857	0.002357	0.014885	0.014788	0.011304	0.010038	0.010040	0.002681	0.726806	-100965.659
1430	0.001687	0.002151	0.003540	0.002695	0.005674	0.002341	0.008032	0.014595	0.014423	0.013767	0.009539	0.005293	0.002999	0.916818	-104846.461
1440	0.000797	0.001174	0.006382	0.001455	0.002101	0.001587	0.004204	0.005867	0.005766	0.005100	0.003592	0.003402	0.000215	0.841344	-105857.647
1450	0.001481	0.008870	0.007402	0.003581	0.003850	0.001787	0.008742	0.009687	0.009048	0.008861	0.003069	0.002391	0.000184	0.841344	-109780.707
1460	0.001782	0.003331	0.003600	0.008346	0.006705	0.006552	0.003055	0.011655	0.011477	0.010203	0.001945	0.004736	0.000221	0.857514	-110383.916
1470	0.001583	0.004244	0.003766	0.001728	0.003358	0.003172	0.003409	0.010353	0.010198	0.008851	0.005225	0.004013	0.000757	0.578208	-109914.805
1480	0.001924	0.004460	0.004569	0.003474	0.001097	0.003446	0.004201	0.010354	0.010210	0.008974	0.003739	0.008221	0.000483	0.665515	-103092.240
1490	0.001582	0.002910	0.002228	0.002842	0.002266	0.004213	0.009522	0.008478	0.008379	0.007745	0.002789	0.002795	0.000103	0.665515	-109039.252
1500	0.003104	0.003972	0.003416	0.003463	0.008638	0.001100	0.002384	0.013452	0.013124	0.012563	0.002720	0.004814	0.000164	0.275037	-103515.318
1510	0.003614	0.007674	0.003978	0.003331	0.006209	0.002637	0.001389	0.015661	0.015435	0.014626	0.007588	0.007028	0.000191	0.460870	-105287.685
1520	0.001936	0.003035	0.002314	0.002124	0.008219	0.002518	0.002568	0.008390	0.008025	0.007836	0.005634	0.002341	0.002220	0.354530	-112815.460
1530	0.001318	0.004059	0.002760	0.001884	0.002835	0.004652	0.005109	0.005712	0.005429	0.005334	0.003213	0.002384	0.000574	0.354530	-105583.863
1540	0.003050	0.011044	0.010703	0.000822	0.003308	0.002274	0.005780	0.008640	0.008126	0.008017	0.007360	0.006792	0.001550	0.606272	-104342.320
1550	0.002457	0.005908	0.005453	0.001499	0.003859	0.002593	0.030318	0.006961	0.006680	0.006494	0.005553	0.004116	0.001100	0.445347	-106073.380
1560	0.002244	0.005387	0.004186	0.007024	0.003240	0.002283	0.020687	0.006919	0.006644	0.006579	0.004157	0.004820	0.001505	0.543926	-102645.206
1570	0.003900	0.010099	0.001736	0.002179	0.004623	0.005902	0.006832	0.012021	0.011474	0.011454	0.011092	0.009237	0.003760	0.506375	-100759.910
1580	0.001329	0.004060	0.002428	0.006006	0.002992	0.004013	0.002580	0.006604	0.006304	0.006293	0.004976	0.005775	0.002479	0.488005	-108426.561
1590	0.002127	0.004417	0.025186	0.002385	0.001977	0.011546	0.004085	0.010574	0.010094	0.009864	0.008454	0.008594	0.007248	0.657297	-102069.577
1600	0.001350	0.002220	0.010118	0.003382	0.004402	0.006109	0.003529	0.005792	0.005540	0.005453	0.004021	0.002584	0.000659	0.500652	-105350.090
1610	0.002007	0.001713	0.001898	0.003998	0.006232	0.002756	0.002958	0.005491	0.005259	0.005113	0.001689	0.002163	0.000994	0.291754	-109043.580
1620	0.002380	0.002123	0.001132	0.004593	0.002655	0.007155	0.002909	0.007085	0.006777	0.006597	0.006588	0.005351	0.001426	0.313114	-104414.905
1630	0.002586	0.003183	0.002753	0.007180	0.003382	0.003173	0.001891	0.007697	0.007395	0.006953	0.006831	0.006301	0.000882	0.309524	-108346.206
1640	0.005874	0.004474	0.002803	0.001236	0.006512	0.003145	0.004413	0.010586	0.010009	0.009614	0.009135	0.007813	0.006676	0.106457	-106910.231
1650	0.005941	0.003336	0.005251	0.009255	0.016280	0.002784	0.007310	0.010706	0.010289	0.009833	0.004462	0.005625	0.002368	0.063565	-107328.405
1660	0.004186	0.001706	0.003125	0.004689	0.004555	0.003789	0.006399	0.007544	0.007226	0.006603	0.005461	0.005770	0.001550	0.144322	-107093.525
1670	0.002569	0.002169	0.002647	0.002088	0.002358	0.003636	0.002757	0.004429	0.004254	0.003743	0.003511	0.003591	0.001878	0.175983	-107507.765
1680	0.004010	0.004326	0.003207	0.010688	0.007566	0.008349	0.008557	0.006494	0.006143	0.005354	0.004856	0.004382	0.003213	0.407296	-104607.201
1690	0.004161	0.003922	0.003401	0.002961	0.004173	0.001630	0.003063	0.005564	0.005369	0.004576	0.003453	0.004464	0.001278	0.558240	-103115.885
1700	0.003487	0.006008	0.004953	0.002306	0.004178	0.003893	0.002013	0.006437	0.005981	0.005024	0.004592	0.004853	0.004130	0.173917	-105293.110
1710	0.008018	0.002532	0.004844	0.004794	0.007301	0.018939	0.003879	0.007495	0.007151	0.005880	0.005824	0.005140	0.002334	0.057169	-103557.023
1720	0.008444	0.005792	0.002415	0.001524	0.001605	0.001746	0.004217	0.006033	0.005113	0.004814	0.004387	0.004729	0.003553	0.168248	-106374.030
1730	0.003139	0.004513	0.003183	0.002608	0.003995	0.005812	0.004216	0.004700	0.003984	0.003600	0.003219	0.002622	0.001035	0.074998	-111633.756
1740	0.002830	0.001879	0.007672	0.004715	0.002444	0.001946	0.001693	0.004237	0.004088	0.003019	0.001658	0.001986	0.001641	0.245291	-110019.731
1750	0.003790	0.003855	0.010598	0.001913	0.002419	0.003722	0.003792	0.004297	0.004024	0.003645	0.001779	0.002281	0.001620	0.643965	-107388.226
1760	0.011228	0.005917	0.007088	0.004914	0.006610	0.010581	0.001597	0.012730	0.012572	0.011666	0.003857	0.007848	0.003295	0.733495	-99282.263
