Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
25450	0.001485	0.002671	0.004043	0.011935	0.095180	0.039084	0.023648	0.008791	-78392.798
25460	0.001484	0.003652	0.002264	0.007816	0.095304	0.042157	0.031691	0.015852	-79351.360
25470	0.001211	0.002951	0.004138	0.009275	0.100081	0.048236	0.027464	0.017389	-78940.605
25480	0.001944	0.001934	0.003215	0.010515	0.088534	0.040740	0.021445	0.012973	-78833.114
25490	0.001823	0.003244	0.001697	0.004644	0.087892	0.034324	0.022786	0.016770	-78763.890
25500	0.001982	0.003887	0.002275	0.008628	0.098214	0.045817	0.023169	0.018504	-78440.864
25510	0.002862	0.004938	0.003408	0.006474	0.089216	0.033209	0.017968	0.016266	-78937.533
25520	0.004803	0.005421	0.001857	0.004736	0.073686	0.026368	0.018245	0.013635	-78821.549
25530	0.008670	0.005397	0.002281	0.004739	0.086679	0.026112	0.017189	0.013537	-79295.243
25540	0.010395	0.002944	0.002884	0.003607	0.096580	0.028727	0.016444	0.014047	-78842.188
25550	0.004859	0.003100	0.003399	0.007420	0.099436	0.036780	0.019529	0.012419	-78963.364
25560	0.003294	0.002334	0.005287	0.003244	0.103405	0.035497	0.016362	0.014890	-79036.422
25570	0.002902	0.002530	0.008836	0.004199	0.090647	0.033106	0.014306	0.013019	-78748.013
25580	0.004486	0.004310	0.007776	0.007995	0.093052	0.032855	0.016013	0.013940	-79088.336
25590	0.003644	0.005140	0.005990	0.006383	0.091278	0.023097	0.016222	0.008895	-79030.659
25600	0.003151	0.003457	0.004654	0.002990	0.087662	0.035263	0.019834	0.013509	-78774.743
25610	0.003918	0.002977	0.002245	0.002172	0.083511	0.031381	0.021669	0.014759	-78834.332
25620	0.004139	0.007009	0.002374	0.003227	0.073415	0.026646	0.016877	0.009673	-78617.980
25630	0.002651	0.007858	0.003624	0.006163	0.065857	0.024955	0.012908	0.008460	-79319.803
25640	0.004367	0.006740	0.002646	0.003204	0.094214	0.035178	0.017455	0.014583	-79234.302
25650	0.002789	0.008133	0.002322	0.003337	0.085415	0.031177	0.015321	0.011883	-78917.358
25660	0.006082	0.004776	0.002582	0.006620	0.089447	0.031737	0.017036	0.008938	-79029.100
25670	0.008105	0.006137	0.005210	0.002561	0.099979	0.046929	0.020897	0.016408	-79215.795
25680	0.009476	0.003587	0.005200	0.003796	0.080657	0.039267	0.020360	0.011143	-79061.720
25690	0.017313	0.002487	0.003854	0.001617	0.079520	0.039377	0.020360	0.014510	-78448.035
25700	0.028542	0.002538	0.002776	0.001583	0.076153	0.041489	0.023007	0.013321	-78730.528
25710	0.038793	0.004481	0.005448	0.001512	0.091579	0.043995	0.025924	0.018626	-78649.192
25720	0.029346	0.004128	0.003875	0.001630	0.090340	0.044414	0.026729	0.018475	-79244.033
25730	0.025610	0.002834	0.005198	0.002501	0.087747	0.038894	0.019828	0.015599	-78697.376
25740	0.016897	0.002721	0.003996	0.001969	0.079600	0.030861	0.020003	0.015036	-78634.292
25750	0.015051	0.003007	0.001787	0.002309	0.093911	0.032477	0.026112	0.016592	-79168.512
25760	0.017973	0.001283	0.002996	0.003270	0.085746	0.043236	0.025165	0.014203	-79232.134
25770	0.012423	0.001826	0.005673	0.002328	0.087627	0.037315	0.026127	0.014852	-79608.249
25780	0.012084	0.001924	0.005336	0.002452	0.088369	0.039316	0.026391	0.015648	-79099.085
25790	0.014968	0.001058	0.009805	0.003387	0.081587	0.040550	0.023916	0.015464	-78700.089
25800	0.015809	0.002014	0.005063	0.007822	0.079433	0.036452	0.024998	0.014049	-79025.904
25810	0.005733	0.003994	0.007495	0.007886	0.059508	0.026452	0.012932	0.008424	-79246.546
25820	0.007869	0.005484	0.004283	0.005482	0.077434	0.024522	0.014755	0.012427	-78968.938
25830	0.005429	0.011220	0.008287	0.015936	0.108505	0.025864	0.014592	0.012177	-78989.933
25840	0.004013	0.004318	0.007406	0.005815	0.091262	0.028653	0.013147	0.011053	-78533.611
25850	0.006171	0.003875	0.011426	0.004077	0.097517	0.043761	0.016204	0.013894	-78976.011
25860	0.004865	0.002940	0.011005	0.005599	0.078042	0.033370	0.014950	0.012306	-78722.603
25870	0.002458	0.003953	0.011912	0.005058	0.098962	0.028569	0.014696	0.012318	-78432.741
25880	0.003324	0.004486	0.007729	0.002960	0.086057	0.027007	0.013860	0.011106	-78872.633
25890	0.005069	0.004259	0.005403	0.004815	0.077246	0.033092	0.014720	0.010157	-79242.239
25900	0.004711	0.004507	0.011104	0.003198	0.086916	0.033261	0.012476	0.010607	-78771.592
25910	0.013921	0.008280	0.013100	0.003218	0.095869	0.035195	0.015082	0.011983	-78716.440
25920	0.013738	0.003696	0.013916	0.003619	0.086232	0.033441	0.014107	0.011406	-79040.723
25930	0.024453	0.004148	0.010365	0.011545	0.074432	0.035922	0.014903	0.007581	-78953.184
25940	0.021189	0.003389	0.006532	0.012050	0.074562	0.038165	0.015466	0.006618	-78953.453
25950	0.028659	0.003231	0.007803	0.011461	0.082657	0.061311	0.019906	0.016015	-79230.439
25960	0.030191	0.006125	0.005282	0.007744	0.066508	0.043294	0.018447	0.014841	-79281.448
25970	0.029748	0.010354	0.002562	0.011887	0.063408	0.029506	0.018128	0.009605	-78861.987
25980	0.024927	0.005592	0.002750	0.013005	0.073151	0.036007	0.019459	0.009932	-78828.552
25990	0.015918	0.006975	0.002484	0.008750	0.072290	0.039699	0.016763	0.014353	-78796.720
26000	0.009383	0.006987	0.002795	0.009726	0.060268	0.035206	0.012974	0.011875	-79538.570
26010	0.007152	0.008170	0.003980	0.012224	0.097728	0.040139	0.019486	0.013847	-78786.310
26020	0.002977	0.003922	0.002856	0.019025	0.089143	0.041398	0.017402	0.013444	-79352.838
26030	0.004364	0.002899	0.002525	0.012866	0.086184	0.037366	0.019698	0.018703	-78968.536
26040	0.003665	0.001862	0.006007	0.007697	0.075010	0.033517	0.015805	0.015007	-79039.779
26050	0.005192	0.003246	0.004311	0.003712	0.068262	0.034916	0.015688	0.014842	-79279.563
26060	0.004617	0.003824	0.005606	0.011364	0.077592	0.035696	0.016856	0.012363	-79325.575
26070	0.003215	0.002833	0.004242	0.029162	0.083814	0.039427	0.018515	0.008075	-78864.636
26080	0.003539	0.003312	0.004620	0.016564	0.093017	0.037491	0.019141	0.012577	-78982.882
26090	0.002620	0.003034	0.006877	0.014137	0.087302	0.033269	0.018121	0.007062	-78943.780
26100	0.002900	0.003951	0.005527	0.018675	0.099299	0.046180	0.018458	0.011626	-78872.484
26110	0.002098	0.003748	0.003095	0.015231	0.082355	0.033873	0.016124	0.013306	-78954.878
26120	0.002704	0.004663	0.002689	0.004838	0.076498	0.034263	0.015554	0.014555	-78927.239
26130	0.002925	0.007394	0.003118	0.005411	0.092181	0.042648	0.018037	0.016878	-78913.151
26140	0.004839	0.012429	0.001881	0.007217	0.111574	0.035760	0.020208	0.018805	-79086.556
26150	0.003740	0.007838	0.002244	0.012625	0.107188	0.040508	0.023239	0.022817	-78632.929
26160	0.003084	0.007790	0.001998	0.005216	0.082454	0.039513	0.020683	0.020307	-78646.337
26170	0.003467	0.016436	0.001859	0.005772	0.088909	0.033033	0.019248	0.018898	-78681.469
26180	0.001757	0.014338	0.001676	0.005200	0.086105	0.029786	0.017355	0.017040	-79251.571
26190	0.002128	0.007898	0.002408	0.003107	0.089809	0.045334	0.019052	0.017733	-79270.362
26200	0.002673	0.011916	0.002725	0.005696	0.126452	0.043225	0.021562	0.020070	-79567.285
26210	0.003558	0.020586	0.003131	0.008527	0.097765	0.040593	0.020096	0.014784	-79393.360
26220	0.002468	0.008787	0.002462	0.006581	0.081988	0.038815	0.015770	0.005976	-78662.406
26230	0.005590	0.008882	0.001835	0.004125	0.086776	0.040267	0.024395	0.014403	-79091.170
26240	0.002565	0.005522	0.003648	0.006944	0.086417	0.050077	0.022043	0.006853	-79454.258
26250	0.004571	0.004762	0.007798	0.007941	0.072890	0.041590	0.015401	0.008694	-79234.967
26260	0.004344	0.008356	0.010279	0.002627	0.085129	0.036481	0.014534	0.011560	-79380.842
26270	0.008852	0.003987	0.014049	0.007266	0.097022	0.049194	0.018965	0.007116	-78916.221
26280	0.009911	0.006330	0.021725	0.002631	0.095419	0.037220	0.016715	0.009983	-78548.970
26290	0.013829	0.005793	0.015865	0.002734	0.087941	0.035587	0.017368	0.010373	-79023.856
26300	0.013151	0.005146	0.011723	0.002295	0.076813	0.034506	0.016849	0.013441	-78881.919
26310	0.007159	0.004324	0.007855	0.003659	0.078476	0.035921	0.016706	0.009217	-78971.682
26320	0.005994	0.010261	0.006929	0.004704	0.087616	0.050885	0.023551	0.017158	-79158.168
26330	0.003714	0.009076	0.004030	0.004375	0.076681	0.041105	0.020980	0.010283	-79014.124
26340	0.007167	0.009395	0.003122	0.004210	0.083390	0.042550	0.019863	0.014121	-78757.707
26350	0.005269	0.013242	0.001477	0.004770	0.072486	0.021177	0.015377	0.009368	-78843.144
26360	0.003387	0.005232	0.002254	0.002152	0.079579	0.031243	0.020201	0.010447	-78791.074
26370	0.002646	0.004689	0.002731	0.003169	0.095897	0.037226	0.022263	0.014608	-78729.003
26380	0.004374	0.003609	0.005079	0.003209	0.086705	0.039612	0.022542	0.014792	-79353.276
26390	0.006819	0.002882	0.003647	0.006992	0.073430	0.037505	0.024147	0.011668	-78787.143
26400	0.005399	0.003055	0.007826	0.007862	0.079181	0.036338	0.016192	0.008194	-79586.368
26410	0.007875	0.009159	0.007491	0.006866	0.088116	0.037339	0.022203	0.011739	-78819.534
26420	0.005177	0.016635	0.005334	0.008313	0.083641	0.030675	0.020665	0.012485	-78805.562
26430	0.006115	0.005937	0.005998	0.009764	0.078634	0.037396	0.023098	0.015967	-79143.279
26440	0.008918	0.004529	0.008966	0.004040	0.073097	0.039245	0.020616	0.016760	-78881.690
26450	0.010726	0.008224	0.005407	0.004794	0.073834	0.035527	0.021677	0.016595	-78796.642
26460	0.008470	0.003962	0.003685	0.003283	0.072570	0.039527	0.019833	0.015211	-79000.825
26470	0.009391	0.005297	0.004528	0.004297	0.093956	0.037778	0.022245	0.013747	-79260.317
26480	0.006476	0.003529	0.002755	0.002840	0.094859	0.038619	0.026853	0.021474	-79259.649
26490	0.004088	0.007133	0.004680	0.008947	0.114037	0.035909	0.021158	0.012832	-79014.212
26500	0.001819	0.008423	0.004566	0.005561	0.094946	0.027696	0.018267	0.012823	-79342.599
26510	0.001235	0.005695	0.006284	0.004780	0.094506	0.033712	0.018267	0.010359	-78686.467
26520	0.001136	0.003097	0.006010	0.003064	0.101479	0.042153	0.018146	0.012194	-79348.685
26530	0.001321	0.003890	0.006351	0.003539	0.089187	0.036565	0.017710	0.011516	-79382.755
26540	0.001938	0.002695	0.004565	0.004583	0.105832	0.035058	0.022879	0.017773	-78784.498
26550	0.002118	0.001824	0.009879	0.002275	0.084048	0.029847	0.018315	0.014228	-78828.388
26560	0.002537	0.001463	0.009386	0.002290	0.085256	0.033015	0.018439	0.014325	-78947.267
26570	0.002996	0.001535	0.007871	0.002371	0.099523	0.045281	0.019164	0.014830	-79068.578
26580	0.002980	0.001406	0.004461	0.002328	0.083189	0.033035	0.017196	0.012334	-78707.378
26590	0.002443	0.001107	0.007388	0.002121	0.078272	0.047078	0.019959	0.015650	-78544.180
26600	0.001256	0.001382	0.010522	0.002195	0.100350	0.052339	0.023142	0.019943	-79387.860
26610	0.001370	0.001870	0.007170	0.003441	0.096657	0.045134	0.024016	0.019661	-79089.708
26620	0.001463	0.002551	0.008321	0.009279	0.099289	0.041550	0.021465	0.008299	-78792.306
26630	0.002202	0.003405	0.004373	0.007735	0.090062	0.034518	0.023155	0.015408	-78902.469
26640	0.002430	0.001457	0.015776	0.003056	0.086788	0.049158	0.019299	0.013999	-78965.659
26650	0.002671	0.005399	0.019847	0.001368	0.114707	0.048259	0.021723	0.020072	-78831.200
26660	0.001649	0.003021	0.018875	0.002557	0.083938	0.049262	0.014959	0.011261	-78659.874
26670	0.001920	0.003281	0.011365	0.004033	0.092538	0.044521	0.017441	0.015353	-78720.020
26680	0.001747	0.003026	0.008553	0.005351	0.090151	0.038586	0.016524	0.014105	-79089.348
26690	0.002243	0.002876	0.015022	0.006316	0.075722	0.044110	0.014725	0.012967	-79351.241
26700	0.003245	0.003766	0.014541	0.005104	0.083162	0.033066	0.018203	0.011999	-78652.320
26710	0.002942	0.004229	0.015754	0.004492	0.090268	0.033597	0.017169	0.013929	-78963.817
26720	0.002875	0.005270	0.013556	0.009513	0.119225	0.038038	0.019717	0.016678	-78614.946
26730	0.004112	0.002699	0.009736	0.007533	0.082647	0.025301	0.013756	0.013173	-78936.378
26740	0.005406	0.002037	0.011899	0.009267	0.091757	0.034697	0.015436	0.014117	-78494.462
26750	0.006023	0.002250	0.010612	0.014186	0.081930	0.037020	0.016675	0.012484	-78529.306
26760	0.003333	0.002266	0.004458	0.043499	0.089243	0.032288	0.017765	0.005878	-78690.978
26770	0.004485	0.001937	0.004577	0.011356	0.080001	0.029026	0.019123	0.013885	-79040.399
26780	0.005413	0.001669	0.009986	0.016944	0.089327	0.040885	0.021772	0.013689	-78195.838
26790	0.002751	0.001435	0.004530	0.008087	0.070542	0.035230	0.023259	0.016462	-79065.373
26800	0.003924	0.001876	0.002844	0.005987	0.071783	0.033716	0.020847	0.010351	-78910.664
26810	0.003036	0.001915	0.003520	0.002628	0.088534	0.045113	0.025801	0.022033	-78673.553
26820	0.002888	0.002329	0.003216	0.003293	0.076609	0.039339	0.025926	0.015841	-78625.601
26830	0.003141	0.003221	0.004221	0.005250	0.090228	0.037892	0.020576	0.012483	-78769.578
26840	0.001954	0.002859	0.002608	0.004136	0.090323	0.040766	0.026200	0.015963	-79433.823
26850	0.001792	0.003404	0.001710	0.004920	0.078487	0.036947	0.023201	0.014136	-78995.046
26860	0.004340	0.004017	0.001579	0.003509	0.099386	0.048468	0.031249	0.024851	-78814.595
26870	0.002762	0.002475	0.002096	0.005161	0.091654	0.043313	0.027468	0.020690	-78739.502
26880	0.007164	0.002274	0.002456	0.012874	0.073481	0.038752	0.019272	0.006713	-78953.292
26890	0.008906	0.001938	0.004684	0.003917	0.078090	0.035888	0.018790	0.012561	-79170.882
26900	0.007091	0.001503	0.004621	0.001670	0.084677	0.040395	0.018471	0.016037	-78681.473
26910	0.005434	0.001926	0.003889	0.001778	0.081529	0.035460	0.020838	0.014468	-79010.232
26920	0.011030	0.002171	0.005573	0.002918	0.091384	0.039328	0.018742	0.010965	-79017.183
26930	0.011087	0.006893	0.007618	0.001960	0.087351	0.024559	0.016417	0.010684	-79332.539
26940	0.010708	0.006914	0.003964	0.005840	0.078542	0.021034	0.014523	0.008408	-79018.839
26950	0.010563	0.004683	0.005402	0.006199	0.092638	0.024155	0.015163	0.006311	-79072.333
26960	0.014853	0.004427	0.006875	0.005040	0.105749	0.029743	0.021524	0.017691	-78949.278
26970	0.016985	0.001874	0.010234	0.002491	0.088705	0.032377	0.020287	0.011809	-78971.052
26980	0.022340	0.001442	0.008609	0.001145	0.094731	0.036877	0.020629	0.016730	-78754.254
26990	0.030395	0.002852	0.004202	0.001916	0.109366	0.038230	0.023826	0.013988	-78996.866
27000	0.029572	0.001191	0.002860	0.002462	0.088021	0.030348	0.024014	0.011693	-78711.921
27010	0.027118	0.001759	0.002881	0.002333	0.083876	0.030950	0.024490	0.018475	-78779.614
27020	0.023747	0.001026	0.002804	0.002303	0.073104	0.030130	0.023841	0.015849	-78972.927
27030	0.017100	0.002106	0.002086	0.007887	0.113279	0.035149	0.031966	0.018854	-79088.487
27040	0.018830	0.005177	0.001816	0.006549	0.083210	0.027373	0.023731	0.010774	-79268.008
27050	0.016937	0.003922	0.001657	0.003129	0.075537	0.026725	0.023717	0.017256	-78827.822
27060	0.018921	0.006167	0.002758	0.012517	0.082589	0.034600	0.026692	0.013542	-79155.466
27070	0.007010	0.002249	0.005379	0.006819	0.087174	0.035411	0.023155	0.013357	-78686.170
27080	0.004756	0.002793	0.002080	0.004403	0.092756	0.038724	0.030390	0.014573	-79101.260
27090	0.004673	0.001445	0.002197	0.006417	0.102102	0.040885	0.032085	0.019388	-78758.479
27100	0.005343	0.001801	0.002440	0.004074	0.089785	0.034070	0.022327	0.015057	-78540.677
27110	0.003398	0.002101	0.001162	0.007562	0.095714	0.039746	0.029598	0.015892	-79096.868
27120	0.002521	0.001444	0.002009	0.003915	0.076385	0.033956	0.020906	0.016595	-79002.749
27130	0.002792	0.002983	0.002868	0.004976	0.097919	0.041286	0.025419	0.021239	-79061.084
27140	0.004264	0.003854	0.002266	0.004556	0.092420	0.044827	0.027362	0.024547	-78761.096
27150	0.003860	0.003090	0.004532	0.003376	0.064241	0.037665	0.021330	0.018702	-78764.449
27160	0.006311	0.003189	0.004465	0.005395	0.078465	0.046645	0.028493	0.025663	-79349.388
27170	0.008703	0.003310	0.006784	0.004066	0.092234	0.060269	0.030882	0.026888	-78810.592
27180	0.002990	0.001873	0.004839	0.004964	0.076752	0.044353	0.021238	0.017509	-78798.424
27190	0.004978	0.004422	0.003035	0.005575	0.088618	0.040290	0.025745	0.023211	-78912.557
27200	0.006564	0.003476	0.003017	0.008448	0.083490	0.033938	0.022996	0.017809	-78657.896
27210	0.003666	0.003489	0.001946	0.009435	0.096456	0.037969	0.025727	0.018771	-78729.721
27220	0.002924	0.004462	0.002403	0.010691	0.101281	0.036000	0.022973	0.009857	-79118.024
27230	0.002392	0.001890	0.002136	0.001884	0.094408	0.038545	0.020424	0.013301	-79313.301
27240	0.003940	0.002559	0.001902	0.003580	0.090188	0.038234	0.026284	0.017590	-79211.653
27250	0.003326	0.001675	0.003743	0.003157	0.076996	0.034374	0.015137	0.012110	-79078.815
27260	0.007042	0.003549	0.002394	0.001635	0.111498	0.036086	0.020599	0.018555	-78797.400
27270	0.008171	0.005451	0.003636	0.002338	0.105565	0.040003	0.018254	0.014369	-78761.375
27280	0.006155	0.004323	0.003022	0.002501	0.070664	0.030665	0.015173	0.009281	-79397.472
27290	0.004958	0.011804	0.004953	0.003812	0.087646	0.044682	0.019390	0.014293	-79140.127
27300	0.004168	0.003348	0.003783	0.004133	0.071449	0.031238	0.015742	0.008601	-79061.492
27310	0.006209	0.003187	0.004497	0.004423	0.080280	0.029376	0.014729	0.010115	-78950.840
27320	0.006094	0.006217	0.003345	0.004080	0.090179	0.036814	0.020717	0.014608	-78981.724
27330	0.005995	0.004558	0.002961	0.003612	0.076703	0.030547	0.018341	0.012932	-78948.621
27340	0.016042	0.003126	0.003721	0.005837	0.077455	0.035428	0.019808	0.008112	-78912.141
27350	0.026510	0.001930	0.005621	0.001821	0.067074	0.030844	0.018185	0.013533	-79260.538
27360	0.038228	0.001858	0.002099	0.002505	0.077027	0.045062	0.025888	0.017436	-78638.836
27370	0.048823	0.003337	0.002104	0.004449	0.072980	0.038288	0.025449	0.016585	-78549.233
27380	0.038258	0.002661	0.002048	0.003276	0.058591	0.030534	0.020295	0.010163	-79266.938
27390	0.057733	0.002134	0.006198	0.004621	0.072461	0.046844	0.025957	0.017260	-78650.770
27400	0.061033	0.002350	0.004246	0.002387	0.073218	0.044670	0.028444	0.019353	-78784.069
27410	0.051897	0.003308	0.003485	0.002280	0.079759	0.041186	0.032150	0.022160	-78931.477
27420	0.038387	0.003094	0.005609	0.002172	0.067212	0.039226	0.029854	0.016524	-79210.455
27430	0.031602	0.001855	0.003043	0.003139	0.054697	0.036564	0.025321	0.015286	-79064.509
27440	0.025035	0.002623	0.002790	0.002380	0.063922	0.041041	0.024257	0.019053	-79031.482
27450	0.018165	0.002880	0.009785	0.004145	0.071008	0.039544	0.024004	0.016830	-78405.513
27460	0.012881	0.003173	0.005108	0.001560	0.054189	0.026942	0.019118	0.015661	-79041.261
27470	0.014597	0.002636	0.007665	0.003867	0.070687	0.041194	0.023430	0.011849	-79458.209
27480	0.008895	0.003206	0.004339	0.003283	0.069352	0.044035	0.026313	0.018259	-79057.324
27490	0.008331	0.007019	0.003219	0.007503	0.081884	0.038419	0.027183	0.015645	-78787.864
27500	0.003637	0.003980	0.003641	0.002738	0.080040	0.038130	0.024014	0.018331	-78967.316
27510	0.004386	0.003447	0.002487	0.002975	0.082770	0.043697	0.024378	0.017388	-78581.555
27520	0.005132	0.003045	0.002305	0.009532	0.088446	0.049959	0.025683	0.010733	-79033.632
27530	0.008744	0.002829	0.002788	0.007061	0.072559	0.034236	0.021738	0.013707	-78850.784
27540	0.002856	0.007041	0.004870	0.013658	0.112799	0.046054	0.033002	0.017273	-78955.357
27550	0.003695	0.003056	0.001946	0.008924	0.083799	0.034484	0.024021	0.015620	-78752.140
27560	0.002106	0.001947	0.001774	0.002949	0.085957	0.031427	0.021892	0.017047	-79279.297
27570	0.001771	0.001670	0.001521	0.004816	0.074676	0.026956	0.018778	0.012334	-79412.790
27580	0.002347	0.003662	0.002730	0.006303	0.106452	0.037591	0.023362	0.011693	-79365.274
27590	0.002760	0.004052	0.002588	0.006782	0.107440	0.041589	0.022208	0.016897	-78752.412
27600	0.002630	0.001984	0.005006	0.005868	0.084591	0.046806	0.018711	0.011755	-78557.192
27610	0.002692	0.001930	0.002609	0.003433	0.088311	0.046559	0.020328	0.019232	-78888.168
27620	0.004592	0.003055	0.001904	0.005090	0.091315	0.046010	0.021825	0.017117	-79208.553
27630	0.003311	0.002699	0.001627	0.005363	0.078852	0.038637	0.018649	0.012141	-78309.236
27640	0.005862	0.002560	0.002355	0.010546	0.104499	0.050799	0.026963	0.011037	-78900.872
27650	0.003360	0.001377	0.002099	0.007036	0.104414	0.053863	0.024032	0.012177	-79126.452
27660	0.007097	0.003414	0.003298	0.002407	0.114849	0.053150	0.021281	0.014547	-79557.026
27670	0.003812	0.002530	0.002541	0.003240	0.082278	0.035356	0.016394	0.011206	-78653.393
27680	0.003527	0.002918	0.003324	0.004168	0.085896	0.048013	0.022692	0.016666	-78920.387
27690	0.001940	0.004624	0.003236	0.005572	0.084606	0.042009	0.027845	0.015802	-79365.441
27700	0.002580	0.001969	0.002208	0.004044	0.074437	0.049133	0.027897	0.018366	-79109.712
27710	0.002431	0.003849	0.001298	0.006257	0.082860	0.046837	0.026727	0.013895	-78855.220
27720	0.003891	0.003003	0.001802	0.005686	0.083158	0.045617	0.028095	0.019960	-79009.189
27730	0.001553	0.003479	0.001876	0.007455	0.093767	0.045417	0.029241	0.013177	-78885.014
27740	0.001437	0.003591	0.002379	0.001569	0.091053	0.046724	0.024964	0.017268	-79095.536
27750	0.001575	0.003521	0.005635	0.002295	0.086928	0.051805	0.024964	0.017460	-78812.730
27760	0.002155	0.008159	0.007128	0.005506	0.091067	0.045112	0.025829	0.019528	-78965.691
27770	0.001205	0.004652	0.009892	0.004591	0.086896	0.040164	0.022996	0.017386	-79067.370
27780	0.001166	0.001794	0.007017	0.004196	0.075726	0.040952	0.019584	0.014806	-78949.036
27790	0.001563	0.001444	0.007576	0.003053	0.088447	0.051766	0.023642	0.021418	-79241.574
27800	0.003103	0.002737	0.008947	0.010225	0.102857	0.038475	0.022591	0.012787	-78620.939
27810	0.002467	0.001849	0.005109	0.003658	0.093086	0.037631	0.019716	0.013642	-78528.234
27820	0.002829	0.004218	0.005026	0.002176	0.105592	0.036345	0.019716	0.015482	-79022.155
27830	0.003198	0.004436	0.004708	0.002111	0.092986	0.029373	0.018807	0.015111	-79553.551
27840	0.003241	0.001824	0.003586	0.002645	0.082827	0.035031	0.018428	0.013092	-79288.892
27850	0.001451	0.002107	0.004657	0.002590	0.083662	0.034759	0.019183	0.015994	-78426.332
27860	0.001593	0.002300	0.005596	0.004457	0.105227	0.043235	0.020641	0.016766	-78410.294
27870	0.001826	0.004213	0.002587	0.002876	0.101665	0.036324	0.020494	0.018695	-78913.678
27880	0.001604	0.004377	0.002402	0.004236	0.103282	0.030964	0.019780	0.016696	-78583.980
27890	0.001210	0.001855	0.003160	0.010640	0.100439	0.045928	0.029745	0.019334	-78590.829
27900	0.001054	0.002310	0.002625	0.023338	0.100586	0.051623	0.025058	0.011129	-79175.318
27910	0.000926	0.003419	0.002084	0.013048	0.109012	0.034811	0.023739	0.012661	-78618.796
27920	0.000873	0.002116	0.001869	0.011346	0.102760	0.034528	0.021665	0.009454	-79123.154
27930	0.001074	0.002165	0.001380	0.002461	0.104213	0.032741	0.022328	0.018435	-78823.398
27940	0.000957	0.001896	0.001982	0.002335	0.105182	0.039461	0.020191	0.017910	-78835.269
27950	0.001031	0.001430	0.002225	0.003211	0.107515	0.046222	0.020513	0.013447	-78936.846
27960	0.001317	0.002089	0.002317	0.004960	0.091953	0.037535	0.020043	0.014522	-78920.651
27970	0.001079	0.002797	0.002550	0.003256	0.121456	0.046247	0.022056	0.015980	-79104.714
27980	0.001328	0.002201	0.002550	0.004051	0.121878	0.046995	0.022056	0.017141	-78913.263
27990	0.000931	0.001938	0.002441	0.003212	0.096739	0.042354	0.017484	0.013588	-78714.570
28000	0.001455	0.001818	0.006225	0.005861	0.102127	0.046216	0.018307	0.014298	-78903.538
28010	0.001151	0.002449	0.002593	0.008160	0.100870	0.034724	0.020479	0.012742	-78911.410
28020	0.001478	0.002279	0.002362	0.004082	0.086302	0.034157	0.022960	0.015123	-79110.410
28030	0.001642	0.002233	0.002362	0.008031	0.083035	0.039089	0.022960	0.015123	-79221.810
28040	0.001365	0.002410	0.004860	0.012599	0.082925	0.032798	0.020677	0.010757	-78898.610
28050	0.001324	0.001944	0.006481	0.010102	0.085073	0.037085	0.016787	0.012418	-78963.885
28060	0.000901	0.001177	0.003569	0.010718	0.080145	0.038054	0.016113	0.011920	-78579.796
28070	0.002573	0.002571	0.002912	0.016481	0.097348	0.044253	0.018469	0.011473	-78787.512
28080	0.001405	0.001716	0.002892	0.017655	0.095236	0.047204	0.018340	0.010345	-78784.997
28090	0.001508	0.001871	0.002142	0.010462	0.090934	0.043745	0.021403	0.016725	-79246.252
28100	0.001410	0.002556	0.003901	0.003204	0.095354	0.041522	0.021424	0.018325	-79172.661
28110	0.002032	0.002552	0.009669	0.004506	0.121045	0.047015	0.028613	0.023242	-78795.008
28120	0.001835	0.002965	0.007427	0.002948	0.110304	0.039217	0.026071	0.020097	-79042.628
28130	0.001716	0.002477	0.005094	0.001916	0.095514	0.035331	0.022117	0.012826	-79016.648
28140	0.002528	0.001352	0.003277	0.000857	0.096235	0.041675	0.021201	0.016008	-79103.597
28150	0.004458	0.001900	0.003822	0.001403	0.101202	0.038936	0.022079	0.020359	-78784.329
28160	0.007502	0.001323	0.001570	0.001466	0.101222	0.035392	0.021375	0.018265	-78892.865
28170	0.007286	0.001948	0.001879	0.001748	0.110400	0.043327	0.025584	0.021938	-78955.576
28180	0.008160	0.001576	0.001487	0.004119	0.112095	0.046723	0.031214	0.014751	-78837.604
28190	0.006494	0.001894	0.004179	0.002782	0.115067	0.044797	0.028683	0.015792	-78850.581
28200	0.007294	0.002020	0.001933	0.001828	0.094608	0.037022	0.029249	0.018276	-78602.243
28210	0.003225	0.001757	0.002614	0.004327	0.083873	0.030991	0.021152	0.017779	-79216.358
28220	0.002256	0.001357	0.004348	0.005171	0.114674	0.047046	0.027336	0.021562	-78804.941
28230	0.003449	0.001251	0.003002	0.006815	0.080645	0.043384	0.022344	0.014346	-79205.191
28240	0.002023	0.000888	0.003975	0.006444	0.074515	0.036625	0.017807	0.011433	-79130.730
28250	0.005118	0.001145	0.002441	0.004248	0.081086	0.041702	0.026086	0.015816	-79345.875
28260	0.003851	0.002230	0.002486	0.002502	0.092478	0.039842	0.026571	0.021657	-79012.095
28270	0.011007	0.003142	0.001580	0.002579	0.080813	0.034944	0.027204	0.022024	-79136.605
