Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10k	theta_11u	theta_12j	theta_13l	theta_14j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10k	tau_11u	tau_12j	tau_13l	phi_j<-i	phi_l<-k	lnL
24980	0.006397	0.034716	0.003949	0.003750	0.004368	0.013053	0.003341	0.002818	0.005123	0.095131	0.016824	0.013822	0.006640	0.005326	0.005520	0.001465	0.005326	0.617604	0.007679	-76449.164
24990	0.006914	0.038935	0.005520	0.004167	0.012798	0.006169	0.003040	0.002089	0.002993	0.089272	0.016824	0.013980	0.006451	0.003486	0.009809	0.002724	0.003486	0.718885	0.007679	-76501.383
25000	0.007539	0.040235	0.009109	0.002780	0.002824	0.006758	0.005683	0.004717	0.003273	0.083460	0.016845	0.012404	0.006500	0.000854	0.008747	0.004225	0.000854	0.616286	0.007679	-76465.896
25010	0.005815	0.055677	0.008385	0.002067	0.002324	0.007636	0.002424	0.004900	0.003119	0.103202	0.016845	0.012273	0.007552	0.000673	0.005483	0.004982	0.000673	0.545091	0.014263	-76420.280
25020	0.005246	0.052782	0.010931	0.003278	0.002912	0.004782	0.002076	0.003623	0.002915	0.101291	0.015080	0.011449	0.004444	0.003662	0.004908	0.000445	0.003662	0.719789	0.014263	-76600.707
25030	0.007011	0.058727	0.026386	0.003425	0.008922	0.001552	0.002076	0.025220	0.003763	0.086172	0.015756	0.010452	0.004643	0.003303	0.006043	0.000732	0.003303	0.791192	0.091802	-76468.006
25040	0.006594	0.046480	0.003561	0.003335	0.006196	0.003897	0.003486	0.027681	0.005950	0.080604	0.014738	0.013109	0.004315	0.002474	0.006277	0.003491	0.002474	0.644842	0.097347	-76477.480
25050	0.012419	0.051064	0.003011	0.001659	0.010251	0.003010	0.003768	0.003055	0.002168	0.081070	0.014823	0.013905	0.005187	0.004227	0.008049	0.004994	0.004227	0.513303	0.078926	-76494.619
25060	0.015061	0.056188	0.003775	0.002050	0.005342	0.007678	0.003901	0.003673	0.006771	0.097828	0.015951	0.013759	0.005555	0.004071	0.005482	0.003278	0.004071	0.790874	0.130016	-76649.759
25070	0.022403	0.057339	0.005526	0.001211	0.001523	0.002946	0.001869	0.002179	0.004758	0.076655	0.017969	0.015372	0.008939	0.002130	0.005460	0.005253	0.002130	0.665250	0.057753	-76476.709
25080	0.026083	0.035826	0.006501	0.002106	0.003159	0.003151	0.004085	0.005698	0.011648	0.082036	0.019230	0.017221	0.007501	0.000677	0.005377	0.002116	0.000677	0.486644	0.024044	-76450.361
25090	0.023843	0.033777	0.006501	0.001895	0.002133	0.002910	0.003177	0.006411	0.007557	0.082036	0.019230	0.017221	0.008056	0.001067	0.007043	0.005498	0.001067	0.664009	0.015291	-76601.561
25100	0.031194	0.038702	0.006918	0.002972	0.002663	0.001439	0.038504	0.004919	0.002548	0.078312	0.018358	0.016439	0.006497	0.002410	0.008009	0.001281	0.002410	0.701258	0.015291	-76359.519
25110	0.025021	0.036741	0.006469	0.002224	0.002916	0.001805	0.003506	0.001187	0.001787	0.078717	0.018452	0.016921	0.010155	0.003808	0.007547	0.003163	0.003808	0.826260	0.015291	-76423.516
25120	0.014074	0.033374	0.004903	0.003764	0.012203	0.002043	0.008869	0.003773	0.002687	0.078717	0.018452	0.016203	0.009152	0.006186	0.007181	0.006009	0.006186	0.745297	0.068238	-76560.988
25130	0.016012	0.040437	0.013872	0.003595	0.002374	0.001430	0.004156	0.001557	0.023538	0.089553	0.020993	0.016296	0.009487	0.005300	0.008169	0.006865	0.005300	0.776298	0.049061	-76679.123
25140	0.007707	0.023367	0.009736	0.001866	0.002685	0.002824	0.003070	0.004190	0.004543	0.076191	0.021242	0.018057	0.010638	0.002286	0.007525	0.004857	0.002286	0.669241	0.039952	-76497.820
25150	0.005329	0.028517	0.012881	0.002775	0.002955	0.003138	0.002225	0.006917	0.002462	0.083856	0.023379	0.019873	0.006951	0.002172	0.009793	0.004991	0.002172	0.741049	0.078170	-76619.254
25160	0.002558	0.019377	0.010657	0.002604	0.004805	0.003495	0.002110	0.001965	0.003792	0.078663	0.024545	0.017580	0.006520	0.005437	0.005775	0.001217	0.005437	0.710998	0.104238	-76451.816
25170	0.005516	0.023729	0.006992	0.003188	0.009281	0.003466	0.002760	0.004629	0.003101	0.096333	0.030059	0.024190	0.007985	0.006111	0.007073	0.000473	0.006111	0.710998	0.072049	-76654.796
25180	0.003331	0.034525	0.007448	0.002855	0.007017	0.003117	0.002330	0.004021	0.002330	0.086553	0.027007	0.019454	0.007346	0.006324	0.006355	0.000425	0.006324	0.692723	0.136114	-76617.071
25190	0.002942	0.015634	0.010750	0.003266	0.006837	0.003901	0.002825	0.003127	0.002270	0.090321	0.029444	0.020498	0.007157	0.004804	0.006192	0.000414	0.004804	0.692723	0.054738	-76602.350
25200	0.002263	0.011968	0.007252	0.002183	0.003873	0.003938	0.002013	0.013404	0.002768	0.089929	0.027793	0.022336	0.007069	0.002106	0.005554	0.000296	0.002106	0.781955	0.104840	-76604.408
25210	0.002368	0.028361	0.005933	0.004492	0.010237	0.003846	0.001990	0.002027	0.003941	0.100761	0.031363	0.026653	0.007715	0.001811	0.006908	0.000406	0.001811	0.792314	0.167935	-76522.027
25220	0.002186	0.023099	0.005523	0.003222	0.012221	0.005009	0.001866	0.001564	0.005517	0.092997	0.028947	0.024452	0.007120	0.001999	0.006376	0.000857	0.001999	0.533860	0.182321	-76607.227
25230	0.002323	0.043983	0.011128	0.002320	0.007849	0.002725	0.003012	0.003468	0.002532	0.085886	0.026733	0.022057	0.006576	0.002830	0.005889	0.000169	0.002830	0.635481	0.118084	-76582.025
25240	0.002914	0.026454	0.004829	0.001410	0.003721	0.002725	0.008013	0.018675	0.002532	0.090927	0.026733	0.022676	0.006576	0.004966	0.005889	0.001271	0.004966	0.726924	0.043297	-76542.335
25250	0.002711	0.024735	0.014425	0.001901	0.007805	0.003165	0.009495	0.002971	0.002355	0.084591	0.024870	0.016585	0.005171	0.003335	0.005478	0.001847	0.003335	0.621291	0.104675	-76446.895
25260	0.002711	0.020987	0.021630	0.001902	0.008293	0.001565	0.001448	0.004572	0.002356	0.084608	0.025165	0.015454	0.005172	0.000476	0.005479	0.003917	0.000476	0.511012	0.206939	-76779.043
25270	0.002884	0.037246	0.010822	0.001922	0.003676	0.003311	0.003475	0.009687	0.006775	0.085495	0.024765	0.019635	0.005226	0.004849	0.005537	0.004662	0.004849	0.570135	0.073428	-76532.738
25280	0.002676	0.039945	0.010030	0.001155	0.004287	0.002243	0.006233	0.015328	0.005511	0.077546	0.022957	0.017536	0.004740	0.002914	0.005487	0.003887	0.002914	0.803292	0.018313	-76484.301
25290	0.003273	0.040950	0.022604	0.002613	0.003317	0.001788	0.015075	0.003637	0.004974	0.094841	0.027649	0.013521	0.004074	0.003778	0.007763	0.000411	0.003778	0.712804	0.018313	-76587.102
25300	0.002925	0.036101	0.006512	0.002335	0.004674	0.004017	0.001905	0.004983	0.011381	0.084744	0.024908	0.021205	0.003640	0.002503	0.009050	0.002387	0.002503	0.622538	0.037424	-76510.307
25310	0.003027	0.022212	0.016883	0.002973	0.002280	0.001639	0.010535	0.008900	0.002607	0.099384	0.029283	0.020045	0.004163	0.003358	0.006310	0.000838	0.003358	0.800118	0.037424	-76508.002
25320	0.003801	0.027779	0.019272	0.002955	0.011236	0.002047	0.010978	0.002594	0.002576	0.090138	0.027366	0.014344	0.004138	0.003515	0.007338	0.003758	0.003515	0.743034	0.025987	-76414.468
25330	0.002852	0.017146	0.009456	0.002955	0.004941	0.005013	0.003890	0.008626	0.024479	0.090138	0.028258	0.014739	0.004138	0.001822	0.004174	0.001389	0.001822	0.769859	0.170220	-76560.623
25340	0.002852	0.019981	0.014255	0.002955	0.002743	0.003053	0.003059	0.002110	0.004433	0.090138	0.029382	0.017424	0.004138	0.003601	0.004174	0.000661	0.003601	0.739021	0.053277	-76553.384
25350	0.002266	0.019474	0.019738	0.002778	0.002945	0.003484	0.006733	0.002741	0.002022	0.102859	0.032421	0.022250	0.004781	0.003187	0.004763	0.003565	0.003187	0.804348	0.115475	-76564.478
25360	0.002447	0.017849	0.015063	0.002414	0.004304	0.003790	0.003169	0.002725	0.008143	0.084515	0.029717	0.017257	0.004407	0.002936	0.004366	0.002359	0.002936	0.667095	0.155750	-76554.642
25370	0.003578	0.009619	0.008912	0.002275	0.001886	0.004507	0.003208	0.003409	0.005854	0.081282	0.028580	0.019510	0.004239	0.003755	0.004199	0.001771	0.003755	0.713067	0.042135	-76692.878
25380	0.003953	0.011916	0.014881	0.003025	0.015585	0.005788	0.017264	0.003322	0.008337	0.095497	0.033578	0.017604	0.004980	0.003135	0.004933	0.003034	0.003135	0.768691	0.042135	-76558.895
25390	0.004773	0.015539	0.013703	0.002603	0.009534	0.002145	0.046034	0.009087	0.000872	0.085422	0.032932	0.017604	0.004980	0.001727	0.004909	0.003813	0.001727	0.751501	0.136429	-76373.531
25400	0.004176	0.022778	0.025585	0.001558	0.002678	0.002328	0.188371	0.004247	0.004014	0.106366	0.035736	0.021265	0.006830	0.002249	0.005327	0.000862	0.002249	0.626022	0.031126	-76654.008
25410	0.005143	0.017862	0.022324	0.001057	0.007532	0.002077	0.024008	0.003332	0.009204	0.094890	0.031880	0.013061	0.007056	0.002650	0.004752	0.002281	0.002650	0.737732	0.034775	-76588.113
25420	0.005341	0.057602	0.011216	0.002375	0.004690	0.004805	0.003324	0.020706	0.009338	0.096775	0.022989	0.014082	0.005091	0.003668	0.004414	0.000585	0.003668	0.653841	0.042001	-76397.900
25430	0.005529	0.029047	0.009098	0.001816	0.004527	0.003500	0.002387	0.003751	0.012006	0.080292	0.023018	0.019530	0.006023	0.004370	0.004420	0.000586	0.004370	0.630131	0.027391	-76496.812
25440	0.003291	0.032937	0.005164	0.001830	0.007953	0.007909	0.001190	0.003924	0.004023	0.080909	0.023195	0.020035	0.006069	0.003900	0.004454	0.003652	0.003900	0.614883	0.023366	-76496.372
25450	0.005461	0.031080	0.003161	0.001830	0.001627	0.002735	0.001463	0.002630	0.004234	0.080909	0.023195	0.020512	0.006069	0.002938	0.004454	0.003480	0.002938	0.674617	0.032919	-76759.248
25460	0.003610	0.021099	0.003593	0.002080	0.007684	0.004157	0.003265	0.044801	0.003710	0.091980	0.026369	0.023319	0.006900	0.004786	0.005063	0.004645	0.004786	0.749473	0.032919	-76601.332
25470	0.006502	0.025791	0.004911	0.002135	0.002463	0.003054	0.001071	0.064457	0.008443	0.094392	0.027060	0.023132	0.007081	0.004953	0.005196	0.000801	0.004953	0.679330	0.039519	-76571.583
25480	0.003506	0.024705	0.004419	0.002100	0.001274	0.002209	0.010564	0.064036	0.003376	0.090419	0.025921	0.022158	0.006783	0.004087	0.004977	0.002129	0.004087	0.495114	0.010383	-76547.723
25490	0.003309	0.015701	0.006569	0.002566	0.006586	0.002084	0.006523	0.036466	0.003886	0.085333	0.024463	0.018591	0.006401	0.003519	0.004697	0.001556	0.003519	0.607658	0.091392	-76628.643
25500	0.003975	0.034494	0.004190	0.002290	0.002793	0.004061	0.005548	0.012793	0.017542	0.096235	0.021831	0.018638	0.005712	0.003440	0.004192	0.001890	0.003440	0.444362	0.037600	-76551.052
25510	0.004839	0.031945	0.004374	0.002675	0.003875	0.004376	0.002618	0.007595	0.003041	0.096860	0.025495	0.022637	0.006671	0.004468	0.004896	0.002556	0.004468	0.479504	0.010691	-76555.474
25520	0.004504	0.039308	0.003390	0.002844	0.004724	0.002032	0.002541	0.005123	0.005245	0.090156	0.023731	0.021070	0.006210	0.001168	0.007386	0.001741	0.001168	0.720672	0.026182	-76622.015
25530	0.002447	0.039252	0.005015	0.001800	0.002733	0.004888	0.004372	0.003063	0.001561	0.097125	0.021110	0.018743	0.005524	0.002291	0.003991	0.002621	0.002291	0.541142	0.053245	-76335.811
25540	0.003260	0.026092	0.004197	0.001750	0.004767	0.009485	0.005549	0.008835	0.004422	0.094405	0.020519	0.018218	0.005369	0.000609	0.003879	0.001109	0.000609	0.637444	0.072753	-76630.921
25550	0.002216	0.037563	0.004081	0.001750	0.003111	0.004409	0.012542	0.006198	0.003244	0.094405	0.020519	0.018218	0.005369	0.000271	0.006650	0.000595	0.000271	0.604394	0.024953	-76613.403
25560	0.006255	0.038708	0.004060	0.002941	0.001270	0.003939	0.014810	0.003689	0.005211	0.093920	0.020414	0.018125	0.005342	0.000270	0.006672	0.001833	0.000270	0.610681	0.048448	-76637.095
25570	0.005603	0.047731	0.005827	0.004183	0.011361	0.003952	0.004845	0.003365	0.003049	0.089322	0.019414	0.015301	0.005010	0.000256	0.006182	0.003444	0.000256	0.741253	0.036604	-76510.412
25580	0.009402	0.025207	0.007161	0.004773	0.004896	0.004275	0.002238	0.011578	0.003215	0.094204	0.020475	0.016733	0.004787	0.003980	0.006419	0.003939	0.003980	0.610281	0.097557	-76359.692
25590	0.008207	0.032328	0.003425	0.002650	0.002545	0.005063	0.015069	0.009638	0.003802	0.082235	0.017874	0.015560	0.004178	0.003732	0.005614	0.003747	0.003732	0.605709	0.000913	-76394.737
25600	0.005302	0.026858	0.002905	0.002435	0.002441	0.004040	0.002509	0.013402	0.003713	0.075571	0.016425	0.015123	0.003840	0.003713	0.005643	0.002870	0.003713	0.539585	0.000913	-76560.682
25610	0.004468	0.032476	0.003301	0.003176	0.003139	0.004690	0.007096	0.008646	0.008541	0.097175	0.021121	0.019446	0.004938	0.004355	0.006519	0.001361	0.004355	0.495519	0.003493	-76362.747
25620	0.005285	0.042508	0.003233	0.003404	0.003363	0.003923	0.005408	0.002280	0.001781	0.104139	0.022635	0.020839	0.005291	0.004617	0.007881	0.001712	0.004617	0.630307	0.041826	-76322.463
25630	0.005968	0.023108	0.003098	0.003265	0.003590	0.003789	0.007051	0.001498	0.006266	0.089245	0.021869	0.020237	0.005112	0.001512	0.007614	0.002872	0.001512	0.479458	0.131205	-76484.650
25640	0.005169	0.060335	0.002146	0.003265	0.001431	0.002693	0.009323	0.003506	0.007809	0.089245	0.021869	0.019928	0.005112	0.003514	0.009590	0.000946	0.003514	0.599108	0.017722	-76412.206
25650	0.004280	0.049361	0.002146	0.004100	0.001428	0.005350	0.001921	0.004630	0.005682	0.089245	0.021869	0.019928	0.005112	0.003007	0.006452	0.003408	0.003007	0.566476	0.062842	-76728.278
25660	0.004328	0.046601	0.002003	0.003012	0.008494	0.002900	0.005272	0.003961	0.004494	0.081607	0.020878	0.019289	0.005024	0.003519	0.007596	0.004046	0.003519	0.721571	0.063849	-76304.445
25670	0.006234	0.024146	0.004103	0.003245	0.003061	0.002883	0.005319	0.002195	0.002692	0.080017	0.022491	0.019093	0.005412	0.005155	0.008183	0.003845	0.005155	0.560811	0.121563	-76527.417
25680	0.005488	0.020282	0.014325	0.003260	0.003405	0.005365	0.007215	0.003179	0.006053	0.086749	0.026222	0.017775	0.005868	0.001934	0.007512	0.004488	0.001934	0.562045	0.027570	-76612.891
25690	0.004853	0.017179	0.011363	0.003260	0.003405	0.003182	0.003326	0.005655	0.005419	0.086749	0.026222	0.020450	0.005868	0.003977	0.009398	0.000525	0.003977	0.509638	0.031660	-76464.171
25700	0.003884	0.017834	0.019680	0.003260	0.005244	0.002348	0.004669	0.002102	0.001917	0.086749	0.026010	0.015626	0.005868	0.005806	0.008755	0.001980	0.005806	0.738376	0.096796	-76435.316
25710	0.005579	0.024335	0.014481	0.003763	0.008007	0.006314	0.002795	0.004927	0.011199	0.100142	0.030025	0.021145	0.006773	0.003151	0.007336	0.004983	0.003151	0.521131	0.039331	-76507.439
25720	0.002457	0.021198	0.010523	0.002385	0.004147	0.002245	0.001560	0.012036	0.002892	0.086881	0.026495	0.020993	0.005876	0.004226	0.009602	0.005595	0.004226	0.560737	0.042624	-76497.483
25730	0.003704	0.028516	0.009695	0.002278	0.008831	0.001238	0.003948	0.007916	0.005323	0.083356	0.025420	0.020363	0.005638	0.003701	0.012343	0.003335	0.003701	0.577564	0.044732	-76626.841
25740	0.003888	0.031046	0.019782	0.002968	0.005894	0.002894	0.002402	0.002492	0.003413	0.087494	0.026682	0.019990	0.005918	0.001587	0.008601	0.003297	0.001587	0.542401	0.047305	-76780.561
25750	0.003200	0.023678	0.008235	0.002681	0.015423	0.002656	0.007762	0.001824	0.003083	0.084033	0.024100	0.020130	0.005345	0.001769	0.007704	0.001166	0.001769	0.577039	0.030220	-76378.599
25760	0.004335	0.022357	0.016973	0.002609	0.003417	0.003134	0.002055	0.005441	0.005140	0.097230	0.028826	0.014735	0.005540	0.000512	0.007409	0.004499	0.000512	0.571400	0.027535	-76619.738
25770	0.003174	0.024709	0.029025	0.001882	0.003758	0.001957	0.001725	0.003318	0.005213	0.084231	0.022084	0.009966	0.004483	0.000392	0.005874	0.003611	0.000392	0.289123	0.027535	-76408.612
25780	0.003359	0.040832	0.011753	0.002412	0.006635	0.009532	0.001792	0.004262	0.003348	0.089153	0.023955	0.014240	0.004584	0.001604	0.004919	0.001635	0.001604	0.351797	0.027535	-76479.286
25790	0.002541	0.054241	0.005922	0.002120	0.008966	0.002929	0.007886	0.005495	0.002116	0.088725	0.017581	0.011824	0.004029	0.003328	0.005488	0.000565	0.003328	0.438134	0.027535	-76472.126
25800	0.002079	0.057798	0.003753	0.002625	0.003214	0.003413	0.003619	0.001851	0.002587	0.084223	0.016402	0.013822	0.003758	0.003421	0.005120	0.000136	0.003421	0.644554	0.027535	-76576.319
25810	0.002395	0.047541	0.006027	0.003605	0.002370	0.002995	0.001747	0.007068	0.005117	0.097029	0.018896	0.016089	0.004638	0.003290	0.004800	0.000293	0.003290	0.449815	0.027535	-76475.915
25820	0.003209	0.029919	0.005754	0.003923	0.004932	0.003889	0.002953	0.004827	0.005585	0.097220	0.020558	0.016977	0.005046	0.002973	0.004829	0.000533	0.002973	0.545249	0.047264	-76499.025
25830	0.003918	0.025145	0.005236	0.002101	0.003852	0.004526	0.003601	0.014343	0.002953	0.091249	0.019295	0.016239	0.006200	0.004464	0.004532	0.000571	0.004464	0.516690	0.051660	-76509.512
25840	0.005062	0.038068	0.006833	0.002918	0.003653	0.002818	0.001956	0.004475	0.013506	0.098267	0.020779	0.017200	0.006677	0.003705	0.004881	0.000604	0.003705	0.402502	0.012151	-76620.273
25850	0.003540	0.031144	0.004463	0.002938	0.007842	0.001549	0.002970	0.001829	0.002859	0.090409	0.018862	0.016910	0.006300	0.001476	0.005232	0.000039	0.001476	0.600313	0.012151	-76591.294
25860	0.003182	0.031331	0.003143	0.002938	0.007064	0.002267	0.003221	0.002166	0.002150	0.100600	0.018862	0.016910	0.006300	0.002171	0.004139	0.000039	0.002171	0.478305	0.012151	-76671.418
25870	0.003160	0.037597	0.003083	0.002689	0.001796	0.002407	0.002337	0.004112	0.002770	0.112780	0.020024	0.018869	0.006812	0.002400	0.004394	0.000042	0.002400	0.514186	0.127449	-76525.745
25880	0.003977	0.028410	0.002843	0.002757	0.011064	0.008506	0.002172	0.005796	0.010496	0.079742	0.017520	0.016926	0.005374	0.000538	0.003121	0.000016	0.000538	0.685881	0.049497	-76307.810
25890	0.004371	0.043332	0.003788	0.003392	0.002142	0.002561	0.027259	0.001994	0.002231	0.097193	0.017520	0.015630	0.004032	0.001564	0.003443	0.000016	0.001564	0.675348	0.117434	-76653.399
25900	0.004656	0.035653	0.006869	0.002878	0.001838	0.002146	0.001564	0.002267	0.003221	0.082486	0.014869	0.012122	0.003422	0.002897	0.002943	0.000136	0.002897	0.562024	0.028266	-76471.377
25910	0.005480	0.042919	0.006870	0.003997	0.003518	0.002847	0.001415	0.003916	0.002875	0.098923	0.017832	0.016613	0.003946	0.001613	0.003343	0.000892	0.001613	0.826291	0.033471	-76225.112
25920	0.004588	0.031302	0.005515	0.004024	0.003344	0.002839	0.003974	0.004256	0.001967	0.091419	0.016479	0.015353	0.003553	0.002009	0.003089	0.000582	0.002009	0.813768	0.172699	-76575.025
25930	0.006390	0.033253	0.005130	0.006549	0.011409	0.003580	0.004603	0.005823	0.003664	0.071393	0.014057	0.012860	0.002020	0.001443	0.002635	0.000426	0.001443	0.790599	0.172699	-76876.796
25940	0.010689	0.037737	0.004324	0.003641	0.002198	0.003693	0.004602	0.002559	0.003262	0.073570	0.014486	0.013252	0.002082	0.001505	0.003928	0.001899	0.001505	0.676475	0.124909	-76510.534
25950	0.011184	0.042827	0.012309	0.003810	0.001684	0.001617	0.003998	0.002070	0.003413	0.076979	0.015157	0.011197	0.002178	0.002037	0.006078	0.000896	0.002037	0.447751	0.094335	-76505.031
25960	0.009265	0.049254	0.005912	0.004710	0.004145	0.002213	0.005481	0.003337	0.001733	0.082713	0.018692	0.016762	0.002686	0.001922	0.006933	0.000994	0.001922	0.706606	0.045006	-76407.422
25970	0.013866	0.038253	0.008649	0.004772	0.002048	0.003789	0.004859	0.004048	0.008339	0.083582	0.020015	0.013866	0.002714	0.000495	0.005021	0.001569	0.000495	0.623452	0.066579	-76335.444
25980	0.022708	0.029923	0.009052	0.005239	0.006531	0.003237	0.007383	0.006070	0.005297	0.096335	0.026790	0.018560	0.003633	0.001393	0.006721	0.002927	0.001393	0.570063	0.019541	-76554.281
25990	0.021807	0.028838	0.015269	0.007075	0.006053	0.003630	0.003379	0.005890	0.002097	0.087247	0.027679	0.018140	0.003673	0.003199	0.006569	0.002814	0.003199	0.635589	0.026101	-76648.310
26000	0.031913	0.011319	0.020432	0.009044	0.002483	0.001838	0.003095	0.005066	0.002267	0.095087	0.037212	0.017871	0.004003	0.002357	0.006586	0.003352	0.002357	0.584281	0.040423	-76441.535
26010	0.027323	0.008950	0.013291	0.002514	0.008570	0.001633	0.003954	0.004685	0.003505	0.080371	0.032173	0.021015	0.003384	0.000599	0.005313	0.001874	0.000599	0.435248	0.083870	-76636.203
26020	0.039098	0.012652	0.024391	0.002702	0.003625	0.001706	0.002247	0.005677	0.007497	0.086392	0.035576	0.019866	0.003637	0.000680	0.005735	0.002826	0.000680	0.657298	0.049849	-76462.356
26030	0.041956	0.009101	0.018440	0.001944	0.002714	0.002137	0.005364	0.004163	0.003163	0.062145	0.025591	0.012465	0.002616	0.001107	0.004607	0.001020	0.001107	0.544076	0.049849	-76520.337
26040	0.060258	0.017826	0.039403	0.002185	0.004627	0.005029	0.001760	0.004221	0.015615	0.073617	0.030316	0.012587	0.003297	0.000674	0.004101	0.002580	0.000674	0.633091	0.011758	-76586.126
26050	0.056373	0.046065	0.032146	0.002319	0.001696	0.001178	0.001181	0.006032	0.004251	0.075328	0.026381	0.012217	0.003374	0.001749	0.005795	0.002490	0.001749	0.568882	0.011758	-76321.791
26060	0.048720	0.024341	0.010636	0.002553	0.002822	0.002589	0.003007	0.002167	0.002455	0.071514	0.022666	0.016325	0.003452	0.002767	0.004055	0.002204	0.002767	0.326840	0.096424	-76547.615
26070	0.070338	0.034685	0.009368	0.000831	0.007025	0.004761	0.003519	0.006070	0.002386	0.071514	0.023749	0.015159	0.005718	0.000988	0.004055	0.000804	0.000988	0.410128	0.100290	-76406.769
26080	0.029947	0.037823	0.007094	0.004273	0.001159	0.003641	0.013077	0.003585	0.002146	0.064315	0.021359	0.015235	0.003216	0.001078	0.003647	0.001377	0.001078	0.362301	0.064534	-76515.372
26090	0.033405	0.024409	0.007424	0.003282	0.003879	0.002744	0.006092	0.002106	0.008567	0.069959	0.022576	0.016001	0.003596	0.003033	0.004777	0.001915	0.003033	0.603341	0.109275	-76421.770
26100	0.046354	0.021145	0.010171	0.004206	0.003829	0.004092	0.001130	0.002727	0.001904	0.069060	0.025105	0.019082	0.003550	0.003533	0.004427	0.002713	0.003533	0.757678	0.061250	-76413.317
26110	0.038868	0.024638	0.009466	0.003841	0.006732	0.003737	0.003114	0.001711	0.004434	0.063066	0.024962	0.017174	0.003242	0.002878	0.004042	0.002265	0.002878	0.743926	0.100646	-76601.828
26120	0.029693	0.023046	0.010363	0.005394	0.002465	0.003203	0.001924	0.003516	0.002608	0.060559	0.023676	0.014374	0.002713	0.002605	0.003383	0.001135	0.002605	0.715844	0.058396	-76481.424
26130	0.040089	0.033266	0.010342	0.004989	0.002515	0.004429	0.001570	0.003961	0.006144	0.056012	0.021899	0.012535	0.002509	0.001878	0.002926	0.002233	0.001878	0.704534	0.035008	-76442.620
26140	0.033217	0.021041	0.019318	0.006402	0.017326	0.007573	0.005614	0.003870	0.002319	0.068568	0.026746	0.014864	0.003072	0.000628	0.003672	0.001749	0.000628	0.522426	0.020070	-76400.292
26150	0.045414	0.028496	0.017642	0.004938	0.002721	0.003551	0.005784	0.012034	0.003939	0.068568	0.026141	0.013493	0.004310	0.001529	0.003672	0.000157	0.001529	0.569680	0.019671	-76533.905
26160	0.035348	0.023408	0.015182	0.003696	0.007966	0.002561	0.001676	0.007026	0.005485	0.070611	0.023991	0.013250	0.004552	0.003760	0.004725	0.002172	0.003760	0.475500	0.046116	-76585.924
26170	0.046445	0.036262	0.013023	0.002536	0.006585	0.001857	0.002377	0.002947	0.014617	0.074478	0.025305	0.016039	0.004801	0.000679	0.005361	0.000394	0.000679	0.360557	0.011145	-76593.624
26180	0.046813	0.035585	0.011907	0.002094	0.006189	0.001328	0.001502	0.008011	0.004844	0.068251	0.023189	0.014773	0.004671	0.001828	0.006004	0.002410	0.001828	0.657750	0.070020	-76377.123
26190	0.049334	0.034538	0.015170	0.003279	0.006610	0.001151	0.004890	0.003971	0.001959	0.068838	0.022811	0.017195	0.004711	0.002326	0.005990	0.000810	0.002326	0.496727	0.002886	-76437.533
26200	0.078061	0.028104	0.010764	0.002782	0.006884	0.001441	0.005959	0.001589	0.001657	0.086153	0.028549	0.020146	0.007031	0.003505	0.007496	0.000307	0.003505	0.671716	0.002886	-76634.503
26210	0.062485	0.034600	0.010159	0.002339	0.002900	0.001286	0.004779	0.002657	0.009680	0.069095	0.022909	0.015282	0.005639	0.004350	0.005651	0.000246	0.004350	0.608280	0.106715	-76411.548
26220	0.065977	0.021485	0.006877	0.002203	0.001648	0.001211	0.001040	0.003062	0.001332	0.057095	0.023147	0.017940	0.005311	0.004308	0.005322	0.000548	0.004308	0.608280	0.008723	-76382.029
26230	0.063018	0.022832	0.006319	0.002341	0.003047	0.001287	0.001842	0.005006	0.007763	0.060673	0.024597	0.020174	0.005644	0.002984	0.005655	0.002780	0.002984	0.537903	0.008723	-76452.352
26240	0.047373	0.021975	0.007954	0.003925	0.001481	0.002329	0.003442	0.002194	0.004551	0.056621	0.022955	0.017490	0.004252	0.001284	0.004108	0.001497	0.001284	0.636566	0.008723	-76571.343
26250	0.061955	0.026167	0.010111	0.005869	0.001275	0.001332	0.010971	0.003002	0.002903	0.052119	0.021130	0.013347	0.003597	0.000795	0.005323	0.000079	0.000795	0.636566	0.008723	-76428.035
26260	0.060789	0.037259	0.009333	0.004603	0.002377	0.003296	0.003347	0.025665	0.010322	0.047219	0.019143	0.011658	0.003653	0.002101	0.002249	0.000072	0.002101	0.477315	0.049426	-76344.209
26270	0.077495	0.049862	0.012436	0.004931	0.003323	0.003373	0.002177	0.002066	0.007192	0.057015	0.022756	0.017550	0.005249	0.003085	0.003153	0.000084	0.003085	0.526483	0.070752	-76429.133
26280	0.057985	0.023859	0.006615	0.002975	0.004033	0.000921	0.003764	0.003954	0.004003	0.047737	0.019053	0.014694	0.005046	0.001071	0.004904	0.000092	0.001071	0.878964	0.051000	-76571.617
26290	0.085515	0.037781	0.010744	0.006949	0.008869	0.003033	0.002190	0.002114	0.002934	0.060231	0.024039	0.017641	0.003988	0.002216	0.003732	0.000116	0.002216	0.813622	0.133405	-76346.740
26300	0.065290	0.032169	0.007443	0.004723	0.005474	0.001342	0.005259	0.003470	0.003141	0.060364	0.024092	0.018226	0.003997	0.003181	0.003828	0.000116	0.003181	0.536404	0.041971	-76627.346
