Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
250	0.002611	0.003249	0.003496	0.010904	0.001676	0.003283	0.002784	0.079862	0.055757	0.033569	0.015616	0.025621	0.009212	0.698413	-83165.964
260	0.002505	0.002637	0.003483	0.005350	0.004348	0.003461	0.002681	0.076632	0.062292	0.031437	0.024641	0.024800	0.017567	0.658382	-83537.320
270	0.003102	0.003217	0.003053	0.003442	0.010552	0.002095	0.002027	0.068654	0.051522	0.027559	0.009454	0.022787	0.005869	0.328156	-83560.309
280	0.002054	0.003799	0.002531	0.002940	0.026132	0.002354	0.003400	0.074441	0.053864	0.031476	0.015745	0.013206	0.005769	0.485547	-83055.067
290	0.002210	0.004109	0.002234	0.003453	0.004623	0.005680	0.002892	0.080497	0.058246	0.034916	0.017026	0.030126	0.006796	0.471378	-82916.425
300	0.002516	0.004932	0.003008	0.006437	0.004468	0.001862	0.001581	0.096638	0.069925	0.041917	0.032211	0.034801	0.006640	0.635655	-82807.533
310	0.002509	0.003229	0.002771	0.006982	0.006759	0.008897	0.009377	0.063269	0.045780	0.024876	0.015661	0.019378	0.006600	0.790570	-84437.527
320	0.003490	0.004492	0.001982	0.004434	0.004155	0.026571	0.010254	0.088012	0.063684	0.040806	0.022984	0.030046	0.007294	0.817499	-83056.476
330	0.005484	0.004496	0.002305	0.003832	0.004012	0.003698	0.003015	0.088085	0.063736	0.040273	0.025304	0.027528	0.010753	0.707893	-83995.498
340	0.003271	0.002450	0.001451	0.008613	0.003870	0.007419	0.005187	0.083829	0.060657	0.038327	0.019118	0.031888	0.011308	0.880385	-83540.349
350	0.003489	0.001565	0.001222	0.021357	0.004577	0.002491	0.001723	0.070616	0.051097	0.032286	0.020055	0.021874	0.007034	0.930500	-84525.199
360	0.003489	0.002309	0.001289	0.003804	0.001713	0.001769	0.002435	0.070616	0.051097	0.031745	0.026462	0.021797	0.011416	0.655688	-83285.627
370	0.004039	0.001823	0.001310	0.005505	0.002776	0.001447	0.006559	0.081748	0.059152	0.037602	0.009170	0.032554	0.005038	0.669585	-83794.240
380	0.003695	0.001551	0.001466	0.003497	0.006854	0.006738	0.002029	0.074785	0.054113	0.033923	0.008389	0.011196	0.004333	0.526366	-83061.513
390	0.003865	0.001657	0.003356	0.002352	0.002531	0.005253	0.006273	0.071144	0.049062	0.025073	0.007615	0.021429	0.001165	0.725198	-83863.928
400	0.003123	0.001567	0.002712	0.001987	0.002366	0.002100	0.005361	0.057491	0.039646	0.020261	0.006154	0.013604	0.003095	0.635545	-84019.683
410	0.004682	0.002967	0.004358	0.002979	0.006588	0.002820	0.003376	0.086196	0.059442	0.029997	0.009227	0.024700	0.009125	0.815963	-83941.776
420	0.004003	0.002126	0.003543	0.002339	0.007040	0.003326	0.002706	0.108325	0.041839	0.024388	0.007501	0.020082	0.004224	0.880492	-84329.699
430	0.005320	0.001358	0.004529	0.003695	0.004903	0.003940	0.003441	0.084669	0.047652	0.022072	0.006872	0.012024	0.000736	0.831624	-82669.337
440	0.004872	0.001766	0.003259	0.002210	0.001372	0.000890	0.003237	0.061869	0.034820	0.016129	0.011112	0.009771	0.005722	0.955274	-84887.245
450	0.004131	0.002012	0.003712	0.003047	0.002695	0.003526	0.003659	0.070460	0.039655	0.018368	0.007670	0.014588	0.002215	0.785938	-85683.693
460	0.004755	0.001936	0.008878	0.002548	0.002072	0.004297	0.001301	0.092158	0.051347	0.026868	0.014314	0.023638	0.002747	0.882550	-83001.169
470	0.004833	0.003777	0.006465	0.002242	0.004189	0.004046	0.004029	0.093666	0.040564	0.028799	0.016763	0.011754	0.007103	0.699880	-83463.565
480	0.004175	0.004639	0.006534	0.003938	0.002996	0.002207	0.006243	0.080914	0.035041	0.022340	0.008626	0.019622	0.007850	0.883056	-82509.787
490	0.009122	0.002696	0.003512	0.007016	0.004079	0.003511	0.001546	0.095592	0.042273	0.034041	0.009420	0.018751	0.007189	0.938813	-84622.778
500	0.004007	0.001654	0.002095	0.005496	0.005426	0.006475	0.004254	0.075816	0.028957	0.020393	0.004495	0.004141	0.003865	0.928750	-82596.114
510	0.004392	0.002276	0.001819	0.004674	0.003062	0.008506	0.002114	0.083107	0.030384	0.025830	0.004927	0.005588	0.004741	0.888586	-82091.323
520	0.009304	0.001834	0.002071	0.004875	0.009540	0.002352	0.005052	0.086682	0.031692	0.026825	0.005139	0.005872	0.001221	0.805293	-83585.348
530	0.006003	0.002404	0.003087	0.006392	0.006485	0.004395	0.012562	0.132799	0.041559	0.032773	0.006739	0.013346	0.005129	0.997546	-81397.732
540	0.004328	0.001853	0.002185	0.004608	0.004537	0.009537	0.003200	0.095737	0.029961	0.022506	0.004858	0.010993	0.001071	0.997546	-82670.525
550	0.002974	0.001878	0.003049	0.003337	0.003508	0.005515	0.002426	0.096764	0.030282	0.024030	0.004911	0.009589	0.004647	0.997546	-81292.703
560	0.002461	0.001627	0.004365	0.005520	0.002950	0.003296	0.010202	0.093527	0.030437	0.020250	0.004911	0.008515	0.003186	0.907422	-83546.268
570	0.003526	0.004861	0.005516	0.007908	0.001811	0.002602	0.005349	0.133988	0.037361	0.025140	0.007035	0.017378	0.004691	0.970380	-84620.488
580	0.002168	0.003989	0.005453	0.004863	0.003585	0.006300	0.004136	0.082385	0.023351	0.015630	0.004326	0.006209	0.002034	0.914645	-83180.528
590	0.002532	0.003249	0.004671	0.002692	0.004206	0.005150	0.003268	0.078833	0.027784	0.019241	0.013631	0.014770	0.000347	0.851768	-82762.403
600	0.003465	0.003735	0.006407	0.003174	0.006466	0.004706	0.002322	0.103662	0.036363	0.029749	0.019595	0.016813	0.001250	0.988497	-82893.370
610	0.004134	0.002145	0.004633	0.009138	0.005134	0.002484	0.003359	0.067818	0.029839	0.024875	0.004593	0.012781	0.001026	0.913588	-82998.398
620	0.003995	0.002163	0.003347	0.008007	0.002377	0.001411	0.010440	0.065531	0.028487	0.024037	0.003835	0.019477	0.002939	0.918057	-84185.065
630	0.006949	0.002563	0.007067	0.009486	0.002116	0.002944	0.004509	0.094070	0.033747	0.025763	0.004544	0.015103	0.000820	0.757044	-83577.299
640	0.008477	0.002857	0.007016	0.001726	0.002926	0.006306	0.001801	0.095147	0.037618	0.028331	0.025579	0.021786	0.000293	0.710456	-84172.200
650	0.006224	0.002610	0.003290	0.002075	0.007820	0.003190	0.002265	0.090930	0.036360	0.032828	0.015630	0.009978	0.001401	0.856584	-83791.949
660	0.007408	0.002760	0.004911	0.003761	0.003085	0.002370	0.005712	0.108226	0.043276	0.036649	0.012789	0.027121	0.006201	0.856584	-82340.427
670	0.003703	0.002526	0.003125	0.003016	0.003644	0.002815	0.005495	0.086938	0.038965	0.036081	0.018622	0.022353	0.010336	0.906820	-83578.241
680	0.004048	0.002461	0.002634	0.002937	0.004913	0.003403	0.009987	0.096542	0.037951	0.035664	0.018137	0.023317	0.009044	0.868642	-82929.244
690	0.002069	0.001410	0.001814	0.000959	0.003493	0.001702	0.003202	0.069939	0.024017	0.022570	0.011478	0.015360	0.004757	0.940083	-83767.429
700	0.004918	0.004564	0.006449	0.001630	0.005353	0.004277	0.003306	0.122371	0.042023	0.032225	0.022665	0.030205	0.016422	0.872049	-83158.566
710	0.002142	0.002642	0.001201	0.002522	0.004341	0.010262	0.002015	0.080608	0.028317	0.024581	0.013542	0.021249	0.003493	0.895041	-82288.241
720	0.002855	0.003344	0.002966	0.003335	0.012675	0.001272	0.005862	0.084801	0.032660	0.025449	0.013773	0.006464	0.003237	0.783227	-83264.710
730	0.004267	0.004228	0.002183	0.003066	0.006607	0.003141	0.000953	0.083425	0.037478	0.032426	0.016324	0.028118	0.010735	0.875089	-83309.394
740	0.004105	0.006545	0.002171	0.002326	0.007156	0.002973	0.002016	0.080269	0.036060	0.031664	0.017037	0.009962	0.004896	0.887485	-83283.088
750	0.002932	0.006110	0.003331	0.002138	0.003942	0.001046	0.002353	0.056077	0.023377	0.013983	0.007416	0.012360	0.006878	0.836001	-84295.608
760	0.004722	0.007265	0.003435	0.004371	0.017612	0.002686	0.005740	0.086359	0.034990	0.025974	0.011311	0.014633	0.007768	0.938610	-83467.265
770	0.003379	0.004293	0.001449	0.002145	0.002690	0.002556	0.002072	0.061787	0.026637	0.018900	0.008431	0.017067	0.006913	0.872725	-82499.061
780	0.003240	0.004465	0.003927	0.001793	0.002984	0.002893	0.007045	0.091473	0.041479	0.019826	0.013812	0.015981	0.013663	0.766100	-83506.374
790	0.003450	0.004666	0.004104	0.003917	0.022986	0.003332	0.004182	0.095599	0.043350	0.020721	0.014213	0.016528	0.007707	0.760595	-82579.952
800	0.003005	0.003548	0.005722	0.003826	0.002542	0.002874	0.004169	0.072690	0.032962	0.015755	0.013530	0.014009	0.006350	0.638126	-82641.028
810	0.003286	0.004458	0.009757	0.013510	0.001765	0.002048	0.003799	0.094211	0.042758	0.020420	0.009127	0.018077	0.005792	0.571293	-83052.076
820	0.002812	0.003815	0.005525	0.004697	0.003640	0.014568	0.002113	0.080617	0.036589	0.017473	0.013241	0.010325	0.003921	0.785154	-82074.337
830	0.003673	0.002986	0.005845	0.005627	0.004701	0.007852	0.004439	0.063109	0.028642	0.013545	0.008497	0.010121	0.004495	0.723787	-84121.724
840	0.004746	0.002913	0.005434	0.003675	0.007666	0.006409	0.002001	0.081540	0.037007	0.017501	0.010949	0.013187	0.005478	0.502675	-83386.598
850	0.010651	0.003605	0.006724	0.007280	0.008936	0.004680	0.006930	0.088672	0.045800	0.021659	0.012865	0.021024	0.006866	0.646586	-82382.920
860	0.010881	0.003590	0.006697	0.005729	0.002284	0.003419	0.003754	0.088313	0.045614	0.021571	0.014376	0.020669	0.009155	0.862900	-83066.135
870	0.007816	0.002650	0.007825	0.009871	0.004398	0.005943	0.002716	0.065191	0.033672	0.015924	0.010225	0.012033	0.005200	0.868645	-83671.226
880	0.007402	0.003291	0.006652	0.005592	0.009215	0.001342	0.003450	0.080963	0.041818	0.022993	0.012839	0.013206	0.010413	0.524662	-83987.198
890	0.007615	0.002371	0.006393	0.001548	0.004828	0.002334	0.012999	0.072116	0.037249	0.019843	0.015602	0.012819	0.005041	0.797486	-82863.164
900	0.005977	0.003070	0.003718	0.003712	0.002435	0.001269	0.015328	0.085181	0.049947	0.036284	0.006461	0.028785	0.006185	0.612318	-84436.415
910	0.003351	0.002635	0.005137	0.003051	0.007090	0.004265	0.002653	0.073108	0.042867	0.027597	0.005545	0.021309	0.002169	0.679631	-83346.895
920	0.003525	0.002781	0.043385	0.002817	0.003178	0.009874	0.001469	0.076891	0.045086	0.016772	0.005832	0.005954	0.001859	0.664523	-83389.446
930	0.002785	0.004377	0.014840	0.002400	0.002860	0.002657	0.005703	0.060578	0.025478	0.016677	0.004595	0.011545	0.002244	0.703565	-82364.615
940	0.002933	0.007199	0.017601	0.002779	0.003915	0.004096	0.001697	0.078162	0.032873	0.020742	0.007276	0.019033	0.003854	0.661545	-83178.254
950	0.004564	0.003977	0.009726	0.001818	0.002689	0.002972	0.002391	0.066311	0.029300	0.016092	0.006173	0.010955	0.003059	0.853697	-82900.733
960	0.004564	0.003985	0.003626	0.002565	0.009822	0.002862	0.002501	0.066311	0.029275	0.023626	0.006173	0.007808	0.001821	0.835921	-82398.871
970	0.006998	0.003023	0.003975	0.002570	0.006064	0.003091	0.005392	0.066436	0.029329	0.022663	0.006185	0.012580	0.002410	0.835875	-83858.201
980	0.003052	0.005185	0.005593	0.002580	0.010597	0.011997	0.007682	0.098474	0.041643	0.030188	0.011675	0.028518	0.002957	0.810606	-83572.510
990	0.003504	0.002965	0.003768	0.002071	0.008210	0.002342	0.003464	0.071662	0.039887	0.025913	0.011375	0.024137	0.001352	0.768025	-82728.940
1000	0.007564	0.004533	0.003665	0.004233	0.006857	0.002322	0.004220	0.087297	0.045073	0.031293	0.018342	0.029403	0.000756	0.800130	-83057.305
1010	0.006614	0.001145	0.008710	0.004222	0.001792	0.002666	0.003594	0.071448	0.057060	0.025612	0.012420	0.024065	0.000683	0.545027	-82276.391
1020	0.008468	0.001873	0.015551	0.005422	0.003157	0.001912	0.013121	0.078217	0.063935	0.028697	0.012238	0.026964	0.000765	0.622887	-83687.609
1030	0.008608	0.003034	0.009998	0.004133	0.003431	0.003459	0.002954	0.072672	0.057624	0.026663	0.013704	0.025053	0.000711	0.602683	-83366.090
1040	0.008493	0.003464	0.003157	0.002147	0.007789	0.004631	0.008764	0.071703	0.052702	0.026307	0.017046	0.024719	0.000582	0.420044	-82983.677
1050	0.005683	0.002342	0.002147	0.003627	0.002112	0.003203	0.003053	0.062043	0.045602	0.022763	0.010796	0.021389	0.000387	0.467814	-83192.033
1060	0.006950	0.001999	0.002505	0.002116	0.007604	0.002800	0.002154	0.076021	0.068072	0.027892	0.020987	0.026208	0.000980	0.266002	-84093.107
1070	0.003352	0.002672	0.001914	0.003131	0.002389	0.027290	0.002368	0.061155	0.052264	0.022561	0.010816	0.021198	0.000415	0.266002	-84042.440
1080	0.003887	0.003815	0.002208	0.001936	0.004183	0.009197	0.004114	0.070907	0.054120	0.026158	0.019056	0.024578	0.014919	0.273377	-84683.760
1090	0.004710	0.004624	0.002676	0.005084	0.005069	0.002521	0.003071	0.085926	0.065583	0.031699	0.020852	0.029785	0.018079	0.534378	-83400.189
1100	0.004798	0.006259	0.002247	0.003462	0.001784	0.002386	0.002249	0.087528	0.057591	0.032290	0.020759	0.030340	0.009251	0.481855	-83039.737
1110	0.003587	0.007056	0.002370	0.003618	0.016405	0.001963	0.007146	0.098682	0.064930	0.036404	0.017533	0.011741	0.003883	0.642464	-83272.090
1120	0.005408	0.006062	0.002169	0.007678	0.006805	0.002320	0.009856	0.084779	0.055782	0.031275	0.020532	0.014484	0.003562	0.662691	-83494.764
1130	0.007271	0.006078	0.000934	0.010209	0.002803	0.009110	0.002481	0.084995	0.055924	0.031355	0.010572	0.020935	0.004297	0.480591	-82985.520
1140	0.004106	0.006088	0.000782	0.002731	0.005579	0.003760	0.004799	0.076186	0.055975	0.032938	0.025472	0.018318	0.010410	0.738344	-85255.566
1150	0.002234	0.002988	0.001102	0.001211	0.012838	0.005298	0.005329	0.068602	0.050403	0.029356	0.022617	0.023339	0.018090	0.881265	-83543.543
1160	0.002378	0.002575	0.002028	0.001647	0.007343	0.002860	0.003910	0.073022	0.058921	0.031248	0.022714	0.027642	0.007006	0.925400	-82796.057
1170	0.002342	0.001779	0.002323	0.002751	0.002649	0.004204	0.003416	0.066163	0.055943	0.026519	0.015268	0.017509	0.004311	0.716306	-83527.101
1180	0.002435	0.002171	0.002414	0.007318	0.002559	0.003153	0.011991	0.068776	0.057394	0.027566	0.006267	0.014297	0.006003	0.573326	-83916.713
1190	0.002175	0.002771	0.001924	0.006641	0.002757	0.005339	0.001460	0.061446	0.043490	0.026196	0.007665	0.012287	0.001308	0.787875	-83104.608
1200	0.003563	0.004305	0.003867	0.002559	0.002778	0.002016	0.004303	0.100650	0.071238	0.042910	0.029071	0.040225	0.001003	0.888651	-84602.788
1210	0.002885	0.002125	0.001574	0.002001	0.003780	0.009191	0.004544	0.084071	0.059504	0.035842	0.023423	0.033599	0.000838	0.888651	-83712.712
1220	0.002774	0.007069	0.002325	0.003746	0.005901	0.002723	0.004130	0.080854	0.047699	0.034471	0.006114	0.029230	0.002749	0.840406	-82849.614
1230	0.002230	0.008470	0.002909	0.001573	0.003941	0.002810	0.001956	0.098591	0.058163	0.040208	0.013416	0.035642	0.001939	0.880007	-83426.205
1240	0.002054	0.005389	0.002892	0.000881	0.002526	0.006879	0.001630	0.098037	0.053358	0.039982	0.022191	0.036073	0.001928	0.889784	-83690.562
1250	0.002698	0.005855	0.006079	0.002208	0.003165	0.003306	0.005124	0.112904	0.067738	0.039978	0.013676	0.025902	0.002801	0.917404	-82813.052
1260	0.009321	0.007501	0.004018	0.001592	0.001324	0.005918	0.002962	0.107126	0.060307	0.041503	0.014124	0.013458	0.009367	0.957527	-83521.190
1270	0.004990	0.002080	0.001794	0.002574	0.007541	0.006421	0.007821	0.066562	0.037472	0.031610	0.008776	0.015526	0.003430	0.965301	-83570.327
1280	0.004780	0.002772	0.003630	0.001627	0.002517	0.002253	0.001852	0.074096	0.046835	0.028264	0.016930	0.024817	0.000354	0.965301	-82845.515
1290	0.010090	0.002964	0.002410	0.001915	0.002262	0.002206	0.003373	0.079236	0.050084	0.036566	0.019835	0.033700	0.000246	0.891894	-83212.719
1300	0.005189	0.003261	0.003081	0.003540	0.001390	0.004219	0.002122	0.077294	0.049705	0.035670	0.010330	0.010988	0.000337	0.927369	-83230.846
1310	0.006874	0.002493	0.003884	0.004321	0.012155	0.005435	0.008592	0.091312	0.064055	0.048542	0.011824	0.006078	0.000876	0.925932	-83158.528
1320	0.005799	0.004231	0.005477	0.003171	0.002680	0.002853	0.004955	0.077027	0.058631	0.033546	0.015068	0.006229	0.004309	0.982140	-82943.974
1330	0.002978	0.004595	0.004480	0.003362	0.001628	0.002217	0.004311	0.054029	0.042099	0.024803	0.011368	0.017307	0.000895	0.982140	-83131.420
1340	0.003784	0.008072	0.004902	0.004209	0.004767	0.001444	0.003082	0.068642	0.053486	0.041611	0.014637	0.033290	0.003821	0.982140	-82957.313
1350	0.006628	0.003922	0.008312	0.003412	0.009494	0.003532	0.002460	0.056620	0.046129	0.031838	0.012235	0.029493	0.002938	0.982140	-84536.805
1360	0.004082	0.003287	0.012968	0.002859	0.003802	0.005309	0.003761	0.049338	0.038657	0.029627	0.010253	0.017109	0.003247	0.896276	-84231.274
1370	0.006102	0.005858	0.007143	0.002903	0.002744	0.011356	0.014489	0.073753	0.056494	0.052046	0.015327	0.034857	0.013381	0.954827	-84908.261
1380	0.003122	0.002997	0.006135	0.002316	0.004320	0.005212	0.002974	0.037731	0.028901	0.020196	0.012403	0.017001	0.001324	0.989048	-83462.796
1390	0.006199	0.002927	0.005478	0.006520	0.005118	0.002780	0.007503	0.059843	0.053135	0.035965	0.012085	0.023825	0.003810	0.942850	-83036.626
1400	0.008080	0.004451	0.006510	0.004278	0.001593	0.002426	0.008921	0.058754	0.046275	0.037601	0.022546	0.025959	0.008644	0.831211	-84801.529
1410	0.008393	0.002524	0.003987	0.001964	0.005274	0.006249	0.002617	0.036605	0.029023	0.020672	0.012429	0.011718	0.008969	0.541501	-84007.287
1420	0.007323	0.003793	0.006281	0.005382	0.015367	0.003512	0.002220	0.038096	0.027364	0.019891	0.010290	0.011630	0.005583	0.886627	-83986.541
1430	0.009334	0.001953	0.005721	0.001834	0.006599	0.002567	0.005415	0.051071	0.041832	0.032296	0.021712	0.024274	0.014010	0.785989	-83997.700
1440	0.007931	0.003925	0.005666	0.002962	0.002682	0.002741	0.001479	0.063740	0.047989	0.042351	0.019273	0.033052	0.015651	0.294939	-84193.788
1450	0.010657	0.002676	0.003542	0.002982	0.005484	0.002273	0.002397	0.044037	0.032715	0.031455	0.008807	0.020945	0.002018	0.355105	-83957.802
1460	0.016504	0.003724	0.002899	0.001766	0.002741	0.007012	0.002087	0.053452	0.040691	0.038804	0.022394	0.031864	0.000254	0.248105	-83739.918
1470	0.007647	0.001968	0.001863	0.001271	0.005281	0.003624	0.005111	0.036678	0.028997	0.027914	0.006020	0.018194	0.000181	0.381163	-84493.612
1480	0.009055	0.002584	0.006467	0.001926	0.008108	0.003298	0.008619	0.052485	0.044078	0.042299	0.009122	0.027760	0.000149	0.250099	-84427.042
1490	0.006664	0.003775	0.005756	0.001409	0.006398	0.008574	0.004667	0.063715	0.053144	0.050857	0.005241	0.034559	0.000092	0.300828	-84803.155
1500	0.004192	0.003717	0.003683	0.003498	0.005025	0.002676	0.010291	0.064693	0.052337	0.050085	0.005161	0.040023	0.000540	0.426275	-84302.762
1510	0.006444	0.002772	0.002360	0.003558	0.004553	0.004112	0.002392	0.049636	0.040206	0.039501	0.002745	0.033740	0.000415	0.210763	-85162.453
1520	0.006895	0.003545	0.003190	0.010006	0.007716	0.004589	0.001862	0.053112	0.042829	0.040982	0.002937	0.036103	0.001652	0.277134	-82969.682
1530	0.005825	0.002112	0.003633	0.005409	0.002760	0.005055	0.005029	0.044869	0.036182	0.034011	0.002482	0.032257	0.001616	0.440128	-84126.434
1540	0.007114	0.003358	0.005418	0.004444	0.001966	0.005928	0.002614	0.064321	0.051868	0.048658	0.003557	0.046241	0.000871	0.322585	-83216.670
1550	0.006159	0.001608	0.002145	0.003357	0.002784	0.004424	0.005050	0.048589	0.040025	0.037907	0.002687	0.034931	0.000695	0.381263	-84494.619
1560	0.005325	0.002187	0.002234	0.004358	0.009399	0.003750	0.007214	0.063079	0.051962	0.050163	0.003489	0.045348	0.002912	0.238487	-86317.668
1570	0.005230	0.002626	0.004211	0.004297	0.002998	0.002233	0.002187	0.062245	0.051190	0.046784	0.003440	0.044716	0.002274	0.450334	-85602.184
1580	0.004256	0.003137	0.003405	0.005365	0.003353	0.002792	0.004016	0.068018	0.053292	0.049324	0.003581	0.046553	0.003047	0.358020	-83406.688
1590	0.004068	0.002547	0.003386	0.004449	0.002221	0.001853	0.007010	0.054788	0.044193	0.040521	0.002970	0.038605	0.001812	0.525640	-83916.998
1600	0.003253	0.002391	0.002197	0.004387	0.003449	0.007549	0.004862	0.051613	0.043776	0.039723	0.002929	0.038070	0.002681	0.424374	-84156.898
1610	0.002889	0.004500	0.003791	0.005667	0.003074	0.001926	0.007640	0.064647	0.054830	0.050056	0.003668	0.047684	0.002591	0.338645	-84619.430
1620	0.003181	0.005837	0.005205	0.002543	0.004461	0.001878	0.002304	0.072496	0.059531	0.054713	0.003983	0.051772	0.003567	0.346897	-83657.459
1630	0.002419	0.004082	0.003889	0.002510	0.004887	0.007924	0.003024	0.054173	0.044732	0.040884	0.002976	0.038687	0.001476	0.392328	-84023.218
1640	0.001871	0.005049	0.005193	0.002000	0.003749	0.007306	0.001641	0.043399	0.034658	0.031814	0.002372	0.030830	0.000280	0.392328	-84642.710
1650	0.003675	0.004252	0.005951	0.004236	0.004071	0.004691	0.003337	0.069284	0.056293	0.052341	0.003852	0.050076	0.001346	0.642949	-84674.361
1660	0.004417	0.003251	0.003051	0.001338	0.002489	0.002969	0.004523	0.052971	0.043039	0.039921	0.002945	0.038286	0.000565	0.427505	-83581.988
1670	0.004369	0.001689	0.003297	0.002868	0.001789	0.002127	0.001758	0.052398	0.048657	0.039353	0.002914	0.037872	0.001400	0.422098	-83639.337
1680	0.006657	0.002165	0.002183	0.002995	0.000991	0.003360	0.010960	0.056380	0.049014	0.041096	0.003043	0.039549	0.001386	0.564868	-85149.941
1690	0.016223	0.002651	0.002610	0.003372	0.002166	0.001518	0.007123	0.068298	0.059551	0.050379	0.003730	0.048483	0.003450	0.408048	-83474.405
1700	0.009323	0.003009	0.003637	0.002083	0.003764	0.003061	0.004106	0.077014	0.067599	0.057676	0.004234	0.055035	0.001308	0.428482	-84593.783
1710	0.004634	0.001198	0.002660	0.002131	0.003470	0.002441	0.001413	0.048878	0.044675	0.036159	0.002687	0.033225	0.000261	0.510394	-84175.650
1720	0.002956	0.003822	0.002741	0.002742	0.004465	0.003582	0.001947	0.062900	0.051116	0.045947	0.003458	0.042756	0.000556	0.345438	-83765.296
1730	0.003812	0.003177	0.001319	0.002724	0.001645	0.015628	0.019329	0.062481	0.052991	0.047092	0.003435	0.042147	0.000620	0.529294	-84657.180
1740	0.004256	0.002531	0.001378	0.002374	0.004268	0.006296	0.014259	0.073417	0.064928	0.057884	0.004036	0.024453	0.002746	0.363616	-85278.308
1750	0.003359	0.002190	0.003775	0.003804	0.003893	0.002730	0.006191	0.062085	0.054234	0.032182	0.003387	0.020522	0.002810	0.227202	-83996.179
1760	0.003102	0.002478	0.005573	0.006899	0.007150	0.002299	0.003635	0.077668	0.070202	0.037620	0.004203	0.025299	0.002007	0.335169	-82858.290
