Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
210	0.003644	0.003820	0.002012	0.007578	0.002797	0.002942	0.009621	0.004705	0.003925	0.003840	0.003667	0.003752	0.001303	0.025534	-111691.671
220	0.003442	0.004440	0.002919	0.003985	0.004399	0.026057	0.005546	0.004444	0.003695	0.003672	0.001693	0.003613	0.000585	0.025534	-109914.527
230	0.003100	0.002366	0.005507	0.002010	0.005335	0.002638	0.002420	0.004002	0.003328	0.002869	0.002058	0.002364	0.001298	0.043501	-109696.381
240	0.003976	0.005797	0.007104	0.005651	0.005264	0.001779	0.001764	0.005133	0.004035	0.003395	0.002995	0.002276	0.000679	0.112083	-117131.725
250	0.002890	0.005909	0.005409	0.001695	0.003448	0.001993	0.002786	0.002595	0.002217	0.001427	0.001218	0.000862	0.000170	0.064483	-109161.068
260	0.003211	0.004305	0.004519	0.004513	0.003532	0.002189	0.003471	0.003502	0.002934	0.002088	0.001085	0.001373	0.000772	0.195279	-108919.468
270	0.003532	0.003454	0.003357	0.003189	0.006319	0.003513	0.003044	0.003851	0.003678	0.002821	0.001112	0.001577	0.000769	0.190114	-108013.254
280	0.003030	0.002231	0.007740	0.004286	0.008799	0.001999	0.009078	0.003304	0.003186	0.002653	0.001869	0.002061	0.001018	0.074997	-110756.737
290	0.003905	0.003300	0.010613	0.003209	0.017869	0.002681	0.012233	0.004206	0.003961	0.003155	0.002635	0.003098	0.001674	0.112777	-108987.117
300	0.004012	0.006226	0.003728	0.007977	0.020782	0.002275	0.001867	0.004322	0.003698	0.003490	0.003047	0.003356	0.002362	0.190224	-106831.005
310	0.005235	0.001774	0.007786	0.014388	0.038334	0.005923	0.002196	0.005639	0.005332	0.004571	0.003822	0.004039	0.001139	0.096184	-106076.490
320	0.006013	0.002114	0.009637	0.001495	0.061011	0.005391	0.015398	0.006477	0.006072	0.005112	0.003246	0.003723	0.002688	0.113002	-105935.464
330	0.006355	0.001111	0.012999	0.002323	0.044739	0.003583	0.005146	0.006846	0.006747	0.005419	0.003531	0.004962	0.003489	0.458858	-105902.211
340	0.008967	0.001655	0.003133	0.003971	0.062193	0.002360	0.003477	0.009660	0.009544	0.009374	0.004982	0.006882	0.002739	0.258377	-100844.898
350	0.004750	0.001776	0.002395	0.001546	0.011255	0.002674	0.004515	0.005117	0.004999	0.004957	0.003206	0.004941	0.002195	0.515709	-107788.961
360	0.004750	0.004027	0.004586	0.001354	0.005222	0.003712	0.004696	0.005117	0.005009	0.004841	0.003275	0.004783	0.001094	0.416707	-106733.037
370	0.006511	0.002614	0.004255	0.001635	0.009008	0.004929	0.002281	0.007014	0.006945	0.006838	0.004743	0.006555	0.003398	0.508421	-109180.589
380	0.005507	0.001319	0.007655	0.001773	0.006716	0.001568	0.002215	0.005932	0.005911	0.005842	0.003836	0.005331	0.002046	0.680744	-102772.983
390	0.005109	0.002853	0.003627	0.002403	0.002328	0.002373	0.002807	0.005504	0.005465	0.005286	0.002851	0.005037	0.001854	0.754924	-110846.077
400	0.009794	0.009580	0.003921	0.002943	0.009161	0.004964	0.003428	0.010974	0.010418	0.009815	0.007086	0.007165	0.001107	0.772952	-99943.632
410	0.007098	0.002455	0.003793	0.003973	0.004718	0.011991	0.004842	0.010669	0.010506	0.009305	0.007126	0.008225	0.000403	0.870693	-103007.238
420	0.006737	0.005425	0.003423	0.003910	0.004588	0.002049	0.004737	0.010127	0.009981	0.008822	0.006813	0.006950	0.004619	0.619734	-97387.896
430	0.004942	0.002018	0.004142	0.007404	0.001980	0.003225	0.006227	0.007429	0.007269	0.006053	0.004699	0.004161	0.003625	0.433377	-109684.951
440	0.004228	0.001527	0.002710	0.006645	0.001991	0.003397	0.005666	0.006355	0.006112	0.005506	0.004750	0.004676	0.004028	0.578770	-103890.812
450	0.004754	0.002579	0.006554	0.002276	0.003883	0.005276	0.004026	0.007146	0.006702	0.005408	0.003239	0.002422	0.001909	0.599709	-107911.145
460	0.002724	0.002595	0.005431	0.008260	0.007046	0.002739	0.000997	0.004094	0.003586	0.003349	0.001405	0.001994	0.000641	0.409362	-110092.425
470	0.002251	0.003454	0.007641	0.004266	0.002682	0.019877	0.008581	0.003383	0.002846	0.002378	0.001063	0.001636	0.000687	0.054592	-105942.909
480	0.002993	0.004132	0.008521	0.002703	0.004195	0.010494	0.002936	0.004500	0.003947	0.003528	0.003050	0.002469	0.001577	0.051433	-110565.523
490	0.003068	0.002267	0.003068	0.001610	0.003174	0.007760	0.003848	0.004611	0.004147	0.004002	0.003413	0.002210	0.000719	0.455224	-103103.287
500	0.004740	0.001368	0.003037	0.005084	0.003424	0.003251	0.001968	0.007125	0.006794	0.006456	0.003065	0.002050	0.001515	0.320966	-109435.106
510	0.007394	0.001657	0.009132	0.004484	0.003821	0.009778	0.004301	0.011115	0.010747	0.010251	0.003427	0.004320	0.001639	0.104618	-101371.342
520	0.003020	0.005067	0.002538	0.003936	0.002410	0.007931	0.004609	0.006963	0.006701	0.006562	0.001896	0.003494	0.001449	0.037046	-103855.015
530	0.002798	0.003119	0.006870	0.004762	0.003449	0.005358	0.002286	0.009137	0.008943	0.008790	0.002327	0.004582	0.001464	0.199506	-103043.437
540	0.004073	0.001490	0.003528	0.002144	0.003222	0.001433	0.002839	0.013302	0.013138	0.012796	0.006877	0.009269	0.003897	0.227498	-108968.220
550	0.003651	0.003551	0.003783	0.005088	0.004535	0.009488	0.005873	0.011923	0.011645	0.011331	0.008492	0.010626	0.002690	0.227498	-103244.613
560	0.003285	0.004805	0.003494	0.001866	0.003901	0.002476	0.001552	0.010727	0.010385	0.010218	0.007908	0.009594	0.005462	0.257191	-104239.480
570	0.002540	0.003356	0.003583	0.002622	0.003420	0.001021	0.002624	0.007734	0.007441	0.007222	0.004152	0.006918	0.000999	0.574387	-106254.127
580	0.003106	0.011374	0.008441	0.003010	0.002290	0.004166	0.006401	0.008607	0.008226	0.007569	0.002969	0.006480	0.001837	0.595928	-109469.702
590	0.001950	0.007145	0.003753	0.001192	0.004736	0.003400	0.007163	0.005403	0.005205	0.004839	0.003916	0.003334	0.001147	0.509516	-107439.348
600	0.001761	0.002785	0.005904	0.006500	0.003537	0.003301	0.003312	0.004718	0.004634	0.004301	0.002835	0.002714	0.002638	0.741651	-111538.890
610	0.002391	0.004114	0.005221	0.006707	0.007240	0.003560	0.002852	0.006184	0.006066	0.005364	0.004821	0.003991	0.002590	0.320554	-106937.585
620	0.001539	0.003170	0.004058	0.006402	0.005437	0.005451	0.003110	0.005198	0.005131	0.004788	0.002647	0.002978	0.001741	0.051086	-110672.264
630	0.001397	0.005501	0.004309	0.001331	0.006970	0.020102	0.002375	0.006026	0.005975	0.005552	0.002515	0.002606	0.001335	0.010205	-101087.590
640	0.002324	0.005431	0.003393	0.001656	0.003963	0.002477	0.001024	0.009295	0.009020	0.008712	0.004850	0.005871	0.003962	0.372463	-104843.172
650	0.002681	0.006709	0.003599	0.009309	0.002505	0.012066	0.003669	0.010723	0.010510	0.009992	0.007126	0.007073	0.005756	0.093357	-105537.794
660	0.002521	0.005009	0.006076	0.014424	0.002972	0.004864	0.006277	0.010917	0.010633	0.010105	0.008669	0.006977	0.006678	0.016707	-105798.071
670	0.002151	0.004671	0.007429	0.006314	0.002959	0.002872	0.003932	0.008560	0.008227	0.007687	0.002584	0.005994	0.001190	0.102509	-105029.483
680	0.001997	0.001371	0.002401	0.003537	0.002654	0.002070	0.002456	0.008395	0.008254	0.008044	0.004912	0.006670	0.002576	0.155616	-106961.073
690	0.002426	0.001893	0.007335	0.003104	0.003224	0.003008	0.001256	0.010199	0.009835	0.008654	0.006765	0.008104	0.001537	0.069597	-108176.154
700	0.002251	0.001205	0.002997	0.005312	0.008187	0.002590	0.001730	0.009461	0.009285	0.008451	0.005696	0.006019	0.004101	0.091638	-105209.918
710	0.002251	0.002552	0.002963	0.007112	0.006961	0.002899	0.001588	0.009461	0.009162	0.008368	0.004112	0.007702	0.003630	0.353662	-111264.974
720	0.003546	0.004981	0.011250	0.015946	0.012229	0.005154	0.002546	0.013685	0.013040	0.010899	0.007930	0.008781	0.002082	0.605930	-108411.456
730	0.001864	0.001440	0.008272	0.022857	0.006013	0.002062	0.002731	0.007194	0.006855	0.005248	0.003658	0.004563	0.001970	0.568446	-112073.330
740	0.001676	0.002362	0.006038	0.017226	0.002277	0.009850	0.002108	0.008729	0.008060	0.007007	0.006263	0.004364	0.002597	0.464804	-105692.030
750	0.002631	0.012540	0.005749	0.040090	0.002012	0.005789	0.003821	0.012837	0.011574	0.011220	0.009351	0.006200	0.005390	0.166799	-104047.342
760	0.002287	0.018167	0.006064	0.041772	0.002156	0.004730	0.003453	0.011797	0.011388	0.010856	0.008080	0.005698	0.005031	0.418691	-101696.352
770	0.001936	0.010100	0.002937	0.003128	0.003438	0.005311	0.002924	0.009990	0.009552	0.009178	0.008228	0.003804	0.001347	0.054984	-104576.749
780	0.001473	0.017218	0.018875	0.009780	0.002534	0.003474	0.003496	0.007597	0.006845	0.006739	0.006029	0.002900	0.001650	0.114573	-105889.471
790	0.001473	0.005924	0.001874	0.007896	0.001359	0.002328	0.002730	0.007597	0.007485	0.007218	0.003406	0.005198	0.002574	0.024771	-102921.469
800	0.001858	0.002822	0.001872	0.003866	0.002338	0.004025	0.013727	0.009393	0.009256	0.009028	0.005323	0.005023	0.004317	0.021503	-106055.764
810	0.002790	0.002161	0.004377	0.007440	0.005218	0.005048	0.004570	0.013778	0.013565	0.013242	0.005536	0.008067	0.002343	0.021503	-106945.345
820	0.003027	0.002082	0.021483	0.004423	0.011761	0.004522	0.004471	0.014947	0.014708	0.010788	0.006586	0.007163	0.001597	0.129573	-110982.693
830	0.001389	0.001008	0.003094	0.001940	0.010302	0.003270	0.010850	0.006858	0.006749	0.005599	0.004049	0.002140	0.001202	0.184198	-109822.630
840	0.002518	0.002853	0.001765	0.007148	0.004803	0.002064	0.012041	0.010638	0.010534	0.010071	0.003372	0.008733	0.001251	0.119970	-105947.369
850	0.003825	0.004995	0.014388	0.002630	0.002003	0.003916	0.001739	0.014051	0.013731	0.012707	0.004454	0.011535	0.001439	0.009308	-101299.039
860	0.002677	0.002874	0.002012	0.002901	0.001420	0.010080	0.003267	0.009404	0.009338	0.009119	0.003015	0.007955	0.002198	0.148107	-110502.972
870	0.003524	0.009352	0.003119	0.001848	0.002168	0.004199	0.009981	0.016471	0.016335	0.015973	0.011750	0.013448	0.000897	0.061075	-100727.344
880	0.001898	0.006461	0.001536	0.001316	0.005504	0.003313	0.004313	0.010160	0.009949	0.009419	0.004438	0.007092	0.002727	0.167215	-105048.759
890	0.002072	0.002402	0.008964	0.006231	0.006294	0.004838	0.003254	0.010940	0.010760	0.008512	0.007277	0.008026	0.002165	0.069696	-109459.190
900	0.001696	0.006465	0.005583	0.002130	0.002790	0.003519	0.002633	0.009540	0.009384	0.007787	0.004561	0.006999	0.003455	0.192613	-101043.694
910	0.002642	0.003468	0.003422	0.001871	0.006939	0.002378	0.008983	0.014865	0.014745	0.014062	0.008352	0.012480	0.006754	0.236310	-102711.643
920	0.002110	0.003564	0.002770	0.005276	0.012181	0.002932	0.003758	0.010880	0.010545	0.009867	0.008110	0.008750	0.005667	0.267117	-106083.390
930	0.002220	0.003178	0.002293	0.004798	0.011707	0.006487	0.004845	0.013101	0.012586	0.012228	0.009522	0.010921	0.003831	0.617490	-102005.289
940	0.002988	0.005200	0.004563	0.003890	0.012674	0.004093	0.006023	0.013077	0.012393	0.011735	0.010356	0.005289	0.004260	0.949847	-104590.323
950	0.004015	0.016606	0.001326	0.017046	0.003595	0.005227	0.005790	0.016292	0.014908	0.014620	0.005752	0.009129	0.005100	0.577114	-107975.796
960	0.002295	0.007709	0.000758	0.004498	0.007689	0.003564	0.004032	0.009312	0.008572	0.008357	0.006243	0.005914	0.004936	0.793259	-105211.301
970	0.004709	0.006820	0.003787	0.015234	0.003480	0.006371	0.002124	0.017461	0.016462	0.015489	0.009785	0.008961	0.007124	0.793259	-102820.160
980	0.002726	0.002761	0.001490	0.003628	0.002781	0.002250	0.001487	0.007133	0.006731	0.006336	0.004815	0.005903	0.002282	0.699610	-103855.965
990	0.003196	0.002501	0.002554	0.004326	0.003794	0.001857	0.002011	0.008365	0.008145	0.007235	0.005910	0.007025	0.000321	0.857971	-103218.033
1000	0.002736	0.003077	0.002681	0.016891	0.005955	0.003151	0.002326	0.009346	0.009120	0.008034	0.001544	0.003816	0.000442	0.984244	-102972.108
1010	0.002844	0.008918	0.002935	0.003411	0.003270	0.002844	0.003940	0.013895	0.013022	0.012283	0.011029	0.009641	0.000657	0.975891	-100483.226
1020	0.003007	0.003519	0.003987	0.011973	0.003134	0.002103	0.001651	0.014693	0.014507	0.013054	0.004281	0.009933	0.003009	0.790233	-106758.422
1030	0.001309	0.003015	0.002677	0.001128	0.003191	0.002044	0.008963	0.005953	0.005894	0.004769	0.004171	0.004263	0.001091	0.943067	-109873.051
1040	0.001346	0.003508	0.004892	0.005005	0.003365	0.008745	0.003536	0.006651	0.006633	0.005239	0.004442	0.001359	0.000486	0.820546	-105071.017
1050	0.001806	0.001719	0.006022	0.004308	0.002660	0.005756	0.007425	0.008959	0.008935	0.006899	0.006326	0.001622	0.001338	0.820546	-104303.842
1060	0.001466	0.002516	0.001665	0.003610	0.004302	0.004466	0.005158	0.007272	0.007261	0.006511	0.005117	0.001317	0.000944	0.820546	-106849.429
1070	0.001684	0.002273	0.006414	0.005473	0.002677	0.021968	0.004332	0.009436	0.009421	0.006937	0.005422	0.001708	0.001472	0.408627	-107477.789
1080	0.003392	0.002726	0.002527	0.007752	0.005390	0.035408	0.003769	0.018999	0.018879	0.014460	0.009792	0.003440	0.002397	0.427514	-107241.868
1090	0.002534	0.007197	0.004705	0.004082	0.012312	0.013065	0.003313	0.014195	0.013927	0.007270	0.004909	0.002570	0.002550	0.427514	-100918.754
1100	0.001808	0.006303	0.003080	0.003335	0.001711	0.005970	0.002637	0.007907	0.007758	0.003829	0.002089	0.002367	0.001991	0.382909	-106152.771
1110	0.003004	0.003933	0.005315	0.002327	0.002257	0.002050	0.002958	0.010727	0.010524	0.004850	0.004437	0.003595	0.002593	0.382909	-98057.101
1120	0.002170	0.003401	0.004033	0.002644	0.007063	0.005100	0.002628	0.008139	0.007985	0.003680	0.002484	0.002441	0.000898	0.325861	-104245.090
1130	0.005069	0.005648	0.010333	0.011767	0.009259	0.004589	0.003151	0.016648	0.016410	0.007527	0.007225	0.007210	0.005010	0.520570	-98738.588
1140	0.001908	0.002562	0.008018	0.008840	0.004645	0.012581	0.004665	0.007551	0.007443	0.003414	0.003370	0.001893	0.000504	0.760636	-107385.509
1150	0.001487	0.004410	0.006251	0.001830	0.004095	0.002059	0.003462	0.005887	0.005802	0.002661	0.002627	0.001857	0.001200	0.993177	-113117.315
1160	0.001570	0.003093	0.005226	0.009754	0.004311	0.003386	0.004074	0.006214	0.006078	0.002809	0.002772	0.002647	0.002040	0.993177	-101880.677
1170	0.001407	0.002190	0.004683	0.005526	0.005469	0.001740	0.006487	0.005568	0.005446	0.002517	0.002504	0.001559	0.001440	0.993177	-101006.060
1180	0.003833	0.004365	0.017295	0.014729	0.003097	0.001439	0.005505	0.011052	0.010788	0.004997	0.004424	0.003568	0.001190	0.904771	-104422.782
1190	0.001772	0.002018	0.005507	0.004524	0.001784	0.004147	0.002931	0.005110	0.004988	0.002074	0.001610	0.001719	0.001516	0.713183	-105287.879
1200	0.002489	0.006255	0.007734	0.013196	0.002289	0.003044	0.003043	0.007178	0.007002	0.002912	0.002600	0.002275	0.001713	0.968190	-108880.822
1210	0.001133	0.004015	0.007449	0.007794	0.004781	0.003408	0.009493	0.005391	0.005260	0.002188	0.002125	0.001881	0.001219	0.830227	-103972.462
1220	0.002353	0.003028	0.007608	0.004401	0.002711	0.001230	0.003551	0.008070	0.007874	0.003275	0.003181	0.002440	0.001097	0.490524	-103687.094
1230	0.002966	0.008522	0.007511	0.006301	0.003747	0.001491	0.003541	0.010762	0.010500	0.004367	0.003507	0.002277	0.001504	0.828311	-100332.740
1240	0.002040	0.001492	0.006542	0.002644	0.003009	0.002089	0.004283	0.005382	0.005363	0.002184	0.002052	0.001089	0.000981	0.868831	-106231.196
1250	0.003149	0.007332	0.009260	0.004389	0.001616	0.010377	0.005288	0.004699	0.004683	0.001907	0.001881	0.000756	0.000082	0.912558	-106092.716
1260	0.006317	0.002291	0.023230	0.007429	0.008537	0.001936	0.020985	0.008424	0.008395	0.003418	0.002884	0.003306	0.002009	0.854693	-104379.185
1270	0.002997	0.003805	0.012320	0.003006	0.003496	0.001583	0.002012	0.003996	0.003982	0.001622	0.001519	0.001337	0.000889	0.753614	-106346.049
1280	0.003473	0.001718	0.024978	0.008259	0.004996	0.001401	0.002459	0.007157	0.007132	0.002904	0.002745	0.002294	0.001629	0.578980	-112567.103
1290	0.002986	0.008195	0.009540	0.002155	0.005122	0.005625	0.001621	0.006153	0.006132	0.002497	0.001885	0.002375	0.001635	0.267052	-105618.686
1300	0.002388	0.002893	0.009066	0.003558	0.003852	0.004544	0.003423	0.004922	0.004904	0.001997	0.001736	0.001959	0.001211	0.013872	-103176.740
1310	0.004447	0.006293	0.022823	0.002593	0.012437	0.005033	0.003928	0.009833	0.009799	0.003990	0.003180	0.003355	0.000823	0.013872	-104567.985
1320	0.002528	0.003084	0.003403	0.002118	0.003963	0.016426	0.001626	0.005893	0.005873	0.004475	0.001055	0.001532	0.000097	0.298643	-105948.257
1330	0.001283	0.002855	0.003223	0.002375	0.002919	0.003313	0.003850	0.003043	0.002918	0.002449	0.000545	0.001318	0.000475	0.330392	-106853.159
1340	0.002152	0.004790	0.008466	0.002284	0.003685	0.006740	0.005106	0.005105	0.004894	0.004201	0.001101	0.002618	0.000273	0.431923	-102499.358
1350	0.003108	0.007162	0.006346	0.001226	0.003107	0.002660	0.002832	0.007373	0.007037	0.006646	0.002496	0.005065	0.001872	0.254277	-101854.206
1360	0.001726	0.005244	0.006586	0.002246	0.013400	0.014218	0.002744	0.004095	0.003855	0.002637	0.002455	0.001373	0.000130	0.031600	-109442.781
1370	0.001346	0.004785	0.005178	0.011916	0.005231	0.003291	0.007179	0.003194	0.002651	0.002053	0.000864	0.001497	0.000205	0.208728	-111911.845
1380	0.001837	0.010483	0.003440	0.009213	0.002338	0.005280	0.001535	0.005522	0.004130	0.003268	0.002606	0.002656	0.002230	0.715665	-110221.852
1390	0.001443	0.005145	0.004990	0.004348	0.007724	0.002788	0.001634	0.004277	0.003800	0.002426	0.002196	0.001989	0.001761	0.958181	-109302.421
1400	0.001990	0.007773	0.005658	0.003792	0.002071	0.008861	0.003975	0.005899	0.005138	0.003456	0.003379	0.002532	0.001547	0.828387	-106635.929
1410	0.002690	0.005421	0.020038	0.001544	0.002518	0.003616	0.006663	0.007975	0.007140	0.004673	0.004560	0.004368	0.002120	0.517535	-104037.674
1420	0.001592	0.011054	0.010352	0.004536	0.002131	0.002970	0.006348	0.006621	0.005138	0.003880	0.003321	0.003626	0.002718	0.548903	-106034.426
1430	0.001568	0.008595	0.008812	0.003984	0.004073	0.003689	0.009807	0.010332	0.008840	0.006444	0.005620	0.003819	0.001314	0.972604	-106296.738
1440	0.001220	0.012503	0.008242	0.006828	0.005638	0.003432	0.002443	0.008044	0.007264	0.005391	0.002114	0.003858	0.001231	0.918230	-105263.911
1450	0.000762	0.004096	0.003236	0.002993	0.017794	0.001512	0.002901	0.005020	0.004695	0.003163	0.002182	0.001691	0.000643	0.720423	-107685.246
1460	0.000932	0.012611	0.004258	0.001584	0.007324	0.005758	0.003813	0.005885	0.005621	0.004308	0.003400	0.004245	0.002523	0.720423	-109285.793
1470	0.001592	0.004057	0.007002	0.004873	0.004305	0.002508	0.007301	0.010047	0.009743	0.008893	0.005656	0.007255	0.001179	0.546625	-105490.144
1480	0.001830	0.006051	0.006495	0.010032	0.003267	0.002352	0.001590	0.011551	0.011289	0.010016	0.009703	0.009480	0.008300	0.546625	-109439.271
1490	0.001477	0.001849	0.006509	0.002064	0.005246	0.005945	0.003221	0.009982	0.009940	0.008416	0.007434	0.007756	0.001873	0.288112	-108007.604
1500	0.001816	0.003911	0.005195	0.001835	0.002217	0.011885	0.005043	0.012273	0.012019	0.010492	0.007045	0.008480	0.002798	0.488544	-105232.347
1510	0.001568	0.007029	0.004422	0.001927	0.016101	0.008820	0.004604	0.011763	0.010401	0.010255	0.007810	0.003355	0.003112	0.494517	-109949.630
1520	0.001282	0.006698	0.006693	0.002214	0.002009	0.001733	0.004127	0.009614	0.008323	0.008015	0.003581	0.004513	0.003434	0.606194	-106469.754
1530	0.001642	0.006068	0.001627	0.001225	0.002187	0.004007	0.006951	0.012314	0.010661	0.010235	0.007708	0.007262	0.003064	0.859422	-101112.806
1540	0.002002	0.004207	0.002622	0.002758	0.004483	0.008658	0.007844	0.012054	0.010855	0.009793	0.005827	0.005307	0.002226	0.848852	-104970.598
1550	0.002456	0.005264	0.004166	0.002362	0.003599	0.004484	0.004327	0.013063	0.011516	0.010384	0.007450	0.005909	0.004142	0.987278	-105530.968
1560	0.001514	0.001840	0.011266	0.001911	0.006713	0.006700	0.005517	0.008051	0.007632	0.006701	0.003937	0.005493	0.002944	0.924104	-105521.046
1570	0.002751	0.004444	0.005427	0.002608	0.005568	0.002919	0.008770	0.014631	0.012845	0.012688	0.007968	0.010365	0.007537	0.605092	-106661.009
1580	0.003217	0.005888	0.001979	0.002587	0.002047	0.004817	0.003017	0.017110	0.015022	0.014926	0.009605	0.014318	0.004725	0.847234	-102945.401
1590	0.002474	0.011735	0.002993	0.001724	0.002893	0.006730	0.001690	0.011344	0.009827	0.009788	0.007563	0.003301	0.003074	0.941359	-102609.633
1600	0.001407	0.009807	0.002031	0.002740	0.003340	0.002925	0.002285	0.006450	0.005572	0.005482	0.003496	0.001800	0.001324	0.749726	-112631.706
1610	0.002422	0.009047	0.004800	0.004664	0.001985	0.010077	0.001981	0.008339	0.007217	0.007087	0.004674	0.003966	0.000280	0.898830	-106659.578
1620	0.003245	0.004498	0.003140	0.002643	0.002616	0.001716	0.003649	0.005633	0.004907	0.004787	0.003862	0.001992	0.001981	0.324415	-107793.124
1630	0.002161	0.002854	0.003996	0.009186	0.002548	0.001417	0.001675	0.004752	0.004140	0.003435	0.001309	0.001752	0.001213	0.819072	-112633.935
1640	0.002784	0.004160	0.010546	0.002635	0.006234	0.021559	0.006924	0.007537	0.006664	0.005449	0.004464	0.002897	0.001115	0.888871	-112683.446
1650	0.001785	0.007249	0.002204	0.001927	0.005046	0.006344	0.005236	0.005493	0.004629	0.004453	0.002524	0.002712	0.000936	0.939855	-105044.863
1660	0.001494	0.001591	0.005588	0.004627	0.002542	0.002468	0.002468	0.003855	0.003487	0.002743	0.001641	0.002362	0.001081	0.686972	-111533.018
1670	0.002135	0.002483	0.003814	0.003577	0.007109	0.001107	0.001616	0.003670	0.003128	0.002393	0.001784	0.002044	0.001092	0.453764	-108849.242
1680	0.004156	0.005265	0.005747	0.002716	0.002748	0.002392	0.009396	0.007146	0.006535	0.006183	0.004304	0.004650	0.003126	0.462112	-109297.239
1690	0.002351	0.002442	0.002227	0.005588	0.003707	0.004711	0.001199	0.004042	0.003809	0.003618	0.002197	0.002350	0.000606	0.418317	-113836.632
1700	0.003013	0.005190	0.002548	0.003644	0.003659	0.003815	0.002908	0.005180	0.004856	0.004516	0.003408	0.004109	0.000297	0.279910	-101021.726
1710	0.004397	0.017793	0.016038	0.005141	0.002167	0.005581	0.003129	0.007560	0.007088	0.006191	0.003237	0.006170	0.002603	0.279910	-107807.039
1720	0.002243	0.006908	0.005198	0.006326	0.002415	0.006765	0.001213	0.004298	0.003991	0.003719	0.002424	0.003510	0.001497	0.089674	-116248.536
1730	0.001939	0.002413	0.007694	0.002688	0.008198	0.001821	0.005074	0.003463	0.003270	0.002755	0.002656	0.002322	0.001372	0.100120	-111768.183
1740	0.005319	0.005854	0.002984	0.001552	0.005815	0.009807	0.002605	0.006017	0.005717	0.005525	0.004874	0.004782	0.001138	0.074651	-110947.061
1750	0.003253	0.002317	0.007773	0.002097	0.015754	0.006729	0.004038	0.003002	0.002875	0.002090	0.001115	0.001177	0.000297	0.179290	-109428.226
1760	0.005408	0.005117	0.010053	0.003643	0.049153	0.005348	0.011896	0.004991	0.004389	0.002885	0.002838	0.002742	0.000291	0.449258	-106702.143
