Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
5490	0.002671	0.001392	0.002299	0.007449	0.122085	0.055909	0.021452	0.017222	-84103.621
5500	0.003236	0.001736	0.001314	0.010396	0.109625	0.049069	0.021449	0.010580	-84049.590
5510	0.003865	0.001902	0.001505	0.008824	0.110319	0.043526	0.020497	0.006374	-82858.825
5520	0.004598	0.001222	0.004642	0.003048	0.107746	0.049730	0.018079	0.015072	-81346.514
5530	0.003298	0.001154	0.002522	0.002429	0.106641	0.040642	0.018221	0.012416	-82461.172
5540	0.002941	0.001780	0.003161	0.003143	0.106349	0.033840	0.013743	0.009119	-83687.781
5550	0.003447	0.003237	0.003199	0.003059	0.079595	0.020643	0.015945	0.010765	-83963.364
5560	0.004772	0.007698	0.002561	0.005494	0.134800	0.034389	0.026563	0.009743	-82771.295
5570	0.003788	0.004811	0.003139	0.005586	0.100729	0.028359	0.017602	0.006328	-84453.441
5580	0.005547	0.006911	0.002497	0.003843	0.114710	0.030695	0.024375	0.014844	-82098.749
5590	0.004483	0.010374	0.001540	0.005193	0.110038	0.030145	0.024826	0.014661	-83424.917
5600	0.003039	0.003756	0.001367	0.002641	0.072203	0.030123	0.022049	0.011037	-81795.175
5610	0.002773	0.003298	0.002587	0.004356	0.075948	0.027719	0.015026	0.004787	-82014.046
5620	0.003568	0.001610	0.003759	0.006104	0.065816	0.033839	0.013342	0.003177	-82223.467
5630	0.006832	0.005757	0.003592	0.007293	0.086699	0.025001	0.013553	0.002086	-83350.561
5640	0.005249	0.003413	0.004060	0.003713	0.090025	0.041153	0.011142	0.001767	-83341.877
5650	0.003049	0.002951	0.002391	0.006183	0.098564	0.040554	0.020808	0.001873	-81681.948
5660	0.004287	0.002348	0.003126	0.004303	0.096920	0.038132	0.022022	0.001230	-83548.055
5670	0.003351	0.002265	0.001859	0.004154	0.098562	0.040860	0.014398	0.001255	-82019.622
5680	0.005169	0.002214	0.001258	0.008245	0.122365	0.050949	0.029290	0.001945	-82691.680
5690	0.009445	0.002949	0.002401	0.007450	0.110048	0.049803	0.017413	0.003099	-83375.467
5700	0.006883	0.001915	0.003562	0.005431	0.082195	0.037103	0.011152	0.002809	-82262.027
5710	0.006038	0.001610	0.003682	0.004419	0.066359	0.033497	0.011939	0.002833	-83292.668
5720	0.004606	0.001594	0.007237	0.002308	0.087997	0.047611	0.020403	0.013986	-82995.206
5730	0.002810	0.001982	0.002500	0.008229	0.079497	0.036843	0.024896	0.002796	-82888.864
5740	0.004395	0.002730	0.005956	0.005491	0.075858	0.036373	0.025103	0.006083	-82402.493
5750	0.003837	0.002180	0.009633	0.002935	0.069017	0.040015	0.021155	0.007588	-83375.223
5760	0.001428	0.002824	0.007415	0.002640	0.080388	0.039382	0.031910	0.016156	-83086.987
5770	0.001266	0.003795	0.009847	0.009149	0.075231	0.042160	0.030002	0.011732	-82598.518
5780	0.001053	0.003652	0.011650	0.005927	0.055062	0.032600	0.022482	0.010708	-83900.773
5790	0.001034	0.002468	0.008839	0.002625	0.063913	0.036010	0.024833	0.012038	-83573.330
5800	0.001322	0.006393	0.011761	0.001540	0.100361	0.044185	0.030461	0.025741	-83876.344
5810	0.001918	0.016835	0.024328	0.002932	0.099929	0.039841	0.028534	0.010726	-83826.536
5820	0.001698	0.012739	0.027582	0.001833	0.102185	0.038729	0.023751	0.010930	-83372.768
5830	0.002050	0.004679	0.024317	0.002440	0.101217	0.056457	0.029923	0.009415	-82269.563
5840	0.001950	0.002999	0.019580	0.002098	0.083461	0.050999	0.024616	0.008096	-83186.333
5850	0.002484	0.004352	0.012584	0.002777	0.059956	0.031965	0.015312	0.003660	-82359.403
5860	0.009513	0.006891	0.005153	0.002379	0.077202	0.028586	0.021339	0.005385	-83338.300
5870	0.012010	0.002655	0.006840	0.001795	0.078414	0.034633	0.015950	0.004423	-81161.796
5880	0.010719	0.003934	0.004824	0.001261	0.124851	0.041886	0.028425	0.013195	-82823.031
5890	0.006865	0.002878	0.004414	0.001482	0.079909	0.027114	0.018462	0.005637	-83206.130
5900	0.008174	0.002987	0.007711	0.007019	0.102771	0.050000	0.041924	0.003478	-83543.989
5910	0.016341	0.002776	0.010072	0.002225	0.090963	0.053450	0.038579	0.023550	-83437.911
5920	0.006975	0.001762	0.005324	0.008825	0.071341	0.044302	0.035006	0.009344	-83823.520
5930	0.003003	0.004057	0.010305	0.003756	0.070898	0.038598	0.026225	0.015587	-83868.695
5940	0.002711	0.003778	0.009077	0.006040	0.056871	0.022909	0.017282	0.006981	-83461.865
5950	0.007924	0.003159	0.007695	0.004389	0.040289	0.017359	0.012671	0.004859	-84750.071
5960	0.012008	0.002865	0.002447	0.005100	0.056953	0.024800	0.023952	0.009471	-82888.683
5970	0.009155	0.005821	0.001726	0.005073	0.067336	0.028117	0.026032	0.011890	-83666.507
5980	0.005474	0.006138	0.001934	0.004593	0.047914	0.023487	0.021485	0.012969	-83381.830
5990	0.010358	0.005461	0.006682	0.008409	0.053679	0.029515	0.023560	0.014767	-84042.735
6000	0.015961	0.003924	0.005962	0.006350	0.056703	0.033237	0.024822	0.014569	-83410.233
6010	0.010355	0.003990	0.005099	0.003589	0.056570	0.025709	0.021890	0.014719	-83888.486
6020	0.017965	0.003641	0.004043	0.008832	0.061065	0.033108	0.026960	0.006928	-83461.049
6030	0.011648	0.003964	0.003013	0.003296	0.051260	0.026207	0.019429	0.012381	-84859.966
6040	0.013202	0.004541	0.002780	0.012218	0.065861	0.036653	0.033475	0.011829	-83108.600
6050	0.006362	0.004352	0.003658	0.002961	0.062372	0.035021	0.028473	0.020959	-83364.533
6060	0.005036	0.004564	0.005110	0.002793	0.063385	0.031684	0.021101	0.012524	-84590.072
6070	0.006017	0.004284	0.005678	0.004356	0.067743	0.043145	0.028932	0.013142	-82604.519
6080	0.009672	0.002916	0.005498	0.003559	0.052585	0.040467	0.024676	0.009432	-83818.264
6090	0.010374	0.005026	0.011720	0.002264	0.068122	0.051904	0.026634	0.011805	-82103.802
6100	0.006479	0.002367	0.012565	0.001723	0.085885	0.064635	0.025498	0.012765	-82782.620
6110	0.003113	0.001489	0.003397	0.002644	0.056855	0.038031	0.024902	0.011170	-83374.646
6120	0.004726	0.002809	0.002027	0.003921	0.080581	0.048383	0.035415	0.011694	-82195.825
6130	0.003303	0.002415	0.001589	0.002678	0.072240	0.041631	0.028604	0.007695	-82508.702
6140	0.002538	0.002531	0.004053	0.004288	0.099147	0.072033	0.036672	0.013455	-81610.850
6150	0.001959	0.002975	0.001715	0.006771	0.076523	0.046569	0.027206	0.005314	-83820.881
6160	0.001783	0.002840	0.001191	0.002760	0.076910	0.033131	0.025336	0.011269	-82486.259
6170	0.001727	0.003465	0.003808	0.002752	0.086399	0.037717	0.013508	0.006503	-82012.669
6180	0.002562	0.002561	0.006178	0.003073	0.099545	0.040933	0.015594	0.012160	-82929.633
6190	0.004243	0.002772	0.004369	0.003069	0.101824	0.053097	0.018860	0.014758	-82188.532
6200	0.004031	0.001435	0.002940	0.006566	0.094079	0.054851	0.019234	0.004334	-83708.369
6210	0.003527	0.001713	0.002859	0.007575	0.074909	0.047065	0.023146	0.003171	-82703.623
6220	0.001974	0.001690	0.002225	0.002039	0.089798	0.041250	0.020174	0.004713	-83331.935
6230	0.001849	0.001858	0.002623	0.003227	0.107260	0.042702	0.025109	0.008643	-82945.397
6240	0.001865	0.002004	0.002534	0.001671	0.106946	0.046853	0.025687	0.014149	-83370.655
6250	0.002541	0.001496	0.003395	0.002185	0.093568	0.044793	0.031369	0.011270	-83114.325
6260	0.003769	0.001373	0.003090	0.002686	0.134290	0.050571	0.040708	0.012681	-83179.712
6270	0.003612	0.001311	0.002668	0.002622	0.124900	0.048294	0.041367	0.019641	-83474.408
6280	0.003066	0.001185	0.003532	0.005438	0.090379	0.035855	0.027057	0.008614	-82667.015
6290	0.006412	0.001427	0.005420	0.004280	0.110154	0.045872	0.026754	0.012561	-82665.649
6300	0.009891	0.001513	0.005307	0.002931	0.106379	0.045196	0.023766	0.009337	-81703.932
6310	0.010864	0.001440	0.003642	0.003096	0.084998	0.035118	0.018131	0.009542	-82492.554
6320	0.004641	0.001907	0.002985	0.003163	0.068111	0.031939	0.013656	0.004705	-82728.801
6330	0.003515	0.001628	0.003289	0.001698	0.080843	0.032650	0.021211	0.008515	-83554.750
6340	0.006285	0.002499	0.005121	0.002782	0.115608	0.045157	0.024180	0.011566	-82482.348
6350	0.003497	0.001409	0.003470	0.002718	0.109466	0.044123	0.037451	0.011301	-83774.107
6360	0.006920	0.001507	0.003168	0.001045	0.103743	0.042622	0.030102	0.021385	-82906.815
6370	0.003090	0.002484	0.002024	0.001564	0.105315	0.035162	0.031229	0.008183	-83350.788
6380	0.002663	0.001592	0.001933	0.003333	0.100036	0.038962	0.028718	0.005634	-83688.020
6390	0.002676	0.002188	0.002466	0.002713	0.086795	0.043030	0.023541	0.006493	-83130.884
6400	0.003029	0.001761	0.001982	0.004226	0.089563	0.051604	0.030907	0.009310	-81713.035
6410	0.004633	0.001434	0.002075	0.005056	0.092606	0.065414	0.042874	0.013138	-83084.796
6420	0.004089	0.002242	0.003749	0.004274	0.084554	0.049745	0.031558	0.011798	-81992.761
6430	0.005104	0.002214	0.003196	0.004913	0.089329	0.052891	0.038877	0.020830	-83333.477
6440	0.004299	0.002237	0.003736	0.002971	0.094972	0.044776	0.032396	0.020238	-82628.803
6450	0.003059	0.000839	0.004211	0.007263	0.084374	0.036275	0.023837	0.011502	-83178.536
6460	0.002739	0.002139	0.003741	0.007489	0.093398	0.038342	0.031308	0.013201	-84804.488
6470	0.004412	0.002542	0.007024	0.005097	0.093835	0.045564	0.039664	0.015786	-83888.566
6480	0.002050	0.002066	0.004644	0.004390	0.080191	0.037039	0.032243	0.015971	-83177.737
6490	0.002741	0.001940	0.006474	0.003106	0.100961	0.041612	0.033105	0.024711	-82304.874
6500	0.001539	0.002466	0.002935	0.004214	0.070257	0.025294	0.020391	0.007922	-83167.823
6510	0.003102	0.002955	0.002879	0.008485	0.112191	0.044164	0.041162	0.019015	-82799.761
6520	0.003311	0.003638	0.007650	0.006816	0.102383	0.034249	0.022813	0.014207	-83784.399
6530	0.001871	0.002848	0.008921	0.006523	0.075889	0.040727	0.020122	0.008226	-84133.672
6540	0.001809	0.003730	0.004708	0.004768	0.085969	0.034661	0.022034	0.008604	-84131.580
6550	0.002284	0.005038	0.005330	0.009323	0.066835	0.033394	0.021090	0.005161	-82434.150
6560	0.004012	0.009422	0.006755	0.002359	0.086547	0.053060	0.026595	0.022716	-84103.123
6570	0.003260	0.018543	0.005188	0.008099	0.077164	0.040667	0.024987	0.007446	-82580.029
6580	0.004984	0.006980	0.005611	0.004018	0.060270	0.041116	0.016996	0.006323	-81642.454
6590	0.006445	0.002077	0.015919	0.004090	0.065521	0.059712	0.013561	0.004652	-82616.276
6600	0.003775	0.001865	0.008088	0.003723	0.058822	0.053607	0.012175	0.004322	-83572.178
6610	0.004022	0.006275	0.003967	0.004952	0.076718	0.059115	0.018447	0.008793	-83490.078
6620	0.004945	0.006454	0.002235	0.005091	0.065379	0.052902	0.019987	0.006231	-82623.209
6630	0.007053	0.010779	0.001853	0.005750	0.085536	0.061735	0.039977	0.005693	-83075.798
6640	0.010268	0.002522	0.002804	0.002918	0.065456	0.054091	0.025170	0.012490	-83237.901
6650	0.010525	0.003366	0.001100	0.002286	0.043207	0.039178	0.021744	0.011413	-85021.961
6660	0.008687	0.003754	0.002069	0.003384	0.054352	0.049284	0.023064	0.005843	-83463.139
6670	0.015235	0.003134	0.003062	0.004328	0.073721	0.066846	0.027799	0.008405	-84102.480
6680	0.011184	0.004436	0.001986	0.002154	0.073721	0.054026	0.027883	0.008530	-82181.168
6690	0.015785	0.005587	0.002467	0.003410	0.069998	0.053984	0.022234	0.005558	-82045.958
6700	0.028439	0.004780	0.003469	0.002560	0.083850	0.043392	0.022864	0.015248	-83631.163
6710	0.021561	0.002686	0.005353	0.004512	0.078765	0.058775	0.022060	0.014669	-84196.915
6720	0.012068	0.004937	0.003610	0.005353	0.066019	0.033434	0.024858	0.008049	-83594.277
6730	0.008511	0.007815	0.003660	0.005652	0.057897	0.023853	0.017102	0.002824	-83947.387
6740	0.012130	0.010926	0.002856	0.003492	0.067530	0.023587	0.014416	0.003359	-83231.083
6750	0.017079	0.010819	0.002469	0.002354	0.054549	0.024269	0.014833	0.005275	-83260.855
6760	0.019287	0.006480	0.004422	0.001886	0.044903	0.021172	0.011884	0.004226	-83547.522
6770	0.038335	0.002180	0.003240	0.002214	0.060613	0.048890	0.036808	0.006780	-83006.003
6780	0.039137	0.002320	0.003285	0.001545	0.066847	0.052040	0.029715	0.011008	-81474.958
6790	0.034171	0.002017	0.004492	0.002771	0.049823	0.039949	0.025823	0.003703	-83568.636
6800	0.033907	0.003201	0.003349	0.002620	0.050748	0.034541	0.024199	0.002912	-83688.082
6810	0.032322	0.003813	0.002796	0.006108	0.065005	0.040061	0.028534	0.003439	-83032.190
6820	0.025030	0.006806	0.002044	0.001767	0.062114	0.029597	0.020634	0.007128	-82800.789
6830	0.031168	0.005968	0.002539	0.007944	0.068455	0.037540	0.033160	0.003864	-82319.447
6840	0.023637	0.004392	0.002512	0.003743	0.066279	0.037736	0.031805	0.012302	-82896.673
6850	0.019937	0.002375	0.002421	0.002651	0.073658	0.043280	0.029784	0.012363	-83531.437
6860	0.017977	0.002294	0.002053	0.005666	0.061594	0.036211	0.021877	0.013461	-83117.028
6870	0.020239	0.005488	0.001193	0.004453	0.065929	0.036573	0.024648	0.008850	-83590.484
6880	0.017759	0.001354	0.002815	0.002839	0.062313	0.037938	0.025701	0.012140	-83539.854
6890	0.011591	0.001333	0.004147	0.003112	0.064112	0.037330	0.020236	0.009250	-83424.703
6900	0.016325	0.002484	0.003496	0.003249	0.076415	0.041255	0.026343	0.020218	-83451.797
6910	0.017681	0.001710	0.002237	0.007460	0.068989	0.045227	0.033710	0.010915	-83945.816
6920	0.007839	0.001341	0.002442	0.004238	0.054099	0.035466	0.021400	0.017085	-83560.390
6930	0.007905	0.001759	0.003542	0.011636	0.067037	0.040001	0.024259	0.013605	-82956.447
6940	0.012715	0.001394	0.010478	0.002435	0.085585	0.048150	0.029007	0.019973	-82759.157
6950	0.008671	0.001748	0.003677	0.003723	0.079246	0.041936	0.026688	0.009877	-83406.908
6960	0.003578	0.002255	0.002931	0.002639	0.091559	0.041542	0.025085	0.018729	-83045.391
6970	0.008250	0.002204	0.003262	0.003026	0.084256	0.041305	0.022384	0.016664	-83334.090
6980	0.005960	0.002142	0.003608	0.002937	0.067240	0.032455	0.021555	0.011557	-82668.585
6990	0.006683	0.002277	0.003470	0.005299	0.077022	0.034488	0.028063	0.008331	-82992.883
7000	0.008254	0.004821	0.006437	0.003348	0.088587	0.040649	0.025653	0.015675	-83111.760
7010	0.005118	0.002887	0.003171	0.005821	0.072564	0.036611	0.023163	0.005872	-83639.131
7020	0.004998	0.003158	0.001668	0.004744	0.096475	0.053909	0.043587	0.013081	-82174.689
7030	0.003431	0.003464	0.002458	0.002503	0.071413	0.041896	0.023494	0.009805	-84843.244
7040	0.004354	0.003887	0.002408	0.004836	0.065642	0.042127	0.023827	0.004771	-83332.939
7050	0.003941	0.005507	0.002691	0.001895	0.052073	0.031426	0.021519	0.010192	-82529.836
7060	0.007662	0.005594	0.008459	0.002082	0.074948	0.050421	0.025734	0.018929	-82757.977
7070	0.010132	0.011888	0.003898	0.006317	0.076760	0.032207	0.017175	0.005163	-82999.998
7080	0.003979	0.010066	0.003614	0.004970	0.053407	0.023968	0.012708	0.005760	-83745.814
7090	0.004463	0.007292	0.002589	0.007456	0.073336	0.037950	0.020048	0.014197	-81911.761
7100	0.001167	0.003654	0.002018	0.003219	0.077093	0.041785	0.022197	0.016237	-83911.836
7110	0.001109	0.001418	0.004960	0.005220	0.096020	0.076025	0.033670	0.016374	-84375.562
7120	0.001356	0.004260	0.004041	0.004803	0.100849	0.052462	0.039818	0.019013	-83513.452
7130	0.001850	0.003260	0.004410	0.003701	0.099357	0.049936	0.034824	0.023261	-82495.582
7140	0.001910	0.005115	0.004203	0.008534	0.081970	0.040670	0.029373	0.007530	-83184.762
7150	0.001614	0.001607	0.004628	0.003333	0.084708	0.058024	0.036217	0.018813	-82633.600
7160	0.002102	0.003767	0.005182	0.005427	0.101966	0.067427	0.027441	0.012334	-83361.800
7170	0.002409	0.006131	0.004963	0.009382	0.095526	0.064238	0.031114	0.017229	-82003.044
7180	0.002206	0.005914	0.003008	0.003329	0.074559	0.042373	0.025751	0.011637	-82407.249
7190	0.002588	0.005412	0.002832	0.002345	0.068946	0.030011	0.012947	0.005220	-83839.835
7200	0.010106	0.005474	0.004402	0.006227	0.096552	0.066803	0.021430	0.006875	-83336.340
7210	0.005248	0.005211	0.006260	0.004650	0.068412	0.037026	0.014931	0.005309	-82946.000
7220	0.009815	0.005838	0.001984	0.006267	0.106238	0.068345	0.051579	0.008855	-82715.206
7230	0.003392	0.003225	0.000891	0.002284	0.058014	0.041817	0.034987	0.018253	-83330.249
7240	0.003166	0.006923	0.002387	0.002971	0.070680	0.055910	0.025761	0.019743	-85757.323
7250	0.006449	0.004868	0.002377	0.005181	0.060194	0.051324	0.030605	0.008502	-84342.373
7260	0.009922	0.007638	0.003594	0.003684	0.068445	0.059088	0.030636	0.013612	-84934.648
7270	0.005108	0.007873	0.002951	0.012679	0.056211	0.052803	0.025160	0.006544	-83869.400
7280	0.007241	0.005581	0.006187	0.011409	0.084485	0.082156	0.024608	0.012275	-83511.154
7290	0.004354	0.003310	0.003545	0.005255	0.062577	0.060663	0.023331	0.013187	-82646.306
7300	0.006615	0.003558	0.002362	0.003793	0.047468	0.045672	0.017698	0.004688	-85457.657
7310	0.003368	0.008378	0.005647	0.002120	0.072015	0.065582	0.025136	0.012695	-82899.765
7320	0.003425	0.006466	0.003358	0.002991	0.050280	0.046504	0.019450	0.007055	-83963.159
7330	0.006288	0.002697	0.003658	0.001885	0.057288	0.047605	0.025191	0.012561	-83032.623
7340	0.003479	0.004235	0.003116	0.002963	0.072012	0.047115	0.030803	0.008634	-82975.893
7350	0.003296	0.003918	0.003540	0.005752	0.068226	0.048281	0.031288	0.006030	-84371.242
7360	0.003196	0.003270	0.002974	0.003529	0.060359	0.046400	0.033146	0.012820	-82627.478
7370	0.007025	0.002587	0.003505	0.004194	0.052195	0.038368	0.019883	0.009951	-82930.845
7380	0.007742	0.001785	0.006724	0.005894	0.059854	0.045069	0.021002	0.007975	-83759.412
7390	0.003676	0.003246	0.003310	0.002425	0.045616	0.034348	0.017395	0.006078	-83005.787
7400	0.005087	0.004151	0.003038	0.002940	0.047565	0.039762	0.016481	0.005451	-83811.093
7410	0.005589	0.008254	0.006466	0.002023	0.060002	0.039860	0.020553	0.004027	-84144.848
7420	0.003844	0.002025	0.005521	0.002318	0.053814	0.040652	0.018954	0.002437	-81185.652
7430	0.003181	0.002714	0.005440	0.001887	0.064743	0.045532	0.030897	0.005417	-83756.367
7440	0.002871	0.003663	0.004679	0.002235	0.066667	0.040115	0.021082	0.006122	-82191.694
7450	0.004227	0.004119	0.009171	0.003740	0.112613	0.057903	0.032120	0.007925	-82555.774
7460	0.004300	0.003208	0.008454	0.001823	0.082703	0.043714	0.027227	0.006007	-84401.924
7470	0.007963	0.004479	0.012661	0.001507	0.077679	0.040872	0.018166	0.006406	-83410.850
7480	0.007301	0.003428	0.007429	0.002653	0.097822	0.052357	0.035271	0.013474	-83451.623
7490	0.003674	0.001981	0.005925	0.002199	0.069042	0.039015	0.029749	0.007364	-83555.423
7500	0.004982	0.003613	0.004376	0.002676	0.086705	0.034805	0.031760	0.010072	-83062.169
7510	0.003945	0.003959	0.004804	0.001993	0.067026	0.029111	0.025423	0.009618	-82723.545
7520	0.005565	0.006000	0.003698	0.001693	0.078217	0.029960	0.026272	0.016579	-84307.623
7530	0.007362	0.003299	0.015207	0.004928	0.063087	0.025800	0.015364	0.006331	-82914.499
7540	0.010905	0.003888	0.012350	0.005091	0.063334	0.032420	0.018855	0.005350	-83171.075
7550	0.005229	0.001323	0.013385	0.005495	0.065451	0.033164	0.022797	0.002374	-81483.238
7560	0.005200	0.001661	0.007925	0.004712	0.059932	0.037214	0.030691	0.002909	-83622.086
7570	0.005920	0.004268	0.013013	0.011584	0.082426	0.039415	0.027450	0.002465	-82135.833
7580	0.006174	0.001477	0.008417	0.008212	0.091553	0.058341	0.035175	0.004656	-83273.564
7590	0.003515	0.000926	0.006806	0.004602	0.067719	0.041217	0.020922	0.002105	-83022.797
7600	0.004678	0.003263	0.007637	0.001941	0.088535	0.055309	0.023239	0.003800	-83981.826
7610	0.002353	0.005296	0.008700	0.003796	0.091786	0.045732	0.030353	0.003411	-82368.575
7620	0.003161	0.004517	0.004189	0.004627	0.081276	0.053552	0.038444	0.003426	-83507.217
7630	0.003182	0.001904	0.003905	0.003616	0.065177	0.054325	0.037530	0.002039	-83511.180
7640	0.002451	0.002110	0.003653	0.003346	0.068396	0.054732	0.024632	0.001908	-83542.131
7650	0.005034	0.002984	0.005394	0.005662	0.080910	0.041307	0.025345	0.002068	-83244.912
7660	0.005047	0.003207	0.005137	0.004377	0.097154	0.058062	0.041417	0.002583	-82916.849
7670	0.006085	0.009708	0.003261	0.003841	0.083223	0.042297	0.024898	0.001915	-82349.218
7680	0.014031	0.009366	0.004339	0.001462	0.103606	0.048820	0.021807	0.008766	-82931.474
7690	0.011751	0.004296	0.002928	0.001233	0.061927	0.030436	0.014718	0.005916	-82870.341
7700	0.009935	0.002942	0.005227	0.001962	0.083854	0.053879	0.013586	0.003660	-84775.573
7710	0.005281	0.002594	0.003416	0.002151	0.060763	0.033356	0.011323	0.004959	-81908.367
7720	0.003917	0.003777	0.003136	0.004481	0.078048	0.034657	0.022220	0.006480	-82700.462
7730	0.009297	0.003251	0.005094	0.002192	0.067099	0.028593	0.014095	0.006805	-82318.428
7740	0.009480	0.003547	0.006390	0.004400	0.068541	0.033327	0.019613	0.003893	-85100.881
7750	0.005249	0.003147	0.012101	0.003643	0.074404	0.046549	0.023797	0.004724	-82579.824
7760	0.004962	0.002998	0.023692	0.004061	0.076072	0.041911	0.022358	0.006822	-82929.233
7770	0.005246	0.002322	0.023426	0.002207	0.079379	0.039165	0.024433	0.005205	-83224.115
7780	0.003817	0.003501	0.015005	0.003210	0.057075	0.028396	0.024401	0.003852	-83504.167
7790	0.003061	0.004357	0.037427	0.001968	0.069601	0.038813	0.020672	0.013678	-83336.495
7800	0.004179	0.003870	0.029723	0.002473	0.063457	0.033570	0.021058	0.015346	-84215.785
7810	0.001507	0.002525	0.033218	0.005522	0.054156	0.033334	0.018904	0.009140	-84486.790
7820	0.003592	0.008570	0.034826	0.003564	0.077512	0.034810	0.020452	0.007134	-82802.976
7830	0.002630	0.006229	0.017557	0.001583	0.055684	0.022325	0.013164	0.004842	-82922.383
7840	0.004643	0.004570	0.030148	0.002408	0.092047	0.037691	0.018244	0.007363	-82100.541
7850	0.005665	0.003323	0.025144	0.002185	0.077734	0.046281	0.016231	0.008634	-83423.518
7860	0.006598	0.002810	0.005135	0.007722	0.077670	0.025344	0.016922	0.001983	-83491.261
7870	0.004324	0.002482	0.009962	0.006170	0.070961	0.022391	0.014951	0.002222	-84768.930
7880	0.005005	0.003203	0.008865	0.012388	0.095446	0.038020	0.025573	0.002398	-82927.530
7890	0.004172	0.003129	0.017282	0.003661	0.094687	0.037256	0.012368	0.007926	-81975.329
7900	0.005032	0.003195	0.008337	0.004908	0.074814	0.027056	0.009631	0.005837	-83894.041
7910	0.004375	0.002059	0.006071	0.009330	0.090340	0.025628	0.017679	0.001960	-83450.288
7920	0.002876	0.002245	0.005560	0.005622	0.119445	0.032671	0.022538	0.002705	-82826.583
7930	0.002786	0.001511	0.005837	0.005820	0.094542	0.033498	0.027473	0.003183	-82063.153
7940	0.002831	0.001570	0.010455	0.004888	0.086792	0.031997	0.026241	0.002866	-83192.412
7950	0.004222	0.002827	0.016726	0.006121	0.125679	0.043178	0.024869	0.004787	-83277.958
7960	0.005235	0.001418	0.013871	0.003255	0.113134	0.037250	0.023688	0.005551	-82442.950
7970	0.007760	0.001412	0.018724	0.002623	0.099332	0.027931	0.019090	0.004473	-84141.624
7980	0.017246	0.001659	0.021362	0.002170	0.112052	0.048181	0.032073	0.013193	-82549.561
7990	0.014966	0.002149	0.011756	0.001437	0.100710	0.032657	0.021102	0.012629	-83097.152
8000	0.011082	0.002362	0.018511	0.001801	0.119353	0.043050	0.023303	0.010544	-82882.148
8010	0.006258	0.001416	0.011501	0.001909	0.085766	0.034661	0.023664	0.005582	-83006.045
8020	0.004448	0.002247	0.010103	0.001872	0.079813	0.033981	0.030565	0.005472	-82570.407
8030	0.006054	0.001427	0.011538	0.001382	0.083751	0.036880	0.033172	0.008731	-83118.556
8040	0.003523	0.001673	0.010852	0.002531	0.056258	0.025485	0.023430	0.012261	-83037.049
8050	0.004598	0.003978	0.015132	0.002463	0.081541	0.033635	0.031902	0.008113	-82820.796
8060	0.005637	0.002724	0.007334	0.001088	0.059128	0.023034	0.020577	0.008614	-82391.583
8070	0.008749	0.005352	0.002732	0.003098	0.084389	0.035025	0.031289	0.013762	-82475.815
8080	0.013682	0.004890	0.003114	0.001592	0.088648	0.034842	0.031350	0.011625	-83590.968
8090	0.013570	0.003142	0.005988	0.002230	0.095560	0.041804	0.036249	0.011528	-83200.658
8100	0.006378	0.001655	0.010342	0.001782	0.086710	0.043137	0.032944	0.015363	-84027.100
8110	0.004639	0.002070	0.006565	0.001268	0.073661	0.038488	0.033707	0.017188	-83242.471
8120	0.005770	0.001502	0.007144	0.001703	0.080436	0.048917	0.041290	0.019055	-83105.568
8130	0.005986	0.001763	0.004074	0.002761	0.090875	0.057408	0.048456	0.016183	-83952.851
8140	0.003565	0.001090	0.003191	0.002624	0.067222	0.042847	0.033360	0.005969	-83083.565
8150	0.001854	0.003168	0.006153	0.003390	0.104679	0.057713	0.048014	0.009023	-83297.147
8160	0.002170	0.003029	0.004802	0.001751	0.082862	0.041140	0.031994	0.015161	-83070.256
8170	0.002092	0.002425	0.011845	0.001868	0.084359	0.041121	0.031979	0.009743	-83396.450
8180	0.001735	0.003124	0.007100	0.002940	0.108961	0.050817	0.046142	0.010235	-83521.083
8190	0.001036	0.001983	0.004511	0.002302	0.066502	0.032515	0.020432	0.009233	-83864.900
8200	0.002369	0.003778	0.007863	0.003219	0.109512	0.070698	0.043058	0.009531	-84709.553
8210	0.002078	0.004011	0.002414	0.002503	0.095745	0.059293	0.048501	0.005984	-81879.765
8220	0.002499	0.003963	0.001241	0.001441	0.084926	0.051890	0.043104	0.007318	-82903.690
8230	0.003069	0.003742	0.003274	0.002583	0.099863	0.059162	0.032822	0.004458	-84254.293
8240	0.003564	0.004951	0.001973	0.001775	0.087960	0.055760	0.031793	0.010896	-84079.530
8250	0.001173	0.002206	0.001968	0.001923	0.061357	0.052193	0.024137	0.005983	-83823.976
8260	0.001593	0.004649	0.002237	0.001785	0.083368	0.077731	0.036604	0.017472	-82571.788
8270	0.001092	0.003179	0.001618	0.001514	0.065670	0.058723	0.029545	0.011868	-83684.196
8280	0.001849	0.008024	0.002997	0.002291	0.105138	0.077972	0.043954	0.020828	-83375.915
8290	0.001247	0.004615	0.002629	0.002002	0.073167	0.060491	0.026319	0.008358	-82674.214
8300	0.004163	0.007135	0.002561	0.001508	0.082408	0.057216	0.043643	0.014076	-84706.314
8310	0.003752	0.002557	0.003250	0.001810	0.086578	0.075318	0.052995	0.012938	-83486.161
