Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
150	0.005848	0.004500	0.008852	0.001705	0.002965	0.006081	0.005713	0.006822	0.002678	0.001396	0.000888	0.001279	0.000856	0.653541	-108428.428
160	0.004044	0.003213	0.004778	0.004300	0.001757	0.001527	0.006188	0.004717	0.001824	0.000966	0.000469	0.000741	0.000309	0.765549	-107489.674
170	0.008101	0.006437	0.006240	0.003362	0.002427	0.002856	0.010338	0.009451	0.003653	0.002053	0.001382	0.001635	0.001042	0.529900	-104867.625
180	0.008413	0.006685	0.003859	0.003329	0.004497	0.002911	0.002828	0.009814	0.003794	0.002532	0.002318	0.002170	0.000947	0.284004	-102039.134
190	0.017452	0.011896	0.003133	0.011402	0.004312	0.022338	0.003681	0.011469	0.004434	0.003446	0.002755	0.001345	0.000882	0.410093	-103544.471
200	0.005934	0.007199	0.005232	0.001885	0.001904	0.019955	0.003857	0.006795	0.002582	0.001724	0.001554	0.000797	0.000772	0.317042	-110394.145
210	0.004729	0.005350	0.008721	0.004011	0.001388	0.022741	0.008149	0.005415	0.002117	0.001191	0.001045	0.000635	0.000461	0.346107	-110862.304
220	0.002153	0.003412	0.003462	0.006544	0.006413	0.004223	0.002473	0.004271	0.001807	0.001090	0.001033	0.000337	0.000301	0.118516	-114968.487
230	0.005075	0.006112	0.002004	0.002483	0.002831	0.006039	0.002431	0.007651	0.003237	0.001949	0.001627	0.000752	0.000397	0.351626	-102246.930
240	0.005927	0.007138	0.003865	0.007051	0.003005	0.001797	0.001712	0.008935	0.003780	0.002076	0.001135	0.000858	0.000232	0.222073	-106416.489
250	0.005767	0.005883	0.004017	0.003451	0.001600	0.003919	0.003970	0.008694	0.003340	0.001985	0.000960	0.001408	0.000464	0.049581	-106621.103
260	0.005653	0.003499	0.005140	0.013214	0.004103	0.003020	0.010280	0.007134	0.003137	0.001356	0.000714	0.000976	0.000578	0.241279	-104982.543
270	0.002260	0.001934	0.005164	0.002800	0.007088	0.003193	0.003183	0.005211	0.002291	0.000926	0.000522	0.000881	0.000144	0.402435	-105555.949
280	0.002461	0.003278	0.006248	0.003464	0.008084	0.004030	0.006371	0.006577	0.002853	0.001240	0.000325	0.000880	0.000221	0.073046	-103947.362
290	0.002264	0.002938	0.003564	0.004861	0.003468	0.002458	0.004512	0.005408	0.002236	0.001447	0.000433	0.001114	0.000066	0.072167	-100762.195
300	0.007525	0.004177	0.004181	0.008199	0.006864	0.001373	0.004403	0.007689	0.003180	0.002260	0.000605	0.001056	0.000224	0.115595	-104579.082
310	0.003630	0.002847	0.001366	0.005679	0.007299	0.004219	0.005230	0.006169	0.002570	0.002278	0.001862	0.001371	0.000071	0.275117	-102933.902
320	0.002527	0.001744	0.002425	0.004252	0.008646	0.018805	0.003860	0.004295	0.001869	0.001208	0.000728	0.000501	0.000298	0.069941	-110018.877
330	0.004626	0.002661	0.005986	0.006192	0.003280	0.001299	0.017897	0.007861	0.003639	0.002211	0.001520	0.001774	0.000503	0.003198	-108804.859
340	0.006835	0.005680	0.006645	0.003462	0.004993	0.004920	0.004235	0.010508	0.004498	0.003711	0.003418	0.002367	0.001861	0.003198	-107992.453
350	0.006294	0.005894	0.006343	0.003970	0.002947	0.021421	0.004230	0.009676	0.003885	0.003259	0.001983	0.002403	0.000817	0.003198	-105034.574
360	0.002665	0.002638	0.004644	0.002925	0.003773	0.003232	0.005807	0.005532	0.002221	0.001524	0.001434	0.001305	0.000835	0.003198	-110944.001
370	0.002830	0.003244	0.004778	0.002941	0.003358	0.002203	0.007281	0.005532	0.002209	0.001983	0.001278	0.001330	0.000607	0.003198	-108257.236
380	0.003004	0.001906	0.003516	0.003031	0.002673	0.004116	0.001893	0.003711	0.001482	0.001203	0.001184	0.000820	0.000697	0.003198	-109042.166
390	0.002821	0.001914	0.002873	0.004018	0.006184	0.005515	0.003729	0.003485	0.001392	0.001127	0.000533	0.000625	0.000260	0.093664	-107262.042
400	0.002578	0.001749	0.001933	0.004869	0.002537	0.002740	0.003408	0.003184	0.001272	0.000950	0.000563	0.000463	0.000263	0.055875	-110971.055
410	0.005009	0.004208	0.011305	0.006317	0.005845	0.001699	0.004474	0.011432	0.005948	0.002600	0.002030	0.001896	0.001147	0.025515	-101394.510
420	0.003030	0.001403	0.003170	0.004923	0.003956	0.002776	0.005193	0.003726	0.001939	0.000848	0.000628	0.000512	0.000124	0.072943	-105728.118
430	0.005622	0.001758	0.002635	0.005171	0.002881	0.002894	0.008373	0.005185	0.002866	0.001199	0.000745	0.000913	0.000528	0.579318	-110742.438
440	0.005583	0.002266	0.002330	0.002957	0.004373	0.003303	0.003475	0.005418	0.002666	0.001253	0.001093	0.000522	0.000276	0.182331	-104558.055
450	0.008140	0.002146	0.007246	0.002971	0.004452	0.009743	0.001652	0.007901	0.004999	0.001827	0.001364	0.001442	0.000830	0.166394	-100511.372
460	0.005126	0.002428	0.011503	0.004881	0.008704	0.003026	0.003450	0.009840	0.005573	0.002275	0.001029	0.002216	0.000419	0.122520	-108735.359
470	0.003869	0.002848	0.013989	0.002060	0.021057	0.001312	0.002674	0.010092	0.005291	0.002333	0.001746	0.001978	0.000585	0.125274	-106461.474
480	0.002760	0.003010	0.011269	0.005246	0.002570	0.012142	0.001636	0.007200	0.003737	0.001665	0.001287	0.001616	0.000659	0.665612	-104851.341
490	0.001228	0.001898	0.003947	0.006885	0.006858	0.003901	0.001619	0.004674	0.002232	0.001081	0.000970	0.000844	0.000674	0.351711	-107999.965
500	0.002189	0.002731	0.006233	0.002806	0.005046	0.003680	0.006691	0.009617	0.005613	0.002224	0.002146	0.001410	0.001132	0.519585	-107405.466
510	0.002890	0.003278	0.008788	0.001094	0.003123	0.003689	0.007601	0.013561	0.008750	0.003135	0.002984	0.002390	0.001724	0.133735	-104017.784
520	0.001806	0.000945	0.005487	0.004489	0.003995	0.002397	0.006115	0.008466	0.007048	0.001957	0.001909	0.001500	0.000744	0.056169	-110728.157
530	0.003227	0.003009	0.009804	0.003403	0.008039	0.012359	0.003135	0.015128	0.012400	0.003498	0.001724	0.002919	0.001139	0.124659	-103039.415
540	0.002243	0.002862	0.006814	0.003333	0.014132	0.003865	0.006033	0.010514	0.006683	0.002431	0.001300	0.002217	0.000751	0.150880	-102161.888
550	0.001993	0.002263	0.004361	0.005531	0.006107	0.006081	0.001594	0.006730	0.003915	0.001556	0.000734	0.001413	0.000054	0.157887	-108569.238
560	0.001889	0.002126	0.006118	0.013037	0.002520	0.004618	0.003581	0.009254	0.006844	0.002120	0.000608	0.001940	0.000057	0.400423	-107509.409
570	0.002097	0.002304	0.008343	0.005007	0.001930	0.002913	0.005224	0.010558	0.007959	0.002418	0.002036	0.001369	0.000177	0.585294	-105007.999
580	0.001371	0.001854	0.007525	0.003194	0.005106	0.004064	0.003135	0.006905	0.004530	0.001600	0.001119	0.000406	0.000120	0.982813	-107287.053
590	0.001362	0.002301	0.004388	0.003270	0.003329	0.009312	0.014400	0.005635	0.002843	0.001650	0.000438	0.000445	0.000091	0.783703	-104233.610
600	0.003396	0.003071	0.008982	0.011424	0.003214	0.003378	0.005415	0.011429	0.007400	0.003448	0.000804	0.001427	0.000532	0.686346	-106125.162
610	0.002815	0.002182	0.004522	0.002588	0.002644	0.003509	0.003016	0.009472	0.006431	0.003614	0.001480	0.001367	0.000898	0.239643	-107176.182
620	0.005055	0.003384	0.013405	0.002713	0.002294	0.001557	0.011089	0.016106	0.011426	0.005991	0.003823	0.004120	0.000452	0.170154	-98664.651
630	0.002764	0.014941	0.011777	0.004505	0.003665	0.002611	0.004101	0.008808	0.004018	0.003816	0.001887	0.000870	0.000153	0.417997	-102064.092
640	0.002135	0.004296	0.008859	0.003461	0.001740	0.003475	0.002041	0.006803	0.004803	0.002032	0.001615	0.000672	0.000627	0.365741	-107149.495
650	0.001331	0.003308	0.004455	0.006043	0.001705	0.002369	0.004338	0.005628	0.004549	0.001831	0.001686	0.000549	0.000513	0.537463	-107059.286
660	0.001849	0.004033	0.007891	0.004556	0.005107	0.002042	0.001666	0.008173	0.006586	0.002857	0.001329	0.000842	0.000251	0.454999	-101064.945
670	0.002249	0.003727	0.007489	0.002365	0.003516	0.004601	0.009124	0.009939	0.009306	0.003897	0.003259	0.002585	0.002418	0.283599	-102464.022
680	0.001242	0.002838	0.003000	0.001618	0.005874	0.001690	0.004746	0.007541	0.007167	0.003493	0.003016	0.001282	0.001209	0.295366	-106567.853
690	0.002558	0.004876	0.004600	0.005220	0.006542	0.007908	0.006228	0.014954	0.014052	0.006926	0.002134	0.005570	0.001516	0.110084	-103932.996
700	0.002401	0.003653	0.003627	0.004604	0.003865	0.002435	0.004067	0.011239	0.010612	0.005093	0.001604	0.002994	0.001439	0.229570	-100215.421
710	0.001377	0.007789	0.002728	0.001232	0.005550	0.004038	0.002648	0.008435	0.007965	0.003819	0.002180	0.001725	0.000188	0.126645	-102805.669
720	0.001761	0.002805	0.002804	0.004708	0.006817	0.002486	0.002767	0.010785	0.010612	0.005827	0.003241	0.004504	0.001877	0.273747	-104833.965
730	0.002994	0.007717	0.004767	0.003166	0.002293	0.004358	0.007519	0.018333	0.017886	0.009904	0.009621	0.009599	0.001938	0.307113	-97759.331
740	0.002189	0.005547	0.004263	0.002651	0.002354	0.002357	0.002068	0.016994	0.016363	0.009195	0.004820	0.008785	0.002986	0.190410	-106223.327
750	0.001912	0.003960	0.002329	0.006009	0.002191	0.006146	0.003570	0.009345	0.008957	0.005057	0.002260	0.004394	0.002104	0.575214	-112287.568
760	0.002059	0.004679	0.004129	0.002652	0.003409	0.008021	0.002864	0.012484	0.011895	0.006811	0.003019	0.005107	0.002323	0.947143	-103566.206
770	0.002725	0.005364	0.002325	0.002803	0.004367	0.005083	0.003467	0.015486	0.014973	0.010898	0.003686	0.009565	0.001140	0.806200	-99735.696
780	0.002158	0.014308	0.002048	0.001286	0.001668	0.006336	0.002237	0.015901	0.014543	0.011912	0.006015	0.009407	0.004319	0.819393	-105919.151
790	0.002565	0.003043	0.002399	0.001528	0.003479	0.004961	0.001407	0.018904	0.017131	0.015125	0.007151	0.003833	0.001476	0.899658	-99503.883
800	0.004331	0.003085	0.004662	0.003982	0.002339	0.003073	0.006657	0.031915	0.029764	0.023315	0.008608	0.006538	0.000523	0.978567	-105301.608
810	0.003346	0.003512	0.003545	0.002762	0.004791	0.005714	0.002519	0.024653	0.022049	0.016530	0.007463	0.004855	0.001066	0.907319	-96449.552
820	0.003211	0.003196	0.003782	0.001577	0.002457	0.007489	0.006116	0.023661	0.021841	0.014919	0.009737	0.003160	0.000920	0.795319	-102980.739
830	0.003618	0.003160	0.001477	0.007946	0.002613	0.002260	0.007395	0.026662	0.025159	0.019897	0.003211	0.003571	0.001029	0.463722	-99187.645
840	0.011038	0.002903	0.001636	0.002828	0.001713	0.010133	0.007181	0.026214	0.024208	0.016990	0.004850	0.004062	0.000626	0.716958	-95973.502
850	0.006669	0.002182	0.002646	0.002710	0.001784	0.004073	0.003518	0.023600	0.022447	0.009820	0.002941	0.001711	0.000271	0.981090	-96049.377
860	0.005701	0.004764	0.002362	0.002238	0.003122	0.002498	0.002610	0.020174	0.019736	0.008951	0.002514	0.001413	0.000976	0.944906	-95645.648
870	0.003384	0.003054	0.003168	0.001589	0.003721	0.004902	0.002979	0.011975	0.011715	0.004184	0.001418	0.000495	0.000182	0.902370	-101773.211
880	0.002977	0.005004	0.005126	0.003178	0.004541	0.002516	0.002811	0.014777	0.014251	0.005040	0.001225	0.003698	0.000321	0.949425	-103233.542
890	0.002925	0.008475	0.003773	0.006129	0.008318	0.003235	0.002497	0.014760	0.014508	0.005765	0.000916	0.002670	0.000799	0.780672	-107431.147
900	0.001965	0.003105	0.002589	0.003839	0.005720	0.008377	0.004522	0.009246	0.008962	0.002920	0.000574	0.000503	0.000348	0.676623	-107948.262
910	0.002803	0.002330	0.003943	0.001453	0.003254	0.003071	0.010712	0.013188	0.012783	0.004165	0.000830	0.000751	0.000337	0.368097	-105886.829
920	0.004319	0.005765	0.005475	0.003635	0.002151	0.001854	0.004797	0.020322	0.018985	0.006983	0.001279	0.001158	0.000144	0.303085	-104086.083
930	0.003570	0.002975	0.002210	0.003614	0.002646	0.005641	0.006012	0.016796	0.015972	0.012190	0.001057	0.000998	0.000522	0.426382	-107325.613
940	0.004529	0.003641	0.002902	0.002121	0.005812	0.001965	0.001750	0.021310	0.020785	0.014989	0.001341	0.001086	0.000337	0.367518	-105518.138
950	0.006411	0.004205	0.003020	0.004488	0.003081	0.002595	0.004114	0.022175	0.021105	0.015597	0.001396	0.001130	0.001045	0.586888	-99872.644
960	0.003605	0.001864	0.002327	0.001918	0.001886	0.006292	0.003597	0.012470	0.011766	0.007823	0.001617	0.000635	0.000253	0.587400	-103451.930
970	0.002686	0.002929	0.001659	0.001581	0.001345	0.003778	0.004258	0.009290	0.007855	0.006421	0.003267	0.000473	0.000332	0.271834	-106239.154
980	0.003068	0.006191	0.005313	0.013238	0.001806	0.002138	0.001517	0.012473	0.009848	0.005096	0.001327	0.000636	0.000295	0.372409	-105281.202
990	0.003738	0.014446	0.003172	0.001629	0.001261	0.003538	0.001181	0.015195	0.011807	0.010371	0.006869	0.001099	0.000908	0.484467	-104825.183
1000	0.004426	0.003344	0.007619	0.004491	0.001911	0.002018	0.005964	0.017992	0.016699	0.009955	0.004006	0.001301	0.000995	0.569447	-103540.217
1010	0.004001	0.004071	0.002541	0.003281	0.001122	0.002730	0.001974	0.016265	0.013567	0.010728	0.004487	0.001516	0.001103	0.830295	-106258.777
1020	0.004053	0.004685	0.002897	0.004696	0.004014	0.003443	0.002459	0.025198	0.021467	0.016669	0.007202	0.002349	0.002100	0.715127	-96104.266
1030	0.001768	0.002000	0.001567	0.004864	0.001768	0.003042	0.002360	0.012941	0.010726	0.007980	0.001380	0.001207	0.001177	0.428100	-98870.958
1040	0.002722	0.003782	0.002508	0.004290	0.005601	0.009837	0.003084	0.017791	0.015701	0.011402	0.001809	0.001659	0.000886	0.250630	-101475.791
1050	0.002132	0.003473	0.002940	0.001981	0.005387	0.002602	0.003251	0.028202	0.024061	0.014318	0.007155	0.002948	0.002854	0.258361	-99380.130
1060	0.002674	0.004988	0.001781	0.007749	0.007830	0.002052	0.008602	0.040994	0.034974	0.029199	0.012887	0.004285	0.001779	0.258361	-99946.028
1070	0.002137	0.009440	0.002080	0.006448	0.003643	0.003277	0.006974	0.026054	0.022228	0.014754	0.006940	0.002402	0.000709	0.504550	-100621.732
1080	0.002669	0.007024	0.004513	0.016623	0.003304	0.006358	0.001760	0.032537	0.028790	0.019230	0.010129	0.003257	0.002730	0.557191	-98510.196
1090	0.001385	0.013613	0.004028	0.002286	0.003278	0.001271	0.004551	0.016879	0.016311	0.009880	0.008318	0.001690	0.001538	0.881665	-104806.016
1100	0.002099	0.014681	0.006371	0.008841	0.002532	0.005510	0.003486	0.026761	0.025860	0.021250	0.006330	0.011514	0.006319	0.863532	-100975.769
1110	0.002028	0.004757	0.004182	0.002029	0.004266	0.001908	0.001532	0.020879	0.020177	0.016934	0.015494	0.012967	0.005199	0.878339	-103450.173
1120	0.001983	0.002572	0.002156	0.001619	0.005077	0.002185	0.001400	0.020600	0.020026	0.018006	0.012141	0.008823	0.006994	0.805671	-103028.548
1130	0.006930	0.004715	0.017067	0.003730	0.008427	0.002915	0.004930	0.072001	0.069994	0.062935	0.029559	0.044031	0.020788	0.673086	-95930.732
1140	0.002342	0.002673	0.015028	0.000874	0.005966	0.002373	0.003574	0.019887	0.018812	0.018009	0.009047	0.005690	0.002409	0.680089	-96309.923
1150	0.002268	0.001922	0.004701	0.002284	0.003915	0.010455	0.007584	0.019448	0.018768	0.018526	0.010215	0.008097	0.002874	0.416663	-101881.972
1160	0.005121	0.002807	0.003294	0.001870	0.005217	0.003347	0.003463	0.028406	0.027413	0.027060	0.018589	0.020173	0.016629	0.314042	-102320.905
1170	0.002566	0.003191	0.003100	0.002788	0.003216	0.012813	0.003248	0.014234	0.013662	0.013559	0.010167	0.010965	0.007243	0.258906	-104829.731
1180	0.002393	0.003626	0.005791	0.002651	0.007331	0.001444	0.003005	0.013275	0.012725	0.012646	0.010637	0.007696	0.007423	0.073236	-102907.364
1190	0.001523	0.007034	0.009190	0.002019	0.006058	0.004635	0.002161	0.008451	0.008109	0.007924	0.007118	0.003804	0.003785	0.742315	-104736.390
1200	0.002977	0.004188	0.009160	0.003597	0.005004	0.009383	0.002703	0.016513	0.016157	0.015646	0.014602	0.006315	0.003265	0.778797	-101006.722
1210	0.004054	0.003373	0.004961	0.005257	0.003427	0.003606	0.004540	0.021427	0.021157	0.020539	0.018947	0.008497	0.005640	0.573437	-104292.128
1220	0.002978	0.004459	0.002082	0.002774	0.001448	0.003369	0.002216	0.015736	0.015436	0.015202	0.012470	0.006019	0.005118	0.291464	-101315.592
1230	0.001886	0.003645	0.002503	0.003150	0.004067	0.010382	0.005380	0.009966	0.009954	0.009628	0.008217	0.004593	0.001809	0.506167	-101071.569
1240	0.001944	0.002577	0.002562	0.002719	0.016264	0.008094	0.003177	0.010273	0.010260	0.009784	0.008591	0.005024	0.000894	0.874351	-104235.265
1250	0.001582	0.002801	0.002301	0.011897	0.003495	0.001779	0.005179	0.007539	0.007535	0.007160	0.005093	0.006771	0.003386	0.737021	-105715.643
1260	0.001997	0.012297	0.004498	0.005609	0.002604	0.002623	0.005211	0.008896	0.008818	0.008347	0.005680	0.008052	0.001789	0.622516	-106683.334
1270	0.001764	0.005425	0.007973	0.003064	0.005679	0.003890	0.002742	0.007858	0.007837	0.007645	0.007222	0.006885	0.003162	0.482516	-101193.519
1280	0.002347	0.002949	0.011929	0.004331	0.001997	0.008230	0.010136	0.010458	0.010369	0.010244	0.009224	0.010086	0.001268	0.431904	-106009.706
1290	0.001177	0.008479	0.011141	0.003957	0.004148	0.004527	0.003089	0.005243	0.005198	0.005059	0.002688	0.004884	0.000745	0.431904	-104473.255
1300	0.001665	0.003159	0.006121	0.001662	0.007554	0.003063	0.009164	0.007417	0.007413	0.007385	0.005930	0.007162	0.005124	0.707776	-106652.483
1310	0.002920	0.006143	0.005501	0.003398	0.006973	0.007082	0.004830	0.009703	0.009645	0.009567	0.006843	0.008903	0.006493	0.599972	-108814.743
1320	0.002316	0.005557	0.001828	0.003340	0.006809	0.001494	0.008245	0.007697	0.007690	0.007591	0.003471	0.003493	0.001262	0.787931	-109773.005
1330	0.001720	0.015114	0.002108	0.003480	0.007263	0.002579	0.004865	0.005715	0.005666	0.005480	0.002787	0.002727	0.001797	0.630497	-107375.665
1340	0.002110	0.030956	0.011575	0.003522	0.008329	0.005573	0.002643	0.007230	0.006967	0.006921	0.003971	0.003964	0.003831	0.613306	-105090.910
1350	0.002068	0.002559	0.005594	0.002234	0.002805	0.002586	0.003637	0.007087	0.007079	0.006741	0.005416	0.006325	0.000936	0.828745	-103026.922
1360	0.001110	0.004597	0.002233	0.002991	0.005410	0.001761	0.004011	0.003803	0.003731	0.003645	0.001721	0.003582	0.000941	0.842505	-107112.129
1370	0.002495	0.003551	0.001957	0.005166	0.009276	0.006021	0.003044	0.008469	0.008268	0.008248	0.003511	0.006480	0.003335	0.962761	-104126.159
1380	0.003648	0.003872	0.003967	0.003846	0.002362	0.006661	0.004994	0.011515	0.011271	0.010862	0.006615	0.008375	0.001780	0.503044	-108780.057
1390	0.002707	0.003884	0.004044	0.003192	0.003266	0.004552	0.007989	0.009066	0.008964	0.008547	0.005042	0.004267	0.001807	0.713468	-109756.248
1400	0.002483	0.019895	0.003194	0.001929	0.002697	0.004669	0.003497	0.008315	0.008284	0.007645	0.005373	0.004476	0.002447	0.420648	-105500.701
1410	0.002029	0.008101	0.001171	0.002791	0.010176	0.004422	0.003033	0.006625	0.006567	0.006119	0.002846	0.005268	0.002464	0.969145	-107698.320
1420	0.001800	0.003213	0.000767	0.004608	0.004667	0.006217	0.005488	0.004810	0.004608	0.004481	0.001848	0.002012	0.001027	0.969145	-107535.966
1430	0.001562	0.001918	0.005613	0.001839	0.003689	0.003559	0.007171	0.003810	0.003711	0.003314	0.002655	0.002546	0.000647	0.807604	-107245.641
1440	0.001882	0.002216	0.008511	0.002908	0.002176	0.004913	0.007354	0.004404	0.004289	0.002790	0.002479	0.002579	0.002171	0.648882	-110096.635
1450	0.001491	0.005528	0.005858	0.006051	0.002925	0.003935	0.003832	0.003872	0.003771	0.002541	0.001804	0.001920	0.000811	0.610676	-104607.031
1460	0.003647	0.003065	0.008219	0.007558	0.003658	0.003274	0.003606	0.007681	0.007420	0.005612	0.003117	0.003696	0.002998	0.509070	-103705.980
1470	0.003665	0.002318	0.011007	0.002635	0.006904	0.004457	0.003227	0.007718	0.007538	0.006300	0.002644	0.002999	0.002202	0.158113	-100544.609
1480	0.007215	0.005199	0.008862	0.003499	0.002764	0.006178	0.002846	0.015195	0.014841	0.012540	0.010509	0.011671	0.004524	0.272917	-99157.413
1490	0.004854	0.002027	0.005495	0.006874	0.005445	0.003933	0.002955	0.010223	0.009985	0.008502	0.004336	0.006333	0.001438	0.026154	-108584.857
1500	0.003591	0.005073	0.006747	0.003677	0.005925	0.001386	0.013006	0.008368	0.008250	0.006791	0.002848	0.004729	0.002211	0.201762	-103488.457
1510	0.003343	0.010139	0.018229	0.001490	0.007180	0.003703	0.003662	0.007790	0.007609	0.007125	0.002833	0.002210	0.000825	0.192635	-109934.567
1520	0.003879	0.003361	0.031278	0.003018	0.001669	0.004560	0.001609	0.009037	0.008968	0.008183	0.002783	0.004397	0.001509	0.144716	-107397.817
1530	0.006306	0.003931	0.066299	0.002960	0.003781	0.003093	0.007792	0.014694	0.014545	0.012932	0.010618	0.007919	0.006097	0.204874	-106193.107
1540	0.004460	0.003754	0.002991	0.001673	0.002722	0.002129	0.004199	0.009754	0.009429	0.009260	0.008500	0.005121	0.004886	0.104005	-108206.720
1550	0.006204	0.003658	0.003432	0.004002	0.007066	0.002621	0.006023	0.013569	0.013421	0.012849	0.008745	0.006094	0.002678	0.088477	-106148.527
1560	0.003504	0.003298	0.010160	0.019959	0.003079	0.004177	0.004761	0.010881	0.010460	0.008588	0.008455	0.005142	0.004845	0.136430	-109873.398
1570	0.003899	0.002433	0.005449	0.010797	0.001510	0.010531	0.004400	0.008830	0.008449	0.006956	0.006631	0.003733	0.002477	0.228686	-106833.330
1580	0.004568	0.005093	0.003591	0.001470	0.001810	0.003637	0.003871	0.010346	0.009579	0.007974	0.006751	0.004723	0.003475	0.105388	-100719.372
1590	0.003984	0.004328	0.005196	0.002503	0.002897	0.003370	0.001891	0.009023	0.007987	0.006781	0.005909	0.003048	0.001186	0.014217	-103582.845
1600	0.004803	0.003541	0.004002	0.017303	0.002000	0.007784	0.002421	0.010876	0.009562	0.008552	0.008107	0.003332	0.002561	0.281438	-104716.859
1610	0.004123	0.002830	0.002783	0.012182	0.002126	0.003010	0.004875	0.009336	0.008326	0.007119	0.005846	0.003654	0.003300	0.279780	-104191.443
1620	0.005208	0.004743	0.003515	0.001245	0.002675	0.003788	0.008467	0.011794	0.010142	0.008993	0.008969	0.004603	0.003925	0.472153	-107556.091
1630	0.006217	0.003220	0.002840	0.005137	0.001871	0.003972	0.005379	0.014079	0.012837	0.009521	0.007251	0.006656	0.001989	0.545853	-103840.898
1640	0.004114	0.003785	0.001563	0.005136	0.003849	0.003089	0.003760	0.009317	0.008490	0.006671	0.004144	0.002245	0.000918	0.520385	-104485.443
1650	0.005982	0.008112	0.004437	0.004312	0.003165	0.006460	0.004598	0.013548	0.011108	0.008036	0.007003	0.004659	0.000342	0.726055	-97598.132
1660	0.006097	0.010649	0.001256	0.003986	0.005312	0.004400	0.011832	0.013808	0.010456	0.008343	0.007833	0.003188	0.000349	0.626919	-104690.739
1670	0.005328	0.002724	0.002201	0.010894	0.005281	0.003153	0.003962	0.012066	0.009875	0.007333	0.007163	0.002190	0.000757	0.659187	-103840.961
1680	0.006740	0.003704	0.002785	0.002557	0.004933	0.002974	0.014764	0.015263	0.012837	0.009276	0.009252	0.001829	0.000867	0.822284	-110878.921
1690	0.004022	0.001754	0.001600	0.002333	0.002645	0.004379	0.001661	0.008768	0.007022	0.005329	0.005314	0.000660	0.000231	0.967212	-108373.640
1700	0.004637	0.003822	0.002625	0.008782	0.006804	0.001975	0.004722	0.010110	0.008469	0.006145	0.006128	0.000761	0.000212	0.952930	-98698.141
1710	0.004094	0.002152	0.001317	0.003871	0.002443	0.002102	0.012379	0.005074	0.004250	0.003084	0.003079	0.000417	0.000167	0.757129	-106212.626
1720	0.005826	0.007204	0.001814	0.011867	0.003803	0.001732	0.006797	0.007222	0.005831	0.004465	0.003300	0.003541	0.000308	0.456586	-108777.001
1730	0.006602	0.007486	0.001348	0.005658	0.004146	0.002868	0.004353	0.008183	0.006646	0.005378	0.003339	0.004158	0.000363	0.699272	-100080.699
1740	0.005200	0.006112	0.001835	0.004876	0.002598	0.002773	0.001556	0.006445	0.005264	0.004128	0.002428	0.003740	0.000286	0.920861	-105151.968
1750	0.007878	0.019043	0.004789	0.007120	0.002207	0.003515	0.002251	0.009764	0.007476	0.006106	0.003181	0.005119	0.000545	0.951933	-106709.365
1760	0.005187	0.004442	0.002143	0.003470	0.004651	0.004041	0.003944	0.006429	0.006043	0.004020	0.002610	0.003836	0.001339	0.823677	-107706.390
