Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
290	0.088564	0.033173	0.022142	0.007876	0.004500	0.002827	0.007058	0.041887	0.017266	0.003533	0.001580	0.002405	0.001372	0.963218	-75396.025
300	0.077915	0.021597	0.028276	0.002820	0.003123	0.003968	0.004825	0.038696	0.015950	0.003264	0.002472	0.002827	0.001696	0.848628	-75406.866
310	0.120214	0.047621	0.028326	0.004435	0.008087	0.009158	0.003258	0.038763	0.015978	0.003270	0.002291	0.002160	0.001892	0.897976	-75450.695
320	0.097835	0.048225	0.026487	0.003506	0.004901	0.007459	0.002739	0.036247	0.014941	0.003057	0.002019	0.002957	0.001614	0.818444	-75405.503
330	0.088205	0.034802	0.023781	0.003525	0.001868	0.009837	0.003366	0.038446	0.015929	0.003243	0.002543	0.003171	0.000769	0.971808	-75436.740
340	0.079666	0.052180	0.023909	0.007749	0.005395	0.003007	0.002827	0.041870	0.017348	0.003532	0.001639	0.001049	0.000043	0.971808	-75438.360
350	0.119110	0.036229	0.026852	0.009292	0.004236	0.002678	0.007145	0.040657	0.016845	0.003429	0.002091	0.001101	0.000017	0.921531	-75407.786
360	0.084313	0.036178	0.016632	0.005643	0.068827	0.009119	0.005222	0.040601	0.016822	0.003425	0.002315	0.000577	0.000013	0.963639	-75444.230
370	0.125235	0.061166	0.019983	0.004211	0.003670	0.001870	0.010236	0.048781	0.020211	0.004115	0.003186	0.003994	0.000176	0.862326	-75427.929
380	0.119009	0.030052	0.025483	0.006262	0.009990	0.003816	0.003699	0.051909	0.021507	0.004378	0.002743	0.001518	0.000307	0.790523	-75405.458
390	0.130395	0.028819	0.024437	0.006161	0.036603	0.004058	0.003419	0.049780	0.020625	0.004199	0.002556	0.001819	0.000659	0.792190	-75428.598
400	0.170883	0.027574	0.023262	0.004116	0.006701	0.004148	0.003133	0.047386	0.019633	0.003997	0.002372	0.003323	0.001086	0.792190	-75483.939
410	0.130566	0.034202	0.028574	0.003415	0.005901	0.002562	0.004630	0.047266	0.019583	0.003987	0.002713	0.003679	0.000581	0.626375	-75444.859
420	0.111013	0.034177	0.025856	0.002886	0.004023	0.003825	0.001914	0.044253	0.018335	0.003733	0.002465	0.003630	0.000855	0.430189	-75458.935
430	0.141237	0.040736	0.021705	0.002173	0.004481	0.003759	0.001777	0.041092	0.017025	0.003466	0.002279	0.003255	0.000872	0.720765	-75423.628
440	0.111213	0.041460	0.015942	0.002685	0.004210	0.002418	0.002252	0.041467	0.017180	0.003498	0.002453	0.002502	0.001012	0.831968	-75426.612
450	0.144492	0.028421	0.026915	0.003129	0.003000	0.002800	0.002443	0.044989	0.018640	0.003795	0.002256	0.003628	0.002004	0.793180	-75448.711
460	0.118772	0.037842	0.021161	0.002009	0.005107	0.003386	0.008814	0.041671	0.017265	0.003515	0.002315	0.003347	0.001657	0.484442	-75435.036
470	0.120320	0.024121	0.021161	0.002329	0.013366	0.002524	0.004738	0.041671	0.017265	0.003515	0.002236	0.002695	0.002223	0.415008	-75440.641
480	0.156425	0.024771	0.017723	0.002075	0.009038	0.005880	0.005276	0.042843	0.017751	0.003614	0.002113	0.003397	0.000589	0.693334	-75411.342
490	0.133079	0.046036	0.039401	0.002012	0.005000	0.005697	0.003680	0.046082	0.017077	0.003887	0.002969	0.003501	0.000790	0.643649	-75440.656
500	0.099612	0.048287	0.023463	0.004324	0.009590	0.006105	0.008540	0.039831	0.014761	0.003360	0.001962	0.003333	0.000515	0.490164	-75433.137
510	0.124282	0.052834	0.025115	0.002394	0.002626	0.008993	0.001733	0.042637	0.018404	0.003596	0.002995	0.003070	0.001375	0.794809	-75443.509
520	0.092747	0.033544	0.027048	0.005780	0.004194	0.001937	0.001866	0.045918	0.019820	0.003873	0.002536	0.002936	0.002118	0.938326	-75391.559
530	0.095396	0.033044	0.025914	0.002524	0.005551	0.011617	0.004096	0.047569	0.020533	0.004012	0.003558	0.003828	0.003287	0.758239	-75455.219
540	0.123614	0.032521	0.028357	0.005213	0.004883	0.004785	0.007531	0.046817	0.020208	0.003949	0.002361	0.003780	0.001035	0.727318	-75445.526
550	0.129421	0.041381	0.026044	0.011004	0.005990	0.001416	0.002196	0.044789	0.019332	0.003778	0.001570	0.003720	0.001316	0.975338	-75425.501
560	0.106508	0.044445	0.024469	0.002305	0.003991	0.001934	0.002289	0.046693	0.020154	0.003939	0.002820	0.003623	0.002181	0.851177	-75405.212
570	0.112056	0.021031	0.023161	0.003231	0.006596	0.007259	0.002167	0.044199	0.019078	0.003728	0.002295	0.002890	0.000541	0.996157	-75439.886
580	0.087856	0.033067	0.025041	0.005023	0.003442	0.002859	0.002477	0.043822	0.018915	0.003696	0.003071	0.003292	0.000756	0.996157	-75455.952
590	0.116305	0.034595	0.027087	0.006640	0.009577	0.001432	0.003462	0.049521	0.021375	0.004177	0.003092	0.002523	0.001928	0.996157	-75457.631
600	0.099618	0.032103	0.023440	0.006691	0.006696	0.001683	0.004711	0.048780	0.021055	0.004115	0.002998	0.003104	0.000765	0.996157	-75432.330
610	0.084655	0.041463	0.026022	0.005007	0.005801	0.003499	0.004472	0.046488	0.020066	0.003921	0.003006	0.003069	0.002881	0.996157	-75429.398
620	0.098174	0.037457	0.019039	0.007710	0.006284	0.006974	0.003749	0.049805	0.021497	0.004201	0.002299	0.003663	0.001967	0.996157	-75436.202
630	0.110791	0.035539	0.031651	0.004512	0.004320	0.003810	0.001928	0.048938	0.021123	0.004128	0.002542	0.003100	0.000936	0.996157	-75470.095
640	0.075994	0.035422	0.023986	0.004803	0.013053	0.002646	0.001950	0.049514	0.021372	0.004176	0.002279	0.004004	0.001664	0.829526	-75433.992
650	0.106880	0.027824	0.024835	0.003454	0.011359	0.011289	0.002225	0.052309	0.022578	0.004412	0.002764	0.004112	0.002697	0.734231	-75453.150
660	0.082065	0.029741	0.026545	0.004499	0.003663	0.006615	0.002378	0.055913	0.024134	0.004716	0.003055	0.004253	0.002978	0.821444	-75442.863
670	0.089718	0.025424	0.023848	0.006352	0.005905	0.005311	0.002156	0.050688	0.021879	0.004276	0.002577	0.003798	0.001740	0.899800	-75442.487
680	0.090813	0.032605	0.022045	0.003117	0.004922	0.003027	0.004929	0.046857	0.020225	0.003952	0.002885	0.003437	0.002737	0.952666	-75432.814
690	0.072171	0.026100	0.022525	0.003468	0.006602	0.003278	0.006090	0.047876	0.020665	0.004038	0.003225	0.002560	0.001682	0.966810	-75421.401
700	0.086230	0.030416	0.026093	0.003790	0.001670	0.004776	0.003096	0.044928	0.019392	0.003790	0.002821	0.003777	0.001517	0.919459	-75412.608
710	0.094180	0.025400	0.020082	0.004578	0.003325	0.011137	0.050123	0.044629	0.019263	0.003764	0.002490	0.002392	0.001202	0.896849	-75447.338
720	0.085247	0.029159	0.022119	0.002778	0.005843	0.005345	0.010312	0.043168	0.018633	0.003641	0.002691	0.003386	0.000150	0.930399	-75420.210
730	0.119289	0.036010	0.021387	0.004814	0.003054	0.001887	0.004060	0.041739	0.018016	0.003521	0.001668	0.003274	0.001175	0.929844	-75465.671
740	0.137242	0.035439	0.028040	0.003357	0.002071	0.004028	0.005339	0.038827	0.016759	0.003275	0.001913	0.003263	0.001350	0.818173	-75428.235
750	0.119401	0.036864	0.025424	0.002715	0.007942	0.003312	0.005419	0.035419	0.014125	0.002988	0.001806	0.002719	0.000566	0.876955	-75475.126
760	0.092992	0.040169	0.018026	0.005254	0.008576	0.002797	0.004706	0.035419	0.014125	0.002988	0.001561	0.002723	0.000358	0.354629	-75446.406
770	0.155493	0.033315	0.020121	0.005740	0.017265	0.004472	0.008131	0.042943	0.017590	0.003675	0.002157	0.002892	0.000296	0.467484	-75402.126
780	0.187875	0.051232	0.020079	0.002735	0.012002	0.001545	0.004847	0.042853	0.016826	0.003667	0.002982	0.002440	0.000756	0.395433	-75428.156
790	0.112780	0.030349	0.020493	0.002500	0.008659	0.008638	0.002614	0.038545	0.016271	0.003299	0.002585	0.003097	0.000410	0.448720	-75437.931
800	0.139348	0.031751	0.019340	0.004596	0.019421	0.005682	0.002835	0.036377	0.015773	0.003113	0.001823	0.001962	0.001797	0.528743	-75481.219
810	0.101609	0.029951	0.019987	0.006665	0.006124	0.008506	0.001835	0.039753	0.017237	0.003402	0.001807	0.003014	0.001642	0.730455	-75438.180
820	0.174748	0.035347	0.025528	0.001672	0.012255	0.014812	0.004524	0.038914	0.016873	0.003330	0.002758	0.001645	0.000421	0.708738	-75423.822
830	0.197411	0.040658	0.031523	0.002804	0.012346	0.006094	0.003713	0.038914	0.016873	0.003330	0.002011	0.002185	0.000665	0.655900	-75478.045
840	0.145012	0.026411	0.032260	0.001891	0.005975	0.004529	0.009714	0.039323	0.017050	0.003365	0.002154	0.003152	0.001041	0.507843	-75427.223
850	0.099494	0.033002	0.020557	0.002416	0.008436	0.004006	0.009690	0.035764	0.015507	0.003061	0.002466	0.002702	0.000269	0.478313	-75438.414
860	0.176261	0.057296	0.025331	0.001559	0.005124	0.002821	0.003074	0.044069	0.019108	0.003771	0.003454	0.003470	0.002821	0.731656	-75470.221
870	0.143150	0.046548	0.027917	0.004194	0.020129	0.004496	0.006418	0.039594	0.017168	0.003388	0.002128	0.002821	0.001429	0.644209	-75461.873
880	0.096038	0.040022	0.026726	0.002576	0.002736	0.002928	0.002041	0.040509	0.017565	0.003467	0.002676	0.002664	0.002067	0.822101	-75453.844
890	0.128000	0.031419	0.019189	0.001621	0.009519	0.003403	0.001898	0.037682	0.016339	0.003156	0.002712	0.002397	0.001538	0.822612	-75488.811
900	0.109952	0.029100	0.027085	0.001208	0.014018	0.003035	0.008177	0.041971	0.018199	0.003516	0.003261	0.003394	0.003171	0.748264	-75437.378
910	0.099155	0.030474	0.026351	0.002216	0.006888	0.006323	0.001813	0.039746	0.017234	0.003329	0.002702	0.003224	0.001828	0.975982	-75379.829
920	0.103188	0.032880	0.025487	0.002371	0.004231	0.018495	0.001963	0.043049	0.018666	0.003606	0.002895	0.002737	0.001187	0.726628	-75452.435
930	0.094570	0.031697	0.032500	0.003509	0.003245	0.007790	0.002050	0.044958	0.019494	0.003766	0.002656	0.001805	0.001775	0.877339	-75464.843
940	0.107763	0.040715	0.023970	0.007836	0.003387	0.002728	0.004741	0.046162	0.020016	0.003867	0.002333	0.003708	0.000509	0.763569	-75442.357
950	0.122387	0.028255	0.024791	0.006443	0.004844	0.003803	0.007794	0.041470	0.017982	0.003474	0.001613	0.003296	0.000827	0.664954	-75438.740
960	0.106191	0.022712	0.022576	0.001356	0.003608	0.001817	0.004937	0.037765	0.016375	0.003163	0.002755	0.002299	0.000296	0.920786	-75449.161
970	0.080191	0.026410	0.023673	0.001454	0.026447	0.003825	0.003114	0.039599	0.017134	0.003317	0.002889	0.002943	0.000331	0.904956	-75433.798
980	0.124060	0.033637	0.025827	0.001495	0.006481	0.003060	0.003202	0.040718	0.017617	0.003411	0.002971	0.002953	0.000438	0.900032	-75461.911
990	0.155059	0.051920	0.019816	0.003866	0.004364	0.005297	0.002473	0.043299	0.018734	0.003627	0.003214	0.002856	0.002030	0.949294	-75427.916
1000	0.142851	0.035701	0.033663	0.006156	0.004721	0.004455	0.002331	0.040808	0.017657	0.003418	0.001951	0.002459	0.001653	0.918187	-75423.920
1010	0.113417	0.029353	0.022047	0.002426	0.004847	0.004673	0.005735	0.040808	0.017657	0.003418	0.002740	0.001887	0.001770	0.951414	-75453.702
1020	0.139934	0.036084	0.024642	0.002465	0.006225	0.004175	0.002879	0.037095	0.016050	0.003107	0.002374	0.003008	0.001422	0.972070	-75433.265
1030	0.126340	0.044942	0.035780	0.006109	0.008257	0.002780	0.004604	0.042443	0.016180	0.003555	0.002516	0.002335	0.001758	0.931736	-75410.909
1040	0.128389	0.054110	0.022501	0.006877	0.004297	0.005555	0.006235	0.040228	0.015335	0.003369	0.002590	0.003001	0.001382	0.859202	-75463.629
1050	0.131740	0.039748	0.015945	0.002534	0.003793	0.002350	0.003678	0.044302	0.016621	0.003990	0.003560	0.003714	0.001680	0.890882	-75426.677
1060	0.146561	0.046804	0.021758	0.002019	0.003883	0.001803	0.004103	0.049420	0.018541	0.004451	0.003878	0.004323	0.002724	0.736703	-75479.783
1070	0.132722	0.035279	0.032039	0.002485	0.002791	0.003137	0.003602	0.043380	0.015129	0.003907	0.003370	0.003154	0.000791	0.974403	-75474.106
1080	0.111892	0.040131	0.020258	0.001830	0.002592	0.003255	0.003602	0.043380	0.015129	0.003907	0.003568	0.003622	0.001614	0.974403	-75432.657
1090	0.112344	0.039133	0.019825	0.001774	0.003456	0.003033	0.009237	0.042454	0.014806	0.003824	0.003532	0.002863	0.001448	0.873565	-75430.015
1100	0.149946	0.041059	0.018784	0.005337	0.008505	0.009913	0.004326	0.042944	0.016236	0.003868	0.002644	0.003523	0.000770	0.964191	-75401.308
1110	0.112360	0.045959	0.021026	0.005387	0.010267	0.002623	0.001782	0.048069	0.018174	0.004330	0.002999	0.003318	0.001553	0.977035	-75414.658
1120	0.131931	0.037580	0.026865	0.005956	0.004755	0.012643	0.004053	0.045234	0.017102	0.004074	0.002696	0.002834	0.000078	0.910187	-75438.070
1130	0.094003	0.033024	0.035283	0.006117	0.004348	0.001805	0.003231	0.047199	0.017845	0.004251	0.002769	0.003363	0.000082	0.906033	-75474.272
1140	0.103668	0.039153	0.017124	0.006240	0.005374	0.002639	0.003023	0.044156	0.016695	0.003977	0.002875	0.000857	0.000448	0.998042	-75446.612
1150	0.108598	0.033130	0.026521	0.005173	0.002506	0.007965	0.005744	0.045866	0.017341	0.004131	0.002862	0.001433	0.001281	0.998042	-75443.775
1160	0.132539	0.033841	0.027904	0.004325	0.002560	0.011862	0.003445	0.046849	0.017713	0.004220	0.003292	0.001464	0.000671	0.998042	-75435.889
1170	0.103687	0.028249	0.019232	0.004242	0.006895	0.002287	0.002935	0.044691	0.016897	0.004025	0.003023	0.001649	0.000540	0.998042	-75391.272
1180	0.106634	0.033855	0.025944	0.005499	0.004407	0.010395	0.002786	0.048774	0.018441	0.004393	0.002589	0.003334	0.001685	0.896967	-75445.628
1190	0.102697	0.032350	0.025282	0.006856	0.001506	0.001909	0.002997	0.050405	0.019057	0.004540	0.002675	0.004362	0.000742	0.987700	-75453.506
1200	0.083937	0.045295	0.039041	0.006766	0.001471	0.002424	0.003406	0.050739	0.019184	0.004570	0.003045	0.003959	0.000480	0.987700	-75430.389
1210	0.109911	0.042024	0.025963	0.007709	0.007644	0.002912	0.006342	0.048048	0.018166	0.004328	0.002101	0.001017	0.000962	0.958696	-75426.527
1220	0.082869	0.051830	0.023253	0.003834	0.001903	0.003515	0.009409	0.048048	0.014808	0.004328	0.002623	0.003545	0.000751	0.881849	-75435.959
1230	0.086410	0.059715	0.024331	0.009758	0.006369	0.002903	0.002122	0.050275	0.015494	0.004528	0.001838	0.001769	0.001480	0.995679	-75390.640
1240	0.137881	0.042539	0.022518	0.005323	0.004385	0.002809	0.005431	0.050184	0.015549	0.004520	0.002004	0.004048	0.000502	0.884517	-75460.968
1250	0.087222	0.035483	0.025782	0.004138	0.001773	0.001866	0.005246	0.045586	0.014125	0.004106	0.003218	0.003991	0.001680	0.709750	-75417.209
1260	0.133765	0.034459	0.023582	0.007616	0.003695	0.008970	0.002847	0.041697	0.015247	0.003756	0.002102	0.003144	0.000292	0.881542	-75422.949
1270	0.131126	0.032434	0.022197	0.007795	0.007962	0.010508	0.002321	0.039247	0.014351	0.003535	0.001809	0.002410	0.000059	0.790976	-75434.581
1280	0.101362	0.042088	0.022761	0.008376	0.002040	0.006659	0.002380	0.040245	0.014716	0.003625	0.001743	0.003417	0.000028	0.778574	-75467.140
1290	0.125123	0.036180	0.025235	0.005024	0.005787	0.001448	0.002327	0.039356	0.014391	0.003381	0.002302	0.003174	0.000108	0.668256	-75461.793
1300	0.141287	0.039357	0.029153	0.004793	0.035130	0.003162	0.004565	0.045467	0.018768	0.003906	0.001469	0.002908	0.000428	0.672310	-75445.834
1310	0.122176	0.048333	0.025639	0.004237	0.007810	0.006374	0.005412	0.048492	0.020016	0.004166	0.001249	0.003911	0.000217	0.600072	-75437.976
1320	0.102153	0.042331	0.019532	0.004978	0.010299	0.003268	0.003494	0.044470	0.018356	0.003820	0.001342	0.003568	0.001156	0.450606	-75407.703
1330	0.131825	0.048035	0.023814	0.004548	0.010899	0.014344	0.002052	0.045953	0.018968	0.003948	0.001745	0.002882	0.001169	0.635924	-75443.162
1340	0.121488	0.041232	0.022630	0.004525	0.003262	0.006341	0.002008	0.044970	0.018563	0.003863	0.002407	0.003557	0.000478	0.749850	-75430.674
1350	0.156197	0.047275	0.031903	0.002016	0.005348	0.001348	0.002159	0.048347	0.019957	0.004153	0.003599	0.003584	0.002344	0.820675	-75410.191
1360	0.140762	0.042170	0.029046	0.009209	0.005872	0.002795	0.004539	0.045500	0.018781	0.003909	0.002069	0.001695	0.001001	0.955402	-75442.608
1370	0.131492	0.030047	0.017870	0.005559	0.004032	0.001160	0.004439	0.044491	0.018365	0.003822	0.001724	0.002588	0.001114	0.876129	-75433.057
1380	0.106480	0.029187	0.025047	0.003140	0.007638	0.006130	0.006213	0.038893	0.016054	0.003341	0.002031	0.001625	0.001624	0.975747	-75428.304
1390	0.101431	0.025059	0.033042	0.002786	0.002548	0.002754	0.004120	0.040138	0.016568	0.003448	0.002820	0.003388	0.001625	0.830789	-75423.261
1400	0.117751	0.028368	0.023641	0.006024	0.004756	0.003508	0.003934	0.038323	0.015616	0.003292	0.001594	0.002994	0.000981	0.754804	-75429.538
1410	0.107829	0.033621	0.020207	0.004455	0.005307	0.007590	0.003702	0.040821	0.016713	0.003507	0.001828	0.001966	0.000489	0.778289	-75471.204
1420	0.108491	0.051361	0.021238	0.003297	0.010270	0.001403	0.003629	0.041836	0.017129	0.003594	0.002096	0.002591	0.001181	0.972107	-75425.918
1430	0.109035	0.039836	0.018599	0.004889	0.002524	0.001818	0.006882	0.043330	0.017741	0.003722	0.002301	0.003713	0.000978	0.972107	-75454.427
1440	0.116785	0.043893	0.022816	0.002551	0.003988	0.004332	0.002882	0.042384	0.017353	0.003641	0.003018	0.003284	0.002136	0.841765	-75447.401
1450	0.118179	0.030273	0.023635	0.004263	0.010065	0.006365	0.002986	0.043905	0.017976	0.003772	0.002707	0.002890	0.002582	0.820176	-75450.980
1460	0.090702	0.036406	0.016399	0.004253	0.005882	0.011129	0.015266	0.045736	0.018726	0.003929	0.002657	0.002195	0.001579	0.963220	-75467.997
1470	0.078472	0.027789	0.026447	0.004774	0.001871	0.002380	0.004514	0.045736	0.018726	0.003929	0.002745	0.002342	0.001787	0.929920	-75473.689
1480	0.098682	0.031551	0.037023	0.006469	0.023196	0.006301	0.001400	0.051929	0.021261	0.004461	0.002335	0.004177	0.001706	0.936278	-75466.644
1490	0.067410	0.031402	0.023037	0.002527	0.002923	0.002921	0.005257	0.050429	0.020647	0.004332	0.003256	0.004056	0.001531	0.918949	-75419.738
1500	0.089918	0.028856	0.022235	0.003529	0.003901	0.001641	0.005359	0.048674	0.019929	0.004181	0.003475	0.002811	0.001608	0.916315	-75449.231
1510	0.078148	0.027444	0.017554	0.006978	0.002147	0.010017	0.005442	0.046293	0.018954	0.003977	0.002764	0.003895	0.000560	0.954736	-75432.972
1520	0.077538	0.022971	0.023227	0.004376	0.005818	0.001758	0.001553	0.046585	0.019074	0.004002	0.002693	0.002763	0.001175	0.916893	-75455.499
1530	0.119422	0.041645	0.023103	0.004700	0.001839	0.001210	0.005336	0.046337	0.018972	0.003981	0.002775	0.003822	0.002215	0.989298	-75435.311
1540	0.166590	0.040198	0.026771	0.003447	0.004316	0.003572	0.003319	0.044015	0.018021	0.003781	0.002908	0.003398	0.002499	0.989298	-75499.385
1550	0.117081	0.025399	0.035654	0.004629	0.002570	0.022284	0.003729	0.041995	0.017194	0.003608	0.001995	0.003583	0.000357	0.692263	-75473.612
1560	0.109295	0.039016	0.031172	0.003752	0.003693	0.002845	0.004966	0.039855	0.016318	0.003424	0.002191	0.003401	0.000232	0.690347	-75408.766
1570	0.085645	0.031939	0.031529	0.004038	0.003693	0.003484	0.006407	0.039855	0.017034	0.003424	0.002052	0.003401	0.001149	0.537328	-75465.492
1580	0.096532	0.030165	0.027069	0.003639	0.012843	0.004633	0.005672	0.039950	0.017075	0.003432	0.002644	0.002992	0.000694	0.680827	-75443.412
1590	0.085893	0.032179	0.019547	0.003258	0.005372	0.001644	0.016295	0.039999	0.017095	0.003436	0.002320	0.003113	0.002117	0.793704	-75407.858
1600	0.080034	0.025560	0.020439	0.007489	0.009967	0.001702	0.004476	0.043132	0.018434	0.003705	0.001514	0.001556	0.000392	0.919339	-75422.747
1610	0.098414	0.026135	0.028248	0.007895	0.001807	0.002460	0.007016	0.046243	0.019764	0.003973	0.001800	0.003903	0.000199	0.927195	-75452.637
1620	0.124972	0.026876	0.033712	0.004409	0.013851	0.004462	0.001344	0.047553	0.020324	0.004085	0.002835	0.002016	0.000080	0.932373	-75449.254
1630	0.103746	0.035357	0.023874	0.004898	0.002204	0.001959	0.014903	0.050870	0.021742	0.004370	0.003383	0.003703	0.000303	0.917463	-75429.908
1640	0.085157	0.033324	0.021572	0.002599	0.002334	0.001601	0.001996	0.047945	0.020492	0.004119	0.003389	0.003641	0.000286	0.943550	-75477.669
1650	0.156751	0.041809	0.022238	0.003745	0.007283	0.002801	0.001612	0.056015	0.023941	0.004812	0.003271	0.003714	0.000223	0.720421	-75450.808
1660	0.115345	0.039672	0.029152	0.003388	0.016573	0.001674	0.010222	0.050341	0.021516	0.004325	0.002890	0.003701	0.000752	0.627278	-75433.037
1670	0.103177	0.025195	0.032361	0.006633	0.013851	0.001628	0.003485	0.047551	0.020323	0.004085	0.003102	0.004043	0.000592	0.930248	-75464.068
1680	0.089180	0.030147	0.025013	0.008008	0.007505	0.003493	0.004481	0.044926	0.019201	0.003860	0.002703	0.003390	0.000215	0.844790	-75483.803
1690	0.080900	0.032055	0.024885	0.003533	0.012504	0.003935	0.002833	0.047769	0.020416	0.004104	0.002772	0.001965	0.000483	0.934042	-75441.988
1700	0.092310	0.030755	0.044256	0.007028	0.003183	0.004726	0.006660	0.046077	0.019693	0.003958	0.002673	0.001309	0.000866	0.953087	-75436.485
1710	0.095578	0.043824	0.019258	0.007442	0.003236	0.001798	0.003449	0.046145	0.019722	0.003964	0.002607	0.003157	0.000121	0.984645	-75430.815
1720	0.084849	0.042843	0.019876	0.006209	0.004695	0.002491	0.003039	0.050975	0.021786	0.004379	0.002950	0.004088	0.000194	0.953031	-75418.973
1730	0.102181	0.025116	0.020802	0.003537	0.003161	0.027681	0.003241	0.050110	0.021417	0.004305	0.002451	0.003984	0.001105	0.850973	-75436.444
1740	0.103082	0.036953	0.024631	0.002741	0.002648	0.016731	0.003395	0.052489	0.022433	0.004509	0.003197	0.004418	0.000209	0.746704	-75452.672
1750	0.092677	0.026782	0.016998	0.009427	0.002753	0.002715	0.003274	0.050624	0.021637	0.004349	0.001255	0.004251	0.000834	0.906227	-75461.178
1760	0.082295	0.024993	0.028100	0.003690	0.005073	0.004606	0.003055	0.047243	0.020192	0.004059	0.002239	0.004031	0.000175	0.926918	-75453.234
