Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
10	0.001361	0.003273	0.001918	0.003457	0.003858	0.003217	0.002440	0.002243	-107385.194
20	0.001786	0.003332	0.002826	0.008066	0.006193	0.005203	0.004000	0.003322	-108782.358
30	0.003217	0.005313	0.004000	0.027988	0.011158	0.009827	0.008896	0.004516	-100677.925
40	0.002052	0.003544	0.002589	0.020095	0.007115	0.006206	0.005528	0.003972	-103522.359
50	0.001206	0.002985	0.003318	0.018933	0.004184	0.003778	0.003041	0.001420	-108154.547
60	0.001504	0.007958	0.002662	0.020397	0.005216	0.004446	0.003752	0.003647	-102239.849
70	0.001206	0.003713	0.002162	0.016848	0.004237	0.003738	0.003048	0.002962	-108100.931
80	0.001702	0.003576	0.001813	0.020281	0.005982	0.005550	0.004303	0.004182	-104098.479
90	0.002457	0.001764	0.001551	0.026229	0.008633	0.007923	0.006210	0.005793	-105268.747
100	0.002462	0.003075	0.001810	0.036140	0.010810	0.009753	0.007814	0.007254	-103821.098
110	0.005927	0.006560	0.001718	0.046959	0.016774	0.014465	0.012677	0.011257	-97728.600
120	0.005323	0.002350	0.002217	0.056476	0.008154	0.007167	0.004543	0.002377	-106841.075
130	0.002977	0.003319	0.001983	0.031324	0.007592	0.005840	0.004275	0.003162	-101459.230
140	0.004562	0.002227	0.002476	0.042218	0.009478	0.007729	0.005337	0.004033	-104143.664
150	0.002597	0.002527	0.002017	0.040208	0.003851	0.002968	0.001437	0.000629	-106962.015
160	0.003182	0.001976	0.003081	0.024133	0.005882	0.004278	0.002195	0.002037	-108298.976
170	0.011155	0.003344	0.005510	0.040940	0.018255	0.013279	0.009096	0.007918	-98859.438
180	0.008261	0.001196	0.004092	0.016390	0.008497	0.006111	0.004047	0.003580	-110873.474
190	0.009950	0.001846	0.002726	0.022922	0.007367	0.004838	0.003853	0.002838	-107879.843
200	0.006417	0.001234	0.004522	0.023817	0.006472	0.004493	0.003475	0.001967	-106517.439
210	0.007206	0.000977	0.003799	0.010766	0.006236	0.004329	0.003974	0.002753	-111587.352
220	0.010078	0.001275	0.003648	0.004723	0.008211	0.005700	0.005376	0.004606	-102377.257
230	0.012048	0.002081	0.015475	0.005480	0.011203	0.007392	0.006273	0.006158	-102728.879
240	0.014263	0.001521	0.011127	0.001170	0.010198	0.006826	0.005710	0.005606	-103530.805
250	0.007785	0.000943	0.004757	0.001425	0.006759	0.004564	0.003826	0.003611	-111603.396
260	0.008809	0.001004	0.002666	0.004298	0.008011	0.005708	0.004796	0.004411	-105587.339
270	0.016802	0.003912	0.006450	0.019923	0.018785	0.013951	0.011956	0.010905	-101112.856
280	0.007551	0.001122	0.001656	0.010370	0.005986	0.004483	0.003992	0.003510	-102629.655
290	0.008778	0.001137	0.004653	0.010135	0.005214	0.003715	0.002367	0.001983	-107953.741
300	0.014270	0.001858	0.003978	0.011964	0.006503	0.004362	0.003327	0.002650	-101206.510
310	0.021474	0.002968	0.006756	0.003380	0.010389	0.006969	0.005862	0.004870	-100216.704
320	0.013891	0.002683	0.005295	0.004489	0.008595	0.005824	0.005416	0.005060	-106264.427
330	0.020206	0.004381	0.007669	0.001931	0.010331	0.007000	0.006274	0.006082	-105193.497
340	0.008086	0.002311	0.001969	0.002571	0.004266	0.002891	0.002663	0.002511	-108934.605
350	0.011978	0.003045	0.004121	0.002311	0.005346	0.003738	0.003227	0.002747	-102359.628
360	0.004151	0.001563	0.002478	0.004471	0.002240	0.001624	0.001076	0.000918	-108035.873
370	0.003081	0.002598	0.003960	0.001958	0.002588	0.001750	0.001107	0.000863	-114131.403
380	0.007937	0.008252	0.009716	0.002784	0.005250	0.003833	0.002519	0.001252	-110010.893
390	0.010607	0.005321	0.002540	0.002533	0.005603	0.004593	0.003980	0.002534	-106188.698
400	0.006018	0.002923	0.003470	0.003927	0.005525	0.004998	0.004371	0.001589	-102659.939
410	0.004531	0.003012	0.003186	0.002993	0.005985	0.005441	0.004988	0.002957	-102908.529
420	0.003107	0.002086	0.022461	0.006164	0.004870	0.004320	0.001912	0.001197	-107541.334
430	0.002747	0.002262	0.012845	0.005943	0.004305	0.003444	0.001879	0.001759	-110675.652
440	0.003221	0.004690	0.003292	0.005475	0.005049	0.003242	0.002204	0.002063	-113507.894
450	0.003230	0.005424	0.003354	0.005085	0.005064	0.003025	0.002314	0.002093	-103434.526
460	0.001980	0.002932	0.004296	0.004110	0.004041	0.002303	0.001420	0.000638	-110013.430
470	0.001603	0.010631	0.009167	0.004195	0.006969	0.002790	0.001863	0.001702	-117766.672
480	0.000710	0.005231	0.001843	0.008264	0.003284	0.001380	0.000892	0.000509	-106388.111
490	0.001349	0.005156	0.010005	0.004859	0.006243	0.002623	0.001092	0.000847	-103099.607
500	0.001786	0.005145	0.003923	0.007794	0.005847	0.002778	0.001865	0.000458	-105779.823
510	0.002783	0.010489	0.001578	0.003559	0.008371	0.004094	0.003951	0.003281	-102194.235
520	0.002615	0.007072	0.002085	0.002005	0.004946	0.002419	0.002323	0.001651	-111638.629
530	0.002562	0.008211	0.007910	0.013111	0.004845	0.002356	0.001933	0.000525	-115115.619
540	0.003046	0.006707	0.004476	0.002290	0.003756	0.001764	0.001602	0.001094	-110114.304
550	0.003291	0.004547	0.005886	0.003352	0.004058	0.001906	0.001716	0.000863	-108557.765
560	0.002491	0.006366	0.002452	0.004213	0.003071	0.001442	0.001273	0.000178	-114138.098
570	0.003267	0.008027	0.003543	0.005179	0.004028	0.001705	0.000976	0.000114	-108735.618
580	0.008259	0.003245	0.003324	0.002737	0.007465	0.003450	0.002402	0.000784	-105504.556
590	0.007156	0.001545	0.001360	0.002692	0.004599	0.002192	0.001750	0.000322	-102278.219
600	0.005769	0.001492	0.002747	0.004209	0.004441	0.002117	0.001604	0.000108	-113107.110
610	0.013951	0.002334	0.010482	0.002255	0.007674	0.003927	0.001005	0.000613	-105253.854
620	0.024363	0.002323	0.028439	0.001739	0.009633	0.005887	0.001262	0.000413	-99751.982
630	0.026092	0.002141	0.031136	0.002723	0.010448	0.007614	0.001404	0.000327	-106496.394
640	0.010551	0.001990	0.012681	0.003309	0.005235	0.002380	0.000703	0.000164	-109269.440
650	0.011141	0.002221	0.008808	0.004170	0.005424	0.002397	0.000738	0.000064	-110320.144
660	0.011091	0.002351	0.009542	0.000938	0.005339	0.001593	0.000495	0.000199	-106517.827
670	0.007738	0.001680	0.004413	0.001390	0.003815	0.001138	0.000365	0.000108	-109748.711
680	0.011548	0.002432	0.007629	0.004210	0.005512	0.001841	0.000468	0.000164	-111186.779
690	0.010642	0.002189	0.002887	0.001963	0.004605	0.001470	0.000596	0.000463	-109218.936
700	0.004653	0.001869	0.004741	0.009055	0.003854	0.001216	0.000448	0.000424	-107620.431
710	0.005643	0.004660	0.002733	0.018851	0.004231	0.001497	0.000492	0.000327	-109610.468
720	0.002791	0.002591	0.003088	0.005063	0.003037	0.001074	0.000353	0.000333	-106276.436
730	0.009866	0.004051	0.004709	0.022042	0.005187	0.001949	0.000708	0.000413	-108468.684
740	0.009982	0.004559	0.005598	0.018805	0.006016	0.002194	0.000779	0.000722	-111160.636
750	0.009361	0.005875	0.003254	0.013809	0.005297	0.002004	0.000916	0.000762	-110860.020
760	0.003633	0.001802	0.001609	0.003602	0.001917	0.001033	0.000331	0.000270	-115158.034
770	0.007416	0.001744	0.002921	0.003424	0.002823	0.002129	0.000545	0.000459	-112182.033
780	0.013316	0.002177	0.004062	0.003502	0.004213	0.003390	0.000831	0.000775	-108785.833
790	0.024238	0.005612	0.005700	0.022867	0.006799	0.004834	0.001342	0.000324	-101524.314
800	0.009445	0.002909	0.002105	0.004239	0.002511	0.001269	0.000496	0.000310	-105396.863
810	0.015618	0.004513	0.002848	0.002465	0.003398	0.002365	0.000671	0.000596	-106111.420
820	0.027151	0.013990	0.002518	0.004316	0.006599	0.003185	0.002092	0.001274	-104498.020
830	0.008818	0.008074	0.001319	0.002279	0.002918	0.001409	0.000823	0.000574	-109463.218
840	0.008064	0.012143	0.002444	0.006494	0.002645	0.001277	0.000563	0.000198	-111481.283
850	0.020161	0.010089	0.005702	0.006925	0.007261	0.005907	0.002230	0.001793	-109220.205
860	0.005752	0.002464	0.003063	0.002960	0.002959	0.002048	0.000909	0.000269	-105275.000
870	0.014449	0.005028	0.008795	0.006375	0.006823	0.004723	0.001944	0.001346	-105366.093
880	0.011067	0.002017	0.002198	0.008690	0.004183	0.003675	0.002151	0.000295	-105019.343
890	0.010954	0.004002	0.001943	0.003037	0.004591	0.003999	0.002726	0.000702	-106128.623
900	0.013781	0.003386	0.003817	0.003509	0.006252	0.005509	0.003206	0.001127	-105039.230
910	0.007818	0.004456	0.007002	0.003310	0.004983	0.004540	0.002364	0.001702	-106509.299
920	0.007881	0.002078	0.003099	0.005640	0.005023	0.004522	0.003587	0.000704	-105321.243
930	0.007867	0.004616	0.004404	0.004468	0.003682	0.002927	0.002352	0.000326	-110987.557
940	0.008126	0.003118	0.002865	0.003452	0.002665	0.002157	0.001439	0.000720	-111390.457
950	0.005967	0.002899	0.004633	0.003428	0.002330	0.002093	0.001194	0.001000	-116706.792
960	0.007939	0.005800	0.003185	0.006463	0.004084	0.003608	0.002751	0.001501	-105942.806
970	0.008825	0.005125	0.005277	0.004767	0.004751	0.004045	0.002542	0.002019	-106022.999
980	0.006533	0.007328	0.004569	0.004858	0.003137	0.002253	0.001775	0.001572	-107454.691
990	0.007535	0.003767	0.007010	0.006620	0.005280	0.004467	0.003260	0.001673	-105155.681
1000	0.003273	0.002826	0.005609	0.005203	0.003324	0.002770	0.002625	0.001304	-110875.637
1010	0.006155	0.007290	0.009072	0.005046	0.006251	0.005133	0.005035	0.003289	-106409.216
1020	0.004359	0.004083	0.006376	0.003804	0.004784	0.003929	0.003829	0.002594	-106788.913
1030	0.004176	0.004677	0.008966	0.005020	0.004584	0.003744	0.003456	0.003065	-106279.934
1040	0.002042	0.001967	0.008134	0.003963	0.002242	0.001817	0.001402	0.000937	-110675.155
1050	0.003174	0.004047	0.002852	0.008335	0.002926	0.002140	0.001906	0.001290	-108162.988
1060	0.002561	0.004608	0.004344	0.012370	0.005368	0.004264	0.003446	0.002213	-105998.512
1070	0.002688	0.004677	0.004350	0.017405	0.006074	0.005169	0.004490	0.002172	-104715.442
1080	0.002228	0.002067	0.006796	0.013914	0.003780	0.003249	0.001664	0.000872	-107510.004
1090	0.003306	0.005003	0.008447	0.010908	0.007814	0.006585	0.005904	0.005670	-106703.185
1100	0.002733	0.002370	0.002902	0.011312	0.006461	0.005838	0.005356	0.004442	-101393.123
1110	0.011300	0.002265	0.003225	0.023064	0.008200	0.007326	0.006883	0.002361	-104409.552
1120	0.005894	0.002163	0.001700	0.010292	0.005761	0.004949	0.004538	0.002958	-104994.829
1130	0.008071	0.003539	0.005344	0.015364	0.009072	0.007421	0.006834	0.005349	-99628.659
1140	0.005729	0.001497	0.003798	0.010894	0.003837	0.003139	0.003047	0.002904	-113351.708
1150	0.006820	0.002045	0.003915	0.011590	0.005243	0.004289	0.004215	0.003867	-105638.507
1160	0.005310	0.002224	0.005774	0.003371	0.005700	0.004663	0.004211	0.002972	-110644.255
1170	0.008156	0.002428	0.005779	0.004829	0.008222	0.006737	0.005755	0.004941	-103034.797
1180	0.007594	0.001468	0.004776	0.003589	0.005788	0.004757	0.003801	0.002346	-98325.240
1190	0.007896	0.001599	0.009780	0.003872	0.006823	0.005674	0.002865	0.001918	-102221.582
1200	0.006279	0.003884	0.009463	0.005234	0.006692	0.005094	0.003031	0.000650	-108883.042
1210	0.005421	0.005098	0.005850	0.003038	0.007233	0.004420	0.003790	0.000935	-103611.076
1220	0.002955	0.006713	0.009566	0.001244	0.005378	0.002962	0.002648	0.001264	-106539.122
1230	0.003573	0.014458	0.010614	0.004358	0.006504	0.003582	0.003570	0.000839	-107692.360
1240	0.002202	0.003338	0.010577	0.001696	0.004008	0.002207	0.002193	0.000492	-102926.115
1250	0.003054	0.006099	0.004142	0.002938	0.005559	0.003115	0.002839	0.000502	-104307.495
1260	0.002328	0.002606	0.002605	0.003660	0.003332	0.001885	0.001532	0.000165	-106547.590
1270	0.002428	0.005181	0.003880	0.003805	0.005174	0.002928	0.002378	0.000257	-109094.372
1280	0.002401	0.009072	0.004034	0.004349	0.006315	0.003346	0.002718	0.000294	-107774.419
1290	0.001803	0.013814	0.008963	0.002688	0.005171	0.002559	0.001360	0.000234	-111291.772
1300	0.002145	0.003103	0.004290	0.001069	0.003945	0.001909	0.001761	0.000165	-105062.422
1310	0.003176	0.003092	0.005615	0.001160	0.004967	0.002404	0.001679	0.000208	-107010.428
1320	0.003062	0.002431	0.006169	0.000962	0.007282	0.003910	0.002931	0.000539	-101405.825
1330	0.003726	0.003237	0.003947	0.001908	0.006603	0.003752	0.002658	0.000407	-107569.362
1340	0.003248	0.003516	0.003602	0.002041	0.007551	0.004261	0.003634	0.000498	-106903.374
1350	0.002489	0.004889	0.012522	0.001366	0.011449	0.006461	0.004098	0.001742	-104011.531
1360	0.002676	0.003484	0.005110	0.001847	0.015477	0.010857	0.007921	0.002355	-105696.256
1370	0.008447	0.006249	0.003743	0.003065	0.031069	0.024076	0.017528	0.004727	-102041.118
1380	0.007399	0.012960	0.002101	0.002654	0.026901	0.020845	0.017697	0.004093	-100285.957
1390	0.005490	0.004147	0.002555	0.002785	0.040692	0.038269	0.026770	0.008926	-97767.396
1400	0.006288	0.004231	0.005871	0.002444	0.046214	0.042930	0.023577	0.013120	-100320.528
1410	0.003527	0.004027	0.001872	0.005085	0.021840	0.016139	0.011142	0.002048	-103482.320
1420	0.002333	0.006609	0.001565	0.004132	0.022047	0.016392	0.011640	0.003873	-99464.687
1430	0.002712	0.006570	0.001685	0.001167	0.018146	0.014306	0.009580	0.005941	-99935.459
1440	0.002780	0.003438	0.002282	0.002936	0.028989	0.023364	0.017286	0.012793	-99317.146
1450	0.006770	0.004023	0.010554	0.008895	0.033918	0.027337	0.018743	0.003738	-97379.533
1460	0.006519	0.006072	0.005218	0.003713	0.024221	0.017132	0.013309	0.003755	-99599.760
1470	0.007663	0.007643	0.002856	0.003193	0.034453	0.026637	0.021418	0.010018	-104869.873
1480	0.003403	0.008638	0.002317	0.001912	0.018325	0.013946	0.011710	0.002540	-97434.642
1490	0.001202	0.004783	0.002111	0.000771	0.007545	0.006078	0.004868	0.001025	-108985.237
1500	0.002235	0.010933	0.002115	0.001613	0.018445	0.014160	0.013041	0.008285	-104067.541
1510	0.004478	0.008023	0.007403	0.006426	0.026558	0.023129	0.013611	0.004211	-96777.353
1520	0.004263	0.002910	0.004035	0.002787	0.016732	0.015211	0.010544	0.008515	-107637.850
1530	0.002990	0.006074	0.001348	0.007159	0.013270	0.012196	0.010650	0.006596	-101034.307
1540	0.005760	0.013842	0.002086	0.003542	0.017700	0.015703	0.013618	0.010927	-100966.835
1550	0.008536	0.005800	0.003109	0.004126	0.017337	0.015891	0.014487	0.007681	-99292.017
1560	0.002517	0.002840	0.001904	0.007283	0.005841	0.005117	0.004546	0.000626	-111655.127
1570	0.002657	0.001594	0.001533	0.002100	0.004702	0.004333	0.003659	0.002823	-108723.296
1580	0.003339	0.001772	0.004614	0.008779	0.006462	0.005849	0.004210	0.001353	-103725.128
1590	0.004833	0.005710	0.009668	0.004495	0.009352	0.007142	0.004821	0.003635	-105965.282
1600	0.002142	0.004025	0.006735	0.004802	0.004146	0.003432	0.002863	0.000848	-108504.332
1610	0.002672	0.006765	0.006015	0.003004	0.005171	0.003732	0.002878	0.002030	-106449.391
1620	0.002199	0.005671	0.003943	0.005384	0.004255	0.003475	0.002680	0.000579	-105179.572
1630	0.004044	0.004235	0.001455	0.005406	0.006172	0.005784	0.005094	0.001409	-103163.673
1640	0.005739	0.002600	0.004650	0.002501	0.008760	0.008446	0.007218	0.005440	-103954.180
1650	0.003338	0.004315	0.002738	0.002473	0.006186	0.006020	0.004572	0.003983	-111455.761
1660	0.003755	0.002519	0.003497	0.003212	0.006959	0.006822	0.004994	0.003880	-105525.347
1670	0.004069	0.001857	0.001769	0.010057	0.009252	0.009065	0.007872	0.004043	-109056.351
1680	0.003370	0.002844	0.002468	0.004932	0.008731	0.008587	0.007715	0.004724	-103695.942
1690	0.005306	0.002934	0.003569	0.004071	0.008731	0.008548	0.008178	0.001564	-99413.995
1700	0.005328	0.002381	0.002824	0.001691	0.016114	0.015627	0.013847	0.012476	-99716.562
1710	0.008797	0.006694	0.002449	0.005413	0.023988	0.023264	0.021929	0.019156	-101134.371
1720	0.004637	0.005106	0.001070	0.007488	0.011463	0.011173	0.010604	0.006174	-108516.495
1730	0.005991	0.004956	0.001871	0.001995	0.016193	0.014812	0.014196	0.011968	-105271.428
1740	0.005026	0.006553	0.002252	0.002771	0.017647	0.016461	0.014393	0.012917	-103342.721
1750	0.002151	0.009605	0.001830	0.006456	0.018455	0.017892	0.015094	0.013055	-104144.342
1760	0.001604	0.003171	0.002970	0.002223	0.013758	0.013052	0.010430	0.009732	-103652.661
1770	0.001656	0.004541	0.011678	0.001763	0.013931	0.013144	0.010562	0.009855	-107509.231
1780	0.000906	0.004103	0.002917	0.009427	0.007139	0.006145	0.005460	0.000507	-111686.972
1790	0.001698	0.011679	0.005085	0.010502	0.013385	0.011415	0.009750	0.000950	-102729.473
1800	0.001197	0.004256	0.003888	0.011237	0.008686	0.007691	0.006327	0.000406	-103021.516
1810	0.000999	0.003838	0.004975	0.003521	0.007252	0.006542	0.004375	0.000304	-102633.441
1820	0.002120	0.008115	0.003172	0.006588	0.008066	0.007062	0.005090	0.000338	-102520.662
1830	0.002596	0.005944	0.003039	0.003675	0.009877	0.009212	0.004738	0.000414	-99818.200
1840	0.003422	0.011448	0.002856	0.003243	0.013019	0.010833	0.008523	0.000814	-98516.211
1850	0.003534	0.007158	0.002710	0.005777	0.011540	0.011099	0.009441	0.000722	-107671.474
1860	0.002371	0.006310	0.002848	0.001731	0.007740	0.007713	0.003026	0.001091	-108923.493
1870	0.002036	0.004272	0.002048	0.002777	0.010942	0.010903	0.004865	0.002079	-102660.538
1880	0.003436	0.009873	0.003400	0.003193	0.018472	0.018407	0.008283	0.005154	-103300.620
1890	0.000975	0.008899	0.002771	0.004233	0.009115	0.009083	0.005969	0.000947	-105571.763
1900	0.002833	0.040382	0.003366	0.003165	0.027067	0.023676	0.017823	0.015516	-101837.430
1910	0.001571	0.017171	0.002809	0.003577	0.013627	0.012304	0.009007	0.002331	-98413.018
1920	0.002195	0.014070	0.003880	0.002885	0.019040	0.016615	0.011084	0.005028	-98936.848
1930	0.001793	0.004432	0.002489	0.002260	0.008955	0.008172	0.004110	0.001078	-105156.490
1940	0.002329	0.003823	0.002922	0.006622	0.011635	0.009460	0.007590	0.000925	-103842.886
1950	0.002123	0.002454	0.004667	0.005952	0.010329	0.009061	0.006114	0.000824	-104466.263
1960	0.002620	0.003303	0.006887	0.003402	0.010386	0.008212	0.007279	0.003315	-98934.281
1970	0.002063	0.004050	0.002287	0.004497	0.008176	0.006465	0.005727	0.003292	-104878.519
1980	0.006701	0.004449	0.020631	0.012469	0.012887	0.010570	0.005929	0.003177	-101764.135
1990	0.002538	0.003549	0.007007	0.002305	0.006215	0.005069	0.003470	0.001468	-113334.260
2000	0.002606	0.004974	0.004643	0.001696	0.006381	0.005258	0.003116	0.001333	-105199.979
2010	0.003762	0.002249	0.003020	0.002374	0.005096	0.004421	0.002544	0.000966	-105062.784
2020	0.003417	0.002603	0.001190	0.001502	0.004629	0.004014	0.003436	0.002862	-103632.804
2030	0.002685	0.003232	0.003065	0.002519	0.005295	0.004721	0.003710	0.002553	-107188.098
2040	0.002367	0.002540	0.002723	0.002462	0.004668	0.004033	0.003696	0.002030	-109310.172
2050	0.003429	0.001310	0.006860	0.001603	0.005364	0.004729	0.002996	0.001722	-104565.283
2060	0.003191	0.003054	0.005034	0.002135	0.004382	0.003576	0.002663	0.000863	-109500.957
2070	0.003615	0.003221	0.002956	0.002011	0.004723	0.003316	0.002701	0.001141	-104174.886
2080	0.005820	0.004915	0.004327	0.002226	0.007871	0.005656	0.004193	0.001429	-107177.556
2090	0.002252	0.002804	0.005166	0.000895	0.004580	0.003616	0.002298	0.001204	-104980.131
2100	0.003671	0.009326	0.002296	0.002785	0.008195	0.004929	0.004335	0.001238	-103947.226
2110	0.003011	0.008902	0.008889	0.002031	0.006722	0.004720	0.001776	0.001372	-103382.483
2120	0.001755	0.006567	0.005122	0.004442	0.003918	0.003173	0.000825	0.000274	-111832.762
2130	0.001993	0.004254	0.008549	0.002116	0.004448	0.003802	0.000820	0.000384	-103695.121
2140	0.006489	0.014066	0.013654	0.002273	0.008417	0.006100	0.001767	0.001051	-105068.791
2150	0.001714	0.005148	0.001965	0.002184	0.003101	0.001783	0.001423	0.001019	-109265.144
2160	0.002633	0.004433	0.004403	0.004247	0.004765	0.003126	0.001697	0.001004	-105726.718
2170	0.002880	0.003098	0.005383	0.002862	0.003055	0.002316	0.001089	0.000996	-113452.277
2180	0.004107	0.003042	0.018757	0.003953	0.005336	0.004295	0.001877	0.001778	-105171.705
2190	0.005141	0.005793	0.006367	0.007296	0.006680	0.005276	0.005117	0.002835	-102743.943
2200	0.002798	0.004574	0.003671	0.007066	0.005274	0.004165	0.004040	0.003801	-100928.403
2210	0.004343	0.008739	0.009202	0.003772	0.008185	0.006411	0.006389	0.005760	-101716.870
2220	0.004313	0.012789	0.003004	0.002577	0.008127	0.006365	0.006363	0.005783	-112921.892
2230	0.005058	0.023986	0.004384	0.013744	0.009533	0.007466	0.007463	0.002131	-103238.891
2240	0.003487	0.010485	0.003128	0.002101	0.004246	0.003325	0.003324	0.002504	-105629.385
2250	0.003386	0.005303	0.002730	0.001702	0.003188	0.002497	0.002496	0.001022	-113915.387
2260	0.003386	0.005796	0.001924	0.002304	0.003188	0.002497	0.002496	0.001521	-109189.878
2270	0.004253	0.004849	0.012854	0.007255	0.003116	0.002441	0.002271	0.002237	-111112.459
2280	0.002378	0.002382	0.005038	0.007294	0.003010	0.002439	0.002208	0.002160	-105332.832
2290	0.002776	0.004870	0.003746	0.002913	0.002740	0.002174	0.002004	0.001967	-107832.525
2300	0.004297	0.004602	0.015065	0.003052	0.004923	0.004549	0.003569	0.003512	-112737.877
2310	0.004389	0.004454	0.007230	0.003016	0.007001	0.006513	0.005075	0.004994	-103237.032
2320	0.005686	0.002605	0.007132	0.002114	0.004068	0.003841	0.002948	0.002901	-102223.191
2330	0.004359	0.011629	0.003519	0.002527	0.004953	0.004094	0.003636	0.003587	-110146.384
2340	0.003332	0.003525	0.004923	0.006723	0.003932	0.003262	0.002886	0.002848	-112296.376
2350	0.003981	0.008192	0.007733	0.007125	0.003932	0.003200	0.002836	0.001223	-107589.153
2360	0.004811	0.005020	0.021137	0.002942	0.003875	0.003349	0.002317	0.001373	-106133.716
2370	0.007367	0.002525	0.021064	0.003038	0.003799	0.003249	0.001892	0.001279	-104539.122
2380	0.005708	0.011766	0.015785	0.003543	0.003778	0.002364	0.002148	0.001523	-105433.455
2390	0.005670	0.007956	0.006262	0.004947	0.004940	0.003180	0.002947	0.001644	-108781.887
2400	0.002751	0.005543	0.001327	0.001857	0.002335	0.001431	0.001379	0.001161	-112840.078
2410	0.007067	0.009206	0.001914	0.008919	0.008561	0.005246	0.005033	0.002277	-113997.159
2420	0.003715	0.004234	0.002905	0.006295	0.005010	0.003070	0.002822	0.002758	-108976.098
2430	0.004888	0.003812	0.002842	0.019090	0.004510	0.002764	0.002574	0.002196	-102457.695
2440	0.005516	0.003812	0.003655	0.006994	0.004510	0.002764	0.002694	0.002506	-107588.869
2450	0.004685	0.003250	0.006581	0.002897	0.005237	0.003289	0.003041	0.002982	-106801.652
2460	0.003733	0.003970	0.007100	0.005510	0.006396	0.004016	0.003860	0.003492	-110388.232
2470	0.004192	0.001918	0.003801	0.017511	0.006222	0.003907	0.003754	0.002331	-108323.313
2480	0.004106	0.001879	0.013599	0.006686	0.006094	0.003827	0.003411	0.003253	-109456.345
2490	0.003206	0.001253	0.005938	0.001520	0.006359	0.004094	0.003701	0.003480	-107316.212
2500	0.006810	0.002673	0.003592	0.003920	0.011724	0.007450	0.007169	0.005814	-102100.581
2510	0.005349	0.001543	0.009152	0.004760	0.007354	0.004776	0.004199	0.003324	-107674.415
2520	0.002889	0.001564	0.012146	0.003360	0.006769	0.004051	0.003661	0.002548	-108410.465
2530	0.002995	0.001966	0.003917	0.004282	0.004703	0.002814	0.002644	0.000416	-103264.643
2540	0.004141	0.002718	0.005918	0.002104	0.006503	0.003891	0.003316	0.001085	-109918.241
2550	0.002327	0.003647	0.012798	0.002970	0.006201	0.003813	0.003532	0.003296	-104486.906
2560	0.003870	0.004366	0.008213	0.007148	0.006201	0.003755	0.003721	0.003585	-106210.058
2570	0.003395	0.007779	0.010961	0.003515	0.005439	0.003294	0.003265	0.003212	-113926.793
2580	0.002048	0.003890	0.008116	0.010186	0.003281	0.001987	0.001879	0.000831	-111112.744
2590	0.002030	0.002615	0.043145	0.006884	0.003253	0.002472	0.001271	0.001039	-108836.509
2600	0.001807	0.002793	0.009677	0.002784	0.002895	0.002075	0.001739	0.001257	-112633.269
2610	0.002683	0.001930	0.006014	0.002336	0.004299	0.003511	0.002954	0.002260	-104463.020
2620	0.003472	0.002586	0.004292	0.005872	0.005564	0.004520	0.003510	0.002721	-104471.909
2630	0.003472	0.002420	0.003197	0.008292	0.005564	0.004590	0.003510	0.002583	-110188.613
2640	0.002935	0.002134	0.004265	0.003645	0.005822	0.005009	0.003712	0.002498	-105224.297
2650	0.001495	0.002892	0.005189	0.002462	0.003974	0.003250	0.002385	0.001337	-104566.633
2660	0.001741	0.001771	0.006806	0.004566	0.004627	0.004001	0.003204	0.001281	-101111.106
2670	0.004057	0.002639	0.016328	0.016637	0.011150	0.009666	0.009510	0.006919	-106596.304
2680	0.002219	0.001073	0.018351	0.002742	0.006097	0.005758	0.004559	0.003784	-109972.537
2690	0.002869	0.001738	0.013123	0.003204	0.007884	0.007027	0.006369	0.005413	-100371.301
2700	0.001158	0.002541	0.007079	0.001382	0.005618	0.004891	0.004460	0.003926	-105144.545
2710	0.002170	0.003772	0.002170	0.008198	0.007509	0.006540	0.006517	0.001033	-107291.601
2720	0.002659	0.002957	0.005521	0.002381	0.009199	0.008012	0.007983	0.006100	-104858.821
2730	0.003125	0.003959	0.004435	0.003269	0.010812	0.009416	0.009383	0.005091	-106980.675
2740	0.003687	0.008855	0.004291	0.001787	0.008634	0.007519	0.007492	0.006262	-103476.812
2750	0.001975	0.002511	0.001671	0.007144	0.004624	0.004021	0.004013	0.000442	-108689.725
2760	0.002909	0.007220	0.002609	0.002089	0.006812	0.005924	0.005912	0.003774	-110340.099
2770	0.003574	0.003243	0.002790	0.006070	0.005841	0.005079	0.005069	0.000951	-109602.734
2780	0.004889	0.005135	0.003652	0.006676	0.007990	0.006945	0.006934	0.001300	-103286.460
2790	0.007057	0.002398	0.003759	0.001715	0.006651	0.005781	0.005772	0.003126	-104177.564
2800	0.006808	0.004233	0.002795	0.002356	0.011741	0.010205	0.010189	0.008779	-105382.415
2810	0.004296	0.003394	0.001972	0.002260	0.007409	0.006440	0.006430	0.004183	-105451.539
2820	0.006087	0.002846	0.002980	0.005289	0.007436	0.006440	0.006430	0.001477	-104381.184
2830	0.008288	0.003481	0.001666	0.003190	0.008119	0.007031	0.007020	0.002640	-105028.466
2840	0.010451	0.002347	0.005043	0.005548	0.008119	0.007031	0.007020	0.002724	-102031.797
2850	0.012551	0.003377	0.005479	0.002157	0.007365	0.006379	0.006369	0.005278	-101766.084
