Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
380	0.003878	0.003430	0.002903	0.004642	0.006543	0.004243	0.001788	0.006586	0.005873	0.005361	0.002830	0.002482	0.001787	0.030981	-105479.519
390	0.004770	0.004615	0.004081	0.002001	0.005590	0.007074	0.004817	0.008100	0.007106	0.005866	0.002145	0.002314	0.000662	0.180530	-109840.679
400	0.002644	0.002015	0.006713	0.006744	0.002736	0.002889	0.002579	0.004490	0.004183	0.002983	0.001840	0.002512	0.001100	0.045530	-103980.315
410	0.002793	0.004797	0.003911	0.003162	0.011966	0.005701	0.003054	0.005318	0.004047	0.003794	0.001449	0.002333	0.000104	0.334959	-104789.877
420	0.003318	0.002538	0.003391	0.002862	0.007151	0.002593	0.006151	0.005069	0.004090	0.003567	0.002273	0.001681	0.000099	0.493638	-105657.947
430	0.005507	0.002540	0.006193	0.012314	0.005022	0.002034	0.004596	0.008413	0.007642	0.005593	0.001525	0.002360	0.000189	0.981158	-106801.951
440	0.006387	0.002467	0.007536	0.003277	0.001364	0.002549	0.004270	0.009758	0.009313	0.006273	0.005272	0.003454	0.000921	0.784518	-101078.763
450	0.005427	0.003408	0.004156	0.008388	0.003035	0.001520	0.002931	0.004816	0.004469	0.003281	0.000937	0.000885	0.000342	0.617211	-109342.000
460	0.005532	0.003693	0.002385	0.006880	0.002274	0.004569	0.001434	0.004909	0.004483	0.003369	0.002842	0.001100	0.000341	0.618712	-105657.990
470	0.003729	0.001808	0.003877	0.001519	0.007928	0.004314	0.006518	0.003310	0.003090	0.001914	0.001743	0.000570	0.000447	0.896375	-103686.136
480	0.003936	0.001898	0.002396	0.007524	0.005199	0.004034	0.006663	0.003493	0.003261	0.002718	0.001225	0.001596	0.001221	0.532236	-108571.016
490	0.005039	0.001279	0.002236	0.009066	0.002389	0.004687	0.002610	0.004472	0.004267	0.004033	0.003477	0.003308	0.000509	0.383435	-107229.701
500	0.004987	0.001343	0.006339	0.002827	0.003999	0.001345	0.004231	0.003048	0.002850	0.002553	0.000643	0.001042	0.000331	0.223517	-109956.446
510	0.007302	0.003185	0.002688	0.001399	0.002129	0.003212	0.004514	0.004462	0.003979	0.003623	0.001694	0.003260	0.000727	0.379729	-112558.016
520	0.006879	0.001205	0.005572	0.002825	0.002485	0.002366	0.002242	0.004316	0.003961	0.003645	0.002234	0.002934	0.000883	0.172746	-107168.449
530	0.007241	0.001553	0.004337	0.021132	0.002596	0.005968	0.001859	0.003569	0.003116	0.002832	0.000650	0.002110	0.000284	0.335039	-111386.430
540	0.004379	0.001400	0.004381	0.007077	0.002696	0.003051	0.005377	0.002905	0.002583	0.002264	0.001733	0.002156	0.001640	0.512133	-113658.493
550	0.004256	0.002408	0.001638	0.006846	0.002563	0.002762	0.006117	0.002823	0.002490	0.002383	0.001248	0.001671	0.001071	0.686318	-107319.460
560	0.004874	0.001424	0.007731	0.005721	0.001762	0.003978	0.009385	0.003233	0.002990	0.002174	0.001960	0.001987	0.000420	0.567427	-109775.713
570	0.008436	0.002326	0.003120	0.005691	0.012934	0.013252	0.003424	0.005596	0.005384	0.004604	0.001717	0.000850	0.000512	0.460555	-109825.508
580	0.003579	0.003061	0.002703	0.005534	0.002539	0.003511	0.008397	0.003225	0.003103	0.002711	0.000741	0.002303	0.000131	0.551475	-117037.084
590	0.002585	0.002211	0.002210	0.002965	0.003518	0.002675	0.005267	0.002329	0.002241	0.001663	0.001167	0.001395	0.000125	0.436625	-110459.816
600	0.003815	0.003227	0.003474	0.007269	0.003628	0.001483	0.006797	0.004779	0.004582	0.003550	0.001552	0.003104	0.000341	0.234445	-106474.039
610	0.004139	0.006047	0.003009	0.001875	0.004473	0.001194	0.002166	0.006604	0.006325	0.005707	0.005332	0.005269	0.000589	0.053083	-106496.662
620	0.004080	0.001540	0.001194	0.007186	0.012427	0.001767	0.002085	0.006510	0.006419	0.006155	0.005021	0.003278	0.000446	0.025709	-104349.621
630	0.002875	0.003805	0.003360	0.002579	0.004018	0.004085	0.003207	0.004587	0.004274	0.003951	0.003435	0.001271	0.001055	0.222560	-107104.401
640	0.004141	0.003438	0.002411	0.004397	0.007403	0.004780	0.001609	0.008451	0.008370	0.007940	0.004127	0.002341	0.002298	0.033950	-103876.923
650	0.004423	0.007680	0.004510	0.006385	0.005177	0.006713	0.009233	0.009974	0.009952	0.009658	0.004742	0.003232	0.002151	0.206826	-109057.133
660	0.003848	0.005309	0.004878	0.009204	0.002569	0.003718	0.002248	0.009658	0.009531	0.009370	0.008733	0.006850	0.000700	0.050973	-108019.687
670	0.001982	0.002927	0.002421	0.002660	0.002167	0.002573	0.004491	0.004974	0.004918	0.004701	0.004506	0.001868	0.001281	0.016907	-108225.111
680	0.003436	0.009619	0.005134	0.003315	0.004393	0.003989	0.001608	0.009017	0.008751	0.008113	0.007652	0.003355	0.001615	0.102357	-104291.102
690	0.003345	0.014585	0.002773	0.004926	0.001853	0.009025	0.002444	0.008778	0.008143	0.007794	0.007400	0.005187	0.001324	0.044113	-113045.623
700	0.002544	0.006718	0.007262	0.001793	0.002785	0.002529	0.001775	0.008144	0.007849	0.006671	0.004611	0.004450	0.004066	0.044113	-103271.422
710	0.002336	0.002127	0.015824	0.001301	0.002901	0.001136	0.004587	0.007479	0.007385	0.005685	0.004268	0.003974	0.002123	0.050360	-105338.631
720	0.002686	0.008757	0.006717	0.001952	0.005480	0.001966	0.002115	0.007174	0.006509	0.005970	0.005768	0.002614	0.000791	0.061375	-106057.305
730	0.001892	0.002571	0.004001	0.008387	0.002895	0.003453	0.005343	0.005380	0.004878	0.004509	0.004203	0.002218	0.000253	0.138290	-110184.747
740	0.002320	0.003286	0.002508	0.023149	0.008321	0.004148	0.003217	0.006596	0.006055	0.005721	0.005327	0.002169	0.000755	0.070937	-107067.018
750	0.003538	0.002405	0.002397	0.011399	0.003435	0.003253	0.001053	0.009345	0.008918	0.008730	0.005887	0.007246	0.004111	0.085483	-107081.778
760	0.003538	0.002018	0.001590	0.004118	0.004925	0.003278	0.001398	0.009345	0.008955	0.008666	0.003200	0.003222	0.001048	0.198489	-106427.336
770	0.003319	0.001508	0.002167	0.002155	0.003482	0.002972	0.005124	0.015289	0.014931	0.014465	0.011779	0.011926	0.007398	0.229983	-105147.239
780	0.003258	0.006307	0.006541	0.002331	0.003076	0.003668	0.001400	0.015009	0.014440	0.011796	0.010345	0.011577	0.004411	0.361922	-100571.421
790	0.001351	0.002492	0.002620	0.002590	0.007547	0.005413	0.002902	0.006692	0.006591	0.005270	0.003419	0.005162	0.000507	0.278628	-103294.094
800	0.003553	0.006594	0.003884	0.012070	0.008095	0.008955	0.003534	0.017602	0.017165	0.013863	0.009122	0.013577	0.000848	0.180849	-100070.898
810	0.001935	0.010824	0.001911	0.003438	0.003608	0.011513	0.008957	0.009585	0.009072	0.007549	0.005732	0.007224	0.000079	0.005375	-105074.949
820	0.002584	0.009033	0.003833	0.010529	0.002762	0.002425	0.001728	0.011768	0.011714	0.009079	0.007962	0.008776	0.000183	0.005375	-105191.529
830	0.002051	0.003004	0.003042	0.021189	0.006600	0.003704	0.009700	0.009340	0.009296	0.007205	0.003906	0.006122	0.000145	0.135030	-104101.848
840	0.003048	0.002138	0.003293	0.025254	0.002429	0.003861	0.003409	0.012104	0.012048	0.009961	0.003340	0.009338	0.000188	0.117897	-111973.348
850	0.003157	0.009120	0.004074	0.011269	0.003015	0.001790	0.023776	0.016146	0.015953	0.013708	0.010738	0.013099	0.002857	0.360163	-104805.735
860	0.001871	0.013194	0.004081	0.002187	0.019744	0.004514	0.008064	0.010875	0.010745	0.009043	0.008653	0.005698	0.002852	0.440110	-103935.716
870	0.001685	0.007144	0.004064	0.008652	0.005765	0.010773	0.002789	0.009795	0.009576	0.007945	0.005032	0.004347	0.002898	0.335136	-105422.395
880	0.001321	0.009528	0.004147	0.003767	0.007173	0.003286	0.003580	0.008033	0.007917	0.006786	0.003620	0.005102	0.003200	0.077166	-105700.618
890	0.001106	0.022562	0.007241	0.002649	0.024986	0.004054	0.008006	0.007143	0.006217	0.005317	0.003666	0.003739	0.001426	0.044689	-103589.386
900	0.001007	0.008743	0.001184	0.003046	0.010075	0.002378	0.003211	0.006502	0.006485	0.005927	0.001622	0.001617	0.001127	0.300750	-105431.599
910	0.001331	0.009427	0.005014	0.003695	0.004179	0.024962	0.004268	0.008592	0.008576	0.007831	0.002187	0.003374	0.000121	0.373767	-106199.244
920	0.001818	0.005587	0.005775	0.007462	0.003071	0.035400	0.008605	0.012200	0.012077	0.010913	0.002960	0.003961	0.000226	0.666963	-102184.945
930	0.001252	0.005515	0.002738	0.001756	0.005048	0.005789	0.005374	0.008402	0.008264	0.007784	0.004631	0.002198	0.001351	0.899239	-108025.476
940	0.004684	0.012685	0.006797	0.002584	0.003949	0.007642	0.007159	0.019090	0.018919	0.017151	0.013177	0.010801	0.010458	0.949197	-104752.848
950	0.003753	0.003580	0.004592	0.002538	0.002808	0.005750	0.006089	0.015296	0.015131	0.014107	0.009432	0.013071	0.008496	0.928057	-101412.078
960	0.002645	0.003621	0.004996	0.002316	0.002875	0.002828	0.001779	0.010817	0.010297	0.008969	0.007151	0.006999	0.006184	0.907707	-104787.029
970	0.002258	0.008911	0.003022	0.004419	0.004544	0.002290	0.005354	0.009233	0.008747	0.008180	0.007678	0.005974	0.005366	0.957845	-101117.100
980	0.001768	0.005300	0.003043	0.002953	0.002540	0.002155	0.009836	0.006320	0.005938	0.005527	0.005382	0.005374	0.002672	0.996320	-107942.742
990	0.001433	0.006991	0.002180	0.001988	0.005037	0.009971	0.006030	0.005185	0.004855	0.004542	0.004416	0.002188	0.001445	0.996320	-110811.820
1000	0.003241	0.011019	0.002457	0.005008	0.004602	0.003584	0.004684	0.011142	0.010376	0.009988	0.009394	0.009635	0.002249	0.996320	-106684.575
1010	0.002497	0.006626	0.003235	0.003760	0.010710	0.004446	0.004266	0.008585	0.008318	0.007632	0.006646	0.004956	0.004875	0.996320	-105062.420
1020	0.001831	0.006231	0.003008	0.003086	0.005596	0.002696	0.007113	0.006293	0.006067	0.005983	0.005327	0.004495	0.002953	0.996320	-107917.009
1030	0.002096	0.003927	0.003444	0.009912	0.011000	0.003937	0.005192	0.007206	0.007034	0.006851	0.004345	0.003605	0.000746	0.996320	-104304.279
1040	0.001780	0.003289	0.002929	0.004596	0.011611	0.005173	0.002924	0.006120	0.005962	0.005644	0.005256	0.005469	0.001840	0.996320	-103868.099
1050	0.001630	0.007633	0.005283	0.005222	0.003124	0.001294	0.002333	0.005603	0.005440	0.005333	0.004508	0.004959	0.003673	0.996320	-107735.792
1060	0.001833	0.004620	0.014823	0.002780	0.021437	0.003167	0.005352	0.006301	0.006270	0.005974	0.005713	0.002604	0.002383	0.966366	-104884.187
1070	0.002698	0.006023	0.029529	0.017028	0.004130	0.003210	0.009067	0.009274	0.009013	0.008969	0.008357	0.008118	0.001419	0.848718	-107938.922
1080	0.002869	0.005754	0.020119	0.001971	0.007376	0.004307	0.002362	0.009861	0.009799	0.009460	0.008677	0.009061	0.000798	0.652253	-111354.545
1090	0.002072	0.003551	0.004718	0.001155	0.002454	0.001451	0.001786	0.007124	0.007091	0.007005	0.006341	0.006614	0.000811	0.721088	-109454.986
1100	0.002199	0.012585	0.003881	0.001333	0.005399	0.002886	0.003416	0.007558	0.007349	0.007339	0.005182	0.006515	0.002125	0.608723	-112729.940
1110	0.002300	0.002610	0.009770	0.002138	0.001158	0.001437	0.001862	0.006790	0.006615	0.006325	0.002892	0.006251	0.001457	0.793057	-112207.888
1120	0.002421	0.003587	0.010548	0.002525	0.002994	0.003791	0.008029	0.006849	0.006617	0.006415	0.002511	0.006088	0.001288	0.913115	-105801.478
1130	0.003007	0.004694	0.003649	0.002506	0.006741	0.005415	0.007520	0.008789	0.008432	0.008363	0.005804	0.007813	0.005071	0.993523	-104515.610
1140	0.003159	0.003951	0.003528	0.004833	0.001231	0.001263	0.006140	0.006306	0.006012	0.005789	0.002265	0.001472	0.000803	0.993523	-104945.069
1150	0.002159	0.004150	0.003074	0.001201	0.007063	0.003770	0.008767	0.004024	0.003960	0.003783	0.001929	0.002252	0.001064	0.993523	-118844.576
1160	0.002764	0.003715	0.006211	0.002053	0.004591	0.012812	0.002153	0.006312	0.006141	0.005795	0.003418	0.003701	0.000709	0.650364	-105142.116
1170	0.008287	0.002153	0.004807	0.022885	0.009857	0.008333	0.009129	0.014504	0.014423	0.014203	0.005642	0.011196	0.004343	0.731671	-100088.309
1180	0.005820	0.002090	0.010040	0.002336	0.009542	0.003455	0.006588	0.010186	0.010038	0.009943	0.007880	0.009192	0.004454	0.759199	-100393.490
1190	0.003494	0.001947	0.004332	0.005109	0.009036	0.005100	0.003476	0.006115	0.005998	0.005919	0.002735	0.002944	0.001244	0.759199	-108099.318
1200	0.003421	0.007212	0.002109	0.005002	0.003740	0.006842	0.002763	0.005988	0.005874	0.005859	0.002678	0.003681	0.001336	0.871814	-106209.292
1210	0.003830	0.002351	0.015983	0.002599	0.004445	0.002397	0.001720	0.009286	0.009124	0.008620	0.007110	0.007457	0.006834	0.832304	-105929.739
1220	0.002944	0.002170	0.008314	0.003451	0.004155	0.017995	0.003386	0.007139	0.007064	0.006848	0.004464	0.005467	0.003941	0.928883	-104231.947
1230	0.003558	0.007438	0.004339	0.001659	0.013534	0.018479	0.010046	0.009368	0.009289	0.008874	0.007166	0.006725	0.006617	0.702169	-104231.898
1240	0.002740	0.003029	0.012242	0.018458	0.007483	0.005531	0.002233	0.007261	0.007226	0.006368	0.005298	0.005586	0.004472	0.904855	-105277.566
1250	0.002736	0.003557	0.007214	0.007451	0.004583	0.007932	0.002439	0.008542	0.008501	0.007467	0.006877	0.007189	0.004721	0.737558	-104997.796
1260	0.002322	0.005846	0.005591	0.003252	0.002038	0.007755	0.002448	0.007247	0.007186	0.006152	0.005455	0.004344	0.001987	0.782291	-102165.312
1270	0.004187	0.009869	0.005911	0.003431	0.003568	0.005064	0.008879	0.013071	0.012961	0.012348	0.011321	0.008971	0.006201	0.819095	-107172.820
1280	0.002693	0.003897	0.007544	0.002882	0.002833	0.004714	0.001550	0.008406	0.008297	0.007978	0.006691	0.007878	0.000947	0.195693	-104113.297
1290	0.002290	0.005806	0.010423	0.003205	0.003861	0.003677	0.002086	0.005898	0.005786	0.005617	0.005310	0.005461	0.002151	0.031166	-103851.704
1300	0.002551	0.004408	0.004948	0.005417	0.004611	0.001779	0.006660	0.006989	0.006897	0.006656	0.004644	0.004502	0.000893	0.025090	-102780.375
1310	0.001804	0.009001	0.005910	0.002308	0.004631	0.002351	0.002768	0.005446	0.005333	0.005322	0.004944	0.004698	0.002558	0.097490	-110806.755
1320	0.003442	0.009008	0.002048	0.002606	0.008031	0.004560	0.003648	0.010395	0.010242	0.010157	0.008400	0.008927	0.005789	0.079892	-100985.102
1330	0.001863	0.003812	0.002562	0.005890	0.004131	0.004013	0.002157	0.005414	0.005370	0.005065	0.003881	0.004984	0.001227	0.076944	-102395.967
1340	0.003040	0.001992	0.003241	0.002775	0.002497	0.001314	0.004700	0.007798	0.007773	0.007297	0.007055	0.007179	0.001250	0.001571	-105072.162
1350	0.003200	0.008940	0.002313	0.013064	0.004164	0.004678	0.001419	0.008208	0.008025	0.007902	0.007712	0.007556	0.000356	0.375303	-112429.017
1360	0.003608	0.011078	0.003041	0.015256	0.006090	0.002684	0.008179	0.009256	0.009039	0.008871	0.003560	0.008530	0.000880	0.141091	-110095.381
1370	0.001751	0.002197	0.005719	0.003380	0.002155	0.005114	0.005744	0.005914	0.005729	0.005551	0.001770	0.005450	0.000507	0.110192	-104979.311
1380	0.001715	0.003602	0.005110	0.004975	0.001638	0.002465	0.002764	0.005182	0.005027	0.004885	0.001844	0.004703	0.000942	0.348044	-103664.868
1390	0.001566	0.002953	0.002145	0.001488	0.004427	0.002986	0.003090	0.004635	0.004563	0.004369	0.002563	0.003403	0.000528	0.508823	-103589.956
1400	0.002890	0.001829	0.006133	0.003248	0.006005	0.003491	0.003405	0.007749	0.007666	0.007473	0.006793	0.007093	0.004647	0.369488	-103943.327
1410	0.002908	0.005125	0.003131	0.002468	0.003031	0.004563	0.003204	0.007796	0.007707	0.007666	0.006837	0.005394	0.004144	0.549616	-104651.284
1420	0.002535	0.005242	0.008250	0.003040	0.006798	0.001923	0.013471	0.006797	0.006753	0.006685	0.004729	0.004602	0.000641	0.290162	-108275.793
1430	0.001425	0.005691	0.002548	0.010177	0.006422	0.003425	0.007112	0.003821	0.003812	0.003757	0.001871	0.000892	0.000557	0.621301	-106528.105
1440	0.002026	0.020258	0.011618	0.002681	0.003094	0.003789	0.009294	0.005431	0.005203	0.005159	0.004470	0.002913	0.000514	0.629771	-104566.343
1450	0.002599	0.002139	0.011305	0.004896	0.004551	0.005018	0.007431	0.007177	0.007160	0.007117	0.003583	0.006451	0.002256	0.721673	-100262.573
1460	0.002407	0.004410	0.007803	0.002623	0.007135	0.002623	0.005468	0.006648	0.006637	0.006612	0.005205	0.006547	0.000871	0.671223	-107657.773
1470	0.003147	0.004117	0.003471	0.004790	0.003076	0.003526	0.005860	0.010651	0.010637	0.010609	0.007309	0.010195	0.003911	0.520236	-101517.545
1480	0.003431	0.008207	0.004016	0.001655	0.003500	0.006227	0.008554	0.011613	0.011558	0.011527	0.010918	0.011382	0.001377	0.419418	-108805.728
1490	0.002012	0.006364	0.002425	0.004104	0.009547	0.005280	0.002057	0.006808	0.006793	0.006751	0.006560	0.005596	0.004841	0.668308	-107220.396
1500	0.002140	0.007615	0.012669	0.001972	0.003992	0.007402	0.006430	0.007244	0.007220	0.007017	0.006740	0.006801	0.003615	0.578978	-109062.324
1510	0.002264	0.026935	0.004865	0.009513	0.005250	0.002359	0.002856	0.007662	0.007641	0.007611	0.006349	0.007572	0.002183	0.778827	-102893.279
1520	0.001466	0.004025	0.007431	0.002769	0.003839	0.004370	0.005568	0.004303	0.004292	0.004274	0.003694	0.003759	0.002603	0.884451	-111728.464
1530	0.001447	0.004552	0.002092	0.006150	0.004579	0.006872	0.010387	0.003593	0.003588	0.003510	0.002076	0.003088	0.000613	0.730870	-106075.951
1540	0.002752	0.002881	0.010192	0.002267	0.004859	0.002260	0.002294	0.006835	0.006736	0.006677	0.005440	0.005510	0.002507	0.766570	-101195.232
1550	0.002011	0.008565	0.002852	0.002669	0.002809	0.001784	0.004414	0.004548	0.004451	0.004357	0.003195	0.003850	0.002461	0.956584	-102753.081
1560	0.002988	0.005658	0.006386	0.003162	0.003529	0.018522	0.003580	0.005851	0.005736	0.005320	0.004445	0.003891	0.002892	0.861812	-106693.442
1570	0.002853	0.004212	0.002682	0.005443	0.005809	0.021232	0.001488	0.005280	0.004780	0.004710	0.003525	0.004228	0.003017	0.838032	-105881.742
1580	0.003097	0.006028	0.004671	0.006327	0.001464	0.004504	0.006310	0.005280	0.004780	0.004735	0.004312	0.004335	0.003941	0.612858	-105041.762
1590	0.002947	0.003820	0.002939	0.011254	0.003268	0.004966	0.002181	0.004526	0.004343	0.004125	0.002143	0.003352	0.001341	0.865179	-103971.467
1600	0.002013	0.001766	0.009091	0.003546	0.004097	0.018495	0.004576	0.003080	0.002987	0.002614	0.001502	0.002559	0.000076	0.735301	-105289.968
1610	0.003365	0.002998	0.002407	0.005523	0.016808	0.003278	0.002202	0.005150	0.005123	0.004987	0.004210	0.004331	0.001909	0.574540	-110347.797
1620	0.003689	0.013909	0.016847	0.003367	0.025097	0.003100	0.005146	0.005644	0.005415	0.005064	0.003657	0.002509	0.001058	0.574540	-100566.068
1630	0.001983	0.005796	0.003494	0.006289	0.005177	0.007043	0.006621	0.003925	0.003779	0.003364	0.002284	0.003290	0.001528	0.257904	-110960.083
1640	0.004366	0.003759	0.006619	0.002109	0.015343	0.018556	0.004506	0.008641	0.008448	0.007440	0.005462	0.005755	0.002278	0.021449	-102098.175
1650	0.004085	0.002765	0.002052	0.001407	0.005899	0.005176	0.002903	0.008086	0.008004	0.006846	0.002585	0.006775	0.001561	0.021449	-99059.749
1660	0.005467	0.002263	0.002628	0.002326	0.003565	0.003926	0.004669	0.010821	0.010762	0.009148	0.005963	0.009067	0.003014	0.129930	-99310.890
1670	0.004517	0.002477	0.002058	0.003131	0.008437	0.006890	0.007734	0.008940	0.008604	0.007558	0.004576	0.007491	0.004320	0.142742	-106181.811
1680	0.004517	0.002411	0.002112	0.003896	0.004307	0.003485	0.003653	0.008940	0.008713	0.007560	0.005699	0.007491	0.003905	0.440281	-114393.864
1690	0.002129	0.001447	0.003822	0.008642	0.013870	0.003200	0.002106	0.004214	0.003997	0.002781	0.001319	0.002230	0.000427	0.646916	-113632.965
1700	0.003365	0.002688	0.004932	0.006735	0.031721	0.003314	0.004037	0.005796	0.005082	0.004317	0.002953	0.002409	0.000396	0.348644	-104938.735
1710	0.003579	0.001422	0.005614	0.006966	0.008572	0.001311	0.014758	0.005191	0.004682	0.003816	0.003493	0.003710	0.000339	0.312965	-111081.949
1720	0.003985	0.003461	0.002469	0.020448	0.013030	0.002043	0.004629	0.005780	0.005024	0.004429	0.001593	0.001310	0.000415	0.205467	-109308.307
1730	0.004332	0.004215	0.002213	0.001336	0.002480	0.002664	0.011363	0.006284	0.005006	0.004422	0.003974	0.002165	0.001002	0.273364	-105093.360
1740	0.006873	0.003619	0.004125	0.010621	0.004103	0.001335	0.008391	0.009969	0.009432	0.006044	0.005116	0.003239	0.001945	0.339175	-104983.496
1750	0.003455	0.001733	0.002618	0.005316	0.004220	0.002809	0.003257	0.005011	0.004425	0.002645	0.002395	0.001233	0.001191	0.156336	-106498.699
1760	0.003746	0.001810	0.002661	0.007049	0.002308	0.022950	0.005787	0.004100	0.003679	0.002179	0.001959	0.001479	0.000719	0.417844	-108146.199
