Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
550	0.001813	0.002816	0.003792	0.002802	0.028235	0.018030	0.006450	0.000414	-103900.215
560	0.002294	0.006586	0.001848	0.004809	0.035733	0.019549	0.011716	0.000524	-96287.067
570	0.002897	0.006126	0.001438	0.003117	0.034711	0.017987	0.012676	0.000780	-99262.769
580	0.001480	0.003654	0.002637	0.002557	0.028483	0.014759	0.006286	0.000640	-104208.645
590	0.001480	0.002450	0.005020	0.002557	0.028483	0.018922	0.006286	0.000640	-102227.404
600	0.003842	0.005916	0.020516	0.007604	0.076978	0.063025	0.017762	0.001808	-98973.672
610	0.001569	0.001546	0.004815	0.001349	0.022573	0.018572	0.004325	0.000477	-97863.149
620	0.003172	0.004866	0.008387	0.002092	0.035010	0.026050	0.006707	0.000740	-103766.091
630	0.004850	0.004347	0.004250	0.004927	0.051373	0.039205	0.009842	0.000895	-100304.461
640	0.003342	0.002803	0.001977	0.002232	0.035395	0.023437	0.006781	0.000617	-101391.295
650	0.003155	0.004510	0.005926	0.002523	0.035395	0.029424	0.006781	0.000617	-103024.614
660	0.002868	0.007486	0.002829	0.001546	0.021685	0.007875	0.003134	0.000378	-99548.878
670	0.005851	0.006885	0.002674	0.001718	0.030027	0.008755	0.004218	0.000420	-102458.110
680	0.003962	0.005987	0.004767	0.002762	0.020331	0.005025	0.002867	0.000284	-107912.283
690	0.002630	0.003558	0.002422	0.005634	0.013496	0.003335	0.001987	0.000189	-107225.976
700	0.003194	0.002143	0.003560	0.001513	0.008544	0.002112	0.000842	0.000290	-102461.257
710	0.007421	0.003943	0.002670	0.006436	0.014458	0.003401	0.002181	0.000275	-107098.134
720	0.002688	0.003382	0.002174	0.006216	0.009237	0.002173	0.000964	0.000129	-108938.253
730	0.004381	0.002253	0.003284	0.006309	0.015057	0.003542	0.001719	0.000565	-103951.379
740	0.004478	0.002849	0.006350	0.006153	0.019041	0.004479	0.002060	0.001556	-106610.800
750	0.004243	0.004186	0.004491	0.007030	0.019365	0.004555	0.002095	0.001198	-104929.377
760	0.005244	0.002754	0.003259	0.007448	0.016765	0.003483	0.001968	0.001461	-101669.772
770	0.002974	0.001562	0.002099	0.002240	0.009507	0.001975	0.001052	0.000852	-102911.671
780	0.002494	0.001757	0.005113	0.008436	0.013145	0.003023	0.001264	0.001097	-103257.050
790	0.001347	0.001091	0.003317	0.007019	0.007103	0.001500	0.000673	0.000470	-103383.091
800	0.002035	0.001648	0.005872	0.004490	0.010729	0.002265	0.001016	0.000989	-101338.090
810	0.003203	0.001665	0.008081	0.003632	0.010838	0.002288	0.001026	0.000861	-102681.949
820	0.001995	0.001027	0.004734	0.003475	0.007029	0.001526	0.000670	0.000480	-104812.414
830	0.002871	0.001477	0.003249	0.007065	0.010113	0.002195	0.000979	0.000950	-106449.083
840	0.004667	0.001301	0.004962	0.005599	0.009883	0.002937	0.001122	0.001088	-103704.372
850	0.003527	0.001573	0.003123	0.004520	0.009883	0.002623	0.001122	0.001097	-110244.912
860	0.003336	0.004423	0.003672	0.005038	0.022415	0.005487	0.002011	0.002000	-99371.615
870	0.003865	0.001615	0.003386	0.003672	0.020183	0.004940	0.001810	0.001800	-100421.603
880	0.004311	0.002140	0.002287	0.003281	0.025070	0.003850	0.002011	0.002000	-109762.152
890	0.006428	0.002316	0.002614	0.006955	0.019936	0.003062	0.001599	0.001591	-107112.244
900	0.005751	0.002374	0.005647	0.015540	0.020438	0.003139	0.001540	0.000863	-100518.594
910	0.009133	0.003880	0.007737	0.006406	0.033401	0.005129	0.002516	0.002325	-103487.060
920	0.004804	0.001575	0.002129	0.010112	0.011051	0.002082	0.001044	0.000832	-102911.916
930	0.009420	0.002032	0.002727	0.013301	0.022326	0.004205	0.003059	0.000463	-100304.827
940	0.017028	0.001951	0.003245	0.001223	0.018553	0.004036	0.003078	0.002878	-100472.027
950	0.012179	0.001298	0.001900	0.002191	0.018652	0.004058	0.003390	0.002408	-99636.556
960	0.012793	0.002064	0.000719	0.003203	0.015869	0.003526	0.003225	0.002622	-103231.925
970	0.006744	0.001744	0.004125	0.003633	0.013411	0.002980	0.001830	0.000450	-109931.007
980	0.007469	0.001168	0.002093	0.001962	0.008980	0.001995	0.001408	0.000726	-114433.669
990	0.009744	0.001206	0.008192	0.002499	0.011202	0.002489	0.001473	0.001099	-104533.344
1000	0.010308	0.001206	0.004755	0.002563	0.013912	0.002489	0.002081	0.000456	-101257.346
1010	0.004766	0.001187	0.004931	0.002201	0.013687	0.002448	0.001141	0.000185	-100988.835
1020	0.006746	0.001113	0.005065	0.003979	0.016795	0.003004	0.001571	0.000319	-106264.231
1030	0.004628	0.000855	0.003198	0.001584	0.011714	0.002096	0.001651	0.000222	-106139.044
1040	0.006731	0.001927	0.005954	0.001759	0.029582	0.004722	0.003497	0.000562	-101411.321
1050	0.002831	0.001730	0.006943	0.001503	0.021752	0.004238	0.002829	0.000530	-100077.596
1060	0.001719	0.002675	0.011569	0.001896	0.023497	0.006586	0.004736	0.002534	-102745.231
1070	0.002618	0.004075	0.021608	0.010172	0.035797	0.010033	0.006725	0.001872	-104289.314
1080	0.004104	0.006387	0.028173	0.005711	0.056105	0.015724	0.013145	0.011733	-101787.732
1090	0.002138	0.003394	0.004540	0.007042	0.032860	0.009599	0.009251	0.007252	-107897.933
1100	0.004132	0.002113	0.002479	0.006307	0.020458	0.005976	0.005768	0.003810	-110296.088
1110	0.003530	0.004264	0.004008	0.009260	0.032625	0.009125	0.008692	0.007593	-105043.724
1120	0.004698	0.002420	0.004357	0.006542	0.027996	0.007830	0.007261	0.002525	-97547.786
1130	0.003939	0.001533	0.001726	0.003086	0.017732	0.004959	0.004365	0.002310	-103248.373
1140	0.005656	0.003007	0.003940	0.006765	0.020546	0.005747	0.004126	0.001172	-105338.113
1150	0.002474	0.001715	0.004755	0.002746	0.016305	0.006069	0.004126	0.003259	-107900.882
1160	0.005040	0.003484	0.004469	0.009902	0.039469	0.012324	0.009720	0.003330	-105839.599
1170	0.001903	0.002486	0.002516	0.002548	0.015666	0.003550	0.002446	0.001345	-105154.609
1180	0.001746	0.001831	0.002532	0.003097	0.009776	0.002615	0.001384	0.000781	-102167.718
1190	0.003506	0.002823	0.007904	0.002704	0.014841	0.004069	0.001670	0.001279	-103072.802
1200	0.002244	0.003460	0.007356	0.003278	0.018171	0.004676	0.001873	0.000448	-99817.989
1210	0.002443	0.002502	0.002984	0.004085	0.013141	0.003381	0.002525	0.000412	-111331.160
1220	0.002041	0.002286	0.002727	0.002635	0.010850	0.003200	0.002655	0.001476	-106019.228
1230	0.002390	0.002677	0.004549	0.006084	0.012702	0.003747	0.003018	0.000817	-99571.279
1240	0.001759	0.003221	0.002753	0.005818	0.015286	0.004508	0.004051	0.000797	-102262.711
1250	0.002224	0.006253	0.007829	0.003819	0.028880	0.007822	0.004806	0.001314	-105495.133
1260	0.002170	0.003584	0.003061	0.001452	0.016885	0.004573	0.003125	0.000767	-105787.412
1270	0.001403	0.004440	0.002353	0.002392	0.010338	0.003057	0.002089	0.000366	-108857.750
1280	0.002320	0.003290	0.005039	0.002069	0.017088	0.005415	0.001644	0.001246	-108225.491
1290	0.002312	0.001062	0.004624	0.001391	0.015545	0.008756	0.001325	0.001139	-104382.907
1300	0.003160	0.003475	0.007274	0.001345	0.016986	0.009567	0.001447	0.000934	-104490.241
1310	0.001854	0.002623	0.003937	0.004218	0.016575	0.009336	0.001412	0.000815	-101196.941
1320	0.000968	0.002059	0.003175	0.002034	0.013404	0.007550	0.001142	0.000647	-103687.442
1330	0.001860	0.005987	0.003481	0.003370	0.018542	0.010444	0.001580	0.000466	-101619.981
1340	0.002098	0.007173	0.004934	0.001752	0.032038	0.016797	0.002526	0.001128	-104266.953
1350	0.001984	0.003586	0.005299	0.002225	0.021075	0.013663	0.001537	0.000493	-100713.216
1360	0.001945	0.004075	0.005172	0.003419	0.027637	0.014681	0.002016	0.000875	-102478.110
1370	0.001277	0.009375	0.005539	0.028228	0.028357	0.009264	0.002068	0.000299	-108258.009
1380	0.000992	0.004973	0.001889	0.022030	0.014182	0.005926	0.001387	0.000157	-107810.194
1390	0.000780	0.003588	0.002015	0.003506	0.013179	0.005506	0.001289	0.001118	-104772.192
1400	0.001506	0.010192	0.006431	0.009839	0.025473	0.010997	0.002574	0.001118	-101219.226
1410	0.001369	0.005740	0.015283	0.001994	0.023156	0.014533	0.002340	0.001928	-107624.818
1420	0.001369	0.005727	0.010920	0.001968	0.023156	0.011123	0.002340	0.001728	-104882.050
1430	0.001092	0.004411	0.002723	0.001862	0.011682	0.005611	0.001180	0.000691	-108951.726
1440	0.002446	0.006691	0.002305	0.002108	0.012013	0.007089	0.001214	0.000461	-102827.296
1450	0.001706	0.021874	0.002664	0.004105	0.009324	0.003703	0.000942	0.000198	-102222.352
1460	0.002357	0.020758	0.004995	0.001845	0.011763	0.005848	0.001189	0.000141	-103809.391
1470	0.002092	0.006994	0.002736	0.002417	0.007269	0.004693	0.000735	0.000087	-108557.999
1480	0.001609	0.003752	0.002813	0.003613	0.005593	0.004545	0.000686	0.000067	-110402.331
1490	0.002738	0.005691	0.005260	0.002044	0.009515	0.007732	0.001167	0.000418	-110584.105
1500	0.003991	0.002143	0.003178	0.002437	0.004522	0.003462	0.000555	0.000228	-110212.930
1510	0.002768	0.004209	0.001915	0.008832	0.004834	0.003701	0.000570	0.000072	-107638.587
1520	0.002971	0.006490	0.002918	0.002097	0.007367	0.005781	0.000868	0.000452	-103755.932
1530	0.002984	0.004696	0.002930	0.003205	0.007399	0.004897	0.000872	0.000367	-105443.265
1540	0.008309	0.003185	0.004931	0.002538	0.012445	0.008672	0.001468	0.001161	-110520.726
1550	0.005117	0.004244	0.005258	0.002173	0.015146	0.013185	0.001786	0.000793	-99807.099
1560	0.003877	0.004838	0.002261	0.002713	0.017059	0.012032	0.002012	0.000806	-98066.145
1570	0.005523	0.002285	0.001651	0.002161	0.017352	0.014310	0.002206	0.001752	-102173.494
1580	0.005483	0.002812	0.003644	0.003992	0.019860	0.015409	0.002525	0.001970	-105615.502
1590	0.004564	0.004618	0.002609	0.005007	0.017359	0.013705	0.002408	0.000744	-100188.909
1600	0.002947	0.003574	0.002006	0.007075	0.013349	0.010561	0.001852	0.000586	-107658.722
1610	0.002731	0.004013	0.002053	0.005721	0.013954	0.011468	0.001895	0.000972	-105840.280
1620	0.003856	0.002916	0.002061	0.001515	0.014654	0.009279	0.001990	0.001612	-103848.006
1630	0.004515	0.002809	0.001829	0.002780	0.013002	0.009578	0.001766	0.001406	-100570.420
1640	0.004873	0.006426	0.001869	0.004563	0.021715	0.014551	0.002949	0.000749	-105978.798
1650	0.005066	0.006117	0.001375	0.003670	0.015967	0.010699	0.002168	0.000610	-104350.258
1660	0.004015	0.006070	0.002266	0.003662	0.020111	0.016636	0.002268	0.001204	-99842.324
1670	0.001966	0.004432	0.003199	0.003630	0.016971	0.016063	0.001914	0.001081	-104500.607
1680	0.002546	0.002827	0.002709	0.006079	0.021971	0.020795	0.002478	0.000770	-99832.233
1690	0.005985	0.003502	0.002652	0.003400	0.027219	0.025763	0.003070	0.000685	-103377.914
1700	0.002333	0.003234	0.002850	0.001282	0.012790	0.012105	0.001442	0.000852	-104094.507
1710	0.003617	0.003344	0.002800	0.006739	0.022521	0.019616	0.002540	0.001169	-100784.635
1720	0.003398	0.003986	0.001889	0.006654	0.015075	0.013063	0.001713	0.000667	-101574.311
1730	0.004950	0.001888	0.001595	0.003212	0.014539	0.013045	0.001864	0.000569	-97296.732
1740	0.004283	0.003218	0.001916	0.002291	0.017466	0.015422	0.002239	0.001094	-101332.843
1750	0.006280	0.004538	0.002798	0.002244	0.025498	0.023988	0.003269	0.002699	-98379.333
1760	0.004415	0.006191	0.002014	0.003583	0.018360	0.017273	0.002354	0.000775	-103494.763
1770	0.003993	0.003920	0.001384	0.002718	0.012618	0.011703	0.001618	0.000577	-99176.796
1780	0.011552	0.005566	0.001323	0.003863	0.020439	0.018957	0.003624	0.001479	-100207.738
1790	0.008453	0.005843	0.001167	0.004159	0.017598	0.012985	0.003197	0.001605	-107964.487
1800	0.007383	0.006663	0.002637	0.003719	0.024909	0.020711	0.003684	0.002974	-100679.868
1810	0.002615	0.003952	0.001558	0.003518	0.014717	0.008139	0.002177	0.000898	-100985.171
1820	0.001651	0.006729	0.003587	0.008331	0.017959	0.008401	0.002000	0.000432	-99621.491
1830	0.002324	0.015029	0.004537	0.009389	0.025285	0.011828	0.002991	0.000938	-102238.981
1840	0.001928	0.002804	0.003918	0.004297	0.018408	0.010565	0.002178	0.001363	-103113.938
1850	0.004832	0.009883	0.006061	0.003876	0.024496	0.014059	0.002898	0.001761	-106012.043
1860	0.001981	0.002959	0.002259	0.002393	0.007595	0.005445	0.000898	0.000286	-104295.194
1870	0.003261	0.002671	0.002040	0.004877	0.006855	0.004915	0.000811	0.000204	-111205.236
1880	0.003607	0.002258	0.001923	0.002186	0.006623	0.005692	0.000764	0.000225	-108891.213
1890	0.003808	0.006693	0.001665	0.002314	0.005736	0.004851	0.000662	0.000080	-103598.064
1900	0.006276	0.007372	0.001255	0.002693	0.004324	0.002877	0.000499	0.000062	-110482.754
1910	0.006916	0.003058	0.002233	0.005078	0.005427	0.002526	0.000626	0.000072	-103870.422
1920	0.006425	0.005641	0.002536	0.004393	0.006515	0.003134	0.000790	0.000237	-108335.309
1930	0.005010	0.006270	0.004161	0.002458	0.004674	0.003013	0.000567	0.000272	-109469.288
1940	0.003618	0.003221	0.003420	0.002014	0.003376	0.002472	0.000409	0.000261	-106362.986
1950	0.005074	0.002900	0.003412	0.003018	0.004322	0.003004	0.000524	0.000157	-106611.838
1960	0.002717	0.005860	0.003480	0.001752	0.004764	0.002605	0.000578	0.000143	-107217.139
1970	0.005266	0.008559	0.005253	0.002959	0.009442	0.006167	0.001587	0.001051	-105932.051
1980	0.003778	0.009274	0.002538	0.001414	0.004814	0.003302	0.000881	0.000616	-105780.056
1990	0.004520	0.004905	0.004415	0.005478	0.004905	0.004061	0.001036	0.000293	-113481.876
2000	0.004692	0.003128	0.002307	0.007728	0.006077	0.005032	0.001284	0.001003	-107498.330
2010	0.004543	0.013755	0.002963	0.005278	0.007806	0.005727	0.001649	0.001379	-107017.743
2020	0.002550	0.006725	0.002026	0.004743	0.005336	0.004842	0.001127	0.000744	-105847.326
2030	0.002714	0.003083	0.004353	0.003529	0.005680	0.005157	0.001048	0.000798	-110747.176
2040	0.003186	0.003921	0.002077	0.004644	0.002751	0.002473	0.000508	0.000262	-110831.538
2050	0.005844	0.003139	0.004174	0.002351	0.004767	0.004299	0.001089	0.000823	-112228.421
2060	0.005486	0.006240	0.004129	0.006742	0.005175	0.004230	0.001182	0.001018	-108229.013
2070	0.004039	0.014381	0.003716	0.002795	0.005247	0.003842	0.001199	0.000534	-106889.159
2080	0.004202	0.021196	0.004113	0.005742	0.008090	0.006650	0.001849	0.000616	-106182.907
2090	0.004314	0.007293	0.003417	0.002085	0.008306	0.006828	0.001763	0.001492	-104339.410
2100	0.002007	0.004250	0.004052	0.007863	0.005929	0.004524	0.001258	0.000247	-109430.864
2110	0.006025	0.007269	0.008982	0.006482	0.017798	0.014578	0.003778	0.003238	-102289.164
2120	0.002523	0.005707	0.003246	0.002579	0.009294	0.007544	0.001955	0.001822	-103268.287
2130	0.003066	0.006776	0.002325	0.001705	0.006904	0.005403	0.001400	0.001305	-104724.764
2140	0.003204	0.003366	0.002483	0.009084	0.007284	0.005770	0.001495	0.000670	-102531.882
2150	0.003133	0.001758	0.002187	0.011412	0.005945	0.004709	0.001182	0.000487	-105227.576
2160	0.008444	0.004147	0.007050	0.010691	0.019167	0.015329	0.003810	0.003644	-100361.503
2170	0.002426	0.001001	0.002977	0.002355	0.010451	0.007738	0.002078	0.001838	-101172.233
2180	0.006402	0.001907	0.006900	0.003065	0.019837	0.013976	0.004450	0.003068	-101859.567
2190	0.002090	0.002627	0.002037	0.001815	0.008128	0.005726	0.001825	0.000560	-103526.804
2200	0.002036	0.002373	0.002331	0.001382	0.006458	0.004499	0.001434	0.000454	-112530.462
2210	0.002158	0.008263	0.001933	0.005347	0.011518	0.006294	0.002905	0.000292	-108594.792
2220	0.003607	0.005723	0.003910	0.003293	0.014930	0.011208	0.004403	0.000379	-99196.205
2230	0.004066	0.006065	0.005294	0.003148	0.023592	0.017439	0.008380	0.000653	-100787.728
2240	0.002950	0.014645	0.002546	0.003460	0.036386	0.026896	0.012924	0.001008	-104666.389
2250	0.005539	0.011050	0.004095	0.003328	0.068317	0.061951	0.028014	0.001892	-97180.561
2260	0.002605	0.008462	0.002711	0.004167	0.038736	0.036302	0.019801	0.001073	-101576.820
2270	0.002317	0.002990	0.001675	0.002031	0.034455	0.032371	0.024941	0.001477	-108405.200
2280	0.001029	0.002473	0.002725	0.001853	0.015765	0.014440	0.008946	0.000676	-102756.287
2290	0.001412	0.005680	0.004619	0.001820	0.021092	0.019318	0.007024	0.000904	-100313.963
2300	0.002765	0.003031	0.002126	0.002010	0.021631	0.020065	0.014217	0.000927	-101642.824
2310	0.004366	0.003701	0.003045	0.004729	0.039568	0.036046	0.029801	0.002391	-100678.389
2320	0.002605	0.004633	0.004707	0.004409	0.030056	0.027559	0.019240	0.001575	-105057.941
2330	0.003366	0.008569	0.002574	0.002156	0.030156	0.027251	0.021838	0.001575	-104957.570
2340	0.002661	0.004371	0.003361	0.001688	0.026953	0.024736	0.022622	0.001585	-102314.623
2350	0.002064	0.014423	0.002573	0.002108	0.034360	0.030788	0.029008	0.002063	-103009.999
2360	0.005340	0.008688	0.004320	0.003298	0.046471	0.043560	0.039148	0.003348	-103220.875
2370	0.002971	0.002804	0.002005	0.001610	0.018836	0.017837	0.016633	0.001357	-106334.657
2380	0.003521	0.004264	0.001915	0.001303	0.017247	0.016702	0.014658	0.001406	-109008.057
2390	0.002881	0.003637	0.002225	0.001984	0.020211	0.019417	0.017309	0.001281	-102370.475
2400	0.005933	0.002516	0.004485	0.001553	0.025835	0.024794	0.021736	0.001624	-97425.890
2410	0.004561	0.004871	0.002865	0.002175	0.039179	0.037069	0.033353	0.002681	-102844.384
2420	0.005477	0.020710	0.002651	0.002777	0.042258	0.040102	0.037201	0.002443	-102599.329
2430	0.003159	0.003973	0.002882	0.001373	0.020892	0.019929	0.012726	0.001208	-105189.441
2440	0.005407	0.012846	0.005003	0.002157	0.032827	0.022481	0.012716	0.001898	-103313.332
2450	0.003884	0.008257	0.003863	0.002644	0.031369	0.029172	0.012151	0.001814	-100933.484
2460	0.007875	0.006112	0.004459	0.007314	0.056865	0.051606	0.031330	0.007485	-103287.062
2470	0.001777	0.002054	0.001470	0.002793	0.029344	0.024359	0.012264	0.007238	-102676.278
2480	0.001983	0.004006	0.003513	0.003492	0.027665	0.023237	0.009478	0.006515	-95695.800
2490	0.002119	0.002649	0.002857	0.003506	0.029564	0.025372	0.010806	0.009383	-104356.094
2500	0.001625	0.005633	0.001504	0.002553	0.022668	0.018354	0.008286	0.007575	-104667.210
2510	0.002265	0.005938	0.002651	0.007307	0.030409	0.024622	0.011115	0.006337	-99257.199
2520	0.002486	0.003415	0.007798	0.004979	0.033376	0.030594	0.008545	0.006164	-99007.300
2530	0.000997	0.002328	0.002467	0.005186	0.013385	0.010221	0.003427	0.001720	-101829.064
2540	0.001421	0.001474	0.001546	0.006254	0.010302	0.008143	0.002678	0.000318	-102186.889
2550	0.002015	0.002323	0.004804	0.003410	0.014603	0.012355	0.003195	0.002050	-101404.413
2560	0.004288	0.002665	0.004586	0.003602	0.013969	0.010362	0.003056	0.001356	-105490.162
2570	0.004617	0.002640	0.003090	0.001829	0.009161	0.005892	0.002059	0.001393	-105798.386
2580	0.005842	0.002302	0.003476	0.003205	0.012700	0.009147	0.002855	0.001651	-104119.620
2590	0.007639	0.003485	0.014927	0.004273	0.018337	0.012260	0.002527	0.001920	-95325.409
2600	0.003271	0.001639	0.002466	0.002612	0.008622	0.005765	0.001188	0.000434	-106840.946
2610	0.003118	0.002254	0.002835	0.003984	0.009913	0.005763	0.001366	0.000517	-101139.181
2620	0.002752	0.002821	0.003013	0.006308	0.013523	0.007213	0.001898	0.001193	-108670.069
2630	0.002450	0.002058	0.002544	0.005956	0.012706	0.006777	0.001784	0.000541	-100760.938
2640	0.004121	0.001693	0.003294	0.005226	0.013328	0.007109	0.001651	0.000638	-102753.573
2650	0.004211	0.002551	0.003265	0.003294	0.020078	0.010709	0.002488	0.000689	-104622.663
2660	0.004436	0.002908	0.005096	0.008579	0.044998	0.024001	0.005204	0.001896	-104642.751
2670	0.002738	0.002465	0.003795	0.002895	0.031756	0.018293	0.003672	0.001621	-103267.110
2680	0.001131	0.002653	0.002523	0.004753	0.015570	0.008425	0.001698	0.000845	-101466.469
2690	0.002036	0.005809	0.003417	0.003970	0.028025	0.015164	0.003057	0.002684	-99302.104
2700	0.002656	0.005676	0.002734	0.005993	0.025156	0.015516	0.002744	0.000820	-105633.049
2710	0.002042	0.008686	0.002041	0.003025	0.021146	0.011587	0.002049	0.000870	-97563.193
2720	0.001266	0.005402	0.002819	0.003456	0.013111	0.010223	0.001271	0.000721	-102925.591
2730	0.002242	0.002102	0.003245	0.002666	0.011379	0.009304	0.001103	0.000743	-103074.198
2740	0.002364	0.004548	0.002176	0.005265	0.011996	0.007989	0.001162	0.001080	-105960.835
2750	0.004141	0.006489	0.004563	0.022281	0.025159	0.016755	0.002438	0.001613	-100328.477
2760	0.002336	0.005297	0.002241	0.007419	0.015933	0.010611	0.001544	0.001318	-103249.323
2770	0.004767	0.002582	0.003669	0.008109	0.026089	0.017374	0.002528	0.002136	-103658.409
2780	0.006282	0.003476	0.002815	0.008077	0.020017	0.013331	0.001940	0.001639	-104358.243
2790	0.006031	0.002205	0.002909	0.008745	0.017464	0.013536	0.001692	0.001137	-105988.624
2800	0.003390	0.002043	0.003473	0.003975	0.016182	0.012543	0.001568	0.001492	-107534.557
2810	0.002206	0.005658	0.002486	0.006993	0.009958	0.006105	0.000934	0.000570	-106534.632
2820	0.005212	0.004830	0.003239	0.008498	0.008384	0.004931	0.000753	0.000576	-103810.861
