Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
280	0.013350	0.047436	0.013815	0.002352	0.013081	0.005727	0.005778	0.091017	0.025676	0.018261	0.004193	0.006026	0.002021	0.629522	-76492.783
290	0.019978	0.026126	0.008866	0.002272	0.005896	0.005832	0.008357	0.088408	0.027531	0.017641	0.004050	0.004288	0.002513	0.667556	-76733.514
300	0.012904	0.045814	0.009037	0.004269	0.003014	0.001524	0.003114	0.088170	0.028061	0.017981	0.004128	0.006680	0.001645	0.667556	-76602.784
310	0.012700	0.022249	0.011393	0.001550	0.002415	0.003571	0.005297	0.082138	0.026414	0.016926	0.003886	0.005682	0.002058	0.711670	-76514.301
320	0.009170	0.044189	0.004137	0.001550	0.001616	0.000885	0.015763	0.103593	0.026414	0.023912	0.003886	0.006535	0.002271	0.695267	-76439.073
330	0.007650	0.025269	0.002188	0.002551	0.002848	0.004477	0.002887	0.086151	0.020779	0.018194	0.003214	0.006046	0.001996	0.544690	-76504.748
340	0.006634	0.026411	0.002238	0.002692	0.002192	0.004090	0.003743	0.095295	0.021930	0.019201	0.003392	0.006380	0.002433	0.423444	-76467.405
350	0.009501	0.017441	0.004299	0.009476	0.002077	0.006768	0.003023	0.080837	0.023252	0.020779	0.003596	0.006486	0.001823	0.565280	-76500.302
360	0.003933	0.032575	0.004422	0.007845	0.003214	0.001640	0.002448	0.075041	0.022316	0.019479	0.003333	0.004089	0.002199	0.626480	-76528.511
370	0.005031	0.029521	0.013690	0.006722	0.001892	0.002725	0.004274	0.078961	0.019121	0.012094	0.002856	0.003199	0.002847	0.764392	-76837.759
380	0.005458	0.022060	0.016298	0.007927	0.001892	0.009919	0.002132	0.082586	0.019121	0.012094	0.002856	0.003199	0.000914	0.550491	-76636.832
390	0.005932	0.040961	0.007898	0.005010	0.001422	0.004061	0.003179	0.097596	0.023280	0.018904	0.003477	0.005745	0.001889	0.378811	-76470.075
400	0.006638	0.048836	0.010489	0.004049	0.001800	0.003484	0.001934	0.093005	0.024278	0.020135	0.003548	0.004701	0.001853	0.515317	-76503.326
410	0.006148	0.042359	0.006258	0.003076	0.002983	0.007659	0.003001	0.101744	0.024924	0.019754	0.003615	0.004947	0.003263	0.564578	-76551.416
420	0.004312	0.047814	0.003631	0.002344	0.003028	0.002111	0.002175	0.082573	0.018206	0.015051	0.002754	0.005375	0.001188	0.514748	-76333.015
430	0.007042	0.035375	0.005247	0.002569	0.003475	0.009390	0.002526	0.087797	0.019954	0.016592	0.003019	0.004873	0.002018	0.457677	-76553.369
440	0.007432	0.032613	0.005352	0.002829	0.002540	0.002596	0.003608	0.069635	0.020074	0.014976	0.001760	0.005158	0.000958	0.681068	-76419.043
450	0.015142	0.029373	0.008813	0.005798	0.004492	0.015990	0.004927	0.086806	0.023633	0.021657	0.002084	0.005543	0.001648	0.592367	-76523.924
460	0.011157	0.027239	0.010122	0.005608	0.002753	0.006389	0.014087	0.083074	0.022857	0.017786	0.002016	0.005361	0.000614	0.592367	-76603.846
470	0.006514	0.035871	0.014758	0.006632	0.002379	0.006003	0.006035	0.091153	0.027031	0.016438	0.002384	0.006332	0.001445	0.499040	-76420.991
480	0.004713	0.022037	0.009046	0.002875	0.003286	0.010037	0.020594	0.091970	0.023722	0.014425	0.001864	0.003329	0.000311	0.577425	-76532.686
490	0.003844	0.027467	0.010551	0.001934	0.002429	0.004863	0.008514	0.108170	0.025501	0.015507	0.002004	0.005100	0.000699	0.577425	-76388.454
500	0.006860	0.025687	0.008389	0.001975	0.002772	0.006348	0.003723	0.089892	0.027714	0.015844	0.003188	0.004729	0.000969	0.504579	-76411.244
510	0.007281	0.033611	0.004881	0.003434	0.003651	0.003147	0.007299	0.097540	0.027815	0.023997	0.003200	0.004568	0.001123	0.790828	-76502.574
520	0.006792	0.028116	0.002370	0.002968	0.006652	0.003653	0.005686	0.075758	0.022553	0.020665	0.002682	0.003829	0.000859	0.640929	-76528.407
530	0.005445	0.031025	0.002850	0.003486	0.004741	0.006213	0.002299	0.101951	0.024382	0.022340	0.002900	0.004140	0.002717	0.651608	-76709.492
540	0.006065	0.027277	0.006260	0.003194	0.005670	0.002838	0.002442	0.094015	0.024382	0.022340	0.002900	0.004013	0.002108	0.597029	-76487.195
550	0.008066	0.023742	0.006476	0.003128	0.004790	0.006139	0.001832	0.081249	0.025221	0.023109	0.002999	0.004506	0.002636	0.513130	-76560.323
560	0.008270	0.017601	0.002718	0.007400	0.013372	0.002324	0.000904	0.104225	0.029494	0.028614	0.003684	0.003264	0.001875	0.571424	-76472.707
570	0.011716	0.024113	0.002200	0.004577	0.007370	0.003381	0.001789	0.084367	0.023875	0.023162	0.003943	0.004986	0.002614	0.654264	-76844.476
580	0.014196	0.015067	0.002054	0.004411	0.003803	0.003459	0.008100	0.078752	0.022286	0.021620	0.003681	0.006593	0.001321	0.701708	-76520.587
590	0.014418	0.029003	0.001757	0.003774	0.003044	0.003216	0.003351	0.081796	0.019066	0.018497	0.003149	0.005104	0.000904	0.541364	-76524.795
600	0.005256	0.030984	0.002765	0.005030	0.001884	0.002698	0.006160	0.093005	0.022242	0.021578	0.003673	0.005954	0.002727	0.723147	-76444.447
610	0.005544	0.048745	0.003100	0.005761	0.001662	0.002642	0.007014	0.094961	0.023031	0.020809	0.003804	0.006873	0.001950	0.615682	-76600.822
620	0.003819	0.035586	0.004691	0.002971	0.001330	0.006276	0.007436	0.093768	0.019433	0.017558	0.005005	0.006024	0.004381	0.437417	-76390.261
630	0.004493	0.032368	0.006009	0.002918	0.002329	0.003392	0.003044	0.106230	0.022385	0.016857	0.005765	0.005557	0.003137	0.647812	-76555.369
640	0.004619	0.044295	0.004905	0.003614	0.001108	0.003658	0.004033	0.104356	0.022733	0.019462	0.005221	0.005570	0.004528	0.393515	-76475.306
650	0.002768	0.034957	0.003921	0.001552	0.001256	0.004498	0.005947	0.108204	0.021254	0.018900	0.004107	0.004336	0.003246	0.602156	-76399.472
660	0.003387	0.046751	0.004287	0.001517	0.001254	0.002795	0.003193	0.092130	0.021228	0.017805	0.003250	0.004331	0.002872	0.501543	-76483.183
670	0.003060	0.034854	0.004964	0.001717	0.001518	0.008881	0.003014	0.092960	0.025525	0.022292	0.003899	0.005243	0.001170	0.606506	-76412.203
680	0.003000	0.032161	0.003883	0.002130	0.001607	0.007821	0.004567	0.104129	0.026742	0.023471	0.003831	0.005550	0.003491	0.425645	-76436.306
690	0.003620	0.024324	0.004560	0.003038	0.002767	0.002803	0.002548	0.110694	0.030779	0.025150	0.004396	0.006369	0.003852	0.616016	-76608.337
700	0.004168	0.028157	0.006174	0.001568	0.002292	0.003094	0.005111	0.095037	0.029383	0.022832	0.004197	0.006486	0.002456	0.533854	-76488.907
710	0.004478	0.037307	0.006376	0.001984	0.002524	0.002882	0.002610	0.106458	0.032356	0.026335	0.004115	0.007142	0.001010	0.533854	-76516.707
720	0.003982	0.024182	0.010771	0.001841	0.003978	0.002341	0.008445	0.089612	0.033322	0.023512	0.005288	0.008562	0.002171	0.524496	-76634.485
730	0.003863	0.025902	0.005784	0.002158	0.007561	0.002431	0.006791	0.086312	0.032186	0.021025	0.004343	0.003060	0.000896	0.524496	-76487.959
740	0.003890	0.032632	0.006375	0.003582	0.006476	0.002844	0.003351	0.101174	0.035471	0.023171	0.005472	0.004321	0.000258	0.736740	-76631.412
750	0.002235	0.010537	0.003218	0.001879	0.003145	0.004797	0.006144	0.077149	0.030549	0.023139	0.003408	0.003409	0.000909	0.477242	-76715.461
760	0.002045	0.012291	0.007634	0.001721	0.001703	0.002216	0.006919	0.082762	0.029039	0.018506	0.003239	0.003025	0.001215	0.578247	-76731.295
770	0.003965	0.010801	0.014000	0.004051	0.001652	0.002021	0.001666	0.085578	0.031043	0.015564	0.003463	0.003465	0.002591	0.648751	-76558.760
780	0.005834	0.016888	0.016854	0.002095	0.002041	0.005472	0.003091	0.093760	0.034034	0.017063	0.003796	0.003798	0.000774	0.648751	-76522.982
790	0.004021	0.018619	0.009518	0.003324	0.001011	0.003210	0.004066	0.082854	0.027693	0.018788	0.003975	0.006243	0.000551	0.648751	-76503.226
800	0.003960	0.006820	0.010810	0.001556	0.001762	0.003916	0.003363	0.092510	0.031245	0.017381	0.008223	0.004940	0.002048	0.698922	-76732.784
810	0.005333	0.008589	0.003508	0.002147	0.001539	0.001813	0.009864	0.099139	0.034062	0.024057	0.006118	0.006701	0.004512	0.787966	-76721.450
820	0.005289	0.016219	0.004438	0.003083	0.001655	0.001749	0.002597	0.098330	0.033784	0.023861	0.005737	0.006291	0.004601	0.725169	-76853.837
830	0.003586	0.028491	0.006928	0.004563	0.001937	0.002908	0.002564	0.095542	0.036000	0.028965	0.006113	0.006704	0.006002	0.497013	-76463.592
840	0.004924	0.018948	0.005444	0.002364	0.002300	0.008866	0.005332	0.084924	0.028576	0.023169	0.004852	0.005321	0.004260	0.395555	-76578.288
850	0.005090	0.016275	0.007144	0.003531	0.002664	0.003336	0.002846	0.092387	0.032260	0.024404	0.005620	0.006163	0.002470	0.545225	-76563.326
860	0.005496	0.016991	0.012890	0.006309	0.003646	0.003056	0.001934	0.099740	0.034830	0.023002	0.004719	0.007157	0.003466	0.579489	-76474.594
870	0.004998	0.015459	0.011937	0.006929	0.002891	0.005439	0.014807	0.098105	0.033210	0.017746	0.004500	0.008287	0.002590	0.675725	-76443.856
880	0.005411	0.024151	0.015377	0.003180	0.003820	0.002073	0.005806	0.092921	0.033162	0.017720	0.004889	0.007401	0.002674	0.428219	-76521.277
890	0.006460	0.012612	0.026720	0.005034	0.002451	0.002577	0.002158	0.099289	0.035773	0.019593	0.004315	0.008183	0.000820	0.649329	-76664.516
900	0.004822	0.020625	0.008910	0.003618	0.003775	0.005452	0.002385	0.092723	0.032743	0.022617	0.004260	0.006999	0.002893	0.518831	-76689.814
910	0.005563	0.014323	0.020687	0.004974	0.003418	0.002829	0.001618	0.089267	0.032050	0.017821	0.006622	0.006814	0.002925	0.668278	-76546.978
920	0.010953	0.011433	0.014397	0.002916	0.002015	0.002048	0.001562	0.093074	0.042500	0.017976	0.007087	0.007727	0.004747	0.668278	-76637.968
930	0.012017	0.012466	0.008875	0.002630	0.005577	0.001329	0.002224	0.096603	0.042562	0.024008	0.008209	0.004511	0.003957	0.626113	-76762.993
940	0.008613	0.009277	0.007538	0.002206	0.002414	0.008501	0.003776	0.091253	0.032697	0.020390	0.005315	0.003831	0.002706	0.626113	-76714.839
950	0.006289	0.016954	0.006516	0.002260	0.005206	0.000800	0.001410	0.087900	0.029904	0.017627	0.006369	0.008292	0.002195	0.626113	-76620.539
960	0.009239	0.035381	0.006740	0.004232	0.005774	0.002500	0.003083	0.088681	0.023412	0.020216	0.004553	0.007157	0.004210	0.448928	-76602.788
970	0.012677	0.039736	0.009851	0.002094	0.003112	0.007988	0.002565	0.090180	0.023396	0.018376	0.006120	0.006315	0.003948	0.656500	-76524.667
980	0.007082	0.029094	0.013084	0.001791	0.002399	0.005067	0.006665	0.085919	0.024760	0.019298	0.006477	0.006683	0.005940	0.568742	-76410.791
990	0.005620	0.019160	0.009067	0.001594	0.003537	0.008566	0.015994	0.083108	0.022511	0.018515	0.005767	0.006703	0.005603	0.530612	-76448.465
1000	0.004542	0.024374	0.018058	0.006064	0.002782	0.003339	0.010573	0.096189	0.022339	0.013476	0.004954	0.006652	0.001441	0.546934	-76314.963
1010	0.006059	0.039556	0.010896	0.002981	0.004133	0.003460	0.003756	0.097288	0.025449	0.021060	0.006277	0.005484	0.001112	0.707575	-76492.949
1020	0.009003	0.041216	0.008081	0.004184	0.002728	0.009906	0.005574	0.086971	0.021524	0.016052	0.006588	0.006270	0.000187	0.706853	-76523.277
1030	0.006331	0.045829	0.007465	0.002814	0.002891	0.008011	0.008709	0.086144	0.021180	0.017179	0.006202	0.002963	0.000189	0.383020	-76337.515
1040	0.005882	0.027168	0.008057	0.002702	0.002414	0.004344	0.005754	0.102605	0.022649	0.018268	0.007363	0.005419	0.000135	0.504926	-76372.551
1050	0.006921	0.031928	0.007957	0.002480	0.004230	0.001470	0.001420	0.090117	0.018523	0.016742	0.005379	0.006925	0.000113	0.583202	-76361.570
1060	0.007373	0.029365	0.002805	0.003001	0.003642	0.004830	0.002611	0.092938	0.016554	0.015277	0.004889	0.003664	0.000113	0.583202	-76521.507
1070	0.008068	0.055172	0.002197	0.001836	0.009200	0.006471	0.002551	0.099438	0.017892	0.016512	0.006018	0.004044	0.000122	0.544749	-76545.910
1080	0.006947	0.046801	0.002587	0.003385	0.012671	0.001426	0.005306	0.101202	0.021053	0.019418	0.004570	0.004086	0.000733	0.558191	-76713.021
1090	0.006728	0.049988	0.002464	0.001748	0.008432	0.011371	0.005478	0.088995	0.019317	0.017817	0.003427	0.003749	0.000457	0.427504	-76502.464
1100	0.006234	0.046604	0.002713	0.002105	0.007254	0.003480	0.003201	0.112428	0.021269	0.019617	0.003773	0.004996	0.001542	0.453531	-76379.481
1110	0.004806	0.034227	0.002264	0.002255	0.007673	0.003474	0.003696	0.095401	0.017286	0.015944	0.002819	0.002448	0.001621	0.356673	-76457.853
1120	0.009291	0.041394	0.003915	0.004113	0.004393	0.003375	0.005397	0.086244	0.018850	0.016995	0.003056	0.006211	0.000633	0.691088	-76561.324
1130	0.008430	0.046943	0.005321	0.007359	0.002669	0.003669	0.001843	0.093168	0.018405	0.015581	0.003056	0.003672	0.002690	0.614455	-76299.143
1140	0.011713	0.030776	0.022143	0.008139	0.001288	0.004397	0.005611	0.090120	0.023011	0.014685	0.003821	0.004591	0.003808	0.693965	-76451.497
1150	0.009621	0.026448	0.010267	0.004527	0.001132	0.003767	0.026717	0.088350	0.020226	0.012908	0.003118	0.004036	0.002074	0.693965	-76569.816
1160	0.007355	0.019814	0.009475	0.004065	0.002743	0.006649	0.019372	0.097058	0.022780	0.016967	0.004391	0.002160	0.001142	0.681181	-76437.765
1170	0.009101	0.031397	0.006982	0.002645	0.004359	0.007741	0.001804	0.087657	0.023542	0.016851	0.006688	0.002232	0.002052	0.782030	-76708.939
1180	0.009083	0.015002	0.006571	0.003922	0.002502	0.004538	0.003902	0.076317	0.021706	0.015536	0.004462	0.002058	0.000721	0.699828	-76773.061
1190	0.010873	0.017651	0.016054	0.003657	0.003679	0.006726	0.003003	0.078964	0.025819	0.018481	0.005853	0.002694	0.000471	0.699828	-76553.135
1200	0.008367	0.027766	0.029394	0.006152	0.003497	0.007255	0.003591	0.100659	0.032130	0.015375	0.006408	0.004724	0.001126	0.480026	-76430.185
1210	0.009647	0.025168	0.011758	0.004883	0.002063	0.010452	0.004655	0.084520	0.025501	0.017619	0.005086	0.004505	0.002110	0.565095	-76753.506
1220	0.009579	0.016309	0.016127	0.001308	0.001887	0.008939	0.002546	0.091117	0.023323	0.015602	0.004789	0.004120	0.003758	0.506927	-76549.939
1230	0.009197	0.023418	0.017777	0.002849	0.002610	0.011615	0.002155	0.097349	0.023803	0.015923	0.004887	0.004205	0.003146	0.395479	-76628.737
1240	0.008064	0.028952	0.013350	0.002146	0.003381	0.004156	0.002840	0.098468	0.026057	0.017430	0.005350	0.004603	0.004046	0.440668	-76431.590
1250	0.006640	0.024278	0.013123	0.001955	0.001016	0.001827	0.007128	0.096759	0.023743	0.014425	0.004875	0.004194	0.003125	0.507583	-76522.811
1260	0.003322	0.032380	0.006997	0.001744	0.001492	0.002420	0.005519	0.099481	0.022607	0.016433	0.004642	0.003994	0.003011	0.412334	-76590.700
1270	0.001949	0.052743	0.007550	0.002068	0.003765	0.006115	0.005609	0.101689	0.020064	0.014584	0.004120	0.003541	0.001604	0.480720	-76361.091
1280	0.002029	0.023210	0.006723	0.003598	0.003277	0.005089	0.009028	0.090311	0.020064	0.013679	0.004120	0.004764	0.003183	0.685377	-76616.782
1290	0.002590	0.028115	0.014362	0.003006	0.004077	0.012794	0.002473	0.098247	0.020064	0.013679	0.004267	0.006158	0.003149	0.542951	-76263.928
1300	0.002704	0.037509	0.006644	0.000978	0.003542	0.004290	0.002511	0.095089	0.018469	0.015702	0.005299	0.006158	0.004198	0.561961	-76704.850
1310	0.005498	0.046103	0.024475	0.001022	0.001749	0.001864	0.003736	0.090383	0.018538	0.010664	0.005538	0.006367	0.001826	0.612222	-76382.104
1320	0.009815	0.037105	0.011332	0.001499	0.002058	0.004165	0.004163	0.113103	0.018838	0.013880	0.005627	0.005859	0.001139	0.468425	-76501.613
1330	0.006380	0.031951	0.006679	0.001842	0.003571	0.002364	0.003707	0.090843	0.018923	0.016104	0.005118	0.004029	0.003016	0.409741	-76285.216
1340	0.004466	0.021771	0.005347	0.001497	0.001847	0.002619	0.003704	0.090232	0.022664	0.018156	0.006024	0.008734	0.000610	0.627573	-76410.465
1350	0.004496	0.032728	0.002909	0.002659	0.002912	0.004495	0.004458	0.110311	0.025296	0.023626	0.007064	0.009819	0.004676	0.565946	-76514.220
1360	0.002794	0.023416	0.005134	0.001152	0.002580	0.002942	0.004085	0.088832	0.018178	0.016236	0.004294	0.005518	0.003295	0.532863	-76575.737
1370	0.002004	0.023715	0.025114	0.001832	0.001976	0.003876	0.004781	0.090010	0.017800	0.011737	0.003910	0.005212	0.001066	0.730170	-76736.680
1380	0.002593	0.025718	0.014041	0.002488	0.002520	0.003111	0.005450	0.092324	0.020206	0.013324	0.006273	0.005916	0.000993	0.551593	-76564.685
1390	0.002764	0.026715	0.008387	0.002584	0.003303	0.002008	0.003025	0.087503	0.020989	0.013840	0.006516	0.004345	0.004212	0.551593	-76562.569
1400	0.003162	0.034798	0.009221	0.007263	0.003498	0.007223	0.006815	0.094533	0.023076	0.015216	0.007164	0.004777	0.003742	0.483297	-76376.924
1410	0.003059	0.042056	0.008234	0.004307	0.003513	0.001945	0.022958	0.083655	0.017692	0.012839	0.006773	0.004351	0.003746	0.483297	-76466.971
1420	0.001684	0.059370	0.003312	0.002615	0.002941	0.004302	0.013121	0.088520	0.016235	0.013649	0.005685	0.003992	0.002310	0.680629	-76640.821
1430	0.002910	0.058375	0.003224	0.002685	0.002520	0.001708	0.007384	0.094158	0.017707	0.015920	0.005428	0.005387	0.004425	0.378910	-76497.399
1440	0.003114	0.036017	0.002640	0.004303	0.002374	0.002920	0.007552	0.090486	0.017475	0.015418	0.005357	0.005317	0.005132	0.418589	-76517.966
1450	0.004344	0.039067	0.002745	0.004223	0.003051	0.001357	0.006831	0.100941	0.015373	0.013971	0.004712	0.004274	0.003172	0.418589	-76435.885
1460	0.004749	0.049113	0.002352	0.003465	0.001884	0.003080	0.004581	0.091080	0.012054	0.010955	0.003695	0.002765	0.001909	0.435462	-76377.529
1470	0.005175	0.049420	0.002212	0.002855	0.001905	0.001768	0.008717	0.082858	0.011934	0.011377	0.003658	0.005410	0.000845	0.564900	-76501.078
1480	0.004140	0.034903	0.003232	0.002285	0.003342	0.005318	0.002416	0.085536	0.010947	0.010436	0.003356	0.006331	0.001201	0.354966	-76534.493
1490	0.003701	0.039323	0.002730	0.001620	0.010073	0.003763	0.002317	0.082699	0.009956	0.009777	0.003732	0.003413	0.000561	0.501074	-76395.432
1500	0.004460	0.047273	0.002321	0.002115	0.001774	0.003243	0.004455	0.096037	0.011030	0.010666	0.003603	0.005629	0.001011	0.484656	-76514.124
1510	0.009864	0.046503	0.003427	0.002189	0.004103	0.001971	0.002462	0.085694	0.010456	0.010111	0.006568	0.002709	0.001815	0.447166	-76553.103
1520	0.006542	0.038197	0.002881	0.002902	0.002388	0.004617	0.002126	0.091133	0.011047	0.010463	0.004698	0.002862	0.001156	0.640865	-76382.427
1530	0.008804	0.039450	0.020216	0.002698	0.002752	0.003732	0.003468	0.098852	0.013250	0.008830	0.005946	0.003433	0.003200	0.696095	-76557.840
1540	0.012346	0.040148	0.006195	0.004385	0.003790	0.003496	0.009534	0.094152	0.013238	0.010935	0.006029	0.003303	0.001054	0.664379	-76377.689
1550	0.011047	0.053868	0.006114	0.011225	0.003006	0.007276	0.014575	0.099409	0.015978	0.014344	0.004801	0.004361	0.003397	0.611764	-76460.920
1560	0.010099	0.035920	0.005512	0.006498	0.002480	0.004314	0.007217	0.088572	0.014404	0.012931	0.004231	0.003932	0.001148	0.743062	-76424.045
1570	0.010786	0.042165	0.004383	0.003074	0.001703	0.003024	0.003592	0.077885	0.012384	0.011486	0.004555	0.005791	0.002329	0.623588	-76488.500
1580	0.010596	0.072705	0.003269	0.004131	0.006108	0.008980	0.003397	0.092134	0.015336	0.014223	0.005640	0.006747	0.004743	0.623588	-76441.275
1590	0.009336	0.073599	0.001894	0.004960	0.002026	0.003994	0.002415	0.081895	0.014373	0.013331	0.004298	0.006324	0.003553	0.559799	-76394.313
1600	0.008737	0.064855	0.001970	0.004957	0.002010	0.009314	0.002550	0.076597	0.015639	0.014443	0.004593	0.007116	0.003363	0.559799	-76519.966
1610	0.011931	0.072947	0.002491	0.005271	0.004415	0.003457	0.006939	0.080590	0.016629	0.015357	0.004884	0.007560	0.001802	0.663630	-76486.561
1620	0.007152	0.036546	0.005333	0.003429	0.004873	0.004906	0.012757	0.083714	0.015550	0.011566	0.002672	0.005046	0.000484	0.534550	-76497.477
1630	0.008593	0.038037	0.016822	0.009089	0.006639	0.004377	0.006814	0.103048	0.016382	0.011559	0.002815	0.004999	0.002645	0.510393	-76684.278
1640	0.007871	0.026397	0.018670	0.008626	0.004743	0.002123	0.003534	0.082750	0.014202	0.011627	0.004093	0.004633	0.001311	0.558112	-76606.224
1650	0.024125	0.016830	0.008080	0.004317	0.003560	0.004486	0.006416	0.083613	0.022231	0.018292	0.011025	0.009702	0.000896	0.594707	-76827.669
1660	0.014880	0.032593	0.009066	0.007559	0.004599	0.001562	0.002566	0.079575	0.018566	0.013910	0.006385	0.002377	0.000816	0.441949	-76504.971
1670	0.015397	0.036808	0.010039	0.007422	0.002384	0.002926	0.003157	0.079992	0.018213	0.012696	0.004533	0.002332	0.001205	0.642401	-76467.776
1680	0.004771	0.041346	0.011730	0.003112	0.002097	0.003448	0.009784	0.085853	0.019042	0.012472	0.005046	0.002438	0.002378	0.678335	-76461.590
1690	0.007202	0.036045	0.012950	0.005241	0.002698	0.002077	0.004204	0.078132	0.018635	0.012411	0.004591	0.002426	0.002277	0.718520	-76398.764
1700	0.008241	0.047960	0.010219	0.010218	0.005075	0.002228	0.006925	0.089407	0.021324	0.015481	0.005254	0.002776	0.002521	0.738726	-76410.646
1710	0.008825	0.061442	0.010615	0.002817	0.004483	0.002704	0.007260	0.093956	0.018838	0.015052	0.006316	0.002452	0.002066	0.657003	-76570.899
1720	0.007881	0.033085	0.012937	0.002252	0.005435	0.002187	0.008910	0.079642	0.016228	0.012124	0.005816	0.002127	0.000535	0.515846	-76517.392
1730	0.004820	0.046298	0.010275	0.002156	0.002544	0.001755	0.004054	0.102038	0.015299	0.011672	0.006802	0.002009	0.000219	0.515846	-76452.843
1740	0.004582	0.058043	0.009944	0.003360	0.002342	0.002120	0.003542	0.099988	0.014083	0.011280	0.004197	0.003941	0.000241	0.515846	-76466.962
1750	0.006383	0.046491	0.013906	0.002817	0.005313	0.003883	0.003089	0.102260	0.017715	0.012554	0.005938	0.003326	0.000223	0.566836	-76432.420
1760	0.005242	0.031861	0.008974	0.003234	0.010765	0.008479	0.002389	0.085471	0.015067	0.011123	0.004284	0.001534	0.000120	0.566836	-76605.379
