Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
5480	0.007084	0.034251	0.018181	0.003272	0.005356	0.002158	0.003433	0.102691	0.024147	0.010488	0.004453	0.009924	0.002175	0.746474	-76649.392
5490	0.005891	0.031118	0.015119	0.004931	0.009580	0.003098	0.004217	0.085395	0.019354	0.008721	0.004142	0.007795	0.002073	0.701098	-76345.169
5500	0.006708	0.040776	0.010464	0.004847	0.004312	0.007601	0.002271	0.079287	0.016614	0.010666	0.004432	0.007735	0.000554	0.842672	-76830.563
5510	0.005324	0.042140	0.017384	0.003156	0.005989	0.001727	0.004647	0.089886	0.017833	0.008390	0.002724	0.007026	0.002291	0.878049	-76695.418
5520	0.004806	0.032878	0.014827	0.002416	0.003000	0.002939	0.006583	0.091380	0.020376	0.009245	0.004412	0.008885	0.000683	0.799705	-76567.953
5530	0.003922	0.051498	0.041486	0.002105	0.008191	0.002490	0.001686	0.095011	0.021185	0.009612	0.004631	0.008848	0.003710	0.891471	-76643.100
5540	0.003647	0.034515	0.024284	0.001969	0.005327	0.003345	0.005190	0.084011	0.024485	0.009054	0.004670	0.008427	0.002959	0.683947	-76614.237
5550	0.004791	0.019187	0.026033	0.002494	0.003059	0.001746	0.003281	0.074495	0.021712	0.008029	0.003961	0.007842	0.003256	0.823890	-76513.525
5560	0.003617	0.045867	0.013092	0.006390	0.005956	0.004288	0.003216	0.088934	0.021017	0.007772	0.004224	0.007503	0.003358	0.895815	-76568.462
5570	0.003617	0.067959	0.015208	0.007261	0.005387	0.004087	0.004020	0.088934	0.021017	0.007772	0.004729	0.007529	0.002592	0.908219	-76897.205
5580	0.004968	0.047069	0.014138	0.002283	0.009545	0.003777	0.004780	0.083661	0.017217	0.007311	0.005215	0.007086	0.004422	0.711329	-76649.353
5590	0.004474	0.037265	0.025038	0.003375	0.004198	0.001633	0.004006	0.092819	0.019564	0.007382	0.005996	0.007329	0.000667	0.899160	-76512.106
5600	0.004894	0.026743	0.017428	0.002948	0.005285	0.003220	0.004837	0.101530	0.021399	0.008074	0.007028	0.008017	0.004699	0.992503	-76627.926
5610	0.006706	0.033341	0.027478	0.004015	0.005440	0.002884	0.007988	0.100040	0.030492	0.009186	0.006835	0.006376	0.002015	0.957142	-76463.049
5620	0.007286	0.037658	0.031035	0.006172	0.006330	0.003176	0.001760	0.116097	0.034440	0.010375	0.007202	0.008995	0.002334	0.935271	-76566.999
5630	0.004268	0.026622	0.016081	0.002441	0.007938	0.001442	0.004196	0.092361	0.028481	0.008580	0.005164	0.007660	0.003925	0.814379	-76515.829
5640	0.003935	0.023963	0.016688	0.005141	0.005338	0.001619	0.015809	0.097580	0.034972	0.009254	0.005312	0.008359	0.005226	0.852769	-76637.698
5650	0.003925	0.014748	0.022175	0.004256	0.003727	0.012930	0.004728	0.086847	0.031126	0.008236	0.004966	0.006203	0.003051	0.763914	-76627.720
5660	0.003614	0.029018	0.023970	0.007813	0.012826	0.003640	0.004394	0.084179	0.022238	0.007499	0.003272	0.006444	0.002321	0.909494	-76573.979
5670	0.004296	0.020558	0.022993	0.003835	0.013711	0.005302	0.006659	0.096185	0.023682	0.007986	0.005939	0.007936	0.000605	0.806654	-76496.537
5680	0.004761	0.029682	0.021209	0.003872	0.004073	0.001981	0.001811	0.091090	0.022427	0.007563	0.005624	0.004498	0.001319	0.922233	-76642.913
5690	0.003618	0.025524	0.032200	0.003005	0.005988	0.001435	0.005958	0.096915	0.019969	0.006734	0.005532	0.005304	0.004551	0.946932	-76613.641
5700	0.001925	0.018034	0.017668	0.001649	0.006734	0.006024	0.006599	0.089928	0.025956	0.006248	0.005631	0.005379	0.005072	0.972099	-76579.907
5710	0.002911	0.033379	0.032040	0.009405	0.003576	0.010325	0.004240	0.101265	0.027452	0.006608	0.003921	0.005771	0.002607	0.975529	-76522.216
5720	0.003358	0.017984	0.025044	0.005397	0.003693	0.001391	0.001601	0.091563	0.027474	0.006614	0.003891	0.006564	0.003338	0.634731	-76712.836
5730	0.005876	0.025177	0.019133	0.003579	0.002403	0.003267	0.001864	0.106596	0.031985	0.007700	0.006115	0.007093	0.002220	0.879671	-76576.499
5740	0.003984	0.027732	0.033356	0.005785	0.002820	0.005228	0.003798	0.099081	0.027440	0.006606	0.004134	0.003443	0.001735	0.931935	-76627.905
5750	0.003974	0.035966	0.022190	0.003862	0.005521	0.006082	0.002135	0.098853	0.027376	0.006590	0.003329	0.006171	0.001485	0.796526	-76582.691
5760	0.004238	0.030247	0.033352	0.002453	0.019088	0.005462	0.012334	0.088400	0.027023	0.006505	0.004223	0.003498	0.001913	0.826393	-76458.327
5770	0.004039	0.043435	0.017002	0.001171	0.005362	0.005843	0.010941	0.088400	0.021761	0.006505	0.005326	0.005786	0.004231	0.856249	-76693.812
5780	0.004517	0.042097	0.019246	0.001600	0.007986	0.003054	0.004236	0.089434	0.021469	0.006418	0.005079	0.006175	0.002793	0.872390	-76477.111
5790	0.002815	0.030149	0.035442	0.003139	0.005429	0.001834	0.005110	0.091805	0.027943	0.006588	0.005244	0.006262	0.001481	0.904347	-76545.861
5800	0.002582	0.020200	0.024224	0.004675	0.004811	0.008898	0.006970	0.084209	0.021998	0.006043	0.003662	0.005428	0.003038	0.798595	-76588.649
5810	0.002609	0.015663	0.047748	0.003784	0.002662	0.003601	0.014398	0.105555	0.025139	0.006906	0.004875	0.006613	0.001969	0.744049	-76446.589
5820	0.002886	0.016097	0.034295	0.002612	0.009333	0.002901	0.006372	0.102598	0.025836	0.007098	0.005579	0.006246	0.004616	0.784458	-76609.605
5830	0.003364	0.026284	0.026706	0.002745	0.007235	0.001786	0.004234	0.092495	0.023292	0.006399	0.004639	0.005726	0.002114	0.889197	-76462.788
5840	0.002929	0.033189	0.024556	0.003980	0.002446	0.004635	0.007858	0.110817	0.024299	0.006675	0.005026	0.005046	0.001608	0.913275	-76565.752
5850	0.004027	0.027615	0.023045	0.003485	0.002827	0.002464	0.002494	0.079368	0.023429	0.005439	0.003440	0.005299	0.002397	0.828725	-76508.861
5860	0.002852	0.022953	0.026117	0.005117	0.008665	0.003011	0.003937	0.083268	0.020829	0.004835	0.002477	0.003440	0.001260	0.796064	-76791.411
5870	0.003969	0.027022	0.042317	0.002984	0.000979	0.003543	0.006505	0.086557	0.024498	0.005687	0.004218	0.001547	0.001481	0.956282	-76643.734
5880	0.005248	0.028205	0.027422	0.003643	0.004388	0.002677	0.003928	0.103949	0.029420	0.006830	0.005065	0.002453	0.000752	0.956282	-76644.849
5890	0.004590	0.017561	0.025858	0.003605	0.008788	0.006823	0.001947	0.098352	0.023040	0.005348	0.002721	0.004695	0.000067	0.916967	-76360.945
5900	0.012387	0.027844	0.057452	0.004922	0.003081	0.004503	0.002806	0.120720	0.033194	0.007706	0.003272	0.006288	0.000085	0.988517	-76564.828
5910	0.011827	0.028032	0.032290	0.003908	0.001588	0.002252	0.007387	0.096477	0.028569	0.006632	0.004434	0.002782	0.000083	0.988517	-76723.597
5920	0.009311	0.036851	0.036769	0.008029	0.004776	0.004127	0.003031	0.098544	0.026169	0.006075	0.001853	0.005893	0.000076	0.705431	-76417.738
5930	0.008331	0.014433	0.034126	0.009395	0.012694	0.002483	0.002727	0.088175	0.023415	0.005436	0.000570	0.002289	0.000068	0.952308	-76717.166
5940	0.009394	0.026842	0.038931	0.008673	0.033544	0.003370	0.004328	0.091000	0.028575	0.007087	0.001075	0.000659	0.000093	0.907592	-76465.462
5950	0.007446	0.012223	0.023804	0.001781	0.008581	0.002159	0.003485	0.083008	0.024608	0.006103	0.005197	0.002210	0.000080	0.944937	-76748.759
5960	0.008576	0.025636	0.026388	0.002148	0.005583	0.002200	0.002375	0.095601	0.028341	0.007029	0.005725	0.005864	0.000180	0.999479	-76765.552
5970	0.008183	0.027550	0.023447	0.002379	0.002186	0.001211	0.005068	0.083302	0.023500	0.005828	0.003624	0.001360	0.000830	0.999479	-76343.436
5980	0.008695	0.029827	0.021155	0.002077	0.003084	0.002600	0.004014	0.101785	0.027076	0.006715	0.006024	0.001468	0.001167	0.999479	-76601.111
5990	0.007879	0.034397	0.040735	0.009356	0.005323	0.001587	0.005113	0.092233	0.024535	0.006085	0.003542	0.005045	0.001500	0.999479	-76536.761
6000	0.007422	0.029084	0.027020	0.003687	0.004145	0.007643	0.004309	0.101760	0.025761	0.006389	0.005634	0.004130	0.001250	0.999479	-76657.148
6010	0.006146	0.023276	0.030476	0.004515	0.010616	0.005495	0.006910	0.084253	0.021329	0.005290	0.003873	0.004698	0.001192	0.999479	-76594.377
6020	0.004994	0.027722	0.019093	0.003872	0.005335	0.003677	0.004304	0.094758	0.022207	0.005507	0.004591	0.004700	0.002474	0.879347	-76346.774
6030	0.007031	0.020438	0.022660	0.005150	0.007604	0.003822	0.002953	0.089996	0.024949	0.006188	0.002717	0.005759	0.002114	0.740609	-76555.405
6040	0.006523	0.033087	0.023248	0.003749	0.003115	0.009171	0.003210	0.093493	0.027120	0.006726	0.004547	0.006260	0.000964	0.595672	-76555.358
6050	0.004189	0.031385	0.021579	0.004221	0.006386	0.005390	0.008241	0.086989	0.019492	0.005878	0.004353	0.002909	0.002231	0.968416	-76466.070
6060	0.003987	0.032042	0.025416	0.005534	0.006533	0.005508	0.003988	0.087566	0.020670	0.006233	0.004250	0.003451	0.002075	0.940392	-76481.079
6070	0.003043	0.039317	0.020972	0.011054	0.006663	0.002871	0.011700	0.086727	0.023801	0.007178	0.002956	0.003937	0.002092	0.911660	-76588.633
6080	0.004425	0.041240	0.020427	0.008482	0.007545	0.002873	0.003469	0.091770	0.021628	0.006522	0.003610	0.006211	0.002752	0.960783	-76551.741
6090	0.004249	0.026633	0.020827	0.003354	0.007410	0.003995	0.002141	0.088786	0.020925	0.006310	0.005042	0.005633	0.002829	0.844436	-76494.874
6100	0.004189	0.029304	0.027593	0.003117	0.004828	0.014703	0.004286	0.105494	0.024657	0.007436	0.006191	0.004019	0.001953	0.951787	-76608.115
6110	0.003232	0.030164	0.021383	0.006621	0.003230	0.003641	0.002805	0.093742	0.021327	0.006611	0.004965	0.004335	0.001502	0.964819	-76504.377
6120	0.004982	0.039916	0.015597	0.007276	0.009171	0.010473	0.003939	0.096508	0.022706	0.007038	0.005282	0.005083	0.001331	0.991833	-76408.641
6130	0.004285	0.047793	0.021367	0.009421	0.004039	0.002969	0.006001	0.087566	0.020602	0.006386	0.004000	0.003224	0.002771	0.855774	-76519.396
6140	0.004208	0.014882	0.016722	0.004627	0.010353	0.003812	0.003114	0.077126	0.019018	0.005895	0.004562	0.002359	0.002038	0.919284	-76583.913
6150	0.005356	0.038375	0.025438	0.004171	0.004371	0.002373	0.002947	0.084869	0.020927	0.006487	0.004179	0.006015	0.003964	0.876201	-76506.380
6160	0.004480	0.037508	0.025864	0.002899	0.004741	0.001513	0.005720	0.084869	0.017766	0.006487	0.004971	0.005055	0.002277	0.965133	-76599.103
6170	0.006179	0.024007	0.023690	0.001793	0.011383	0.003457	0.008172	0.080072	0.023879	0.006874	0.005600	0.006492	0.001038	0.611650	-76532.900
6180	0.008705	0.020868	0.026387	0.004540	0.011891	0.006053	0.005216	0.105166	0.029609	0.008524	0.006096	0.007501	0.005460	0.873731	-76716.083
6190	0.006884	0.026824	0.022934	0.005671	0.001719	0.001890	0.001787	0.091228	0.024706	0.007112	0.004157	0.006728	0.002227	0.870883	-76662.993
6200	0.006925	0.024266	0.018364	0.004604	0.002655	0.005747	0.003259	0.091780	0.024856	0.007155	0.005108	0.006641	0.002847	0.941268	-76587.818
6210	0.006925	0.029571	0.039829	0.006677	0.003335	0.001569	0.003259	0.091780	0.024856	0.007155	0.004177	0.004751	0.001558	0.937871	-76853.240
6220	0.008206	0.038484	0.034399	0.003732	0.002758	0.003337	0.001003	0.090995	0.026550	0.007643	0.004809	0.005469	0.001501	0.761307	-76665.722
6230	0.011851	0.014972	0.016381	0.003231	0.003720	0.003754	0.002202	0.077979	0.024881	0.007162	0.004897	0.006537	0.000454	0.598277	-76666.733
6240	0.009674	0.027592	0.033838	0.011163	0.001191	0.002622	0.001309	0.108365	0.027707	0.007976	0.004805	0.007730	0.000445	0.880270	-76728.894
6250	0.009245	0.025406	0.014366	0.023393	0.001723	0.005015	0.001783	0.097073	0.025512	0.013828	0.005277	0.008716	0.003094	0.960989	-76608.914
6260	0.007795	0.042067	0.014563	0.010109	0.001904	0.005800	0.002783	0.110383	0.025512	0.015464	0.006176	0.010650	0.002618	0.902011	-76845.137
6270	0.005346	0.033510	0.015286	0.008708	0.003307	0.001553	0.003362	0.104041	0.021978	0.012088	0.005320	0.008845	0.003848	0.819874	-76585.930
6280	0.004418	0.037754	0.019044	0.005238	0.007535	0.003451	0.002223	0.102755	0.020337	0.010973	0.004612	0.005130	0.002715	0.970267	-76789.286
6290	0.003352	0.055291	0.009467	0.003210	0.003375	0.005001	0.011517	0.082626	0.016968	0.009297	0.006306	0.008125	0.000270	0.913487	-76446.937
6300	0.004002	0.043829	0.012065	0.004754	0.003637	0.005967	0.002344	0.105308	0.021626	0.011850	0.007930	0.011308	0.000512	0.926954	-76519.230
6310	0.003527	0.046598	0.010535	0.008379	0.004098	0.002161	0.007125	0.092810	0.019830	0.012613	0.003961	0.009759	0.001254	0.807323	-76700.466
6320	0.002447	0.063500	0.009543	0.010967	0.006291	0.011435	0.001448	0.093568	0.017852	0.010337	0.003265	0.009659	0.002923	0.792783	-76549.940
6330	0.003125	0.053438	0.010947	0.003930	0.003507	0.004482	0.003960	0.098494	0.020479	0.011858	0.004079	0.011137	0.003933	0.504629	-76785.406
6340	0.002732	0.051839	0.014693	0.002986	0.003018	0.003530	0.004455	0.090939	0.018458	0.010687	0.004436	0.010038	0.000554	0.529964	-76498.741
6350	0.002555	0.028278	0.011362	0.002338	0.007448	0.003233	0.004443	0.085054	0.017263	0.010180	0.004916	0.006102	0.004193	0.732291	-76552.441
6360	0.002621	0.032280	0.007781	0.002145	0.004142	0.003726	0.004892	0.086816	0.015839	0.009151	0.004510	0.008322	0.002977	0.588799	-76657.217
6370	0.002421	0.024200	0.013592	0.001460	0.011595	0.004562	0.010899	0.080220	0.016750	0.008456	0.004730	0.006974	0.001152	0.799488	-76628.119
6380	0.002402	0.020706	0.012461	0.007208	0.002530	0.002495	0.006244	0.073804	0.016475	0.008033	0.003583	0.007513	0.003464	0.799488	-76485.712
6390	0.002258	0.033083	0.015594	0.002945	0.002224	0.001805	0.003437	0.085104	0.016450	0.008349	0.005476	0.007599	0.002310	0.751570	-76637.928
6400	0.002325	0.035595	0.012896	0.004935	0.004363	0.002709	0.003124	0.087651	0.017852	0.008557	0.004258	0.008434	0.000449	0.829056	-76480.151
6410	0.004459	0.026695	0.022594	0.005962	0.001334	0.005536	0.003927	0.090559	0.022442	0.010757	0.005904	0.010750	0.003655	0.563365	-76606.561
6420	0.004286	0.030425	0.016538	0.003918	0.002272	0.006248	0.003844	0.087634	0.020129	0.009649	0.005244	0.009643	0.001421	0.460933	-76609.930
6430	0.003728	0.026423	0.018035	0.005851	0.003320	0.003024	0.001841	0.105991	0.024915	0.011943	0.007692	0.011935	0.003515	0.860608	-76654.701
6440	0.004243	0.027291	0.026283	0.003799	0.001580	0.002246	0.004998	0.094979	0.025630	0.012286	0.008928	0.012278	0.003840	0.594406	-76569.906
6450	0.004870	0.030852	0.015394	0.002972	0.002730	0.008576	0.004763	0.097101	0.021924	0.010509	0.007254	0.010502	0.002445	0.908378	-76702.879
6460	0.004004	0.035816	0.019061	0.002006	0.002689	0.001917	0.004103	0.091070	0.019409	0.009303	0.007061	0.009297	0.004646	0.741659	-76538.951
6470	0.004028	0.028327	0.018710	0.003629	0.003653	0.005453	0.003634	0.097350	0.020200	0.009649	0.006202	0.008693	0.004722	0.736856	-76625.481
6480	0.003804	0.027129	0.015355	0.001438	0.002258	0.009981	0.002166	0.089436	0.017442	0.008333	0.007488	0.007118	0.006314	0.760754	-76514.832
6490	0.003508	0.044796	0.014158	0.002307	0.003684	0.003539	0.004045	0.082465	0.016083	0.007683	0.006625	0.006993	0.002269	0.843055	-76371.020
6500	0.005416	0.056231	0.018900	0.002778	0.002497	0.002093	0.003914	0.085010	0.017539	0.007802	0.007283	0.007735	0.005350	0.691231	-76520.446
6510	0.005136	0.042896	0.011364	0.007340	0.004268	0.008976	0.002578	0.089609	0.015910	0.007002	0.005760	0.004937	0.001419	0.947782	-76515.893
6520	0.003562	0.041785	0.008941	0.005771	0.003547	0.004607	0.006835	0.088031	0.010401	0.005509	0.004614	0.003807	0.003249	0.975317	-76547.897
6530	0.004192	0.047868	0.008555	0.005076	0.001998	0.003676	0.005477	0.086847	0.011143	0.005902	0.005377	0.005896	0.004620	0.937626	-76387.176
6540	0.003239	0.057151	0.008555	0.003407	0.002212	0.001679	0.002439	0.086847	0.011919	0.005902	0.005443	0.004840	0.002835	0.959302	-76534.468
6550	0.003417	0.048870	0.008958	0.004993	0.018894	0.005064	0.008642	0.081201	0.013775	0.006180	0.005279	0.005866	0.001355	0.772528	-76642.658
6560	0.003249	0.049092	0.018685	0.009085	0.014842	0.002990	0.004049	0.095498	0.014563	0.006597	0.003344	0.003069	0.003016	0.944956	-76523.988
6570	0.004349	0.047288	0.010050	0.007267	0.010245	0.003648	0.001319	0.093554	0.013948	0.007976	0.005233	0.005184	0.002933	0.971197	-76476.832
6580	0.004959	0.045207	0.010382	0.003907	0.002098	0.002438	0.007820	0.089904	0.014486	0.007470	0.005127	0.005111	0.004512	0.971197	-76407.057
6590	0.004442	0.060114	0.014781	0.009879	0.004409	0.006169	0.002907	0.096483	0.013213	0.006506	0.002828	0.005965	0.001446	0.996306	-76617.160
6600	0.003175	0.040571	0.020371	0.002082	0.002189	0.007008	0.017359	0.082553	0.012561	0.005127	0.004131	0.001564	0.000790	0.996306	-76579.728
6610	0.005058	0.063183	0.013589	0.005755	0.002680	0.001514	0.007910	0.089145	0.016186	0.009242	0.005913	0.003740	0.000155	0.996306	-76792.506
6620	0.004807	0.056558	0.009166	0.005359	0.004761	0.001632	0.004566	0.110021	0.015008	0.009910	0.006670	0.007997	0.000626	0.996306	-76756.445
6630	0.005031	0.042077	0.006768	0.004857	0.003204	0.001528	0.004589	0.084968	0.012802	0.009058	0.004614	0.004172	0.001960	0.996306	-76526.701
6640	0.004297	0.033229	0.011570	0.002057	0.034471	0.002274	0.004102	0.080779	0.012381	0.009409	0.007186	0.002248	0.000956	0.996306	-76572.478
6650	0.004193	0.048577	0.004862	0.007747	0.002528	0.003178	0.002134	0.098345	0.013229	0.011083	0.004042	0.007219	0.002267	0.996306	-76434.304
6660	0.004501	0.055742	0.004928	0.007436	0.004514	0.003243	0.004869	0.091332	0.014638	0.012386	0.004873	0.010823	0.001831	0.890958	-76493.235
6670	0.004626	0.047108	0.016819	0.010130	0.006315	0.005106	0.004123	0.093881	0.015046	0.008565	0.003711	0.003414	0.000958	0.834219	-76405.105
6680	0.007237	0.041676	0.013614	0.003841	0.003005	0.001781	0.006679	0.090645	0.017300	0.010616	0.005853	0.008937	0.000962	0.980285	-76586.713
6690	0.007237	0.051971	0.007951	0.010135	0.002266	0.002396	0.008519	0.090645	0.017300	0.010000	0.003454	0.009071	0.000897	0.966944	-76422.502
6700	0.007636	0.028086	0.015522	0.014097	0.006033	0.002825	0.002674	0.093444	0.018607	0.010420	0.002734	0.008425	0.002224	0.956760	-76604.747
6710	0.006877	0.037521	0.021982	0.005200	0.005585	0.005480	0.008772	0.098748	0.017645	0.010496	0.006385	0.010496	0.001221	0.998870	-76682.442
6720	0.010326	0.048777	0.014188	0.004612	0.003921	0.001543	0.004581	0.089657	0.017595	0.009179	0.006326	0.009109	0.001586	0.998870	-76636.199
6730	0.005355	0.044123	0.019813	0.006670	0.005894	0.007374	0.005843	0.093470	0.018177	0.008336	0.004734	0.003246	0.002066	0.998870	-76619.715
6740	0.005486	0.038439	0.016361	0.003027	0.001771	0.003119	0.002874	0.091678	0.018177	0.007425	0.006702	0.007045	0.000381	0.998870	-76597.519
6750	0.004118	0.034042	0.015351	0.004060	0.002936	0.002945	0.011665	0.086015	0.017054	0.006966	0.006203	0.006671	0.004366	0.998870	-76642.328
6760	0.004764	0.042851	0.013235	0.003174	0.011246	0.006131	0.006906	0.099529	0.019733	0.008061	0.007332	0.007233	0.005228	0.965489	-76616.644
6770	0.002832	0.033457	0.017806	0.005628	0.012022	0.006182	0.002980	0.089282	0.017701	0.007231	0.003394	0.007183	0.001327	0.823420	-76564.186
6780	0.002832	0.034975	0.017806	0.004199	0.009046	0.003446	0.002431	0.089282	0.017701	0.007231	0.004283	0.006257	0.001854	0.856581	-76603.888
6790	0.002968	0.056453	0.018205	0.001873	0.007476	0.003821	0.002786	0.086209	0.019103	0.007231	0.005792	0.006759	0.001862	0.895141	-76581.721
6800	0.002320	0.043210	0.017543	0.001490	0.003958	0.002587	0.008609	0.091363	0.018408	0.006968	0.005618	0.005871	0.004251	0.835050	-76596.563
6810	0.003056	0.038079	0.017117	0.003247	0.003729	0.002270	0.004636	0.073547	0.017054	0.006968	0.005793	0.005195	0.004112	0.734600	-76543.762
6820	0.002824	0.027384	0.030250	0.003435	0.002781	0.005467	0.004197	0.085086	0.024332	0.007306	0.005348	0.007268	0.003575	0.874255	-76566.788
6830	0.004247	0.023759	0.030783	0.002624	0.002385	0.002851	0.003482	0.102949	0.027485	0.008253	0.006194	0.008231	0.004543	0.970811	-76449.280
6840	0.004506	0.021324	0.030749	0.005327	0.004672	0.001194	0.002890	0.094594	0.027469	0.008248	0.005830	0.008179	0.005354	0.898408	-76611.635
6850	0.003928	0.023470	0.031222	0.004469	0.005056	0.002744	0.001986	0.094744	0.030233	0.009078	0.007295	0.006429	0.004139	0.889249	-76605.962
6860	0.003154	0.024060	0.021091	0.006616	0.003100	0.003231	0.009740	0.076354	0.023602	0.007087	0.004431	0.004183	0.004004	0.948253	-76457.581
6870	0.003351	0.024380	0.021548	0.003874	0.014449	0.003311	0.003776	0.098888	0.025187	0.007563	0.004566	0.002209	0.001306	0.761159	-76639.875
6880	0.002674	0.025228	0.018537	0.003375	0.004400	0.005068	0.007489	0.076832	0.021667	0.006506	0.003893	0.005264	0.003452	0.792601	-76740.673
6890	0.003941	0.020696	0.024901	0.002364	0.006546	0.002390	0.012639	0.103210	0.029106	0.008740	0.007185	0.008471	0.003272	0.735938	-76502.354
6900	0.004807	0.028242	0.020343	0.002821	0.007088	0.007320	0.001981	0.098299	0.031519	0.009464	0.006459	0.009173	0.005842	0.530579	-76862.145
6910	0.006420	0.028636	0.021443	0.001602	0.009980	0.007551	0.003258	0.095068	0.028176	0.008461	0.007368	0.007173	0.001624	0.667419	-76682.772
6920	0.005972	0.026908	0.027791	0.016356	0.002616	0.003405	0.003840	0.088434	0.026210	0.007711	0.002599	0.007381	0.001766	0.803879	-76514.217
6930	0.002263	0.020988	0.020261	0.002489	0.020358	0.005500	0.009669	0.078283	0.026810	0.007888	0.005350	0.007050	0.003917	0.783445	-76657.223
6940	0.004207	0.020583	0.022655	0.001964	0.009594	0.013295	0.002556	0.094486	0.028454	0.008371	0.005678	0.008109	0.001591	0.738210	-76662.761
6950	0.004382	0.027402	0.020479	0.004364	0.054016	0.004523	0.002621	0.100663	0.030314	0.008919	0.004657	0.007387	0.000790	0.765848	-76427.824
6960	0.003978	0.015173	0.032530	0.002324	0.013230	0.011566	0.003396	0.091382	0.027519	0.008096	0.004565	0.007443	0.003616	0.626439	-76651.018
6970	0.003055	0.017957	0.015760	0.002985	0.024520	0.001306	0.004855	0.082192	0.023182	0.006820	0.003608	0.006412	0.002763	0.771104	-76486.013
6980	0.004290	0.017888	0.020104	0.002060	0.003014	0.016176	0.010944	0.097951	0.029572	0.008700	0.005035	0.008519	0.004347	0.652366	-76592.642
6990	0.007860	0.030606	0.014811	0.003597	0.006976	0.005295	0.003352	0.071671	0.022403	0.007791	0.003206	0.007658	0.001099	0.664346	-76679.503
7000	0.007594	0.029946	0.024893	0.001690	0.008998	0.002525	0.003468	0.087834	0.024890	0.008655	0.006158	0.007645	0.003393	0.861551	-76445.187
7010	0.007620	0.019831	0.019087	0.007113	0.002087	0.005352	0.003460	0.088139	0.024976	0.008686	0.003765	0.008512	0.000998	0.839707	-76484.751
7020	0.010002	0.016984	0.018364	0.006949	0.004386	0.008604	0.003675	0.088330	0.032626	0.009680	0.003124	0.009486	0.003116	0.657477	-76586.081
7030	0.015601	0.024710	0.013941	0.002372	0.017634	0.002895	0.001453	0.085217	0.024467	0.008885	0.006339	0.008112	0.000813	0.580899	-76609.037
7040	0.017710	0.029990	0.013606	0.006217	0.022171	0.004883	0.003569	0.079340	0.022862	0.008302	0.003393	0.003870	0.001255	0.684147	-76605.656
7050	0.022903	0.021502	0.020140	0.002655	0.003200	0.004160	0.002546	0.074964	0.021601	0.007844	0.006560	0.005365	0.000833	0.882937	-76559.429
7060	0.013379	0.034512	0.019697	0.006028	0.007636	0.001515	0.009316	0.074864	0.023420	0.008505	0.005330	0.004374	0.003614	0.894578	-76618.871
7070	0.004880	0.027811	0.014021	0.003472	0.004282	0.002763	0.001470	0.077199	0.023433	0.008510	0.006890	0.008211	0.002338	0.980039	-76581.790
7080	0.004004	0.023860	0.015298	0.004627	0.003755	0.001727	0.004896	0.084231	0.025568	0.009285	0.006057	0.008933	0.004478	0.863880	-76619.682
7090	0.002590	0.022202	0.016310	0.004354	0.005917	0.002841	0.002474	0.076217	0.020111	0.007304	0.004462	0.006699	0.001074	0.841516	-76581.473
7100	0.005061	0.027502	0.024885	0.004773	0.002682	0.010722	0.010848	0.076929	0.022793	0.008278	0.005681	0.007370	0.000984	0.846120	-76731.186
7110	0.005459	0.051488	0.018196	0.004616	0.006261	0.009215	0.002640	0.074833	0.022172	0.008052	0.005306	0.005533	0.002577	0.896665	-76557.563
7120	0.002887	0.028385	0.026035	0.005500	0.001921	0.004000	0.004699	0.076329	0.018613	0.006760	0.003270	0.006704	0.001963	0.971789	-76662.580
7130	0.004251	0.041539	0.026279	0.012049	0.001432	0.004783	0.003048	0.085829	0.020930	0.007601	0.002146	0.001549	0.000935	0.971789	-76529.150
7140	0.003458	0.032221	0.019689	0.003025	0.001817	0.005545	0.002528	0.080505	0.016629	0.006039	0.003606	0.001269	0.000782	0.909948	-76738.100
7150	0.005789	0.041728	0.021228	0.007996	0.014681	0.011304	0.003022	0.090993	0.022250	0.008080	0.005327	0.000921	0.000649	0.982392	-76485.177
7160	0.003023	0.027246	0.017990	0.002825	0.003044	0.004998	0.003041	0.075379	0.012874	0.005732	0.004986	0.000653	0.000369	0.946646	-76473.900
7170	0.002845	0.043296	0.034455	0.004102	0.002122	0.006992	0.001836	0.084254	0.014457	0.005732	0.003242	0.001005	0.000937	0.968379	-76573.612
7180	0.002803	0.035560	0.023346	0.002664	0.005139	0.002196	0.005492	0.082991	0.014353	0.006649	0.004295	0.001917	0.000821	0.944779	-76418.579
7190	0.003452	0.035271	0.016384	0.004142	0.003214	0.009464	0.004403	0.087444	0.017412	0.007006	0.003317	0.002014	0.000966	0.984013	-76642.109
7200	0.004316	0.031855	0.022112	0.003698	0.005636	0.004382	0.003561	0.082627	0.018612	0.008995	0.004548	0.008947	0.003159	0.943838	-76484.214
7210	0.005781	0.031058	0.016123	0.002869	0.003191	0.002232	0.007780	0.091015	0.025651	0.009892	0.005652	0.009602	0.004142	0.920006	-76626.797
7220	0.008775	0.028759	0.023430	0.003032	0.004731	0.003455	0.003616	0.090752	0.030375	0.011714	0.006847	0.011251	0.002137	0.569465	-76742.816
7230	0.009224	0.028030	0.015952	0.003322	0.005769	0.005568	0.002574	0.087814	0.030375	0.011714	0.004316	0.010233	0.002688	0.667439	-76557.460
