Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
390	0.003384	0.002419	0.010629	0.004715	0.006675	0.004371	0.003354	0.015742	0.013229	0.012251	0.009075	0.010178	0.007042	0.113927	-97154.285
400	0.005200	0.002442	0.006479	0.003380	0.012650	0.003369	0.008597	0.024192	0.021181	0.019990	0.012964	0.017271	0.010725	0.111572	-94945.572
410	0.008748	0.002301	0.005295	0.004744	0.010253	0.011558	0.003202	0.040699	0.036328	0.034651	0.023286	0.029778	0.019523	0.304208	-95369.732
420	0.004535	0.002875	0.009061	0.014051	0.005162	0.003030	0.008923	0.021098	0.018282	0.017184	0.007140	0.013235	0.005057	0.304208	-95040.015
430	0.004145	0.003232	0.007698	0.004322	0.008278	0.001428	0.005559	0.019286	0.016474	0.015239	0.008559	0.010692	0.001835	0.148884	-95867.253
440	0.005079	0.002759	0.003531	0.002007	0.002219	0.004156	0.002627	0.012880	0.010709	0.010263	0.008438	0.008059	0.005262	0.131885	-97312.308
450	0.004296	0.002488	0.002563	0.002876	0.003655	0.002606	0.005292	0.014357	0.011938	0.011677	0.010713	0.006779	0.005810	0.179482	-97018.395
460	0.004463	0.003348	0.002478	0.006257	0.004243	0.003944	0.008448	0.014915	0.012273	0.011840	0.006979	0.007191	0.004237	0.144146	-96456.382
470	0.007041	0.003066	0.002067	0.003862	0.005035	0.004637	0.001825	0.016175	0.013714	0.012921	0.006377	0.008947	0.001732	0.074692	-95580.869
480	0.009353	0.003632	0.002086	0.005816	0.001512	0.005175	0.001451	0.015851	0.013088	0.012437	0.009948	0.009518	0.006316	0.569700	-96407.316
490	0.003662	0.002193	0.002007	0.004591	0.002287	0.003826	0.004577	0.008829	0.007202	0.006657	0.004695	0.003832	0.000724	0.141645	-99013.483
500	0.004043	0.002378	0.016265	0.010641	0.007698	0.002942	0.002251	0.009747	0.007757	0.006511	0.002752	0.003023	0.000594	0.315752	-94364.905
510	0.006722	0.004037	0.013057	0.001040	0.010554	0.005851	0.002362	0.016205	0.012868	0.011726	0.010171	0.003730	0.002244	0.479964	-95710.456
520	0.007880	0.003183	0.024482	0.002729	0.004262	0.001873	0.003423	0.018997	0.016310	0.015472	0.006948	0.006345	0.001657	0.601185	-96395.983
530	0.026191	0.005773	0.005712	0.001825	0.002040	0.006398	0.004408	0.033447	0.028674	0.028276	0.013536	0.023710	0.011334	0.384622	-94784.712
540	0.018914	0.004866	0.004952	0.005163	0.002012	0.002487	0.003427	0.028192	0.024168	0.023742	0.009543	0.020333	0.002105	0.312034	-93195.353
550	0.009816	0.002995	0.008505	0.001664	0.003402	0.004816	0.001995	0.017349	0.014873	0.014584	0.011643	0.009670	0.009394	0.462227	-96461.198
560	0.004704	0.002312	0.003277	0.002563	0.002432	0.007375	0.001644	0.013606	0.011668	0.011437	0.009213	0.008680	0.007774	0.571256	-99573.162
570	0.015101	0.006374	0.003419	0.005034	0.004630	0.012755	0.005579	0.025147	0.021474	0.021139	0.013867	0.013675	0.010846	0.638016	-94548.426
580	0.008237	0.004287	0.002861	0.006311	0.004501	0.003664	0.001984	0.016913	0.014443	0.014217	0.011793	0.011596	0.005263	0.558166	-97124.834
590	0.004515	0.002659	0.003647	0.016950	0.012298	0.005214	0.005045	0.009846	0.008400	0.008157	0.004507	0.005076	0.001477	0.361148	-97695.500
600	0.008350	0.003593	0.003118	0.009169	0.012483	0.004397	0.004733	0.013305	0.011351	0.011039	0.008394	0.006954	0.004120	0.285467	-101244.580
610	0.004208	0.001897	0.004190	0.002638	0.002247	0.005291	0.002351	0.007186	0.006130	0.005913	0.004521	0.005391	0.000335	0.145485	-101006.781
620	0.007028	0.003244	0.010446	0.005797	0.002613	0.004255	0.004638	0.013263	0.011302	0.010131	0.008404	0.009950	0.000927	0.049204	-102837.922
630	0.006526	0.004005	0.004926	0.003731	0.007975	0.001351	0.001932	0.012316	0.010225	0.009465	0.006885	0.009240	0.006794	0.047461	-98096.576
640	0.004693	0.006466	0.002584	0.003936	0.002563	0.002286	0.002454	0.012279	0.010195	0.009642	0.005535	0.009249	0.002738	0.095510	-96452.607
650	0.007747	0.003828	0.004335	0.014067	0.002004	0.003941	0.001571	0.015084	0.012524	0.011501	0.007128	0.010312	0.003765	0.130274	-98476.857
660	0.006374	0.005308	0.004176	0.008976	0.002115	0.009268	0.002017	0.020830	0.017289	0.016613	0.014475	0.015014	0.008569	0.247360	-101149.184
670	0.007786	0.006360	0.004506	0.007292	0.008547	0.004357	0.001731	0.025446	0.021136	0.020447	0.018099	0.011374	0.005370	0.670797	-96547.549
680	0.008483	0.003949	0.002006	0.002332	0.002360	0.004823	0.002527	0.027722	0.023453	0.023016	0.021135	0.017500	0.007232	0.797879	-92838.652
690	0.007545	0.004279	0.006114	0.003454	0.003792	0.002029	0.001517	0.041051	0.034729	0.033919	0.031296	0.016371	0.007236	0.815257	-92565.445
700	0.002701	0.003573	0.003108	0.005225	0.006129	0.001716	0.006281	0.022062	0.018664	0.017828	0.013575	0.011668	0.007552	0.925746	-100243.108
710	0.003492	0.004619	0.004189	0.005512	0.002866	0.006914	0.007538	0.028521	0.024128	0.022902	0.018343	0.007051	0.005467	0.884666	-92895.991
720	0.002146	0.002723	0.002351	0.004059	0.002885	0.012258	0.004444	0.017531	0.014831	0.013442	0.012130	0.004394	0.000278	0.910651	-97245.105
730	0.002944	0.003856	0.004179	0.005392	0.003563	0.005206	0.001464	0.019487	0.017202	0.014396	0.013484	0.004392	0.001412	0.976147	-96455.183
740	0.005091	0.002283	0.002638	0.012227	0.005779	0.001005	0.009957	0.021808	0.020105	0.018166	0.013923	0.009668	0.006163	0.938069	-94348.897
750	0.009028	0.005095	0.006203	0.023967	0.002727	0.004752	0.001576	0.048675	0.044872	0.040759	0.029134	0.034898	0.017567	0.775970	-93764.286
760	0.005445	0.002466	0.004111	0.010087	0.006250	0.002924	0.010635	0.029355	0.027724	0.026330	0.022916	0.013693	0.010154	0.675226	-98039.693
770	0.006290	0.002939	0.004749	0.007391	0.008503	0.001604	0.002591	0.033909	0.032316	0.030414	0.025292	0.019304	0.015355	0.965498	-96639.108
780	0.003255	0.002706	0.000963	0.006742	0.001849	0.005782	0.003862	0.017548	0.016341	0.015876	0.014296	0.011088	0.003628	0.640848	-98078.727
790	0.007710	0.003290	0.002581	0.011022	0.003613	0.003745	0.002199	0.026652	0.024488	0.021995	0.021799	0.018788	0.015573	0.075750	-92593.289
800	0.002112	0.003793	0.001895	0.006233	0.004062	0.015463	0.004250	0.013608	0.012303	0.010537	0.005526	0.007404	0.003820	0.216530	-94870.627
810	0.003094	0.003488	0.004877	0.006043	0.004566	0.002385	0.004444	0.016457	0.015728	0.010671	0.007640	0.009267	0.004977	0.150158	-94475.642
820	0.003067	0.001830	0.002851	0.002296	0.003923	0.003741	0.003284	0.016314	0.015430	0.010805	0.009957	0.009761	0.003923	0.158228	-93301.314
830	0.007180	0.003975	0.001845	0.002050	0.013976	0.008701	0.003360	0.028779	0.027777	0.023966	0.011678	0.016241	0.002958	0.361179	-94489.210
840	0.006123	0.003578	0.005161	0.001122	0.036791	0.002381	0.011273	0.028654	0.028055	0.017273	0.012712	0.012191	0.010115	0.503194	-95893.880
850	0.004408	0.008788	0.001996	0.002131	0.002599	0.004143	0.003389	0.020631	0.019290	0.012835	0.009102	0.012602	0.007311	0.571841	-95004.731
860	0.007223	0.004699	0.002575	0.002699	0.009020	0.004897	0.004774	0.033802	0.032979	0.021029	0.018894	0.020769	0.013976	0.420621	-96965.408
870	0.004254	0.002160	0.001857	0.003450	0.006380	0.002457	0.004508	0.029147	0.028437	0.018133	0.017897	0.016622	0.013793	0.095317	-93739.176
880	0.004784	0.001667	0.001248	0.003602	0.003928	0.002945	0.002286	0.019585	0.019181	0.012184	0.009141	0.011546	0.006994	0.008887	-93884.352
890	0.009837	0.002762	0.002189	0.001881	0.001927	0.004464	0.003397	0.034352	0.033643	0.021371	0.016864	0.020252	0.008860	0.065317	-93905.404
900	0.012220	0.008685	0.003242	0.002081	0.005314	0.005481	0.004854	0.025864	0.025331	0.016091	0.009261	0.011488	0.008246	0.103038	-93746.255
910	0.007595	0.005167	0.002592	0.002274	0.004912	0.004941	0.004489	0.020679	0.020252	0.012864	0.008488	0.007820	0.003224	0.055686	-93968.982
920	0.011364	0.002534	0.003185	0.004130	0.011077	0.006516	0.003419	0.019558	0.018929	0.011537	0.011031	0.007535	0.005823	0.125064	-96326.386
930	0.012728	0.003227	0.005256	0.002194	0.005457	0.008081	0.002946	0.032274	0.031236	0.019039	0.016434	0.017923	0.015789	0.463254	-100918.105
940	0.008827	0.003890	0.006299	0.001931	0.041878	0.002704	0.013167	0.038902	0.037651	0.022970	0.021304	0.020341	0.013988	0.560000	-98165.176
950	0.001765	0.002290	0.001724	0.000955	0.004234	0.005341	0.005706	0.010649	0.010306	0.006288	0.003046	0.004418	0.001640	0.683329	-98084.592
960	0.005353	0.003489	0.002922	0.007053	0.003490	0.002549	0.005798	0.021457	0.020767	0.013381	0.002902	0.012281	0.001819	0.440843	-95271.856
970	0.006213	0.002976	0.003509	0.001548	0.002084	0.004566	0.007890	0.024905	0.024104	0.015532	0.011562	0.014823	0.005198	0.370779	-96071.449
980	0.005555	0.006589	0.004034	0.005669	0.003552	0.004886	0.005639	0.036588	0.035411	0.022817	0.017752	0.019425	0.002194	0.692524	-92716.619
990	0.003716	0.005091	0.002231	0.011821	0.001178	0.008121	0.001403	0.024474	0.022562	0.016404	0.009727	0.008973	0.005194	0.974266	-96151.624
1000	0.002065	0.008170	0.002178	0.003078	0.006704	0.001532	0.009089	0.013598	0.012536	0.008100	0.006123	0.005202	0.000474	0.907754	-100739.153
1010	0.003745	0.009252	0.003852	0.001813	0.005730	0.007757	0.005334	0.024053	0.021589	0.014328	0.013679	0.008073	0.003258	0.961549	-96499.469
1020	0.004172	0.008611	0.004291	0.003074	0.005028	0.012139	0.005221	0.026796	0.024639	0.015962	0.013967	0.013277	0.001097	0.895374	-94994.561
1030	0.006839	0.006920	0.010316	0.004558	0.005692	0.002620	0.004693	0.043921	0.039982	0.026163	0.023712	0.025231	0.009840	0.914190	-95845.799
1040	0.004943	0.009199	0.004537	0.002038	0.003240	0.012137	0.003513	0.031748	0.030452	0.018912	0.017141	0.018505	0.010874	0.820018	-93614.255
1050	0.003108	0.007984	0.003347	0.003158	0.004662	0.003524	0.002718	0.019959	0.019375	0.011700	0.008843	0.008373	0.002923	0.839755	-95178.584
1060	0.001356	0.007163	0.002213	0.002515	0.004261	0.002311	0.003819	0.013198	0.012812	0.007737	0.006235	0.007689	0.000501	0.952604	-99122.809
1070	0.001839	0.009675	0.003067	0.005012	0.006324	0.006842	0.005327	0.018293	0.017757	0.010724	0.005350	0.010361	0.000814	0.851178	-97621.518
1080	0.001823	0.006236	0.004152	0.002640	0.003180	0.003010	0.007728	0.017472	0.017267	0.009498	0.007861	0.005534	0.003156	0.888764	-97333.332
1090	0.003356	0.004660	0.007139	0.003263	0.002990	0.004551	0.005024	0.030045	0.029692	0.016333	0.011814	0.015472	0.007066	0.999612	-94771.438
1100	0.002092	0.003287	0.008320	0.004910	0.002305	0.002953	0.005150	0.021193	0.020945	0.011521	0.007338	0.008767	0.005984	0.999612	-96786.213
1110	0.002632	0.004160	0.012638	0.004928	0.005271	0.002054	0.001949	0.027273	0.027088	0.016286	0.008866	0.011335	0.008633	0.999612	-95785.646
1120	0.002651	0.003486	0.004860	0.002023	0.003314	0.018703	0.002196	0.027469	0.027283	0.019434	0.010310	0.019086	0.004675	0.999612	-97304.360
1130	0.004210	0.010204	0.005516	0.003260	0.002038	0.002851	0.004663	0.043613	0.042935	0.035283	0.017626	0.026777	0.010417	0.999612	-92994.592
1140	0.003321	0.006287	0.004904	0.002183	0.004832	0.002178	0.002600	0.034404	0.033869	0.022161	0.015796	0.018330	0.010699	0.999612	-95132.261
1150	0.002091	0.009821	0.002996	0.002016	0.004866	0.002643	0.004230	0.021019	0.019153	0.013539	0.008691	0.008232	0.004555	0.999612	-93594.505
1160	0.002062	0.009317	0.003744	0.003165	0.002814	0.002263	0.005703	0.031292	0.029383	0.021698	0.013714	0.019593	0.006583	0.999612	-94673.268
1170	0.002573	0.015382	0.001506	0.001913	0.004237	0.003296	0.002527	0.027972	0.026909	0.023557	0.016493	0.009886	0.007748	0.999612	-96676.393
1180	0.003551	0.004630	0.003144	0.002058	0.001835	0.008255	0.002480	0.022183	0.021453	0.016428	0.010356	0.008918	0.002017	0.999612	-94092.958
1190	0.003874	0.003383	0.006223	0.003298	0.001372	0.002808	0.004808	0.024202	0.023406	0.013275	0.009041	0.013203	0.008169	0.999612	-95168.923
1200	0.004304	0.007263	0.002995	0.004729	0.003295	0.003544	0.003089	0.026883	0.026283	0.014746	0.009355	0.010227	0.008690	0.999612	-97719.845
1210	0.002452	0.005415	0.001825	0.004331	0.002507	0.006372	0.001916	0.016907	0.016529	0.010345	0.003466	0.004726	0.000248	0.999612	-100599.755
1220	0.005200	0.007642	0.002540	0.002641	0.002096	0.005814	0.008156	0.035859	0.035058	0.024303	0.018231	0.021538	0.000246	0.999612	-93968.176
1230	0.002755	0.014952	0.001504	0.006094	0.003920	0.005167	0.003799	0.025727	0.022605	0.019435	0.004537	0.017578	0.000176	0.999612	-96659.851
1240	0.004611	0.015135	0.001856	0.006053	0.002791	0.002741	0.006652	0.043064	0.041873	0.030774	0.017618	0.027925	0.001316	0.999612	-94639.122
1250	0.002005	0.002260	0.002470	0.008910	0.001743	0.004159	0.001907	0.028691	0.027991	0.015826	0.007596	0.011905	0.001028	0.826861	-93536.851
1260	0.003480	0.003762	0.004034	0.017445	0.007994	0.003998	0.006800	0.050994	0.049750	0.028744	0.021265	0.014687	0.004860	0.828365	-95203.896
1270	0.002632	0.004736	0.002698	0.007644	0.003164	0.008127	0.008195	0.034313	0.033477	0.019373	0.016373	0.015423	0.005718	0.930005	-91972.014
1280	0.002941	0.006760	0.002195	0.003753	0.003348	0.004349	0.006166	0.034700	0.033854	0.019842	0.015652	0.016284	0.014485	0.751287	-94897.828
1290	0.002185	0.006437	0.001779	0.011756	0.001639	0.002615	0.005898	0.025788	0.025159	0.014745	0.013332	0.014472	0.002434	0.724050	-96021.415
1300	0.002994	0.002441	0.002763	0.003886	0.001619	0.003093	0.002943	0.035324	0.035276	0.020198	0.018735	0.019492	0.010256	0.932934	-100482.679
1310	0.002815	0.007128	0.003444	0.007900	0.010356	0.001947	0.014555	0.033219	0.033175	0.019249	0.015108	0.017547	0.007840	0.959212	-93797.231
1320	0.002498	0.004621	0.002947	0.005933	0.018235	0.001712	0.005146	0.025786	0.025752	0.014862	0.012626	0.013408	0.009580	0.959212	-92369.476
1330	0.003043	0.004192	0.003390	0.007970	0.005897	0.002530	0.006216	0.031416	0.031374	0.018212	0.016397	0.017595	0.010403	0.835964	-93651.172
1340	0.003680	0.001927	0.003025	0.001962	0.012240	0.005860	0.005246	0.028034	0.027997	0.016251	0.013831	0.015911	0.010269	0.825486	-90187.918
1350	0.004711	0.007274	0.005091	0.005367	0.004828	0.003595	0.003357	0.045786	0.045725	0.026378	0.021286	0.023522	0.012364	0.726138	-93719.459
1360	0.002287	0.004888	0.007069	0.002743	0.004811	0.011422	0.002521	0.022623	0.022592	0.012916	0.008956	0.012525	0.001618	0.340398	-95432.650
1370	0.002670	0.003058	0.004821	0.004113	0.005480	0.003223	0.005128	0.026413	0.026378	0.015080	0.009064	0.013592	0.004468	0.487147	-96868.537
1380	0.003264	0.003915	0.004386	0.005949	0.004517	0.001619	0.009682	0.032284	0.032241	0.018425	0.010792	0.016614	0.008553	0.607448	-91246.455
1390	0.003290	0.003946	0.003824	0.003605	0.002668	0.002031	0.002953	0.032543	0.032500	0.021647	0.010313	0.014693	0.008467	0.481150	-97128.159
1400	0.004723	0.001997	0.004205	0.004856	0.002828	0.026768	0.006562	0.046714	0.046651	0.033594	0.014803	0.019834	0.011333	0.659550	-93602.545
1410	0.004623	0.003991	0.003965	0.002745	0.006594	0.007959	0.003652	0.045724	0.045663	0.033396	0.020236	0.011251	0.010839	0.653135	-92145.514
1420	0.002525	0.001816	0.002209	0.001980	0.003821	0.003581	0.004349	0.026490	0.026455	0.019446	0.010321	0.006518	0.004049	0.452939	-99601.479
1430	0.002230	0.004343	0.001544	0.001931	0.001506	0.005052	0.006345	0.023391	0.023360	0.017171	0.008181	0.011725	0.000942	0.632915	-95577.936
1440	0.002448	0.006029	0.003385	0.001781	0.003848	0.001809	0.005625	0.025678	0.025644	0.019339	0.010904	0.005034	0.003392	0.394111	-97985.400
1450	0.003659	0.003837	0.004398	0.002409	0.004853	0.003577	0.003123	0.038387	0.038336	0.024922	0.016238	0.007043	0.005318	0.494216	-97241.505
1460	0.002489	0.005528	0.003253	0.002788	0.002642	0.001862	0.012060	0.026107	0.026072	0.015461	0.003482	0.010793	0.000581	0.324397	-96805.375
1470	0.002647	0.001933	0.002610	0.002900	0.001569	0.007253	0.010938	0.041954	0.041897	0.029111	0.006943	0.023833	0.004701	0.103428	-95794.082
1480	0.001559	0.004690	0.004780	0.001847	0.006479	0.001720	0.012767	0.043859	0.043800	0.026695	0.010548	0.012590	0.004811	0.278751	-94045.377
1490	0.001325	0.008544	0.006815	0.002124	0.003873	0.003146	0.009107	0.037768	0.037717	0.021396	0.006875	0.009184	0.001506	0.176018	-94528.425
1500	0.002334	0.007246	0.005700	0.001273	0.002888	0.002184	0.001647	0.060850	0.060769	0.042804	0.011076	0.028169	0.003443	0.324113	-91884.015
1510	0.003806	0.002845	0.006591	0.002145	0.004138	0.003525	0.005092	0.111436	0.111286	0.078387	0.018064	0.064194	0.003415	0.233707	-96536.145
1520	0.002543	0.005901	0.005943	0.001248	0.005383	0.003156	0.003308	0.074446	0.074346	0.048077	0.015886	0.035617	0.012686	0.289166	-93387.538
1530	0.001774	0.002789	0.005601	0.001740	0.003035	0.005854	0.003545	0.055085	0.055011	0.040916	0.017658	0.030708	0.005661	0.241160	-97388.971
1540	0.001200	0.002682	0.005686	0.001717	0.002426	0.002600	0.002237	0.053707	0.053635	0.034106	0.020634	0.027777	0.006319	0.058989	-93306.909
1550	0.001239	0.009661	0.007222	0.001582	0.003439	0.029549	0.002671	0.056139	0.056063	0.035204	0.013650	0.026308	0.001064	0.227983	-95306.263
1560	0.002573	0.005066	0.011196	0.001207	0.003228	0.004814	0.004094	0.073708	0.073609	0.049099	0.019624	0.039759	0.003827	0.423075	-94018.826
1570	0.003579	0.003326	0.007090	0.002704	0.005799	0.007860	0.003061	0.073708	0.073609	0.055021	0.019624	0.021612	0.010146	0.709728	-94175.467
1580	0.002520	0.004849	0.005672	0.001934	0.003920	0.005349	0.007764	0.058212	0.058134	0.043308	0.013954	0.025160	0.001256	0.709728	-96207.946
1590	0.003579	0.001523	0.004026	0.001906	0.005185	0.002376	0.009140	0.075831	0.075729	0.053676	0.023510	0.018197	0.003487	0.591501	-93669.751
1600	0.002371	0.009185	0.002667	0.001581	0.002040	0.002924	0.002944	0.050240	0.050173	0.035562	0.012859	0.018638	0.001365	0.534085	-95663.182
1610	0.003976	0.034004	0.004240	0.002482	0.004661	0.002982	0.004086	0.087445	0.087328	0.064195	0.013936	0.027228	0.002734	0.613590	-97726.161
1620	0.003408	0.024215	0.001832	0.004780	0.002772	0.003851	0.007474	0.074964	0.074864	0.046876	0.007548	0.041640	0.002217	0.528455	-93756.013
1630	0.001849	0.012450	0.002150	0.002823	0.006402	0.002517	0.002213	0.044277	0.044218	0.017363	0.004458	0.012074	0.004122	0.914640	-96373.046
1640	0.001810	0.013942	0.002257	0.001923	0.002917	0.010385	0.007490	0.046494	0.046432	0.018232	0.006321	0.016531	0.000336	0.875018	-93172.584
1650	0.002928	0.003688	0.004276	0.005166	0.002276	0.002572	0.009973	0.084528	0.084415	0.033147	0.008305	0.016322	0.002209	0.782601	-98309.073
1660	0.002359	0.002024	0.003819	0.005707	0.003752	0.004904	0.013727	0.075487	0.075386	0.029601	0.010040	0.010429	0.003518	0.782601	-95302.109
1670	0.001801	0.002068	0.003814	0.002249	0.003316	0.012187	0.002452	0.057644	0.057566	0.019158	0.014945	0.008671	0.000418	0.700361	-95574.807
1680	0.001434	0.002910	0.003036	0.005192	0.003159	0.002171	0.003463	0.045882	0.045820	0.015249	0.007030	0.007419	0.003206	0.563014	-92666.726
1690	0.002262	0.003592	0.002883	0.003809	0.004259	0.002890	0.004034	0.050278	0.050211	0.016710	0.010994	0.013418	0.001688	0.354261	-92822.026
1700	0.001868	0.002337	0.003065	0.002634	0.007009	0.002844	0.006421	0.050278	0.050211	0.016710	0.011230	0.009615	0.001815	0.583256	-94421.469
1710	0.001750	0.002328	0.002762	0.002010	0.002730	0.003913	0.001028	0.047112	0.047049	0.015658	0.012333	0.007742	0.000240	0.404600	-90415.811
1720	0.001626	0.002436	0.004523	0.003268	0.002443	0.002893	0.002435	0.049273	0.049207	0.016376	0.008968	0.009419	0.000251	0.753123	-95416.225
1730	0.002084	0.003119	0.002737	0.004335	0.007728	0.006569	0.001621	0.063084	0.062999	0.020966	0.013888	0.012527	0.006147	0.924638	-96050.165
1740	0.003731	0.001259	0.001477	0.007715	0.002793	0.001939	0.002388	0.074146	0.074047	0.024643	0.018462	0.018788	0.014331	0.923662	-93454.754
1750	0.001319	0.002989	0.001409	0.002061	0.006315	0.002862	0.007975	0.040067	0.040014	0.013316	0.012254	0.004687	0.003769	0.854701	-93108.555
1760	0.004035	0.002112	0.002905	0.002559	0.015995	0.003879	0.004741	0.108335	0.108190	0.036005	0.034238	0.011911	0.008367	0.979126	-90729.142
