Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
30030	0.003446	0.012295	0.030115	0.007126	0.002846	0.002306	0.003672	0.076783	0.023983	0.001984	0.001974	0.001972	0.000688	0.012317	-76707.401
30040	0.005105	0.013619	0.029866	0.007449	0.013693	0.002636	0.004280	0.086743	0.029185	0.002414	0.000869	0.002196	0.000682	0.252146	-76518.544
30050	0.005297	0.035628	0.038244	0.002882	0.009907	0.005603	0.002941	0.090004	0.022153	0.002505	0.001181	0.001952	0.001160	0.100276	-76578.763
30060	0.005490	0.038504	0.034320	0.023127	0.005847	0.008436	0.002133	0.090974	0.022391	0.002532	0.000868	0.002460	0.000382	0.035245	-76637.230
30070	0.005045	0.038079	0.016372	0.009777	0.004325	0.002314	0.004173	0.083599	0.020576	0.002326	0.002311	0.002210	0.000356	0.113162	-76335.065
30080	0.005792	0.022073	0.026976	0.009363	0.009787	0.002400	0.005123	0.082334	0.029024	0.002435	0.001996	0.001859	0.000473	0.147154	-76672.144
30090	0.009701	0.007238	0.027938	0.002542	0.014019	0.002042	0.001451	0.083567	0.029459	0.002472	0.001913	0.002074	0.000171	0.219853	-76637.464
30100	0.008917	0.009135	0.031877	0.010966	0.014073	0.002404	0.001637	0.076812	0.032599	0.002272	0.001226	0.001956	0.000074	0.506049	-76599.426
30110	0.014537	0.032330	0.026343	0.012048	0.009448	0.001870	0.002723	0.087341	0.020746	0.002583	0.002425	0.002443	0.000084	0.471275	-76550.159
30120	0.023593	0.022235	0.033981	0.003426	0.048609	0.003016	0.001893	0.089648	0.025287	0.002280	0.001997	0.000819	0.000046	0.394984	-76623.714
30130	0.017638	0.021368	0.036488	0.008144	0.007690	0.007225	0.003789	0.085788	0.031860	0.002069	0.001467	0.001805	0.000042	0.424169	-76615.095
30140	0.022280	0.016415	0.019407	0.006744	0.004394	0.006975	0.002403	0.078064	0.030084	0.001954	0.001648	0.001205	0.000296	0.282852	-76640.217
30150	0.036822	0.020273	0.036696	0.002363	0.007340	0.003299	0.005457	0.078163	0.035623	0.001956	0.001554	0.001747	0.000056	0.144813	-76351.285
30160	0.022754	0.020773	0.023331	0.010515	0.004919	0.001922	0.009562	0.076576	0.024622	0.001917	0.001044	0.001485	0.000494	0.250819	-76609.479
30170	0.027254	0.023618	0.032233	0.003111	0.008410	0.002524	0.002037	0.075726	0.026641	0.002074	0.001804	0.001245	0.000208	0.280472	-76325.077
30180	0.033169	0.023497	0.039131	0.004010	0.002185	0.007824	0.004853	0.073006	0.023950	0.001864	0.001093	0.001667	0.000084	0.390715	-76538.497
30190	0.033102	0.037568	0.033807	0.002181	0.002057	0.003623	0.003278	0.065513	0.021492	0.001673	0.000947	0.001455	0.000151	0.011942	-76397.741
30200	0.041589	0.028063	0.041556	0.002868	0.002136	0.002354	0.010427	0.074283	0.024369	0.001897	0.001397	0.001647	0.000298	0.011942	-76496.742
30210	0.053344	0.030828	0.028364	0.008286	0.002236	0.002202	0.001660	0.069661	0.022853	0.001779	0.001314	0.001499	0.001185	0.051413	-76329.641
30220	0.058667	0.036495	0.026145	0.004309	0.004145	0.002327	0.002338	0.064583	0.027739	0.001835	0.001572	0.001673	0.001478	0.048229	-76391.744
30230	0.047513	0.013973	0.038299	0.006900	0.002615	0.002843	0.003581	0.067953	0.029187	0.001931	0.001888	0.001865	0.001701	0.131151	-76412.781
30240	0.038034	0.022075	0.048056	0.003198	0.002171	0.001901	0.005015	0.067589	0.029031	0.001920	0.001310	0.001639	0.001018	0.138901	-76446.980
30250	0.052566	0.033501	0.031753	0.003445	0.008739	0.011374	0.002633	0.081621	0.035058	0.002319	0.002157	0.001286	0.001243	0.138901	-76636.235
30260	0.042689	0.035349	0.035841	0.005499	0.006574	0.002801	0.003935	0.069580	0.024370	0.001977	0.001319	0.001267	0.000158	0.074366	-76728.827
30270	0.059330	0.023219	0.037891	0.001966	0.003903	0.002572	0.001680	0.066172	0.023177	0.001880	0.001188	0.001649	0.000474	0.057687	-76364.480
30280	0.069299	0.033496	0.035493	0.008594	0.002010	0.005413	0.001449	0.064231	0.022496	0.001825	0.001648	0.001747	0.001274	0.404041	-76472.752
30290	0.094362	0.029523	0.025348	0.008404	0.005724	0.005156	0.003007	0.062703	0.021962	0.001781	0.001430	0.001318	0.001287	0.450829	-76451.153
30300	0.082486	0.042182	0.024992	0.006718	0.002135	0.006002	0.004390	0.067512	0.023646	0.001918	0.001403	0.001496	0.001154	0.531967	-76416.265
30310	0.048510	0.041405	0.029202	0.008288	0.002868	0.002517	0.013039	0.080479	0.024689	0.002003	0.001795	0.001482	0.000688	0.695220	-76576.843
30320	0.043195	0.027186	0.029384	0.008907	0.002329	0.001860	0.004588	0.071914	0.022062	0.001790	0.001646	0.000961	0.000744	0.505751	-76559.740
30330	0.035036	0.022570	0.031307	0.003554	0.002939	0.001362	0.002174	0.071914	0.022062	0.001790	0.001683	0.001280	0.000542	0.530355	-76388.377
30340	0.036358	0.030357	0.029582	0.017443	0.002165	0.003432	0.010458	0.065635	0.023078	0.001872	0.001113	0.001517	0.000120	0.301989	-76440.839
30350	0.026098	0.035456	0.026986	0.008635	0.009023	0.001932	0.002337	0.072024	0.025324	0.002054	0.001344	0.001524	0.001240	0.137771	-76422.782
30360	0.021099	0.023031	0.025509	0.001987	0.009895	0.006670	0.001275	0.068082	0.023938	0.001942	0.001107	0.001807	0.000906	0.079359	-76525.166
30370	0.014446	0.025492	0.026589	0.002765	0.008592	0.002603	0.005650	0.074518	0.022924	0.001859	0.001254	0.001330	0.000348	0.043588	-76481.089
30380	0.009692	0.027068	0.040446	0.004991	0.014592	0.002970	0.002669	0.091672	0.028201	0.002288	0.002028	0.001386	0.000330	0.163949	-76525.198
30390	0.010855	0.030859	0.040974	0.008920	0.004477	0.002758	0.002060	0.102668	0.031584	0.002562	0.002350	0.002089	0.001240	0.180851	-76380.943
30400	0.009047	0.025828	0.027442	0.002135	0.002883	0.002343	0.002538	0.085568	0.026323	0.002135	0.001337	0.001773	0.000828	0.133021	-76519.452
30410	0.014797	0.013129	0.034104	0.014503	0.003194	0.002547	0.003115	0.085568	0.026323	0.002135	0.001961	0.001429	0.000473	0.229877	-76439.626
30420	0.016045	0.017286	0.028733	0.001972	0.001914	0.003162	0.004460	0.084603	0.027294	0.002214	0.002074	0.001751	0.001392	0.406633	-76629.849
30430	0.016264	0.021690	0.037326	0.003344	0.003055	0.006675	0.007288	0.087282	0.025277	0.002050	0.001965	0.001502	0.001054	0.225339	-76411.628
30440	0.009755	0.027196	0.036651	0.001987	0.010784	0.003723	0.002793	0.109819	0.028026	0.002273	0.002132	0.001597	0.000802	0.028614	-76395.979
30450	0.013539	0.024748	0.035488	0.005221	0.005056	0.001939	0.008938	0.103729	0.031110	0.002523	0.002066	0.001000	0.000819	0.218868	-76476.901
30460	0.008572	0.032660	0.027851	0.007150	0.002036	0.001545	0.002813	0.107990	0.028098	0.002702	0.002672	0.002275	0.001215	0.191887	-76481.644
30470	0.007165	0.034497	0.023279	0.003617	0.002653	0.008374	0.003865	0.090264	0.023486	0.002258	0.001720	0.001594	0.001098	0.140213	-76555.230
30480	0.006718	0.033949	0.023584	0.003923	0.002201	0.011310	0.002291	0.091195	0.019300	0.002204	0.001372	0.001814	0.001059	0.011682	-76521.513
30490	0.006153	0.038556	0.023531	0.002430	0.002837	0.004361	0.002755	0.098981	0.016262	0.002392	0.002057	0.001236	0.001031	0.336630	-76536.041
30500	0.006616	0.037302	0.020179	0.003909	0.003063	0.009032	0.005444	0.090578	0.016011	0.002355	0.002353	0.001217	0.001110	0.178504	-76591.067
30510	0.008743	0.034606	0.017632	0.004879	0.001577	0.003117	0.002711	0.088641	0.015668	0.002305	0.002256	0.002026	0.000692	0.218042	-76433.687
30520	0.011420	0.042978	0.023582	0.006821	0.009400	0.010535	0.004968	0.081301	0.016831	0.002476	0.002153	0.000881	0.000310	0.236027	-76588.007
30530	0.016752	0.027898	0.023898	0.011378	0.001267	0.004503	0.002687	0.084743	0.017544	0.002580	0.002457	0.002438	0.000838	0.238516	-76438.516
30540	0.016203	0.034964	0.033990	0.002783	0.001430	0.009240	0.002849	0.073914	0.019795	0.002912	0.002500	0.002751	0.000418	0.199969	-76627.643
30550	0.026237	0.036020	0.028357	0.003130	0.007267	0.003798	0.002148	0.079910	0.021401	0.003148	0.002211	0.002361	0.001711	0.190510	-76504.333
30560	0.008711	0.051759	0.031749	0.007214	0.009966	0.003787	0.003637	0.094558	0.021401	0.003148	0.002009	0.002687	0.001128	0.051545	-76467.228
30570	0.010048	0.035330	0.024938	0.002659	0.003382	0.002268	0.006223	0.083152	0.021159	0.003112	0.003005	0.002774	0.001841	0.051545	-76359.093
30580	0.007482	0.019096	0.026696	0.016734	0.003077	0.006913	0.008157	0.078116	0.023380	0.002632	0.001688	0.002181	0.001564	0.195395	-76635.912
30590	0.006166	0.021918	0.025926	0.015102	0.002711	0.007181	0.002719	0.095014	0.024150	0.002719	0.001741	0.001960	0.000806	0.850710	-76435.440
30600	0.007181	0.029793	0.035044	0.003267	0.003056	0.002943	0.004103	0.094715	0.025715	0.002895	0.002879	0.001828	0.001376	0.488979	-76576.420
30610	0.006457	0.033178	0.034399	0.005940	0.006447	0.001523	0.001971	0.094987	0.024624	0.002772	0.002388	0.001535	0.000825	0.586761	-76609.563
30620	0.008988	0.042044	0.033262	0.005575	0.005595	0.004219	0.004619	0.092418	0.021154	0.003134	0.002728	0.001801	0.001358	0.598323	-76556.845
30630	0.006678	0.043765	0.022056	0.003270	0.001765	0.012554	0.004010	0.085555	0.017782	0.002634	0.002562	0.001960	0.000235	0.747294	-76514.505
30640	0.009158	0.040537	0.025915	0.012438	0.003997	0.006505	0.001602	0.084842	0.017634	0.002612	0.002540	0.002110	0.000357	0.971122	-76593.782
30650	0.014277	0.061890	0.042217	0.004807	0.004559	0.001722	0.004938	0.091359	0.018661	0.002764	0.002437	0.001870	0.000749	0.781049	-76499.094
30660	0.012842	0.043532	0.019332	0.002976	0.002111	0.007787	0.003269	0.081940	0.016758	0.002482	0.002188	0.002058	0.001280	0.571157	-76488.867
30670	0.010684	0.066609	0.025019	0.006657	0.001630	0.003003	0.005447	0.093044	0.020197	0.002992	0.002782	0.002657	0.000280	0.240672	-76618.834
30680	0.006012	0.044535	0.024967	0.006437	0.004176	0.004050	0.008150	0.100526	0.016292	0.002413	0.000815	0.001494	0.000182	0.061487	-76354.254
30690	0.005533	0.039590	0.031297	0.004730	0.005464	0.005762	0.003138	0.089958	0.015887	0.002353	0.002297	0.001152	0.000045	0.031590	-76331.569
30700	0.004405	0.046219	0.027289	0.001925	0.002390	0.002479	0.002586	0.089153	0.015296	0.002266	0.002045	0.001698	0.000043	0.492327	-76379.573
30710	0.008332	0.029681	0.023703	0.002558	0.005042	0.002049	0.004911	0.093818	0.020903	0.003096	0.002836	0.001933	0.000123	0.131993	-76696.153
30720	0.003999	0.033744	0.041294	0.004498	0.006620	0.005344	0.006225	0.097333	0.023801	0.003526	0.003409	0.002733	0.000140	0.193035	-76242.881
30730	0.005152	0.022213	0.027850	0.003002	0.005569	0.001918	0.006307	0.081850	0.023801	0.003526	0.003065	0.002204	0.001263	0.279542	-76441.970
30740	0.004389	0.031831	0.029729	0.003030	0.002963	0.003128	0.007601	0.095463	0.024320	0.003603	0.001411	0.003090	0.000606	0.004103	-76577.415
30750	0.003715	0.036449	0.024552	0.004494	0.003799	0.002550	0.004372	0.087663	0.021566	0.003195	0.002345	0.002320	0.001143	0.004103	-76418.789
30760	0.003714	0.021794	0.048043	0.007779	0.005896	0.002836	0.007552	0.087615	0.021558	0.003193	0.002805	0.002706	0.002650	0.004103	-76328.312
30770	0.003447	0.032772	0.029147	0.028144	0.009463	0.002644	0.023688	0.091321	0.022470	0.003328	0.001391	0.001665	0.000679	0.284874	-76396.510
30780	0.003475	0.037748	0.031122	0.004045	0.009755	0.005704	0.006939	0.099248	0.028853	0.004274	0.003133	0.002000	0.001314	0.302494	-76511.151
30790	0.002984	0.026414	0.036466	0.002968	0.002558	0.002463	0.003065	0.085241	0.024781	0.003671	0.003512	0.003313	0.001029	0.034196	-76368.454
30800	0.002984	0.029439	0.027721	0.002820	0.028412	0.002459	0.001742	0.085241	0.024781	0.003671	0.002830	0.003577	0.001205	0.071629	-76411.802
30810	0.004321	0.047248	0.028551	0.007073	0.022576	0.002157	0.003556	0.099317	0.025523	0.003781	0.000846	0.002735	0.000471	0.069513	-76408.577
30820	0.004702	0.030841	0.019113	0.005128	0.004686	0.003045	0.002473	0.097541	0.022487	0.003331	0.001361	0.002737	0.000565	0.011394	-76544.480
30830	0.007511	0.027525	0.025689	0.007415	0.002580	0.006566	0.006789	0.083352	0.022745	0.003369	0.001960	0.003215	0.000401	0.118553	-76505.867
30840	0.007357	0.033335	0.026195	0.004634	0.003930	0.014924	0.003772	0.081645	0.022279	0.003300	0.000445	0.003149	0.000041	0.020065	-76725.120
30850	0.007493	0.030087	0.036552	0.007042	0.003111	0.001532	0.003287	0.092358	0.023204	0.003437	0.002480	0.003312	0.001298	0.085477	-76543.574
30860	0.011887	0.029954	0.027440	0.003766	0.004167	0.022104	0.002031	0.077757	0.023102	0.003422	0.002842	0.003018	0.000316	0.257390	-76612.633
30870	0.015296	0.027668	0.017697	0.005638	0.011928	0.001698	0.003127	0.072531	0.019017	0.002817	0.002794	0.001286	0.000541	0.053981	-76457.873
30880	0.011676	0.036894	0.029357	0.005310	0.004842	0.002970	0.010323	0.087389	0.022913	0.003394	0.002571	0.002614	0.000680	0.053983	-76627.301
30890	0.006495	0.060539	0.026404	0.007721	0.004823	0.001416	0.007556	0.089676	0.023513	0.003483	0.002437	0.002201	0.001195	0.123487	-76609.889
30900	0.005623	0.033788	0.021750	0.003430	0.007795	0.002539	0.003114	0.092650	0.022523	0.003336	0.003209	0.002312	0.001363	0.139349	-76653.507
30910	0.005613	0.037105	0.019755	0.035571	0.000921	0.002205	0.017453	0.084962	0.020654	0.003060	0.002032	0.002931	0.001927	0.192576	-76604.146
30920	0.006015	0.026346	0.029358	0.013394	0.001149	0.001782	0.005286	0.090926	0.026751	0.003963	0.003889	0.003881	0.003270	0.114619	-76540.739
30930	0.005985	0.025225	0.029196	0.002371	0.002312	0.006287	0.002218	0.089101	0.030669	0.004543	0.004126	0.003719	0.001431	0.342342	-76644.062
30940	0.005275	0.018330	0.033671	0.009650	0.003700	0.010900	0.003704	0.087652	0.028878	0.004278	0.003641	0.003288	0.001973	0.339180	-76734.255
30950	0.005210	0.029085	0.022635	0.021933	0.004143	0.002498	0.003260	0.100557	0.030114	0.005366	0.005226	0.002696	0.000633	0.508214	-76474.804
30960	0.007201	0.009363	0.026744	0.038376	0.007460	0.008083	0.011797	0.096963	0.033581	0.005984	0.005884	0.004658	0.003429	0.811082	-76724.711
30970	0.006564	0.009332	0.024162	0.014760	0.002959	0.002794	0.001752	0.102536	0.033469	0.005964	0.005962	0.003773	0.002108	0.660531	-76679.293
30980	0.005406	0.010286	0.025504	0.006801	0.001843	0.008885	0.004168	0.103462	0.036891	0.006574	0.006282	0.004541	0.003491	0.776298	-76657.660
30990	0.005037	0.009188	0.021025	0.012609	0.008017	0.010271	0.003723	0.074658	0.032952	0.005872	0.005612	0.002344	0.001576	0.560503	-76662.107
31000	0.004801	0.019068	0.029367	0.004637	0.005693	0.001815	0.004931	0.090891	0.035676	0.006357	0.005620	0.006204	0.002659	0.573888	-76730.505
31010	0.003502	0.015172	0.023814	0.008015	0.006137	0.011720	0.001252	0.089923	0.035296	0.006290	0.003466	0.005524	0.002360	0.504234	-76601.369
31020	0.004175	0.010704	0.018082	0.006613	0.004842	0.002182	0.013099	0.081117	0.035296	0.006290	0.005918	0.005310	0.001393	0.108053	-76582.356
31030	0.004637	0.011889	0.027009	0.006710	0.010553	0.002387	0.007544	0.090098	0.039203	0.006986	0.004488	0.005755	0.003503	0.019353	-76373.512
31040	0.004616	0.008586	0.024705	0.003607	0.010000	0.004685	0.005433	0.089915	0.039123	0.006972	0.005995	0.005948	0.001706	0.070224	-76644.405
31050	0.003444	0.008425	0.024074	0.006461	0.003439	0.002354	0.005999	0.079660	0.034435	0.006444	0.005915	0.006176	0.003015	0.115712	-76528.514
31060	0.003951	0.007915	0.025238	0.001143	0.005490	0.001665	0.001720	0.084968	0.043010	0.006873	0.006100	0.005804	0.004080	0.013018	-76515.098
31070	0.003909	0.011203	0.026824	0.005260	0.002764	0.010825	0.005390	0.097741	0.037630	0.007470	0.005244	0.006860	0.004793	0.113043	-76622.651
31080	0.004005	0.015459	0.021643	0.003493	0.002678	0.003241	0.003272	0.095614	0.033278	0.006606	0.006596	0.005785	0.003566	0.261859	-76415.008
31090	0.005326	0.014144	0.022189	0.007108	0.003404	0.009506	0.003504	0.087479	0.030447	0.006044	0.005668	0.004633	0.001746	0.352712	-76770.762
31100	0.003492	0.014430	0.028881	0.032928	0.007048	0.002347	0.008094	0.090093	0.031356	0.006225	0.004747	0.003895	0.001602	0.275760	-76585.338
31110	0.003899	0.006436	0.023667	0.002640	0.007794	0.004619	0.004339	0.090300	0.041144	0.004986	0.004899	0.002399	0.000209	0.335161	-76747.019
31120	0.006335	0.002844	0.017270	0.024939	0.009106	0.004317	0.002141	0.070643	0.032188	0.003901	0.002768	0.001454	0.000163	0.262272	-76772.786
31130	0.011063	0.003192	0.035989	0.002690	0.002691	0.005430	0.007290	0.077610	0.038316	0.004644	0.004613	0.003927	0.000390	0.263604	-76724.901
31140	0.017927	0.003801	0.036560	0.002697	0.001526	0.007169	0.008177	0.082642	0.040800	0.004945	0.004912	0.003855	0.000666	0.480101	-76658.307
31150	0.032669	0.002305	0.037270	0.008402	0.002258	0.004553	0.004876	0.070334	0.031023	0.003760	0.003732	0.001381	0.001027	0.616506	-76703.540
31160	0.045515	0.002584	0.029235	0.024142	0.001822	0.002928	0.004217	0.078852	0.034780	0.004215	0.004184	0.003156	0.001182	0.780788	-76517.238
31170	0.034348	0.003318	0.026725	0.033658	0.002856	0.004250	0.002996	0.082318	0.037879	0.004591	0.004533	0.002877	0.002731	0.677130	-76635.030
31180	0.069616	0.006047	0.026028	0.053287	0.004975	0.001963	0.002355	0.078520	0.036979	0.004482	0.003516	0.001794	0.000648	0.366319	-76588.550
31190	0.039031	0.003503	0.034256	0.022648	0.002927	0.004055	0.001963	0.077206	0.046318	0.004138	0.004084	0.000938	0.000089	0.355783	-76469.044
31200	0.048240	0.002952	0.040567	0.006491	0.001297	0.004093	0.005844	0.068257	0.039023	0.003487	0.003441	0.002640	0.000062	0.527355	-76487.009
31210	0.051497	0.003586	0.032945	0.006169	0.001131	0.004768	0.002207	0.072826	0.041636	0.003720	0.003169	0.002331	0.000236	0.531836	-76654.859
31220	0.042995	0.002500	0.032902	0.007350	0.001960	0.003349	0.002544	0.069735	0.039868	0.003562	0.003306	0.001775	0.000103	0.836835	-76744.722
31230	0.031680	0.002723	0.027158	0.004909	0.002773	0.002974	0.002615	0.075966	0.043430	0.003880	0.003428	0.001641	0.000171	0.692544	-76357.072
31240	0.033506	0.003132	0.024927	0.002578	0.003004	0.002355	0.003746	0.073055	0.035532	0.003732	0.003578	0.001419	0.000338	0.734130	-76656.553
31250	0.021573	0.003015	0.026906	0.023261	0.003095	0.002285	0.001863	0.079701	0.038764	0.004071	0.002633	0.001481	0.001410	0.679332	-76592.796
31260	0.024886	0.003129	0.033471	0.005385	0.001465	0.002098	0.001933	0.077188	0.037542	0.003943	0.003883	0.003338	0.000511	0.507636	-76889.567
31270	0.035714	0.004943	0.038166	0.011543	0.007444	0.007477	0.009747	0.090818	0.044171	0.004639	0.004074	0.002739	0.001681	0.328022	-76656.163
31280	0.027575	0.002681	0.021561	0.001967	0.004710	0.003568	0.002036	0.076814	0.038928	0.004088	0.003917	0.002673	0.002251	0.650002	-76668.285
31290	0.027453	0.002950	0.027548	0.012978	0.003574	0.009367	0.004654	0.075913	0.047721	0.004040	0.003871	0.001397	0.000679	0.581305	-76683.812
31300	0.021855	0.005533	0.027935	0.021202	0.004752	0.001580	0.001499	0.078598	0.035709	0.003869	0.003273	0.002017	0.000233	0.366464	-76507.155
31310	0.015114	0.005533	0.034841	0.009945	0.002744	0.005387	0.002136	0.078598	0.035709	0.003869	0.003281	0.002759	0.002174	0.483135	-76745.974
31320	0.022319	0.004790	0.038148	0.007419	0.005381	0.009406	0.002101	0.077307	0.035122	0.003806	0.003760	0.002544	0.001474	0.354199	-76652.224
31330	0.036414	0.003476	0.025757	0.005532	0.002385	0.003905	0.007475	0.072831	0.033089	0.003585	0.003543	0.003035	0.000386	0.205985	-76650.494
31340	0.029449	0.003704	0.018320	0.004811	0.001911	0.004805	0.002076	0.074452	0.033825	0.003665	0.003621	0.003161	0.000550	0.354538	-76628.447
31350	0.013203	0.005224	0.025307	0.011026	0.005767	0.008433	0.002562	0.085840	0.038999	0.004226	0.004175	0.002956	0.000296	0.286342	-76779.078
31360	0.013147	0.007628	0.029506	0.004050	0.004506	0.002511	0.005675	0.085475	0.038833	0.004208	0.003104	0.003393	0.000435	0.185432	-76618.866
31370	0.011276	0.008158	0.038749	0.001909	0.004985	0.004770	0.020727	0.090179	0.034244	0.004992	0.004358	0.004405	0.001512	0.002237	-76618.293
31380	0.018430	0.020315	0.029860	0.004873	0.004726	0.006135	0.002595	0.081257	0.032341	0.004715	0.003884	0.004093	0.003134	0.125935	-76607.968
31390	0.009648	0.012590	0.046504	0.002435	0.003471	0.005951	0.001150	0.087161	0.034691	0.005057	0.004913	0.004533	0.001023	0.013393	-76490.039
31400	0.005463	0.021346	0.017974	0.001793	0.005409	0.005812	0.003343	0.087015	0.034633	0.005049	0.001940	0.004168	0.000464	0.062715	-76465.623
31410	0.005388	0.023163	0.027150	0.008178	0.006210	0.004647	0.001337	0.089913	0.037580	0.005479	0.005394	0.002773	0.001837	0.082553	-76722.061
31420	0.003500	0.032501	0.026771	0.004216	0.002454	0.003416	0.008606	0.082571	0.031211	0.004550	0.004467	0.004111	0.000770	0.317602	-76430.346
31430	0.002807	0.023315	0.021434	0.006559	0.002717	0.003181	0.001765	0.087899	0.028886	0.004211	0.003634	0.002658	0.001563	0.480968	-76385.965
31440	0.002890	0.029725	0.022064	0.029102	0.001690	0.009378	0.002405	0.090500	0.029740	0.004336	0.004270	0.003739	0.002567	0.132509	-76611.764
31450	0.004662	0.029000	0.036058	0.004386	0.006228	0.001642	0.001430	0.097003	0.037483	0.005464	0.005383	0.003626	0.002746	0.269333	-76678.231
31460	0.004289	0.022187	0.031901	0.012825	0.002420	0.002241	0.011410	0.089110	0.032100	0.004680	0.004588	0.004131	0.000832	0.548170	-76365.630
31470	0.005071	0.020832	0.021844	0.001573	0.002227	0.007230	0.003095	0.085803	0.026523	0.003867	0.003791	0.002045	0.000711	0.846412	-76397.054
31480	0.005837	0.031625	0.016838	0.007902	0.002957	0.002478	0.006701	0.093820	0.024787	0.004467	0.004038	0.002443	0.001062	0.597437	-76610.604
31490	0.003795	0.011701	0.023992	0.011453	0.002104	0.005524	0.003306	0.080322	0.025162	0.003824	0.002740	0.002733	0.001823	0.589208	-76585.320
31500	0.006806	0.015599	0.026929	0.005297	0.010408	0.002284	0.002157	0.107080	0.033545	0.005098	0.005035	0.003413	0.003314	0.698914	-76452.260
31510	0.007277	0.014585	0.023836	0.009921	0.003958	0.012497	0.001724	0.102317	0.033545	0.005098	0.005035	0.003425	0.002648	0.752124	-76561.058
31520	0.007170	0.011487	0.024854	0.003532	0.010245	0.003254	0.005862	0.069712	0.026419	0.004015	0.003633	0.002932	0.001574	0.433094	-76674.953
31530	0.004525	0.016484	0.039841	0.002749	0.004610	0.006487	0.007592	0.080483	0.030501	0.004635	0.004616	0.003309	0.002227	0.213463	-76548.726
31540	0.005851	0.023440	0.029383	0.002827	0.003718	0.006720	0.002382	0.091032	0.033583	0.005104	0.004956	0.003905	0.003626	0.397041	-76469.579
31550	0.004351	0.020155	0.021776	0.002670	0.006860	0.002097	0.004804	0.085993	0.028877	0.004388	0.004301	0.002509	0.001768	0.918958	-76659.668
31560	0.002852	0.022644	0.028445	0.011975	0.011918	0.002800	0.003453	0.084186	0.024969	0.003795	0.002902	0.002209	0.001891	0.809016	-76511.424
31570	0.005530	0.024418	0.022370	0.008402	0.004954	0.003873	0.006510	0.088492	0.028773	0.004373	0.004107	0.003904	0.001540	0.447532	-76476.130
31580	0.005676	0.015301	0.024519	0.029707	0.008497	0.003880	0.003997	0.094662	0.030779	0.004677	0.003558	0.004578	0.000688	0.479756	-76606.528
31590	0.003629	0.013303	0.022311	0.005830	0.007398	0.012253	0.006071	0.086111	0.026760	0.004067	0.003923	0.003172	0.002256	0.445003	-76438.224
31600	0.004086	0.024342	0.038571	0.002646	0.003429	0.002690	0.004766	0.097374	0.030260	0.004599	0.004436	0.003112	0.002103	0.287536	-76784.049
31610	0.006450	0.024330	0.022948	0.008886	0.005857	0.001784	0.003202	0.102456	0.030260	0.004599	0.004174	0.003014	0.002444	0.559572	-76617.255
31620	0.009871	0.024894	0.023635	0.021700	0.004070	0.003787	0.002947	0.085378	0.027853	0.004233	0.004169	0.003185	0.001487	0.279897	-76627.217
31630	0.012204	0.032921	0.021296	0.008860	0.009746	0.002964	0.004774	0.078470	0.023067	0.004406	0.003771	0.002584	0.002058	0.142689	-76514.375
31640	0.007224	0.033802	0.027083	0.006019	0.005998	0.002878	0.005361	0.091231	0.026818	0.005123	0.004722	0.004431	0.002034	0.118620	-76559.579
31650	0.004893	0.031282	0.021509	0.005117	0.003423	0.003051	0.002081	0.077191	0.024487	0.004677	0.004320	0.004080	0.001768	0.213173	-76359.648
31660	0.005339	0.042683	0.026408	0.004859	0.005852	0.001793	0.002068	0.099300	0.027338	0.006017	0.005177	0.004672	0.002012	0.039939	-76492.440
31670	0.004319	0.019874	0.024877	0.003570	0.003672	0.003810	0.006403	0.092733	0.024026	0.005288	0.002527	0.005066	0.000914	0.044861	-76399.769
31680	0.010887	0.032214	0.021133	0.018584	0.002659	0.019396	0.007015	0.110053	0.028513	0.006276	0.006242	0.006012	0.000668	0.107271	-76607.280
31690	0.012467	0.020163	0.021678	0.009590	0.005023	0.003295	0.004085	0.093606	0.027478	0.006048	0.005245	0.004814	0.001837	0.025143	-76478.862
31700	0.037676	0.014977	0.025853	0.010144	0.008531	0.003329	0.002965	0.072313	0.024678	0.005432	0.001054	0.003158	0.000724	0.047060	-76419.802
31710	0.013313	0.014000	0.027528	0.005894	0.009195	0.002060	0.002160	0.080629	0.031654	0.006056	0.001396	0.003616	0.001334	0.036445	-76638.049
31720	0.009068	0.016038	0.031537	0.001745	0.006790	0.003185	0.004722	0.099955	0.036264	0.006938	0.001731	0.005231	0.001312	0.040881	-76740.279
31730	0.009927	0.013852	0.035438	0.008292	0.003585	0.004943	0.004644	0.086332	0.031321	0.005992	0.004245	0.004741	0.003729	0.040881	-76409.154
31740	0.008558	0.018082	0.030242	0.001730	0.002829	0.002492	0.004552	0.074424	0.027001	0.005166	0.005126	0.004604	0.002111	0.373470	-76569.322
31750	0.010403	0.027204	0.028257	0.007589	0.002805	0.002615	0.002845	0.090470	0.027309	0.006280	0.006231	0.003968	0.000541	0.584758	-76584.271
31760	0.009969	0.026016	0.032138	0.005995	0.002126	0.002665	0.001376	0.076269	0.024259	0.005578	0.004803	0.003992	0.000516	0.197833	-76431.770
31770	0.010156	0.015948	0.028758	0.009096	0.002032	0.003740	0.006911	0.073569	0.027565	0.006339	0.006139	0.005335	0.000307	0.273258	-76629.675
31780	0.017511	0.015825	0.040138	0.010596	0.003757	0.004417	0.003173	0.073000	0.027352	0.006290	0.005203	0.004552	0.000305	0.155026	-76606.199
