Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
27010	0.004875	0.006846	0.003328	0.003051	0.007564	0.002998	0.002707	0.028330	0.026369	0.017814	0.013306	0.008109	0.007917	0.334144	-96761.771
27020	0.004736	0.003030	0.002538	0.003671	0.007113	0.002949	0.003046	0.027523	0.025612	0.018515	0.016027	0.013281	0.005468	0.506845	-98457.657
27030	0.004172	0.003304	0.001435	0.003130	0.005554	0.008605	0.001424	0.024244	0.021281	0.017498	0.013445	0.015110	0.008437	0.099170	-97904.777
27040	0.004032	0.003797	0.001137	0.003130	0.007880	0.004103	0.005405	0.023431	0.021764	0.016934	0.012654	0.015582	0.004733	0.072073	-103068.739
27050	0.006480	0.006880	0.002021	0.007499	0.014687	0.001816	0.002521	0.029184	0.026347	0.021092	0.016188	0.020712	0.013159	0.411730	-99947.995
27060	0.002393	0.003043	0.001051	0.005120	0.010887	0.003201	0.003744	0.015225	0.014236	0.011003	0.007625	0.010997	0.003422	0.092217	-100253.794
27070	0.003940	0.006210	0.001730	0.002941	0.003059	0.001868	0.002761	0.025072	0.023386	0.018120	0.016269	0.018109	0.013093	0.077382	-101702.454
27080	0.005225	0.008259	0.002294	0.001487	0.002505	0.006067	0.002991	0.033248	0.030992	0.024029	0.019657	0.024015	0.017565	0.125910	-98491.020
27090	0.004230	0.002605	0.001858	0.010959	0.004842	0.002473	0.004683	0.026918	0.026407	0.019454	0.013025	0.019443	0.001494	0.032681	-93888.916
27100	0.004875	0.007663	0.002141	0.005995	0.008312	0.004343	0.003089	0.031022	0.030775	0.022420	0.014304	0.022407	0.001676	0.255454	-97759.395
27110	0.006649	0.017411	0.002658	0.013722	0.004708	0.005828	0.011278	0.038522	0.038216	0.027841	0.019868	0.027825	0.001166	0.432235	-104360.158
27120	0.008252	0.003637	0.001920	0.013491	0.005040	0.001965	0.003403	0.030178	0.028919	0.021810	0.017601	0.021797	0.000914	0.489611	-103381.485
27130	0.009575	0.002912	0.002228	0.019343	0.003122	0.003510	0.004770	0.035018	0.033557	0.025308	0.010862	0.025294	0.001201	0.583140	-102211.713
27140	0.010658	0.005156	0.004143	0.005098	0.005611	0.006862	0.003691	0.050255	0.047985	0.036320	0.022982	0.036299	0.001905	0.429848	-100216.260
27150	0.008742	0.002735	0.002742	0.004069	0.001552	0.003578	0.003403	0.032469	0.030417	0.023466	0.005887	0.023452	0.005178	0.155424	-99989.980
27160	0.009096	0.002935	0.003336	0.002919	0.001869	0.002034	0.007946	0.033785	0.031961	0.024416	0.014881	0.024402	0.005966	0.155424	-97916.926
27170	0.006893	0.002975	0.002570	0.003539	0.002200	0.006909	0.003458	0.026021	0.023221	0.018806	0.015139	0.018795	0.001678	0.191055	-102221.772
27180	0.004155	0.002066	0.001172	0.006344	0.014030	0.002663	0.001991	0.015687	0.013648	0.011337	0.007845	0.011330	0.004629	0.325317	-101103.001
27190	0.003229	0.001710	0.000926	0.002895	0.012377	0.010497	0.001722	0.012190	0.010496	0.008760	0.006646	0.008358	0.006243	0.083796	-105164.658
27200	0.004929	0.002569	0.001637	0.008322	0.005891	0.030217	0.002560	0.018606	0.016163	0.013287	0.005803	0.012757	0.002548	0.033691	-102435.581
27210	0.008760	0.003410	0.001960	0.003000	0.008001	0.002518	0.002749	0.025852	0.022636	0.018627	0.016560	0.018004	0.006373	0.210415	-100861.127
27220	0.003399	0.002097	0.001914	0.004624	0.002022	0.003225	0.004322	0.015204	0.013206	0.010840	0.007021	0.010658	0.006759	0.375806	-107388.315
27230	0.002442	0.001661	0.002570	0.006349	0.010932	0.003437	0.009357	0.013589	0.012074	0.009689	0.005219	0.009579	0.003069	0.192237	-106003.713
27240	0.002771	0.002538	0.003160	0.008407	0.001575	0.002311	0.010117	0.015417	0.013668	0.010992	0.008482	0.010648	0.003030	0.210799	-105799.820
27250	0.003025	0.005856	0.004565	0.008544	0.001853	0.001544	0.003035	0.016833	0.014125	0.012002	0.009663	0.011627	0.003876	0.343858	-104678.793
27260	0.002051	0.005714	0.007990	0.004389	0.003261	0.004483	0.003888	0.013686	0.011508	0.009953	0.007425	0.006835	0.004581	0.242748	-103432.831
27270	0.000912	0.002685	0.007450	0.003030	0.002653	0.006028	0.003840	0.006087	0.004803	0.003616	0.002741	0.002768	0.001987	0.204769	-107090.291
27280	0.000958	0.003782	0.002255	0.002103	0.005336	0.004107	0.001566	0.006395	0.004736	0.003995	0.003820	0.003246	0.003020	0.237506	-102226.236
27290	0.000911	0.007558	0.004125	0.004225	0.002862	0.006233	0.002380	0.011697	0.008933	0.007308	0.006063	0.007126	0.003067	0.369120	-107731.482
27300	0.001090	0.010799	0.009664	0.003365	0.012950	0.002529	0.006071	0.027404	0.020937	0.017121	0.016215	0.016687	0.008905	0.504129	-99313.372
27310	0.002682	0.004870	0.016678	0.003378	0.002172	0.003138	0.003381	0.023033	0.020368	0.014390	0.013788	0.014025	0.009205	0.364252	-97600.587
27320	0.003594	0.009191	0.014675	0.002253	0.010265	0.011081	0.001663	0.030860	0.024966	0.019520	0.010124	0.015416	0.009002	0.127314	-103853.484
27330	0.001447	0.003642	0.004481	0.007323	0.012148	0.004393	0.003812	0.012424	0.009513	0.008180	0.002102	0.002643	0.000529	0.468722	-105256.700
27340	0.001896	0.003301	0.002790	0.002968	0.002657	0.002745	0.000979	0.016285	0.012425	0.011427	0.009526	0.008027	0.001503	0.538871	-99760.871
27350	0.001721	0.002268	0.003226	0.005674	0.003755	0.004692	0.007766	0.018398	0.014803	0.012847	0.010362	0.006896	0.003902	0.836856	-104971.607
27360	0.003619	0.003257	0.007657	0.007560	0.002371	0.003240	0.002518	0.033333	0.027847	0.022304	0.019780	0.010094	0.003089	0.665380	-100339.963
27370	0.007265	0.002852	0.005715	0.010655	0.003871	0.006656	0.005937	0.047949	0.043418	0.036056	0.035439	0.013320	0.003924	0.412181	-98883.872
27380	0.002253	0.001726	0.001320	0.003142	0.001832	0.005767	0.001389	0.014868	0.012810	0.011363	0.010961	0.002945	0.002051	0.497236	-99152.569
27390	0.003002	0.002413	0.001860	0.002727	0.001180	0.003059	0.005824	0.020097	0.018035	0.015359	0.014816	0.003923	0.003881	0.501097	-104837.124
27400	0.003298	0.004430	0.003722	0.009078	0.001778	0.019875	0.002896	0.022078	0.018870	0.014905	0.006530	0.004310	0.002661	0.501097	-104910.136
27410	0.002167	0.003385	0.003038	0.004111	0.002751	0.003621	0.005324	0.013443	0.010523	0.007780	0.004924	0.003575	0.002180	0.643232	-104595.997
27420	0.005096	0.002683	0.004116	0.003659	0.007904	0.015511	0.002367	0.019626	0.018089	0.011796	0.008663	0.004153	0.000875	0.865564	-97939.812
27430	0.002565	0.003240	0.004773	0.004122	0.005931	0.001822	0.007462	0.018713	0.016129	0.011126	0.007602	0.007893	0.001799	0.951667	-99779.290
27440	0.003931	0.004858	0.003189	0.004857	0.006750	0.003166	0.004346	0.028064	0.024188	0.021214	0.013899	0.018560	0.008945	0.951383	-96074.001
27450	0.003266	0.003952	0.001349	0.003761	0.004499	0.005779	0.002552	0.023318	0.020008	0.018611	0.012667	0.017956	0.012079	0.808684	-104497.704
27460	0.004062	0.009225	0.002375	0.004678	0.008045	0.003908	0.001746	0.028999	0.023964	0.022611	0.017339	0.016019	0.011379	0.311854	-97789.275
27470	0.002915	0.010918	0.002237	0.002514	0.004073	0.003161	0.002615	0.020809	0.016796	0.015292	0.012349	0.009845	0.003090	0.250255	-97874.337
27480	0.002798	0.003187	0.003785	0.001887	0.007194	0.003463	0.007602	0.017932	0.015981	0.010760	0.009424	0.007465	0.005457	0.403861	-100128.671
27490	0.002311	0.001619	0.002428	0.005175	0.004070	0.003366	0.005235	0.013906	0.011800	0.008390	0.006932	0.004959	0.002477	0.686491	-97904.017
27500	0.001436	0.003245	0.002191	0.026667	0.006881	0.005441	0.002397	0.011230	0.009338	0.006761	0.003550	0.006501	0.001399	0.969072	-107118.598
27510	0.001027	0.002101	0.001898	0.006642	0.002779	0.001649	0.003118	0.008029	0.006868	0.004834	0.004304	0.004428	0.001989	0.936102	-104620.757
27520	0.001834	0.004847	0.004206	0.003508	0.003319	0.004381	0.003579	0.009359	0.006947	0.005795	0.004803	0.004386	0.003766	0.855246	-104740.503
27530	0.001854	0.002619	0.004435	0.003047	0.003111	0.006817	0.009943	0.009466	0.007104	0.005738	0.004819	0.004171	0.002959	0.646115	-103935.861
27540	0.001842	0.001801	0.003359	0.004467	0.005485	0.005332	0.003387	0.008731	0.006813	0.005793	0.004168	0.003973	0.003562	0.886970	-105718.146
27550	0.002121	0.002080	0.004929	0.003706	0.002807	0.004808	0.003889	0.010087	0.007870	0.007288	0.005334	0.005066	0.003270	0.787155	-106670.173
27560	0.002764	0.002094	0.004546	0.003255	0.006824	0.004642	0.010790	0.007788	0.005950	0.004818	0.002071	0.003419	0.001349	0.054858	-107820.516
27570	0.004380	0.001906	0.006065	0.006557	0.012381	0.003018	0.002933	0.006840	0.005190	0.003624	0.001819	0.003596	0.001800	0.105837	-104963.167
27580	0.001711	0.002423	0.001641	0.003446	0.017066	0.003576	0.003501	0.004969	0.003276	0.002872	0.002627	0.002385	0.001499	0.228619	-104235.825
27590	0.003301	0.003360	0.003445	0.017826	0.006361	0.004566	0.006253	0.008843	0.006006	0.005106	0.003146	0.004011	0.001367	0.020965	-108606.130
27600	0.002606	0.004232	0.001824	0.006421	0.003463	0.002991	0.004582	0.007551	0.005128	0.004749	0.004217	0.003709	0.003222	0.175241	-104991.809
27610	0.003365	0.003031	0.001953	0.004372	0.009892	0.003157	0.003953	0.009753	0.007013	0.006212	0.005314	0.004196	0.003024	0.106083	-101809.070
27620	0.003018	0.002750	0.002850	0.005575	0.002946	0.002275	0.008725	0.008747	0.006280	0.004875	0.004684	0.004366	0.002525	0.112388	-104238.815
27630	0.002092	0.004652	0.004231	0.003138	0.002839	0.011668	0.005012	0.006064	0.004881	0.003343	0.002551	0.002420	0.001513	0.184280	-103168.169
27640	0.001678	0.004939	0.002907	0.004541	0.003161	0.002606	0.003009	0.004863	0.004074	0.002935	0.002636	0.001667	0.000408	0.487275	-105933.491
27650	0.002387	0.011926	0.004721	0.006749	0.018453	0.002211	0.004116	0.005412	0.004227	0.003200	0.002769	0.002395	0.000574	0.567535	-106682.184
27660	0.001528	0.004411	0.003906	0.002312	0.004973	0.002266	0.003706	0.003465	0.002777	0.002203	0.001710	0.001813	0.000327	0.605681	-106800.531
27670	0.003096	0.002541	0.003760	0.004537	0.001090	0.003006	0.002543	0.007019	0.006810	0.005339	0.003538	0.003824	0.003039	0.748142	-102253.736
27680	0.003166	0.003448	0.002230	0.001196	0.005028	0.014484	0.001947	0.008359	0.007826	0.007382	0.005114	0.003802	0.001780	0.874169	-97616.619
27690	0.003205	0.007000	0.006074	0.002449	0.001918	0.001550	0.003367	0.008462	0.007922	0.006623	0.005227	0.006430	0.002000	0.658433	-110350.190
27700	0.005677	0.005949	0.008182	0.011167	0.004363	0.002714	0.002107	0.008948	0.008586	0.007004	0.003977	0.006699	0.001906	0.714382	-105699.757
27710	0.001538	0.004057	0.003292	0.002934	0.001956	0.002268	0.002613	0.004481	0.004103	0.003717	0.002763	0.002464	0.000587	0.509300	-104978.451
27720	0.002474	0.009652	0.006181	0.007433	0.003086	0.003555	0.005788	0.008249	0.007396	0.007071	0.004793	0.005780	0.000739	0.135334	-104840.178
27730	0.002339	0.005397	0.003922	0.001454	0.004436	0.002637	0.003572	0.007799	0.006894	0.006605	0.005155	0.004854	0.002429	0.075465	-101881.507
27740	0.003841	0.005571	0.007990	0.010013	0.003064	0.005157	0.004161	0.014105	0.012467	0.010606	0.007661	0.009374	0.002177	0.346512	-104756.401
27750	0.002306	0.006048	0.003216	0.002875	0.002226	0.006367	0.001358	0.010250	0.008594	0.008226	0.003252	0.006812	0.001377	0.188516	-103197.903
27760	0.002012	0.004095	0.002753	0.002367	0.002588	0.001957	0.003860	0.008943	0.007591	0.007245	0.004242	0.003303	0.001059	0.329107	-104638.298
27770	0.002469	0.005025	0.004174	0.001672	0.001928	0.003774	0.005285	0.010974	0.009315	0.008495	0.006741	0.005578	0.005106	0.491982	-104462.962
27780	0.005486	0.002867	0.006843	0.003017	0.003808	0.005902	0.002742	0.017523	0.016709	0.013639	0.010073	0.008589	0.006968	0.644193	-99466.437
27790	0.008150	0.003935	0.014266	0.006185	0.002511	0.005792	0.003681	0.026030	0.025048	0.022054	0.014717	0.016714	0.002667	0.800953	-100173.317
27800	0.002579	0.003840	0.006457	0.001406	0.004046	0.001470	0.003234	0.008236	0.007825	0.006796	0.005527	0.002488	0.002111	0.932752	-101829.948
27810	0.002665	0.007630	0.002282	0.001735	0.003209	0.007210	0.001983	0.008512	0.007096	0.006832	0.003024	0.002053	0.000336	0.729241	-106226.896
27820	0.002605	0.002692	0.003827	0.008336	0.002876	0.004042	0.002331	0.008543	0.007353	0.006879	0.001161	0.004902	0.000805	0.330760	-104009.692
27830	0.002570	0.009203	0.002595	0.002280	0.004904	0.001815	0.002959	0.008446	0.007532	0.006963	0.001090	0.005226	0.000320	0.321511	-98826.977
27840	0.004670	0.002169	0.002958	0.003943	0.007520	0.015815	0.001078	0.012352	0.012286	0.010540	0.001206	0.008473	0.000891	0.194597	-100705.730
27850	0.004802	0.002911	0.003814	0.003091	0.015410	0.001270	0.003299	0.018161	0.018064	0.015555	0.001773	0.013186	0.001440	0.250064	-103315.438
27860	0.001428	0.003535	0.002827	0.004802	0.007983	0.003016	0.002620	0.005401	0.005305	0.004540	0.000441	0.001317	0.000103	0.593950	-112591.816
27870	0.001548	0.008578	0.005062	0.005206	0.001548	0.002780	0.002054	0.005856	0.005023	0.004493	0.000478	0.003396	0.000384	0.427410	-111267.548
27880	0.001463	0.008748	0.004623	0.006824	0.002419	0.010590	0.006758	0.005533	0.004530	0.004291	0.000452	0.003060	0.000037	0.221609	-108582.167
27890	0.002158	0.009507	0.004268	0.002551	0.007029	0.002720	0.005094	0.008162	0.006774	0.006553	0.003824	0.002230	0.000082	0.511079	-102835.218
27900	0.001704	0.004693	0.002664	0.001254	0.002235	0.004757	0.003499	0.006443	0.005360	0.005097	0.003504	0.002205	0.002202	0.537067	-109640.109
27910	0.001949	0.005662	0.003461	0.001411	0.001784	0.002719	0.008668	0.007371	0.006132	0.005834	0.004419	0.002445	0.002330	0.336182	-102189.144
27920	0.001232	0.003577	0.005302	0.004204	0.005669	0.004057	0.003747	0.004657	0.003874	0.003442	0.000946	0.001297	0.000741	0.436936	-109838.547
27930	0.001774	0.004130	0.005849	0.004293	0.003810	0.005059	0.023365	0.006710	0.005737	0.004959	0.001807	0.001731	0.001198	0.452099	-104870.709
27940	0.002141	0.004264	0.011695	0.006967	0.004597	0.002292	0.002536	0.008095	0.006438	0.006181	0.004126	0.002088	0.001420	0.975664	-101846.945
27950	0.001373	0.004614	0.004029	0.002626	0.002575	0.002393	0.002006	0.005193	0.004140	0.003486	0.002461	0.002467	0.001377	0.839248	-104891.939
27960	0.001618	0.003333	0.010484	0.018247	0.002394	0.007753	0.004033	0.006119	0.005031	0.004108	0.001848	0.003552	0.001657	0.783632	-103206.009
27970	0.001399	0.010850	0.003279	0.002318	0.008112	0.004538	0.002488	0.005290	0.004219	0.003688	0.003632	0.002546	0.000320	0.652521	-106120.944
27980	0.001090	0.007544	0.003237	0.004558	0.020571	0.004689	0.014124	0.004120	0.003518	0.002863	0.002829	0.002615	0.000610	0.455946	-108463.680
27990	0.001136	0.008831	0.002431	0.011219	0.018438	0.001640	0.001348	0.004297	0.004029	0.003000	0.001854	0.002607	0.001626	0.395042	-105398.841
28000	0.001747	0.004677	0.004157	0.003352	0.002467	0.008508	0.001603	0.005106	0.004857	0.003387	0.002643	0.003209	0.001780	0.290455	-107852.418
28010	0.001887	0.003647	0.004357	0.002583	0.008954	0.005007	0.001226	0.005516	0.005254	0.003661	0.003597	0.002910	0.000561	0.198340	-105758.041
28020	0.002398	0.003021	0.002692	0.002576	0.004025	0.003721	0.003378	0.006601	0.006287	0.004740	0.001801	0.004185	0.001787	0.073506	-110083.936
28030	0.003904	0.004288	0.002153	0.002018	0.004722	0.006776	0.005459	0.008580	0.008025	0.007052	0.002329	0.005357	0.002221	0.144038	-109498.882
28040	0.003153	0.004183	0.001685	0.002778	0.003995	0.007042	0.001200	0.006930	0.006253	0.005257	0.003030	0.003783	0.000498	0.151419	-104433.797
28050	0.003146	0.003325	0.003403	0.003386	0.004206	0.002003	0.012120	0.006916	0.006549	0.005109	0.002619	0.004762	0.000287	0.508644	-111437.408
28060	0.004285	0.004081	0.002860	0.004298	0.007029	0.004199	0.023510	0.009889	0.009585	0.007653	0.003405	0.007540	0.002057	0.513438	-103758.494
28070	0.002257	0.001459	0.001507	0.002144	0.005049	0.005420	0.013009	0.005209	0.005003	0.004031	0.001834	0.003972	0.001682	0.384510	-109321.298
28080	0.003653	0.006753	0.002942	0.002020	0.013752	0.002785	0.002607	0.008429	0.008096	0.006466	0.002962	0.006436	0.001331	0.650673	-108860.626
28090	0.001721	0.002133	0.002692	0.003079	0.010835	0.003780	0.004218	0.005516	0.005209	0.003877	0.001354	0.003426	0.000729	0.700963	-105578.889
28100	0.001884	0.006365	0.003052	0.001215	0.009550	0.003482	0.002074	0.004492	0.003650	0.003222	0.002077	0.002046	0.000174	0.836443	-110157.537
28110	0.004066	0.002407	0.003779	0.003979	0.003034	0.002428	0.005753	0.007508	0.007314	0.006108	0.001815	0.003763	0.000577	0.827516	-101029.863
28120	0.002426	0.002336	0.005352	0.002849	0.003016	0.002298	0.009953	0.004480	0.004039	0.003326	0.001083	0.002027	0.000716	0.838831	-102859.306
28130	0.007440	0.004102	0.005631	0.004109	0.002199	0.004769	0.002040	0.013737	0.013043	0.012300	0.005961	0.011783	0.002937	0.877672	-101644.803
28140	0.005673	0.003145	0.001718	0.005144	0.009242	0.005327	0.002387	0.008769	0.008221	0.007699	0.006099	0.004572	0.000915	0.260564	-101674.462
28150	0.005053	0.003085	0.005838	0.009017	0.006780	0.002346	0.005146	0.008887	0.008419	0.006459	0.002394	0.004853	0.001059	0.146388	-108896.578
28160	0.003223	0.001523	0.004912	0.005731	0.006760	0.002474	0.017443	0.005667	0.005488	0.004420	0.003355	0.003041	0.001731	0.738197	-108728.052
28170	0.006337	0.004201	0.003779	0.002786	0.003877	0.009743	0.003512	0.011144	0.010800	0.010106	0.007963	0.008082	0.004770	0.629182	-101456.153
28180	0.003827	0.002334	0.002049	0.002042	0.008380	0.002025	0.003697	0.005629	0.005528	0.005329	0.004282	0.004248	0.001993	0.272975	-105636.444
28190	0.002931	0.004505	0.003814	0.003263	0.002938	0.003782	0.004658	0.004310	0.004159	0.004007	0.002521	0.003424	0.001143	0.224722	-113782.045
28200	0.004666	0.004870	0.005601	0.001558	0.086984	0.009944	0.003039	0.006062	0.005798	0.005496	0.003545	0.003558	0.002875	0.307970	-104241.458
28210	0.003116	0.003227	0.004960	0.014154	0.008710	0.003183	0.004489	0.004288	0.004130	0.003782	0.001920	0.003564	0.000950	0.356195	-105537.681
28220	0.006327	0.003212	0.004682	0.010053	0.008418	0.007320	0.002848	0.009319	0.009134	0.008525	0.005534	0.007866	0.002256	0.268546	-108008.467
28230	0.004968	0.002565	0.001672	0.004077	0.007550	0.004740	0.003802	0.010493	0.010185	0.009878	0.009717	0.009269	0.006907	0.415950	-104699.421
28240	0.003827	0.001190	0.001363	0.003134	0.017497	0.003345	0.006530	0.008083	0.007965	0.007685	0.006584	0.005334	0.004206	0.217646	-111657.054
28250	0.002245	0.003575	0.001472	0.019018	0.007193	0.007127	0.001936	0.004741	0.004644	0.004152	0.003937	0.003329	0.000994	0.135836	-109882.854
28260	0.002480	0.002045	0.001210	0.049045	0.011051	0.002847	0.003744	0.005135	0.005011	0.004586	0.003908	0.004564	0.002107	0.286739	-107382.260
28270	0.003901	0.002607	0.001655	0.086594	0.013910	0.003858	0.002442	0.008078	0.007884	0.007435	0.005749	0.004350	0.003024	0.945439	-104839.281
28280	0.002660	0.003727	0.001748	0.072665	0.002191	0.002276	0.001707	0.006341	0.006316	0.005667	0.004336	0.005427	0.002131	0.672453	-105080.283
28290	0.003202	0.003797	0.001688	0.036835	0.002714	0.009759	0.002868	0.006123	0.006065	0.005472	0.004835	0.004807	0.000053	0.601675	-104092.940
28300	0.005446	0.001921	0.006866	0.100258	0.002851	0.004415	0.002523	0.009932	0.009915	0.008217	0.005694	0.007123	0.000344	0.776759	-99379.325
28310	0.003047	0.006263	0.001255	0.030765	0.002138	0.006380	0.003229	0.005300	0.005231	0.005020	0.004451	0.004191	0.000184	0.045547	-106270.703
28320	0.001683	0.003292	0.004097	0.019073	0.005123	0.002149	0.003862	0.004248	0.004226	0.003679	0.003293	0.000830	0.000708	0.105122	-107302.975
28330	0.001734	0.006139	0.004570	0.009054	0.004437	0.006767	0.003386	0.003724	0.003704	0.003153	0.002656	0.000898	0.000308	0.060660	-111901.918
28340	0.003724	0.001553	0.003527	0.008443	0.003966	0.006635	0.002586	0.006227	0.006183	0.005380	0.004279	0.001878	0.000360	0.055170	-104917.005
28350	0.003663	0.005067	0.002626	0.006165	0.003263	0.002248	0.006020	0.006124	0.005752	0.005355	0.003318	0.003096	0.000374	0.349730	-108855.847
28360	0.004079	0.007465	0.004093	0.002846	0.006204	0.003781	0.002118	0.006820	0.006317	0.005914	0.004294	0.005636	0.003696	0.730554	-104719.860
28370	0.004474	0.045472	0.004303	0.007344	0.007536	0.003091	0.011237	0.007481	0.006661	0.006502	0.004893	0.005540	0.003446	0.730554	-99633.305
28380	0.001992	0.007497	0.002189	0.002231	0.004504	0.002817	0.012837	0.003331	0.003312	0.002830	0.002437	0.002575	0.001370	0.578842	-109866.296
28390	0.002012	0.012215	0.003090	0.006090	0.001804	0.005055	0.003726	0.003331	0.003330	0.002607	0.002262	0.001079	0.000599	0.867587	-105786.253
28400	0.002876	0.008356	0.007271	0.006146	0.001795	0.002073	0.005170	0.004761	0.004403	0.002803	0.002136	0.000960	0.000544	0.832555	-106329.992
28410	0.003402	0.005898	0.003706	0.003027	0.001664	0.001862	0.001449	0.005632	0.005103	0.003316	0.002772	0.002440	0.001443	0.832555	-104302.139
28420	0.002366	0.005695	0.001841	0.002006	0.003101	0.005194	0.007305	0.003917	0.003206	0.002506	0.001757	0.001568	0.001396	0.806285	-109312.379
28430	0.002040	0.001634	0.002394	0.002729	0.004227	0.002175	0.005272	0.003376	0.002893	0.001942	0.000787	0.000805	0.000528	0.848252	-114990.640
28440	0.002251	0.015001	0.003752	0.005449	0.002703	0.002180	0.003740	0.003815	0.003651	0.001546	0.000748	0.000923	0.000634	0.567393	-111169.915
28450	0.003523	0.006595	0.003766	0.008300	0.001656	0.006141	0.004781	0.005972	0.005559	0.003360	0.003191	0.001705	0.001291	0.506853	-104748.411
28460	0.003183	0.007143	0.002265	0.006349	0.002102	0.001959	0.001734	0.005555	0.005007	0.003153	0.003008	0.001357	0.001257	0.100382	-109191.726
28470	0.003424	0.007870	0.003848	0.002904	0.001525	0.003533	0.003087	0.009438	0.008397	0.005357	0.004976	0.002965	0.002268	0.211836	-107673.006
28480	0.003006	0.003017	0.003357	0.002074	0.001724	0.005332	0.008557	0.008889	0.007909	0.005143	0.003879	0.002729	0.002472	0.368389	-100603.771
28490	0.001667	0.006783	0.003517	0.001746	0.001449	0.005667	0.002870	0.006617	0.005400	0.004008	0.003440	0.002032	0.001274	0.368389	-101873.200
28500	0.001609	0.004451	0.001994	0.008738	0.004992	0.004768	0.002282	0.006388	0.005538	0.004161	0.001419	0.000756	0.000682	0.242689	-104418.417
28510	0.001461	0.014280	0.001670	0.002304	0.004954	0.007789	0.004380	0.005168	0.004793	0.003129	0.001137	0.000475	0.000202	0.242689	-106701.642
28520	0.002743	0.012833	0.003601	0.003396	0.022232	0.002925	0.004641	0.009705	0.008335	0.007161	0.003081	0.000853	0.000713	0.193807	-101059.631
28530	0.001668	0.004598	0.002641	0.002548	0.004552	0.025589	0.003251	0.005902	0.004985	0.003823	0.001925	0.000775	0.000084	0.268365	-106275.412
28540	0.002895	0.008316	0.006721	0.001417	0.010981	0.003485	0.003807	0.008842	0.007345	0.005946	0.005583	0.001161	0.000204	0.095677	-108727.846
28550	0.001567	0.011717	0.004930	0.006375	0.005264	0.001542	0.002864	0.005535	0.004327	0.003900	0.000688	0.001267	0.000128	0.263643	-108990.348
28560	0.002087	0.014316	0.002440	0.006512	0.003780	0.003205	0.008206	0.007369	0.006203	0.006111	0.000931	0.001687	0.000324	0.643097	-106226.478
28570	0.001058	0.005072	0.009732	0.002283	0.001916	0.002184	0.002778	0.003373	0.003022	0.002225	0.000936	0.000701	0.000038	0.426129	-109909.550
28580	0.001464	0.019378	0.041035	0.004813	0.004437	0.004146	0.005000	0.005249	0.004583	0.002475	0.000566	0.000588	0.000123	0.335911	-107573.533
28590	0.001271	0.008675	0.021828	0.010378	0.007440	0.004158	0.002981	0.004559	0.003923	0.002578	0.001287	0.000549	0.000032	0.311439	-107025.893
28600	0.002346	0.004444	0.011484	0.005691	0.003846	0.006399	0.007338	0.006296	0.005614	0.005555	0.004014	0.003577	0.000044	0.074244	-105034.269
28610	0.003134	0.009454	0.013462	0.002071	0.003206	0.004427	0.002463	0.008688	0.007675	0.007258	0.001920	0.005619	0.000851	0.010488	-107416.154
28620	0.002710	0.014845	0.004638	0.002689	0.005666	0.002259	0.005597	0.007512	0.006471	0.006033	0.002867	0.002378	0.001246	0.256616	-103293.380
28630	0.002130	0.005543	0.002412	0.003601	0.003920	0.004674	0.002513	0.005904	0.005078	0.004922	0.001400	0.004066	0.000865	0.374851	-110123.985
28640	0.001643	0.002914	0.002354	0.002517	0.009724	0.003357	0.003406	0.004554	0.003968	0.003810	0.001080	0.002119	0.000429	0.017723	-104568.525
28650	0.001896	0.007570	0.005023	0.003190	0.015594	0.003804	0.007289	0.004589	0.003998	0.003470	0.000636	0.001636	0.000443	0.337877	-108712.227
28660	0.003921	0.011129	0.018638	0.003126	0.003019	0.002094	0.003399	0.009489	0.007836	0.006198	0.001315	0.003123	0.000217	0.621404	-105805.785
28670	0.002219	0.001951	0.008816	0.001769	0.001987	0.005550	0.004322	0.005369	0.004865	0.004252	0.000744	0.001563	0.000532	0.431645	-110340.133
28680	0.002619	0.002496	0.002911	0.002021	0.002440	0.002107	0.002190	0.006338	0.005683	0.005087	0.003970	0.001811	0.001184	0.066718	-107166.307
28690	0.003891	0.002968	0.007153	0.004701	0.001632	0.012754	0.003254	0.009416	0.008728	0.006721	0.002174	0.005044	0.002048	0.476794	-108984.154
28700	0.002401	0.004888	0.004945	0.006224	0.001801	0.011129	0.005439	0.006504	0.005868	0.004433	0.001501	0.003187	0.001476	0.323589	-103700.324
28710	0.002701	0.003190	0.008002	0.004541	0.003124	0.009217	0.003768	0.006962	0.006577	0.004556	0.001607	0.003341	0.001580	0.323589	-106215.946
28720	0.002896	0.003530	0.016144	0.003104	0.004243	0.010902	0.006155	0.007466	0.007052	0.004886	0.001947	0.003015	0.001324	0.261054	-105614.779
28730	0.002164	0.004584	0.010264	0.015179	0.004211	0.003555	0.006832	0.005579	0.004703	0.003972	0.001448	0.002427	0.001008	0.642376	-111380.032
28740	0.001196	0.002730	0.005807	0.007374	0.007652	0.007112	0.003759	0.003283	0.002733	0.002275	0.000738	0.001204	0.000281	0.278913	-106674.915
28750	0.002587	0.003144	0.008278	0.009501	0.006209	0.007467	0.002097	0.007101	0.006368	0.005627	0.001885	0.003641	0.000084	0.371308	-109581.717
28760	0.003655	0.009594	0.003027	0.005034	0.011541	0.002978	0.022390	0.011010	0.009396	0.009176	0.002939	0.007174	0.000815	0.302899	-99602.492
