Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
1280	0.115968	0.031644	0.030729	0.006430	0.005679	0.004080	0.006811	0.056288	0.022985	0.002064	0.002043	0.001599	0.000591	0.283773	-75840.075
1290	0.080459	0.027834	0.025144	0.006573	0.023338	0.005403	0.009600	0.049512	0.020218	0.001815	0.001444	0.000946	0.000586	0.242037	-75669.025
1300	0.094528	0.037833	0.028592	0.012494	0.006458	0.004545	0.002113	0.052707	0.021522	0.001932	0.000746	0.000642	0.000393	0.113339	-75724.359
1310	0.107200	0.026178	0.030220	0.005537	0.002292	0.001105	0.008369	0.055708	0.022748	0.002042	0.001298	0.001615	0.000725	0.232317	-75667.248
1320	0.090833	0.041790	0.035508	0.003731	0.001997	0.004191	0.002107	0.052229	0.021327	0.001915	0.001543	0.001394	0.001211	0.022445	-75709.367
1330	0.072437	0.029452	0.035954	0.003393	0.002150	0.009666	0.003495	0.056997	0.023274	0.002090	0.001282	0.001705	0.000522	0.022445	-75684.782
1340	0.111724	0.027323	0.020966	0.003656	0.003544	0.004186	0.003242	0.052878	0.021592	0.001939	0.001203	0.001497	0.001037	0.022445	-75770.760
1350	0.166558	0.035249	0.038420	0.003156	0.003014	0.011856	0.001361	0.047566	0.019423	0.001744	0.000834	0.001323	0.000518	0.022819	-75693.285
1360	0.099771	0.044148	0.027360	0.003221	0.002224	0.004569	0.006214	0.040937	0.016716	0.001501	0.001379	0.001216	0.000551	0.022819	-75652.188
1370	0.105209	0.030112	0.024582	0.006175	0.005227	0.002122	0.001781	0.049725	0.020305	0.001823	0.001392	0.001667	0.001277	0.069949	-75705.708
1380	0.102576	0.035529	0.021768	0.010120	0.002063	0.006363	0.002844	0.058349	0.021575	0.001937	0.001218	0.001720	0.000121	0.260801	-75748.478
1390	0.088084	0.038525	0.025951	0.003704	0.003046	0.002462	0.002819	0.057829	0.021382	0.001920	0.001775	0.001199	0.000233	0.144261	-75665.096
1400	0.090090	0.025003	0.028799	0.002656	0.007322	0.002023	0.002909	0.057270	0.021176	0.001901	0.001598	0.001838	0.000608	0.138085	-75685.143
1410	0.071833	0.035897	0.028799	0.001792	0.003111	0.002517	0.002715	0.057270	0.021176	0.001901	0.001540	0.001778	0.000553	0.058944	-75815.698
1420	0.093267	0.027393	0.042863	0.003889	0.003116	0.003686	0.002786	0.058776	0.021733	0.001951	0.001749	0.001867	0.001112	0.152098	-75705.898
1430	0.068963	0.042561	0.027613	0.002595	0.004105	0.008837	0.004322	0.063144	0.023348	0.002096	0.002095	0.001857	0.001330	0.294502	-75704.166
1440	0.070136	0.038679	0.023018	0.008757	0.004007	0.007605	0.003839	0.058095	0.021481	0.001929	0.001761	0.001593	0.001063	0.142573	-75728.508
1450	0.059142	0.043145	0.021310	0.005209	0.002719	0.004152	0.003088	0.058095	0.021481	0.001929	0.001899	0.001599	0.001357	0.132953	-75718.942
1460	0.047956	0.033355	0.024373	0.004618	0.005578	0.001794	0.005673	0.055827	0.020965	0.001882	0.001382	0.001535	0.000608	0.189432	-75710.348
1470	0.084416	0.035777	0.026144	0.004110	0.004407	0.003113	0.001642	0.064188	0.022488	0.002019	0.001694	0.001646	0.000413	0.084977	-75796.555
1480	0.063633	0.029919	0.026636	0.011268	0.005268	0.006432	0.001503	0.061317	0.021482	0.001929	0.001491	0.001550	0.000208	0.092670	-75660.496
1490	0.084794	0.033616	0.031829	0.006396	0.004984	0.001952	0.011243	0.061629	0.021591	0.001938	0.001077	0.001481	0.000152	0.034422	-75699.459
1500	0.089177	0.032084	0.034251	0.007779	0.009466	0.001756	0.005587	0.055442	0.023395	0.001744	0.000994	0.001299	0.000137	0.015492	-75727.885
1510	0.068069	0.022572	0.030037	0.001987	0.002439	0.001317	0.007981	0.048621	0.020517	0.001529	0.001081	0.001355	0.000094	0.092923	-75746.820
1520	0.057372	0.033100	0.028300	0.010149	0.049778	0.003599	0.002585	0.053632	0.022631	0.001687	0.001064	0.001492	0.000896	0.196359	-75704.272
1530	0.053857	0.032753	0.029437	0.001859	0.085213	0.004754	0.001799	0.060952	0.023541	0.001755	0.001705	0.001604	0.000416	0.311406	-75705.020
1540	0.077704	0.024180	0.031604	0.017392	0.003903	0.004675	0.005702	0.067075	0.025905	0.001931	0.001721	0.001894	0.000560	0.327161	-75737.909
1550	0.076697	0.029330	0.022566	0.012131	0.018579	0.002624	0.007873	0.057454	0.022190	0.001654	0.001360	0.000683	0.000652	0.250863	-75812.355
1560	0.065721	0.037774	0.027755	0.001882	0.001917	0.004391	0.001570	0.050730	0.019593	0.001460	0.001199	0.001302	0.000326	0.064394	-75683.017
1570	0.059181	0.035198	0.051856	0.003340	0.002328	0.005489	0.001984	0.064098	0.024755	0.001845	0.001182	0.001684	0.000755	0.036364	-75724.869
1580	0.067533	0.032567	0.028770	0.003740	0.004176	0.031602	0.002734	0.059004	0.022788	0.001699	0.001215	0.001359	0.001020	0.170417	-75782.499
1590	0.067676	0.039950	0.029329	0.003688	0.002483	0.007343	0.002732	0.060151	0.023231	0.001732	0.001397	0.001439	0.001336	0.055786	-75692.699
1600	0.075873	0.029448	0.032031	0.010442	0.003938	0.003538	0.002529	0.060151	0.023231	0.001732	0.000961	0.001441	0.000500	0.078932	-75688.963
1610	0.114511	0.043513	0.029565	0.005060	0.022116	0.001809	0.001258	0.060151	0.019664	0.001732	0.001636	0.000665	0.000306	0.028378	-75711.895
1620	0.112811	0.043092	0.027539	0.004050	0.005701	0.003018	0.007302	0.059995	0.019612	0.001727	0.001498	0.001298	0.000887	0.427781	-75716.104
1630	0.104264	0.039284	0.025454	0.016360	0.002226	0.003940	0.001785	0.058361	0.017398	0.001532	0.001428	0.001334	0.000852	0.196791	-75676.132
1640	0.091722	0.050012	0.026972	0.002337	0.005020	0.004443	0.004325	0.054933	0.016376	0.001442	0.001321	0.001119	0.001106	0.198810	-75660.404
1650	0.098481	0.070613	0.032764	0.001471	0.006219	0.005616	0.004875	0.056882	0.016957	0.001493	0.000819	0.001105	0.000749	0.086029	-75685.442
1660	0.087997	0.039314	0.020420	0.014623	0.003849	0.001743	0.002394	0.049695	0.014815	0.001305	0.001249	0.000897	0.000478	0.075131	-75639.815
1670	0.112767	0.026785	0.020509	0.006857	0.020483	0.009581	0.002405	0.049913	0.014880	0.001310	0.001291	0.001088	0.000640	0.160589	-75828.734
1680	0.102966	0.026646	0.021320	0.005919	0.005681	0.010241	0.002337	0.051886	0.015468	0.001362	0.001242	0.001344	0.001108	0.062278	-75734.279
1690	0.121852	0.035724	0.026805	0.003380	0.002609	0.040562	0.010036	0.055275	0.016478	0.001451	0.001428	0.001378	0.001225	0.103335	-75728.154
1700	0.092455	0.033116	0.019325	0.019152	0.003063	0.004485	0.003436	0.051240	0.015275	0.001345	0.000982	0.001216	0.000643	0.395987	-75595.046
1710	0.098683	0.046640	0.025804	0.005608	0.007577	0.022808	0.005737	0.058237	0.017361	0.001529	0.001502	0.001364	0.000251	0.375328	-75796.622
1720	0.087232	0.036196	0.027679	0.002075	0.012530	0.001312	0.006162	0.061655	0.016960	0.001494	0.001456	0.000812	0.000688	0.495754	-75726.584
1730	0.074901	0.027251	0.029743	0.005625	0.007253	0.003859	0.003052	0.057881	0.015922	0.001402	0.001278	0.000873	0.000812	0.157760	-75826.016
1740	0.075079	0.045007	0.030013	0.001229	0.006737	0.003382	0.002739	0.058408	0.016067	0.001415	0.001291	0.001076	0.000943	0.498171	-75682.720
1750	0.098962	0.035839	0.026050	0.002488	0.004879	0.014310	0.002739	0.058408	0.016067	0.001415	0.001241	0.000500	0.000350	0.542352	-75747.951
1760	0.074849	0.039871	0.023605	0.003012	0.003697	0.006971	0.002255	0.063781	0.017545	0.001545	0.001408	0.000999	0.000612	0.562727	-75748.591
