Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
260	0.009538	0.001707	0.002743	0.002409	0.008517	0.002932	0.002424	0.065180	0.025749	0.016369	0.009733	0.011535	0.001464	0.427388	-84038.403
270	0.011279	0.002296	0.001939	0.002904	0.010953	0.006158	0.004341	0.077077	0.028070	0.018721	0.012600	0.013170	0.004637	0.434258	-83270.068
280	0.014730	0.002405	0.002540	0.002229	0.008123	0.005384	0.006369	0.102724	0.034124	0.022465	0.014733	0.015689	0.010681	0.672307	-83845.641
290	0.008826	0.003178	0.002471	0.002953	0.008315	0.006386	0.003384	0.086939	0.032192	0.021651	0.016853	0.011745	0.008856	0.723844	-83921.856
300	0.008335	0.001782	0.001375	0.004902	0.002808	0.019080	0.002315	0.071623	0.027799	0.022307	0.013462	0.009856	0.008164	0.770222	-82391.938
310	0.005091	0.003713	0.001722	0.001920	0.001909	0.008960	0.009319	0.084284	0.032528	0.025774	0.020903	0.021283	0.014107	0.561347	-84248.377
320	0.006205	0.003676	0.002730	0.003274	0.005544	0.003729	0.005307	0.108097	0.041718	0.030394	0.017215	0.016816	0.012187	0.586001	-82820.657
330	0.004337	0.002551	0.001409	0.003144	0.003513	0.001680	0.002526	0.074914	0.028944	0.023975	0.015145	0.014298	0.004616	0.432063	-83718.797
340	0.005269	0.002608	0.001841	0.002718	0.007717	0.005439	0.003356	0.084149	0.029763	0.024350	0.016531	0.010666	0.002558	0.269050	-82594.415
350	0.004601	0.001878	0.003889	0.024175	0.002984	0.003596	0.002026	0.092052	0.031925	0.024176	0.007806	0.011580	0.001582	0.279792	-83418.950
360	0.004000	0.002324	0.002459	0.045806	0.002380	0.002003	0.001565	0.088388	0.032469	0.029156	0.012854	0.015616	0.001668	0.256923	-83060.927
370	0.003531	0.001166	0.005601	0.034306	0.001221	0.003399	0.002101	0.078022	0.028481	0.024613	0.016457	0.020283	0.001473	0.456016	-83168.174
380	0.003291	0.001080	0.004624	0.010788	0.002943	0.003138	0.002128	0.080817	0.026379	0.023514	0.017785	0.008124	0.006368	0.599492	-83144.922
390	0.003685	0.001221	0.007306	0.004820	0.002721	0.002378	0.004309	0.092002	0.029834	0.026515	0.017781	0.016228	0.009319	0.894461	-83071.115
400	0.003338	0.001493	0.004670	0.005988	0.002379	0.001978	0.006647	0.083323	0.027019	0.021574	0.010231	0.009222	0.006875	0.969653	-83094.603
410	0.004897	0.003949	0.007550	0.012659	0.001885	0.002167	0.002580	0.084998	0.031809	0.024601	0.013021	0.017182	0.004549	0.800804	-84445.485
420	0.005531	0.004436	0.002760	0.009016	0.007754	0.012118	0.003324	0.096005	0.035972	0.032949	0.016608	0.020093	0.002214	0.763289	-83226.576
430	0.003562	0.004311	0.007886	0.006112	0.005236	0.001831	0.001424	0.093293	0.034956	0.023614	0.017050	0.018260	0.007896	0.801247	-81808.131
440	0.004350	0.004120	0.006595	0.008754	0.008297	0.003863	0.001736	0.077036	0.033405	0.024084	0.011621	0.012139	0.006344	0.981215	-83126.905
450	0.006992	0.003179	0.004831	0.002986	0.004613	0.002893	0.002529	0.056432	0.024471	0.017642	0.014639	0.009886	0.009505	0.862489	-83660.751
460	0.011175	0.005403	0.006403	0.002820	0.003895	0.015564	0.004922	0.064334	0.030441	0.023383	0.017865	0.014379	0.011224	0.602606	-83254.542
470	0.010871	0.004412	0.003081	0.001838	0.006210	0.005819	0.010504	0.052529	0.024855	0.020881	0.016464	0.008046	0.006374	0.422705	-83125.952
480	0.010317	0.005566	0.002706	0.002825	0.002954	0.005507	0.002306	0.059458	0.024855	0.021390	0.018818	0.018859	0.009507	0.556807	-84315.358
490	0.007814	0.006808	0.002425	0.002609	0.006891	0.006095	0.005010	0.072156	0.030402	0.026792	0.022156	0.023067	0.005886	0.344661	-82940.056
500	0.004383	0.016163	0.001383	0.005175	0.008261	0.009568	0.002489	0.056091	0.022308	0.020103	0.012794	0.018720	0.003781	0.464975	-84681.369
510	0.005599	0.010120	0.002223	0.021024	0.007883	0.002651	0.002035	0.071656	0.028498	0.025682	0.016002	0.022525	0.007234	0.390757	-83574.658
520	0.004030	0.004446	0.001556	0.009263	0.004546	0.002724	0.002664	0.076029	0.032474	0.030553	0.024882	0.028048	0.008842	0.830119	-84151.227
530	0.004148	0.004059	0.003086	0.002447	0.006346	0.004203	0.002742	0.078260	0.033427	0.028175	0.026359	0.025918	0.016046	0.964675	-82914.108
540	0.005091	0.002859	0.001891	0.006447	0.003656	0.011729	0.003740	0.066034	0.030871	0.023893	0.018184	0.013754	0.009669	0.867566	-83310.211
550	0.003088	0.002525	0.001463	0.004445	0.003476	0.004735	0.012973	0.058320	0.027264	0.021849	0.012873	0.008327	0.001848	0.564351	-84097.248
560	0.004278	0.003861	0.002347	0.007541	0.003405	0.005242	0.004393	0.080805	0.036912	0.028580	0.009178	0.023695	0.003796	0.577900	-82806.933
570	0.005851	0.002309	0.002843	0.004064	0.034717	0.005510	0.003735	0.066573	0.033821	0.021377	0.007561	0.006304	0.003905	0.873752	-83965.307
580	0.011347	0.002459	0.002250	0.002290	0.005492	0.004367	0.003107	0.077998	0.039625	0.028781	0.015731	0.016416	0.007460	0.765555	-81858.311
590	0.012413	0.001705	0.001614	0.001925	0.006714	0.003684	0.015086	0.066438	0.042183	0.027388	0.017733	0.013613	0.012108	0.888096	-83531.632
600	0.010178	0.001280	0.001724	0.003517	0.005156	0.007373	0.002302	0.063521	0.045725	0.026186	0.013114	0.015691	0.005604	0.839377	-83135.365
610	0.010867	0.002405	0.002402	0.003331	0.004856	0.003971	0.003625	0.079185	0.057000	0.032663	0.015468	0.020691	0.004174	0.724506	-82192.491
620	0.014883	0.002205	0.002077	0.001780	0.006115	0.002119	0.001774	0.068045	0.048981	0.028005	0.013292	0.012282	0.000467	0.724001	-84237.762
630	0.014767	0.002223	0.004548	0.003417	0.004725	0.001919	0.001475	0.068594	0.049376	0.022647	0.010303	0.008703	0.000199	0.664548	-82290.629
640	0.009439	0.003433	0.002561	0.001913	0.002085	0.005968	0.007763	0.068594	0.049376	0.027565	0.016056	0.019395	0.000492	0.348080	-85077.059
650	0.006125	0.003810	0.002098	0.001670	0.003303	0.002171	0.017612	0.053945	0.033835	0.021678	0.009014	0.017559	0.002567	0.529038	-83205.969
660	0.011207	0.002418	0.002585	0.003450	0.002309	0.002210	0.002012	0.056854	0.044125	0.021878	0.006105	0.009266	0.000706	0.709210	-83339.993
670	0.013904	0.004150	0.002821	0.002023	0.001555	0.002406	0.009182	0.062799	0.053944	0.023877	0.010402	0.006252	0.001600	0.818645	-83499.530
680	0.012761	0.002858	0.002876	0.002920	0.002816	0.003862	0.003794	0.044894	0.039144	0.017003	0.005247	0.004911	0.000836	0.917316	-82079.032
690	0.013005	0.004257	0.003955	0.005295	0.005009	0.003826	0.003678	0.063340	0.053598	0.024423	0.006160	0.006929	0.005822	0.845511	-82031.679
700	0.008205	0.006936	0.002145	0.003013	0.006052	0.002025	0.009620	0.070958	0.060578	0.045004	0.013085	0.018415	0.000756	0.968219	-83865.503
710	0.004846	0.010916	0.002662	0.002799	0.003180	0.003162	0.004800	0.056651	0.046795	0.035239	0.013782	0.029254	0.000604	0.954102	-84186.827
720	0.003923	0.004231	0.001902	0.003723	0.002879	0.003450	0.006311	0.062013	0.050748	0.042762	0.014918	0.005279	0.000294	0.734054	-83515.922
730	0.005301	0.005400	0.002953	0.002878	0.002226	0.002532	0.004394	0.047936	0.040561	0.021752	0.011531	0.004081	0.000154	0.885636	-83360.852
740	0.006741	0.008886	0.005308	0.005332	0.002998	0.002591	0.002814	0.059622	0.040740	0.026536	0.009327	0.002267	0.000102	0.884264	-84402.134
750	0.007172	0.011198	0.004325	0.002052	0.002309	0.002349	0.005325	0.048582	0.028211	0.021623	0.012006	0.001848	0.000083	0.913161	-83623.461
760	0.004349	0.009282	0.004336	0.001968	0.003990	0.003171	0.010515	0.045402	0.026827	0.019162	0.010981	0.001727	0.000153	0.810492	-83870.055
770	0.006901	0.005141	0.008837	0.009250	0.004231	0.029724	0.003355	0.058488	0.034560	0.024806	0.003943	0.009537	0.000029	0.903546	-81923.843
780	0.009973	0.003358	0.004054	0.001653	0.001969	0.007078	0.005929	0.045381	0.028237	0.019247	0.012206	0.011295	0.000110	0.740963	-84164.403
790	0.006308	0.002763	0.004798	0.003323	0.003533	0.001110	0.004358	0.037340	0.023234	0.014622	0.003468	0.009383	0.000255	0.867682	-84244.745
800	0.004733	0.002593	0.003094	0.003729	0.008851	0.002854	0.003315	0.057852	0.040720	0.028741	0.008225	0.007644	0.002124	0.730623	-82779.691
810	0.005825	0.002171	0.002982	0.002031	0.003253	0.003430	0.001441	0.058251	0.040739	0.029499	0.013495	0.022819	0.002139	0.411464	-82966.787
820	0.005144	0.002474	0.002785	0.003360	0.005860	0.003615	0.005941	0.051438	0.035974	0.027354	0.014474	0.013776	0.002548	0.817213	-82938.811
830	0.003227	0.002784	0.004920	0.006788	0.003272	0.004906	0.006200	0.057882	0.040481	0.022466	0.012505	0.010591	0.002867	0.724528	-82435.419
840	0.004502	0.003027	0.002522	0.012428	0.004052	0.005065	0.004057	0.062938	0.044017	0.024704	0.006492	0.007545	0.002223	0.860499	-83644.587
850	0.004421	0.004707	0.003314	0.003901	0.001950	0.002719	0.003803	0.069233	0.047623	0.028927	0.019569	0.014874	0.000940	0.943372	-84049.461
860	0.003564	0.003794	0.002004	0.007675	0.003942	0.005050	0.002978	0.055809	0.038389	0.027534	0.018545	0.005653	0.000307	0.904370	-83494.400
870	0.003941	0.004195	0.003943	0.017176	0.002747	0.004764	0.005676	0.061710	0.042448	0.029762	0.013109	0.006251	0.004857	0.958671	-83455.695
880	0.002992	0.004371	0.005392	0.008050	0.002243	0.002178	0.006894	0.046859	0.032232	0.015698	0.007351	0.011553	0.004967	0.835327	-83596.426
890	0.007439	0.006571	0.003694	0.009413	0.001275	0.009151	0.011512	0.070443	0.048455	0.027419	0.011812	0.018277	0.002221	0.756752	-82349.618
900	0.005905	0.004791	0.003942	0.002513	0.002210	0.003876	0.003370	0.075177	0.051711	0.029261	0.015115	0.014927	0.010559	0.342995	-82700.212
910	0.007080	0.003022	0.004215	0.005374	0.002708	0.002722	0.002330	0.069733	0.057018	0.028734	0.008299	0.013846	0.007981	0.278030	-83839.849
920	0.004519	0.002454	0.002908	0.003095	0.002307	0.005564	0.009354	0.067633	0.060633	0.024545	0.009916	0.013233	0.002803	0.104132	-83760.825
930	0.004002	0.005428	0.003517	0.005497	0.002791	0.002970	0.008908	0.084433	0.066307	0.029685	0.011993	0.016004	0.010867	0.353860	-83195.371
940	0.003961	0.005372	0.005938	0.002782	0.002492	0.002358	0.005385	0.083557	0.065618	0.028484	0.018933	0.014303	0.008271	0.544853	-83634.547
950	0.003395	0.009868	0.003730	0.005161	0.003660	0.004298	0.002529	0.071618	0.044571	0.023313	0.007997	0.006281	0.002329	0.641864	-82475.918
960	0.002980	0.003918	0.004083	0.002574	0.002376	0.003555	0.013036	0.062873	0.046473	0.024555	0.010664	0.013744	0.001019	0.859834	-83252.172
970	0.002454	0.003385	0.002554	0.003198	0.002570	0.002563	0.004873	0.052612	0.038308	0.020547	0.011779	0.018853	0.000853	0.954096	-83153.456
980	0.001745	0.003403	0.002897	0.006334	0.002592	0.005031	0.002097	0.063364	0.050374	0.024746	0.013442	0.020461	0.009528	0.964922	-84878.352
990	0.002459	0.003341	0.002162	0.001979	0.001102	0.009001	0.004196	0.054221	0.040807	0.021359	0.014112	0.013749	0.010451	0.960919	-84737.784
1000	0.002974	0.001230	0.005402	0.003345	0.009356	0.013578	0.008416	0.062356	0.054291	0.024527	0.013325	0.014665	0.002847	0.745461	-82728.546
1010	0.003935	0.003393	0.005402	0.007120	0.006181	0.013318	0.011541	0.060386	0.052362	0.024527	0.013475	0.021163	0.004322	0.591373	-84159.742
1020	0.003958	0.007200	0.002804	0.001601	0.005790	0.008163	0.008081	0.050322	0.037148	0.024348	0.017040	0.013756	0.005473	0.339141	-83220.149
1030	0.009616	0.004065	0.002309	0.002144	0.010538	0.001463	0.007965	0.051003	0.047964	0.024677	0.016155	0.018177	0.011171	0.764930	-83516.069
1040	0.006594	0.004839	0.002109	0.002635	0.004777	0.002667	0.007173	0.061133	0.057090	0.029373	0.014518	0.023628	0.012262	0.699908	-83392.871
1050	0.010924	0.005878	0.002192	0.002993	0.004690	0.001928	0.010003	0.051929	0.048495	0.024951	0.012332	0.014294	0.010876	0.699908	-83982.496
1060	0.008884	0.002530	0.002534	0.002916	0.008148	0.002694	0.003505	0.053492	0.049954	0.021027	0.012703	0.012648	0.012252	0.253198	-83484.321
1070	0.007637	0.002768	0.001714	0.006137	0.004943	0.013366	0.001562	0.049433	0.042010	0.019440	0.011740	0.011684	0.009835	0.089777	-84399.583
1080	0.009585	0.006605	0.001689	0.003025	0.007837	0.003320	0.014278	0.048720	0.038421	0.019160	0.014610	0.016813	0.014019	0.067384	-83918.488
1090	0.013500	0.005562	0.001987	0.002852	0.016721	0.003359	0.004721	0.041505	0.032265	0.016323	0.009581	0.009670	0.004475	0.123994	-83381.547
1100	0.011091	0.009655	0.002357	0.005120	0.009992	0.006886	0.003917	0.057513	0.044938	0.022618	0.009189	0.021426	0.003650	0.327271	-82463.204
1110	0.012167	0.003390	0.001617	0.003087	0.005842	0.003501	0.006806	0.046649	0.041168	0.018346	0.009005	0.017379	0.003276	0.487468	-83454.107
1120	0.011011	0.003505	0.002908	0.002898	0.003936	0.001486	0.002674	0.046602	0.040849	0.018291	0.009332	0.017327	0.002492	0.532091	-83754.467
1130	0.018377	0.003516	0.005051	0.002029	0.005874	0.002578	0.003503	0.042153	0.035534	0.014799	0.010246	0.010592	0.005150	0.779770	-82823.252
1140	0.024603	0.002819	0.004496	0.003961	0.007890	0.002955	0.004301	0.057876	0.048269	0.020320	0.011211	0.018461	0.003854	0.813120	-84612.061
1150	0.013901	0.002099	0.003867	0.002502	0.004949	0.002850	0.009890	0.049778	0.045239	0.017477	0.008673	0.015878	0.002249	0.646004	-81942.390
1160	0.017131	0.003330	0.004211	0.002088	0.006189	0.002450	0.002619	0.067809	0.060954	0.023807	0.012299	0.021630	0.003687	0.666484	-83265.871
1170	0.026697	0.004043	0.004846	0.002818	0.005427	0.002581	0.002083	0.083844	0.076208	0.030006	0.019877	0.016401	0.010935	0.882476	-84024.581
1180	0.017369	0.002199	0.005931	0.002192	0.003841	0.001313	0.001957	0.045402	0.040511	0.016089	0.006978	0.012870	0.003952	0.862752	-83411.130
1190	0.016436	0.002703	0.003730	0.001651	0.022518	0.002900	0.001661	0.054987	0.049781	0.021930	0.012706	0.004109	0.001650	0.822073	-82464.561
1200	0.015189	0.003692	0.004254	0.001791	0.002846	0.005436	0.003300	0.063579	0.050872	0.024798	0.018461	0.019931	0.004182	0.822073	-82228.560
1210	0.006885	0.004348	0.003339	0.001550	0.002638	0.003206	0.002381	0.049905	0.039931	0.019465	0.013741	0.016707	0.012270	0.762730	-84297.449
1220	0.003823	0.004872	0.001000	0.000996	0.002840	0.004544	0.001778	0.047539	0.026850	0.019415	0.014621	0.014684	0.006307	0.589017	-83780.921
1230	0.005891	0.007996	0.002071	0.006785	0.004990	0.005194	0.004630	0.094276	0.050510	0.040382	0.019557	0.023526	0.013011	0.729349	-83238.299
1240	0.003859	0.005991	0.001299	0.002218	0.007014	0.006451	0.004272	0.061759	0.035076	0.025741	0.017202	0.013155	0.001663	0.644652	-83863.235
1250	0.005643	0.009018	0.001745	0.002974	0.006554	0.001607	0.005869	0.066200	0.041252	0.023554	0.011880	0.012796	0.004760	0.440571	-83001.385
1260	0.003492	0.008054	0.001457	0.002549	0.006635	0.003062	0.002354	0.067641	0.039738	0.025820	0.010468	0.019655	0.003577	0.449179	-83390.447
1270	0.002689	0.004936	0.002708	0.003052	0.030161	0.002584	0.002403	0.082035	0.058830	0.027819	0.012799	0.012293	0.006266	0.350896	-82978.940
1280	0.002340	0.002813	0.003842	0.002553	0.009908	0.009457	0.001315	0.071413	0.051213	0.024623	0.019525	0.019818	0.007385	0.856554	-83785.186
1290	0.001608	0.003834	0.002899	0.006037	0.002304	0.009240	0.003357	0.053986	0.033125	0.018651	0.005930	0.015458	0.002184	0.943525	-83165.649
1300	0.002317	0.005385	0.004332	0.005700	0.003375	0.005231	0.004505	0.075824	0.046524	0.026196	0.010944	0.014891	0.006700	0.880087	-85010.643
1310	0.001949	0.007310	0.002005	0.002806	0.002522	0.005086	0.010870	0.055895	0.030973	0.017967	0.007470	0.013503	0.006338	0.672480	-84847.824
1320	0.002350	0.004951	0.004691	0.003786	0.003605	0.005416	0.002142	0.065876	0.057020	0.021175	0.008966	0.008865	0.003766	0.357140	-83009.778
1330	0.002139	0.004054	0.004515	0.001445	0.002230	0.004240	0.002898	0.073074	0.063506	0.029404	0.009986	0.009874	0.002581	0.183821	-83216.585
1340	0.004472	0.005855	0.004457	0.002546	0.001475	0.010133	0.001757	0.076629	0.059074	0.031561	0.010718	0.017051	0.008774	0.120510	-83152.557
1350	0.003987	0.004910	0.007133	0.001318	0.003063	0.003210	0.010916	0.065251	0.050303	0.026875	0.008673	0.007943	0.002512	0.044595	-84473.330
1360	0.002852	0.005209	0.006537	0.003141	0.002706	0.003448	0.004081	0.069229	0.053369	0.028513	0.010733	0.009586	0.005248	0.096904	-83191.784
1370	0.002766	0.003990	0.004785	0.002907	0.002073	0.003388	0.001977	0.053021	0.040875	0.022227	0.012259	0.007341	0.005694	0.138383	-83910.242
1380	0.003200	0.009793	0.004134	0.003236	0.003384	0.008033	0.010030	0.092146	0.058905	0.029490	0.012304	0.012759	0.008290	0.243032	-83278.736
1390	0.002584	0.004606	0.004951	0.002144	0.001675	0.006651	0.003748	0.074414	0.052812	0.023815	0.017579	0.014428	0.004203	0.049282	-84506.569
1400	0.002708	0.004827	0.003125	0.001888	0.002619	0.005674	0.002500	0.077983	0.055346	0.033448	0.011676	0.012094	0.011344	0.131442	-82859.563
1410	0.003647	0.004204	0.004209	0.002112	0.001601	0.002058	0.002831	0.105022	0.080225	0.045046	0.011732	0.033842	0.010654	0.335262	-83874.610
1420	0.005212	0.003706	0.002313	0.002093	0.002388	0.013868	0.004784	0.092580	0.070721	0.048784	0.010342	0.019482	0.004734	0.558288	-82740.165
1430	0.004200	0.003216	0.001926	0.001526	0.002849	0.002386	0.002326	0.057447	0.043883	0.024518	0.006418	0.007699	0.003293	0.488168	-83243.500
1440	0.008349	0.004070	0.002224	0.001664	0.001448	0.002755	0.007084	0.075016	0.058109	0.032017	0.012698	0.020202	0.011592	0.498134	-83681.416
1450	0.009265	0.004070	0.003602	0.001969	0.002300	0.003460	0.003227	0.075016	0.058109	0.026197	0.018513	0.014961	0.002022	0.321912	-84565.414
1460	0.008028	0.005520	0.002936	0.002663	0.002877	0.002449	0.002015	0.074561	0.049281	0.026038	0.016213	0.008679	0.000431	0.210383	-82825.781
1470	0.007071	0.005668	0.002586	0.004601	0.006096	0.004157	0.003412	0.065673	0.040497	0.022934	0.006006	0.003040	0.000806	0.247810	-83315.251
1480	0.005760	0.008074	0.003212	0.002124	0.005096	0.005131	0.001560	0.053498	0.032989	0.016464	0.007751	0.002477	0.001483	0.469760	-82441.782
1490	0.003716	0.003700	0.002621	0.007524	0.026115	0.001924	0.001146	0.054265	0.033462	0.016380	0.009920	0.002512	0.002445	0.715038	-83667.896
1500	0.004353	0.005919	0.003070	0.005905	0.002958	0.002375	0.002637	0.063559	0.039193	0.019185	0.007089	0.015081	0.004711	0.565540	-83191.373
1510	0.004134	0.002710	0.001997	0.002757	0.005608	0.002764	0.002518	0.060360	0.050188	0.018219	0.011427	0.004639	0.003929	0.428882	-83781.169
1520	0.006350	0.004590	0.001961	0.002714	0.001825	0.007019	0.010383	0.066207	0.041944	0.019031	0.011036	0.016124	0.004716	0.461918	-83525.781
1530	0.007153	0.005475	0.001691	0.002189	0.003071	0.002725	0.003527	0.072725	0.039312	0.019932	0.013126	0.011130	0.003845	0.351374	-83715.118
1540	0.009927	0.004339	0.002577	0.004523	0.008368	0.002255	0.002704	0.106984	0.087496	0.028471	0.010197	0.016718	0.006631	0.438410	-83793.552
1550	0.006288	0.011523	0.000824	0.003389	0.008020	0.005245	0.003059	0.093651	0.038772	0.022877	0.007641	0.011692	0.006425	0.558100	-83448.845
1560	0.003859	0.002991	0.001675	0.002493	0.008500	0.001884	0.001480	0.085170	0.070902	0.018298	0.008190	0.006129	0.004185	0.164968	-84729.685
1570	0.005911	0.003239	0.002323	0.003500	0.001280	0.011312	0.001910	0.081884	0.062484	0.017592	0.008803	0.015960	0.004573	0.204107	-82845.641
1580	0.007375	0.010833	0.002575	0.002847	0.001816	0.002182	0.003293	0.089500	0.054303	0.020497	0.018951	0.010638	0.009703	0.422771	-83592.292
1590	0.004365	0.004898	0.002068	0.009531	0.001493	0.004279	0.003142	0.070719	0.052779	0.016196	0.014974	0.008406	0.005333	0.422771	-83340.165
1600	0.004782	0.003031	0.001906	0.010772	0.001636	0.002908	0.002896	0.065189	0.048652	0.014930	0.013804	0.007749	0.003257	0.504848	-83993.170
1610	0.009102	0.004395	0.001751	0.005253	0.001482	0.004094	0.003562	0.059897	0.044703	0.013718	0.012246	0.007179	0.004459	0.752741	-83571.021
1620	0.025199	0.005675	0.002334	0.009479	0.001398	0.004951	0.004619	0.093968	0.080579	0.021521	0.019355	0.016743	0.010974	0.341327	-83845.680
1630	0.008975	0.004495	0.001461	0.005366	0.001599	0.003146	0.006166	0.058821	0.042686	0.013471	0.012591	0.007923	0.000762	0.262109	-83446.293
1640	0.015084	0.003904	0.002192	0.005877	0.003338	0.001400	0.002076	0.088810	0.076266	0.020339	0.019010	0.007332	0.005793	0.160265	-83907.739
1650	0.006820	0.002982	0.001626	0.003832	0.002613	0.002126	0.003248	0.067845	0.058262	0.015538	0.014523	0.005556	0.002556	0.269400	-82959.777
1660	0.005167	0.002522	0.002144	0.002490	0.002289	0.003188	0.002156	0.070381	0.060441	0.016119	0.013838	0.007525	0.003681	0.108291	-84111.549
1670	0.008056	0.002989	0.002337	0.010721	0.001762	0.002235	0.007423	0.085211	0.074345	0.019515	0.007551	0.009498	0.005755	0.557059	-83254.899
1680	0.005880	0.002446	0.001572	0.007910	0.002151	0.002766	0.001543	0.070957	0.064604	0.020046	0.012496	0.006997	0.005168	0.549778	-83616.732
1690	0.005731	0.003075	0.001504	0.004552	0.002186	0.010173	0.001994	0.067572	0.061029	0.018680	0.009979	0.008715	0.008023	0.845870	-83267.640
1700	0.012559	0.002762	0.001933	0.005836	0.011526	0.022709	0.002394	0.079115	0.072695	0.021871	0.010980	0.005812	0.005559	0.679169	-84137.755
1710	0.007496	0.002493	0.001837	0.002615	0.003318	0.019291	0.014840	0.071398	0.065604	0.019738	0.017788	0.005245	0.004170	0.531327	-84049.236
1720	0.004739	0.002151	0.001273	0.005380	0.004420	0.003688	0.003776	0.061321	0.056345	0.016952	0.008498	0.004785	0.002659	0.604650	-84203.947
1730	0.007032	0.002922	0.002850	0.003735	0.009567	0.002973	0.002579	0.076614	0.070397	0.020763	0.012477	0.005508	0.004426	0.694282	-83095.332
1740	0.003476	0.003183	0.001723	0.003085	0.006892	0.007824	0.004004	0.052490	0.048476	0.014768	0.007771	0.003773	0.003305	0.567948	-83679.198
1750	0.004504	0.005694	0.001644	0.002716	0.002965	0.011292	0.002143	0.062452	0.045123	0.017787	0.014058	0.004545	0.001128	0.900875	-82931.601
1760	0.002271	0.003829	0.002239	0.005887	0.001783	0.001954	0.002238	0.048106	0.037820	0.011624	0.007554	0.004308	0.004065	0.792795	-83872.238
