Gen	theta_6PmunDintDgolDcelDlud	theta_7DintDgolDcelDlud	theta_8DgolDcelDlud	theta_9DcelDlud	tau_6PmunDintDgolDcelDlud	tau_7DintDgolDcelDlud	tau_8DgolDcelDlud	tau_9DcelDlud	lnL
520	0.007239	0.008492	0.003184	0.005714	0.103529	0.042010	0.020408	0.008432	-79138.981
530	0.007522	0.009430	0.002765	0.005049	0.120280	0.047434	0.030404	0.011250	-78822.115
540	0.006517	0.004674	0.002651	0.005464	0.103285	0.047094	0.029026	0.009364	-78824.154
550	0.005577	0.005423	0.002366	0.009193	0.089081	0.035414	0.023444	0.006192	-78824.740
560	0.011634	0.003919	0.002065	0.004438	0.087075	0.038768	0.023772	0.005834	-79001.064
570	0.008272	0.002594	0.002227	0.002737	0.090121	0.040481	0.020436	0.010943	-78670.288
580	0.006634	0.002594	0.003110	0.001604	0.085835	0.040481	0.025237	0.013037	-79283.823
590	0.010644	0.003869	0.004895	0.002478	0.072361	0.040672	0.021679	0.010836	-78320.794
600	0.009389	0.006979	0.002570	0.002867	0.068287	0.031950	0.019794	0.005132	-78706.103
610	0.015507	0.002355	0.008178	0.002792	0.073485	0.041713	0.019817	0.009198	-78965.558
620	0.006553	0.003785	0.003426	0.004109	0.075699	0.034831	0.019814	0.005415	-78749.253
630	0.003142	0.002083	0.002542	0.003930	0.076548	0.033108	0.019419	0.007578	-78518.729
640	0.002759	0.009123	0.004062	0.007714	0.086578	0.033278	0.020496	0.005674	-79105.472
650	0.002042	0.014925	0.002784	0.002355	0.077381	0.029769	0.022741	0.010878	-78553.441
660	0.002467	0.008903	0.003710	0.003567	0.091898	0.035831	0.021404	0.004704	-78540.581
670	0.001568	0.011444	0.004205	0.004569	0.075662	0.043766	0.025184	0.004786	-78766.953
680	0.001343	0.006316	0.002511	0.003625	0.076720	0.045432	0.031126	0.009893	-78470.549
690	0.001478	0.002026	0.004150	0.003228	0.073304	0.047130	0.030349	0.010562	-78790.231
700	0.001625	0.008186	0.003349	0.003027	0.090360	0.050652	0.024824	0.008915	-78848.786
710	0.001851	0.003526	0.006394	0.002976	0.092900	0.048200	0.027532	0.012146	-78912.479
720	0.001646	0.004117	0.003331	0.001542	0.072172	0.039100	0.025600	0.010971	-78596.149
730	0.001719	0.003818	0.002844	0.002303	0.081177	0.040283	0.026493	0.008350	-78878.677
740	0.001764	0.003394	0.002351	0.002046	0.076049	0.036635	0.019391	0.007418	-78863.563
750	0.001623	0.002495	0.002375	0.002136	0.083793	0.042217	0.024034	0.007590	-79376.499
760	0.001406	0.003403	0.002221	0.001304	0.109365	0.043036	0.030556	0.011255	-78744.184
770	0.001876	0.003391	0.003532	0.001286	0.097437	0.034322	0.025558	0.007987	-78423.404
780	0.003535	0.004431	0.002899	0.001784	0.084341	0.033803	0.025172	0.005584	-78592.362
790	0.002024	0.006781	0.001688	0.001261	0.089705	0.034652	0.023896	0.008305	-78526.937
800	0.002543	0.007319	0.001569	0.001357	0.102160	0.042582	0.033305	0.013570	-78881.164
810	0.001424	0.008458	0.002713	0.002092	0.094573	0.036641	0.028345	0.006995	-78609.757
820	0.002101	0.008665	0.003909	0.001871	0.094307	0.036374	0.027350	0.010287	-79068.295
830	0.001996	0.009532	0.008412	0.003428	0.093997	0.033946	0.017869	0.006283	-79287.817
840	0.002944	0.006831	0.004698	0.006603	0.105990	0.045200	0.025329	0.012705	-78861.297
850	0.001866	0.002483	0.002595	0.002290	0.082557	0.033536	0.017551	0.010296	-78644.782
860	0.003575	0.002729	0.007913	0.001413	0.117558	0.045945	0.026061	0.010839	-78633.756
870	0.002715	0.001973	0.004512	0.003336	0.087651	0.043059	0.029145	0.009048	-78877.479
880	0.003518	0.002392	0.006042	0.002670	0.100404	0.052463	0.023303	0.007301	-78932.435
890	0.001627	0.002393	0.003238	0.001181	0.089665	0.040087	0.027836	0.006134	-78716.277
900	0.001551	0.003647	0.008971	0.002016	0.100482	0.053636	0.029748	0.010534	-79284.376
910	0.001152	0.001755	0.005552	0.002219	0.079751	0.040003	0.027429	0.010888	-78254.210
920	0.001558	0.001895	0.009466	0.001331	0.110587	0.062568	0.029739	0.015561	-78432.815
930	0.001002	0.002270	0.008810	0.001901	0.091248	0.049605	0.024285	0.010081	-78375.962
940	0.002242	0.005706	0.010136	0.002339	0.097941	0.041734	0.028398	0.011068	-78857.268
950	0.001319	0.008394	0.005128	0.003268	0.096226	0.034077	0.027195	0.011068	-78194.952
960	0.001720	0.009344	0.006506	0.006795	0.102651	0.040971	0.028720	0.014446	-78683.627
970	0.001264	0.014323	0.008498	0.004103	0.078667	0.035819	0.023949	0.015405	-78783.960
980	0.001182	0.011317	0.013953	0.005652	0.078700	0.033082	0.022677	0.005576	-78647.833
990	0.001691	0.005946	0.013183	0.003612	0.098082	0.038394	0.027960	0.014592	-78525.619
1000	0.001835	0.007257	0.008015	0.003424	0.092304	0.031288	0.022786	0.008488	-78810.729
1010	0.001536	0.005388	0.006868	0.003545	0.082665	0.028696	0.020149	0.004279	-78878.964
1020	0.001806	0.006128	0.011364	0.005467	0.106654	0.038831	0.019078	0.005038	-78608.825
1030	0.001932	0.005320	0.014914	0.002318	0.093693	0.032811	0.016127	0.010692	-78864.110
1040	0.003158	0.002670	0.015379	0.005617	0.088183	0.033397	0.018633	0.009820	-78477.508
1050	0.001383	0.006057	0.013969	0.002920	0.082310	0.028102	0.017123	0.010744	-78532.838
1060	0.001690	0.004610	0.016266	0.007208	0.086793	0.038341	0.019130	0.009630	-78901.727
1070	0.001724	0.004924	0.020903	0.003116	0.118984	0.044909	0.023592	0.017780	-78770.056
1080	0.002629	0.002715	0.015553	0.003609	0.094514	0.036882	0.018288	0.010209	-79224.482
1090	0.002645	0.004825	0.009421	0.006076	0.099089	0.035099	0.016884	0.006121	-78675.665
1100	0.003677	0.003905	0.012575	0.001792	0.070189	0.033649	0.014652	0.012123	-78746.703
1110	0.005587	0.005656	0.014662	0.003723	0.078714	0.040488	0.016209	0.010810	-78521.999
1120	0.002692	0.003063	0.011732	0.009140	0.075418	0.041214	0.022145	0.005203	-78440.991
1130	0.002595	0.004206	0.019032	0.003704	0.107261	0.066918	0.024254	0.017108	-79098.156
1140	0.004515	0.003126	0.014966	0.003689	0.112701	0.052122	0.024811	0.007610	-79064.799
1150	0.002741	0.002545	0.009589	0.001754	0.090732	0.046442	0.026964	0.007378	-78724.709
1160	0.003292	0.002158	0.011600	0.001978	0.098795	0.050706	0.026757	0.008320	-78165.063
1170	0.004466	0.003544	0.013858	0.001172	0.078504	0.038733	0.017483	0.009250	-78939.733
1180	0.005216	0.002887	0.008918	0.001566	0.094606	0.046526	0.030113	0.011272	-78742.102
1190	0.004404	0.004872	0.003173	0.001901	0.080629	0.039044	0.024949	0.007171	-79276.300
1200	0.011634	0.002183	0.003535	0.001502	0.088705	0.045778	0.030793	0.008215	-78528.939
1210	0.013661	0.004004	0.001814	0.001426	0.085734	0.043538	0.030464	0.007800	-78925.950
1220	0.013424	0.003745	0.001726	0.001655	0.091739	0.043471	0.035620	0.017242	-78566.165
1230	0.005071	0.004174	0.001880	0.005617	0.072590	0.033968	0.023610	0.006948	-78804.384
1240	0.006133	0.004435	0.002044	0.003252	0.101620	0.037724	0.022589	0.013409	-78582.993
1250	0.004909	0.002128	0.003268	0.004091	0.078206	0.038350	0.019396	0.006702	-78562.115
1260	0.005763	0.002569	0.003478	0.003781	0.088092	0.037616	0.025513	0.007568	-78515.189
1270	0.003038	0.001508	0.003243	0.002605	0.081801	0.038949	0.022668	0.008817	-78831.367
1280	0.003951	0.002037	0.005882	0.004260	0.093851	0.047802	0.032078	0.006979	-79010.298
1290	0.005177	0.002633	0.003591	0.004033	0.080732	0.043563	0.026487	0.007195	-78537.673
1300	0.007312	0.002977	0.006916	0.001883	0.098180	0.045560	0.020105	0.010602	-79277.133
1310	0.006030	0.005380	0.003372	0.004288	0.093307	0.044728	0.029125	0.006404	-78714.693
1320	0.006215	0.007660	0.003434	0.002609	0.071897	0.029125	0.019846	0.007422	-78631.370
1330	0.004801	0.003527	0.003042	0.002513	0.077901	0.034899	0.024007	0.013450	-78684.088
1340	0.003354	0.006816	0.005843	0.009048	0.093056	0.046620	0.023208	0.007299	-78748.259
1350	0.001988	0.004690	0.002933	0.007455	0.096507	0.046607	0.023701	0.006541	-78721.089
1360	0.005943	0.005293	0.001597	0.001950	0.081889	0.033556	0.018955	0.009046	-78499.902
1370	0.006682	0.002806	0.001327	0.004303	0.077026	0.033003	0.022343	0.009330	-78798.018
1380	0.005638	0.001926	0.001287	0.004094	0.096299	0.036274	0.021669	0.009224	-78597.396
1390	0.007570	0.001594	0.001287	0.005882	0.099040	0.039316	0.021669	0.008558	-78606.830
1400	0.007637	0.001291	0.001505	0.002241	0.095664	0.039040	0.022751	0.013358	-78708.361
1410	0.003048	0.001275	0.001333	0.003217	0.086267	0.034582	0.020153	0.007302	-78523.285
1420	0.004627	0.001409	0.001593	0.010306	0.088780	0.033193	0.017966	0.005091	-78193.613
1430	0.008418	0.001607	0.001761	0.004643	0.096125	0.039538	0.028024	0.010881	-78804.549
1440	0.013660	0.001890	0.001436	0.005176	0.100510	0.040954	0.032566	0.011767	-78985.976
1450	0.018056	0.002129	0.001728	0.005681	0.088078	0.041242	0.034417	0.007307	-78458.403
1460	0.035846	0.003671	0.002495	0.003707	0.107437	0.048489	0.034487	0.015083	-78833.851
1470	0.021642	0.003606	0.003659	0.004496	0.077809	0.029250	0.017993	0.007017	-78889.103
1480	0.016919	0.002148	0.002142	0.003690	0.082477	0.037502	0.020711	0.007098	-78600.157
1490	0.013082	0.002401	0.002578	0.003282	0.088966	0.037058	0.024085	0.008127	-78664.825
1500	0.010734	0.001626	0.004738	0.002186	0.089775	0.043384	0.023481	0.008807	-78375.521
1510	0.013339	0.002445	0.002590	0.002574	0.092775	0.046518	0.025933	0.010370	-78472.220
1520	0.011518	0.004034	0.004486	0.001486	0.085722	0.043392	0.025788	0.011309	-78338.011
1530	0.004130	0.002382	0.004397	0.002220	0.072223	0.045510	0.025351	0.006423	-79325.038
1540	0.005901	0.005279	0.005268	0.003634	0.084949	0.042935	0.024545	0.005457	-78833.477
1550	0.005949	0.004652	0.009751	0.004227	0.097460	0.050993	0.028304	0.006348	-79073.163
1560	0.005883	0.006635	0.004963	0.001571	0.072704	0.037462	0.022711	0.009494	-78525.520
1570	0.010149	0.004449	0.008062	0.001513	0.091926	0.049815	0.026509	0.011973	-78851.824
1580	0.006452	0.003149	0.007631	0.002189	0.097093	0.045127	0.023645	0.013244	-78721.783
1590	0.006901	0.002287	0.006191	0.005132	0.098357	0.047770	0.025872	0.007160	-78762.716
1600	0.005905	0.003040	0.003872	0.002554	0.080115	0.029436	0.020095	0.014907	-78747.171
1610	0.004897	0.005139	0.003066	0.003373	0.089825	0.029094	0.019861	0.006357	-78631.189
1620	0.007010	0.006156	0.001866	0.003764	0.092071	0.036974	0.029271	0.015127	-78772.983
1630	0.004181	0.004660	0.004790	0.006348	0.088735	0.036879	0.024435	0.008208	-79057.866
1640	0.003902	0.008209	0.007103	0.003440	0.098080	0.033548	0.016538	0.008208	-78729.094
1650	0.006380	0.009245	0.002503	0.004386	0.098774	0.033324	0.025409	0.009386	-78933.107
1660	0.005504	0.010461	0.002647	0.004014	0.086919	0.031037	0.022421	0.005452	-78607.268
1670	0.007200	0.016576	0.003606	0.004964	0.074834	0.031037	0.025633	0.005452	-77959.466
1680	0.009324	0.008367	0.007026	0.006296	0.077235	0.029696	0.020269	0.005920	-78272.152
1690	0.010996	0.007316	0.003833	0.003366	0.085534	0.035486	0.022509	0.007485	-79229.288
1700	0.004020	0.004670	0.004003	0.002623	0.083356	0.036172	0.025406	0.012535	-79020.036
1710	0.005491	0.002432	0.003001	0.004499	0.083269	0.033496	0.025651	0.012274	-78796.055
1720	0.004318	0.001533	0.001860	0.001975	0.073485	0.029071	0.023914	0.015523	-78733.094
1730	0.004349	0.001991	0.001286	0.002789	0.083451	0.037785	0.028292	0.015506	-78888.783
1740	0.005533	0.004453	0.001174	0.009082	0.084968	0.038497	0.031019	0.009887	-78670.368
1750	0.006774	0.004367	0.003335	0.006324	0.085256	0.039348	0.018892	0.010501	-78905.838
1760	0.009765	0.007146	0.001381	0.004007	0.075489	0.034114	0.016689	0.005116	-78626.759
1770	0.011127	0.005138	0.004080	0.002655	0.099959	0.056513	0.024556	0.007528	-78629.920
1780	0.017469	0.006406	0.009009	0.002903	0.095995	0.049984	0.029353	0.007854	-78510.540
1790	0.012199	0.006083	0.004088	0.002512	0.087630	0.045732	0.028227	0.006796	-78880.391
1800	0.014282	0.014140	0.004633	0.003498	0.082546	0.030886	0.023877	0.006686	-79079.264
1810	0.009171	0.011067	0.003084	0.001653	0.079939	0.030517	0.024157	0.013812	-78722.345
1820	0.014101	0.019686	0.002550	0.005424	0.098883	0.037598	0.031704	0.007252	-78874.688
1830	0.022441	0.019597	0.002644	0.004608	0.098851	0.038977	0.032867	0.011437	-78630.928
1840	0.012562	0.010257	0.002371	0.004680	0.068221	0.022996	0.017324	0.005857	-78593.139
1850	0.011508	0.003454	0.005921	0.014980	0.060090	0.023170	0.018137	0.001616	-78608.031
1860	0.005727	0.003338	0.003546	0.012323	0.082509	0.031664	0.024786	0.003789	-78821.003
1870	0.004129	0.003456	0.006139	0.003874	0.091336	0.041529	0.020296	0.013218	-78392.449
1880	0.002824	0.003857	0.002498	0.005656	0.078318	0.033946	0.020088	0.005043	-78323.793
1890	0.003379	0.003452	0.001773	0.003435	0.085270	0.034686	0.025806	0.011615	-78639.223
1900	0.003180	0.002828	0.004461	0.005322	0.095751	0.035891	0.027157	0.011429	-79356.214
1910	0.002202	0.002738	0.008923	0.004872	0.093326	0.035076	0.018071	0.011011	-78795.341
1920	0.003466	0.002697	0.011511	0.005207	0.106371	0.040360	0.015153	0.007514	-79169.561
1930	0.004492	0.001763	0.008457	0.002962	0.095975	0.042424	0.011633	0.006619	-78860.926
1940	0.003827	0.001594	0.008532	0.002493	0.095682	0.045434	0.012450	0.007864	-78672.758
1950	0.004754	0.001952	0.006796	0.002337	0.105507	0.036280	0.012346	0.007269	-79069.746
1960	0.003732	0.001817	0.007602	0.004276	0.106436	0.043640	0.013390	0.004673	-78863.985
1970	0.004297	0.001637	0.012895	0.001858	0.093388	0.037097	0.011324	0.004099	-78125.245
1980	0.001460	0.001307	0.014622	0.002878	0.087422	0.040902	0.011519	0.006533	-78518.248
1990	0.001286	0.002118	0.006108	0.003685	0.103830	0.034389	0.020397	0.005816	-78367.194
2000	0.001806	0.002622	0.014412	0.002268	0.113309	0.034707	0.019385	0.008169	-78902.024
2010	0.003239	0.002347	0.008320	0.002613	0.104406	0.037259	0.022225	0.007885	-78659.366
2020	0.002084	0.001886	0.005359	0.002354	0.109034	0.046124	0.027814	0.010240	-79028.449
2030	0.001777	0.003421	0.003393	0.002139	0.101007	0.034723	0.023360	0.009104	-78380.328
2040	0.003164	0.002340	0.004823	0.002801	0.096406	0.037381	0.030657	0.011089	-78901.860
2050	0.003165	0.002008	0.004599	0.004410	0.097995	0.039301	0.024067	0.010619	-79099.411
2060	0.004170	0.003758	0.004037	0.008445	0.091917	0.043861	0.026251	0.008277	-79155.553
2070	0.003677	0.006354	0.005660	0.004180	0.107299	0.054572	0.022809	0.014215	-78532.791
2080	0.004709	0.012180	0.003460	0.005701	0.094832	0.034438	0.022561	0.005413	-78839.558
2090	0.002998	0.006846	0.003415	0.003004	0.098807	0.029448	0.017212	0.010920	-78599.404
2100	0.007003	0.013346	0.003038	0.004024	0.095389	0.025213	0.018934	0.008313	-78960.402
2110	0.007837	0.004763	0.003225	0.003058	0.075769	0.024623	0.019065	0.008418	-78809.413
2120	0.009421	0.003060	0.002410	0.006467	0.073424	0.029355	0.019016	0.004725	-78700.995
2130	0.005898	0.005868	0.003704	0.015279	0.099861	0.038995	0.023446	0.005150	-78825.242
2140	0.009140	0.006711	0.002892	0.002735	0.092068	0.038507	0.022412	0.012569	-78846.038
2150	0.007802	0.005713	0.002459	0.003642	0.076037	0.038674	0.023439	0.007739	-78446.838
2160	0.008779	0.005917	0.005460	0.001944	0.088000	0.046248	0.021600	0.010618	-78277.267
2170	0.006390	0.012118	0.003678	0.005603	0.073269	0.031434	0.018903	0.006759	-78282.216
2180	0.003619	0.005356	0.003958	0.016582	0.107748	0.047836	0.023243	0.004340	-79258.437
2190	0.003088	0.002747	0.003142	0.005942	0.085747	0.035699	0.020558	0.006590	-78546.970
2200	0.002837	0.003461	0.002047	0.004820	0.094065	0.035215	0.022818	0.007721	-78797.239
2210	0.005884	0.002159	0.002172	0.002402	0.093571	0.041640	0.023565	0.012955	-78678.838
2220	0.006805	0.003199	0.005318	0.002912	0.074447	0.034561	0.019020	0.009425	-78876.633
2230	0.005856	0.004367	0.005924	0.003317	0.094769	0.051214	0.023101	0.012236	-79235.472
2240	0.004533	0.003181	0.006523	0.005093	0.080473	0.038686	0.014737	0.005511	-78673.982
2250	0.005810	0.002011	0.002326	0.006880	0.081800	0.041269	0.028399	0.005381	-78592.417
2260	0.004026	0.004120	0.005530	0.003279	0.085369	0.044877	0.032863	0.013924	-79029.590
2270	0.003862	0.004390	0.005749	0.002429	0.079235	0.039350	0.025232	0.014451	-78708.064
2280	0.004000	0.005832	0.007969	0.009428	0.080650	0.041107	0.021775	0.009934	-78906.684
2290	0.003937	0.002668	0.002033	0.025557	0.076165	0.041366	0.025500	0.003544	-78949.339
2300	0.002620	0.002284	0.003172	0.005678	0.083639	0.046854	0.022813	0.011684	-78862.234
2310	0.002573	0.004910	0.002749	0.009367	0.086003	0.049019	0.022252	0.006289	-78531.901
2320	0.003433	0.002198	0.001244	0.006310	0.069400	0.033185	0.021288	0.009789	-78859.224
2330	0.003205	0.002477	0.001379	0.006034	0.076428	0.037400	0.023613	0.010334	-78558.246
2340	0.002770	0.003046	0.003188	0.003162	0.100317	0.041835	0.020046	0.007863	-78609.153
2350	0.002521	0.002980	0.005476	0.003741	0.107172	0.039732	0.024046	0.007474	-78951.555
2360	0.007646	0.003326	0.004619	0.002836	0.098948	0.045531	0.029409	0.014028	-78809.619
2370	0.010006	0.003996	0.005087	0.002893	0.098685	0.036538	0.024052	0.007218	-78338.709
2380	0.009806	0.003921	0.001695	0.003167	0.100144	0.038193	0.024736	0.009939	-78805.750
2390	0.006611	0.003757	0.003758	0.002587	0.079925	0.033939	0.017364	0.005713	-78559.369
2400	0.004696	0.007418	0.002541	0.003768	0.081788	0.037407	0.028001	0.006724	-78243.794
2410	0.003277	0.003993	0.002040	0.003366	0.083764	0.038031	0.025478	0.005488	-78263.237
2420	0.006714	0.002171	0.004032	0.005719	0.092918	0.048071	0.030671	0.006607	-78601.112
2430	0.007089	0.003213	0.003309	0.005043	0.076797	0.030712	0.018591	0.008294	-78605.265
2440	0.003268	0.001912	0.002873	0.003387	0.064709	0.034042	0.018190	0.006542	-78685.547
2450	0.003123	0.004049	0.004492	0.003294	0.086075	0.037672	0.020351	0.009691	-78521.801
2460	0.006729	0.012745	0.003995	0.007699	0.085394	0.033518	0.020198	0.004819	-78523.942
2470	0.006132	0.008937	0.005011	0.003199	0.072762	0.031687	0.016883	0.009524	-78628.659
2480	0.011064	0.005324	0.004711	0.006627	0.073130	0.036090	0.029505	0.006325	-79283.554
2490	0.012893	0.003812	0.007560	0.003228	0.075816	0.038862	0.021892	0.011831	-79071.117
2500	0.016021	0.005333	0.016665	0.008256	0.076190	0.036118	0.021878	0.005666	-78269.328
2510	0.011437	0.001765	0.014695	0.004033	0.068177	0.039976	0.019302	0.008956	-78630.069
2520	0.009954	0.002929	0.012060	0.002257	0.075608	0.047001	0.025958	0.009865	-78670.820
2530	0.010443	0.004353	0.004249	0.001465	0.064788	0.034303	0.023297	0.013399	-78500.557
2540	0.011495	0.005179	0.003378	0.001867	0.092045	0.042291	0.025117	0.010100	-78533.454
2550	0.009721	0.008371	0.004907	0.001321	0.092181	0.034490	0.023285	0.009045	-78507.440
2560	0.010174	0.009989	0.005738	0.001653	0.079748	0.030221	0.020403	0.005550	-78608.009
2570	0.004807	0.005858	0.009083	0.001039	0.087000	0.039335	0.018818	0.009024	-78572.382
2580	0.001999	0.007517	0.005796	0.003195	0.100964	0.056350	0.030258	0.011420	-78714.335
2590	0.002133	0.008099	0.006902	0.002098	0.091015	0.045221	0.033400	0.009517	-78955.598
2600	0.005458	0.002294	0.004482	0.001865	0.086119	0.039212	0.024045	0.008589	-78927.782
2610	0.004239	0.003323	0.005652	0.001863	0.082749	0.039173	0.022874	0.008581	-78613.179
2620	0.005101	0.002838	0.009494	0.002618	0.083355	0.039410	0.029235	0.007249	-78795.296
2630	0.007573	0.002039	0.008789	0.003253	0.081384	0.034775	0.021728	0.004542	-79072.860
2640	0.007319	0.004492	0.007398	0.002765	0.095606	0.034558	0.025995	0.010872	-79122.235
2650	0.006241	0.007398	0.010744	0.002522	0.128672	0.047441	0.025959	0.014081	-79107.514
2660	0.006472	0.008141	0.009718	0.004837	0.081516	0.029302	0.017942	0.005812	-78383.788
2670	0.005538	0.012840	0.009866	0.003592	0.095035	0.036619	0.024960	0.011054	-78762.595
2680	0.003405	0.011741	0.012319	0.002806	0.071971	0.033955	0.017075	0.011098	-78384.133
2690	0.004661	0.003598	0.012858	0.008062	0.077836	0.035909	0.017933	0.007934	-78671.284
2700	0.003807	0.003617	0.016225	0.002656	0.068649	0.037293	0.017031	0.010370	-78887.876
2710	0.004933	0.002589	0.012819	0.006247	0.077143	0.027673	0.015765	0.010015	-78823.825
2720	0.003672	0.004289	0.008447	0.005536	0.093501	0.032211	0.015139	0.007936	-78882.792
2730	0.004997	0.001813	0.004776	0.004870	0.067008	0.030337	0.019376	0.007382	-78671.674
2740	0.002430	0.001837	0.004397	0.009211	0.091050	0.036442	0.026310	0.007629	-78453.661
2750	0.003693	0.002306	0.005975	0.001853	0.113512	0.045758	0.024215	0.018025	-78992.817
2760	0.002412	0.001795	0.006109	0.002660	0.086724	0.035794	0.016700	0.006279	-78993.428
2770	0.003215	0.001716	0.004881	0.003152	0.087283	0.038359	0.024940	0.008230	-78799.833
2780	0.002525	0.002066	0.005688	0.002382	0.096299	0.033828	0.019119	0.005535	-78753.231
2790	0.002451	0.003331	0.008975	0.003308	0.132034	0.046007	0.022853	0.005695	-78863.610
2800	0.002173	0.001577	0.005755	0.002168	0.099211	0.033271	0.022448	0.005735	-78334.792
2810	0.002456	0.001387	0.007914	0.001859	0.105462	0.044129	0.023073	0.012033	-78846.161
2820	0.002159	0.002127	0.005370	0.002399	0.091535	0.032198	0.023291	0.007662	-78818.488
