Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
160	0.179078	0.017309	0.037186	0.012196	0.008844	0.002271	0.002641	0.033695	0.020449	0.003184	0.001427	0.001095	0.000269	0.008236	-75448.975
170	0.170640	0.015583	0.028982	0.001887	0.004587	0.002694	0.002377	0.030335	0.018409	0.002867	0.001170	0.001845	0.000110	0.035996	-75425.973
180	0.103451	0.015279	0.020785	0.003451	0.008869	0.005414	0.009743	0.030455	0.018482	0.002878	0.001191	0.001361	0.000382	0.035996	-75437.175
190	0.148166	0.022730	0.021147	0.006339	0.004912	0.002506	0.007235	0.030985	0.018804	0.002928	0.002509	0.001552	0.000855	0.156689	-75414.692
200	0.154559	0.028148	0.037984	0.010127	0.005002	0.002593	0.004577	0.031786	0.019290	0.003004	0.002938	0.002027	0.000662	0.362374	-75442.978
210	0.134330	0.021446	0.028217	0.002921	0.003537	0.002279	0.008010	0.030501	0.018510	0.002883	0.002660	0.002253	0.001714	0.135106	-75412.897
220	0.113842	0.026674	0.026885	0.007790	0.003341	0.003180	0.004348	0.029470	0.017885	0.002785	0.001269	0.002487	0.000655	0.230496	-75444.944
230	0.128291	0.013058	0.025471	0.003742	0.010581	0.005129	0.006445	0.027920	0.016944	0.002639	0.001432	0.001325	0.000859	0.074278	-75411.850
240	0.106392	0.018568	0.021978	0.003394	0.004465	0.005897	0.001178	0.026861	0.016301	0.002539	0.002443	0.002247	0.000748	0.013453	-75427.197
250	0.134357	0.024113	0.020510	0.004564	0.004779	0.014746	0.008470	0.028143	0.017079	0.002660	0.002123	0.001817	0.001663	0.041454	-75403.717
260	0.133276	0.026634	0.017669	0.002631	0.001470	0.007264	0.002129	0.027249	0.016537	0.002575	0.002291	0.002223	0.000693	0.011591	-75437.324
270	0.141058	0.018230	0.025739	0.003844	0.009542	0.011074	0.005317	0.026543	0.016108	0.002508	0.001636	0.000718	0.000623	0.011591	-75436.385
280	0.133290	0.012974	0.030435	0.004750	0.004120	0.002405	0.002083	0.025764	0.018481	0.002435	0.001964	0.001942	0.000218	0.011591	-75422.395
290	0.123119	0.012663	0.019742	0.003471	0.005950	0.007273	0.015534	0.025042	0.018038	0.002377	0.001929	0.001550	0.000069	0.026806	-75397.380
300	0.163173	0.011253	0.019836	0.008445	0.007942	0.001816	0.003863	0.025461	0.020635	0.002416	0.001970	0.000935	0.000051	0.266871	-75422.434
310	0.149660	0.011327	0.018745	0.003036	0.010435	0.002767	0.004895	0.024060	0.019500	0.002283	0.001974	0.000923	0.000073	0.226490	-75427.682
320	0.171366	0.011953	0.021299	0.005409	0.013204	0.006388	0.005026	0.022300	0.016500	0.002116	0.001934	0.000372	0.000301	0.378541	-75426.360
330	0.200790	0.011708	0.023324	0.002360	0.009180	0.005115	0.001913	0.023880	0.019106	0.002266	0.001722	0.000403	0.000223	0.118529	-75419.938
340	0.178096	0.010931	0.027236	0.002213	0.008849	0.003133	0.002850	0.024068	0.019248	0.002284	0.001585	0.000406	0.000390	0.100531	-75406.786
350	0.147430	0.010982	0.027364	0.003474	0.011688	0.001515	0.015213	0.024181	0.019338	0.002295	0.001451	0.001328	0.000708	0.072848	-75408.897
360	0.131548	0.010071	0.024853	0.001461	0.002475	0.001995	0.014570	0.022433	0.017733	0.002104	0.001525	0.001715	0.000313	0.065812	-75464.823
370	0.166850	0.008708	0.030006	0.003604	0.004938	0.004694	0.002032	0.022727	0.020684	0.002132	0.001641	0.001619	0.000160	0.166241	-75412.141
380	0.145100	0.005719	0.022727	0.008429	0.004456	0.016771	0.005612	0.023379	0.021277	0.002193	0.001949	0.001766	0.001102	0.254288	-75438.141
390	0.150684	0.006421	0.025514	0.008203	0.005301	0.009552	0.006011	0.026246	0.023886	0.002462	0.002229	0.001854	0.000593	0.271840	-75419.495
400	0.185160	0.005721	0.023629	0.003087	0.005522	0.007590	0.004541	0.028143	0.025613	0.002640	0.002446	0.002099	0.001741	0.329913	-75431.972
410	0.165606	0.004311	0.021087	0.002884	0.003636	0.004873	0.002622	0.025115	0.023132	0.002356	0.002299	0.001743	0.001253	0.507686	-75441.735
420	0.172943	0.005186	0.031807	0.002474	0.003172	0.004294	0.011698	0.030212	0.027827	0.002834	0.002776	0.001557	0.000775	0.557830	-75439.494
430	0.149973	0.003876	0.035479	0.012324	0.008519	0.005803	0.007522	0.025694	0.023665	0.002410	0.001019	0.000569	0.000221	0.557830	-75452.766
440	0.177104	0.004085	0.022675	0.002285	0.007913	0.003224	0.001210	0.027082	0.024944	0.002541	0.002240	0.000600	0.000382	0.287056	-75424.295
450	0.183516	0.003744	0.027637	0.008310	0.003571	0.004130	0.012882	0.024822	0.022862	0.002329	0.000987	0.001759	0.000247	0.306978	-75464.130
460	0.207341	0.003466	0.024933	0.001608	0.006586	0.003512	0.002599	0.022981	0.021166	0.002156	0.002058	0.001431	0.000245	0.290915	-75406.798
470	0.223095	0.003192	0.022958	0.002738	0.001134	0.004130	0.001890	0.021161	0.019490	0.001985	0.001255	0.001899	0.000563	0.021327	-75452.279
480	0.194243	0.003196	0.023298	0.004263	0.004187	0.002235	0.001506	0.021474	0.019778	0.002014	0.001629	0.001870	0.001368	0.021327	-75413.824
490	0.197631	0.004878	0.032436	0.009484	0.008551	0.024010	0.001564	0.022098	0.020353	0.002073	0.001775	0.001322	0.000884	0.071099	-75435.840
500	0.233526	0.003341	0.027680	0.014092	0.003494	0.011175	0.003987	0.021174	0.019502	0.001986	0.001529	0.001702	0.000754	0.186310	-75451.652
510	0.259703	0.002954	0.025436	0.003700	0.005763	0.004614	0.003375	0.020403	0.018792	0.001914	0.001106	0.001128	0.001055	0.058822	-75416.817
520	0.302191	0.003307	0.023130	0.006714	0.002420	0.005470	0.003882	0.022372	0.020226	0.002099	0.001038	0.001787	0.000258	0.063540	-75453.021
530	0.257302	0.003526	0.038364	0.016484	0.002520	0.003003	0.004139	0.023854	0.021565	0.002238	0.000713	0.001948	0.000155	0.069380	-75477.302
540	0.254630	0.005629	0.025952	0.007215	0.004297	0.001145	0.004965	0.024864	0.022479	0.002332	0.002296	0.001267	0.000062	0.396620	-75429.911
550	0.276172	0.005005	0.029878	0.005015	0.002859	0.001872	0.003703	0.024239	0.021914	0.002274	0.002238	0.001729	0.000168	0.332472	-75442.908
560	0.207545	0.004664	0.027631	0.002996	0.008022	0.003739	0.002618	0.022997	0.021131	0.002157	0.001896	0.000774	0.000347	0.304105	-75469.497
570	0.201472	0.004882	0.029604	0.003351	0.001875	0.001240	0.002740	0.024073	0.022119	0.002258	0.002249	0.001161	0.001147	0.423559	-75404.282
580	0.261114	0.005518	0.036265	0.003640	0.002665	0.002376	0.006229	0.027565	0.025328	0.002586	0.002581	0.001577	0.001467	0.594910	-75450.010
590	0.205999	0.006141	0.031102	0.003298	0.003834	0.009251	0.001082	0.025806	0.023712	0.002421	0.002323	0.002116	0.000920	0.857808	-75458.128
600	0.167962	0.004881	0.029617	0.011408	0.002960	0.002456	0.002401	0.024612	0.022615	0.002309	0.002066	0.001999	0.001187	0.777650	-75454.822
610	0.147719	0.002225	0.017457	0.007936	0.007287	0.002924	0.002309	0.023596	0.022282	0.002214	0.002140	0.001136	0.000526	0.739668	-75447.630
620	0.202516	0.002311	0.025682	0.005865	0.002505	0.003732	0.006686	0.024514	0.023149	0.002300	0.002224	0.001296	0.000454	0.801194	-75378.887
630	0.162571	0.002439	0.024547	0.013486	0.003230	0.001461	0.003373	0.025395	0.023981	0.002382	0.002308	0.001977	0.001468	0.431591	-75442.676
640	0.181049	0.002502	0.025182	0.004599	0.003540	0.003920	0.005934	0.026052	0.024601	0.002444	0.001839	0.002050	0.000400	0.502485	-75422.357
650	0.215407	0.002172	0.025554	0.010309	0.005186	0.003633	0.001773	0.022613	0.021354	0.002121	0.001073	0.001585	0.000325	0.271636	-75439.835
660	0.181567	0.002087	0.028604	0.010956	0.005464	0.013548	0.005275	0.021725	0.020515	0.002038	0.001167	0.001467	0.000694	0.208367	-75439.864
670	0.149210	0.002071	0.024252	0.011466	0.003359	0.007235	0.001852	0.021567	0.020366	0.002023	0.001990	0.001452	0.000545	0.227761	-75459.884
680	0.131678	0.002286	0.024179	0.007897	0.002904	0.006307	0.002044	0.023800	0.022475	0.002233	0.001307	0.001680	0.000338	0.278561	-75438.248
690	0.191510	0.002506	0.030221	0.003794	0.002802	0.002346	0.002241	0.026091	0.024638	0.002448	0.001208	0.002026	0.000967	0.090223	-75453.441
700	0.156065	0.002370	0.026036	0.003917	0.004275	0.004683	0.002120	0.024681	0.023306	0.002315	0.001707	0.002034	0.000422	0.021312	-75455.619
710	0.151302	0.002493	0.024156	0.005291	0.004782	0.003641	0.002230	0.025960	0.024514	0.002435	0.002152	0.001847	0.001835	0.069603	-75432.649
720	0.130576	0.002190	0.030468	0.002394	0.004477	0.001846	0.007440	0.022801	0.021531	0.002139	0.001248	0.001185	0.000650	0.114082	-75449.441
730	0.167197	0.002190	0.021161	0.003613	0.003180	0.001406	0.003056	0.022801	0.021531	0.002139	0.001846	0.001609	0.000150	0.065375	-75411.689
740	0.155084	0.002451	0.032635	0.001602	0.003233	0.005647	0.004969	0.025525	0.024104	0.002394	0.002319	0.002025	0.000871	0.167882	-75415.923
750	0.120472	0.002451	0.025348	0.012629	0.009498	0.002277	0.007767	0.025525	0.024104	0.002394	0.001944	0.001813	0.001680	0.114796	-75456.386
760	0.142206	0.002426	0.029208	0.002907	0.003019	0.002338	0.013019	0.025259	0.023853	0.002370	0.002152	0.001634	0.001592	0.278092	-75426.273
770	0.120775	0.002335	0.032239	0.003646	0.004495	0.002235	0.003769	0.024316	0.022962	0.002281	0.001814	0.001592	0.001163	0.137908	-75430.421
780	0.106346	0.002506	0.030518	0.013755	0.002961	0.012064	0.002335	0.026090	0.024637	0.002447	0.002175	0.001747	0.001165	0.137908	-75446.119
790	0.133728	0.002425	0.029540	0.009181	0.002848	0.003357	0.004423	0.025253	0.023847	0.002369	0.002369	0.002012	0.001482	0.260245	-75409.766
800	0.158565	0.002425	0.033050	0.002967	0.011904	0.001481	0.001646	0.025253	0.023847	0.002369	0.002093	0.000737	0.000304	0.322334	-75454.779
810	0.156133	0.002269	0.017853	0.029760	0.004258	0.007435	0.001991	0.023191	0.021539	0.002175	0.001530	0.001484	0.000298	0.400892	-75431.369
820	0.189500	0.002401	0.021022	0.004534	0.003187	0.002483	0.002107	0.024546	0.022798	0.002303	0.002286	0.001737	0.000621	0.523873	-75417.964
830	0.162629	0.002401	0.028060	0.011803	0.003391	0.014102	0.012199	0.024546	0.022798	0.002303	0.002286	0.001900	0.000418	0.329996	-75424.581
840	0.144255	0.001855	0.019626	0.004059	0.002708	0.001659	0.001761	0.021569	0.020033	0.002023	0.001990	0.001987	0.001328	0.511318	-75404.730
850	0.130929	0.001960	0.029334	0.011433	0.003517	0.003364	0.004485	0.022787	0.021164	0.002138	0.001917	0.001837	0.001797	0.641977	-75425.871
860	0.112335	0.002052	0.034672	0.004424	0.007591	0.007588	0.004697	0.023860	0.022161	0.002238	0.002036	0.001546	0.000873	0.302759	-75399.420
870	0.149611	0.003229	0.030952	0.012483	0.003486	0.002650	0.003543	0.025437	0.023625	0.002386	0.002366	0.002098	0.000685	0.428728	-75391.772
880	0.149109	0.003279	0.024709	0.003790	0.003095	0.003370	0.004394	0.025829	0.023990	0.002423	0.002342	0.001643	0.000993	0.540394	-75430.164
890	0.175713	0.003292	0.028823	0.003780	0.002236	0.002077	0.008742	0.025937	0.024090	0.002433	0.002343	0.002088	0.000352	0.315634	-75463.549
900	0.129953	0.002833	0.021262	0.005539	0.009093	0.003415	0.004742	0.022316	0.020727	0.002093	0.001178	0.000451	0.000149	0.077062	-75439.431
910	0.114126	0.002935	0.022770	0.003638	0.008151	0.002514	0.006130	0.023120	0.021473	0.002169	0.002076	0.000701	0.000581	0.231766	-75430.829
920	0.138285	0.003109	0.023330	0.004318	0.003812	0.007001	0.003989	0.024692	0.022933	0.002316	0.002217	0.001423	0.000304	0.531240	-75457.403
930	0.170228	0.002716	0.024582	0.002494	0.007877	0.001973	0.009434	0.026017	0.024164	0.002441	0.002422	0.001671	0.000374	0.321294	-75445.938
940	0.159125	0.002852	0.025811	0.003287	0.004253	0.004104	0.004713	0.027319	0.025373	0.002563	0.002544	0.001988	0.001017	0.198060	-75436.098
950	0.248116	0.002826	0.036930	0.007137	0.005492	0.001235	0.002704	0.027071	0.025143	0.002539	0.001643	0.002043	0.000844	0.186245	-75427.602
960	0.184893	0.002497	0.024857	0.007860	0.025088	0.004170	0.022867	0.023921	0.022218	0.002244	0.001798	0.001489	0.000140	0.685639	-75407.896
970	0.203076	0.003276	0.029487	0.006411	0.009817	0.004029	0.005212	0.023819	0.022123	0.002234	0.002154	0.001777	0.000140	0.656867	-75418.905
980	0.178746	0.003351	0.022160	0.011068	0.002994	0.003956	0.003699	0.024363	0.022628	0.002285	0.002267	0.001039	0.000763	0.778029	-75424.206
990	0.225680	0.003534	0.029691	0.001355	0.002292	0.021455	0.002289	0.025794	0.024042	0.002420	0.002400	0.001145	0.001006	0.701844	-75447.091
1000	0.226565	0.004256	0.029972	0.004663	0.003539	0.008891	0.002542	0.028647	0.026701	0.002687	0.002665	0.001099	0.000766	0.628288	-75441.853
1010	0.181268	0.004055	0.023707	0.002111	0.004482	0.004188	0.007671	0.028045	0.026141	0.002631	0.002604	0.001112	0.000627	0.738698	-75441.874
1020	0.158397	0.003238	0.036173	0.002150	0.003416	0.021090	0.009127	0.028402	0.026473	0.002664	0.002637	0.000811	0.000702	0.700991	-75454.866
1030	0.189562	0.003086	0.030284	0.009060	0.003436	0.005195	0.004951	0.027068	0.025230	0.002539	0.002479	0.000895	0.000304	0.723145	-75453.475
1040	0.220668	0.003207	0.027177	0.004539	0.003571	0.001225	0.002990	0.028127	0.026217	0.002639	0.002588	0.000930	0.000110	0.561499	-75416.256
1050	0.176661	0.003054	0.029487	0.002258	0.002075	0.008916	0.002093	0.026787	0.024968	0.002513	0.002466	0.001040	0.000996	0.697470	-75406.693
1060	0.168224	0.002953	0.025324	0.006090	0.002414	0.005517	0.003860	0.025905	0.024146	0.002430	0.002369	0.000980	0.000624	0.716582	-75437.951
1070	0.204439	0.002927	0.031403	0.006874	0.001821	0.006311	0.004273	0.025677	0.023933	0.002409	0.002106	0.001007	0.000959	0.749282	-75399.657
1080	0.156476	0.002813	0.019811	0.004846	0.004079	0.006400	0.004097	0.024617	0.022901	0.002309	0.001941	0.000711	0.000520	0.749282	-75442.243
1090	0.143321	0.002654	0.021294	0.018932	0.002108	0.023063	0.012132	0.023231	0.021611	0.002179	0.001902	0.000819	0.000645	0.890882	-75435.351
1100	0.163187	0.002661	0.024051	0.011150	0.004282	0.002779	0.002026	0.023286	0.021662	0.002184	0.002154	0.001800	0.001588	0.719394	-75391.278
1110	0.136715	0.002818	0.030870	0.013681	0.002756	0.004219	0.002299	0.024664	0.022944	0.002314	0.001819	0.001925	0.001500	0.637232	-75431.042
1120	0.137873	0.004022	0.030870	0.009348	0.005752	0.007907	0.002090	0.024664	0.022944	0.002314	0.002017	0.001506	0.000973	0.507959	-75455.009
1130	0.127849	0.004843	0.023560	0.037210	0.003302	0.003181	0.003917	0.025030	0.023285	0.002348	0.000857	0.001946	0.000661	0.551937	-75433.074
1140	0.106888	0.004128	0.022046	0.004156	0.003173	0.003533	0.002673	0.024360	0.022661	0.002285	0.001788	0.001598	0.001513	0.421094	-75440.671
1150	0.151740	0.004694	0.023575	0.009165	0.001797	0.003638	0.003352	0.025003	0.023260	0.002345	0.002043	0.001990	0.001632	0.229030	-75397.148
1160	0.158952	0.004449	0.016263	0.003565	0.007753	0.013286	0.005489	0.024165	0.022480	0.002267	0.002254	0.001549	0.001313	0.475685	-75434.368
1170	0.122585	0.003918	0.023980	0.006383	0.002595	0.004585	0.007042	0.021282	0.019798	0.001996	0.001664	0.001572	0.000649	0.242181	-75438.220
1180	0.150051	0.004433	0.025541	0.013934	0.004517	0.019650	0.003192	0.022668	0.021087	0.002126	0.002102	0.001678	0.000981	0.205278	-75416.790
1190	0.169055	0.003599	0.026225	0.002353	0.011768	0.005008	0.002998	0.023274	0.021651	0.002183	0.001772	0.001491	0.001136	0.205278	-75430.608
1200	0.150207	0.003751	0.030125	0.004129	0.004212	0.026055	0.005136	0.024255	0.022564	0.002275	0.002165	0.002152	0.000625	0.008684	-75381.357
1210	0.140278	0.004873	0.021745	0.002118	0.003244	0.003457	0.002544	0.024626	0.022909	0.002310	0.002286	0.001924	0.000927	0.123164	-75399.393
1220	0.175173	0.003324	0.016006	0.008667	0.009320	0.001971	0.002396	0.023202	0.021584	0.002176	0.001417	0.000869	0.000297	0.134158	-75410.641
1230	0.180731	0.004508	0.025377	0.006009	0.007501	0.002545	0.010329	0.023202	0.020665	0.002176	0.001835	0.001772	0.001533	0.024503	-75405.781
1240	0.165174	0.010102	0.033267	0.004163	0.006735	0.004085	0.006527	0.027605	0.022658	0.002590	0.002453	0.001075	0.000436	0.089787	-75443.635
1250	0.149176	0.009728	0.018617	0.004126	0.008328	0.003347	0.003754	0.026654	0.021929	0.002500	0.001417	0.001592	0.000496	0.023756	-75412.874
1260	0.187892	0.009444	0.030429	0.022366	0.003167	0.002194	0.002785	0.026778	0.022711	0.002512	0.001230	0.001974	0.000764	0.130200	-75394.228
1270	0.145565	0.009535	0.037021	0.006013	0.003812	0.005365	0.002801	0.027036	0.022930	0.002536	0.001084	0.001793	0.000703	0.043319	-75415.414
1280	0.164846	0.011121	0.035812	0.004699	0.003775	0.002064	0.007584	0.029573	0.023696	0.002774	0.002203	0.001761	0.000931	0.139141	-75413.592
1290	0.123718	0.010433	0.019783	0.013370	0.006999	0.004456	0.003997	0.027482	0.022229	0.002603	0.002010	0.000944	0.000933	0.115751	-75417.122
1300	0.109525	0.009153	0.020801	0.003832	0.007697	0.003082	0.011087	0.024957	0.020811	0.002363	0.002327	0.000857	0.000464	0.194075	-75409.058
1310	0.137185	0.009429	0.026160	0.003223	0.008184	0.001923	0.006207	0.024851	0.020811	0.002363	0.002327	0.001100	0.000465	0.230928	-75417.751
1320	0.116247	0.010799	0.022739	0.003868	0.002854	0.002097	0.002672	0.028972	0.024649	0.002755	0.002654	0.002404	0.002077	0.047711	-75407.103
1330	0.192204	0.010544	0.024506	0.002681	0.002019	0.004966	0.002812	0.028280	0.024055	0.002690	0.002609	0.002655	0.000836	0.088176	-75473.285
1340	0.201395	0.009750	0.027407	0.006482	0.008507	0.004702	0.002452	0.026152	0.022245	0.002487	0.002292	0.002153	0.002083	0.049650	-75405.050
1350	0.173772	0.009350	0.028062	0.004839	0.007906	0.001178	0.002511	0.026777	0.024147	0.002547	0.001667	0.001704	0.000484	0.122682	-75450.250
1360	0.162273	0.004938	0.029403	0.012437	0.004264	0.003669	0.002631	0.028056	0.025202	0.002668	0.002096	0.002180	0.000290	0.026135	-75423.039
1370	0.129108	0.003782	0.029163	0.003254	0.004018	0.026020	0.001575	0.027828	0.025168	0.002647	0.002076	0.002024	0.000046	0.041003	-75431.606
1380	0.158573	0.005601	0.024927	0.003906	0.005728	0.002680	0.004420	0.025394	0.022967	0.002415	0.002295	0.001764	0.000176	0.383274	-75477.785
1390	0.164352	0.004026	0.027815	0.009901	0.005763	0.001676	0.004564	0.026227	0.023721	0.002494	0.002447	0.001775	0.000110	0.293806	-75419.326
1400	0.182118	0.007492	0.030534	0.002459	0.010935	0.001744	0.006323	0.027126	0.023726	0.002580	0.002152	0.000531	0.000126	0.060390	-75432.462
1410	0.151713	0.006680	0.034458	0.004448	0.007416	0.003779	0.002318	0.027126	0.023391	0.002580	0.001805	0.000932	0.000053	0.114062	-75420.983
1420	0.170285	0.008175	0.032540	0.006439	0.002339	0.003661	0.003257	0.027126	0.023684	0.002580	0.002026	0.001899	0.000053	0.082905	-75481.840
1430	0.155086	0.009172	0.025816	0.004174	0.007215	0.003483	0.003152	0.026248	0.021939	0.002496	0.002101	0.001623	0.000052	0.049069	-75400.743
1440	0.166940	0.009685	0.031713	0.009853	0.004828	0.003598	0.013972	0.027113	0.022223	0.002579	0.000479	0.001741	0.000054	0.140479	-75426.280
1450	0.202992	0.010727	0.031699	0.006743	0.005118	0.005280	0.006437	0.030028	0.024612	0.002856	0.000836	0.002049	0.000063	0.061917	-75433.906
1460	0.174289	0.009806	0.024619	0.002708	0.003505	0.003392	0.003458	0.025563	0.019679	0.002431	0.002303	0.002129	0.000063	0.059645	-75454.202
1470	0.144339	0.009834	0.030469	0.013776	0.006852	0.003788	0.004308	0.025629	0.019629	0.002431	0.002087	0.001120	0.000063	0.395610	-75467.167
1480	0.158449	0.009734	0.023104	0.008123	0.001615	0.002957	0.005144	0.025629	0.020936	0.002431	0.001433	0.001965	0.001335	0.183484	-75423.032
1490	0.134086	0.010597	0.021070	0.002396	0.004836	0.003658	0.004056	0.025102	0.019078	0.002381	0.002183	0.002032	0.001857	0.190804	-75445.016
1500	0.133921	0.010330	0.031138	0.047621	0.004172	0.003968	0.008893	0.025769	0.019700	0.002444	0.001833	0.002026	0.001804	0.037087	-75404.703
1510	0.159307	0.017864	0.021436	0.004789	0.008901	0.001790	0.002887	0.027459	0.021126	0.002605	0.001598	0.001380	0.000944	0.037087	-75441.087
1520	0.155738	0.009922	0.026927	0.002181	0.006221	0.006649	0.002530	0.026991	0.020766	0.002560	0.001640	0.001842	0.001325	0.038325	-75431.324
1530	0.139506	0.010333	0.027588	0.002588	0.004381	0.003927	0.006125	0.027741	0.020973	0.002623	0.002324	0.002102	0.001036	0.038325	-75451.013
1540	0.187240	0.011063	0.029536	0.002049	0.003582	0.004533	0.009009	0.029699	0.022454	0.002808	0.002734	0.002120	0.001653	0.088403	-75406.116
1550	0.130790	0.015751	0.027024	0.005591	0.004904	0.003765	0.004172	0.028140	0.020921	0.002617	0.002218	0.002072	0.001704	0.040361	-75409.103
1560	0.150575	0.018158	0.026348	0.005835	0.003703	0.004786	0.006209	0.028877	0.019406	0.002685	0.001353	0.002014	0.000287	0.117149	-75405.086
1570	0.139255	0.017405	0.024670	0.003511	0.010033	0.002623	0.008236	0.027680	0.018602	0.002574	0.002414	0.001342	0.000796	0.074939	-75432.472
1580	0.180613	0.018377	0.025583	0.001735	0.014496	0.001833	0.009259	0.028704	0.019290	0.002669	0.002550	0.001354	0.000685	0.029778	-75433.469
1590	0.150002	0.019147	0.031597	0.004643	0.001977	0.005741	0.003003	0.029907	0.020099	0.002781	0.002140	0.002305	0.000869	0.114435	-75407.192
1600	0.124471	0.014699	0.032499	0.004823	0.003060	0.004340	0.001396	0.034973	0.023503	0.003252	0.003206	0.002152	0.000368	0.339820	-75426.542
1610	0.141019	0.014375	0.028160	0.007716	0.003818	0.003018	0.009413	0.034203	0.022985	0.003181	0.003162	0.002267	0.000399	0.463912	-75452.699
1620	0.128690	0.023235	0.020390	0.002919	0.002181	0.009335	0.007650	0.031438	0.021127	0.002923	0.002852	0.001851	0.000498	0.771167	-75424.483
1630	0.164219	0.028524	0.020845	0.022913	0.002991	0.005516	0.010851	0.033062	0.019475	0.003074	0.003041	0.001781	0.000838	0.776605	-75452.365
1640	0.147806	0.031344	0.022511	0.004952	0.002574	0.007700	0.003433	0.035705	0.021031	0.003320	0.003193	0.002653	0.001903	0.697155	-75421.958
1650	0.130209	0.025053	0.020639	0.011343	0.005263	0.020255	0.005559	0.032736	0.019282	0.003044	0.002926	0.002044	0.000736	0.537712	-75401.680
1660	0.108515	0.023855	0.027392	0.005782	0.005068	0.003743	0.009374	0.031170	0.018360	0.002899	0.002083	0.002244	0.000265	0.275463	-75372.418
1670	0.160370	0.026995	0.022194	0.003909	0.004660	0.004397	0.002126	0.035273	0.020777	0.003280	0.002847	0.002570	0.001013	0.097066	-75384.381
1680	0.154841	0.022104	0.018201	0.003253	0.016354	0.004471	0.007961	0.037030	0.021812	0.003443	0.003396	0.002818	0.001315	0.037694	-75479.971
1690	0.147297	0.020238	0.021626	0.006582	0.008995	0.003120	0.001525	0.033904	0.019970	0.003153	0.001909	0.002933	0.001411	0.142977	-75432.445
1700	0.118347	0.019783	0.024642	0.002753	0.008863	0.004181	0.002603	0.032046	0.018876	0.002980	0.001970	0.001884	0.001189	0.081153	-75415.210
1710	0.117258	0.021456	0.024251	0.003304	0.002350	0.003729	0.002562	0.031538	0.018577	0.002933	0.002932	0.002531	0.000280	0.188449	-75431.905
1720	0.086632	0.026252	0.020335	0.005238	0.014197	0.003341	0.002480	0.033494	0.019729	0.003115	0.003114	0.000359	0.000354	0.336678	-75408.779
1730	0.073483	0.021682	0.024768	0.005922	0.030127	0.008408	0.001698	0.035748	0.021056	0.003324	0.002964	0.000362	0.000351	0.355304	-75432.197
1740	0.102190	0.021314	0.024348	0.018799	0.030239	0.002448	0.003927	0.035141	0.020699	0.003268	0.002920	0.000500	0.000360	0.364285	-75402.042
1750	0.128948	0.016290	0.018979	0.004562	0.013090	0.002171	0.004157	0.037227	0.021928	0.003462	0.003093	0.000530	0.000351	0.095808	-75432.613
1760	0.166924	0.020032	0.018657	0.002862	0.010613	0.002890	0.002819	0.034604	0.020382	0.003218	0.001717	0.000493	0.000159	0.040074	-75442.311
