Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
610	0.053447	0.042140	0.022077	0.003497	0.060708	0.019179	0.002627	0.002290	-75715.400
620	0.088229	0.040100	0.024965	0.005077	0.065852	0.020565	0.002970	0.002017	-75607.300
630	0.056164	0.055662	0.020838	0.006624	0.068004	0.019743	0.003155	0.002626	-75871.903
640	0.055099	0.041950	0.035952	0.001596	0.075661	0.017588	0.003492	0.003217	-75836.761
650	0.050499	0.059172	0.030668	0.001615	0.076553	0.020405	0.003532	0.003255	-75724.707
660	0.065426	0.055213	0.021657	0.001445	0.062311	0.014026	0.003162	0.002914	-75778.104
670	0.083740	0.050866	0.021238	0.001417	0.061746	0.016126	0.003101	0.002857	-75673.654
680	0.094055	0.035784	0.032492	0.003077	0.053997	0.016222	0.002743	0.002238	-75687.658
690	0.069649	0.051551	0.023978	0.007417	0.050368	0.018485	0.003185	0.002810	-75676.142
700	0.067954	0.041832	0.023494	0.005908	0.052957	0.018252	0.003121	0.001805	-75628.802
710	0.111320	0.041358	0.022908	0.006823	0.054218	0.024713	0.003277	0.001931	-75719.062
720	0.067716	0.036687	0.018469	0.009410	0.059287	0.019595	0.003439	0.001378	-75675.876
730	0.071716	0.026328	0.026865	0.002130	0.055361	0.019434	0.003439	0.003301	-75714.292
740	0.065680	0.032798	0.026859	0.002130	0.058287	0.020503	0.003438	0.003301	-75706.428
750	0.077816	0.023597	0.028843	0.002291	0.065868	0.025894	0.003692	0.003544	-75695.684
760	0.057683	0.048846	0.021248	0.002076	0.059508	0.014388	0.003345	0.003211	-75781.516
770	0.051337	0.044006	0.019566	0.002050	0.057479	0.013312	0.003081	0.002957	-75710.547
780	0.085770	0.034679	0.019862	0.002124	0.062798	0.013270	0.003127	0.003002	-75645.977
790	0.092348	0.038409	0.021051	0.002251	0.060927	0.018813	0.003314	0.003182	-75750.998
800	0.052252	0.030729	0.017331	0.010392	0.063394	0.019121	0.003764	0.002973	-75798.902
810	0.053573	0.037798	0.032076	0.009372	0.061803	0.017188	0.002905	0.001629	-75698.526
820	0.077023	0.050758	0.021166	0.015277	0.064111	0.015422	0.002857	0.000966	-75715.510
830	0.072235	0.044019	0.028236	0.004824	0.066279	0.019756	0.003071	0.002605	-75636.635
840	0.045522	0.058280	0.023889	0.004441	0.064969	0.017230	0.002968	0.002665	-75756.379
850	0.043817	0.030648	0.030534	0.003713	0.060100	0.017752	0.002547	0.002213	-75723.433
860	0.071116	0.042846	0.033210	0.004039	0.067558	0.022589	0.002770	0.002407	-75688.465
870	0.077677	0.028250	0.026291	0.005276	0.053290	0.020942	0.002188	0.001997	-75742.621
880	0.084418	0.033825	0.039835	0.002316	0.052988	0.021977	0.002248	0.002052	-75692.852
890	0.074374	0.033858	0.033590	0.007014	0.050458	0.018447	0.002002	0.001828	-75606.916
900	0.080092	0.056552	0.035100	0.016642	0.053816	0.018005	0.002041	0.001863	-75643.713
910	0.067159	0.043443	0.025380	0.004077	0.049434	0.019114	0.002016	0.001841	-75696.182
920	0.085891	0.028636	0.023926	0.005899	0.051307	0.018253	0.002141	0.001954	-75692.063
930	0.055223	0.052850	0.024377	0.005201	0.059427	0.014258	0.002441	0.001940	-75697.196
940	0.057693	0.049551	0.022007	0.003690	0.050882	0.012639	0.002203	0.001751	-75713.443
950	0.064091	0.042727	0.025834	0.009295	0.051943	0.015876	0.002521	0.001138	-75741.281
960	0.078742	0.038847	0.016550	0.005733	0.046047	0.015734	0.001936	0.001184	-75675.059
970	0.081466	0.035203	0.027706	0.003877	0.042387	0.016236	0.001936	0.001512	-75683.088
980	0.097314	0.028951	0.029865	0.007020	0.050580	0.021659	0.002230	0.001390	-75694.724
990	0.116287	0.030919	0.023108	0.015069	0.053198	0.021826	0.002574	0.001638	-75750.397
1000	0.088630	0.031643	0.023161	0.003544	0.050137	0.019143	0.002166	0.002140	-75722.292
1010	0.147721	0.026914	0.021286	0.003257	0.044513	0.017123	0.001991	0.001967	-75615.006
1020	0.135218	0.029264	0.033102	0.002981	0.043047	0.017756	0.001822	0.001800	-75639.839
1030	0.111618	0.010889	0.024465	0.005514	0.040590	0.027862	0.001822	0.001800	-75661.487
1040	0.110546	0.011829	0.024638	0.005272	0.040900	0.025792	0.001822	0.001800	-75753.960
1050	0.123538	0.023363	0.025176	0.004418	0.046181	0.024009	0.002027	0.002003	-75758.317
1060	0.124200	0.038049	0.031835	0.003452	0.049413	0.016179	0.002125	0.002100	-75717.723
1070	0.087797	0.032091	0.026968	0.006054	0.051419	0.018058	0.001933	0.001910	-75748.038
1080	0.107512	0.026569	0.028621	0.003752	0.047179	0.021831	0.002052	0.002027	-75703.949
1090	0.131572	0.020879	0.029133	0.008645	0.042605	0.019674	0.002088	0.002063	-75731.643
1100	0.117942	0.041154	0.017510	0.003820	0.043451	0.017568	0.002088	0.002063	-75650.434
1110	0.093422	0.057585	0.028700	0.002972	0.053818	0.017668	0.002161	0.002135	-75755.760
1120	0.074537	0.030631	0.022449	0.002972	0.046070	0.018569	0.002161	0.002135	-75751.876
1130	0.094802	0.025694	0.025621	0.005036	0.047326	0.023890	0.002466	0.002437	-75672.562
1140	0.099148	0.024729	0.025322	0.007312	0.044194	0.020104	0.002514	0.002484	-75727.747
1150	0.129365	0.032102	0.023390	0.003764	0.041351	0.019170	0.002392	0.002364	-75622.820
1160	0.128276	0.021160	0.025145	0.007546	0.043067	0.023323	0.002572	0.002541	-75696.978
1170	0.118886	0.035946	0.024100	0.003149	0.041100	0.016682	0.002465	0.002435	-75778.980
1180	0.102350	0.027428	0.024987	0.006914	0.038547	0.017853	0.002255	0.002228	-75755.053
1190	0.106614	0.023093	0.025561	0.012571	0.040290	0.020180	0.001986	0.001962	-75706.484
1200	0.087751	0.049852	0.019840	0.007214	0.051594	0.015897	0.002282	0.002255	-75693.880
1210	0.121433	0.036172	0.023422	0.002410	0.050177	0.017678	0.002346	0.002319	-75749.925
1220	0.073943	0.038558	0.023422	0.002410	0.052925	0.015253	0.002346	0.002319	-75699.095
1230	0.074731	0.028249	0.026238	0.002176	0.049254	0.019518	0.002119	0.002094	-75704.567
1240	0.145422	0.017041	0.028550	0.002368	0.049546	0.028124	0.002305	0.002278	-75688.805
1250	0.116909	0.010803	0.028729	0.004009	0.039641	0.028880	0.001877	0.001855	-75744.239
1260	0.105615	0.007508	0.025092	0.010104	0.034623	0.027655	0.001640	0.000705	-75657.827
1270	0.128345	0.009989	0.033426	0.004119	0.034636	0.025493	0.001413	0.001280	-75694.690
1280	0.108541	0.028154	0.023829	0.010003	0.043630	0.023206	0.001653	0.001229	-75702.047
1290	0.134175	0.023363	0.033510	0.010470	0.048468	0.027626	0.001653	0.001594	-75697.636
1300	0.099106	0.017557	0.032632	0.006410	0.040764	0.022495	0.001297	0.001149	-75724.117
1310	0.107065	0.025916	0.024159	0.002801	0.039542	0.020644	0.001226	0.000968	-75612.431
1320	0.098839	0.052800	0.022011	0.003047	0.040039	0.014012	0.001227	0.001195	-75750.949
1330	0.121017	0.038494	0.019585	0.003869	0.035625	0.015034	0.001091	0.001084	-75689.770
1340	0.104789	0.032808	0.024473	0.004087	0.036671	0.019414	0.001153	0.001146	-75623.700
1350	0.123374	0.027322	0.026605	0.003469	0.037586	0.019558	0.001108	0.001040	-75710.581
1360	0.119986	0.022919	0.025793	0.002121	0.037140	0.021747	0.001074	0.001010	-75682.348
1370	0.108474	0.038512	0.041735	0.002101	0.038114	0.013094	0.001074	0.001019	-75659.899
1380	0.132966	0.058305	0.027190	0.002388	0.046696	0.012760	0.001208	0.001135	-75721.585
1390	0.124338	0.035447	0.033334	0.001031	0.049021	0.017248	0.001261	0.001185	-75725.039
1400	0.098804	0.034592	0.023927	0.008091	0.049194	0.023116	0.001337	0.000175	-75714.044
1410	0.109965	0.031424	0.025076	0.008642	0.044867	0.015089	0.001252	0.000190	-75677.314
1420	0.125778	0.047684	0.025446	0.002517	0.045585	0.018670	0.001270	0.000998	-75679.850
1430	0.091769	0.021505	0.031849	0.012559	0.044443	0.019754	0.001254	0.000764	-75712.400
1440	0.122224	0.020189	0.032576	0.002775	0.041321	0.023188	0.001283	0.001054	-75650.603
1450	0.102234	0.020788	0.029744	0.007795	0.047389	0.029164	0.001464	0.000489	-75752.762
1460	0.100694	0.044274	0.030561	0.003191	0.049835	0.020784	0.001474	0.001044	-75724.648
1470	0.143301	0.042619	0.026767	0.013893	0.055853	0.019179	0.001677	0.000173	-75721.389
1480	0.115104	0.045703	0.025728	0.001162	0.055843	0.020070	0.001736	0.001655	-75785.120
1490	0.071076	0.032791	0.028479	0.002237	0.056044	0.023165	0.001922	0.001607	-75659.408
1500	0.086793	0.021567	0.025933	0.004985	0.052280	0.023364	0.001750	0.001464	-75728.884
1510	0.103845	0.018543	0.025046	0.003946	0.053661	0.030152	0.001882	0.001534	-75701.861
1520	0.058011	0.017011	0.034413	0.004063	0.057626	0.031417	0.001843	0.001737	-75755.830
1530	0.057337	0.017199	0.023373	0.002987	0.053251	0.026631	0.001702	0.001604	-75662.696
1540	0.059228	0.018212	0.030266	0.014760	0.055514	0.021716	0.001489	0.000395	-75711.574
1550	0.069479	0.025312	0.018780	0.011452	0.063445	0.020104	0.001714	0.001393	-75645.822
1560	0.035807	0.053220	0.023663	0.027454	0.072449	0.014087	0.001784	0.000926	-75717.747
1570	0.038708	0.035166	0.033818	0.005754	0.075756	0.021754	0.001944	0.001769	-75805.460
1580	0.024991	0.055272	0.023514	0.004195	0.082480	0.018618	0.002063	0.001878	-75719.746
1590	0.029284	0.033358	0.029890	0.010152	0.077837	0.017750	0.001859	0.000630	-75712.191
1600	0.024164	0.029038	0.025976	0.004351	0.078435	0.026238	0.002526	0.001641	-75738.153
1610	0.032158	0.029782	0.039361	0.005965	0.077834	0.023952	0.002675	0.002325	-75757.334
1620	0.027123	0.031072	0.023985	0.004473	0.081111	0.020078	0.002470	0.002344	-75696.554
1630	0.033116	0.061306	0.025411	0.004495	0.073828	0.018588	0.002617	0.002483	-75680.956
1640	0.042550	0.029989	0.026738	0.004271	0.061696	0.020632	0.002094	0.001987	-75683.412
1650	0.046708	0.023567	0.026738	0.009136	0.057274	0.025684	0.002094	0.001509	-75739.534
1660	0.083256	0.032958	0.022607	0.017306	0.062955	0.020569	0.002213	0.000982	-75755.033
1670	0.069232	0.056684	0.032979	0.010874	0.064165	0.017914	0.002134	0.001135	-75654.940
1680	0.061799	0.031425	0.021781	0.006333	0.068676	0.017828	0.002034	0.001901	-75690.419
1690	0.061431	0.047614	0.033219	0.009585	0.064234	0.019383	0.001925	0.001799	-75630.168
1700	0.079171	0.031294	0.029504	0.004772	0.065012	0.018511	0.001915	0.001790	-75704.075
1710	0.075124	0.048273	0.020356	0.003476	0.063182	0.014700	0.002061	0.001926	-75715.558
1720	0.051856	0.047789	0.020356	0.006102	0.062775	0.015867	0.002061	0.001926	-75713.036
1730	0.043877	0.037623	0.023357	0.002740	0.068943	0.017703	0.002365	0.002210	-75610.907
1740	0.024194	0.035307	0.016204	0.007048	0.077187	0.016983	0.002504	0.001697	-75636.298
1750	0.038450	0.028701	0.035713	0.008687	0.087810	0.022955	0.002866	0.001553	-75701.923
1760	0.027780	0.030708	0.027208	0.004263	0.081126	0.023878	0.002955	0.001958	-75718.059
1770	0.051153	0.041603	0.031381	0.009715	0.081014	0.019167	0.003427	0.001355	-75740.705
1780	0.042779	0.074535	0.016782	0.012942	0.073462	0.012937	0.002798	0.001490	-75700.921
1790	0.034870	0.028611	0.020702	0.012260	0.069855	0.015561	0.002380	0.001358	-75717.744
1800	0.041170	0.046715	0.030251	0.010688	0.072104	0.015680	0.002757	0.001363	-75803.536
1810	0.052390	0.038762	0.024947	0.014191	0.068955	0.018894	0.002616	0.000351	-75673.305
1820	0.064524	0.043143	0.024185	0.007962	0.063637	0.014743	0.001790	0.001355	-75706.146
1830	0.067613	0.039990	0.019908	0.004152	0.066768	0.016338	0.001880	0.001663	-75684.939
1840	0.044932	0.059863	0.023142	0.009224	0.075882	0.016031	0.002186	0.001933	-75748.002
1850	0.049094	0.044123	0.022634	0.002688	0.077758	0.012834	0.002138	0.001891	-75779.145
1860	0.053561	0.047593	0.029604	0.002774	0.075011	0.016277	0.002206	0.001951	-75821.516
1870	0.068340	0.030641	0.039640	0.002314	0.064652	0.018022	0.001840	0.001628	-75697.780
1880	0.049496	0.042486	0.025534	0.004042	0.066866	0.021470	0.002009	0.001457	-75668.882
1890	0.069273	0.031091	0.030022	0.006724	0.056755	0.019989	0.001734	0.001258	-75736.704
1900	0.091412	0.048649	0.030019	0.003093	0.060234	0.016967	0.002284	0.001873	-75701.335
1910	0.083216	0.033391	0.020379	0.020757	0.059092	0.018612	0.002478	0.000771	-75705.842
1920	0.077451	0.035323	0.024688	0.007843	0.053759	0.017195	0.002034	0.001754	-75669.587
1930	0.074071	0.039467	0.020715	0.005157	0.053025	0.016338	0.002072	0.001001	-75710.995
1940	0.070204	0.044162	0.026642	0.004397	0.056107	0.010709	0.001615	0.001075	-75758.593
1950	0.069828	0.044705	0.030998	0.003103	0.049353	0.012318	0.001801	0.001527	-75721.241
1960	0.097095	0.038040	0.038595	0.004276	0.051979	0.017063	0.002090	0.001772	-75710.578
1970	0.088729	0.041253	0.027894	0.002265	0.051301	0.014612	0.002090	0.001772	-75695.490
1980	0.087601	0.037346	0.023198	0.002172	0.052301	0.015680	0.002004	0.001699	-75670.262
1990	0.106764	0.050872	0.024838	0.005273	0.048854	0.014429	0.002065	0.001995	-75750.845
2000	0.107040	0.037003	0.027789	0.009632	0.052345	0.018948	0.002310	0.001936	-75817.533
2010	0.084759	0.042537	0.025262	0.004424	0.050100	0.016765	0.002100	0.001760	-75756.339
2020	0.079947	0.040970	0.026924	0.005038	0.059089	0.014711	0.002275	0.001906	-75696.247
2030	0.075333	0.029433	0.023824	0.002264	0.051260	0.016808	0.001795	0.001743	-75627.459
2040	0.108635	0.027630	0.025870	0.002315	0.054523	0.020337	0.001836	0.001782	-75603.287
2050	0.113529	0.031390	0.024670	0.003397	0.048338	0.021517	0.001751	0.001699	-75637.152
2060	0.133586	0.040680	0.019554	0.003397	0.046485	0.019712	0.001751	0.001699	-75604.239
2070	0.118212	0.023854	0.037459	0.003284	0.041375	0.026161	0.001507	0.001463	-75813.706
2080	0.120551	0.022179	0.025668	0.001810	0.039645	0.025788	0.001444	0.001402	-75758.601
2090	0.079770	0.010588	0.034389	0.006677	0.036728	0.027502	0.001302	0.001254	-75746.366
2100	0.086654	0.009294	0.030460	0.002820	0.032531	0.025516	0.001154	0.000965	-75730.104
2110	0.130658	0.009838	0.023279	0.007403	0.032872	0.024170	0.001154	0.000654	-75690.614
2120	0.127030	0.014107	0.026899	0.011911	0.030522	0.019762	0.001071	0.000341	-75745.069
2130	0.089835	0.010763	0.029818	0.006171	0.033258	0.025803	0.001076	0.000735	-75729.450
2140	0.132344	0.020923	0.028408	0.003240	0.031685	0.021865	0.001025	0.000705	-75706.985
2150	0.126434	0.027769	0.032235	0.005716	0.035206	0.021382	0.001163	0.000514	-75702.769
2160	0.136150	0.030050	0.025356	0.008343	0.037829	0.019558	0.001549	0.000442	-75679.939
2170	0.166609	0.025225	0.030910	0.002765	0.034622	0.019469	0.001428	0.001166	-75665.026
2180	0.160515	0.019473	0.018442	0.007343	0.032465	0.020919	0.001460	0.001164	-75619.137
2190	0.116458	0.017444	0.026798	0.018933	0.032631	0.021274	0.001397	0.000658	-75678.833
2200	0.177494	0.021426	0.034452	0.013544	0.036930	0.023824	0.001907	0.000836	-75740.946
2210	0.143322	0.022673	0.022304	0.008382	0.033454	0.018724	0.001727	0.001536	-75674.148
2220	0.090525	0.018992	0.028988	0.003211	0.034914	0.023161	0.001774	0.001577	-75737.235
2230	0.095991	0.013576	0.023066	0.003981	0.033711	0.019839	0.001774	0.001577	-75700.409
2240	0.116277	0.013537	0.025454	0.004393	0.036618	0.024018	0.001957	0.001741	-75759.571
2250	0.088175	0.016496	0.023917	0.008824	0.036769	0.021762	0.001839	0.001635	-75701.119
2260	0.131896	0.019304	0.030697	0.009955	0.044679	0.029159	0.002309	0.001778	-75699.162
2270	0.131909	0.016827	0.021525	0.007220	0.036930	0.025488	0.001832	0.000998	-75695.069
2280	0.143962	0.022580	0.022098	0.007670	0.034090	0.018370	0.001634	0.001480	-75755.609
2290	0.155424	0.028907	0.038142	0.014489	0.037910	0.019906	0.001552	0.000506	-75751.808
2300	0.145995	0.021873	0.024107	0.001939	0.040152	0.018105	0.001481	0.001231	-75729.199
2310	0.119733	0.022150	0.024107	0.011928	0.035860	0.019878	0.001481	0.000617	-75733.299
2320	0.093638	0.011385	0.024985	0.002061	0.032863	0.022450	0.001427	0.001103	-75731.056
2330	0.091856	0.015905	0.031020	0.004927	0.041010	0.024967	0.001771	0.001646	-75720.193
2340	0.134381	0.017112	0.037229	0.014643	0.042600	0.025378	0.001850	0.001667	-75750.795
2350	0.105493	0.011538	0.025207	0.005843	0.043510	0.029483	0.001850	0.001667	-75708.155
2360	0.131683	0.009407	0.030908	0.003946	0.036523	0.029361	0.001269	0.001018	-75699.841
2370	0.143415	0.010035	0.030484	0.005954	0.035540	0.025989	0.001230	0.000881	-75737.507
2380	0.138725	0.011133	0.019370	0.010187	0.035540	0.023545	0.001838	0.000170	-75694.043
2390	0.117893	0.009288	0.022726	0.002709	0.035682	0.028076	0.001845	0.001539	-75644.588
2400	0.123240	0.007542	0.029623	0.006989	0.035682	0.030937	0.001845	0.000793	-75712.081
2410	0.148803	0.011050	0.026673	0.007570	0.041886	0.031509	0.002226	0.001113	-75791.988
2420	0.124754	0.012200	0.041924	0.010046	0.040872	0.029551	0.002274	0.001306	-75812.417
2430	0.130979	0.017708	0.028565	0.009909	0.041765	0.026483	0.002340	0.000717	-75819.686
2440	0.145902	0.025286	0.031578	0.002780	0.041362	0.022479	0.002262	0.001654	-75675.067
2450	0.123930	0.019949	0.026688	0.003138	0.045052	0.025184	0.002226	0.001739	-75726.932
2460	0.114978	0.023615	0.028662	0.004138	0.044477	0.027502	0.002284	0.001827	-75757.056
2470	0.108628	0.031130	0.027058	0.003325	0.046506	0.019205	0.002157	0.001725	-75708.225
2480	0.089488	0.028793	0.022059	0.009281	0.047297	0.017498	0.002393	0.001776	-75614.475
2490	0.094926	0.033463	0.031855	0.002147	0.053261	0.017984	0.002500	0.002153	-75636.144
2500	0.123793	0.019100	0.034455	0.002287	0.053931	0.025570	0.002704	0.002328	-75702.837
2510	0.112444	0.033967	0.036241	0.002299	0.054274	0.023305	0.002844	0.002563	-75744.462
2520	0.090341	0.034758	0.029493	0.010012	0.052468	0.020985	0.002621	0.001290	-75696.373
2530	0.103650	0.034588	0.030353	0.005996	0.057180	0.017794	0.002326	0.001847	-75762.181
2540	0.061744	0.031276	0.023930	0.007728	0.057338	0.017565	0.002322	0.000806	-75716.363
2550	0.061431	0.030409	0.027523	0.009399	0.065412	0.018656	0.002671	0.001889	-75754.936
2560	0.098741	0.038314	0.024871	0.003936	0.056225	0.017864	0.002425	0.001659	-75732.268
2570	0.065271	0.031937	0.022903	0.003669	0.053604	0.021973	0.002385	0.001594	-75719.254
2580	0.085945	0.047113	0.021344	0.005467	0.054236	0.021281	0.002577	0.001167	-75714.172
2590	0.092757	0.059486	0.022332	0.022514	0.053019	0.016720	0.002696	0.000430	-75659.216
2600	0.082019	0.047682	0.021073	0.016822	0.049501	0.015248	0.002462	0.001430	-75626.180
2610	0.087536	0.060827	0.020932	0.006290	0.056417	0.015105	0.003279	0.002804	-75710.602
2620	0.094125	0.038510	0.021651	0.023747	0.061374	0.020765	0.003264	0.001859	-75740.260
2630	0.082289	0.026171	0.028587	0.003522	0.069794	0.024958	0.003121	0.002738	-75714.161
2640	0.086082	0.027353	0.030673	0.003779	0.074322	0.027402	0.003349	0.002938	-75713.468
2650	0.061552	0.021878	0.030859	0.002890	0.065784	0.024925	0.003001	0.002913	-75779.588
2660	0.060652	0.026010	0.023538	0.002890	0.063219	0.026074	0.003001	0.002913	-75720.579
2670	0.046942	0.033682	0.023604	0.002944	0.071783	0.020916	0.002991	0.002840	-75750.954
2680	0.039185	0.036651	0.023847	0.012495	0.072144	0.019434	0.002302	0.001403	-75687.052
2690	0.047524	0.032393	0.020354	0.004412	0.070288	0.020720	0.002126	0.001843	-75668.421
2700	0.043271	0.035458	0.021000	0.002554	0.065719	0.017166	0.001990	0.001726	-75727.621
2710	0.053360	0.031066	0.033753	0.002506	0.067917	0.019776	0.001953	0.001693	-75673.589
2720	0.025208	0.034510	0.025018	0.008724	0.063822	0.014039	0.001776	0.000523	-75761.050
2730	0.038367	0.060331	0.013902	0.003217	0.061965	0.009289	0.001854	0.001531	-75654.943
2740	0.049119	0.032889	0.032415	0.015600	0.068946	0.016260	0.002295	0.001841	-75738.787
2750	0.038469	0.042618	0.024486	0.017366	0.069379	0.017638	0.002591	0.000871	-75709.123
2760	0.033550	0.049241	0.025574	0.006166	0.075572	0.015692	0.002706	0.001467	-75676.002
2770	0.054194	0.046664	0.022661	0.004212	0.078242	0.013066	0.002917	0.002494	-75742.212
2780	0.064088	0.076584	0.025851	0.002966	0.073911	0.011381	0.002781	0.002378	-75743.856
2790	0.065327	0.039035	0.032746	0.004453	0.077224	0.020306	0.002961	0.002698	-75718.423
2800	0.079883	0.038376	0.032002	0.004667	0.064458	0.018456	0.002389	0.001676	-75719.756
2810	0.060727	0.040749	0.026174	0.004551	0.059010	0.014881	0.002574	0.001742	-75732.078
2820	0.067907	0.062010	0.023503	0.001902	0.061006	0.012424	0.002946	0.002436	-75697.505
