Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
10	0.135053	0.040303	0.020530	0.003786	0.008849	0.002383	0.003458	0.038594	0.013755	0.003384	0.002113	0.001930	0.000898	0.938020	-75735.271
20	0.144716	0.050532	0.025566	0.001848	0.003074	0.006623	0.003551	0.038864	0.014050	0.003407	0.002821	0.003390	0.001514	0.948685	-75716.370
30	0.137659	0.032873	0.025761	0.003211	0.003304	0.002980	0.009717	0.039161	0.013988	0.003433	0.002327	0.003381	0.000704	0.870310	-75719.738
40	0.148719	0.046119	0.019653	0.002648	0.008223	0.001474	0.003820	0.042484	0.015175	0.003725	0.003189	0.003388	0.000419	0.975302	-75626.623
50	0.118993	0.040863	0.019279	0.002593	0.001892	0.002976	0.002954	0.041676	0.014886	0.003654	0.002959	0.003449	0.001338	0.868734	-75711.508
60	0.110689	0.038062	0.018626	0.005796	0.002719	0.006317	0.001624	0.044399	0.015859	0.003893	0.002132	0.003198	0.000715	0.874219	-75760.689
70	0.108559	0.036934	0.026277	0.009017	0.007149	0.002981	0.001830	0.045558	0.016273	0.003994	0.002057	0.001904	0.000667	0.937260	-75701.963
80	0.093118	0.027316	0.023939	0.002782	0.001847	0.001305	0.006046	0.040032	0.014299	0.003510	0.002567	0.001834	0.001177	0.918420	-75722.278
90	0.152259	0.039025	0.019019	0.010783	0.005682	0.004239	0.003049	0.050039	0.016090	0.004387	0.002051	0.001751	0.000657	0.976076	-75737.474
100	0.080118	0.044049	0.019712	0.004200	0.009823	0.003315	0.003160	0.056657	0.016677	0.004547	0.003532	0.003042	0.002467	0.921387	-75732.011
110	0.099575	0.031724	0.025166	0.003609	0.005300	0.008216	0.010635	0.056392	0.016599	0.004526	0.002947	0.002681	0.001075	0.975666	-75736.049
120	0.067582	0.048627	0.025513	0.003561	0.004700	0.003572	0.004547	0.057169	0.016827	0.004588	0.003152	0.002819	0.002753	0.972267	-75666.664
130	0.109663	0.049884	0.023561	0.004911	0.002957	0.005684	0.005750	0.061273	0.018035	0.004917	0.002808	0.003462	0.002551	0.913763	-75735.531
140	0.086188	0.030091	0.024487	0.007247	0.004994	0.004239	0.003729	0.050466	0.014854	0.004050	0.002297	0.002674	0.000808	0.986933	-75726.770
150	0.099311	0.045851	0.013804	0.005391	0.002682	0.003376	0.003370	0.050466	0.014854	0.003872	0.003081	0.003199	0.001439	0.986933	-75674.068
160	0.079903	0.049694	0.012860	0.002620	0.008329	0.004108	0.006974	0.047015	0.012452	0.003607	0.002834	0.003604	0.001732	0.986933	-75665.059
170	0.094788	0.038272	0.022346	0.002460	0.002269	0.004476	0.004262	0.054621	0.014941	0.004191	0.003088	0.003663	0.002903	0.916963	-75668.027
180	0.102144	0.036960	0.029663	0.004622	0.005375	0.003207	0.007573	0.060594	0.017490	0.004649	0.001913	0.004437	0.001295	0.912135	-75750.206
190	0.136397	0.036639	0.018107	0.004895	0.002225	0.007499	0.001147	0.054251	0.015659	0.004162	0.002694	0.003434	0.000806	0.964404	-75611.809
200	0.112525	0.060397	0.027879	0.002007	0.005946	0.002581	0.021660	0.050708	0.014100	0.003891	0.003012	0.003874	0.001940	0.929424	-75791.777
210	0.097290	0.029621	0.019214	0.002028	0.007543	0.002125	0.003017	0.048311	0.013749	0.003707	0.002731	0.001672	0.001014	0.784748	-75744.845
220	0.055611	0.054499	0.019396	0.001715	0.003420	0.006134	0.003045	0.048767	0.013005	0.003742	0.002613	0.003669	0.000624	0.831427	-75774.720
230	0.113420	0.039287	0.016752	0.002094	0.002254	0.005477	0.004565	0.053802	0.014348	0.004128	0.003143	0.002407	0.000389	0.977460	-75692.206
240	0.080581	0.054916	0.024725	0.004957	0.003052	0.001962	0.005926	0.045737	0.014252	0.003509	0.002170	0.002869	0.000795	0.977460	-75732.946
250	0.075092	0.051498	0.022359	0.006965	0.007588	0.004167	0.019202	0.056992	0.017759	0.004373	0.002631	0.003416	0.000461	0.850023	-75760.889
260	0.101447	0.031327	0.025612	0.006072	0.004506	0.003858	0.003471	0.045326	0.013246	0.003478	0.002037	0.001989	0.000847	0.983855	-75714.877
270	0.099669	0.039116	0.020570	0.005731	0.002984	0.004727	0.006516	0.045462	0.013285	0.003305	0.002084	0.002123	0.000695	0.973020	-75719.642
280	0.104072	0.041920	0.018405	0.002296	0.008934	0.001565	0.001499	0.042125	0.012310	0.003062	0.001832	0.001711	0.001573	0.911126	-75715.013
290	0.114293	0.043831	0.019915	0.002709	0.008490	0.011138	0.006228	0.045581	0.013461	0.003313	0.002314	0.002503	0.001310	0.840039	-75737.461
300	0.092944	0.043402	0.020891	0.002856	0.010041	0.003489	0.002041	0.047816	0.014121	0.003476	0.002786	0.002761	0.001631	0.529982	-75582.545
310	0.096359	0.038350	0.017433	0.003909	0.004443	0.006978	0.001264	0.049725	0.017451	0.003614	0.003156	0.003613	0.002141	0.799885	-75747.662
320	0.086534	0.035472	0.018162	0.008249	0.009584	0.002583	0.002945	0.052669	0.018484	0.003828	0.003333	0.003640	0.002396	0.652114	-75646.986
330	0.067001	0.026857	0.016104	0.007144	0.003537	0.005647	0.009837	0.046701	0.016390	0.003395	0.003217	0.003335	0.002904	0.827052	-75681.481
340	0.121886	0.039644	0.014405	0.004735	0.003305	0.001070	0.004322	0.048234	0.016928	0.003506	0.003106	0.003441	0.001748	0.958454	-75737.884
350	0.094175	0.033895	0.023678	0.004369	0.006308	0.008475	0.000902	0.050711	0.017797	0.003686	0.003406	0.002584	0.002016	0.942953	-75637.306
360	0.085695	0.026977	0.028040	0.004736	0.004160	0.013045	0.005244	0.060053	0.021076	0.004365	0.003290	0.004306	0.000672	0.910525	-75746.129
370	0.076478	0.033073	0.023348	0.003383	0.016959	0.002850	0.003279	0.053351	0.018724	0.003878	0.003161	0.003395	0.002209	0.750718	-75811.048
380	0.085555	0.027908	0.017145	0.004532	0.007224	0.005148	0.007963	0.049096	0.017230	0.003569	0.003008	0.003503	0.001301	0.836989	-75751.946
390	0.109638	0.028459	0.019279	0.005138	0.004354	0.003409	0.006691	0.050065	0.017571	0.003639	0.003460	0.002796	0.000432	0.781739	-75693.932
400	0.110509	0.032511	0.025044	0.005635	0.010893	0.004149	0.003918	0.048671	0.017081	0.003538	0.002018	0.001991	0.000335	0.684751	-75763.220
410	0.096632	0.046882	0.022166	0.005653	0.026072	0.004023	0.005889	0.055084	0.019332	0.004004	0.002473	0.001256	0.000460	0.376554	-75711.010
420	0.066622	0.035813	0.031216	0.006283	0.005492	0.004902	0.007248	0.052212	0.018324	0.003795	0.001875	0.003222	0.000287	0.807442	-75650.999
430	0.097873	0.028690	0.021816	0.001966	0.006195	0.004264	0.001552	0.056896	0.019968	0.004136	0.002190	0.004064	0.001374	0.550280	-75755.018
440	0.049623	0.050055	0.021753	0.001961	0.004845	0.009926	0.001548	0.056732	0.019911	0.004124	0.002184	0.003934	0.001777	0.324534	-75698.660
450	0.052086	0.029466	0.024910	0.002703	0.004460	0.003185	0.001487	0.054487	0.019123	0.003961	0.001641	0.003914	0.000964	0.416995	-75784.683
460	0.063728	0.030814	0.026083	0.001073	0.007971	0.002457	0.006707	0.057052	0.020023	0.004147	0.002591	0.003949	0.001370	0.605626	-75733.938
470	0.083205	0.032754	0.020082	0.003815	0.005299	0.005432	0.003789	0.060644	0.021283	0.004408	0.002538	0.004186	0.000298	0.788370	-75685.286
480	0.058652	0.035505	0.020482	0.003182	0.002223	0.002570	0.013310	0.061852	0.021707	0.004496	0.003038	0.004298	0.000667	0.840410	-75825.880
490	0.067460	0.031301	0.023769	0.004138	0.005379	0.003054	0.001495	0.064192	0.022529	0.004666	0.002625	0.004226	0.000176	0.870660	-75725.105
500	0.063331	0.038776	0.020797	0.003586	0.002364	0.002511	0.009384	0.056165	0.019711	0.004083	0.002487	0.002432	0.000186	0.963161	-75652.159
510	0.057940	0.027573	0.022636	0.003932	0.003575	0.002911	0.004339	0.049327	0.017312	0.003586	0.002540	0.001822	0.000127	0.979627	-75732.418
520	0.063671	0.026461	0.023489	0.004681	0.002227	0.006536	0.003848	0.051187	0.017964	0.003721	0.002314	0.003590	0.000132	0.979627	-75703.500
530	0.041425	0.035365	0.019000	0.004555	0.004078	0.003241	0.004204	0.055911	0.019622	0.004064	0.002054	0.003707	0.000453	0.954340	-75695.392
540	0.046573	0.027603	0.020690	0.012642	0.012140	0.006194	0.005528	0.060886	0.021368	0.004426	0.002237	0.003128	0.001697	0.789182	-75756.579
550	0.052396	0.052099	0.029789	0.003517	0.003653	0.002864	0.004128	0.059636	0.020930	0.004335	0.002707	0.004007	0.000462	0.732377	-75675.157
560	0.073444	0.042704	0.019180	0.004141	0.002489	0.003289	0.005302	0.059302	0.020813	0.004311	0.003005	0.003791	0.000722	0.973637	-75731.010
570	0.086229	0.036479	0.029481	0.004608	0.004992	0.002986	0.007259	0.057281	0.020103	0.004164	0.002757	0.002099	0.000385	0.856548	-75766.012
580	0.070120	0.035880	0.022288	0.004145	0.011370	0.001982	0.005061	0.043306	0.015198	0.003148	0.002057	0.002796	0.000133	0.946115	-75682.747
590	0.080840	0.037141	0.024559	0.008346	0.006528	0.002184	0.003324	0.047719	0.016747	0.003469	0.002016	0.002014	0.000146	0.981502	-75754.052
600	0.101650	0.026535	0.023290	0.006180	0.007309	0.003625	0.003571	0.056931	0.018546	0.003841	0.001684	0.003038	0.000251	0.981502	-75681.047
610	0.082564	0.029190	0.020755	0.004741	0.001782	0.005333	0.009357	0.058327	0.020402	0.004225	0.001983	0.002789	0.000360	0.874982	-75670.053
620	0.066016	0.036744	0.022087	0.008177	0.004235	0.004160	0.005160	0.054711	0.021711	0.004497	0.002954	0.004436	0.002326	0.842081	-75711.107
630	0.089690	0.031338	0.028734	0.004827	0.019755	0.008185	0.012101	0.056559	0.022444	0.004649	0.003544	0.003664	0.000704	0.967872	-75780.500
640	0.080783	0.024483	0.024238	0.005818	0.011653	0.002612	0.001541	0.051989	0.020631	0.004273	0.002464	0.003591	0.000329	0.860408	-75787.868
650	0.093046	0.026306	0.024856	0.002613	0.008139	0.004918	0.004427	0.051103	0.020279	0.004200	0.003257	0.003763	0.000476	0.930155	-75746.438
660	0.101438	0.028856	0.017101	0.002332	0.004534	0.004665	0.002886	0.058373	0.023164	0.004798	0.003592	0.004591	0.001651	0.955139	-75776.746
670	0.097740	0.043296	0.023034	0.004619	0.002575	0.001408	0.008583	0.058373	0.023164	0.004798	0.003606	0.004257	0.002970	0.881334	-75710.388
680	0.110091	0.040369	0.021233	0.001416	0.003771	0.003050	0.002616	0.047133	0.018704	0.003874	0.003446	0.003703	0.002831	0.962012	-75686.468
690	0.125619	0.030727	0.026702	0.003738	0.006306	0.040930	0.002742	0.049394	0.019601	0.004060	0.002931	0.003888	0.001084	0.942348	-75758.548
700	0.131184	0.026069	0.026094	0.002781	0.004482	0.009936	0.002679	0.048269	0.019155	0.003967	0.002818	0.002549	0.001019	0.879207	-75663.865
710	0.123039	0.030954	0.038960	0.003378	0.002409	0.006164	0.002011	0.045963	0.018240	0.003778	0.002437	0.003466	0.000849	0.807973	-75670.842
720	0.091922	0.025391	0.019670	0.005297	0.004545	0.002501	0.001998	0.045767	0.018162	0.003762	0.001472	0.001934	0.000858	0.939663	-75720.200
730	0.085426	0.029027	0.020645	0.004313	0.001893	0.002064	0.002874	0.049230	0.019536	0.004046	0.002238	0.003352	0.001202	0.933972	-75767.994
740	0.090691	0.032407	0.037124	0.003273	0.004551	0.003732	0.002609	0.044704	0.017740	0.003674	0.002103	0.003261	0.001654	0.959376	-75769.540
750	0.070089	0.029305	0.022971	0.008915	0.005546	0.004964	0.002112	0.053589	0.021266	0.004404	0.002107	0.004355	0.000657	0.643455	-75683.422
760	0.071551	0.034820	0.025127	0.003174	0.005362	0.013828	0.001527	0.050234	0.019934	0.004129	0.003151	0.003771	0.001272	0.812416	-75763.334
770	0.076579	0.040615	0.028388	0.001957	0.004767	0.007365	0.001725	0.056754	0.022522	0.004665	0.003797	0.004479	0.000481	0.960482	-75769.458
780	0.053827	0.023117	0.019114	0.007101	0.002734	0.001461	0.016401	0.055002	0.021827	0.004521	0.001124	0.004169	0.000234	0.950506	-75674.848
790	0.069781	0.026347	0.023530	0.004259	0.013290	0.002030	0.004636	0.062687	0.024876	0.005152	0.002340	0.005127	0.001561	0.556452	-75735.424
800	0.085209	0.023010	0.027062	0.004405	0.001194	0.002627	0.004636	0.062687	0.024876	0.005152	0.002244	0.004831	0.000788	0.758150	-75661.984
810	0.076976	0.032710	0.033948	0.009432	0.003573	0.001511	0.006683	0.062149	0.024662	0.005108	0.002179	0.004991	0.001509	0.669564	-75769.258
820	0.061573	0.027365	0.027094	0.003557	0.002836	0.004679	0.006541	0.050916	0.020205	0.004185	0.002333	0.004172	0.001417	0.708235	-75754.258
830	0.057998	0.029232	0.021215	0.002527	0.011332	0.002648	0.002993	0.045347	0.017995	0.003727	0.002259	0.003260	0.002071	0.860351	-75737.003
840	0.099965	0.030012	0.028605	0.003902	0.006299	0.008391	0.003593	0.054436	0.021602	0.004474	0.002557	0.003736	0.000877	0.946301	-75763.858
850	0.098732	0.025976	0.039732	0.001975	0.004859	0.007031	0.004698	0.057180	0.022691	0.004700	0.003526	0.004640	0.001818	0.952642	-75738.343
860	0.088041	0.028968	0.025828	0.002649	0.005410	0.001756	0.003312	0.054435	0.021601	0.004474	0.003498	0.004077	0.001881	0.977274	-75752.585
870	0.097152	0.029802	0.020164	0.005525	0.004723	0.014076	0.005504	0.053116	0.021078	0.004366	0.002704	0.004137	0.001812	0.854773	-75689.448
880	0.108693	0.031005	0.026668	0.003560	0.002762	0.002606	0.008384	0.055955	0.022205	0.004599	0.003627	0.004472	0.001840	0.944973	-75744.742
890	0.103313	0.029413	0.023852	0.004316	0.008190	0.001692	0.002568	0.053083	0.021065	0.004363	0.003126	0.002805	0.001602	0.891690	-75691.748
900	0.119937	0.044833	0.025100	0.003993	0.004816	0.006741	0.002953	0.055860	0.022167	0.004591	0.003052	0.003335	0.001713	0.960706	-75675.536
910	0.077057	0.034703	0.029575	0.002114	0.005209	0.003869	0.002776	0.052864	0.020978	0.004345	0.003384	0.004122	0.002673	0.965172	-75708.383
920	0.066643	0.029610	0.022750	0.005832	0.005405	0.009531	0.002521	0.048015	0.019054	0.003946	0.000925	0.003944	0.000488	0.793150	-75690.295
930	0.077515	0.024172	0.032188	0.002883	0.013762	0.002538	0.002964	0.057454	0.022799	0.004722	0.003877	0.003005	0.002431	0.701337	-75806.213
940	0.082502	0.028564	0.024517	0.002319	0.003412	0.002363	0.003186	0.061766	0.024511	0.005077	0.004563	0.004331	0.004197	0.969361	-75657.420
950	0.070354	0.028100	0.024119	0.004067	0.004866	0.003705	0.014059	0.060762	0.024112	0.004994	0.004268	0.003323	0.002591	0.973845	-75776.893
960	0.056491	0.038731	0.022098	0.005895	0.003780	0.008727	0.004027	0.055671	0.022092	0.004576	0.003104	0.003816	0.001961	0.928247	-75665.897
970	0.085633	0.025869	0.020903	0.005468	0.012157	0.008900	0.002645	0.052662	0.020898	0.004328	0.003096	0.003273	0.002909	0.677698	-75646.108
980	0.077989	0.035708	0.023142	0.005932	0.003914	0.017293	0.002026	0.058301	0.023135	0.004792	0.002130	0.004599	0.000758	0.941287	-75667.598
990	0.067920	0.026375	0.027545	0.002860	0.008686	0.006318	0.010069	0.061119	0.024254	0.005023	0.003483	0.004302	0.001451	0.929015	-75735.802
1000	0.099068	0.028984	0.033462	0.009179	0.010451	0.003858	0.013335	0.061711	0.024489	0.005072	0.002873	0.004539	0.001669	0.983066	-75809.538
1010	0.097745	0.020022	0.030469	0.005902	0.018963	0.003810	0.001533	0.056193	0.022299	0.004618	0.003514	0.002688	0.000696	0.814099	-75738.483
1020	0.073197	0.024221	0.020890	0.009290	0.002945	0.010762	0.001747	0.064059	0.025420	0.005265	0.002898	0.001998	0.001568	0.972945	-75782.819
1030	0.057403	0.038074	0.030596	0.003622	0.001574	0.002550	0.003639	0.062454	0.024784	0.005133	0.004329	0.001989	0.001838	0.959288	-75782.086
1040	0.050915	0.020622	0.020680	0.007268	0.016117	0.001815	0.012499	0.058278	0.023126	0.004790	0.003248	0.004051	0.002822	0.959288	-75652.810
1050	0.063125	0.027581	0.029743	0.008172	0.004696	0.003694	0.008071	0.062883	0.024954	0.005168	0.001908	0.004098	0.001241	0.971840	-75773.541
1060	0.069327	0.044460	0.035543	0.003905	0.002946	0.019173	0.003133	0.053502	0.021231	0.004397	0.002788	0.002743	0.001719	0.791253	-75831.517
1070	0.076087	0.026555	0.024848	0.002801	0.004593	0.004033	0.003015	0.048336	0.019181	0.003973	0.002561	0.003447	0.001514	0.635699	-75754.549
1080	0.089595	0.038373	0.020587	0.002865	0.020331	0.003269	0.003614	0.043743	0.017359	0.003595	0.002149	0.001243	0.000612	0.771394	-75807.773
1090	0.100900	0.029028	0.034816	0.002407	0.002261	0.008168	0.011057	0.041928	0.016638	0.003446	0.002280	0.003113	0.001821	0.654530	-75712.811
1100	0.102620	0.051023	0.023720	0.003454	0.002175	0.002905	0.005239	0.043368	0.017210	0.003564	0.002039	0.003548	0.000950	0.460686	-75723.219
1110	0.119687	0.030366	0.021114	0.006910	0.002193	0.003529	0.003300	0.043604	0.017303	0.003584	0.001511	0.003568	0.001203	0.877708	-75738.896
1120	0.124402	0.056063	0.022877	0.004792	0.047649	0.002657	0.003129	0.050195	0.019919	0.004125	0.001582	0.003102	0.001338	0.758135	-75827.244
1130	0.126109	0.040535	0.020380	0.002519	0.063991	0.002552	0.001419	0.045797	0.018173	0.003764	0.001581	0.002806	0.001415	0.752422	-75675.811
1140	0.107071	0.032895	0.024444	0.001717	0.002810	0.002443	0.006319	0.048489	0.019242	0.003985	0.003293	0.003638	0.000402	0.833084	-75773.061
1150	0.081557	0.024343	0.024464	0.002874	0.008822	0.011181	0.003355	0.045986	0.018249	0.003780	0.001933	0.001181	0.000519	0.833084	-75652.100
1160	0.083038	0.039491	0.026781	0.004612	0.003345	0.003694	0.007740	0.044113	0.017505	0.003626	0.001628	0.002773	0.000653	0.945868	-75788.949
1170	0.101744	0.030169	0.028222	0.004961	0.002214	0.005059	0.004156	0.042892	0.017021	0.003525	0.001508	0.003426	0.000451	0.988930	-75689.829
1180	0.091114	0.030408	0.021128	0.005518	0.005552	0.006210	0.001633	0.045387	0.018011	0.003730	0.002239	0.002817	0.001665	0.998102	-75737.569
1190	0.096975	0.030969	0.025658	0.002112	0.005945	0.002321	0.005255	0.044459	0.017643	0.003654	0.002851	0.003540	0.002465	0.998102	-75774.320
1200	0.139832	0.034389	0.018522	0.003080	0.002640	0.002434	0.007036	0.051378	0.020388	0.004223	0.003065	0.004080	0.002331	0.919146	-75780.161
1210	0.077709	0.028694	0.027012	0.002023	0.002489	0.003076	0.002363	0.051383	0.020390	0.004223	0.003061	0.004189	0.002587	0.722773	-75603.938
1220	0.104898	0.043326	0.028031	0.003999	0.002535	0.004293	0.001053	0.052180	0.020706	0.004289	0.002801	0.004247	0.000911	0.479921	-75756.502
1230	0.078751	0.031374	0.018259	0.001470	0.006255	0.004637	0.003498	0.053954	0.021411	0.004434	0.003089	0.004392	0.002204	0.230393	-75690.111
1240	0.137278	0.032794	0.022227	0.001122	0.005764	0.005005	0.001365	0.057406	0.024411	0.005056	0.004105	0.005007	0.002506	0.278583	-75690.947
1250	0.092815	0.027569	0.024157	0.003615	0.008365	0.002115	0.002812	0.057406	0.024411	0.005056	0.003359	0.004829	0.001705	0.374157	-75777.871
1260	0.077244	0.031046	0.023973	0.002573	0.005822	0.004022	0.012477	0.056968	0.024225	0.005017	0.003516	0.005017	0.001493	0.393895	-75650.867
1270	0.079597	0.037977	0.021894	0.004078	0.002939	0.003497	0.002661	0.052029	0.022125	0.004582	0.002683	0.004388	0.001661	0.467071	-75744.530
1280	0.083357	0.033075	0.024278	0.003706	0.007871	0.002205	0.002355	0.046047	0.019581	0.004056	0.002202	0.003726	0.001660	0.664897	-75709.695
1290	0.104390	0.029793	0.022512	0.002450	0.004686	0.007358	0.002184	0.042696	0.018156	0.003760	0.002503	0.002722	0.000922	0.577084	-75728.190
1300	0.099544	0.027077	0.026635	0.002535	0.013199	0.005949	0.004852	0.038563	0.016398	0.003396	0.002360	0.002513	0.000422	0.967226	-75765.336
1310	0.126778	0.028820	0.030476	0.001998	0.008594	0.012288	0.001836	0.041046	0.017454	0.003615	0.003013	0.002772	0.001540	0.580153	-75728.488
1320	0.112654	0.044656	0.028858	0.007816	0.005909	0.007182	0.005210	0.042739	0.018174	0.003764	0.002605	0.003753	0.002430	0.668204	-75723.898
1330	0.127281	0.047480	0.015199	0.002898	0.004314	0.003711	0.003332	0.042326	0.017999	0.003728	0.002698	0.003027	0.001165	0.594080	-75658.498
1340	0.119158	0.047621	0.019156	0.003209	0.010174	0.005795	0.003565	0.045287	0.019258	0.003989	0.002810	0.002453	0.001809	0.823933	-75733.931
1350	0.129417	0.033916	0.025319	0.004633	0.003537	0.003176	0.003502	0.039161	0.016653	0.003449	0.001885	0.002951	0.000929	0.695203	-75669.834
1360	0.096503	0.037131	0.026504	0.004169	0.004866	0.003597	0.001938	0.045671	0.017433	0.003611	0.002389	0.003514	0.001154	0.743456	-75731.948
1370	0.167488	0.039368	0.027663	0.001926	0.003940	0.005889	0.003955	0.048422	0.018483	0.003828	0.003245	0.003513	0.002877	0.734855	-75649.085
1380	0.097681	0.037888	0.026295	0.003805	0.004377	0.038535	0.007482	0.046029	0.017569	0.003639	0.002445	0.003490	0.000691	0.922437	-75828.456
1390	0.116443	0.033431	0.023396	0.001686	0.004904	0.013990	0.005704	0.056665	0.021629	0.004480	0.003425	0.004465	0.000718	0.812445	-75801.308
1400	0.060572	0.030780	0.022673	0.002926	0.024316	0.007605	0.010306	0.052442	0.020017	0.004146	0.003143	0.003886	0.002195	0.920746	-75732.952
1410	0.115159	0.040178	0.031382	0.006335	0.003392	0.004281	0.002407	0.054210	0.020692	0.004286	0.002442	0.004114	0.001860	0.853588	-75657.413
1420	0.087235	0.027280	0.030490	0.001772	0.004938	0.008053	0.002636	0.055876	0.021328	0.004417	0.003435	0.003904	0.000659	0.745062	-75748.400
1430	0.091064	0.047158	0.033938	0.001008	0.009447	0.002349	0.002808	0.058372	0.022281	0.004615	0.003706	0.004225	0.003084	0.640588	-75829.660
1440	0.063023	0.028335	0.033836	0.001014	0.008178	0.003763	0.008658	0.057707	0.022027	0.004562	0.003576	0.004504	0.003034	0.655794	-75766.377
1450	0.086201	0.025226	0.028762	0.001425	0.004770	0.003979	0.002075	0.049052	0.022493	0.003878	0.002735	0.003671	0.002210	0.534133	-75746.947
1460	0.090649	0.026411	0.025181	0.001880	0.025219	0.004183	0.003641	0.051356	0.023550	0.004060	0.002439	0.003542	0.001574	0.393664	-75681.948
1470	0.072205	0.022896	0.021830	0.001437	0.008732	0.003482	0.003157	0.044522	0.020416	0.003520	0.002256	0.003411	0.001544	0.247519	-75695.164
1480	0.118841	0.020692	0.024485	0.002417	0.005341	0.003900	0.003921	0.055305	0.025361	0.004372	0.002993	0.004320	0.002485	0.385167	-75764.182
1490	0.066077	0.025531	0.031233	0.002052	0.011327	0.003602	0.001858	0.046950	0.021530	0.003712	0.002541	0.003677	0.002137	0.123048	-75784.357
1500	0.089720	0.025841	0.026070	0.002593	0.011465	0.009805	0.001704	0.047521	0.021791	0.003757	0.002423	0.003722	0.001798	0.174498	-75740.950
1510	0.090352	0.034953	0.033215	0.004046	0.006362	0.003392	0.007941	0.051336	0.023541	0.004058	0.001944	0.004047	0.000902	0.316380	-75719.362
1520	0.098819	0.018069	0.025323	0.004143	0.002287	0.006672	0.003594	0.046437	0.021294	0.003671	0.001820	0.003661	0.001174	0.267517	-75706.371
1530	0.092858	0.024769	0.017434	0.002879	0.008784	0.013256	0.004748	0.042475	0.019478	0.003358	0.002091	0.003125	0.001373	0.117732	-75665.003
1540	0.077456	0.026377	0.032505	0.002421	0.006621	0.001540	0.007528	0.045183	0.020719	0.003572	0.003175	0.003425	0.002188	0.362798	-75673.297
1550	0.086185	0.030322	0.024921	0.005006	0.029159	0.004005	0.002309	0.044447	0.020382	0.003514	0.001995	0.003423	0.001410	0.152234	-75698.557
1560	0.072122	0.034141	0.029016	0.001454	0.015818	0.005643	0.003690	0.041432	0.018999	0.003275	0.002623	0.003195	0.002231	0.430151	-75749.296
1570	0.102306	0.032911	0.028638	0.002499	0.004125	0.002987	0.001757	0.047974	0.021999	0.003793	0.002822	0.003763	0.002010	0.662846	-75748.967
1580	0.099651	0.023180	0.022742	0.005650	0.001931	0.002672	0.003000	0.048892	0.022420	0.003865	0.002471	0.003754	0.001299	0.551762	-75678.923
1590	0.098147	0.041119	0.024726	0.003635	0.002804	0.003232	0.002635	0.042945	0.019693	0.003395	0.001886	0.003297	0.000632	0.717880	-75702.036
1600	0.154410	0.035110	0.023831	0.002468	0.002708	0.002770	0.002045	0.041749	0.019144	0.003301	0.002204	0.002984	0.000697	0.891965	-75718.377
1610	0.139064	0.044037	0.037976	0.005365	0.008248	0.002840	0.010582	0.047519	0.021790	0.003757	0.002000	0.001955	0.001260	0.642771	-75660.178
1620	0.098967	0.031954	0.029047	0.002079	0.015443	0.004515	0.005198	0.051383	0.023562	0.004062	0.002987	0.003805	0.001582	0.628425	-75700.475
1630	0.081643	0.022539	0.027175	0.002536	0.007373	0.004337	0.004587	0.051383	0.023562	0.004062	0.002603	0.003820	0.002442	0.644506	-75700.776
1640	0.085648	0.043912	0.024665	0.002343	0.003084	0.004137	0.002897	0.047469	0.015944	0.003753	0.002405	0.003463	0.002185	0.500199	-75699.129
1650	0.073269	0.039050	0.026516	0.004989	0.003936	0.008840	0.003114	0.051032	0.020544	0.004034	0.002468	0.003826	0.002349	0.598398	-75736.962
1660	0.096735	0.034088	0.026530	0.007178	0.004027	0.001622	0.003116	0.051060	0.020556	0.004037	0.002031	0.003430	0.000996	0.784584	-75765.866
1670	0.105350	0.034030	0.016150	0.005559	0.001455	0.003401	0.002763	0.045280	0.018229	0.003580	0.002223	0.003268	0.000399	0.936065	-75658.554
1680	0.077631	0.032553	0.029964	0.003398	0.003220	0.002830	0.008774	0.051048	0.020551	0.004036	0.003406	0.002591	0.001610	0.941745	-75778.541
1690	0.101568	0.026580	0.034610	0.007577	0.005868	0.006806	0.002717	0.049274	0.019837	0.003895	0.002319	0.002343	0.001609	0.979938	-75655.354
1700	0.089860	0.023357	0.024905	0.001801	0.006419	0.003834	0.004532	0.043273	0.017421	0.003421	0.003129	0.001946	0.001309	0.678570	-75619.926
1710	0.086864	0.027238	0.032452	0.003321	0.003942	0.003016	0.002931	0.051122	0.020581	0.004042	0.003580	0.003198	0.002518	0.784057	-75801.597
1720	0.077712	0.027460	0.021077	0.004867	0.009488	0.005235	0.003254	0.045345	0.018255	0.003585	0.001713	0.001697	0.001371	0.856243	-75755.365
1730	0.087199	0.044342	0.012870	0.001683	0.002014	0.005046	0.005835	0.041972	0.014408	0.003318	0.002953	0.003109	0.002752	0.910793	-75801.111
1740	0.101713	0.029211	0.023570	0.003007	0.003313	0.004153	0.002723	0.043813	0.015040	0.003464	0.002784	0.003153	0.000543	0.915767	-75661.748
1750	0.092324	0.048208	0.020379	0.006065	0.003139	0.005256	0.005108	0.046218	0.014721	0.003654	0.002020	0.001601	0.001144	0.895112	-75807.308
1760	0.085670	0.036255	0.022907	0.006890	0.001816	0.001151	0.009051	0.051953	0.016548	0.004107	0.001818	0.003983	0.000791	0.757053	-75773.154
1770	0.094679	0.045204	0.025405	0.002320	0.004166	0.002030	0.003378	0.057617	0.018352	0.004555	0.004323	0.004072	0.000819	0.842783	-75727.805
