Gen	theta_6PmunDintDcelDludDgol	theta_7DintDcelDludDgol	theta_8DcelDludDgol	theta_9DludDgol	tau_6PmunDintDcelDludDgol	tau_7DintDcelDludDgol	tau_8DcelDludDgol	tau_9DludDgol	lnL
27460	0.005178	0.003573	0.002047	0.004425	0.011130	0.007169	0.006547	0.005877	-101230.889
27470	0.002372	0.004466	0.002365	0.004826	0.009267	0.005969	0.005654	0.003373	-111713.491
27480	0.002729	0.005060	0.004232	0.002462	0.010661	0.006872	0.006149	0.003494	-106194.822
27490	0.002494	0.005072	0.006315	0.002780	0.009744	0.006348	0.005923	0.004057	-107459.187
27500	0.002253	0.003287	0.007496	0.002911	0.008773	0.005352	0.004681	0.001911	-107907.144
27510	0.003119	0.004550	0.004375	0.006377	0.012144	0.007409	0.006480	0.001672	-101272.964
27520	0.002201	0.003212	0.003020	0.003656	0.008571	0.005229	0.004412	0.002235	-110004.872
27530	0.002306	0.003532	0.005342	0.005618	0.009968	0.005751	0.004542	0.001554	-106743.254
27540	0.001814	0.003085	0.006453	0.002092	0.007840	0.004524	0.003388	0.002224	-104703.509
27550	0.002201	0.003743	0.005872	0.004795	0.009513	0.005489	0.004222	0.002310	-109424.247
27560	0.003322	0.003257	0.004341	0.002306	0.005831	0.003892	0.002349	0.001379	-104842.080
27570	0.005737	0.004546	0.002071	0.003206	0.006301	0.004503	0.002193	0.001102	-103096.885
27580	0.009626	0.003115	0.002864	0.003103	0.010828	0.007941	0.003353	0.002628	-106767.409
27590	0.007374	0.003123	0.002546	0.002680	0.009624	0.006596	0.002980	0.002648	-108918.167
27600	0.005556	0.001306	0.002230	0.003788	0.008430	0.005464	0.002610	0.001207	-105538.877
27610	0.015243	0.002285	0.007346	0.002745	0.028314	0.018351	0.008867	0.005548	-100990.956
27620	0.014128	0.003619	0.005006	0.002203	0.017789	0.013683	0.005571	0.003182	-101899.128
27630	0.008811	0.004039	0.002737	0.001989	0.012002	0.009282	0.003596	0.001604	-104426.402
27640	0.002719	0.004334	0.001171	0.003563	0.006894	0.005345	0.002066	0.000405	-104357.572
27650	0.004075	0.004360	0.002091	0.005763	0.011993	0.009650	0.003434	0.000608	-104528.887
27660	0.004137	0.004604	0.001640	0.003945	0.009957	0.008264	0.004066	0.000593	-106120.642
27670	0.002800	0.002649	0.002010	0.002266	0.006739	0.005926	0.002610	0.000402	-106184.779
27680	0.002844	0.005052	0.005167	0.004509	0.006845	0.005491	0.002332	0.000346	-108321.746
27690	0.003578	0.002760	0.008945	0.002935	0.006845	0.004940	0.002324	0.000351	-110374.170
27700	0.003289	0.003120	0.002049	0.003327	0.006292	0.005367	0.003687	0.000183	-111519.204
27710	0.004081	0.001765	0.003408	0.005952	0.007807	0.007042	0.003470	0.000227	-103703.183
27720	0.005490	0.004061	0.007333	0.006600	0.007200	0.005699	0.002075	0.000206	-107076.157
27730	0.006164	0.004337	0.010129	0.001806	0.005067	0.003605	0.001460	0.000639	-108983.792
27740	0.007804	0.004449	0.002265	0.004743	0.006648	0.004922	0.003175	0.000551	-107182.084
27750	0.007916	0.005953	0.002055	0.001631	0.006648	0.005127	0.003475	0.002186	-103878.407
27760	0.007998	0.005980	0.002491	0.002500	0.009617	0.006757	0.004565	0.002031	-106898.881
27770	0.007338	0.006766	0.001735	0.005660	0.006945	0.005303	0.003464	0.000673	-104401.440
27780	0.008973	0.001666	0.005481	0.002243	0.006832	0.006313	0.003028	0.000578	-110243.746
27790	0.002974	0.002060	0.002430	0.001143	0.003481	0.003324	0.001869	0.000294	-112621.111
27800	0.005070	0.004094	0.009564	0.003051	0.005434	0.004700	0.002968	0.000977	-106712.239
27810	0.002487	0.004388	0.008497	0.003093	0.004840	0.004033	0.003427	0.000704	-106849.372
27820	0.003062	0.004683	0.007154	0.005132	0.005959	0.005117	0.004887	0.001183	-106778.722
27830	0.004110	0.006056	0.009120	0.003545	0.005776	0.004919	0.004737	0.002193	-103033.191
27840	0.004524	0.002794	0.008233	0.001316	0.005204	0.004428	0.004290	0.003763	-106404.275
27850	0.003098	0.001467	0.019710	0.009170	0.004700	0.004000	0.003568	0.001397	-106704.132
27860	0.002261	0.002505	0.014807	0.003343	0.004643	0.003838	0.003622	0.003057	-111927.207
27870	0.002907	0.003372	0.019146	0.003141	0.005718	0.004737	0.004265	0.002712	-105237.435
27880	0.003651	0.004574	0.009973	0.009912	0.007183	0.006216	0.005372	0.002446	-102678.644
27890	0.004683	0.001776	0.009661	0.004437	0.003957	0.003582	0.002034	0.000629	-106322.748
27900	0.006052	0.002046	0.006177	0.002245	0.004773	0.004429	0.002496	0.000936	-107763.852
27910	0.009990	0.002950	0.002390	0.002448	0.007352	0.006896	0.005741	0.001444	-112620.592
27920	0.004464	0.002334	0.002379	0.001581	0.004877	0.004451	0.004069	0.002131	-109839.632
27930	0.002780	0.002686	0.002683	0.001143	0.005098	0.004708	0.004506	0.003222	-104468.506
27940	0.008366	0.005129	0.006444	0.004020	0.010964	0.009968	0.009666	0.003337	-103502.624
27950	0.006464	0.002507	0.002737	0.002721	0.007370	0.006627	0.006250	0.002844	-113641.403
27960	0.006016	0.001933	0.006527	0.002281	0.007370	0.006740	0.006422	0.002618	-114953.427
27970	0.004483	0.002312	0.001393	0.003228	0.003768	0.003412	0.003283	0.001180	-115014.064
27980	0.003570	0.001706	0.002636	0.013128	0.003855	0.003457	0.003058	0.000190	-108700.323
27990	0.004878	0.001937	0.003154	0.012363	0.005268	0.004834	0.004178	0.000259	-107644.992
28000	0.002776	0.003094	0.003044	0.002135	0.002998	0.002799	0.002092	0.000257	-109753.608
28010	0.007453	0.003630	0.006275	0.006561	0.007860	0.007381	0.005769	0.000675	-104626.397
28020	0.010469	0.004588	0.015817	0.014053	0.011041	0.010004	0.007956	0.000820	-103882.445
28030	0.005299	0.009491	0.009229	0.006538	0.006517	0.005450	0.004581	0.000484	-109567.298
28040	0.002744	0.010100	0.006009	0.003085	0.003534	0.003015	0.002384	0.000460	-111231.726
28050	0.003002	0.007002	0.005773	0.001106	0.003056	0.002742	0.001807	0.000621	-113197.330
28060	0.005414	0.010935	0.006265	0.001851	0.005496	0.005087	0.004659	0.001200	-108662.188
28070	0.004089	0.012405	0.002094	0.001583	0.005267	0.004692	0.004464	0.001288	-106222.045
28080	0.003705	0.003709	0.000860	0.002712	0.004980	0.004619	0.004169	0.000673	-108434.929
28090	0.004578	0.005185	0.004289	0.004485	0.009764	0.009404	0.005000	0.002988	-100570.802
28100	0.003418	0.001990	0.003946	0.003421	0.006468	0.005827	0.003893	0.003281	-108610.703
28110	0.004426	0.007241	0.003023	0.004890	0.006902	0.006768	0.004155	0.003724	-98791.811
28120	0.005506	0.002350	0.003284	0.002412	0.008586	0.008292	0.005704	0.005607	-105486.695
28130	0.004660	0.001753	0.002285	0.002493	0.009072	0.008731	0.006079	0.005925	-102825.873
28140	0.007807	0.003974	0.001981	0.003347	0.016387	0.014845	0.010981	0.010702	-101413.018
28150	0.003310	0.001315	0.004329	0.003511	0.009152	0.007563	0.006133	0.005977	-104727.021
28160	0.003502	0.003382	0.001980	0.004263	0.011884	0.009313	0.008931	0.007762	-104709.099
28170	0.001747	0.008542	0.004990	0.011107	0.005812	0.004331	0.003938	0.000846	-108198.814
28180	0.002480	0.008246	0.006069	0.002303	0.008249	0.005975	0.005676	0.004602	-103294.521
28190	0.002603	0.005866	0.004470	0.004126	0.008611	0.006218	0.005328	0.002806	-104438.182
28200	0.002946	0.005573	0.010963	0.002482	0.006256	0.004811	0.004223	0.003448	-106312.383
28210	0.001487	0.005713	0.003788	0.002516	0.003157	0.002516	0.002397	0.001161	-110294.140
28220	0.004434	0.013942	0.005409	0.002510	0.012017	0.009577	0.008834	0.006489	-104436.097
28230	0.002334	0.001761	0.006084	0.001940	0.006590	0.006020	0.004844	0.001260	-109163.479
28240	0.004567	0.004820	0.012641	0.003795	0.012898	0.010612	0.007675	0.006094	-105831.771
28250	0.001502	0.003266	0.008547	0.007556	0.007351	0.005603	0.003356	0.001345	-108022.008
28260	0.003098	0.003024	0.023903	0.002337	0.011677	0.010700	0.006111	0.005145	-105186.324
28270	0.001953	0.002940	0.009487	0.001471	0.007360	0.006745	0.004131	0.003248	-111251.288
28280	0.002317	0.003777	0.011485	0.004908	0.008733	0.008147	0.004270	0.001750	-102956.059
28290	0.001552	0.001918	0.005521	0.001790	0.005849	0.005456	0.002933	0.001485	-109113.359
28300	0.003417	0.003282	0.011244	0.006715	0.012880	0.012015	0.005756	0.001921	-100962.173
28310	0.002970	0.002245	0.008790	0.001479	0.011193	0.010441	0.007678	0.004132	-108164.293
28320	0.004619	0.002464	0.002605	0.005152	0.011193	0.010090	0.007536	0.002017	-108886.228
28330	0.002875	0.005056	0.003041	0.003645	0.006968	0.005023	0.004482	0.001105	-111300.384
28340	0.002631	0.005860	0.005218	0.001610	0.006375	0.004890	0.003844	0.002921	-111828.760
28350	0.003618	0.006996	0.002944	0.006241	0.008767	0.007570	0.005572	0.001869	-107515.239
28360	0.003705	0.011002	0.001903	0.004352	0.007876	0.006013	0.004572	0.001504	-104662.522
28370	0.003583	0.007465	0.003550	0.005957	0.010356	0.007586	0.004862	0.003597	-102383.743
28380	0.003836	0.002337	0.002691	0.003717	0.005133	0.004100	0.001863	0.000794	-110656.200
28390	0.002224	0.001933	0.002098	0.002489	0.008359	0.006312	0.003190	0.002017	-103577.552
28400	0.002832	0.011499	0.001987	0.002417	0.010640	0.006239	0.003678	0.003083	-103879.675
28410	0.003757	0.006792	0.003518	0.003421	0.014116	0.011052	0.004652	0.003386	-107139.218
28420	0.002697	0.004896	0.002526	0.007715	0.010133	0.007916	0.003339	0.000354	-109026.003
28430	0.002004	0.003765	0.004743	0.003182	0.010133	0.008180	0.003223	0.000854	-103709.163
28440	0.001647	0.003826	0.007126	0.001142	0.008329	0.005944	0.002348	0.001608	-106717.294
28450	0.001695	0.009546	0.012776	0.001403	0.008572	0.005388	0.002991	0.001558	-104489.824
28460	0.002306	0.009301	0.019411	0.008078	0.011662	0.006404	0.004117	0.000626	-107343.258
28470	0.001778	0.005025	0.013598	0.008133	0.008991	0.006137	0.004724	0.000605	-106363.792
28480	0.001052	0.002802	0.003721	0.005001	0.005321	0.004612	0.002796	0.000358	-102233.987
28490	0.001736	0.002991	0.018988	0.005262	0.008777	0.008294	0.003389	0.000591	-106974.471
28500	0.002459	0.003169	0.035643	0.001616	0.012436	0.011751	0.005759	0.004909	-101876.145
28510	0.001802	0.001702	0.032353	0.002829	0.009114	0.008631	0.004481	0.002237	-107401.478
28520	0.002430	0.006907	0.023349	0.002975	0.012243	0.009947	0.008176	0.003831	-109064.558
28530	0.001972	0.008164	0.014086	0.009907	0.008641	0.007079	0.005100	0.001329	-108941.539
28540	0.001809	0.007079	0.007608	0.001724	0.007208	0.006621	0.003071	0.002621	-106425.713
28550	0.002277	0.003500	0.003099	0.002753	0.005841	0.005176	0.003381	0.002485	-108539.057
28560	0.003018	0.020401	0.007060	0.003778	0.007742	0.007318	0.005755	0.002847	-103386.634
28570	0.001729	0.005791	0.003494	0.002234	0.004436	0.004051	0.002483	0.000820	-108968.315
28580	0.002683	0.007076	0.002024	0.004805	0.006881	0.006283	0.004847	0.001718	-107106.165
28590	0.002366	0.008256	0.003945	0.002876	0.006069	0.005173	0.003637	0.001757	-105357.762
28600	0.001764	0.004076	0.002911	0.004833	0.004526	0.003917	0.002197	0.000771	-106426.681
28610	0.002456	0.004468	0.003481	0.004945	0.008303	0.006972	0.005099	0.003192	-104709.920
28620	0.004417	0.003904	0.005353	0.004651	0.008553	0.006914	0.005290	0.002818	-102290.886
28630	0.003118	0.004249	0.004278	0.001925	0.008685	0.008010	0.004513	0.003687	-106030.709
28640	0.001880	0.003166	0.004238	0.004410	0.005236	0.004564	0.002338	0.000446	-112898.444
28650	0.001528	0.002286	0.002440	0.003066	0.004257	0.003337	0.001777	0.000503	-111001.853
28660	0.002892	0.003862	0.003978	0.010580	0.008054	0.006580	0.003842	0.001547	-103859.976
28670	0.003416	0.001727	0.002180	0.004801	0.009514	0.008550	0.006392	0.004950	-105018.208
28680	0.002811	0.004091	0.001755	0.003558	0.006479	0.004952	0.003870	0.002860	-108439.662
28690	0.002859	0.011912	0.001775	0.006187	0.012045	0.009019	0.007466	0.004893	-104758.278
28700	0.001567	0.002967	0.005104	0.003205	0.006603	0.005662	0.004142	0.002904	-108156.670
28710	0.002722	0.002347	0.002291	0.002426	0.007087	0.006077	0.004895	0.003680	-105276.257
28720	0.002482	0.008962	0.003289	0.001883	0.006463	0.005398	0.004059	0.003355	-106521.391
28730	0.002009	0.007075	0.001879	0.003736	0.005231	0.004968	0.003324	0.001261	-110669.297
28740	0.002534	0.016213	0.007832	0.003674	0.006599	0.006302	0.003275	0.001611	-105220.037
28750	0.001977	0.009247	0.005352	0.004223	0.005148	0.004931	0.002555	0.001745	-109513.810
28760	0.002330	0.004074	0.006418	0.009091	0.006066	0.005811	0.002598	0.002582	-106997.715
28770	0.001846	0.002890	0.003071	0.004824	0.004806	0.004619	0.002061	0.002046	-108631.887
28780	0.002148	0.004155	0.003115	0.001392	0.005591	0.005457	0.002397	0.002380	-112688.104
28790	0.002478	0.008729	0.003711	0.029264	0.006451	0.006295	0.002740	0.001124	-105644.610
28800	0.005833	0.007575	0.003258	0.008846	0.005663	0.005642	0.002405	0.001834	-105509.821
28810	0.003060	0.003164	0.002998	0.003829	0.005212	0.004909	0.002214	0.002000	-106294.646
28820	0.003900	0.002830	0.003143	0.006151	0.005207	0.004793	0.002178	0.001664	-106959.066
28830	0.004292	0.006170	0.004321	0.002933	0.007158	0.007043	0.002995	0.002562	-104647.278
28840	0.002547	0.001950	0.007291	0.010433	0.007657	0.007534	0.003012	0.001199	-103200.280
28850	0.002547	0.003440	0.007857	0.002131	0.007657	0.007534	0.003012	0.002939	-108025.706
28860	0.004977	0.003575	0.005545	0.003000	0.014962	0.014722	0.005887	0.003682	-103192.912
28870	0.009858	0.001931	0.006855	0.004081	0.022492	0.022130	0.008849	0.007073	-100587.231
28880	0.005222	0.002665	0.002717	0.002698	0.011458	0.011273	0.005608	0.003685	-107956.969
28890	0.005532	0.003040	0.002360	0.004375	0.009952	0.009792	0.004871	0.003203	-109131.994
28900	0.005232	0.003323	0.005633	0.004252	0.012564	0.012362	0.005562	0.004140	-102886.069
28910	0.005169	0.002575	0.007375	0.002117	0.012412	0.012212	0.005494	0.004269	-97911.830
28920	0.003802	0.006078	0.010054	0.003879	0.009129	0.008882	0.005756	0.001335	-106929.915
28930	0.002857	0.003953	0.004761	0.004406	0.006798	0.006490	0.005146	0.000652	-105298.911
28940	0.001670	0.003394	0.003759	0.001699	0.003973	0.003452	0.003008	0.000381	-110032.759
28950	0.002662	0.003174	0.002569	0.003126	0.006333	0.006080	0.004794	0.000526	-108491.050
28960	0.002662	0.002817	0.004878	0.003126	0.006333	0.006209	0.002947	0.000526	-107885.497
28970	0.006580	0.006680	0.002178	0.003116	0.009104	0.008678	0.004593	0.000908	-102472.770
28980	0.004485	0.003637	0.001719	0.002385	0.010260	0.008917	0.006988	0.001444	-107199.684
28990	0.004754	0.001368	0.002434	0.002791	0.011472	0.009777	0.006699	0.001641	-103222.619
29000	0.004606	0.002184	0.003628	0.004058	0.017102	0.014272	0.009987	0.002508	-106525.633
29010	0.006083	0.001826	0.005381	0.001664	0.009954	0.007549	0.005813	0.002072	-101373.788
29020	0.006116	0.001837	0.002847	0.002719	0.009689	0.007443	0.004733	0.001875	-110173.389
29030	0.001908	0.001520	0.001736	0.001224	0.006227	0.004103	0.002886	0.002564	-105664.759
29040	0.004722	0.002754	0.004006	0.025125	0.020246	0.016484	0.009384	0.001883	-106310.714
29050	0.002058	0.002257	0.002950	0.008237	0.008825	0.006348	0.003054	0.001234	-108443.702
29060	0.003183	0.006701	0.003830	0.003759	0.011671	0.008306	0.004084	0.003739	-109071.848
29070	0.001325	0.002598	0.001731	0.001467	0.004859	0.003275	0.001834	0.001124	-104414.888
29080	0.001734	0.002040	0.004584	0.002292	0.006869	0.005048	0.002169	0.001121	-102467.721
29090	0.001228	0.001621	0.003363	0.001605	0.004862	0.003420	0.001535	0.000803	-104101.338
29100	0.002862	0.008100	0.006520	0.002621	0.011468	0.006362	0.004067	0.002807	-101288.110
29110	0.004000	0.005263	0.004385	0.004631	0.011758	0.006523	0.004483	0.003155	-104031.261
29120	0.001593	0.001871	0.002951	0.004487	0.004495	0.002525	0.001863	0.000411	-103111.733
29130	0.002931	0.003038	0.005631	0.001756	0.005190	0.002916	0.002398	0.000474	-108210.863
29140	0.003490	0.008002	0.005751	0.001701	0.006137	0.003505	0.002913	0.000840	-108532.932
29150	0.002434	0.003657	0.003873	0.002246	0.003488	0.002192	0.001698	0.000438	-108977.328
29160	0.004861	0.007383	0.010395	0.008926	0.009070	0.005901	0.004483	0.001674	-106029.743
29170	0.002184	0.007644	0.004132	0.004102	0.006129	0.004091	0.003662	0.001961	-110215.886
29180	0.003558	0.007165	0.006411	0.004077	0.009985	0.006810	0.006265	0.002864	-104318.811
29190	0.003618	0.007890	0.004918	0.002026	0.011093	0.007713	0.007095	0.005147	-103744.381
29200	0.001936	0.003010	0.001916	0.001490	0.006112	0.004249	0.004076	0.003143	-108307.392
29210	0.003854	0.001945	0.002537	0.002101	0.006324	0.004293	0.004203	0.003073	-109289.974
29220	0.005634	0.002445	0.004869	0.006469	0.007484	0.005125	0.005050	0.001425	-110119.655
29230	0.004622	0.002609	0.003532	0.007214	0.008640	0.005940	0.005701	0.001291	-107491.593
29240	0.002520	0.001802	0.002769	0.002469	0.005967	0.004102	0.002926	0.001124	-105743.730
29250	0.005335	0.004333	0.002617	0.009483	0.017381	0.011283	0.008482	0.002824	-101508.554
29260	0.002220	0.002505	0.001603	0.003932	0.007234	0.004696	0.003490	0.002516	-109492.843
29270	0.005042	0.003794	0.005352	0.004037	0.027810	0.024468	0.017086	0.014574	-97701.040
29280	0.003306	0.002972	0.005254	0.001814	0.012972	0.010036	0.008021	0.007055	-100435.182
29290	0.002902	0.003292	0.002520	0.005457	0.016259	0.012890	0.011466	0.005565	-102699.100
29300	0.004814	0.002605	0.004800	0.002291	0.019860	0.016917	0.013588	0.012640	-108423.922
29310	0.004519	0.004385	0.002991	0.002151	0.018644	0.015308	0.013002	0.011866	-104004.075
29320	0.002323	0.003077	0.002075	0.003588	0.015779	0.012932	0.011378	0.007076	-103753.991
29330	0.002253	0.001173	0.002501	0.002514	0.015297	0.014316	0.010214	0.006608	-100602.334
29340	0.007217	0.002213	0.002042	0.003379	0.028854	0.027005	0.019266	0.015079	-102285.601
29350	0.008170	0.002498	0.002883	0.006198	0.033061	0.031444	0.022279	0.010627	-102568.406
29360	0.004486	0.002234	0.002578	0.004005	0.029559	0.028114	0.019919	0.007953	-103016.943
29370	0.003506	0.003020	0.001719	0.002695	0.034769	0.033069	0.027920	0.016348	-101260.325
29380	0.002702	0.007560	0.003653	0.005852	0.036597	0.035113	0.018957	0.005986	-105325.769
29390	0.002826	0.003812	0.003822	0.006718	0.038286	0.036977	0.019832	0.003899	-94758.134
29400	0.003136	0.005190	0.004945	0.010862	0.061934	0.058938	0.037497	0.006100	-99682.815
29410	0.002605	0.004198	0.004429	0.002898	0.051451	0.048217	0.029701	0.012504	-99566.463
29420	0.003013	0.006848	0.001323	0.003552	0.059512	0.054254	0.045945	0.009579	-97788.869
29430	0.003326	0.003033	0.001277	0.005648	0.081401	0.078603	0.072430	0.019716	-100069.429
29440	0.003056	0.010855	0.001578	0.006724	0.101706	0.098255	0.091585	0.022304	-98595.135
29450	0.002664	0.004383	0.001709	0.003846	0.088657	0.087629	0.076661	0.042114	-98668.837
29460	0.002084	0.005784	0.001601	0.003164	0.049581	0.048053	0.042242	0.022868	-100801.459
29470	0.002477	0.008077	0.004413	0.002842	0.058925	0.056194	0.035234	0.018487	-100272.696
29480	0.002405	0.005775	0.001498	0.002511	0.036653	0.035240	0.022241	0.010975	-98489.658
29490	0.002896	0.009122	0.001768	0.002864	0.050732	0.048428	0.033293	0.014095	-98051.683
29500	0.002572	0.005098	0.001434	0.002119	0.045059	0.042724	0.029159	0.015028	-99671.131
29510	0.002675	0.004306	0.001935	0.002115	0.044969	0.042991	0.024360	0.015055	-102109.893
29520	0.001439	0.003740	0.001676	0.002099	0.024189	0.023442	0.011274	0.003592	-110986.899
29530	0.006880	0.004159	0.003267	0.003412	0.049811	0.048273	0.024876	0.018987	-99698.926
29540	0.003533	0.002550	0.001831	0.004767	0.027908	0.027047	0.013938	0.006809	-102133.345
29550	0.008243	0.002666	0.001406	0.002651	0.021436	0.020775	0.010706	0.005230	-104250.108
29560	0.011332	0.005971	0.001609	0.010534	0.058443	0.056528	0.045706	0.007862	-106989.355
29570	0.006039	0.006560	0.001428	0.007478	0.045209	0.043825	0.031718	0.010120	-102903.925
29580	0.002461	0.002442	0.001400	0.018439	0.018422	0.017858	0.011656	0.002077	-100445.987
29590	0.003099	0.002255	0.002027	0.008401	0.023197	0.022487	0.013004	0.005198	-101528.732
29600	0.004152	0.006165	0.001199	0.008237	0.020588	0.017528	0.015307	0.009505	-102084.439
29610	0.007256	0.006656	0.001164	0.003840	0.016106	0.013118	0.011243	0.008426	-102079.721
29620	0.005399	0.004242	0.001725	0.004253	0.023867	0.019947	0.018508	0.013682	-103636.228
29630	0.004295	0.002362	0.001390	0.005121	0.011250	0.010241	0.008556	0.005938	-102653.616
29640	0.005478	0.005403	0.004630	0.004584	0.022716	0.020284	0.016231	0.014515	-102040.200
29650	0.003757	0.016946	0.003100	0.003920	0.015579	0.014069	0.011161	0.010752	-99587.366
29660	0.003280	0.015233	0.003839	0.002173	0.013755	0.011802	0.009737	0.009480	-103371.462
29670	0.001795	0.007367	0.002101	0.003026	0.007528	0.006493	0.005329	0.005188	-102916.397
29680	0.003906	0.013988	0.002439	0.002385	0.013085	0.011088	0.009262	0.009019	-105701.644
29690	0.005051	0.008246	0.003143	0.002063	0.016923	0.014340	0.011979	0.011664	-106184.192
29700	0.003761	0.003743	0.002693	0.004635	0.012602	0.012015	0.009019	0.008685	-110157.871
29710	0.003342	0.007551	0.003054	0.003411	0.014290	0.013625	0.010227	0.009849	-104823.035
29720	0.003379	0.001848	0.002681	0.007580	0.009055	0.009019	0.006481	0.006241	-104188.068
29730	0.004060	0.003673	0.003221	0.002940	0.010879	0.010873	0.007786	0.007498	-105646.647
29740	0.006871	0.005623	0.005452	0.007852	0.018411	0.018400	0.013177	0.012690	-107188.239
29750	0.003348	0.003379	0.002743	0.001250	0.007797	0.007792	0.005580	0.005374	-105547.426
29760	0.003097	0.002400	0.005828	0.001987	0.012398	0.012391	0.008873	0.008545	-103210.304
29770	0.002807	0.008920	0.004998	0.002420	0.011238	0.011237	0.008043	0.007745	-103949.092
29780	0.003952	0.017888	0.003342	0.004755	0.011120	0.011119	0.007958	0.007664	-96336.685
29790	0.004053	0.004013	0.002502	0.004356	0.009296	0.009295	0.006682	0.006407	-100895.136
29800	0.007730	0.007185	0.002692	0.002189	0.010002	0.010001	0.007189	0.006894	-99829.758
29810	0.004727	0.011748	0.002416	0.001357	0.008976	0.008911	0.006451	0.006186	-106294.005
29820	0.002992	0.002815	0.001895	0.002127	0.004876	0.004816	0.002645	0.002583	-109779.339
29830	0.005135	0.003477	0.003252	0.007562	0.008369	0.008266	0.004539	0.002593	-104474.289
29840	0.003832	0.005234	0.002354	0.008446	0.006538	0.006357	0.004599	0.002488	-106259.278
29850	0.006119	0.016281	0.003937	0.002943	0.010440	0.009025	0.007430	0.005827	-103257.381
29860	0.010091	0.003683	0.003561	0.009179	0.009710	0.008191	0.007029	0.004242	-98661.257
29870	0.002011	0.001845	0.002515	0.006727	0.005707	0.004815	0.003738	0.002539	-106300.022
29880	0.002856	0.001556	0.002877	0.004760	0.007775	0.006570	0.005125	0.002453	-103876.004
29890	0.002003	0.002291	0.004348	0.003195	0.005452	0.005032	0.003144	0.000588	-103004.231
29900	0.002375	0.003135	0.002319	0.002576	0.006061	0.005526	0.004452	0.001597	-106896.660
29910	0.002400	0.003209	0.003981	0.002537	0.007525	0.006861	0.004699	0.002501	-105831.163
29920	0.001582	0.004060	0.007030	0.003381	0.004962	0.003577	0.002220	0.000816	-106447.609
29930	0.002038	0.008631	0.004775	0.004577	0.007069	0.004774	0.002406	0.001324	-108090.799
29940	0.001707	0.003045	0.004956	0.002796	0.005921	0.005024	0.001723	0.001426	-109352.902
29950	0.004031	0.007085	0.004889	0.006668	0.013981	0.011863	0.005874	0.001259	-103403.353
29960	0.004965	0.008697	0.010023	0.004822	0.017221	0.014612	0.004581	0.002641	-103149.931
29970	0.001581	0.004288	0.002322	0.004336	0.005483	0.004870	0.001690	0.000186	-107287.593
29980	0.002715	0.005134	0.003849	0.007553	0.004924	0.004644	0.001189	0.000129	-108144.070
29990	0.003630	0.006120	0.003244	0.004472	0.006584	0.006210	0.001744	0.000098	-106652.096
30000	0.002518	0.011564	0.002630	0.003101	0.004566	0.003959	0.001642	0.000068	-107883.143
30010	0.002812	0.011404	0.004273	0.004780	0.005100	0.004109	0.002215	0.000063	-108761.479
30020	0.002575	0.005717	0.005446	0.008224	0.004670	0.004029	0.001473	0.000057	-112059.294
30030	0.002976	0.008983	0.004843	0.003894	0.005397	0.005117	0.002192	0.000066	-107743.562
30040	0.004554	0.007229	0.003785	0.002182	0.006019	0.005940	0.002359	0.000074	-101385.628
30050	0.003786	0.004100	0.003829	0.001611	0.005003	0.004750	0.001961	0.000069	-111339.768
30060	0.010032	0.003463	0.004990	0.001709	0.009819	0.009322	0.003848	0.000136	-109422.396
30070	0.006682	0.002049	0.004750	0.005456	0.009139	0.008675	0.005899	0.000127	-106341.527
30080	0.005256	0.001672	0.004682	0.003027	0.005950	0.005792	0.003877	0.000082	-106376.645
30090	0.004099	0.002667	0.004072	0.003528	0.008623	0.008395	0.006751	0.000119	-106606.541
30100	0.005928	0.007876	0.002911	0.002772	0.010746	0.009930	0.008584	0.000149	-108626.968
30110	0.011265	0.007050	0.004493	0.002504	0.018341	0.016639	0.014652	0.000254	-102733.036
30120	0.005470	0.001595	0.004611	0.001025	0.009515	0.008972	0.008015	0.000132	-108417.471
30130	0.003157	0.002060	0.013883	0.001054	0.009778	0.009019	0.008236	0.000135	-110387.785
30140	0.003717	0.002050	0.009882	0.001241	0.011514	0.010789	0.009699	0.000159	-107507.103
30150	0.004594	0.004970	0.010526	0.003458	0.024670	0.022845	0.020526	0.000342	-106779.196
30160	0.003165	0.003261	0.002878	0.004117	0.012540	0.011350	0.010908	0.000175	-104856.051
30170	0.002174	0.002965	0.005727	0.003274	0.010093	0.009209	0.008674	0.000139	-112295.072
30180	0.003095	0.003199	0.002359	0.004661	0.014369	0.013413	0.012350	0.000198	-105454.963
30190	0.003264	0.004897	0.003706	0.002324	0.015153	0.013552	0.013024	0.000209	-102376.028
30200	0.001686	0.002028	0.005040	0.002883	0.007829	0.007069	0.006729	0.000108	-109219.411
30210	0.001696	0.002704	0.002916	0.006920	0.007874	0.007026	0.006768	0.000108	-107775.118
30220	0.002377	0.002268	0.008255	0.005966	0.011036	0.010527	0.009485	0.000152	-100290.214
30230	0.002739	0.004706	0.003572	0.005098	0.010654	0.009674	0.009304	0.000149	-107804.307
30240	0.002851	0.003161	0.004692	0.002986	0.011089	0.010357	0.009685	0.000155	-107688.585
30250	0.002851	0.002604	0.008571	0.005790	0.011089	0.010501	0.009685	0.000155	-103114.879
30260	0.001807	0.003498	0.002631	0.003809	0.007028	0.006313	0.006138	0.000098	-106734.257
30270	0.001743	0.008890	0.002248	0.006746	0.006780	0.006018	0.005921	0.000095	-110649.977
30280	0.001708	0.002582	0.004022	0.003968	0.006436	0.005692	0.005621	0.000090	-112056.572
