Gen	theta_6r	theta_7s	theta_8t	theta_9i	theta_10u	theta_11j	theta_12j	tau_6r	tau_7s	tau_8t	tau_9i	tau_10u	tau_11j	phi_j<-i	lnL
120	0.019752	0.002427	0.000992	0.005956	0.002662	0.002107	0.003107	0.081037	0.037189	0.026677	0.009904	0.022922	0.004638	0.864077	-78356.925
130	0.014976	0.002014	0.002147	0.003427	0.002205	0.007314	0.006762	0.087286	0.040683	0.027153	0.012640	0.025076	0.005342	0.831792	-79000.617
140	0.028958	0.003208	0.002866	0.002769	0.001935	0.005099	0.002165	0.074021	0.040683	0.027153	0.014376	0.026415	0.001724	0.973194	-78442.939
150	0.023599	0.002831	0.003674	0.003427	0.003085	0.003804	0.006291	0.065323	0.035902	0.023962	0.009628	0.023417	0.002029	0.891670	-78712.939
160	0.021220	0.002667	0.002795	0.001503	0.003022	0.001247	0.003140	0.072860	0.033824	0.022575	0.009070	0.007043	0.003980	0.886466	-79319.336
170	0.018552	0.002645	0.002771	0.005809	0.002512	0.011161	0.007480	0.072242	0.033537	0.022383	0.007311	0.007695	0.004706	0.993509	-78788.093
180	0.017909	0.003226	0.004884	0.006120	0.007373	0.011327	0.004346	0.088120	0.040908	0.021326	0.008918	0.010769	0.003067	0.993509	-79026.089
190	0.011243	0.002571	0.006786	0.001790	0.006213	0.005401	0.001928	0.076640	0.032596	0.015148	0.009762	0.014178	0.001473	0.953738	-77967.230
200	0.004077	0.002030	0.005888	0.006541	0.012330	0.004219	0.007989	0.068623	0.032991	0.012982	0.005228	0.010990	0.002819	0.523755	-78467.995
210	0.004997	0.002236	0.005127	0.001823	0.005494	0.003753	0.003331	0.071592	0.036334	0.014298	0.005758	0.012212	0.003602	0.414086	-79187.518
220	0.009321	0.002841	0.008734	0.004278	0.016927	0.003351	0.008223	0.084381	0.042824	0.016852	0.006786	0.009029	0.003885	0.507399	-78882.944
230	0.011399	0.003834	0.004036	0.008015	0.005982	0.002152	0.003090	0.095580	0.037177	0.022517	0.008661	0.015261	0.008176	0.784466	-78562.717
240	0.004641	0.006769	0.001806	0.004373	0.001825	0.004524	0.005640	0.094282	0.031422	0.021215	0.007320	0.019388	0.004325	0.990071	-78421.729
250	0.006756	0.006000	0.002170	0.005256	0.003155	0.006451	0.005564	0.100131	0.037763	0.025497	0.008797	0.015606	0.007455	0.990071	-78717.041
260	0.008234	0.003637	0.003632	0.004593	0.004770	0.009590	0.004485	0.108573	0.042811	0.028905	0.011004	0.013217	0.005378	0.921863	-78958.840
270	0.002010	0.002111	0.006147	0.002532	0.006141	0.005885	0.002951	0.092899	0.047615	0.026887	0.012419	0.023299	0.011571	0.977792	-79287.593
280	0.005645	0.003040	0.006657	0.005722	0.006104	0.002108	0.006189	0.081654	0.045996	0.029115	0.009643	0.012294	0.006543	0.921834	-78459.398
290	0.004388	0.001623	0.005174	0.005317	0.004078	0.009127	0.006101	0.063474	0.035755	0.022632	0.008279	0.009928	0.003186	0.993140	-78800.295
300	0.002867	0.001660	0.005430	0.007308	0.003122	0.002676	0.004644	0.091669	0.059435	0.032686	0.010329	0.022878	0.006649	0.971163	-79002.670
310	0.002955	0.003177	0.005837	0.007617	0.002550	0.002249	0.002706	0.083540	0.041310	0.027340	0.008462	0.016596	0.005084	0.929498	-78924.488
320	0.002260	0.002622	0.005024	0.004025	0.002392	0.003862	0.011661	0.094787	0.034102	0.022570	0.010811	0.019633	0.004871	0.891505	-79285.650
330	0.001252	0.001564	0.006582	0.003657	0.003166	0.003197	0.002889	0.088267	0.033081	0.024237	0.009344	0.018487	0.007227	0.903830	-78666.320
340	0.001735	0.002146	0.009345	0.003858	0.002342	0.003781	0.002565	0.101127	0.040745	0.022827	0.012547	0.018235	0.009268	0.928873	-78488.332
350	0.001497	0.001876	0.010007	0.003356	0.001713	0.006552	0.001908	0.093612	0.035441	0.018738	0.010914	0.012698	0.003314	0.779743	-79028.608
360	0.001934	0.001975	0.010314	0.003321	0.001846	0.004447	0.001968	0.108196	0.042803	0.023494	0.014954	0.020645	0.014412	0.867727	-79294.580
370	0.001365	0.002295	0.003663	0.008731	0.005008	0.007956	0.002450	0.101918	0.045821	0.029539	0.009339	0.019169	0.008422	0.860542	-79204.912
380	0.001340	0.002533	0.003288	0.006135	0.003016	0.023743	0.003145	0.089559	0.041865	0.031647	0.008532	0.021602	0.007189	0.930548	-79099.091
390	0.001176	0.002846	0.003495	0.003427	0.010016	0.004668	0.006928	0.105913	0.044508	0.033645	0.015925	0.012022	0.002998	0.980132	-78515.537
400	0.000895	0.001937	0.003311	0.007331	0.004682	0.004904	0.009909	0.113503	0.048303	0.031871	0.007499	0.015753	0.006418	0.979148	-78615.065
410	0.000902	0.002295	0.002836	0.010419	0.002115	0.003653	0.005410	0.103353	0.042551	0.030142	0.007092	0.015369	0.002884	0.979148	-78553.693
420	0.001056	0.002441	0.003642	0.007968	0.002557	0.002577	0.002473	0.111245	0.047238	0.033462	0.007830	0.011206	0.005431	0.881081	-78459.958
430	0.001384	0.002324	0.003608	0.002095	0.004926	0.002177	0.004134	0.094712	0.046794	0.033147	0.018938	0.011844	0.007124	0.780632	-79130.248
440	0.001387	0.001718	0.004116	0.002921	0.001559	0.008645	0.006162	0.074765	0.038541	0.024450	0.013009	0.014401	0.009252	0.803198	-79188.122
450	0.001618	0.001971	0.002365	0.002680	0.006261	0.006962	0.004470	0.083946	0.040977	0.032402	0.013885	0.018294	0.005595	0.831524	-78950.105
460	0.002333	0.001574	0.002320	0.002799	0.003807	0.005647	0.005032	0.099509	0.044825	0.033832	0.014497	0.022093	0.005868	0.784830	-79187.539
470	0.002144	0.001997	0.001489	0.005448	0.004103	0.002399	0.001895	0.093252	0.041918	0.033832	0.013464	0.010073	0.004259	0.868575	-79125.423
480	0.001375	0.002044	0.002329	0.002687	0.001104	0.002287	0.001373	0.095307	0.036062	0.029197	0.019225	0.011050	0.005692	0.929299	-78580.867
490	0.001601	0.003464	0.003432	0.004902	0.002015	0.014508	0.002794	0.098689	0.035774	0.025964	0.014410	0.010974	0.001889	0.995859	-78812.231
500	0.001834	0.003144	0.005681	0.005337	0.002802	0.007282	0.003123	0.093014	0.032465	0.024496	0.011927	0.018517	0.002498	0.995859	-78594.794
510	0.001466	0.003841	0.003152	0.004143	0.003337	0.008928	0.002921	0.097243	0.031616	0.030268	0.022735	0.030233	0.006123	0.995859	-79006.379
520	0.001881	0.003175	0.011413	0.007907	0.004084	0.011726	0.001228	0.082751	0.031612	0.029933	0.014321	0.026541	0.009985	0.799687	-78867.859
530	0.001738	0.003453	0.038595	0.007559	0.009520	0.005965	0.001479	0.099826	0.034372	0.026063	0.015572	0.025504	0.014485	0.952143	-79186.564
540	0.002062	0.003017	0.027635	0.004558	0.006181	0.006002	0.003941	0.086160	0.030035	0.024828	0.012284	0.022942	0.004738	0.947061	-78798.822
550	0.001859	0.002793	0.006681	0.004757	0.007856	0.003552	0.002065	0.092073	0.030419	0.028874	0.012071	0.015241	0.002292	0.976336	-79433.300
560	0.001764	0.006291	0.002556	0.002829	0.012212	0.002037	0.002988	0.107645	0.033751	0.033287	0.013393	0.014197	0.009676	0.865585	-79038.742
570	0.001546	0.005976	0.004120	0.002134	0.018015	0.005288	0.003322	0.096605	0.026925	0.026554	0.010684	0.005947	0.005039	0.965868	-78815.866
580	0.001379	0.008459	0.001971	0.002408	0.008698	0.004038	0.002806	0.103200	0.026652	0.025956	0.010576	0.025644	0.008355	0.965868	-79147.917
590	0.001852	0.007927	0.001490	0.003477	0.008537	0.005754	0.004374	0.105237	0.030517	0.029631	0.015888	0.022357	0.015064	0.995606	-78563.101
600	0.001522	0.004997	0.001364	0.003098	0.001681	0.008064	0.004684	0.098833	0.027926	0.027115	0.014539	0.024020	0.007274	0.986161	-78486.470
610	0.001740	0.001914	0.005185	0.003461	0.006142	0.009778	0.003892	0.081230	0.030473	0.021014	0.013043	0.017505	0.008745	0.929596	-78964.208
620	0.002630	0.001717	0.006056	0.003497	0.002564	0.005289	0.003766	0.102835	0.037538	0.029016	0.018415	0.027926	0.003658	0.899482	-78574.412
630	0.003131	0.002232	0.005215	0.008072	0.002527	0.003304	0.002447	0.090724	0.033724	0.027475	0.008151	0.013206	0.007611	0.935643	-78769.139
640	0.005299	0.003738	0.003225	0.003429	0.002893	0.005855	0.004573	0.104065	0.033781	0.026879	0.016269	0.005448	0.000567	0.881951	-79473.289
650	0.014025	0.002021	0.002606	0.004526	0.006928	0.002279	0.009534	0.082814	0.029589	0.024145	0.013515	0.002104	0.001793	0.967099	-78705.508
660	0.031956	0.002914	0.003292	0.006927	0.004902	0.002677	0.002380	0.087437	0.036151	0.028481	0.012107	0.002571	0.001213	0.967099	-78748.750
670	0.026468	0.001259	0.006264	0.005986	0.002184	0.004601	0.002625	0.064878	0.032005	0.022627	0.010906	0.012620	0.000247	0.916262	-79193.511
680	0.036139	0.002196	0.005747	0.006477	0.002963	0.002587	0.003060	0.066276	0.032681	0.027345	0.014671	0.026007	0.000252	0.939367	-78927.124
690	0.029984	0.001880	0.010334	0.006477	0.004770	0.011530	0.002321	0.069012	0.032681	0.022987	0.014671	0.010294	0.000252	0.723028	-78952.147
700	0.037363	0.001466	0.007021	0.011644	0.001828	0.002675	0.002063	0.070782	0.040754	0.026478	0.005449	0.015592	0.000278	0.950160	-78874.420
710	0.026679	0.001444	0.005276	0.003260	0.001728	0.002059	0.009828	0.053187	0.030624	0.019896	0.007048	0.015693	0.000209	0.827542	-78632.401
720	0.030362	0.002076	0.004037	0.003540	0.009981	0.004947	0.001627	0.057187	0.032926	0.023676	0.007506	0.011860	0.000225	0.847604	-78537.503
730	0.025970	0.005921	0.003276	0.005481	0.001711	0.002672	0.002064	0.063875	0.036777	0.026445	0.008384	0.020920	0.000251	0.701127	-78709.142
740	0.019822	0.006093	0.003371	0.005640	0.001136	0.001446	0.009303	0.065724	0.037842	0.027210	0.008627	0.016823	0.000258	0.733369	-78685.086
750	0.015371	0.003031	0.004776	0.003420	0.005235	0.005560	0.004314	0.058751	0.033827	0.021020	0.007647	0.014073	0.000231	0.930136	-78922.175
760	0.011412	0.002871	0.007445	0.004133	0.010961	0.001388	0.006286	0.068620	0.033987	0.020269	0.006428	0.017116	0.000232	0.859639	-79266.803
770	0.008553	0.003396	0.004137	0.002007	0.004137	0.002520	0.002333	0.081163	0.040200	0.033688	0.009606	0.014094	0.001006	0.992725	-78726.616
780	0.009331	0.003661	0.006143	0.002243	0.006042	0.002980	0.001774	0.087488	0.043333	0.034199	0.010354	0.016801	0.001085	0.982238	-78492.635
790	0.007600	0.002812	0.010098	0.002960	0.004131	0.003253	0.004963	0.083828	0.041520	0.024763	0.010265	0.017501	0.001039	0.982238	-79118.785
800	0.004776	0.003711	0.002452	0.010992	0.004165	0.002873	0.003536	0.089110	0.031776	0.029286	0.007013	0.013722	0.000918	0.977107	-78735.269
810	0.007468	0.004155	0.005348	0.009267	0.004154	0.005825	0.003959	0.099769	0.035576	0.029916	0.007852	0.009118	0.000271	0.988513	-78841.176
820	0.006315	0.003562	0.004324	0.005324	0.007842	0.002101	0.001700	0.072979	0.028500	0.024184	0.007203	0.017940	0.000219	0.927534	-78602.734
830	0.009544	0.004073	0.003138	0.006876	0.003419	0.002777	0.002552	0.087032	0.036885	0.029957	0.006874	0.025412	0.000256	0.846606	-78913.852
840	0.010642	0.002296	0.006799	0.003945	0.001784	0.005437	0.005191	0.090442	0.054234	0.026658	0.011118	0.022796	0.000826	0.820063	-78740.884
850	0.008200	0.003175	0.003958	0.002675	0.003097	0.002968	0.002003	0.090307	0.045749	0.026316	0.015557	0.007849	0.000923	0.991749	-78668.317
860	0.006361	0.004021	0.002002	0.002826	0.002609	0.002786	0.002876	0.095416	0.044935	0.040178	0.016437	0.005541	0.005541	0.991749	-78933.554
870	0.004808	0.003966	0.003453	0.002291	0.004129	0.002638	0.001878	0.094097	0.044314	0.030530	0.016210	0.008260	0.004444	0.991749	-79109.818
880	0.005285	0.005869	0.004309	0.002755	0.001976	0.008123	0.001892	0.090775	0.044699	0.026838	0.013311	0.005936	0.004946	0.976823	-78656.204
890	0.003072	0.009074	0.005895	0.002065	0.004327	0.007640	0.007134	0.095867	0.039796	0.023894	0.008958	0.005285	0.003200	0.911504	-78477.113
900	0.003368	0.002658	0.004833	0.001661	0.002398	0.001577	0.007838	0.091782	0.044688	0.023969	0.010940	0.007372	0.001391	0.924682	-78512.912
910	0.003804	0.002897	0.006069	0.003145	0.002149	0.001465	0.004589	0.074194	0.040294	0.021613	0.011576	0.006510	0.001676	0.978170	-78633.246
920	0.005939	0.002799	0.004904	0.004230	0.002344	0.005541	0.001359	0.094632	0.046008	0.024198	0.009273	0.017950	0.007153	0.978170	-78735.265
930	0.006834	0.006059	0.002463	0.002822	0.010209	0.003986	0.003878	0.085156	0.041119	0.027907	0.007833	0.022607	0.003544	0.868868	-78728.664
940	0.006706	0.002548	0.001830	0.002194	0.004252	0.003778	0.002501	0.071477	0.038237	0.020482	0.005245	0.017023	0.001193	0.986410	-78744.513
950	0.004302	0.007713	0.002297	0.001489	0.002475	0.001996	0.007995	0.090875	0.042306	0.022661	0.008196	0.009400	0.004023	0.986410	-79695.402
960	0.004787	0.004193	0.003520	0.002175	0.002447	0.002209	0.009196	0.073427	0.046864	0.020474	0.008021	0.015364	0.004905	0.996722	-78927.616
970	0.004040	0.005514	0.003520	0.002465	0.002584	0.004789	0.001306	0.083874	0.040540	0.020474	0.007326	0.016278	0.000881	0.684254	-78682.441
980	0.005302	0.005403	0.002210	0.001999	0.001242	0.007269	0.006370	0.078903	0.039722	0.024804	0.009451	0.008069	0.000817	0.755568	-78907.398
990	0.008007	0.004084	0.004318	0.002584	0.001295	0.003869	0.003406	0.101637	0.041383	0.023567	0.006805	0.005337	0.000451	0.919850	-78858.886
1000	0.003791	0.002850	0.003672	0.002051	0.003193	0.002337	0.002125	0.084875	0.042785	0.020044	0.006173	0.008136	0.000423	0.845237	-79050.395
1010	0.003828	0.002965	0.001753	0.005128	0.001308	0.002209	0.012143	0.075933	0.039822	0.027783	0.003850	0.016706	0.000388	0.716595	-78534.336
1020	0.003348	0.002368	0.001593	0.003057	0.004360	0.003645	0.004212	0.073263	0.035937	0.025072	0.003843	0.018283	0.002602	0.701710	-78750.003
1030	0.002976	0.002210	0.001916	0.003563	0.004961	0.007260	0.001496	0.098928	0.041886	0.029223	0.004479	0.021720	0.004176	0.725756	-79158.187
1040	0.003160	0.001813	0.001932	0.003548	0.010443	0.004419	0.002298	0.091340	0.041706	0.029009	0.004460	0.024227	0.001832	0.755892	-78542.038
1050	0.002975	0.001559	0.002721	0.003634	0.008135	0.004915	0.002907	0.094016	0.051118	0.029009	0.006581	0.028555	0.001163	0.815370	-78503.632
1060	0.003177	0.003563	0.002633	0.002365	0.002111	0.004554	0.001763	0.085262	0.041685	0.027803	0.006307	0.027367	0.003977	0.818670	-78935.392
1070	0.001857	0.003476	0.002689	0.002381	0.005346	0.001522	0.004230	0.081133	0.040676	0.027130	0.006155	0.026705	0.003113	0.818670	-78271.133
1080	0.002525	0.003059	0.002212	0.003342	0.018706	0.002780	0.007748	0.078090	0.039151	0.026761	0.004834	0.024588	0.001282	0.818670	-78505.919
1090	0.002491	0.003718	0.003302	0.004886	0.036162	0.002488	0.005881	0.095602	0.047582	0.033630	0.005147	0.023584	0.003340	0.723572	-78802.771
1100	0.001525	0.003379	0.003470	0.007153	0.014551	0.007832	0.002149	0.108052	0.043249	0.030567	0.004678	0.029161	0.004244	0.588089	-78939.573
1110	0.001154	0.002933	0.002837	0.010440	0.050566	0.007168	0.002034	0.104756	0.037536	0.026530	0.004060	0.014531	0.003175	0.689495	-78529.494
1120	0.001267	0.002933	0.003560	0.010447	0.049609	0.004074	0.001933	0.098737	0.037536	0.021871	0.004126	0.016884	0.002813	0.867161	-78370.696
1130	0.001306	0.002410	0.002158	0.005757	0.055897	0.002141	0.002791	0.086010	0.038160	0.023600	0.003797	0.014554	0.000448	0.664052	-78315.524
1140	0.002094	0.002437	0.002131	0.007813	0.055757	0.005270	0.003342	0.099206	0.043744	0.027054	0.004353	0.019576	0.001751	0.551038	-78694.561
1150	0.001728	0.002878	0.001892	0.003137	0.044282	0.003714	0.007547	0.103826	0.051655	0.032329	0.006868	0.024721	0.001162	0.697953	-78466.422
1160	0.001209	0.002521	0.001797	0.002202	0.053653	0.003195	0.001518	0.102496	0.045258	0.028326	0.008421	0.025455	0.006170	0.608661	-78543.767
1170	0.001632	0.003954	0.002223	0.002120	0.057950	0.004626	0.002319	0.120529	0.051569	0.035044	0.012474	0.032753	0.011322	0.660260	-78452.926
1180	0.001298	0.002899	0.003116	0.001554	0.023947	0.001718	0.002950	0.084408	0.037810	0.025109	0.009146	0.023636	0.007606	0.491361	-78543.158
1190	0.001709	0.001676	0.001986	0.001774	0.003785	0.004023	0.002808	0.115985	0.052098	0.031264	0.010372	0.029431	0.002974	0.492822	-78785.215
1200	0.001984	0.001530	0.001900	0.001156	0.008330	0.004771	0.008563	0.093426	0.047563	0.028542	0.009469	0.026869	0.003902	0.548146	-79606.550
1210	0.001433	0.002012	0.002791	0.001408	0.023699	0.004997	0.004632	0.096472	0.046020	0.026705	0.007927	0.018087	0.004446	0.696130	-78510.401
1220	0.002008	0.002831	0.002944	0.001485	0.012297	0.002852	0.006168	0.118208	0.048539	0.028166	0.008361	0.026888	0.008219	0.604455	-78881.584
1230	0.001612	0.001318	0.003414	0.001737	0.004494	0.003197	0.002156	0.099956	0.050734	0.022585	0.005476	0.021560	0.000519	0.746769	-78624.247
1240	0.001800	0.002301	0.003616	0.002675	0.010642	0.004876	0.002554	0.097415	0.042004	0.023922	0.005800	0.020544	0.001060	0.658160	-78186.823
1250	0.002422	0.002702	0.004245	0.002124	0.001824	0.003523	0.011617	0.107192	0.049315	0.028086	0.009567	0.026892	0.006052	0.662668	-78313.150
1260	0.002274	0.005060	0.004634	0.001358	0.003254	0.003736	0.014429	0.128906	0.053825	0.030655	0.009254	0.029352	0.003278	0.730123	-78873.042
1270	0.001570	0.003302	0.003980	0.001702	0.002988	0.004724	0.022615	0.126423	0.052512	0.026327	0.006379	0.025208	0.004022	0.694962	-79298.847
1280	0.001730	0.003397	0.003366	0.002122	0.007191	0.002177	0.026231	0.093590	0.040484	0.022270	0.008633	0.021324	0.000807	0.697325	-78768.483
1290	0.002202	0.004771	0.003557	0.008138	0.001431	0.003834	0.028487	0.089357	0.038015	0.023533	0.006487	0.022533	0.002055	0.927569	-78091.866
1300	0.002999	0.003474	0.003399	0.003774	0.005767	0.009779	0.031324	0.086339	0.040640	0.022484	0.006086	0.021529	0.000259	0.883710	-78508.110
1310	0.004461	0.006326	0.003259	0.006328	0.007093	0.004312	0.021217	0.097699	0.043234	0.027892	0.009539	0.026707	0.001155	0.967201	-79107.930
1320	0.004070	0.004326	0.005212	0.001814	0.002808	0.005737	0.002173	0.072656	0.043237	0.023267	0.018102	0.022279	0.007355	0.934424	-79091.698
1330	0.004783	0.007157	0.003859	0.004106	0.011920	0.003777	0.002388	0.085389	0.046163	0.027345	0.015754	0.020490	0.015140	0.824849	-79553.495
1340	0.003349	0.004937	0.006737	0.002835	0.019971	0.006839	0.002936	0.071582	0.044355	0.024180	0.017074	0.021937	0.011083	0.891494	-78962.042
1350	0.005664	0.005889	0.007737	0.002706	0.020896	0.002647	0.001647	0.060801	0.032741	0.020538	0.013844	0.018633	0.005985	0.806477	-79213.513
1360	0.005132	0.004034	0.008788	0.006634	0.012018	0.003602	0.005930	0.084731	0.037186	0.023327	0.011827	0.022420	0.011306	0.966040	-78876.127
1370	0.006456	0.003437	0.009463	0.004083	0.006855	0.003048	0.002946	0.080763	0.031680	0.018531	0.010569	0.014641	0.007832	0.910246	-78203.286
1380	0.004756	0.006608	0.005453	0.007152	0.001745	0.005235	0.001541	0.105378	0.038685	0.022629	0.013015	0.015538	0.007315	0.890014	-78657.588
1390	0.005664	0.006740	0.005867	0.005437	0.018400	0.003074	0.005099	0.097724	0.039459	0.024606	0.015664	0.022214	0.003918	0.966579	-78650.160
1400	0.003984	0.005604	0.004878	0.002745	0.010359	0.002024	0.001834	0.090075	0.032808	0.020458	0.013309	0.006920	0.004813	0.867477	-78733.239
1410	0.006680	0.001545	0.007451	0.004323	0.003843	0.002070	0.004669	0.074701	0.034194	0.017619	0.006630	0.017178	0.001139	0.904366	-78675.560
1420	0.010111	0.001967	0.010926	0.007680	0.002980	0.001977	0.003643	0.087019	0.041937	0.021652	0.006046	0.014484	0.004560	0.764973	-78681.538
1430	0.009336	0.002446	0.007428	0.005898	0.002006	0.003159	0.001946	0.087302	0.048154	0.021719	0.007941	0.006736	0.001205	0.978764	-78883.066
1440	0.007412	0.003796	0.006816	0.002636	0.001814	0.003253	0.002726	0.087244	0.048122	0.021705	0.009405	0.009979	0.001283	0.967707	-79069.245
1450	0.006546	0.003240	0.003095	0.002413	0.002000	0.002574	0.001917	0.066766	0.041071	0.025865	0.008027	0.019983	0.005519	0.945336	-78782.180
1460	0.008489	0.005827	0.002923	0.004212	0.002667	0.002634	0.004863	0.084158	0.047047	0.031063	0.010750	0.014351	0.007633	0.950566	-79107.511
1470	0.007125	0.005461	0.003026	0.001836	0.003214	0.002321	0.004558	0.082113	0.044092	0.027838	0.017619	0.012423	0.001570	0.940160	-79305.237
1480	0.011209	0.005751	0.005895	0.004562	0.002926	0.003602	0.003729	0.077266	0.046433	0.029315	0.008876	0.006240	0.001739	0.901057	-78776.716
1490	0.007318	0.010452	0.004313	0.004485	0.003165	0.003820	0.005155	0.080050	0.036187	0.024457	0.007799	0.019166	0.003073	0.989002	-78604.082
1500	0.007253	0.008314	0.005226	0.002990	0.011157	0.004616	0.002522	0.076728	0.034686	0.021412	0.010494	0.005517	0.000580	0.989002	-79169.747
1510	0.003433	0.008082	0.002378	0.005013	0.002205	0.006173	0.002819	0.102357	0.044138	0.030292	0.008880	0.019713	0.000683	0.886905	-78858.842
1520	0.003274	0.007433	0.001702	0.002666	0.002957	0.001411	0.016310	0.117461	0.045154	0.029929	0.014893	0.023550	0.006243	0.944658	-78936.467
1530	0.002959	0.006638	0.001501	0.004123	0.009683	0.002501	0.009059	0.111973	0.040324	0.026728	0.013300	0.015270	0.008072	0.954891	-78828.655
1540	0.003405	0.003019	0.001797	0.007810	0.002959	0.005578	0.020612	0.094692	0.045915	0.026266	0.013425	0.022752	0.006231	0.997351	-78468.652
1550	0.003124	0.002665	0.001255	0.004868	0.002362	0.007613	0.021888	0.073349	0.037057	0.022312	0.011445	0.013115	0.002112	0.997351	-78877.296
1560	0.003092	0.002590	0.002538	0.004576	0.003941	0.002969	0.006432	0.093878	0.043453	0.023009	0.013420	0.014643	0.006798	0.927562	-78874.618
1570	0.003476	0.002599	0.001062	0.004592	0.007702	0.003649	0.002288	0.088761	0.043603	0.033616	0.013466	0.026419	0.002083	0.902036	-78868.575
1580	0.005878	0.002406	0.000983	0.009562	0.008514	0.003803	0.004895	0.084574	0.040375	0.031127	0.012469	0.024683	0.001929	0.867206	-78718.972
1590	0.010222	0.003927	0.001432	0.003350	0.011424	0.003221	0.002431	0.076826	0.036057	0.023270	0.015674	0.020476	0.005133	0.850803	-79042.637
1600	0.009389	0.002744	0.001347	0.003139	0.002787	0.002694	0.001854	0.073784	0.038879	0.021893	0.015678	0.019020	0.003772	0.890535	-78342.486
1610	0.005033	0.002089	0.001695	0.003058	0.005707	0.001928	0.004230	0.087071	0.046029	0.022491	0.010140	0.017914	0.004935	0.946626	-78775.692
1620	0.004404	0.002068	0.001002	0.004010	0.006441	0.011873	0.009118	0.099402	0.039272	0.025294	0.008892	0.008161	0.005492	0.906711	-78786.851
1630	0.005602	0.002025	0.001570	0.002335	0.002492	0.002840	0.006027	0.095103	0.046375	0.031892	0.014625	0.028565	0.004941	0.902815	-79194.064
1640	0.005004	0.002102	0.001841	0.002469	0.002218	0.004096	0.003310	0.084949	0.050767	0.029914	0.013064	0.026370	0.001147	0.877636	-79108.198
1650	0.003428	0.003066	0.001734	0.003058	0.002296	0.003545	0.001911	0.079807	0.036941	0.025561	0.009294	0.018501	0.008964	0.746920	-78650.833
1660	0.002819	0.003097	0.001413	0.001486	0.002237	0.006397	0.002684	0.090551	0.037325	0.026520	0.012904	0.017632	0.004473	0.777680	-78699.745
1670	0.003912	0.002777	0.003076	0.002386	0.001721	0.023255	0.002124	0.084386	0.039831	0.025677	0.013873	0.023085	0.007630	0.921581	-78892.334
1680	0.004831	0.002675	0.004072	0.002248	0.007043	0.005023	0.009870	0.074850	0.039453	0.023246	0.014025	0.022385	0.013998	0.945654	-78548.473
1690	0.003824	0.002732	0.002864	0.001987	0.009484	0.018729	0.004929	0.089141	0.031803	0.018739	0.011306	0.018045	0.002924	0.881761	-78681.275
1700	0.005157	0.003738	0.003264	0.004433	0.009958	0.002303	0.002125	0.091498	0.036253	0.021360	0.005935	0.020570	0.002226	0.913585	-78672.781
1710	0.003321	0.002795	0.003088	0.003646	0.020045	0.004905	0.002348	0.080155	0.031758	0.017362	0.005199	0.005730	0.002064	0.747505	-78766.614
1720	0.006297	0.003367	0.002779	0.004424	0.005592	0.008786	0.001893	0.120094	0.038536	0.024033	0.006309	0.017244	0.004972	0.819933	-78912.715
1730	0.008391	0.003741	0.002638	0.002210	0.002250	0.003559	0.005656	0.135369	0.032371	0.020189	0.005299	0.008921	0.003907	0.882440	-78651.892
1740	0.016358	0.004943	0.005840	0.004857	0.011203	0.004387	0.001464	0.125842	0.042768	0.020444	0.007002	0.011731	0.002629	0.859388	-79082.005
1750	0.017946	0.003006	0.003955	0.001555	0.003771	0.001778	0.008465	0.091334	0.039157	0.018385	0.013551	0.010293	0.004625	0.919777	-78588.522
1760	0.006564	0.002809	0.005676	0.003625	0.003937	0.005629	0.001089	0.075114	0.038388	0.016423	0.008746	0.014273	0.005644	0.837046	-78849.856
