Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
520	0.002524	0.005166	0.005349	0.002871	0.004064	0.003458	0.003003	0.002391	-111065.901
530	0.001817	0.004716	0.004312	0.002758	0.002925	0.002754	0.002447	0.001732	-104863.938
540	0.001353	0.008632	0.002410	0.002124	0.002178	0.001985	0.001819	0.001522	-110861.547
550	0.002398	0.005920	0.010788	0.007194	0.003860	0.003611	0.002279	0.001424	-104991.015
560	0.001098	0.003955	0.007591	0.005019	0.002115	0.001893	0.001606	0.001164	-114505.031
570	0.002638	0.004217	0.011003	0.018133	0.005081	0.004569	0.003689	0.001569	-112466.196
580	0.002270	0.005745	0.015658	0.003323	0.004372	0.004026	0.002180	0.001922	-109649.967
590	0.002618	0.009879	0.008807	0.006505	0.005042	0.004552	0.004145	0.001343	-112903.043
600	0.001773	0.003520	0.007188	0.003189	0.003415	0.003264	0.002855	0.002330	-120073.810
610	0.001130	0.002766	0.005982	0.006806	0.002176	0.001994	0.001673	0.000553	-111976.682
620	0.004354	0.003914	0.015084	0.005739	0.008385	0.008008	0.006727	0.005101	-107886.718
630	0.003498	0.001465	0.005003	0.008669	0.004648	0.004459	0.003995	0.001045	-108731.717
640	0.003498	0.008709	0.004215	0.003731	0.004648	0.004122	0.003484	0.002284	-106229.349
650	0.003448	0.007004	0.003588	0.004363	0.004582	0.004210	0.003573	0.001898	-107442.948
660	0.004914	0.004660	0.005164	0.003240	0.006530	0.006011	0.005399	0.003188	-106257.937
670	0.003188	0.003991	0.005321	0.001880	0.003608	0.003450	0.002718	0.002045	-112544.953
680	0.003832	0.013309	0.009118	0.002384	0.004336	0.003965	0.003187	0.002329	-104867.901
690	0.002594	0.006151	0.006692	0.010667	0.002935	0.002641	0.002263	0.000465	-110520.726
700	0.003390	0.004053	0.003520	0.004461	0.004228	0.004056	0.003767	0.002326	-103731.300
710	0.005233	0.003381	0.001912	0.003541	0.006528	0.006419	0.005773	0.004474	-104730.136
720	0.002585	0.002208	0.003912	0.004222	0.002743	0.002485	0.001926	0.000468	-108689.825
730	0.004011	0.002665	0.006635	0.002120	0.004256	0.004076	0.002964	0.001772	-111051.830
740	0.003654	0.002293	0.004660	0.002337	0.003877	0.003838	0.003043	0.001373	-106200.311
750	0.003593	0.007260	0.005552	0.003189	0.003813	0.003335	0.002626	0.001248	-107154.593
760	0.005907	0.026720	0.004159	0.004031	0.006269	0.005185	0.004632	0.002594	-107203.086
770	0.004564	0.008973	0.002502	0.003306	0.003787	0.003282	0.002803	0.002187	-109811.356
780	0.003994	0.002341	0.001722	0.003127	0.003464	0.003094	0.002872	0.002227	-110009.032
790	0.005427	0.016874	0.007411	0.006912	0.004852	0.004312	0.003923	0.001672	-111230.189
800	0.002907	0.004936	0.008329	0.006221	0.002599	0.002410	0.002321	0.001020	-110634.387
810	0.006578	0.004976	0.002900	0.009626	0.004119	0.003900	0.003705	0.003157	-110473.726
820	0.004211	0.003917	0.003147	0.005530	0.002673	0.002369	0.002291	0.002128	-106549.900
830	0.003575	0.001741	0.008878	0.011491	0.003626	0.003542	0.002987	0.000383	-105900.968
840	0.004481	0.004689	0.018828	0.002208	0.004545	0.004440	0.001838	0.001438	-109260.463
850	0.005691	0.001334	0.005856	0.002619	0.004655	0.004548	0.002237	0.001767	-104867.218
860	0.006776	0.002546	0.002246	0.008231	0.004955	0.004688	0.002382	0.000565	-104183.851
870	0.004031	0.002209	0.001578	0.005362	0.003734	0.003572	0.001994	0.000879	-114861.440
880	0.006972	0.004294	0.004483	0.002777	0.005079	0.004895	0.002762	0.002659	-107452.494
890	0.009278	0.005882	0.003945	0.002153	0.005079	0.004957	0.002762	0.002565	-104997.923
900	0.004047	0.003635	0.001609	0.002204	0.003079	0.003004	0.002315	0.001455	-108888.900
910	0.005187	0.003900	0.003063	0.006038	0.003032	0.002788	0.001759	0.001073	-113337.452
920	0.010319	0.001233	0.006854	0.004137	0.006976	0.006737	0.004999	0.004080	-107105.927
930	0.005969	0.005965	0.004815	0.001580	0.008612	0.007544	0.005803	0.005036	-102953.760
940	0.002655	0.008348	0.002951	0.006105	0.004653	0.003324	0.003101	0.000463	-109613.229
950	0.004885	0.005307	0.018152	0.002947	0.007078	0.006252	0.004199	0.000899	-109131.056
960	0.001658	0.005434	0.012820	0.005309	0.003341	0.002512	0.001587	0.000434	-106332.111
970	0.002252	0.015281	0.002983	0.003982	0.004537	0.002790	0.002538	0.000704	-104812.470
980	0.001962	0.010139	0.003984	0.003083	0.003224	0.002094	0.001867	0.000689	-111453.829
990	0.001843	0.006525	0.006993	0.003792	0.003435	0.002395	0.002345	0.000581	-111648.742
1000	0.002953	0.005843	0.013456	0.002086	0.006174	0.004538	0.004073	0.003409	-102441.121
1010	0.002759	0.005137	0.003792	0.002632	0.002977	0.002164	0.002053	0.001317	-106996.122
1020	0.004030	0.006062	0.005002	0.004090	0.004349	0.003161	0.002998	0.001927	-102962.136
1030	0.006469	0.009846	0.003650	0.002552	0.007967	0.005767	0.005246	0.002538	-104164.572
1040	0.005656	0.005580	0.006133	0.003536	0.006932	0.005048	0.004565	0.002441	-103471.138
1050	0.002167	0.002895	0.002469	0.002915	0.003654	0.002805	0.002244	0.001352	-110770.673
1060	0.002610	0.004298	0.005057	0.006460	0.004402	0.003731	0.002780	0.002067	-109676.017
1070	0.002610	0.010062	0.009363	0.003364	0.004402	0.003969	0.002923	0.001980	-102220.811
1080	0.003450	0.010353	0.004814	0.004599	0.005819	0.005396	0.004689	0.002022	-107068.421
1090	0.003439	0.003054	0.004126	0.004183	0.005800	0.005772	0.004896	0.002208	-108103.752
1100	0.003659	0.004810	0.004368	0.005916	0.006172	0.006070	0.005581	0.001699	-104870.489
1110	0.003141	0.002550	0.003549	0.006893	0.005297	0.005236	0.004183	0.001033	-110165.647
1120	0.004502	0.005084	0.011066	0.010322	0.007592	0.007497	0.006153	0.002262	-112132.060
1130	0.002872	0.005811	0.003480	0.004326	0.006045	0.006018	0.005792	0.003893	-105182.242
1140	0.003405	0.004801	0.004053	0.003091	0.007169	0.007164	0.006208	0.003216	-106189.407
1150	0.004823	0.001671	0.002501	0.003723	0.012349	0.012342	0.011635	0.007925	-99651.268
1160	0.005765	0.002394	0.005526	0.004491	0.016050	0.015990	0.015121	0.007023	-104045.803
1170	0.004249	0.009633	0.002526	0.002450	0.012200	0.011742	0.011494	0.005338	-101200.575
1180	0.005375	0.014271	0.004140	0.003973	0.019787	0.019444	0.018642	0.008658	-97590.766
1190	0.002673	0.006706	0.007398	0.003032	0.009838	0.009689	0.006698	0.002805	-109630.835
1200	0.002963	0.002470	0.005765	0.001887	0.010908	0.010766	0.009693	0.003584	-104658.156
1210	0.002958	0.001386	0.015354	0.004318	0.015656	0.015469	0.014031	0.005824	-108799.429
1220	0.002843	0.003969	0.005297	0.002993	0.015044	0.014266	0.013633	0.009040	-95677.954
1230	0.003268	0.002100	0.004461	0.003040	0.011907	0.011563	0.010790	0.001718	-104503.761
1240	0.002738	0.004427	0.006196	0.002167	0.011907	0.011333	0.010790	0.002410	-103962.400
1250	0.004408	0.001638	0.007858	0.001423	0.009955	0.009539	0.008869	0.004519	-103324.009
1260	0.007251	0.002417	0.004583	0.002487	0.011544	0.010894	0.010283	0.003239	-99782.723
1270	0.009122	0.004680	0.003090	0.001784	0.014165	0.013531	0.012619	0.004358	-99228.188
1280	0.008277	0.004542	0.003177	0.001608	0.012860	0.012072	0.011456	0.003987	-102535.065
1290	0.006120	0.002786	0.002179	0.002806	0.008820	0.008572	0.007857	0.001486	-104027.056
1300	0.005964	0.002829	0.002459	0.005211	0.010897	0.010210	0.009707	0.001836	-108826.522
1310	0.008582	0.002007	0.002285	0.003866	0.012154	0.011302	0.010827	0.007180	-106821.773
1320	0.004393	0.000976	0.003436	0.004164	0.007341	0.006618	0.005237	0.004067	-105631.342
1330	0.004547	0.003254	0.002031	0.003980	0.009064	0.007324	0.006602	0.005879	-103287.870
1340	0.005559	0.002318	0.002820	0.002766	0.006283	0.005039	0.004326	0.004064	-105868.189
1350	0.002334	0.002266	0.004575	0.005934	0.005360	0.004139	0.002695	0.002563	-102005.280
1360	0.005090	0.009602	0.004895	0.008909	0.011690	0.009312	0.006000	0.003755	-102000.693
1370	0.009115	0.004647	0.001809	0.012301	0.017286	0.014444	0.012786	0.007035	-99255.733
1380	0.006231	0.002787	0.002779	0.010227	0.010387	0.008688	0.004333	0.002914	-106378.575
1390	0.005187	0.004704	0.001726	0.005663	0.010762	0.009201	0.005613	0.003093	-101629.241
1400	0.005382	0.003015	0.002197	0.006735	0.013696	0.011928	0.007144	0.003494	-107444.517
1410	0.004711	0.004059	0.005291	0.005348	0.019078	0.014214	0.007520	0.005606	-98020.088
1420	0.005023	0.004579	0.002811	0.005503	0.013704	0.008464	0.006022	0.004179	-101597.490
1430	0.003388	0.004065	0.001874	0.005963	0.009243	0.005508	0.004228	0.003018	-100780.515
1440	0.003717	0.004523	0.004344	0.007920	0.010525	0.006022	0.005298	0.001831	-105716.628
1450	0.002994	0.002770	0.005921	0.003871	0.009409	0.005263	0.003967	0.003142	-105430.730
1460	0.003456	0.003560	0.010551	0.008761	0.010864	0.006263	0.004317	0.003851	-106386.378
1470	0.001888	0.002033	0.003050	0.003160	0.006667	0.003805	0.002917	0.002625	-108801.483
1480	0.002101	0.002132	0.005085	0.004842	0.006822	0.003992	0.002954	0.001728	-111299.031
1490	0.004511	0.005014	0.003559	0.008898	0.016674	0.009386	0.008676	0.006238	-100258.330
1500	0.001435	0.003757	0.001739	0.006447	0.008358	0.004705	0.004392	0.002904	-110783.147
1510	0.002607	0.004873	0.004321	0.005382	0.015186	0.008549	0.008130	0.005946	-101530.768
1520	0.001646	0.003076	0.004426	0.003767	0.009586	0.005397	0.004561	0.002704	-102141.059
1530	0.001810	0.002584	0.003283	0.003462	0.010544	0.006220	0.005017	0.002259	-101104.674
1540	0.001947	0.001827	0.005206	0.002511	0.010603	0.006933	0.004480	0.002714	-107524.681
1550	0.003490	0.001679	0.002498	0.003490	0.013506	0.010037	0.008183	0.003168	-101220.552
1560	0.005536	0.002598	0.002889	0.004960	0.014945	0.011679	0.009289	0.005084	-101281.612
1570	0.002763	0.001281	0.002113	0.006018	0.010931	0.010090	0.006795	0.005371	-98095.733
1580	0.004439	0.002300	0.004120	0.010329	0.017558	0.016207	0.010913	0.008627	-103761.339
1590	0.003961	0.002556	0.004577	0.004764	0.015670	0.014208	0.010406	0.006352	-101314.068
1600	0.002684	0.002150	0.013640	0.003615	0.010617	0.008062	0.004925	0.002334	-103222.883
1610	0.002315	0.002069	0.002930	0.002052	0.008554	0.006496	0.004940	0.002670	-107223.948
1620	0.004245	0.002064	0.012811	0.003402	0.008207	0.006489	0.005300	0.001393	-105385.215
1630	0.005269	0.001665	0.005481	0.004389	0.010587	0.008804	0.007960	0.001797	-105628.378
1640	0.005439	0.003630	0.005705	0.002450	0.014763	0.011870	0.011237	0.008891	-104915.772
1650	0.002243	0.002327	0.003600	0.002631	0.009631	0.007743	0.007331	0.006119	-107010.730
1660	0.001749	0.001814	0.002053	0.005112	0.007507	0.006036	0.005653	0.003612	-105717.832
1670	0.001677	0.002112	0.002932	0.005578	0.008743	0.007030	0.006660	0.004154	-104426.435
1680	0.002712	0.002700	0.004114	0.005575	0.012095	0.010018	0.009393	0.006888	-99900.299
1690	0.002243	0.003554	0.010640	0.013392	0.010003	0.008023	0.007376	0.006895	-100759.443
1700	0.002556	0.003170	0.003560	0.009234	0.011399	0.009347	0.008721	0.007857	-108470.398
1710	0.001356	0.001682	0.002076	0.003643	0.006050	0.004961	0.004619	0.003264	-104609.619
1720	0.001745	0.003142	0.018408	0.009395	0.007785	0.005552	0.003796	0.002111	-103209.156
1730	0.001745	0.002629	0.016433	0.004924	0.007785	0.006202	0.005119	0.002731	-103859.549
1740	0.000944	0.001430	0.015315	0.004574	0.005828	0.005228	0.004037	0.002779	-111700.448
1750	0.002193	0.005960	0.006516	0.021633	0.013533	0.011444	0.011123	0.006414	-103811.980
1760	0.002002	0.003983	0.004654	0.005844	0.010003	0.008487	0.008353	0.006084	-103809.180
1770	0.001920	0.002043	0.002767	0.009746	0.004935	0.004196	0.004121	0.001565	-105009.662
1780	0.004027	0.005681	0.003999	0.004875	0.008290	0.007019	0.006802	0.005805	-105594.297
1790	0.002182	0.003078	0.002136	0.004086	0.004492	0.003803	0.003665	0.003082	-105747.210
1800	0.002622	0.003845	0.005860	0.006719	0.005396	0.004578	0.004341	0.003124	-108579.525
1810	0.002016	0.005008	0.002069	0.008994	0.004149	0.003448	0.003265	0.001508	-105406.278
1820	0.003636	0.005893	0.002085	0.003175	0.004426	0.003678	0.003646	0.003498	-107567.051
1830	0.004828	0.008373	0.008256	0.003175	0.005878	0.004823	0.004231	0.002842	-108432.613
1840	0.007276	0.007606	0.011803	0.003737	0.008061	0.006945	0.005714	0.005359	-109493.332
1850	0.002880	0.002022	0.004762	0.001827	0.002703	0.002242	0.001868	0.001807	-107767.637
1860	0.005141	0.002214	0.004454	0.020999	0.004195	0.003461	0.002899	0.002193	-104268.135
1870	0.003730	0.001924	0.004187	0.005267	0.003652	0.003015	0.002786	0.002465	-107551.739
1880	0.003543	0.001734	0.011360	0.004341	0.005514	0.004823	0.003528	0.003220	-103355.124
1890	0.002148	0.003304	0.003305	0.005400	0.003721	0.003051	0.002576	0.002148	-107516.858
1900	0.003418	0.004816	0.003095	0.004704	0.005128	0.003835	0.003585	0.003111	-106518.529
1910	0.002891	0.002597	0.003602	0.001652	0.004337	0.003225	0.002835	0.002812	-104311.464
1920	0.003055	0.008591	0.002336	0.003888	0.006272	0.004707	0.004187	0.004150	-106399.828
1930	0.002311	0.002407	0.001854	0.001593	0.003353	0.002605	0.002239	0.002191	-106261.529
1940	0.002986	0.003110	0.004779	0.005381	0.004332	0.003365	0.002228	0.001133	-107229.033
1950	0.003524	0.010821	0.012208	0.006113	0.005113	0.003293	0.002906	0.000876	-104380.761
1960	0.005547	0.007454	0.007537	0.004375	0.008048	0.005190	0.004100	0.002967	-99064.700
1970	0.003931	0.004637	0.004662	0.004163	0.006152	0.003967	0.002975	0.001054	-113939.823
1980	0.002204	0.005661	0.002787	0.003218	0.008504	0.005549	0.004722	0.003733	-108633.656
1990	0.002337	0.002662	0.001789	0.003513	0.007982	0.005257	0.004694	0.003613	-104952.040
2000	0.002535	0.003111	0.003661	0.002583	0.006942	0.004401	0.002732	0.001912	-107606.293
2010	0.004792	0.002063	0.002400	0.002934	0.005227	0.003553	0.002323	0.001221	-104502.856
2020	0.003015	0.002062	0.002135	0.001511	0.004639	0.003350	0.002355	0.001968	-105057.249
2030	0.005564	0.003949	0.002852	0.007466	0.008561	0.006409	0.004911	0.001566	-108032.460
2040	0.003983	0.003210	0.004459	0.005692	0.009740	0.007233	0.004642	0.002313	-110239.526
2050	0.003779	0.003053	0.002148	0.007093	0.008202	0.005901	0.004437	0.001698	-103132.415
2060	0.004603	0.002800	0.002713	0.004361	0.008019	0.005940	0.004628	0.002456	-104316.599
2070	0.002689	0.002221	0.003354	0.004871	0.004685	0.003802	0.002034	0.000731	-108278.736
2080	0.002636	0.004403	0.004464	0.001584	0.004593	0.004202	0.002713	0.001386	-107733.710
2090	0.003332	0.002391	0.007733	0.004601	0.003720	0.003574	0.002825	0.000477	-109462.172
2100	0.005230	0.007138	0.004135	0.004087	0.005839	0.005835	0.005512	0.001128	-106285.937
2110	0.004637	0.001888	0.001524	0.001779	0.003640	0.003527	0.003436	0.000703	-105106.608
2120	0.008677	0.003615	0.003078	0.002603	0.008205	0.007857	0.007745	0.001585	-103783.961
2130	0.006089	0.003462	0.002679	0.001680	0.006613	0.006438	0.006242	0.002624	-106961.417
2140	0.006512	0.006216	0.002907	0.002967	0.009926	0.009579	0.009366	0.003692	-107056.811
2150	0.017341	0.002944	0.006451	0.003618	0.020794	0.020600	0.019621	0.015683	-97102.391
2160	0.016920	0.002197	0.003496	0.009859	0.017149	0.016952	0.015929	0.003876	-105376.787
2170	0.003809	0.008037	0.001665	0.003411	0.005152	0.004816	0.004226	0.000784	-105008.356
2180	0.007852	0.010091	0.005731	0.005167	0.008667	0.008348	0.007094	0.001321	-103061.993
2190	0.005000	0.001975	0.004791	0.002381	0.007409	0.007329	0.006673	0.002095	-106103.222
2200	0.006515	0.004926	0.007136	0.007271	0.012883	0.012667	0.011603	0.003997	-110608.748
2210	0.003711	0.001462	0.003388	0.003015	0.007339	0.007257	0.006610	0.003128	-100926.402
2220	0.003044	0.016539	0.009560	0.001921	0.006019	0.005316	0.004820	0.002375	-109734.550
2230	0.005285	0.038794	0.004561	0.002320	0.010451	0.009093	0.008691	0.003395	-105313.458
2240	0.003824	0.042079	0.002691	0.001849	0.009323	0.008131	0.007752	0.002883	-100121.475
2250	0.002514	0.007242	0.005261	0.001524	0.006130	0.005921	0.005227	0.001512	-110090.744
2260	0.003306	0.006428	0.002974	0.005148	0.008061	0.007572	0.006874	0.002047	-107939.442
2270	0.003545	0.004964	0.002070	0.002184	0.008644	0.008231	0.007052	0.003939	-105838.470
2280	0.001689	0.002716	0.002539	0.003501	0.004117	0.003800	0.003507	0.000343	-108289.046
2290	0.001319	0.002861	0.002809	0.005441	0.003216	0.003055	0.002522	0.000268	-109350.412
2300	0.002287	0.005476	0.005082	0.004376	0.005575	0.005353	0.004372	0.000494	-110223.349
2310	0.002218	0.005351	0.008588	0.005991	0.005575	0.005270	0.003598	0.000463	-109151.528
2320	0.002094	0.002144	0.006494	0.002761	0.005264	0.004896	0.002453	0.000660	-104826.170
2330	0.003740	0.002872	0.003065	0.002090	0.005131	0.004503	0.003014	0.001670	-106655.998
2340	0.003161	0.012158	0.002502	0.006647	0.006028	0.004767	0.003695	0.000664	-100094.079
2350	0.002510	0.011318	0.003746	0.003934	0.004786	0.003773	0.002276	0.000882	-110744.650
2360	0.003061	0.007184	0.003091	0.006668	0.005837	0.005291	0.003633	0.001185	-105372.010
2370	0.004264	0.005196	0.002543	0.003305	0.004863	0.004340	0.003017	0.002014	-108481.663
2380	0.007000	0.002536	0.011991	0.003232	0.006500	0.005826	0.004278	0.001160	-107242.785
2390	0.004789	0.002723	0.003470	0.003388	0.003982	0.003248	0.002645	0.000387	-111596.697
2400	0.005400	0.002835	0.006934	0.002900	0.003615	0.002951	0.001833	0.000188	-108370.048
2410	0.006974	0.002789	0.002313	0.001966	0.003920	0.003348	0.003026	0.000132	-110162.973
2420	0.010154	0.004089	0.008580	0.004838	0.006615	0.005128	0.003902	0.000227	-104350.090
2430	0.010608	0.004348	0.005220	0.005365	0.008882	0.007736	0.005851	0.000504	-104442.791
2440	0.004169	0.004508	0.004635	0.002672	0.004524	0.004027	0.002933	0.000248	-108526.205
2450	0.002319	0.005625	0.001643	0.001363	0.002516	0.002147	0.001985	0.000151	-110602.607
2460	0.004624	0.006996	0.005949	0.004035	0.005017	0.004523	0.003958	0.000202	-104867.433
2470	0.003424	0.005196	0.007524	0.001821	0.005016	0.004748	0.004011	0.000202	-107514.498
2480	0.005533	0.009263	0.010115	0.002944	0.008107	0.008025	0.005386	0.000327	-104624.264
2490	0.004391	0.005613	0.003151	0.002919	0.006434	0.006140	0.005630	0.000259	-103112.976
2500	0.003730	0.004685	0.004781	0.002479	0.005465	0.005346	0.004782	0.000220	-104974.725
2510	0.003973	0.005369	0.004535	0.001507	0.004395	0.004215	0.003846	0.000177	-109047.467
2520	0.002753	0.009561	0.010993	0.001552	0.005436	0.005249	0.004632	0.000342	-104088.034
2530	0.003925	0.014773	0.027970	0.002244	0.007750	0.007483	0.004011	0.000971	-103928.698
2540	0.003539	0.008182	0.016336	0.002295	0.006349	0.006248	0.003925	0.001139	-110091.472
2550	0.002650	0.001578	0.012407	0.001213	0.006349	0.006259	0.003115	0.002155	-109907.356
2560	0.005054	0.006733	0.006364	0.003386	0.012111	0.011661	0.010993	0.007316	-101479.556
2570	0.005377	0.003411	0.005394	0.005540	0.012884	0.012815	0.011694	0.009390	-100051.190
2580	0.006415	0.006026	0.006901	0.003115	0.014897	0.014830	0.012530	0.010858	-100020.697
2590	0.002748	0.009777	0.002516	0.004107	0.008847	0.008770	0.007753	0.004759	-104912.724
2600	0.007107	0.002766	0.003666	0.010987	0.009754	0.009669	0.007800	0.002759	-104832.560
2610	0.004496	0.002668	0.004018	0.004531	0.007697	0.007629	0.007012	0.004356	-104377.195
2620	0.007962	0.003350	0.005839	0.004401	0.010247	0.010146	0.009335	0.006215	-102012.527
2630	0.003135	0.003406	0.003079	0.002911	0.004858	0.004764	0.003678	0.001683	-107970.839
2640	0.001840	0.003370	0.008051	0.001470	0.003880	0.003806	0.002104	0.000675	-108265.983
2650	0.004127	0.003506	0.010895	0.004744	0.008705	0.008565	0.005924	0.001594	-106828.050
2660	0.002143	0.003051	0.001913	0.002611	0.004520	0.004445	0.003551	0.000555	-111264.279
2670	0.002904	0.009048	0.002375	0.005375	0.006125	0.005716	0.005182	0.000693	-105782.433
2680	0.002808	0.004514	0.005466	0.002012	0.005923	0.005494	0.004967	0.004296	-107564.080
2690	0.001918	0.003401	0.004529	0.001344	0.004045	0.003642	0.002658	0.001362	-108770.771
2700	0.002820	0.004986	0.002298	0.006207	0.004719	0.004224	0.003419	0.000558	-107018.813
2710	0.003593	0.003463	0.008116	0.003458	0.006014	0.005159	0.003881	0.000672	-113617.468
2720	0.004113	0.003370	0.009676	0.003270	0.006883	0.006210	0.004830	0.000931	-109355.675
2730	0.004838	0.004804	0.005431	0.002267	0.006510	0.005223	0.004974	0.000881	-106107.356
2740	0.004167	0.005593	0.011267	0.002859	0.008209	0.007529	0.004625	0.001111	-104083.092
2750	0.003783	0.005260	0.001815	0.001699	0.008490	0.007546	0.006094	0.003361	-106284.183
2760	0.009545	0.016528	0.002576	0.008598	0.017622	0.016938	0.012792	0.004206	-100958.119
2770	0.005867	0.016557	0.001470	0.003111	0.010549	0.009794	0.007875	0.004147	-109750.303
2780	0.004634	0.005493	0.002195	0.007752	0.006418	0.006118	0.003601	0.001329	-106259.547
2790	0.002426	0.003280	0.002209	0.002257	0.004986	0.004588	0.002460	0.001949	-109161.102
2800	0.001772	0.004671	0.002275	0.004818	0.006997	0.006713	0.003866	0.001528	-108150.105
2810	0.002354	0.001876	0.002489	0.004103	0.009296	0.009007	0.004869	0.002420	-105938.819
2820	0.002256	0.002424	0.002775	0.003323	0.008910	0.008355	0.005000	0.002745	-103645.638
