Gen	theta_6PmunDintDludDcelDgol	theta_7DintDludDcelDgol	theta_8DludDcelDgol	theta_9DcelDgol	tau_6PmunDintDludDcelDgol	tau_7DintDludDcelDgol	tau_8DludDcelDgol	tau_9DcelDgol	lnL
400	0.003801	0.002581	0.002995	0.003166	0.061102	0.020536	0.017329	0.012118	-83959.272
410	0.003169	0.002389	0.005071	0.004937	0.080182	0.026743	0.023104	0.016679	-84526.217
420	0.002701	0.004562	0.004776	0.001861	0.088172	0.024601	0.020879	0.011771	-82440.203
430	0.003384	0.006729	0.004674	0.001575	0.091725	0.027981	0.024289	0.017557	-84136.087
440	0.002701	0.015022	0.005508	0.002173	0.096859	0.031193	0.028025	0.016147	-83216.957
450	0.002045	0.003426	0.003822	0.003005	0.056230	0.023350	0.020346	0.006542	-82953.194
460	0.003579	0.008551	0.003827	0.001646	0.051793	0.024988	0.021773	0.010814	-85204.366
470	0.007230	0.006641	0.007815	0.003214	0.070720	0.035736	0.031129	0.011325	-82500.100
480	0.007641	0.004584	0.003000	0.002943	0.073560	0.031497	0.024606	0.011657	-83889.544
490	0.008653	0.008226	0.002184	0.001494	0.073475	0.032390	0.025303	0.015106	-83854.537
500	0.007218	0.008686	0.002781	0.003734	0.106100	0.052864	0.022964	0.008846	-83744.989
510	0.008054	0.005936	0.002995	0.002461	0.086073	0.059178	0.019409	0.007935	-82305.606
520	0.006231	0.007845	0.001501	0.002349	0.069691	0.046425	0.019252	0.005533	-82883.545
530	0.004704	0.006138	0.001475	0.002334	0.073973	0.052595	0.022155	0.007562	-83641.201
540	0.002766	0.005213	0.001922	0.002972	0.103716	0.083748	0.034284	0.010860	-83422.941
550	0.002601	0.004471	0.003096	0.002726	0.103742	0.082427	0.042609	0.012188	-84320.198
560	0.003545	0.004499	0.004106	0.003468	0.086809	0.059517	0.022572	0.012314	-83505.767
570	0.006743	0.003215	0.007785	0.004082	0.103645	0.071016	0.024307	0.012132	-83700.313
580	0.004443	0.001924	0.004592	0.004239	0.059651	0.044519	0.017727	0.003351	-83351.138
590	0.002937	0.002466	0.003244	0.002190	0.072607	0.057569	0.035458	0.012325	-84124.630
600	0.004952	0.004076	0.005661	0.003215	0.070874	0.050260	0.030323	0.017083	-83458.835
610	0.002917	0.002869	0.007419	0.003114	0.064133	0.038679	0.024592	0.017492	-84115.198
620	0.003173	0.002683	0.008051	0.010149	0.059602	0.034018	0.025051	0.008618	-82718.609
630	0.012990	0.002223	0.004544	0.004388	0.087201	0.048593	0.034412	0.023414	-84002.572
640	0.011578	0.003523	0.003377	0.003733	0.078100	0.041729	0.029387	0.013391	-83634.225
650	0.005198	0.002073	0.003246	0.001649	0.069530	0.038910	0.025551	0.009940	-83673.526
660	0.013478	0.002396	0.006544	0.002315	0.083186	0.047787	0.031866	0.012519	-83508.777
670	0.007822	0.002081	0.005013	0.001999	0.064532	0.037708	0.022488	0.011955	-84215.150
680	0.004085	0.002354	0.002797	0.002516	0.070556	0.040356	0.030669	0.020063	-82740.038
690	0.006274	0.003931	0.002253	0.002852	0.066802	0.040356	0.033600	0.021525	-84223.831
700	0.004239	0.003381	0.005565	0.003519	0.086093	0.040356	0.031320	0.023214	-82509.194
710	0.003558	0.003838	0.004135	0.008855	0.065259	0.026861	0.020846	0.005194	-83635.544
720	0.003239	0.002253	0.002365	0.006194	0.058533	0.023984	0.018613	0.011484	-83331.748
730	0.014351	0.002770	0.003264	0.003972	0.058700	0.029480	0.022879	0.017328	-83220.930
740	0.008122	0.003481	0.001778	0.002699	0.043273	0.020340	0.018263	0.014165	-85043.119
750	0.010065	0.006141	0.002825	0.003522	0.049138	0.026489	0.023479	0.018484	-83804.157
760	0.008381	0.003395	0.002472	0.003733	0.052095	0.030759	0.028234	0.021464	-82069.795
770	0.012100	0.003783	0.003887	0.006928	0.056826	0.034581	0.023389	0.014725	-84249.748
780	0.009419	0.004318	0.005383	0.004797	0.062600	0.042430	0.027806	0.022205	-84854.773
790	0.006790	0.002661	0.002406	0.003246	0.049382	0.033203	0.021244	0.017371	-83780.689
800	0.005854	0.003591	0.002343	0.002621	0.062663	0.039584	0.026958	0.022043	-83747.858
810	0.012829	0.004863	0.001889	0.006805	0.074096	0.048255	0.036995	0.013337	-83145.185
820	0.005523	0.006287	0.004509	0.006065	0.057448	0.042903	0.018579	0.007241	-83324.126
830	0.008653	0.005968	0.015363	0.005189	0.078025	0.062645	0.021290	0.010242	-82470.667
840	0.003657	0.005304	0.015380	0.001610	0.059832	0.037388	0.015543	0.011986	-84574.899
850	0.004335	0.004453	0.012173	0.008227	0.084482	0.052777	0.032214	0.008700	-82246.084
860	0.004456	0.004233	0.005080	0.002626	0.049235	0.027271	0.021528	0.015591	-83743.030
870	0.011833	0.003411	0.004632	0.001906	0.046217	0.029210	0.018725	0.012004	-83777.172
880	0.008844	0.002952	0.001701	0.002586	0.045958	0.025831	0.018078	0.008247	-83701.324
890	0.011376	0.006906	0.001942	0.001641	0.049119	0.029425	0.017855	0.011340	-83115.313
900	0.016088	0.005976	0.002899	0.001557	0.057132	0.042352	0.018376	0.012357	-83244.628
910	0.008770	0.006571	0.002179	0.002204	0.060188	0.035466	0.017517	0.014095	-84013.008
920	0.009110	0.003532	0.004651	0.001510	0.047685	0.026700	0.013306	0.011485	-83668.938
930	0.010803	0.002267	0.005137	0.004046	0.055594	0.029419	0.016358	0.014049	-83390.229
940	0.009912	0.004149	0.004085	0.003837	0.052463	0.025117	0.014600	0.013266	-83547.259
950	0.009076	0.002622	0.004580	0.004943	0.070189	0.028652	0.016655	0.015626	-83423.938
960	0.009526	0.002458	0.002813	0.006579	0.074819	0.031062	0.017282	0.016335	-83103.936
970	0.008388	0.001767	0.002022	0.002265	0.052514	0.022327	0.012422	0.011741	-82510.725
980	0.015709	0.003536	0.002532	0.003335	0.081253	0.023532	0.017029	0.015503	-83161.296
990	0.017543	0.001594	0.005898	0.002892	0.064063	0.022971	0.014803	0.013864	-83786.623
1000	0.014704	0.002402	0.008375	0.003578	0.068689	0.024212	0.015603	0.014613	-83102.814
1010	0.007867	0.002125	0.011680	0.002805	0.064536	0.026854	0.016123	0.015241	-82769.109
1020	0.010143	0.002022	0.009757	0.003122	0.061345	0.025546	0.015338	0.013102	-83749.357
1030	0.006800	0.001919	0.005153	0.005050	0.081823	0.040781	0.022206	0.016832	-82828.909
1040	0.006020	0.001630	0.006258	0.003633	0.071759	0.024638	0.014855	0.007459	-82657.096
1050	0.002899	0.003030	0.003092	0.001524	0.080832	0.027071	0.014357	0.009482	-82631.207
1060	0.003359	0.001596	0.003216	0.002245	0.076438	0.038682	0.013731	0.006249	-84121.501
1070	0.003039	0.002685	0.001992	0.003190	0.097602	0.043870	0.024030	0.008043	-83594.919
1080	0.002353	0.002600	0.002086	0.001922	0.077833	0.036220	0.015613	0.007766	-84308.003
1090	0.003141	0.003512	0.002043	0.004039	0.095646	0.061162	0.026890	0.009401	-83649.256
1100	0.002845	0.002895	0.001299	0.009698	0.090895	0.044901	0.032573	0.013858	-84497.795
1110	0.002454	0.001313	0.003215	0.016160	0.089208	0.042222	0.021433	0.010283	-82611.235
1120	0.002450	0.001676	0.003213	0.011112	0.086444	0.039760	0.022233	0.017722	-82726.182
1130	0.005318	0.001824	0.005065	0.015802	0.139360	0.075063	0.035048	0.019113	-84016.715
1140	0.004986	0.001790	0.002848	0.003855	0.124879	0.072537	0.029896	0.021559	-83189.635
1150	0.008315	0.002657	0.002348	0.003109	0.103355	0.044168	0.024646	0.012985	-83473.187
1160	0.003386	0.001630	0.001372	0.002740	0.070006	0.036800	0.017943	0.010240	-83548.396
1170	0.004940	0.004211	0.002258	0.005521	0.087428	0.033654	0.018320	0.003192	-83332.294
1180	0.002442	0.001951	0.003985	0.004815	0.111661	0.050904	0.016204	0.003924	-83154.458
1190	0.003198	0.008403	0.002650	0.003634	0.091452	0.032280	0.020282	0.003989	-82548.285
1200	0.002769	0.004673	0.003041	0.005066	0.068275	0.027050	0.018133	0.003343	-83290.788
1210	0.003570	0.003882	0.002118	0.003413	0.114594	0.043053	0.036154	0.018514	-82982.782
1220	0.005633	0.002533	0.002203	0.003557	0.098592	0.034629	0.025866	0.013744	-82962.942
1230	0.003055	0.003057	0.003342	0.008268	0.087300	0.037009	0.029509	0.012959	-83237.279
1240	0.003105	0.006778	0.002015	0.004953	0.078628	0.031370	0.026866	0.019509	-83326.770
1250	0.004158	0.007672	0.001582	0.005314	0.093434	0.036871	0.031577	0.028918	-82799.417
1260	0.003718	0.003978	0.002398	0.006846	0.081371	0.036998	0.028070	0.015810	-83447.850
1270	0.002612	0.008115	0.002374	0.002585	0.083644	0.039024	0.024368	0.018972	-82561.988
1280	0.004058	0.004878	0.002315	0.005359	0.074293	0.033093	0.023766	0.018503	-83509.568
1290	0.003001	0.002906	0.004327	0.005632	0.094717	0.044207	0.029814	0.020620	-83600.316
1300	0.004473	0.002673	0.005091	0.005417	0.093867	0.045461	0.026336	0.020063	-83972.316
1310	0.002662	0.003263	0.008030	0.014052	0.117900	0.079295	0.035255	0.028896	-82946.183
1320	0.002113	0.002488	0.004513	0.007262	0.069602	0.046848	0.018870	0.013728	-83485.559
1330	0.001803	0.003881	0.007294	0.006684	0.085110	0.053950	0.021146	0.017042	-82590.060
1340	0.001987	0.002506	0.004065	0.004248	0.075131	0.041343	0.020404	0.017526	-83202.043
1350	0.002221	0.004356	0.005227	0.004435	0.084564	0.043028	0.023016	0.011291	-83590.333
1360	0.002677	0.006612	0.003890	0.003442	0.072753	0.036682	0.022294	0.013579	-84246.700
1370	0.004692	0.006089	0.005727	0.004677	0.097250	0.067222	0.035286	0.023126	-84331.782
1380	0.003186	0.011212	0.003538	0.001817	0.073540	0.033786	0.020868	0.016800	-82097.827
1390	0.003576	0.009047	0.003372	0.002122	0.094790	0.040430	0.025021	0.021670	-83669.979
1400	0.004488	0.009836	0.001825	0.001305	0.057500	0.022220	0.014013	0.012655	-84361.500
1410	0.006257	0.004836	0.001255	0.000908	0.059131	0.026611	0.013776	0.012521	-83607.677
1420	0.007825	0.007990	0.002224	0.002538	0.093804	0.057277	0.025721	0.015617	-83150.263
1430	0.014579	0.007932	0.003200	0.005830	0.112688	0.089550	0.027164	0.016277	-83402.568
1440	0.008275	0.002383	0.001366	0.001655	0.056333	0.049031	0.014243	0.011123	-83652.285
1450	0.011291	0.007215	0.002886	0.002178	0.114475	0.102078	0.028943	0.019305	-85076.862
1460	0.012691	0.004483	0.003321	0.002546	0.086866	0.068235	0.021963	0.009512	-83822.531
1470	0.007586	0.002095	0.001516	0.002028	0.052501	0.028420	0.008810	0.004210	-82923.866
1480	0.010300	0.004617	0.004130	0.002743	0.071339	0.043554	0.013174	0.006959	-83593.617
1490	0.016738	0.002499	0.006014	0.001621	0.062234	0.034670	0.010491	0.006934	-82788.690
1500	0.020675	0.005138	0.005239	0.001697	0.068073	0.035824	0.013466	0.010253	-83653.155
1510	0.020423	0.002792	0.003975	0.002641	0.074077	0.046763	0.013931	0.007080	-83453.595
1520	0.018287	0.006436	0.003360	0.003628	0.061029	0.038032	0.013890	0.004741	-83543.270
1530	0.022717	0.004724	0.003612	0.003763	0.066962	0.038144	0.014146	0.008697	-83074.943
1540	0.021310	0.003104	0.003666	0.005798	0.068824	0.052014	0.012861	0.008796	-83683.849
1550	0.019380	0.002898	0.002981	0.007298	0.077737	0.041564	0.011099	0.006414	-81810.686
1560	0.013305	0.004300	0.005188	0.003899	0.080838	0.036157	0.011251	0.007359	-83198.563
1570	0.014177	0.003302	0.009226	0.010781	0.112783	0.047245	0.016084	0.006863	-82905.493
1580	0.011347	0.002950	0.003215	0.003719	0.068929	0.028675	0.009762	0.006937	-82517.133
1590	0.014656	0.004009	0.002519	0.006057	0.097709	0.032406	0.013696	0.009090	-83493.828
1600	0.010341	0.003322	0.002110	0.004069	0.093223	0.022852	0.011471	0.007613	-84036.356
1610	0.010604	0.000953	0.004953	0.002082	0.070835	0.032907	0.010339	0.009099	-84358.462
1620	0.011814	0.001782	0.008085	0.004947	0.086928	0.037615	0.014467	0.012393	-83457.829
1630	0.011292	0.001573	0.007141	0.004497	0.075353	0.030858	0.012202	0.007007	-82991.544
1640	0.008599	0.002571	0.006875	0.003618	0.106444	0.037298	0.014667	0.010921	-82543.620
1650	0.004302	0.001607	0.004195	0.003637	0.060417	0.023389	0.009254	0.006349	-83486.112
1660	0.002400	0.002105	0.005218	0.010294	0.076254	0.031257	0.022376	0.001530	-83149.233
1670	0.002503	0.002361	0.006273	0.004489	0.089349	0.035064	0.022721	0.003613	-83541.205
1680	0.002840	0.003459	0.005460	0.004071	0.122200	0.039142	0.029171	0.014369	-81774.522
1690	0.002578	0.003269	0.002097	0.006459	0.124536	0.036994	0.031603	0.017401	-82752.443
1700	0.005352	0.004551	0.004331	0.003622	0.120828	0.028498	0.024976	0.017923	-83440.526
1710	0.005730	0.005074	0.002122	0.005218	0.090348	0.021421	0.020106	0.010020	-83238.796
1720	0.004484	0.010795	0.001826	0.005072	0.084750	0.018488	0.017302	0.008046	-82782.562
1730	0.004329	0.009821	0.001824	0.005365	0.089323	0.019021	0.017838	0.008052	-83353.992
1740	0.003527	0.010680	0.002661	0.001595	0.054011	0.014240	0.013491	0.011597	-83497.867
1750	0.003099	0.012486	0.003257	0.006343	0.066676	0.016349	0.015471	0.010124	-82829.147
1760	0.004530	0.011403	0.004883	0.002765	0.055895	0.015607	0.014770	0.011636	-82045.588
1770	0.002763	0.016101	0.006533	0.008519	0.106432	0.022441	0.020637	0.011580	-82909.495
1780	0.006017	0.014864	0.005968	0.003639	0.085140	0.023196	0.020341	0.016535	-82534.324
1790	0.005291	0.008141	0.006504	0.003094	0.095211	0.026491	0.024019	0.015768	-83826.703
1800	0.005543	0.006004	0.006014	0.003652	0.080084	0.019960	0.018921	0.014319	-83336.639
1810	0.005884	0.007100	0.006031	0.004510	0.093010	0.025080	0.020922	0.014875	-82804.547
1820	0.003731	0.008228	0.008478	0.002488	0.070662	0.018193	0.013783	0.011429	-84348.093
1830	0.005923	0.013946	0.006834	0.005161	0.081182	0.022549	0.017671	0.009704	-83614.909
1840	0.006269	0.005319	0.008021	0.005661	0.078939	0.022337	0.016191	0.009819	-82461.447
1850	0.004428	0.003824	0.006104	0.003282	0.052240	0.016563	0.009734	0.008001	-84126.085
1860	0.004092	0.006533	0.005453	0.004463	0.090525	0.024544	0.013205	0.008124	-82763.678
1870	0.004473	0.003111	0.006071	0.003132	0.080351	0.018969	0.010197	0.006022	-83007.358
1880	0.003843	0.002162	0.002047	0.006131	0.109569	0.027390	0.022812	0.008483	-84038.555
1890	0.002529	0.002288	0.007125	0.008093	0.117023	0.037202	0.021794	0.008178	-84614.966
1900	0.003553	0.002054	0.005998	0.005802	0.083603	0.033411	0.022738	0.014776	-82518.387
1910	0.002930	0.002126	0.002078	0.003512	0.067490	0.024717	0.018148	0.016661	-83499.654
1920	0.002675	0.001625	0.003819	0.004026	0.072647	0.029755	0.019401	0.018013	-85126.412
1930	0.001659	0.001257	0.007353	0.001936	0.069435	0.039811	0.019401	0.017591	-82486.920
1940	0.003585	0.002031	0.005477	0.005146	0.080782	0.029846	0.019468	0.018504	-83709.940
1950	0.001670	0.004253	0.005127	0.006694	0.074610	0.026602	0.015830	0.015316	-83120.576
1960	0.003647	0.003821	0.005398	0.003919	0.096746	0.041985	0.024984	0.024173	-83693.809
1970	0.004255	0.001593	0.005225	0.003620	0.063992	0.025310	0.016969	0.016418	-83791.087
1980	0.003230	0.001491	0.005154	0.004271	0.065328	0.032463	0.020039	0.019388	-83808.190
1990	0.003323	0.003888	0.003753	0.003706	0.052845	0.028400	0.017531	0.016961	-83827.154
2000	0.006677	0.003574	0.002788	0.003297	0.067954	0.038649	0.021260	0.020569	-83343.106
2010	0.006203	0.003323	0.003361	0.005153	0.064060	0.031594	0.016826	0.015563	-84493.659
2020	0.005494	0.003636	0.004450	0.005934	0.070493	0.031528	0.016791	0.015764	-83728.176
2030	0.005205	0.003276	0.006500	0.009778	0.074109	0.026728	0.016482	0.015474	-84176.291
2040	0.010894	0.004884	0.007942	0.017983	0.104111	0.039840	0.024568	0.023249	-82653.074
2050	0.005581	0.003386	0.004017	0.006584	0.046389	0.020152	0.012427	0.010516	-84886.970
2060	0.007721	0.004622	0.005650	0.005434	0.069464	0.031573	0.020111	0.018231	-85386.763
2070	0.005272	0.008269	0.006892	0.011067	0.079115	0.030106	0.019655	0.015882	-84933.417
2080	0.002084	0.015289	0.004307	0.011437	0.088396	0.027281	0.018949	0.017042	-85022.861
2090	0.002662	0.008935	0.005542	0.005233	0.097161	0.045567	0.022084	0.019862	-82880.721
2100	0.002310	0.014137	0.002735	0.004491	0.087958	0.045389	0.019237	0.017602	-84194.833
2110	0.001831	0.005075	0.003439	0.004205	0.086287	0.047267	0.017620	0.016122	-82642.920
2120	0.002859	0.005829	0.004442	0.003989	0.069482	0.045904	0.014672	0.012908	-81954.544
2130	0.002489	0.005876	0.004051	0.008464	0.064371	0.049375	0.015537	0.006367	-84507.067
2140	0.003426	0.007046	0.003890	0.003885	0.066984	0.051495	0.022606	0.018567	-84398.548
2150	0.006678	0.004047	0.002393	0.009318	0.064323	0.036798	0.019037	0.012550	-83222.232
2160	0.007227	0.005277	0.004873	0.006057	0.059307	0.035579	0.020931	0.015297	-83428.555
2170	0.006242	0.005436	0.010126	0.025656	0.071162	0.040002	0.017407	0.006197	-83084.046
2180	0.004773	0.002575	0.002977	0.006607	0.042101	0.022490	0.013909	0.009120	-84203.247
2190	0.002781	0.009751	0.004151	0.003703	0.063785	0.030635	0.018946	0.016001	-83942.470
2200	0.003362	0.006737	0.005598	0.008496	0.058597	0.033341	0.018311	0.016007	-84252.913
2210	0.001911	0.007743	0.003878	0.013914	0.059360	0.032966	0.018725	0.013206	-82673.491
2220	0.002712	0.003243	0.005133	0.013801	0.073960	0.051518	0.023138	0.020850	-83796.748
2230	0.001774	0.001943	0.002284	0.018465	0.061602	0.034884	0.021786	0.011163	-83658.535
2240	0.002438	0.001755	0.002902	0.020166	0.079592	0.057635	0.028511	0.019702	-83451.216
2250	0.002117	0.002921	0.002624	0.010784	0.068316	0.044894	0.024794	0.020319	-82017.073
2260	0.001810	0.002534	0.002033	0.021678	0.071643	0.057486	0.024584	0.016553	-84753.146
2270	0.003730	0.003171	0.002751	0.025753	0.091851	0.059702	0.033259	0.028444	-83443.945
2280	0.007221	0.001690	0.001856	0.013160	0.082521	0.057553	0.031071	0.026695	-83724.929
2290	0.005927	0.003878	0.001576	0.004346	0.066945	0.031029	0.020502	0.016984	-84019.038
2300	0.006166	0.004215	0.001775	0.002650	0.077924	0.041649	0.023090	0.020980	-83646.709
2310	0.007670	0.003645	0.002877	0.005110	0.089473	0.048716	0.029714	0.025513	-82841.761
2320	0.007704	0.002684	0.002146	0.004524	0.063313	0.039386	0.022167	0.020016	-83769.751
2330	0.010371	0.004222	0.004179	0.004220	0.100100	0.053990	0.034813	0.029694	-84117.652
2340	0.007618	0.003312	0.001439	0.005406	0.058853	0.030884	0.017598	0.012428	-84580.568
2350	0.010592	0.004835	0.002580	0.006084	0.115459	0.055600	0.031543	0.018202	-82947.360
2360	0.008233	0.007867	0.001255	0.005341	0.063987	0.029824	0.020949	0.008403	-84263.251
2370	0.012156	0.011076	0.001324	0.003972	0.087143	0.039799	0.027955	0.016591	-82868.692
2380	0.009759	0.009576	0.002952	0.001734	0.089006	0.043976	0.025890	0.018359	-84093.368
2390	0.012536	0.011805	0.002484	0.003004	0.099066	0.048194	0.028473	0.021099	-82759.868
2400	0.008519	0.002465	0.002565	0.002123	0.070147	0.042604	0.017908	0.013270	-83570.262
2410	0.007941	0.003484	0.001915	0.002526	0.075947	0.049451	0.024726	0.017868	-82898.704
2420	0.002648	0.003343	0.003625	0.002168	0.054129	0.039239	0.015431	0.008642	-82874.792
2430	0.002338	0.004394	0.004171	0.002804	0.055485	0.034817	0.017669	0.004734	-83679.096
2440	0.004492	0.005859	0.007936	0.001641	0.083870	0.062244	0.025327	0.012747	-84085.539
2450	0.002771	0.002202	0.003525	0.002540	0.069049	0.050552	0.020518	0.005404	-84560.103
2460	0.001820	0.002259	0.003197	0.001621	0.075870	0.050329	0.028886	0.016027	-83207.909
2470	0.002181	0.004133	0.001923	0.005016	0.091336	0.042263	0.034258	0.007886	-82572.574
2480	0.001619	0.008830	0.002981	0.003330	0.080210	0.037616	0.025241	0.010277	-82579.775
2490	0.002861	0.010213	0.004316	0.001906	0.080180	0.040115	0.023307	0.011851	-82461.626
2500	0.003292	0.004605	0.007789	0.002599	0.087868	0.062847	0.022780	0.012397	-83691.049
2510	0.004729	0.004372	0.006942	0.002449	0.083617	0.042261	0.019793	0.013145	-84285.773
2520	0.010447	0.003457	0.010474	0.007527	0.074060	0.048167	0.016981	0.007188	-82755.212
2530	0.003687	0.003476	0.004412	0.005350	0.051389	0.021941	0.013267	0.006437	-83455.488
2540	0.003317	0.004129	0.002071	0.003728	0.090531	0.034216	0.023593	0.014511	-83709.705
2550	0.003516	0.004362	0.002040	0.002718	0.088126	0.038513	0.028189	0.014906	-83475.370
2560	0.003749	0.005674	0.002970	0.003651	0.088139	0.047626	0.025020	0.014376	-84112.822
2570	0.003826	0.005421	0.002145	0.001685	0.060546	0.029473	0.021560	0.016686	-82631.893
2580	0.003541	0.004504	0.003457	0.002999	0.087820	0.042423	0.030071	0.021637	-83203.663
2590	0.004366	0.002588	0.003123	0.004620	0.090281	0.042434	0.030194	0.019198	-83902.339
2600	0.005094	0.003063	0.003782	0.003431	0.086298	0.037677	0.028554	0.018326	-83441.999
2610	0.001693	0.002290	0.003724	0.004453	0.064339	0.036225	0.022021	0.012910	-84418.542
2620	0.003421	0.002005	0.006992	0.003719	0.071390	0.040968	0.017482	0.012384	-84253.193
2630	0.004752	0.003336	0.006001	0.005717	0.077633	0.040723	0.020779	0.014720	-81980.833
2640	0.002880	0.005978	0.003070	0.008579	0.044728	0.017818	0.011613	0.003287	-82899.453
2650	0.003915	0.007021	0.005842	0.004502	0.054223	0.021716	0.014985	0.011642	-83170.637
2660	0.005032	0.004871	0.005429	0.002701	0.043617	0.019469	0.013435	0.010438	-83050.734
2670	0.003518	0.006138	0.004683	0.003576	0.052227	0.023368	0.016125	0.008483	-83024.089
2680	0.004361	0.014465	0.002779	0.004663	0.087326	0.027831	0.021030	0.008651	-83562.927
2690	0.002947	0.005196	0.001194	0.001984	0.066131	0.021726	0.019443	0.011421	-83044.228
2700	0.004027	0.010722	0.004139	0.004571	0.097278	0.033928	0.029308	0.012722	-84314.310
2710	0.005031	0.008310	0.001740	0.001130	0.081883	0.027887	0.024645	0.020511	-82379.246
2720	0.003296	0.007403	0.001936	0.002178	0.083094	0.025649	0.020979	0.011573	-84196.297
2730	0.003073	0.008938	0.001623	0.003264	0.093811	0.022153	0.018409	0.008600	-83657.152
2740	0.006003	0.006457	0.002164	0.004533	0.097460	0.028262	0.015600	0.010601	-83407.217
2750	0.003314	0.003235	0.002853	0.002850	0.088476	0.044549	0.013264	0.008616	-82838.773
2760	0.003270	0.001858	0.002242	0.002371	0.087062	0.057149	0.015165	0.011093	-83501.689
2770	0.002821	0.001622	0.002953	0.003991	0.080597	0.049423	0.013166	0.005560	-83892.410
2780	0.003390	0.002798	0.005910	0.015110	0.079904	0.044732	0.014225	0.002787	-83377.109
2790	0.004608	0.005245	0.012363	0.003985	0.091734	0.045973	0.020751	0.006969	-82633.207
2800	0.008069	0.003064	0.004900	0.005231	0.091172	0.038290	0.019286	0.006031	-82855.908
2810	0.005811	0.004180	0.004633	0.003575	0.078979	0.046566	0.019286	0.010747	-82250.336
2820	0.003883	0.005121	0.003971	0.004291	0.049522	0.025115	0.012342	0.011001	-84181.128
